"","M","Ustar","sd_med","sd_sigma_T"
"526",5.5,0.2,0.596181818171376,0.358270440851974
"527",5.5,0.21,0.596199031080447,0.358752287084125
"528",5.5,0.22,0.596215638127033,0.359213012592442
"529",5.5,0.23,0.596231749161807,0.359652732810417
"530",5.5,0.24,0.596247450878213,0.360071567613712
"531",5.5,0.25,0.596262809183285,0.360469640130931
"532",5.5,0.26,0.596277871469155,0.360847075593893
"533",5.5,0.27,0.596292668761782,0.361204000229572
"534",5.5,0.28,0.596307217735139,0.361540540195714
"535",5.5,0.29,0.596321522586609,0.361856820561996
"536",5.5,0.3,0.596335576774166,0.362152964338414
"537",5.5,0.31,0.59634936461885,0.362429091552441
"538",5.5,0.32,0.596362862777842,0.362685318376333
"539",5.5,0.33,0.596376041594415,0.362921756305851
"540",5.5,0.34,0.596388866331485,0.363138511391489
"541",5.5,0.35,0.596401298295584,0.363335683523199
"542",5.5,0.36,0.59641329585798,0.363513365769485
"543",5.5,0.37,0.596424815379413,0.363671643771598
"544",5.5,0.38,0.596435812044584,0.363810595193503
"545",5.5,0.39,0.596446240612176,0.36393028922815
"546",5.5,0.4,0.59645605608578,0.364030786160541
"547",5.5,0.41,0.596465214310737,0.364112136987959
"548",5.5,0.42,0.596473672501502,0.364174383097689
"549",5.5,0.43,0.596481389703799,0.364217556002477
"550",5.5,0.44,0.596488327195481,0.364241677133922
"551",5.5,0.45,0.596494448829697,0.36424675769393
"552",5.5,0.46,0.59649972132368,0.364232798564321
"553",5.5,0.47,0.596504114496193,0.364199790274616
"554",5.5,0.48,0.596507601456432,0.364147713028008
"555",5.5,0.49,0.596510158746963,0.36407653678544
"556",5.5,0.5,0.596511766443072,0.363986221407702
"557",5.5,0.51,0.596512408210723,0.363876716855387
"558",5.5,0.52,0.596512071325191,0.363747963446506
"559",5.5,0.53,0.596510746652284,0.363599892171502
"560",5.5,0.54,0.596508428593966,0.363432425065358
"561",5.5,0.55,0.596505115000132,0.363245475636408
"562",5.5,0.56,0.596500807048195,0.363038949351409
"563",5.5,0.57,0.596495509092156,0.362812744176353
"564",5.5,0.58,0.596489228482792,0.362566751172399
"565",5.5,0.59,0.596481975360663,0.362300855146244
"566",5.5,0.6,0.596473762423698,0.362014935354113
"567",5.5,0.61,0.596464604671242,0.361708866258475
"568",5.5,0.62,0.59645451912663,0.361382518336458
"569",5.5,0.63,0.596443524540577,0.361035758938827
"570",5.5,0.64,0.596431641078004,0.360668453198231
"571",5.5,0.65,0.596418889991316,0.360280464985328
"572",5.5,0.66,0.596405293283691,0.359871657911216
"573",5.5,0.67,0.596390873366591,0.359441896374471
"574",5.5,0.68,0.596375652716569,0.358991046650935
"575",5.5,0.69,0.596359653537538,0.35851897802424
"576",5.5,0.7,0.596342897436012,0.358025563954888
"577",5.5,0.71,0.596325405118589,0.35751068328557
"578",5.5,0.72,0.596307196123173,0.35697422148023
"579",5.5,0.73,0.596288288598243,0.356416071894235
"580",5.5,0.74,0.596268699148175,0.355836137072856
"581",5.5,0.75,0.596248442767307,0.35523433007514
"582",5.5,0.76,0.596227532891627,0.35461057582009
"583",5.5,0.77,0.596205981605028,0.353964812451966
"584",5.5,0.78,0.596183800047773,0.353296992721402
"585",5.5,0.79,0.59616099908909,0.35260708537892
"586",5.5,0.8,0.596137590345098,0.35189507657734
"587",5.5,0.81,0.596113587649548,0.351160971279532
"588",5.5,0.82,0.596089009121241,0.350404794667857
"589",5.5,0.83,0.596063880022891,0.349626593551651
"590",5.5,0.84,0.59603823667872,0.348826437769046
"591",5.5,0.85,0.596012131823032,0.348004421579446
"592",5.5,0.86,0.59598564190692,0.347160665042982
"593",5.5,0.87,0.59595887712403,0.346295315383281
"594",5.5,0.88,0.595931995277639,0.345408548329988
"595",5.5,0.89,0.595905221186079,0.344500569437476
"596",5.5,0.9,0.595878874267829,0.343571615376339
"597",5.5,0.91,0.595853408559026,0.34262195519428
"598",5.5,0.92,0.595829472292065,0.341651891543202
"599",5.5,0.93,0.595807999580091,0.340661761869349
"600",5.5,0.94,0.595790357646513,0.339651939563545
"601",5.5,0.95,0.595778596841106,0.338622835068666
"602",5.5,0.96,0.595775908591616,0.337574896941646
"603",5.5,0.97,0.595787559601433,0.336508612867461
"604",5.5,0.98,0.595823141719085,0.335424510622661
"605",5.5,0.99,0.595903880186899,0.334323158986178
"606",5.5,1,0.596132761219859,0.333205168595245
"607",5.6,0,0.551578312786115,0.308628811361773
"608",5.6,0.01,0.551005901223177,0.309500312270741
"609",5.6,0.02,0.550953949513789,0.310353399391626
"610",5.6,0.03,0.550974772312349,0.311187724022139
"611",5.6,0.04,0.551019368112746,0.312002972434593
"612",5.6,0.05,0.551071318395556,0.312798864534787
"613",5.6,0.06,0.551123845344474,0.313575152488541
"614",5.6,0.07,0.551173974281304,0.314331619319768
"615",5.6,0.08,0.551220460844917,0.315068077484013
"616",5.6,0.09,0.551262910267722,0.31578436742148
"617",5.6,0.1,0.551301358690595,0.31648035609357
"618",5.6,0.11,0.55133605874968,0.317155935507007
"619",5.6,0.12,0.55136736423383,0.317811021229626
"620",5.6,0.13,0.551395666168149,0.318445550901893
"621",5.6,0.14,0.551421356985176,0.319059482748181
"622",5.6,0.15,0.55144481063236,0.319652794091827
"623",5.6,0.16,0.551466371975485,0.320225479877866
"624",5.6,0.17,0.551486351725667,0.32077755120733
"625",5.6,0.18,0.55150502467887,0.321309033886849
"626",5.6,0.19,0.551522629939425,0.321819966997208
"627",5.6,0.2,0.551539372313684,0.322310401484393
"628",5.6,0.21,0.551555424368151,0.3227803987765
"629",5.6,0.22,0.5515709288351,0.323230029429767
"630",5.6,0.23,0.55158600116628,0.323659371806792
"631",5.6,0.24,0.551600732109765,0.324068510789887
"632",5.6,0.25,0.551615190232608,0.324457536532299
"633",5.6,0.26,0.551629424342724,0.324826543249891
"634",5.6,0.27,0.55164346578337,0.325175628055691
"635",5.6,0.28,0.551657330586493,0.325504889839538
"636",5.6,0.29,0.551671021479609,0.325814428194884
"637",5.6,0.3,0.551684529746193,0.32610434239465
"638",5.6,0.31,0.551697836942897,0.326374730417841
"639",5.6,0.32,0.551710916478939,0.326625688028498
"640",5.6,0.33,0.551723735064116,0.326857307908383
"641",5.6,0.34,0.551736254032452,0.327069678844659
"642",5.6,0.35,0.551748430548644,0.327262884973678
"643",5.6,0.36,0.551760218704393,0.327437005081867
"644",5.6,0.37,0.551771570511477,0.327592111964572
"645",5.6,0.38,0.551782436798065,0.327728271843614
"646",5.6,0.39,0.551792768014425,0.327845543844183
"647",5.6,0.4,0.551802514953756,0.327943979531634
"648",5.6,0.41,0.551811629393483,0.328023622508624
"649",5.6,0.42,0.551820064661943,0.328084508072968
"650",5.6,0.43,0.551827776135014,0.32812666293651
"651",5.6,0.44,0.551834721666899,0.328150105005239
"652",5.6,0.45,0.551840861958915,0.3281548432208
"653",5.6,0.46,0.551846160869835,0.328140877463524
"654",5.6,0.47,0.551850585671062,0.328108198516992
"655",5.6,0.48,0.551854107249623,0.328056788094152
"656",5.6,0.49,0.551856700261776,0.327986618924901
"657",5.6,0.5,0.551858343239768,0.327897654905018
"658",5.6,0.51,0.551859018654142,0.327789851306281
"659",5.6,0.52,0.551858712933785,0.327663155047505
"660",5.6,0.53,0.551857416445818,0.327517505026233
"661",5.6,0.54,0.551855123437271,0.327352832510687
"662",5.6,0.55,0.551851831940445,0.327169061591553
"663",5.6,0.56,0.551847543643764,0.326966109693073
"664",5.6,0.57,0.551842263729933,0.326743888142849
"665",5.6,0.58,0.551836000683181,0.326502302799638
"666",5.6,0.59,0.551828766067453,0.326241254738365
"667",5.6,0.6,0.551820574277466,0.325960640991413
"668",5.6,0.61,0.5518114422647,0.325660355345186
"669",5.6,0.62,0.551801389240579,0.32534028919077
"670",5.6,0.63,0.55179043635937,0.32500033242741
"671",5.6,0.64,0.55177860638366,0.324640374417373
"672",5.6,0.65,0.551765923335752,0.324260304990612
"673",5.6,0.66,0.551752412138867,0.323860015497497
"674",5.6,0.67,0.551738098252802,0.323439399907727
"675",5.6,0.68,0.551723007309624,0.322998355953354
"676",5.6,0.69,0.55170716475617,0.322536786313711
"677",5.6,0.7,0.551690595511617,0.322054599839853
"678",5.6,0.71,0.551673323650306,0.321551712815949
"679",5.6,0.72,0.551655372122453,0.321028050254929
"680",5.6,0.73,0.551636762528457,0.320483547225489
"681",5.6,0.74,0.551617514966576,0.319918150207448
"682",5.6,0.75,0.551597647978859,0.319331818472262
"683",5.6,0.76,0.551577178627033,0.318724525485399
"684",5.6,0.77,0.551556122738845,0.318096260327139
"685",5.6,0.78,0.551534495377097,0.317447029128237
"686",5.6,0.79,0.551512311599247,0.316776856516809
"687",5.6,0.8,0.551489587596533,0.316085787072711
"688",5.6,0.81,0.551466342330393,0.3153738867856
"689",5.6,0.82,0.551442599823729,0.314641244512827
"690",5.6,0.83,0.55141839232032,0.313887973433283
"691",5.6,0.84,0.551393764605016,0.313114212493288
"692",5.6,0.85,0.551368779892254,0.312320127840628
"693",5.6,0.86,0.551343527859922,0.311505914242862
"694",5.6,0.87,0.551318135661407,0.310671796486058
"695",5.6,0.88,0.55129278314409,0.309818030750167
"696",5.6,0.89,0.551267724131453,0.308944905957321
"697",5.6,0.9,0.551243316659324,0.308052745089417
"698",5.6,0.91,0.551220066820155,0.307141906471435
"699",5.6,0.92,0.551198694016581,0.306212785017064
"700",5.6,0.93,0.551180231353255,0.305265813433277
"701",5.6,0.94,0.551166186820732,0.304301463380663
"702",5.6,0.95,0.551158816982832,0.303320246586382
"703",5.6,0.96,0.551161628285314,0.302322715906765
"704",5.6,0.97,0.551180399805727,0.301309466336661
"705",5.6,0.98,0.551225646995823,0.300281135962728
"706",5.6,0.99,0.551320628559652,0.299238406857986
"707",5.6,1,0.551578312786115,0.298182005914958
"708",5.7,0,0.507269996359695,0.276073231890488
"709",5.7,0.01,0.506635957349595,0.27690471380609
"710",5.7,0.02,0.506571163845911,0.277719989689934
"711",5.7,0.03,0.506586600977029,0.278518608680969
"712",5.7,0.04,0.506628580927786,0.279300158339363
"713",5.7,0.05,0.506679067109375,0.280064263284765
"714",5.7,0.06,0.506730585046363,0.28081058379654
"715",5.7,0.07,0.506779832968392,0.281538814380252
"716",5.7,0.08,0.506825411069147,0.282248682304725
"717",5.7,0.09,0.506866855774671,0.282939946114053
"718",5.7,0.1,0.506904180143884,0.283612394118944
"719",5.7,0.11,0.506937638190418,0.284265842871812
"720",5.7,0.12,0.50696759788757,0.284900135630043
"721",5.7,0.13,0.506994470637617,0.285515140811807
"722",5.7,0.14,0.50701867161137,0.28611075044882
"723",5.7,0.15,0.507040597623782,0.286686878640352
"724",5.7,0.16,0.507060615253707,0.287243460012759
"725",5.7,0.17,0.507079055062019,0.287780448188724
"726",5.7,0.18,0.507096209475941,0.288297814270275
"727",5.7,0.19,0.507112332876658,0.288795545339573
"728",5.7,0.2,0.507127642992841,0.289273642981318
"729",5.7,0.21,0.507142323041708,0.289732121830464
"730",5.7,0.22,0.507156524266838,0.290171008148824
"731",5.7,0.23,0.507170368651576,0.290590338433948
"732",5.7,0.24,0.507183951668952,0.290990158063505
"733",5.7,0.25,0.507197344981623,0.291370519978219
"734",5.7,0.26,0.50721059903939,0.291731483406228
"735",5.7,0.27,0.507223745543926,0.292073112631546
"736",5.7,0.28,0.507236799764736,0.292395475809137
"737",5.7,0.29,0.507249762699666,0.292698643828893
"738",5.7,0.3,0.507262623079296,0.292982689230673
"739",5.7,0.31,0.507275359218279,0.29324768517232
"740",5.7,0.32,0.507287940718999,0.293493704452455
"741",5.7,0.33,0.507300330034223,0.293720818589637
"742",5.7,0.34,0.507312483896084,0.293929096959331
"743",5.7,0.35,0.50732435461895,0.29411860598998
"744",5.7,0.36,0.507335891283699,0.294289408419309
"745",5.7,0.37,0.507347040810678,0.294441562611862
"746",5.7,0.38,0.50735774892831,0.294575121938665
"747",5.7,0.39,0.507367961043912,0.294690134219732
"748",5.7,0.4,0.507377623022881,0.294786641230097
"749",5.7,0.41,0.507386681881946,0.294864678269873
"750",5.7,0.42,0.507395086401829,0.294924273798807
"751",5.7,0.43,0.50740278766418,0.294965449135674
"752",5.7,0.44,0.507409739517336,0.294988218222787
"753",5.7,0.45,0.507415898975052,0.294992587455816
"754",5.7,0.46,0.507421226552039,0.294978555579048
"755",5.7,0.47,0.507425686539851,0.294946113646138
"756",5.7,0.48,0.507429247226351,0.294895245046344
"757",5.7,0.49,0.507431881061771,0.294825925596161
"758",5.7,0.5,0.507433564774141,0.29473812369623
"759",5.7,0.51,0.507434279436652,0.294631800553284
"760",5.7,0.52,0.507434010489373,0.294506910466878
"761",5.7,0.53,0.507432747717566,0.294363401180528
"762",5.7,0.54,0.507430485188755,0.294201214296831
"763",5.7,0.55,0.507427221150583,0.29402028575605
"764",5.7,0.56,0.507422957891462,0.293820546377552
"765",5.7,0.57,0.507417701565973,0.293601922463384
"766",5.7,0.58,0.507411461986993,0.293364336463181
"767",5.7,0.59,0.507404252386567,0.29310770769947
"768",5.7,0.6,0.507396089147656,0.292831953152323
"769",5.7,0.61,0.507386991509033,0.292536988302163
"770",5.7,0.62,0.507376981245812,0.292222728029417
"771",5.7,0.63,0.507366082328404,0.291889087569537
"772",5.7,0.64,0.507354320563064,0.291535983521755
"773",5.7,0.65,0.507341723217723,0.291163334909812
"774",5.7,0.66,0.507328318637394,0.290771064292679
"775",5.7,0.67,0.507314135854319,0.290359098923178
"776",5.7,0.68,0.507299204199008,0.289927371952184
"777",5.7,0.69,0.507283552919667,0.289475823675953
"778",5.7,0.7,0.507267210819146,0.289004402823929
"779",5.7,0.71,0.507250205920689,0.288513067884199
"780",5.7,0.72,0.507232565176407,0.288001788463635
"781",5.7,0.73,0.50721431423586,0.287470546679544
"782",5.7,0.74,0.507195477296564,0.286919338579528
"783",5.7,0.75,0.507176077063908,0.286348175586109
"784",5.7,0.76,0.507156134855447,0.285757085962496
"785",5.7,0.77,0.507135670894261,0.285146116295797
"786",5.7,0.78,0.507114704848995,0.284515332993837
"787",5.7,0.79,0.507093256695384,0.283864823791642
"788",5.7,0.8,0.507071347997365,0.283194699263585
"789",5.7,0.81,0.507049003737524,0.282505094337121
"790",5.7,0.82,0.507026254870488,0.281796169803976
"791",5.7,0.83,0.50700314183423,0.281068113824645
"792",5.7,0.84,0.506979719341624,0.280321143422018
"793",5.7,0.85,0.506956062901024,0.279555505959992
"794",5.7,0.86,0.506932277701317,0.278771480602895
"795",5.7,0.87,0.506908510778401,0.277969379751629
"796",5.7,0.88,0.506884967815363,0.277149550452463
"797",5.7,0.89,0.506861936620917,0.276312375774457
"798",5.7,0.9,0.506839820468117,0.275458276151585
"799",5.7,0.91,0.506819186416542,0.274587710685671
"800",5.7,0.92,0.5068008372059,0.273701178406354
"801",5.7,0.93,0.506785921835153,0.272799219484333
"802",5.7,0.94,0.506776113071041,0.271882416394261
"803",5.7,0.95,0.506773908824917,0.270951395023659
"804",5.7,0.96,0.50678318417349,0.270006825724333
"805",5.7,0.97,0.506810317673178,0.269049424302762
"806",5.7,0.98,0.506866905214201,0.268079952945965
"807",5.7,0.99,0.506978583870162,0.267099221079352
"808",5.7,1,0.507269996359695,0.266108086153014
"809",5.8,0,0.463278502671976,0.24666291756788
"810",5.8,0.01,0.462571498652562,0.247454356811433
"811",5.8,0.02,0.462491450388791,0.248231973002038
"812",5.8,0.03,0.462500461631771,0.248995199655324
"813",5.8,0.04,0.462539298003609,0.249743512535339
"814",5.8,0.05,0.462588007176895,0.250476428284262
"815",5.8,0.06,0.462638289614613,0.251193503005967
"816",5.8,0.07,0.462686456027707,0.251894330808342
"817",5.8,0.08,0.462730922339648,0.252578542309278
"818",5.8,0.09,0.462771143310315,0.253245803111258
"819",5.8,0.1,0.462807104492198,0.253895812249435
"820",5.8,0.11,0.462839061372157,0.254528300618115
"821",5.8,0.12,0.462867398577826,0.255143029380509
"822",5.8,0.13,0.462892551513995,0.255739788366624
"823",5.8,0.14,0.462914962164064,0.256318394464087
"824",5.8,0.15,0.462935054321754,0.256878690006663
"825",5.8,0.16,0.462953220189727,0.257420541165151
"826",5.8,0.17,0.462969813757158,0.257943836345262
"827",5.8,0.18,0.462985148262365,0.258448484596969
"828",5.8,0.19,0.462999496118398,0.258934414039722
"829",5.8,0.2,0.463013090305414,0.259401570307776
"830",5.8,0.21,0.463026126608978,0.259849915019743
"831",5.8,0.22,0.46303876631357,0.260279424276324
"832",5.8,0.23,0.463051139104333,0.26069008719
"833",5.8,0.24,0.463063346021245,0.261081904450299
"834",5.8,0.25,0.463075462368403,0.261454886928051
"835",5.8,0.26,0.463087540518993,0.261809054321867
"836",5.8,0.27,0.463099612581182,0.262144433849882
"837",5.8,0.28,0.463111692906239,0.262461058989584
"838",5.8,0.29,0.463123780430648,0.262758968268379
"839",5.8,0.3,0.463135860850745,0.26303820410732
"840",5.8,0.31,0.463147908632635,0.26329881172025
"841",5.8,0.32,0.463159888862806,0.263540838070399
"842",5.8,0.33,0.463171758946366,0.263764330886307
"843",5.8,0.34,0.4631834701606,0.263969337738749
"844",5.8,0.35,0.463194969071903,0.26415590518018
"845",5.8,0.36,0.463206198824061,0.264324077948029
"846",5.8,0.37,0.463217100305729,0.264473898233052
"847",5.8,0.38,0.463227613204543,0.264605405013771
"848",5.8,0.39,0.463237676954961,0.26471863345791
"849",5.8,0.4,0.463247231586452,0.264813614391591
"850",5.8,0.41,0.463256218478237,0.264890373836969
"851",5.8,0.42,0.463264581026298,0.264948932618817
"852",5.8,0.43,0.463272265227993,0.264989306040517
"853",5.8,0.44,0.463279220189168,0.2650115036298
"854",5.8,0.45,0.463285398558298,0.265015528954455
"855",5.8,0.46,0.463290756891813,0.265001379508198
"856",5.8,0.47,0.463295255954467,0.264969046666745
"857",5.8,0.48,0.463298860958277,0.264918515714098
"858",5.8,0.49,0.463301541743303,0.264849765938948
"859",5.8,0.5,0.46330327290331,0.264762770801021
"860",5.8,0.51,0.463304033859118,0.264657498167109
"861",5.8,0.52,0.46330380888227,0.264533910616457
"862",5.8,0.53,0.463302587071495,0.264391965815056
"863",5.8,0.54,0.463300362284312,0.264231616958342
"864",5.8,0.55,0.463297133026026,0.264052813281639
"865",5.8,0.56,0.463292902298308,0.263855500637658
"866",5.8,0.57,0.463287677409519,0.263639622140158
"867",5.8,0.58,0.463281469748963,0.263405118872836
"868",5.8,0.59,0.463274294527294,0.263151930662322
"869",5.8,0.6,0.463266170485453,0.262879996914046
"870",5.8,0.61,0.463257119574619,0.262589257509594
"871",5.8,0.62,0.463247166609981,0.262279653764007
"872",5.8,0.63,0.463236338901401,0.261951129441311
"873",5.8,0.64,0.463224665864509,0.261603631826422
"874",5.8,0.65,0.463212178616321,0.261237112851361
"875",5.8,0.66,0.46319890956019,0.260851530273548
"876",5.8,0.67,0.463184891965808,0.260446848903788
"877",5.8,0.68,0.463170159551134,0.260023041881313
"878",5.8,0.69,0.463154746074587,0.259580091993142
"879",5.8,0.7,0.463138684947673,0.259117993034751
"880",5.8,0.71,0.463122008880598,0.258636751208938
"881",5.8,0.72,0.463104749576352,0.258136386559548
"882",5.8,0.73,0.463086937492625,0.257616934436556
"883",5.8,0.74,0.463068601695773,0.25707844698888
"884",5.8,0.75,0.463049769837413,0.256520994681101
"885",5.8,0.76,0.463030468292493,0.25594466783015
"886",5.8,0.77,0.463010722508463,0.255349578157917
"887",5.8,0.78,0.462990557629536,0.254735860355568
"888",5.8,0.79,0.462969999479099,0.254103673655332
"889",5.8,0.8,0.462949076009123,0.253453203405376
"890",5.8,0.81,0.462927819360567,0.252784662643367
"891",5.8,0.82,0.462906268727386,0.252098293664244
"892",5.8,0.83,0.46288447428476,0.251394369577697
"893",5.8,0.84,0.462862502539035,0.250673195850845
"894",5.8,0.85,0.462840443597028,0.249935111831572
"895",5.8,0.86,0.462818421059228,0.249180492248007
"896",5.8,0.87,0.462796605553494,0.248409748679645
"897",5.8,0.88,0.462775233408294,0.247623330995613
"898",5.8,0.89,0.462754632731843,0.246821728755624
"899",5.8,0.9,0.462735260424172,0.246005472569175
"900",5.8,0.91,0.462717755800697,0.245175135408577
"901",5.8,0.92,0.462703020346184,0.244331333871402
"902",5.8,0.93,0.462692340352083,0.243474729387944
"903",5.8,0.94,0.462687583745566,0.24260602936928
"904",5.8,0.95,0.462691534233377,0.241725988291458
"905",5.8,0.96,0.462708503326593,0.240835408711322
"906",5.8,0.97,0.462745579181104,0.239935142209351
"907",5.8,0.98,0.462815636326994,0.239026090254821
"908",5.8,0.99,0.462947125921012,0.238109204988392
"909",5.8,1,0.463278502671976,0.237185489917094
"910",5.9,0,0.419703634001189,0.220367040911256
"911",5.9,0.01,0.418909104220343,0.221118987005722
"912",5.9,0.02,0.418810682454481,0.221859673650491
"913",5.9,0.03,0.418811912829316,0.222588404379239
"914",5.9,0.04,0.418846910125353,0.223304529137853
"915",5.9,0.05,0.418893423882622,0.224007442928014
"916",5.9,0.06,0.418942164452163,0.22469658439289
"917",5.9,0.07,0.418988977297501,0.225371434350861
"918",5.9,0.08,0.419032056951467,0.226031514283093
"919",5.9,0.09,0.419070759908839,0.226676384780737
"920",5.9,0.1,0.419105038463269,0.227305643957405
"921",5.9,0.11,0.419135149637909,0.227918925832544
"922",5.9,0.12,0.419161497835185,0.228515898691253
"923",5.9,0.13,0.419184547073797,0.229096263426016
"924",5.9,0.14,0.41920477134377,0.229659751865755
"925",5.9,0.15,0.419222626664347,0.230206125097523
"926",5.9,0.16,0.419238535855819,0.230735171786082
"927",5.9,0.17,0.419252880906872,0.231246706496489
"928",5.9,0.18,0.419265999929544,0.231740568024716
"929",5.9,0.19,0.419278186888796,0.232216617741203
"930",5.9,0.2,0.419289692991961,0.232674737952099
"931",5.9,0.21,0.419300729042305,0.233114830282792
"932",5.9,0.22,0.419311468318057,0.233536814088188
"933",5.9,0.23,0.41932204969898,0.233940624893983
"934",5.9,0.24,0.419332580864604,0.234326212873026
"935",5.9,0.25,0.419343141453796,0.234693541360659
"936",5.9,0.26,0.419353786117883,0.235042585412711
"937",5.9,0.27,0.419364547427246,0.235373330409622
"938",5.9,0.28,0.419375438609449,0.235685770709971
"939",5.9,0.29,0.419386456108783,0.235979908356453
"940",5.9,0.3,0.419397581964766,0.236255751837133
"941",5.9,0.31,0.419408786012,0.23651331490461
"942",5.9,0.32,0.419420027906835,0.236752615455492
"943",5.9,0.33,0.419431258988034,0.236973674472391
"944",5.9,0.34,0.419442423979626,0.237176515030442
"945",5.9,0.35,0.419453462544493,0.237361161370145
"946",5.9,0.36,0.419464310697325,0.237527638038163
"947",5.9,0.37,0.41947490208535,0.237675969097513
"948",5.9,0.38,0.419485169144928,0.237806177408416
"949",5.9,0.39,0.419495044141697,0.237918283980929
"950",5.9,0.4,0.419504460101471,0.238012307400317
"951",5.9,0.41,0.419513351638636,0.238088263325961
"952",5.9,0.42,0.419521655688307,0.238146164064513
"953",5.9,0.43,0.419529312148061,0.238186018217825
"954",5.9,0.44,0.419536264434591,0.238207830406088
"955",5.9,0.45,0.419542459960265,0.238211601066511
"956",5.9,0.46,0.419547850534132,0.23819732632773
"957",5.9,0.47,0.419552392691607,0.238164997960045
"958",5.9,0.48,0.419556047956722,0.238114603401501
"959",5.9,0.49,0.419558783040533,0.238046125859676
"960",5.9,0.5,0.419560569979031,0.237959544488989
"961",5.9,0.51,0.419561386213642,0.237854834643198
"962",5.9,0.52,0.419561214617231,0.237731968202673
"963",5.9,0.53,0.419560043468334,0.237590913975901
"964",5.9,0.54,0.419557866376219,0.237431638174587
"965",5.9,0.55,0.41955468215926,0.237254104961565
"966",5.9,0.56,0.419550494679065,0.237058277070627
"967",5.9,0.57,0.419545312632746,0.236844116497234
"968",5.9,0.58,0.419539149305773,0.236611585258928
"969",5.9,0.59,0.419532022287886,0.236360646224116
"970",5.9,0.6,0.419523953154709,0.236091264007733
"971",5.9,0.61,0.419514967117863,0.235803405932141
"972",5.9,0.62,0.419505092646699,0.235497043051416
"973",5.9,0.63,0.419494361065101,0.235172151237024
"974",5.9,0.64,0.419482806127333,0.234828712322689
"975",5.9,0.65,0.419470463577508,0.234466715306061
"976",5.9,0.66,0.419457370698093,0.234086157604601
"977",5.9,0.67,0.419443565853856,0.233687046362909
"978",5.9,0.68,0.419429088038973,0.233269399808515
"979",5.9,0.69,0.419413976436669,0.232833248652965
"980",5.9,0.7,0.419398270002783,0.232378637534843
"981",5.9,0.71,0.419382007087352,0.231905626501157
"982",5.9,0.72,0.419365225111582,0.231414292523397
"983",5.9,0.73,0.4193479603219,0.230904731044312
"984",5.9,0.74,0.41933024764824,0.230377057551382
"985",5.9,0.75,0.419312120700825,0.229831409172738
"986",5.9,0.76,0.419293611948938,0.229267946291182
"987",5.9,0.77,0.41927475313728,0.228686854171817
"988",5.9,0.78,0.419255576011498,0.228088344598698
"989",5.9,0.79,0.419236113445884,0.2274726575158
"990",5.9,0.8,0.419216401094975,0.226840062667521
"991",5.9,0.81,0.419196479730183,0.226190861233874
"992",5.9,0.82,0.419176398476787,0.225525387455451
"993",5.9,0.83,0.419156219242748,0.224844010243201
"994",5.9,0.84,0.419136022738986,0.22414713476801
"995",5.9,0.85,0.419115916647381,0.223435204025057
"996",5.9,0.86,0.419096046723941,0.222708700367866
"997",5.9,0.87,0.419076611973209,0.221968147006952
"998",5.9,0.88,0.419057885568992,0.221214109467917
"999",5.9,0.89,0.419040244053742,0.220447197003815
"1000",5.9,0.9,0.419024208757291,0.219668063956523
"1001",5.9,0.91,0.419010505779329,0.218877411061804
"1002",5.9,0.92,0.419000155170499,0.218075986692627
"1003",5.9,0.93,0.418994608029403,0.217264588035199
"1004",5.9,0.94,0.418995966496467,0.21644406219199
"1005",5.9,0.95,0.419007357178417,0.215615307205856
"1006",5.9,0.96,0.41903361509341,0.214779272999113
"1007",5.9,0.97,0.419082679347786,0.213936962221176
"1008",5.9,0.98,0.419168957398715,0.213089430998006
"1009",5.9,0.99,0.419324273219298,0.212237789576322
"1010",5.9,1,0.419703634001189,0.211383202855056
"1011",6,0,0.376690423355864,0.196871657860546
"1012",6,0.01,0.375789370288195,0.197583668954033
"1013",6,0.02,0.375668472866442,0.198287192461693
"1014",6,0.03,0.37566012279994,0.198981387699496
"1015",6,0.04,0.375690344093592,0.199665464821473
"1016",6,0.05,0.375734089037154,0.200338683510997
"1017",6,0.06,0.375780862266833,0.201000351597145
"1018",6,0.07,0.375825942369699,0.201649823603662
"1019",6,0.08,0.375867253884119,0.202286499237842
"1020",6,0.09,0.375904033242631,0.202909821826362
"1021",6,0.1,0.375936191858002,0.203519276704951
"1022",6,0.11,0.375963988273086,0.204114389568573
"1023",6,0.12,0.375987850651907,0.204694724788666
"1024",6,0.13,0.376008277571086,0.205259883703806
"1025",6,0.14,0.376025781741689,0.205809502890047
"1026",6,0.15,0.376040858200512,0.206343252417046
"1027",6,0.16,0.376053966855163,0.206860834095935
"1028",6,0.17,0.376065523618771,0.207361979724791
"1029",6,0.18,0.37607589674419,0.207846449337381
"1030",6,0.19,0.376085406312359,0.208314029460731
"1031",6,0.2,0.37609432561577,0.208764531386905
"1032",6,0.21,0.376102883650153,0.209197789464206
"1033",6,0.22,0.376111268217354,0.209613659412839
"1034",6,0.23,0.376119629323846,0.210012016669885
"1035",6,0.24,0.376128082674528,0.210392754768244
"1036",6,0.25,0.376136713135656,0.21075578375398
"1037",6,0.26,0.376145578088916,0.211101028646315
"1038",6,0.27,0.376154710630075,0.211428427944272
"1039",6,0.28,0.376164122586315,0.21173793218375
"1040",6,0.29,0.376173807339787,0.212029502548585
"1041",6,0.3,0.376183742453739,0.212303109538928
"1042",6,0.31,0.376193892103146,0.212558731700005
"1043",6,0.32,0.376204209315299,0.212796354414137
"1044",6,0.33,0.376214638027919,0.213015968758641
