rup_mag,rup_rake,rup_dip,rup_ztor,rup_width,rup_hypo_depth,dist_rrup,dist_rjb,dist_rx,site_vs30,site_z2pt5,result_type,damping,pgv,pga,0.010,0.050,0.100,0.150,0.200,0.300,0.500,0.750,1.000,1.500,2.000,3.000,4.000,5.000,7.500,10.000
5.00,-90.00,90.00,10.00,2.91,10.00,100.42,100.00,100.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,5.721341E-01,6.062503E-01,6.062503E-01,6.390485E-01,6.456973E-01,6.460185E-01,6.474504E-01,6.405721E-01,6.328408E-01,6.169519E-01,6.018614E-01,5.713419E-01,5.583438E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,10.00,0.00,0.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,5.266164E-01,4.909605E-01,4.909605E-01,4.942309E-01,4.955833E-01,4.918943E-01,4.998110E-01,5.209055E-01,5.587243E-01,5.714078E-01,5.726931E-01,5.590535E-01,5.551642E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,22.35,20.00,-20.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,5.535848E-01,5.560820E-01,5.560820E-01,5.720058E-01,5.738919E-01,5.744635E-01,5.809606E-01,5.883945E-01,6.011135E-01,5.975005E-01,5.893817E-01,5.662481E-01,5.570944E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,41.20,40.00,-40.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,5.653439E-01,5.873313E-01,5.873313E-01,6.130921E-01,6.175997E-01,6.184470E-01,6.221807E-01,6.210168E-01,6.210363E-01,6.097184E-01,5.972147E-01,5.694637E-01,5.578918E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,60.78,60.00,-60.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,5.692952E-01,5.982600E-01,5.982600E-01,6.279889E-01,6.336877E-01,6.342977E-01,6.367580E-01,6.323362E-01,6.278811E-01,6.139131E-01,5.999083E-01,5.705548E-01,5.581555E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,80.56,80.00,-80.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,5.710802E-01,6.032703E-01,6.032703E-01,6.349074E-01,6.411943E-01,6.416348E-01,6.434597E-01,6.375047E-01,6.309956E-01,6.158214E-01,6.011346E-01,5.710494E-01,5.582740E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,100.42,100.00,-100.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,5.721341E-01,6.062503E-01,6.062503E-01,6.390485E-01,6.456973E-01,6.460185E-01,6.474504E-01,6.405721E-01,6.328408E-01,6.169519E-01,6.018614E-01,5.713419E-01,5.583438E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,10.00,0.00,0.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,5.640654E-01,5.595874E-01,5.595874E-01,5.734502E-01,5.757036E-01,5.790003E-01,5.885688E-01,6.001903E-01,6.141640E-01,6.077679E-01,5.963494E-01,5.691118E-01,5.578061E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,22.35,20.00,20.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,5.703779E-01,5.907511E-01,5.907511E-01,6.162400E-01,6.211391E-01,6.232468E-01,6.281330E-01,6.281637E-01,6.278288E-01,6.148216E-01,6.006515E-01,5.708546E-01,5.582274E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,41.20,40.00,40.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,5.727594E-01,6.034181E-01,6.034181E-01,6.344380E-01,6.407527E-01,6.417902E-01,6.442792E-01,6.392354E-01,6.331046E-01,6.175178E-01,6.022935E-01,5.715157E-01,5.583851E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,60.78,60.00,60.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,5.735217E-01,6.075806E-01,6.075806E-01,6.405158E-01,6.473338E-01,6.479448E-01,6.495879E-01,6.428373E-01,6.348066E-01,6.183847E-01,6.028212E-01,5.717277E-01,5.584355E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,80.56,80.00,80.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,5.738604E-01,6.094471E-01,6.094471E-01,6.432565E-01,6.503060E-01,6.507137E-01,6.519684E-01,6.444465E-01,6.355648E-01,6.187705E-01,6.030561E-01,5.718219E-01,5.584578E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,100.42,100.00,100.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,5.740588E-01,6.105451E-01,6.105451E-01,6.448734E-01,6.520608E-01,6.523453E-01,6.533689E-01,6.453916E-01,6.360095E-01,6.189967E-01,6.031937E-01,5.718771E-01,5.584709E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,10.00,0.00,0.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,5.640654E-01,5.595874E-01,5.595874E-01,5.734502E-01,5.757036E-01,5.790003E-01,5.885688E-01,6.001903E-01,6.141640E-01,6.077679E-01,5.963494E-01,5.691118E-01,5.578061E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,22.35,20.00,-20.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,5.703779E-01,5.907511E-01,5.907511E-01,6.162400E-01,6.211391E-01,6.232468E-01,6.281330E-01,6.281637E-01,6.278288E-01,6.148216E-01,6.006515E-01,5.708546E-01,5.582274E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,41.20,40.00,-40.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,5.727594E-01,6.034181E-01,6.034181E-01,6.344380E-01,6.407527E-01,6.417902E-01,6.442792E-01,6.392354E-01,6.331046E-01,6.175178E-01,6.022935E-01,5.715157E-01,5.583851E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,60.78,60.00,-60.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,5.735217E-01,6.075806E-01,6.075806E-01,6.405158E-01,6.473338E-01,6.479448E-01,6.495879E-01,6.428373E-01,6.348066E-01,6.183847E-01,6.028212E-01,5.717277E-01,5.584355E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,80.56,80.00,-80.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,5.738604E-01,6.094471E-01,6.094471E-01,6.432565E-01,6.503060E-01,6.507137E-01,6.519684E-01,6.444465E-01,6.355648E-01,6.187705E-01,6.030561E-01,5.718219E-01,5.584578E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,100.42,100.00,-100.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,5.740588E-01,6.105451E-01,6.105451E-01,6.448734E-01,6.520608E-01,6.523453E-01,6.533689E-01,6.453916E-01,6.360095E-01,6.189967E-01,6.031937E-01,5.718771E-01,5.584709E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,10.00,0.00,0.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,5.980522E-01,5.980522E-01,6.220543E-01,6.278289E-01,6.334708E-01,6.418359E-01,6.459894E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,22.35,20.00,20.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.071096E-01,6.071096E-01,6.379191E-01,6.447039E-01,6.470722E-01,6.507494E-01,6.469158E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,41.20,40.00,40.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.105150E-01,6.105150E-01,6.440114E-01,6.512042E-01,6.522259E-01,6.540781E-01,6.472552E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,60.78,60.00,60.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.116037E-01,6.116037E-01,6.459735E-01,6.533000E-01,6.538781E-01,6.551399E-01,6.473627E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,80.56,80.00,80.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.120873E-01,6.120873E-01,6.468472E-01,6.542335E-01,6.546125E-01,6.556112E-01,6.474103E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,100.42,100.00,100.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.123704E-01,6.123704E-01,6.473594E-01,6.547809E-01,6.550428E-01,6.558870E-01,6.474382E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,10.00,0.00,0.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,5.980522E-01,5.980522E-01,6.220543E-01,6.278289E-01,6.334708E-01,6.418359E-01,6.459894E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,22.35,20.00,-20.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.071096E-01,6.071096E-01,6.379191E-01,6.447039E-01,6.470722E-01,6.507494E-01,6.469158E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,41.20,40.00,-40.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.105150E-01,6.105150E-01,6.440114E-01,6.512042E-01,6.522259E-01,6.540781E-01,6.472552E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,60.78,60.00,-60.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.116037E-01,6.116037E-01,6.459735E-01,6.533000E-01,6.538781E-01,6.551399E-01,6.473627E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,80.56,80.00,-80.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.120873E-01,6.120873E-01,6.468472E-01,6.542335E-01,6.546125E-01,6.556112E-01,6.474103E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,100.42,100.00,-100.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.123704E-01,6.123704E-01,6.473594E-01,6.547809E-01,6.550428E-01,6.558870E-01,6.474382E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,10.00,0.00,0.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.090265E-01,6.090265E-01,6.364334E-01,6.435036E-01,6.495166E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,22.35,20.00,20.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.114575E-01,6.114575E-01,6.437659E-01,6.510952E-01,6.534783E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,41.20,40.00,40.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.123528E-01,6.123528E-01,6.465059E-01,6.539337E-01,6.549411E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,60.78,60.00,60.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.126369E-01,6.126369E-01,6.473801E-01,6.548395E-01,6.554059E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,80.56,80.00,80.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.127628E-01,6.127628E-01,6.477681E-01,6.552415E-01,6.556119E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,100.42,100.00,100.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.128365E-01,6.128365E-01,6.479952E-01,6.554769E-01,6.557324E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,10.00,0.00,0.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.090265E-01,6.090265E-01,6.364334E-01,6.435036E-01,6.495166E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,22.35,20.00,-20.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.114575E-01,6.114575E-01,6.437659E-01,6.510952E-01,6.534783E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,41.20,40.00,-40.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.123528E-01,6.123528E-01,6.465059E-01,6.539337E-01,6.549411E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,60.78,60.00,-60.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.126369E-01,6.126369E-01,6.473801E-01,6.548395E-01,6.554059E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,80.56,80.00,-80.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.127628E-01,6.127628E-01,6.477681E-01,6.552415E-01,6.556119E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,100.42,100.00,-100.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.128365E-01,6.128365E-01,6.479952E-01,6.554769E-01,6.557324E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,10.00,0.00,0.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.130000E-01,6.130000E-01,6.485000E-01,6.560000E-01,6.560000E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,22.35,20.00,20.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.130000E-01,6.130000E-01,6.485000E-01,6.560000E-01,6.560000E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,41.20,40.00,40.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.130000E-01,6.130000E-01,6.485000E-01,6.560000E-01,6.560000E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,60.78,60.00,60.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.130000E-01,6.130000E-01,6.485000E-01,6.560000E-01,6.560000E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,80.56,80.00,80.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.130000E-01,6.130000E-01,6.485000E-01,6.560000E-01,6.560000E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,100.42,100.00,100.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.130000E-01,6.130000E-01,6.485000E-01,6.560000E-01,6.560000E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,10.00,0.00,0.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.130000E-01,6.130000E-01,6.485000E-01,6.560000E-01,6.560000E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,22.35,20.00,-20.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.130000E-01,6.130000E-01,6.485000E-01,6.560000E-01,6.560000E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,41.20,40.00,-40.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.130000E-01,6.130000E-01,6.485000E-01,6.560000E-01,6.560000E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,60.78,60.00,-60.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.130000E-01,6.130000E-01,6.485000E-01,6.560000E-01,6.560000E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,80.56,80.00,-80.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.130000E-01,6.130000E-01,6.485000E-01,6.560000E-01,6.560000E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,-90.00,90.00,10.00,2.91,10.00,100.42,100.00,-100.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,5.745000E-01,6.130000E-01,6.130000E-01,6.485000E-01,6.560000E-01,6.560000E-01,6.565000E-01,6.475000E-01,6.370000E-01,6.195000E-01,6.035000E-01,5.720000E-01,5.585000E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,0.00,90.00,10.00,2.45,10.00,10.00,0.00,0.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,5.228737E-01,4.825736E-01,4.825736E-01,4.850728E-01,4.869785E-01,4.825138E-01,4.901980E-01,5.125427E-01,5.533230E-01,5.680643E-01,5.705540E-01,5.580749E-01,5.548804E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,0.00,90.00,10.00,2.45,10.00,22.35,20.00,20.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,5.515256E-01,5.507983E-01,5.507983E-01,5.652875E-01,5.668598E-01,5.672536E-01,5.740861E-01,5.828582E-01,5.977009E-01,5.954059E-01,5.880405E-01,5.656899E-01,5.569525E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,0.00,90.00,10.00,2.45,10.00,41.20,40.00,40.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,5.643718E-01,5.846763E-01,5.846763E-01,6.095136E-01,6.137517E-01,6.146298E-01,6.186492E-01,6.182582E-01,6.193632E-01,6.086928E-01,5.965565E-01,5.691961E-01,5.578266E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,0.00,90.00,10.00,2.45,10.00,60.78,60.00,60.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,5.687297E-01,5.966822E-01,5.966822E-01,6.258219E-01,6.313408E-01,6.319962E-01,6.346499E-01,6.307058E-01,6.268972E-01,6.133102E-01,5.995211E-01,5.703983E-01,5.581179E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,0.00,90.00,10.00,2.45,10.00,80.56,80.00,80.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,5.707049E-01,6.022129E-01,6.022129E-01,6.334427E-01,6.396034E-01,6.400829E-01,6.420446E-01,6.364152E-01,6.303396E-01,6.154195E-01,6.008763E-01,5.709453E-01,5.582491E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,0.00,90.00,10.00,2.45,10.00,100.42,100.00,100.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,5.718729E-01,6.055103E-01,6.055103E-01,6.380183E-01,6.445764E-01,6.449285E-01,6.464591E-01,6.398109E-01,6.323831E-01,6.166715E-01,6.016811E-01,5.712694E-01,5.583265E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,0.00,90.00,10.00,2.45,10.00,10.00,0.00,0.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,5.228737E-01,4.825736E-01,4.825736E-01,4.850728E-01,4.869785E-01,4.825138E-01,4.901980E-01,5.125427E-01,5.533230E-01,5.680643E-01,5.705540E-01,5.580749E-01,5.548804E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,0.00,90.00,10.00,2.45,10.00,22.35,20.00,-20.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,5.515256E-01,5.507983E-01,5.507983E-01,5.652875E-01,5.668598E-01,5.672536E-01,5.740861E-01,5.828582E-01,5.977009E-01,5.954059E-01,5.880405E-01,5.656899E-01,5.569525E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,0.00,90.00,10.00,2.45,10.00,41.20,40.00,-40.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,5.643718E-01,5.846763E-01,5.846763E-01,6.095136E-01,6.137517E-01,6.146298E-01,6.186492E-01,6.182582E-01,6.193632E-01,6.086928E-01,5.965565E-01,5.691961E-01,5.578266E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,0.00,90.00,10.00,2.45,10.00,60.78,60.00,-60.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,5.687297E-01,5.966822E-01,5.966822E-01,6.258219E-01,6.313408E-01,6.319962E-01,6.346499E-01,6.307058E-01,6.268972E-01,6.133102E-01,5.995211E-01,5.703983E-01,5.581179E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
5.00,0.00,90.00,10.00,2.45,10.00,80.56,80.00,-80.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,5.707049E-01,6.022129E-01,6.022129E-01,6.334427E-01,6.396034E-01,6.400829E-01,6.420446E-01,6.364152E-01,6.303396E-01,6.154195E-01,6.008763E-01,5.709453E-01,5.582491E-01,5.525000E-01,5.400000E-01,5.265000E-01,5.015000E-01,4.920000E-01
