rup_mag,rup_rake,rup_dip,rup_ztor,rup_width,rup_hypo_depth,dist_rrup,dist_rjb,dist_rx,site_vs30,site_z2pt5,result_type,damping,pgv,pga,0.010,0.050,0.100,0.150,0.200,0.300,0.500,0.750,1.000,1.500,2.000,3.000,4.000,5.000,7.500,10.000
5.00,-90.00,30.00,10.00,2.91,10.00,41.20,40.00,-40.00,1200.00,0.50,TOTAL_STDDEV,5.0,6.513826E-01,7.136941E-01,7.131825E-01,7.850850E-01,7.873984E-01,7.603790E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,-90.00,30.00,10.00,2.91,10.00,60.78,60.00,-60.00,1200.00,0.50,TOTAL_STDDEV,5.0,6.513826E-01,7.136941E-01,7.131825E-01,7.850850E-01,7.873984E-01,7.603790E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,-90.00,30.00,10.00,2.91,10.00,80.56,80.00,-80.00,1200.00,0.50,TOTAL_STDDEV,5.0,6.513826E-01,7.136941E-01,7.131825E-01,7.850850E-01,7.873984E-01,7.603790E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,-90.00,30.00,10.00,2.91,10.00,100.42,100.00,-100.00,1200.00,0.50,TOTAL_STDDEV,5.0,6.513826E-01,7.136941E-01,7.131825E-01,7.850850E-01,7.873984E-01,7.603790E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,10.00,0.00,0.00,150.00,5.00,TOTAL_STDDEV,5.0,6.036972E-01,5.882190E-01,5.877342E-01,6.219307E-01,6.156199E-01,5.884453E-01,5.788164E-01,5.953796E-01,6.352938E-01,6.767044E-01,6.986331E-01,7.132050E-01,7.135628E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,21.10,17.88,20.00,150.00,5.00,TOTAL_STDDEV,5.0,6.299739E-01,6.546491E-01,6.541480E-01,7.048601E-01,7.010965E-01,6.757729E-01,6.614679E-01,6.623750E-01,6.769620E-01,7.030329E-01,7.157411E-01,7.205256E-01,7.154525E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,39.47,37.88,40.00,150.00,5.00,TOTAL_STDDEV,5.0,6.422791E-01,6.880022E-01,6.874948E-01,7.494570E-01,7.487669E-01,7.229401E-01,7.048138E-01,6.962935E-01,6.976370E-01,7.159568E-01,7.241170E-01,7.239846E-01,7.163016E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,58.91,57.88,60.00,150.00,5.00,TOTAL_STDDEV,5.0,6.463142E-01,6.992798E-01,6.987705E-01,7.649615E-01,7.655276E-01,7.392676E-01,7.196234E-01,7.077155E-01,7.045470E-01,7.202632E-01,7.269074E-01,7.251240E-01,7.165762E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,78.61,77.88,80.00,150.00,5.00,TOTAL_STDDEV,5.0,6.480886E-01,7.042941E-01,7.037840E-01,7.719230E-01,7.730794E-01,7.465819E-01,7.262264E-01,7.127822E-01,7.076043E-01,7.221668E-01,7.281410E-01,7.256259E-01,7.166964E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,98.43,97.88,100.00,150.00,5.00,TOTAL_STDDEV,5.0,6.492600E-01,7.076232E-01,7.071126E-01,7.765679E-01,7.781267E-01,7.514558E-01,7.306158E-01,7.161416E-01,7.096287E-01,7.234268E-01,7.289575E-01,7.259575E-01,7.167756E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,118.31,117.88,120.00,150.00,5.00,TOTAL_STDDEV,5.0,6.499420E-01,7.095685E-01,7.090576E-01,7.792905E-01,7.810882E-01,7.543102E-01,7.331825E-01,7.181029E-01,7.108097E-01,7.241616E-01,7.294337E-01,7.261507E-01,7.168217E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,10.00,0.00,0.00,150.00,5.00,TOTAL_STDDEV,5.0,6.036972E-01,5.882190E-01,5.877342E-01,6.219307E-01,6.156199E-01,5.884453E-01,5.788164E-01,5.953796E-01,6.352938E-01,6.767044E-01,6.986331E-01,7.132050E-01,7.135628E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,22.35,20.00,-20.00,150.00,5.00,TOTAL_STDDEV,5.0,6.314954E-01,6.586908E-01,6.581889E-01,7.101628E-01,7.067163E-01,6.813905E-01,6.666757E-01,6.664904E-01,6.794837E-01,7.046128E-01,7.167653E-01,7.209520E-01,7.155585E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,41.20,40.00,-40.00,150.00,5.00,TOTAL_STDDEV,5.0,6.428243E-01,6.895158E-01,6.890082E-01,7.515256E-01,7.509982E-01,7.251213E-01,7.067979E-01,6.978284E-01,6.985671E-01,7.165368E-01,7.244928E-01,7.241384E-01,7.163388E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,60.78,60.00,-60.00,150.00,5.00,TOTAL_STDDEV,5.0,6.465440E-01,6.999272E-01,6.994178E-01,7.658580E-01,7.664992E-01,7.402102E-01,7.204754E-01,7.083702E-01,7.049423E-01,7.205094E-01,7.270670E-01,7.251890E-01,7.165918E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,80.56,80.00,-80.00,150.00,5.00,TOTAL_STDDEV,5.0,6.482173E-01,7.046593E-01,7.041491E-01,7.724316E-01,7.736318E-01,7.471158E-01,7.267077E-01,7.131509E-01,7.078266E-01,7.223052E-01,7.282307E-01,7.256623E-01,7.167051E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,100.42,100.00,-100.00,150.00,5.00,TOTAL_STDDEV,5.0,6.493456E-01,7.078671E-01,7.073564E-01,7.769088E-01,7.784974E-01,7.518133E-01,7.309375E-01,7.163875E-01,7.097768E-01,7.235190E-01,7.290172E-01,7.259818E-01,7.167814E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,10.00,0.00,0.00,300.00,4.00,TOTAL_STDDEV,5.0,6.414130E-01,6.613891E-01,6.608867E-01,7.105059E-01,7.073961E-01,6.848610E-01,6.732059E-01,6.772325E-01,6.916766E-01,7.144500E-01,7.235207E-01,7.237404E-01,7.162424E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,21.10,17.88,20.00,300.00,4.00,TOTAL_STDDEV,5.0,6.472168E-01,6.910193E-01,6.905114E-01,7.520378E-01,7.517064E-01,7.271501E-01,7.101871E-01,7.029734E-01,7.041580E-01,7.209785E-01,7.275344E-01,7.253793E-01,7.166374E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,39.47,37.88,40.00,300.00,4.00,TOTAL_STDDEV,5.0,6.496618E-01,7.041833E-01,7.036732E-01,7.710930E-01,7.722467E-01,7.463586E-01,7.266906E-01,7.142127E-01,7.095105E-01,7.237543E-01,7.292380E-01,7.260714E-01,7.168027E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,58.91,57.88,60.00,300.00,4.00,TOTAL_STDDEV,5.0,6.504331E-01,7.084210E-01,7.079103E-01,7.773044E-01,7.789661E-01,7.525916E-01,7.320093E-01,7.178051E-01,7.112100E-01,7.246329E-01,7.297769E-01,7.262899E-01,7.168548E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,78.61,77.88,80.00,300.00,4.00,TOTAL_STDDEV,5.0,6.507679E-01,7.102732E-01,7.097621E-01,7.800308E-01,7.819190E-01,7.553229E-01,7.343345E-01,7.193713E-01,7.119493E-01,7.250147E-01,7.300111E-01,7.263848E-01,7.168773E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,98.43,97.88,100.00,300.00,4.00,TOTAL_STDDEV,5.0,6.509875E-01,7.114923E-01,7.109810E-01,7.818292E-01,7.838679E-01,7.571231E-01,7.358652E-01,7.204009E-01,7.124347E-01,7.252653E-01,7.301647E-01,7.264470E-01,7.168921E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,118.31,117.88,120.00,300.00,4.00,TOTAL_STDDEV,5.0,6.511148E-01,7.122008E-01,7.116894E-01,7.828758E-01,7.850025E-01,7.581702E-01,7.367549E-01,7.209988E-01,7.127164E-01,7.254106E-01,7.302539E-01,7.264831E-01,7.169007E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,10.00,0.00,0.00,300.00,4.00,TOTAL_STDDEV,5.0,6.414130E-01,6.613891E-01,6.608867E-01,7.105059E-01,7.073961E-01,6.848610E-01,6.732059E-01,6.772325E-01,6.916766E-01,7.144500E-01,7.235207E-01,7.237404E-01,7.162424E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,22.35,20.00,-20.00,300.00,4.00,TOTAL_STDDEV,5.0,6.475272E-01,6.926680E-01,6.921599E-01,7.544044E-01,7.542510E-01,7.295428E-01,7.122524E-01,7.043877E-01,7.048346E-01,7.213301E-01,7.277503E-01,7.254671E-01,7.166584E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,41.20,40.00,-40.00,300.00,4.00,TOTAL_STDDEV,5.0,6.497669E-01,7.047580E-01,7.042478E-01,7.719332E-01,7.731549E-01,7.472026E-01,7.274118E-01,7.147006E-01,7.097416E-01,7.238738E-01,7.293114E-01,7.261011E-01,7.168098E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,60.78,60.00,-60.00,300.00,4.00,TOTAL_STDDEV,5.0,6.504766E-01,7.086613E-01,7.081505E-01,7.776576E-01,7.793486E-01,7.529456E-01,7.323109E-01,7.180084E-01,7.113060E-01,7.246825E-01,7.298074E-01,7.263022E-01,7.168577E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,80.56,80.00,-80.00,300.00,4.00,TOTAL_STDDEV,5.0,6.507921E-01,7.104073E-01,7.098962E-01,7.802285E-01,7.821332E-01,7.555209E-01,7.345029E-01,7.194846E-01,7.120027E-01,7.250423E-01,7.300280E-01,7.263916E-01,7.168790E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,100.42,100.00,-100.00,300.00,4.00,TOTAL_STDDEV,5.0,6.510035E-01,7.115813E-01,7.110700E-01,7.819606E-01,7.840103E-01,7.572545E-01,7.359769E-01,7.204760E-01,7.124701E-01,7.252835E-01,7.301759E-01,7.264515E-01,7.168932E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,10.00,0.00,0.00,570.00,2.50,TOTAL_STDDEV,5.0,6.513826E-01,6.994114E-01,6.989021E-01,7.596338E-01,7.603108E-01,7.389553E-01,7.248698E-01,7.208516E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,21.10,17.88,20.00,570.00,2.50,TOTAL_STDDEV,5.0,6.513826E-01,7.077388E-01,7.072282E-01,7.743614E-01,7.759678E-01,7.514105E-01,7.329104E-01,7.216790E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,39.47,37.88,40.00,570.00,2.50,TOTAL_STDDEV,5.0,6.513826E-01,7.112364E-01,7.107252E-01,7.806404E-01,7.826578E-01,7.566717E-01,7.362726E-01,7.220201E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,58.91,57.88,60.00,570.00,2.50,TOTAL_STDDEV,5.0,6.513826E-01,7.123384E-01,7.118270E-01,7.826301E-01,7.847795E-01,7.583330E-01,7.373302E-01,7.221269E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,78.61,77.88,80.00,570.00,2.50,TOTAL_STDDEV,5.0,6.513826E-01,7.128165E-01,7.123051E-01,7.834950E-01,7.857020E-01,7.590543E-01,7.377888E-01,7.221731E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,98.43,97.88,100.00,570.00,2.50,TOTAL_STDDEV,5.0,6.513826E-01,7.131301E-01,7.126186E-01,7.840627E-01,7.863077E-01,7.595275E-01,7.380895E-01,7.222034E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,118.31,117.88,120.00,570.00,2.50,TOTAL_STDDEV,5.0,6.513826E-01,7.133119E-01,7.128003E-01,7.843921E-01,7.866591E-01,7.598020E-01,7.382638E-01,7.222209E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,10.00,0.00,0.00,570.00,2.50,TOTAL_STDDEV,5.0,6.513826E-01,6.994114E-01,6.989021E-01,7.596338E-01,7.603108E-01,7.389553E-01,7.248698E-01,7.208516E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,22.35,20.00,-20.00,570.00,2.50,TOTAL_STDDEV,5.0,6.513826E-01,7.081832E-01,7.076725E-01,7.751562E-01,7.768141E-01,7.520780E-01,7.333381E-01,7.217225E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,41.20,40.00,-40.00,570.00,2.50,TOTAL_STDDEV,5.0,6.513826E-01,7.113865E-01,7.108753E-01,7.809111E-01,7.829465E-01,7.568979E-01,7.364167E-01,7.220347E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,60.78,60.00,-60.00,570.00,2.50,TOTAL_STDDEV,5.0,6.513826E-01,7.124005E-01,7.118891E-01,7.827424E-01,7.848993E-01,7.584267E-01,7.373898E-01,7.221329E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,80.56,80.00,-80.00,570.00,2.50,TOTAL_STDDEV,5.0,6.513826E-01,7.128511E-01,7.123396E-01,7.835575E-01,7.857687E-01,7.591064E-01,7.378219E-01,7.221764E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,100.42,100.00,-100.00,570.00,2.50,TOTAL_STDDEV,5.0,6.513826E-01,7.131529E-01,7.126414E-01,7.841041E-01,7.863518E-01,7.595620E-01,7.381114E-01,7.222056E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,10.00,0.00,0.00,760.00,1.00,TOTAL_STDDEV,5.0,6.513826E-01,7.099229E-01,7.094118E-01,7.735746E-01,7.754981E-01,7.542642E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,21.10,17.88,20.00,760.00,1.00,TOTAL_STDDEV,5.0,6.513826E-01,7.121379E-01,7.116265E-01,7.803005E-01,7.824504E-01,7.578522E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,39.47,37.88,40.00,760.00,1.00,TOTAL_STDDEV,5.0,6.513826E-01,7.130546E-01,7.125430E-01,7.831130E-01,7.853587E-01,7.593400E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,58.91,57.88,60.00,760.00,1.00,TOTAL_STDDEV,5.0,6.513826E-01,7.133418E-01,7.128302E-01,7.839977E-01,7.862737E-01,7.598066E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,78.61,77.88,80.00,760.00,1.00,TOTAL_STDDEV,5.0,6.513826E-01,7.134662E-01,7.129546E-01,7.843813E-01,7.866705E-01,7.600086E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,98.43,97.88,100.00,760.00,1.00,TOTAL_STDDEV,5.0,6.513826E-01,7.135477E-01,7.130361E-01,7.846328E-01,7.869306E-01,7.601410E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,118.31,117.88,120.00,760.00,1.00,TOTAL_STDDEV,5.0,6.513826E-01,7.135949E-01,7.130833E-01,7.847786E-01,7.870814E-01,7.602178E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,10.00,0.00,0.00,760.00,1.00,TOTAL_STDDEV,5.0,6.513826E-01,7.099229E-01,7.094118E-01,7.735746E-01,7.754981E-01,7.542642E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,22.35,20.00,-20.00,760.00,1.00,TOTAL_STDDEV,5.0,6.513826E-01,7.122548E-01,7.117434E-01,7.806583E-01,7.828203E-01,7.580419E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,41.20,40.00,-40.00,760.00,1.00,TOTAL_STDDEV,5.0,6.513826E-01,7.130937E-01,7.125822E-01,7.832335E-01,7.854834E-01,7.594036E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,60.78,60.00,-60.00,760.00,1.00,TOTAL_STDDEV,5.0,6.513826E-01,7.133580E-01,7.128464E-01,7.840475E-01,7.863253E-01,7.598328E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,80.56,80.00,-80.00,760.00,1.00,TOTAL_STDDEV,5.0,6.513826E-01,7.134751E-01,7.129636E-01,7.844090E-01,7.866991E-01,7.600232E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,100.42,100.00,-100.00,760.00,1.00,TOTAL_STDDEV,5.0,6.513826E-01,7.135536E-01,7.130420E-01,7.846511E-01,7.869496E-01,7.601507E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,10.00,0.00,0.00,1200.00,0.50,TOTAL_STDDEV,5.0,6.513826E-01,7.136941E-01,7.131825E-01,7.850850E-01,7.873984E-01,7.603790E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,21.10,17.88,20.00,1200.00,0.50,TOTAL_STDDEV,5.0,6.513826E-01,7.136941E-01,7.131825E-01,7.850850E-01,7.873984E-01,7.603790E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,39.47,37.88,40.00,1200.00,0.50,TOTAL_STDDEV,5.0,6.513826E-01,7.136941E-01,7.131825E-01,7.850850E-01,7.873984E-01,7.603790E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,58.91,57.88,60.00,1200.00,0.50,TOTAL_STDDEV,5.0,6.513826E-01,7.136941E-01,7.131825E-01,7.850850E-01,7.873984E-01,7.603790E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,78.61,77.88,80.00,1200.00,0.50,TOTAL_STDDEV,5.0,6.513826E-01,7.136941E-01,7.131825E-01,7.850850E-01,7.873984E-01,7.603790E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,98.43,97.88,100.00,1200.00,0.50,TOTAL_STDDEV,5.0,6.513826E-01,7.136941E-01,7.131825E-01,7.850850E-01,7.873984E-01,7.603790E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,118.31,117.88,120.00,1200.00,0.50,TOTAL_STDDEV,5.0,6.513826E-01,7.136941E-01,7.131825E-01,7.850850E-01,7.873984E-01,7.603790E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,10.00,0.00,0.00,1200.00,0.50,TOTAL_STDDEV,5.0,6.513826E-01,7.136941E-01,7.131825E-01,7.850850E-01,7.873984E-01,7.603790E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,22.35,20.00,-20.00,1200.00,0.50,TOTAL_STDDEV,5.0,6.513826E-01,7.136941E-01,7.131825E-01,7.850850E-01,7.873984E-01,7.603790E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,41.20,40.00,-40.00,1200.00,0.50,TOTAL_STDDEV,5.0,6.513826E-01,7.136941E-01,7.131825E-01,7.850850E-01,7.873984E-01,7.603790E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
5.00,0.00,30.00,10.00,2.45,10.00,60.78,60.00,-60.00,1200.00,0.50,TOTAL_STDDEV,5.0,6.513826E-01,7.136941E-01,7.131825E-01,7.850850E-01,7.873984E-01,7.603790E-01,7.386302E-01,7.222577E-01,7.133092E-01,7.257164E-01,7.304413E-01,7.265590E-01,7.169188E-01,7.179683E-01,7.145796E-01,7.107802E-01,6.945376E-01,6.681078E-01
