-0.3 -0.1 -0.3 -0.1 8.0 9.0 1.5 2.5 0.0
-0.3 -0.1 -0.3 -0.1 8.0 9.0 2.5 3.5 0.0
-0.3 -0.1 -0.1 0.1 5.0 6.0 -0.5 0.5 0.0
-0.3 -0.1 -0.1 0.1 5.0 6.0 0.5 1.5 0.0021792548827992524
-0.3 -0.1 -0.1 0.1 5.0 6.0 1.5 2.5 0.014034455416398401
-0.3 -0.1 -0.1 0.1 5.0 6.0 2.5 3.5 0.002036449197249837
-0.3 -0.1 -0.1 0.1 6.0 7.0 -0.5 0.5 0.003432420544444396
-0.3 -0.1 -0.1 0.1 6.0 7.0 0.5 1.5 0.0268349694623005
-0.3 -0.1 -0.1 0.1 6.0 7.0 1.5 2.5 0.005950243781247135
-0.3 -0.1 -0.1 0.1 6.0 7.0 2.5 3.5 0.0
-0.3 -0.1 -0.1 0.1 7.0 8.0 -0.5 0.5 0.007578106291843976
-0.3 -0.1 -0.1 0.1 7.0 8.0 0.5 1.5 0.004334139063151093
-0.3 -0.1 -0.1 0.1 7.0 8.0 1.5 2.5 0.0
-0.3 -0.1 -0.1 0.1 7.0 8.0 2.5 3.5 0.0
-0.3 -0.1 -0.1 0.1 8.0 9.0 -0.5 0.5 0.0017959438919905935
-0.3 -0.1 -0.1 0.1 8.0 9.0 0.5 1.5 0.0
-0.3 -0.1 -0.1 0.1 8.0 9.0 1.5 2.5 0.0
-0.3 -0.1 -0.1 0.1 8.0 9.0 2.5 3.5 0.0
-0.3 -0.1 0.1 0.3 5.0 6.0 -0.5 0.5 0.0
-0.3 -0.1 0.1 0.3 5.0 6.0 0.5 1.5 0.0
-0.3 -0.1 0.1 0.3 5.0 6.0 1.5 2.5 0.0028100523197650646
-0.3 -0.1 0.1 0.3 5.0 6.0 2.5 3.5 9.860800100470661E-4
-0.3 -0.1 0.1 0.3 6.0 7.0 -0.5 0.5 5.527606418125565E-5
-0.3 -0.1 0.1 0.3 6.0 7.0 0.5 1.5 0.009556753153147204
-0.3 -0.1 0.1 0.3 6.0 7.0 1.5 2.5 0.007122076805325438
-0.3 -0.1 0.1 0.3 6.0 7.0 2.5 3.5 7.594907746542763E-5
-0.3 -0.1 0.1 0.3 7.0 8.0 -0.5 0.5 0.001901339661177828
-0.3 -0.1 0.1 0.3 7.0 8.0 0.5 1.5 0.00585839488937802
-0.3 -0.1 0.1 0.3 7.0 8.0 1.5 2.5 1.409274275832676E-5
-0.3 -0.1 0.1 0.3 7.0 8.0 2.5 3.5 0.0
-0.3 -0.1 0.1 0.3 8.0 9.0 -0.5 0.5 0.0015824391481267365
-0.3 -0.1 0.1 0.3 8.0 9.0 0.5 1.5 8.898092948910694E-5
-0.3 -0.1 0.1 0.3 8.0 9.0 1.5 2.5 0.0
-0.3 -0.1 0.1 0.3 8.0 9.0 2.5 3.5 0.0
-0.3 -0.1 0.3 0.6 5.0 6.0 -0.5 0.5 0.0
-0.3 -0.1 0.3 0.6 5.0 6.0 0.5 1.5 0.0
-0.3 -0.1 0.3 0.6 5.0 6.0 1.5 2.5 0.0
-0.3 -0.1 0.3 0.6 5.0 6.0 2.5 3.5 4.317065353720617E-5
-0.3 -0.1 0.3 0.6 6.0 7.0 -0.5 0.5 0.0
-0.3 -0.1 0.3 0.6 6.0 7.0 0.5 1.5 1.555441925185551E-4
-0.3 -0.1 0.3 0.6 6.0 7.0 1.5 2.5 0.0025678374797453328
-0.3 -0.1 0.3 0.6 6.0 7.0 2.5 3.5 3.094782689454324E-4
-0.3 -0.1 0.3 0.6 7.0 8.0 -0.5 0.5 0.0
-0.3 -0.1 0.3 0.6 7.0 8.0 0.5 1.5 0.002090251325704467
-0.3 -0.1 0.3 0.6 7.0 8.0 1.5 2.5 8.097666713582784E-4
-0.3 -0.1 0.3 0.6 7.0 8.0 2.5 3.5 0.0
-0.3 -0.1 0.3 0.6 8.0 9.0 -0.5 0.5 4.048419035265281E-4
-0.3 -0.1 0.3 0.6 8.0 9.0 0.5 1.5 5.942883370429083E-4
-0.3 -0.1 0.3 0.6 8.0 9.0 1.5 2.5 0.0
-0.3 -0.1 0.3 0.6 8.0 9.0 2.5 3.5 0.0
-0.1 0.1 -0.6 -0.3 5.0 6.0 -0.5 0.5 0.0
-0.1 0.1 -0.6 -0.3 5.0 6.0 0.5 1.5 0.0
-0.1 0.1 -0.6 -0.3 5.0 6.0 1.5 2.5 0.0
-0.1 0.1 -0.6 -0.3 5.0 6.0 2.5 3.5 1.549884835168832E-4
-0.1 0.1 -0.6 -0.3 6.0 7.0 -0.5 0.5 0.0
-0.1 0.1 -0.6 -0.3 6.0 7.0 0.5 1.5 6.632115605198017E-4
-0.1 0.1 -0.6 -0.3 6.0 7.0 1.5 2.5 0.00371118698634653
-0.1 0.1 -0.6 -0.3 6.0 7.0 2.5 3.5 2.9986678576643546E-4
-0.1 0.1 -0.6 -0.3 7.0 8.0 -0.5 0.5 5.926075738219159E-6
-0.1 0.1 -0.6 -0.3 7.0 8.0 0.5 1.5 0.0031684445884098645
-0.1 0.1 -0.6 -0.3 7.0 8.0 1.5 2.5 5.609611458123617E-4
-0.1 0.1 -0.6 -0.3 7.0 8.0 2.5 3.5 0.0
-0.1 0.1 -0.6 -0.3 8.0 9.0 -0.5 0.5 6.582145192662192E-4
-0.1 0.1 -0.6 -0.3 8.0 9.0 0.5 1.5 4.942124581253298E-4
-0.1 0.1 -0.6 -0.3 8.0 9.0 1.5 2.5 0.0
-0.1 0.1 -0.6 -0.3 8.0 9.0 2.5 3.5 0.0
-0.1 0.1 -0.3 -0.1 5.0 6.0 -0.5 0.5 0.0
-0.1 0.1 -0.3 -0.1 5.0 6.0 0.5 1.5 0.002179259010139833
-0.1 0.1 -0.3 -0.1 5.0 6.0 1.5 2.5 0.014034500210737476
-0.1 0.1 -0.3 -0.1 5.0 6.0 2.5 3.5 0.002036458908283382
-0.1 0.1 -0.3 -0.1 6.0 7.0 -0.5 0.5 0.0034324274564228557
-0.1 0.1 -0.3 -0.1 6.0 7.0 0.5 1.5 0.02683508034351041
-0.1 0.1 -0.3 -0.1 6.0 7.0 1.5 2.5 0.005950290534635794
-0.1 0.1 -0.3 -0.1 6.0 7.0 2.5 3.5 0.0
-0.1 0.1 -0.3 -0.1 7.0 8.0 -0.5 0.5 0.007578133137960447
-0.1 0.1 -0.3 -0.1 7.0 8.0 0.5 1.5 0.004334175752531208
-0.1 0.1 -0.3 -0.1 7.0 8.0 1.5 2.5 0.0
-0.1 0.1 -0.3 -0.1 7.0 8.0 2.5 3.5 0.0
-0.1 0.1 -0.3 -0.1 8.0 9.0 -0.5 0.5 0.0017959554701847999
-0.1 0.1 -0.3 -0.1 8.0 9.0 0.5 1.5 0.0
-0.1 0.1 -0.3 -0.1 8.0 9.0 1.5 2.5 0.0
-0.1 0.1 -0.3 -0.1 8.0 9.0 2.5 3.5 0.0
-0.1 0.1 -0.1 0.1 5.0 6.0 -0.5 0.5 0.09462251115858174
-0.1 0.1 -0.1 0.1 5.0 6.0 0.5 1.5 0.18647977601266583
-0.1 0.1 -0.1 0.1 5.0 6.0 1.5 2.5 0.059182633208084756
-0.1 0.1 -0.1 0.1 5.0 6.0 2.5 3.5 4.545616481948088E-4
-0.1 0.1 -0.1 0.1 6.0 7.0 -0.5 0.5 0.09556355956727483
-0.1 0.1 -0.1 0.1 6.0 7.0 0.5 1.5 0.03195375027406912
-0.1 0.1 -0.1 0.1 6.0 7.0 1.5 2.5 0.0
-0.1 0.1 -0.1 0.1 6.0 7.0 2.5 3.5 0.0
-0.1 0.1 -0.1 0.1 7.0 8.0 -0.5 0.5 0.014810044079202304
-0.1 0.1 -0.1 0.1 7.0 8.0 0.5 1.5 0.0
-0.1 0.1 -0.1 0.1 7.0 8.0 1.5 2.5 0.0
-0.1 0.1 -0.1 0.1 7.0 8.0 2.5 3.5 0.0
-0.1 0.1 -0.1 0.1 8.0 9.0 -0.5 0.5 1.5886219570094957E-4
-0.1 0.1 -0.1 0.1 8.0 9.0 0.5 1.5 0.0
-0.1 0.1 -0.1 0.1 8.0 9.0 1.5 2.5 0.0
-0.1 0.1 -0.1 0.1 8.0 9.0 2.5 3.5 0.0
-0.1 0.1 0.1 0.3 5.0 6.0 -0.5 0.5 0.0
-0.1 0.1 0.1 0.3 5.0 6.0 0.5 1.5 0.0038322024768578117
-0.1 0.1 0.1 0.3 5.0 6.0 1.5 2.5 0.01672993721916887
-0.1 0.1 0.1 0.3 5.0 6.0 2.5 3.5 0.0020928101178757557
-0.1 0.1 0.1 0.3 6.0 7.0 -0.5 0.5 0.0050424836776075165
-0.1 0.1 0.1 0.3 6.0 7.0 0.5 1.5 0.029421333237148156
-0.1 0.1 0.1 0.3 6.0 7.0 1.5 2.5 0.005595766926399227
-0.1 0.1 0.1 0.3 6.0 7.0 2.5 3.5 0.0
-0.1 0.1 0.1 0.3 7.0 8.0 -0.5 0.5 0.008549160548652764
-0.1 0.1 0.1 0.3 7.0 8.0 0.5 1.5 0.004014482328767634
-0.1 0.1 0.1 0.3 7.0 8.0 1.5 2.5 0.0
-0.1 0.1 0.1 0.3 7.0 8.0 2.5 3.5 0.0
-0.1 0.1 0.1 0.3 8.0 9.0 -0.5 0.5 0.0017541832065564567
-0.1 0.1 0.1 0.3 8.0 9.0 0.5 1.5 0.0
-0.1 0.1 0.1 0.3 8.0 9.0 1.5 2.5 0.0
-0.1 0.1 0.1 0.3 8.0 9.0 2.5 3.5 0.0
-0.1 0.1 0.3 0.6 5.0 6.0 -0.5 0.5 0.0
-0.1 0.1 0.3 0.6 5.0 6.0 0.5 1.5 0.0
-0.1 0.1 0.3 0.6 5.0 6.0 1.5 2.5 1.8540061399569367E-5
-0.1 0.1 0.3 0.6 5.0 6.0 2.5 3.5 1.926133697737045E-4
-0.1 0.1 0.3 0.6 6.0 7.0 -0.5 0.5 0.0
-0.1 0.1 0.3 0.6 6.0 7.0 0.5 1.5 9.019866250622361E-4
-0.1 0.1 0.3 0.6 6.0 7.0 1.5 2.5 0.0040121147289173265
-0.1 0.1 0.3 0.6 6.0 7.0 2.5 3.5 2.8885641657224896E-4
-0.1 0.1 0.3 0.6 7.0 8.0 -0.5 0.5 2.0728006154792122E-5
-0.1 0.1 0.3 0.6 7.0 8.0 0.5 1.5 0.003449142983723522
-0.1 0.1 0.3 0.6 7.0 8.0 1.5 2.5 5.058164207268077E-4
-0.1 0.1 0.3 0.6 7.0 8.0 2.5 3.5 0.0
-0.1 0.1 0.3 0.6 8.0 9.0 -0.5 0.5 7.313366649275109E-4
-0.1 0.1 0.3 0.6 8.0 9.0 0.5 1.5 4.617203285447228E-4
-0.1 0.1 0.3 0.6 8.0 9.0 1.5 2.5 0.0
-0.1 0.1 0.3 0.6 8.0 9.0 2.5 3.5 0.0
0.1 0.3 -0.6 -0.3 5.0 6.0 -0.5 0.5 0.0
0.1 0.3 -0.6 -0.3 5.0 6.0 0.5 1.5 0.0
0.1 0.3 -0.6 -0.3 5.0 6.0 1.5 2.5 0.0
0.1 0.3 -0.6 -0.3 5.0 6.0 2.5 3.5 3.547146197968368E-5
0.1 0.3 -0.6 -0.3 6.0 7.0 -0.5 0.5 0.0
0.1 0.3 -0.6 -0.3 6.0 7.0 0.5 1.5 1.1905274542737395E-4
0.1 0.3 -0.6 -0.3 6.0 7.0 1.5 2.5 0.002455837031665192
0.1 0.3 -0.6 -0.3 6.0 7.0 2.5 3.5 3.0821895501004714E-4
0.1 0.3 -0.6 -0.3 7.0 8.0 -0.5 0.5 0.0
0.1 0.3 -0.6 -0.3 7.0 8.0 0.5 1.5 0.0019858583354634145
0.1 0.3 -0.6 -0.3 7.0 8.0 1.5 2.5 8.310547284568427E-4
0.1 0.3 -0.6 -0.3 7.0 8.0 2.5 3.5 0.0
0.1 0.3 -0.6 -0.3 8.0 9.0 -0.5 0.5 3.8133313605255104E-4
0.1 0.3 -0.6 -0.3 8.0 9.0 0.5 1.5 6.015008424460868E-4
0.1 0.3 -0.6 -0.3 8.0 9.0 1.5 2.5 0.0
0.1 0.3 -0.6 -0.3 8.0 9.0 2.5 3.5 0.0
0.1 0.3 -0.3 -0.1 5.0 6.0 -0.5 0.5 0.0
0.1 0.3 -0.3 -0.1 5.0 6.0 0.5 1.5 0.0
0.1 0.3 -0.3 -0.1 5.0 6.0 1.5 2.5 0.002810053267712187
0.1 0.3 -0.3 -0.1 5.0 6.0 2.5 3.5 9.860804907883128E-4
0.1 0.3 -0.3 -0.1 6.0 7.0 -0.5 0.5 5.527607668818917E-5
0.1 0.3 -0.3 -0.1 6.0 7.0 0.5 1.5 0.00955675702220088
0.1 0.3 -0.3 -0.1 6.0 7.0 1.5 2.5 0.007122080874234478
0.1 0.3 -0.3 -0.1 6.0 7.0 2.5 3.5 7.594915250964173E-5
0.1 0.3 -0.3 -0.1 7.0 8.0 -0.5 0.5 0.0019013403307308653
0.1 0.3 -0.3 -0.1 7.0 8.0 0.5 1.5 0.005858398328971501
0.1 0.3 -0.3 -0.1 7.0 8.0 1.5 2.5 1.4092754982484907E-5
0.1 0.3 -0.3 -0.1 7.0 8.0 2.5 3.5 0.0
0.1 0.3 -0.3 -0.1 8.0 9.0 -0.5 0.5 0.0015824400218923608
0.1 0.3 -0.3 -0.1 8.0 9.0 0.5 1.5 8.898101312674163E-5
0.1 0.3 -0.3 -0.1 8.0 9.0 1.5 2.5 0.0
0.1 0.3 -0.3 -0.1 8.0 9.0 2.5 3.5 0.0
0.1 0.3 -0.1 0.1 5.0 6.0 -0.5 0.5 0.0
0.1 0.3 -0.1 0.1 5.0 6.0 0.5 1.5 0.0038321963146814666
0.1 0.3 -0.1 0.1 5.0 6.0 1.5 2.5 0.016729889691611887
0.1 0.3 -0.1 0.1 5.0 6.0 2.5 3.5 0.002092800840659418
0.1 0.3 -0.1 0.1 6.0 7.0 -0.5 0.5 0.005042474877925359
0.1 0.3 -0.1 0.1 6.0 7.0 0.5 1.5 0.029421222642114088
0.1 0.3 -0.1 0.1 6.0 7.0 1.5 2.5 0.0055957248472563465
0.1 0.3 -0.1 0.1 6.0 7.0 2.5 3.5 0.0
0.1 0.3 -0.1 0.1 7.0 8.0 -0.5 0.5 0.008549132870565315
0.1 0.3 -0.1 0.1 7.0 8.0 0.5 1.5 0.004014449860800084
0.1 0.3 -0.1 0.1 7.0 8.0 1.5 2.5 0.0
0.1 0.3 -0.1 0.1 7.0 8.0 2.5 3.5 0.0
0.1 0.3 -0.1 0.1 8.0 9.0 -0.5 0.5 0.0017541726640735375
0.1 0.3 -0.1 0.1 8.0 9.0 0.5 1.5 0.0
0.1 0.3 -0.1 0.1 8.0 9.0 1.5 2.5 0.0
0.1 0.3 -0.1 0.1 8.0 9.0 2.5 3.5 0.0
0.1 0.3 0.1 0.3 5.0 6.0 -0.5 0.5 0.0
0.1 0.3 0.1 0.3 5.0 6.0 0.5 1.5 1.9292540961169974E-5
0.1 0.3 0.1 0.3 5.0 6.0 1.5 2.5 0.0033670766425578378
0.1 0.3 0.1 0.3 5.0 6.0 2.5 3.5 0.0010671531103042967
0.1 0.3 0.1 0.3 6.0 7.0 -0.5 0.5 1.200095667768716E-4
0.1 0.3 0.1 0.3 6.0 7.0 0.5 1.5 0.010713703758029129
0.1 0.3 0.1 0.3 6.0 7.0 1.5 2.5 0.007185834587419443
0.1 0.3 0.1 0.3 6.0 7.0 2.5 3.5 6.251278126998145E-5
0.1 0.3 0.1 0.3 7.0 8.0 -0.5 0.5 0.002238177771914147
0.1 0.3 0.1 0.3 7.0 8.0 0.5 1.5 0.005851835287079272
0.1 0.3 0.1 0.3 7.0 8.0 1.5 2.5 7.948479908423433E-6
0.1 0.3 0.1 0.3 7.0 8.0 2.5 3.5 0.0
0.1 0.3 0.1 0.3 8.0 9.0 -0.5 0.5 0.0016244215951328194
0.1 0.3 0.1 0.3 8.0 9.0 0.5 1.5 7.279759365064352E-5
0.1 0.3 0.1 0.3 8.0 9.0 1.5 2.5 0.0
0.1 0.3 0.1 0.3 8.0 9.0 2.5 3.5 0.0
0.1 0.3 0.3 0.6 5.0 6.0 -0.5 0.5 0.0
0.1 0.3 0.3 0.6 5.0 6.0 0.5 1.5 0.0
0.1 0.3 0.3 0.6 5.0 6.0 1.5 2.5 0.0
0.1 0.3 0.3 0.6 5.0 6.0 2.5 3.5 5.0844480575848826E-5
0.1 0.3 0.3 0.6 6.0 7.0 -0.5 0.5 0.0
0.1 0.3 0.3 0.6 6.0 7.0 0.5 1.5 1.8654224395870403E-4
0.1 0.3 0.3 0.6 6.0 7.0 1.5 2.5 0.002690302013635669
0.1 0.3 0.3 0.6 6.0 7.0 2.5 3.5 3.1178523621057413E-4
0.1 0.3 0.3 0.6 7.0 8.0 -0.5 0.5 0.0
0.1 0.3 0.3 0.6 7.0 8.0 0.5 1.5 0.002201326582819712
0.1 0.3 0.3 0.6 7.0 8.0 1.5 2.5 7.842496075863934E-4
0.1 0.3 0.3 0.6 7.0 8.0 2.5 3.5 0.0
0.1 0.3 0.3 0.6 8.0 9.0 -0.5 0.5 4.286095202829463E-4
0.1 0.3 0.3 0.6 8.0 9.0 0.5 1.5 5.871314941370918E-4
0.1 0.3 0.3 0.6 8.0 9.0 1.5 2.5 0.0
0.1 0.3 0.3 0.6 8.0 9.0 2.5 3.5 0.0
0.3 0.6 -0.6 -0.3 5.0 6.0 -0.5 0.5 0.0
0.3 0.6 -0.6 -0.3 5.0 6.0 0.5 1.5 0.0
0.3 0.6 -0.6 -0.3 5.0 6.0 1.5 2.5 0.0
0.3 0.6 -0.6 -0.3 5.0 6.0 2.5 3.5 0.0
0.3 0.6 -0.6 -0.3 6.0 7.0 -0.5 0.5 0.0
0.3 0.6 -0.6 -0.3 6.0 7.0 0.5 1.5 0.0
0.3 0.6 -0.6 -0.3 6.0 7.0 1.5 2.5 5.358986505190521E-4
0.3 0.6 -0.6 -0.3 6.0 7.0 2.5 3.5 1.8369389327166174E-4
0.3 0.6 -0.6 -0.3 7.0 8.0 -0.5 0.5 0.0
0.3 0.6 -0.6 -0.3 7.0 8.0 0.5 1.5 3.5314159121290997E-4
0.3 0.6 -0.6 -0.3 7.0 8.0 1.5 2.5 9.228370495352432E-4
0.3 0.6 -0.6 -0.3 7.0 8.0 2.5 3.5 8.708042820615323E-7
