-0.3 -0.1 0.3 0.6 2.5 3.5 3.626041309147569E-4
-0.1 0.1 -0.6 -0.3 -0.5 0.5 6.641407500619437E-4
-0.1 0.1 -0.6 -0.3 0.5 1.5 0.004325870621772148
-0.1 0.1 -0.6 -0.3 1.5 2.5 0.004272151574710089
-0.1 0.1 -0.6 -0.3 2.5 3.5 4.548561175489053E-4
-0.1 0.1 -0.3 -0.1 -0.5 0.5 0.01280652365901279
-0.1 0.1 -0.3 -0.1 0.5 1.5 0.03334855913079592
-0.1 0.1 -0.3 -0.1 1.5 2.5 0.01998483932751375
-0.1 0.1 -0.3 -0.1 2.5 3.5 0.002036471153019224
-0.1 0.1 -0.1 0.1 -0.5 0.5 0.20515509321859485
-0.1 0.1 -0.1 0.1 0.5 1.5 0.2184339413175796
-0.1 0.1 -0.1 0.1 1.5 2.5 0.059183087587680094
-0.1 0.1 -0.1 0.1 2.5 3.5 4.5458555701447575E-4
-0.1 0.1 0.1 0.3 -0.5 0.5 0.01534583746811935
-0.1 0.1 0.1 0.3 0.5 1.5 0.037268070453432466
-0.1 0.1 0.1 0.3 1.5 2.5 0.022325760902103788
-0.1 0.1 0.1 0.3 2.5 3.5 0.002092824847158222
-0.1 0.1 0.3 0.6 -0.5 0.5 7.520648502254465E-4
-0.1 0.1 0.3 0.6 0.5 1.5 0.004812852280521446
-0.1 0.1 0.3 0.6 1.5 2.5 0.004536475011644265
-0.1 0.1 0.3 0.6 2.5 3.5 4.814707325864786E-4
0.1 0.3 -0.6 -0.3 -0.5 0.5 3.599280325621252E-4
0.1 0.3 -0.6 -0.3 0.5 1.5 0.002587732671129028
0.1 0.3 -0.6 -0.3 1.5 2.5 0.003195486043253092
0.1 0.3 -0.6 -0.3 2.5 3.5 3.347944636420642E-4
0.1 0.3 -0.3 -0.1 -0.5 0.5 0.0031708942080526364
0.1 0.3 -0.3 -0.1 0.5 1.5 0.014456196758396088
0.1 0.3 -0.3 -0.1 1.5 2.5 0.009389714488341352
0.1 0.3 -0.3 -0.1 2.5 3.5 0.0010031090540537598
0.1 0.3 -0.1 0.1 -0.5 0.5 0.012806939083994317
0.1 0.3 -0.1 0.1 0.5 1.5 0.0333506224133069
0.1 0.3 -0.1 0.1 1.5 2.5 0.019987125069849197
0.1 0.3 -0.1 0.1 2.5 3.5 0.0020369953777658453
0.1 0.3 0.1 0.3 -0.5 0.5 0.0035391260091002918
0.1 0.3 0.1 0.3 0.5 1.5 0.015504733375678537
0.1 0.3 0.1 0.3 1.5 2.5 0.009946898629704099
0.1 0.3 0.1 0.3 2.5 3.5 0.0010622028548116097
0.1 0.3 0.3 0.6 -0.5 0.5 4.0484568954168637E-4
0.1 0.3 0.3 0.6 0.5 1.5 0.0028401348988222044
0.1 0.3 0.3 0.6 1.5 2.5 0.003377706399799355
0.1 0.3 0.3 0.6 2.5 3.5 3.526745839890973E-4
0.3 0.6 -0.6 -0.3 -0.5 0.5 5.278293159844607E-5
0.3 0.6 -0.6 -0.3 0.5 1.5 8.546018441839225E-4
0.3 0.6 -0.6 -0.3 1.5 2.5 0.00138819330789067
0.3 0.6 -0.6 -0.3 2.5 3.5 1.7922173950699695E-4
0.3 0.6 -0.3 -0.1 -0.5 0.5 3.5992580739515153E-4
0.3 0.6 -0.3 -0.1 0.5 1.5 0.0025877362578991857
0.3 0.6 -0.3 -0.1 1.5 2.5 0.003195524693420687
0.3 0.6 -0.3 -0.1 2.5 3.5 3.348121224143546E-4
0.3 0.6 -0.1 0.1 -0.5 0.5 6.64140955417325E-4
0.3 0.6 -0.1 0.1 0.5 1.5 0.004325959654067932
0.3 0.6 -0.1 0.1 1.5 2.5 0.004272348541642913
0.3 0.6 -0.1 0.1 2.5 3.5 4.5492075210104967E-4
0.3 0.6 0.1 0.3 -0.5 0.5 3.813341484278291E-4
0.3 0.6 0.1 0.3 0.5 1.5 0.0027064629184748923
0.3 0.6 0.1 0.3 1.5 2.5 0.003287029065022453
0.3 0.6 0.1 0.3 2.5 3.5 3.4373333019951306E-4
0.3 0.6 0.3 0.6 -0.5 0.5 6.094524385517925E-5
0.3 0.6 0.3 0.6 0.5 1.5 9.086069759351791E-4
0.3 0.6 0.3 0.6 1.5 2.5 0.0014639650396492743
0.3 0.6 0.3 0.6 2.5 3.5 1.8458253691369203E-4
