rup_mag,rup_dip,rup_rake,rup_ztor,dist_rrup,dist_rjb,dist_rx,site_vs30,site_vs30measured,site_z1pt0,result_type,damping,0.01,0.02,0.03,0.04,0.05,0.075,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.75,1.0,1.5,2.0,3.0,4.0,5.0,7.5,10.0,pga,pgv
6.0,30.0,0.0,5.0,1.0,1.0,1.0,3.600E+02,0,7.000E+02,MEAN,5.0,2.000E-01,1.959E-01,1.977E-01,2.036E-01,2.159E-01,2.597E-01,3.110E-01,4.167E-01,5.013E-01,5.686E-01,6.135E-01,6.434E-01,6.202E-01,4.972E-01,4.022E-01,2.764E-01,2.005E-01,1.355E-01,9.084E-02,5.870E-02,2.227E-02,9.635E-03,2.000E-01,5.431E+01
6.0,30.0,0.0,5.0,1.0,1.0,1.0,5.250E+02,0,0.000E+00,MEAN,5.0,1.673E-01,1.635E-01,1.657E-01,1.726E-01,1.850E-01,2.250E-01,2.672E-01,3.472E-01,3.907E-01,4.144E-01,4.218E-01,4.046E-01,3.666E-01,2.812E-01,2.226E-01,1.506E-01,1.094E-01,7.639E-02,5.377E-02,3.626E-02,1.474E-02,6.641E-03,1.673E-01,4.106E+01
6.0,30.0,0.0,5.0,1.0,1.0,1.0,5.250E+02,0,1.000E+02,MEAN,5.0,1.560E-01,1.524E-01,1.545E-01,1.609E-01,1.725E-01,2.101E-01,2.505E-01,3.305E-01,3.915E-01,4.347E-01,4.550E-01,4.454E-01,4.050E-01,3.035E-01,2.320E-01,1.486E-01,1.036E-01,6.753E-02,4.464E-02,2.883E-02,1.130E-02,5.078E-03,1.560E-01,3.665E+01
6.0,30.0,0.0,5.0,1.0,1.0,1.0,5.250E+02,0,1.000E+03,MEAN,5.0,1.960E-01,1.915E-01,1.941E-01,2.021E-01,2.167E-01,2.640E-01,3.149E-01,4.167E-01,4.966E-01,5.575E-01,5.939E-01,6.077E-01,5.793E-01,4.597E-01,3.583E-01,2.330E-01,1.633E-01,1.066E-01,7.052E-02,4.554E-02,1.785E-02,8.024E-03,1.960E-01,4.823E+01
6.0,30.0,0.0,5.0,1.0,1.0,1.0,5.250E+02,0,7.000E+02,MEAN,5.0,1.822E-01,1.780E-01,1.804E-01,1.879E-01,2.015E-01,2.455E-01,2.930E-01,3.880E-01,4.631E-01,5.207E-01,5.552E-01,5.667E-01,5.319E-01,4.044E-01,3.162E-01,2.093E-01,1.478E-01,9.688E-02,6.416E-02,4.145E-02,1.626E-02,7.306E-03,1.822E-01,4.385E+01
6.0,30.0,0.0,5.0,1.0,1.0,1.0,7.600E+02,0,0.000E+00,MEAN,5.0,1.460E-01,1.426E-01,1.453E-01,1.528E-01,1.653E-01,2.027E-01,2.389E-01,3.036E-01,3.357E-01,3.505E-01,3.516E-01,3.288E-01,2.921E-01,2.169E-01,1.685E-01,1.119E-01,8.041E-02,5.497E-02,3.824E-02,2.578E-02,1.083E-02,5.063E-03,1.460E-01,3.143E+01
6.0,30.0,0.0,5.0,1.0,1.0,1.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.361E-01,1.330E-01,1.355E-01,1.425E-01,1.541E-01,1.893E-01,2.240E-01,2.890E-01,3.364E-01,3.677E-01,3.792E-01,3.619E-01,3.228E-01,2.341E-01,1.756E-01,1.103E-01,7.615E-02,4.860E-02,3.175E-02,2.049E-02,8.299E-03,3.872E-03,1.361E-01,2.805E+01
6.0,30.0,0.0,5.0,1.0,1.0,1.0,7.600E+02,0,1.000E+03,MEAN,5.0,1.710E-01,1.670E-01,1.702E-01,1.790E-01,1.936E-01,2.379E-01,2.815E-01,3.644E-01,4.267E-01,4.716E-01,4.950E-01,4.938E-01,4.616E-01,3.546E-01,2.713E-01,1.730E-01,1.200E-01,7.672E-02,5.015E-02,3.238E-02,1.311E-02,6.118E-03,1.710E-01,3.692E+01
6.0,30.0,0.0,5.0,1.0,1.0,1.0,7.600E+02,0,7.000E+02,MEAN,5.0,1.590E-01,1.553E-01,1.582E-01,1.664E-01,1.801E-01,2.212E-01,2.619E-01,3.393E-01,3.979E-01,4.405E-01,4.628E-01,4.605E-01,4.239E-01,3.119E-01,2.394E-01,1.555E-01,1.086E-01,6.972E-02,4.563E-02,2.947E-02,1.194E-02,5.571E-03,1.590E-01,3.356E+01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,1.070E+03,0,0.000E+00,MEAN,5.0,2.751E-03,2.752E-03,2.771E-03,2.814E-03,2.891E-03,3.154E-03,3.570E-03,4.656E-03,5.212E-03,5.429E-03,5.485E-03,5.299E-03,4.892E-03,3.909E-03,3.173E-03,2.124E-03,1.436E-03,7.740E-04,4.806E-04,3.247E-04,1.425E-04,6.939E-05,2.751E-03,2.986E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,1.070E+03,0,1.000E+02,MEAN,5.0,2.565E-03,2.567E-03,2.584E-03,2.624E-03,2.695E-03,2.945E-03,3.347E-03,4.432E-03,5.222E-03,5.695E-03,5.916E-03,5.833E-03,5.406E-03,4.219E-03,3.306E-03,2.095E-03,1.360E-03,6.843E-04,3.991E-04,2.581E-04,1.092E-04,5.307E-05,2.565E-03,2.665E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,1.070E+03,0,1.000E+03,MEAN,5.0,3.222E-03,3.224E-03,3.246E-03,3.296E-03,3.386E-03,3.700E-03,4.207E-03,5.588E-03,6.624E-03,7.304E-03,7.723E-03,7.959E-03,7.732E-03,6.390E-03,5.108E-03,3.285E-03,2.142E-03,1.080E-03,6.304E-04,4.078E-04,1.726E-04,8.385E-05,3.222E-03,3.507E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,1.070E+03,0,7.000E+02,MEAN,5.0,2.995E-03,2.997E-03,3.018E-03,3.064E-03,3.148E-03,3.442E-03,3.914E-03,5.204E-03,6.177E-03,6.822E-03,7.220E-03,7.422E-03,7.099E-03,5.622E-03,4.508E-03,2.952E-03,1.939E-03,9.817E-04,5.735E-04,3.711E-04,1.572E-04,7.635E-05,2.995E-03,3.188E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,1.500E+02,0,0.000E+00,MEAN,5.0,6.454E-03,6.365E-03,6.211E-03,6.096E-03,6.146E-03,6.888E-03,8.400E-03,1.262E-02,1.563E-02,1.760E-02,1.894E-02,2.008E-02,1.972E-02,1.731E-02,1.492E-02,1.088E-02,7.836E-03,4.560E-03,2.947E-03,1.988E-03,7.347E-04,2.930E-04,6.454E-03,1.373E+00
6.0,30.0,0.0,5.0,200.0,200.0,200.0,1.500E+02,0,1.000E+02,MEAN,5.0,6.018E-03,5.935E-03,5.791E-03,5.682E-03,5.730E-03,6.432E-03,7.874E-03,1.201E-02,1.566E-02,1.846E-02,2.043E-02,2.211E-02,2.179E-02,1.869E-02,1.555E-02,1.073E-02,7.421E-03,4.032E-03,2.447E-03,1.580E-03,5.631E-04,2.241E-04,6.018E-03,1.225E+00
6.0,30.0,0.0,5.0,200.0,200.0,200.0,1.500E+02,0,1.000E+03,MEAN,5.0,7.560E-03,7.456E-03,7.274E-03,7.138E-03,7.198E-03,8.082E-03,9.899E-03,1.515E-02,1.987E-02,2.368E-02,2.667E-02,3.016E-02,3.117E-02,2.830E-02,2.402E-02,1.683E-02,1.169E-02,6.365E-03,3.866E-03,2.496E-03,8.897E-04,3.541E-04,7.560E-03,1.612E+00
6.0,30.0,0.0,5.0,200.0,200.0,200.0,1.500E+02,0,7.000E+02,MEAN,5.0,7.028E-03,6.932E-03,6.763E-03,6.637E-03,6.693E-03,7.516E-03,9.209E-03,1.411E-02,1.853E-02,2.212E-02,2.493E-02,2.813E-02,2.862E-02,2.490E-02,2.120E-02,1.512E-02,1.058E-02,5.784E-03,3.517E-03,2.272E-03,8.100E-04,3.224E-04,7.028E-03,1.466E+00
6.0,30.0,0.0,5.0,200.0,200.0,200.0,1.500E+03,0,0.000E+00,MEAN,5.0,2.685E-03,2.688E-03,2.709E-03,2.754E-03,2.830E-03,3.085E-03,3.485E-03,4.527E-03,5.053E-03,5.251E-03,5.296E-03,5.102E-03,4.703E-03,3.748E-03,3.038E-03,2.029E-03,1.370E-03,7.368E-04,4.570E-04,3.088E-04,1.362E-04,6.667E-05,2.685E-03,2.860E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,1.500E+03,0,1.000E+02,MEAN,5.0,2.504E-03,2.507E-03,2.526E-03,2.567E-03,2.638E-03,2.881E-03,3.267E-03,4.309E-03,5.062E-03,5.508E-03,5.712E-03,5.617E-03,5.196E-03,4.046E-03,3.165E-03,2.001E-03,1.297E-03,6.514E-04,3.795E-04,2.455E-04,1.044E-04,5.099E-05,2.504E-03,2.553E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,1.500E+03,0,1.000E+03,MEAN,5.0,3.145E-03,3.149E-03,3.173E-03,3.225E-03,3.315E-03,3.620E-03,4.107E-03,5.433E-03,6.421E-03,7.065E-03,7.456E-03,7.664E-03,7.432E-03,6.127E-03,4.890E-03,3.138E-03,2.043E-03,1.028E-03,5.994E-04,3.878E-04,1.649E-04,8.056E-05,3.145E-03,3.359E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,1.500E+03,0,7.000E+02,MEAN,5.0,2.924E-03,2.927E-03,2.950E-03,2.998E-03,3.082E-03,3.367E-03,3.821E-03,5.059E-03,5.988E-03,6.598E-03,6.970E-03,7.147E-03,6.824E-03,5.390E-03,4.315E-03,2.820E-03,1.850E-03,9.345E-04,5.454E-04,3.529E-04,1.502E-04,7.335E-05,2.924E-03,3.054E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,1.800E+02,0,0.000E+00,MEAN,5.0,5.972E-03,5.897E-03,5.772E-03,5.681E-03,5.736E-03,6.412E-03,7.765E-03,1.152E-02,1.414E-02,1.581E-02,1.693E-02,1.780E-02,1.738E-02,1.513E-02,1.296E-02,9.366E-03,6.696E-03,3.868E-03,2.491E-03,1.680E-03,6.310E-04,2.564E-04,5.972E-03,1.195E+00
6.0,30.0,0.0,5.0,200.0,200.0,200.0,1.800E+02,0,1.000E+02,MEAN,5.0,5.568E-03,5.499E-03,5.381E-03,5.296E-03,5.348E-03,5.987E-03,7.279E-03,1.096E-02,1.417E-02,1.659E-02,1.826E-02,1.959E-02,1.921E-02,1.633E-02,1.351E-02,9.236E-03,6.341E-03,3.420E-03,2.068E-03,1.336E-03,4.836E-04,1.961E-04,5.568E-03,1.066E+00
6.0,30.0,0.0,5.0,200.0,200.0,200.0,1.800E+02,0,1.000E+03,MEAN,5.0,6.994E-03,6.908E-03,6.759E-03,6.652E-03,6.719E-03,7.523E-03,9.151E-03,1.382E-02,1.797E-02,2.127E-02,2.383E-02,2.673E-02,2.747E-02,2.473E-02,2.087E-02,1.449E-02,9.990E-03,5.399E-03,3.267E-03,2.110E-03,7.641E-04,3.098E-04,6.994E-03,1.403E+00
6.0,30.0,0.0,5.0,200.0,200.0,200.0,1.800E+02,0,7.000E+02,MEAN,5.0,6.503E-03,6.423E-03,6.284E-03,6.186E-03,6.247E-03,6.997E-03,8.513E-03,1.287E-02,1.676E-02,1.987E-02,2.228E-02,2.493E-02,2.522E-02,2.176E-02,1.841E-02,1.302E-02,9.042E-03,4.906E-03,2.972E-03,1.921E-03,6.957E-04,2.821E-04,6.503E-03,1.275E+00
6.0,30.0,0.0,5.0,200.0,200.0,200.0,2.550E+02,0,0.000E+00,MEAN,5.0,5.146E-03,5.095E-03,5.013E-03,4.964E-03,5.028E-03,5.591E-03,6.682E-03,9.673E-03,1.167E-02,1.288E-02,1.364E-02,1.412E-02,1.364E-02,1.168E-02,9.891E-03,7.027E-03,4.958E-03,2.825E-03,1.806E-03,1.219E-03,4.718E-04,1.986E-04,5.146E-03,9.147E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,2.550E+02,0,1.000E+02,MEAN,5.0,4.798E-03,4.751E-03,4.674E-03,4.627E-03,4.687E-03,5.221E-03,6.264E-03,9.207E-03,1.169E-02,1.351E-02,1.471E-02,1.554E-02,1.508E-02,1.260E-02,1.031E-02,6.929E-03,4.696E-03,2.497E-03,1.500E-03,9.688E-04,3.616E-04,1.519E-04,4.798E-03,8.163E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,2.550E+02,0,1.000E+03,MEAN,5.0,6.027E-03,5.968E-03,5.871E-03,5.812E-03,5.888E-03,6.560E-03,7.875E-03,1.161E-02,1.483E-02,1.733E-02,1.921E-02,2.121E-02,2.156E-02,1.909E-02,1.592E-02,1.087E-02,7.398E-03,3.942E-03,2.369E-03,1.530E-03,5.713E-04,2.400E-04,6.027E-03,1.074E+00
6.0,30.0,0.0,5.0,200.0,200.0,200.0,2.550E+02,0,7.000E+02,MEAN,5.0,5.603E-03,5.548E-03,5.459E-03,5.405E-03,5.475E-03,6.101E-03,7.326E-03,1.081E-02,1.383E-02,1.618E-02,1.795E-02,1.978E-02,1.980E-02,1.679E-02,1.405E-02,9.765E-03,6.696E-03,3.582E-03,2.155E-03,1.393E-03,5.202E-04,2.185E-04,5.603E-03,9.767E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,3.600E+02,0,0.000E+00,MEAN,5.0,4.435E-03,4.402E-03,4.356E-03,4.338E-03,4.408E-03,4.879E-03,5.756E-03,8.130E-03,9.640E-03,1.050E-02,1.100E-02,1.120E-02,1.071E-02,9.008E-03,7.548E-03,5.280E-03,3.683E-03,2.069E-03,1.314E-03,8.867E-04,3.538E-04,1.542E-04,4.435E-03,7.007E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,3.600E+02,0,1.000E+02,MEAN,5.0,4.135E-03,4.105E-03,4.061E-03,4.044E-03,4.110E-03,4.556E-03,5.396E-03,7.738E-03,9.658E-03,1.101E-02,1.186E-02,1.233E-02,1.183E-02,9.724E-03,7.866E-03,5.207E-03,3.488E-03,1.829E-03,1.091E-03,7.049E-04,2.712E-04,1.179E-04,4.135E-03,6.254E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,3.600E+02,0,1.000E+03,MEAN,5.0,5.195E-03,5.157E-03,5.101E-03,5.080E-03,5.163E-03,5.725E-03,6.784E-03,9.757E-03,1.225E-02,1.412E-02,1.548E-02,1.682E-02,1.692E-02,1.473E-02,1.215E-02,8.166E-03,5.494E-03,2.888E-03,1.723E-03,1.114E-03,4.285E-04,1.864E-04,5.195E-03,8.230E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,3.600E+02,0,7.000E+02,MEAN,5.0,4.830E-03,4.794E-03,4.743E-03,4.724E-03,4.801E-03,5.324E-03,6.311E-03,9.086E-03,1.142E-02,1.319E-02,1.447E-02,1.569E-02,1.553E-02,1.296E-02,1.072E-02,7.338E-03,4.973E-03,2.624E-03,1.568E-03,1.013E-03,3.901E-04,1.697E-04,4.830E-03,7.482E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,5.250E+02,0,0.000E+00,MEAN,5.0,3.763E-03,3.746E-03,3.728E-03,3.738E-03,3.813E-03,4.199E-03,4.884E-03,6.712E-03,7.804E-03,8.369E-03,8.661E-03,8.663E-03,8.181E-03,6.758E-03,5.599E-03,3.856E-03,2.659E-03,1.472E-03,9.273E-04,6.261E-04,2.582E-04,1.170E-04,3.763E-03,5.221E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,5.250E+02,0,1.000E+02,MEAN,5.0,3.509E-03,3.493E-03,3.476E-03,3.485E-03,3.555E-03,3.921E-03,4.578E-03,6.388E-03,7.818E-03,8.780E-03,9.341E-03,9.536E-03,9.040E-03,7.296E-03,5.835E-03,3.802E-03,2.518E-03,1.301E-03,7.700E-04,4.977E-04,1.979E-04,8.944E-05,3.509E-03,4.660E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,5.250E+02,0,1.000E+03,MEAN,5.0,4.408E-03,4.387E-03,4.366E-03,4.377E-03,4.466E-03,4.927E-03,5.756E-03,8.055E-03,9.917E-03,1.126E-02,1.219E-02,1.301E-02,1.293E-02,1.105E-02,9.014E-03,5.963E-03,3.967E-03,2.054E-03,1.216E-03,7.863E-04,3.127E-04,1.413E-04,4.408E-03,6.132E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,5.250E+02,0,7.000E+02,MEAN,5.0,4.098E-03,4.079E-03,4.059E-03,4.070E-03,4.152E-03,4.582E-03,5.354E-03,7.501E-03,9.248E-03,1.052E-02,1.140E-02,1.213E-02,1.187E-02,9.721E-03,7.955E-03,5.358E-03,3.590E-03,1.867E-03,1.107E-03,7.157E-04,2.847E-04,1.287E-04,4.098E-03,5.575E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,7.600E+02,0,0.000E+00,MEAN,5.0,3.199E-03,3.192E-03,3.197E-03,3.227E-03,3.303E-03,3.620E-03,4.152E-03,5.553E-03,6.331E-03,6.688E-03,6.835E-03,6.715E-03,6.267E-03,5.087E-03,4.170E-03,2.829E-03,1.931E-03,1.054E-03,6.591E-04,4.452E-04,1.896E-04,8.917E-05,3.199E-03,3.907E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,7.600E+02,0,1.000E+02,MEAN,5.0,2.983E-03,2.977E-03,2.980E-03,3.008E-03,3.080E-03,3.380E-03,3.892E-03,5.285E-03,6.343E-03,7.016E-03,7.372E-03,7.391E-03,6.925E-03,5.492E-03,4.345E-03,2.790E-03,1.829E-03,9.318E-04,5.473E-04,3.539E-04,1.453E-04,6.820E-05,2.983E-03,3.486E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,7.600E+02,0,1.000E+03,MEAN,5.0,3.746E-03,3.739E-03,3.744E-03,3.778E-03,3.869E-03,4.248E-03,4.893E-03,6.664E-03,8.046E-03,8.999E-03,9.624E-03,1.008E-02,9.904E-03,8.317E-03,6.712E-03,4.376E-03,2.881E-03,1.471E-03,8.645E-04,5.590E-04,2.297E-04,1.078E-04,3.746E-03,4.588E-01
6.0,30.0,0.0,5.0,200.0,200.0,200.0,7.600E+02,0,7.000E+02,MEAN,5.0,3.483E-03,3.477E-03,3.481E-03,3.513E-03,3.597E-03,3.950E-03,4.552E-03,6.206E-03,7.503E-03,8.404E-03,8.997E-03,9.405E-03,9.093E-03,7.317E-03,5.924E-03,3.932E-03,2.607E-03,1.337E-03,7.865E-04,5.088E-04,2.091E-04,9.811E-05,3.483E-03,4.171E-01
6.0,30.0,0.0,5.0,50.0,50.0,50.0,1.070E+03,0,0.000E+00,MEAN,5.0,2.845E-02,2.885E-02,3.063E-02,3.331E-02,3.672E-02,4.503E-02,5.133E-02,5.677E-02,5.266E-02,4.674E-02,4.129E-02,3.255E-02,2.614E-02,1.706E-02,1.236E-02,7.323E-03,4.655E-03,2.376E-03,1.448E-03,9.694E-04,4.209E-04,2.040E-04,2.845E-02,1.434E+00
6.0,30.0,0.0,5.0,50.0,50.0,50.0,1.070E+03,0,1.000E+02,MEAN,5.0,2.653E-02,2.690E-02,2.856E-02,3.106E-02,3.423E-02,4.204E-02,4.812E-02,5.403E-02,5.276E-02,4.903E-02,4.453E-02,3.583E-02,2.889E-02,1.841E-02,1.288E-02,7.222E-03,4.409E-03,2.101E-03,1.203E-03,7.706E-04,3.226E-04,1.560E-04,2.653E-02,1.280E+00
6.0,30.0,0.0,5.0,50.0,50.0,50.0,1.070E+03,0,1.000E+03,MEAN,5.0,3.332E-02,3.380E-02,3.587E-02,3.901E-02,4.300E-02,5.283E-02,6.049E-02,6.813E-02,6.692E-02,6.289E-02,5.813E-02,4.889E-02,4.131E-02,2.789E-02,1.990E-02,1.133E-02,6.945E-03,3.317E-03,1.900E-03,1.217E-03,5.097E-04,2.466E-04,3.332E-02,1.684E+00
6.0,30.0,0.0,5.0,50.0,50.0,50.0,1.070E+03,0,7.000E+02,MEAN,5.0,3.098E-02,3.142E-02,3.335E-02,3.627E-02,3.998E-02,4.913E-02,5.627E-02,6.344E-02,6.241E-02,5.873E-02,5.434E-02,4.559E-02,3.793E-02,2.453E-02,1.756E-02,1.018E-02,6.286E-03,3.014E-03,1.728E-03,1.108E-03,4.640E-04,2.245E-04,3.098E-02,1.531E+00
6.0,30.0,0.0,5.0,50.0,50.0,50.0,1.500E+02,0,0.000E+00,MEAN,5.0,5.895E-02,5.906E-02,6.066E-02,6.350E-02,6.827E-02,8.448E-02,1.026E-01,1.294E-01,1.329E-01,1.282E-01,1.217E-01,1.075E-01,9.375E-02,6.972E-02,5.491E-02,3.645E-02,2.514E-02,1.397E-02,8.880E-03,5.935E-03,2.169E-03,8.617E-04,5.895E-02,6.179E+00
6.0,30.0,0.0,5.0,50.0,50.0,50.0,1.500E+02,0,1.000E+02,MEAN,5.0,5.496E-02,5.507E-02,5.655E-02,5.919E-02,6.365E-02,7.888E-02,9.622E-02,1.232E-01,1.332E-01,1.345E-01,1.313E-01,1.184E-01,1.036E-01,7.527E-02,5.722E-02,3.594E-02,2.380E-02,1.235E-02,7.373E-03,4.718E-03,1.663E-03,6.590E-04,5.496E-02,5.514E+00
6.0,30.0,0.0,5.0,50.0,50.0,50.0,1.500E+02,0,1.000E+03,MEAN,5.0,6.904E-02,6.917E-02,7.104E-02,7.436E-02,7.996E-02,9.912E-02,1.210E-01,1.553E-01,1.689E-01,1.725E-01,1.714E-01,1.615E-01,1.482E-01,1.140E-01,8.840E-02,5.637E-02,3.750E-02,1.950E-02,1.165E-02,7.453E-03,2.627E-03,1.041E-03,6.904E-02,7.256E+00
6.0,30.0,0.0,5.0,50.0,50.0,50.0,1.500E+02,0,7.000E+02,MEAN,5.0,6.419E-02,6.431E-02,6.605E-02,6.914E-02,7.435E-02,9.219E-02,1.125E-01,1.446E-01,1.575E-01,1.611E-01,1.602E-01,1.506E-01,1.360E-01,1.003E-01,7.802E-02,5.065E-02,3.394E-02,1.772E-02,1.060E-02,6.783E-03,2.392E-03,9.481E-04,6.419E-02,6.597E+00
6.0,30.0,0.0,5.0,50.0,50.0,50.0,1.500E+03,0,0.000E+00,MEAN,5.0,2.777E-02,2.818E-02,2.994E-02,3.260E-02,3.595E-02,4.406E-02,5.012E-02,5.521E-02,5.106E-02,4.522E-02,3.986E-02,3.135E-02,2.513E-02,1.636E-02,1.183E-02,6.996E-03,4.440E-03,2.262E-03,1.377E-03,9.218E-04,4.022E-04,1.960E-04,2.777E-02,1.374E+00
6.0,30.0,0.0,5.0,50.0,50.0,50.0,1.500E+03,0,1.000E+02,MEAN,5.0,2.590E-02,2.628E-02,2.792E-02,3.039E-02,3.351E-02,4.114E-02,4.698E-02,5.255E-02,5.116E-02,4.743E-02,4.299E-02,3.451E-02,2.777E-02,1.766E-02,1.233E-02,6.899E-03,4.205E-03,2.000E-03,1.144E-03,7.328E-04,3.082E-04,1.499E-04,2.590E-02,1.226E+00
6.0,30.0,0.0,5.0,50.0,50.0,50.0,1.500E+03,0,1.000E+03,MEAN,5.0,3.253E-02,3.301E-02,3.507E-02,3.817E-02,4.210E-02,5.169E-02,5.906E-02,6.625E-02,6.489E-02,6.084E-02,5.613E-02,4.708E-02,3.971E-02,2.674E-02,1.905E-02,1.082E-02,6.625E-03,3.157E-03,1.806E-03,1.158E-03,4.870E-04,2.369E-04,3.253E-02,1.614E+00
6.0,30.0,0.0,5.0,50.0,50.0,50.0,1.500E+03,0,7.000E+02,MEAN,5.0,3.024E-02,3.069E-02,3.260E-02,3.549E-02,3.915E-02,4.807E-02,5.495E-02,6.170E-02,6.051E-02,5.682E-02,5.247E-02,4.391E-02,3.646E-02,2.352E-02,1.681E-02,9.722E-03,5.996E-03,2.869E-03,1.643E-03,1.054E-03,4.434E-04,2.157E-04,3.024E-02,1.467E+00
6.0,30.0,0.0,5.0,50.0,50.0,50.0,1.800E+02,0,0.000E+00,MEAN,5.0,5.585E-02,5.604E-02,5.776E-02,6.063E-02,6.525E-02,8.056E-02,9.732E-02,1.215E-01,1.238E-01,1.186E-01,1.119E-01,9.787E-02,8.460E-02,6.199E-02,4.831E-02,3.156E-02,2.151E-02,1.186E-02,7.504E-03,5.016E-03,1.863E-03,7.539E-04,5.585E-02,5.455E+00
6.0,30.0,0.0,5.0,50.0,50.0,50.0,1.800E+02,0,1.000E+02,MEAN,5.0,5.207E-02,5.226E-02,5.385E-02,5.652E-02,6.083E-02,7.522E-02,9.123E-02,1.156E-01,1.240E-01,1.244E-01,1.207E-01,1.077E-01,9.347E-02,6.692E-02,5.035E-02,3.112E-02,2.037E-02,1.048E-02,6.231E-03,3.988E-03,1.428E-03,5.765E-04,5.207E-02,4.868E+00
6.0,30.0,0.0,5.0,50.0,50.0,50.0,1.800E+02,0,1.000E+03,MEAN,5.0,6.541E-02,6.565E-02,6.765E-02,7.099E-02,7.642E-02,9.452E-02,1.147E-01,1.458E-01,1.573E-01,1.596E-01,1.576E-01,1.470E-01,1.337E-01,1.014E-01,7.777E-02,4.880E-02,3.209E-02,1.655E-02,9.843E-03,6.299E-03,2.256E-03,9.110E-04,6.541E-02,6.407E+00
6.0,30.0,0.0,5.0,50.0,50.0,50.0,1.800E+02,0,7.000E+02,MEAN,5.0,6.081E-02,6.103E-02,6.290E-02,6.601E-02,7.106E-02,8.791E-02,1.067E-01,1.357E-01,1.467E-01,1.491E-01,1.473E-01,1.371E-01,1.227E-01,8.917E-02,6.864E-02,4.385E-02,2.905E-02,1.504E-02,8.955E-03,5.734E-03,2.054E-03,8.294E-04,6.081E-02,5.825E+00
6.0,30.0,0.0,5.0,50.0,50.0,50.0,2.550E+02,0,0.000E+00,MEAN,5.0,5.015E-02,5.046E-02,5.233E-02,5.526E-02,5.967E-02,7.348E-02,8.782E-02,1.074E-01,1.077E-01,1.019E-01,9.496E-02,8.129E-02,6.911E-02,4.924E-02,3.764E-02,2.391E-02,1.597E-02,8.659E-03,5.441E-03,3.638E-03,1.393E-03,5.840E-04,5.015E-02,4.278E+00
6.0,30.0,0.0,5.0,50.0,50.0,50.0,2.550E+02,0,1.000E+02,MEAN,5.0,4.676E-02,4.705E-02,4.879E-02,5.151E-02,5.563E-02,6.861E-02,8.232E-02,1.022E-01,1.079E-01,1.069E-01,1.024E-01,8.948E-02,7.636E-02,5.315E-02,3.922E-02,2.358E-02,1.513E-02,7.655E-03,4.518E-03,2.892E-03,1.068E-03,4.466E-04,4.676E-02,3.818E+00
6.0,30.0,0.0,5.0,50.0,50.0,50.0,2.550E+02,0,1.000E+03,MEAN,5.0,5.874E-02,5.910E-02,6.129E-02,6.471E-02,6.989E-02,8.621E-02,1.035E-01,1.289E-01,1.369E-01,1.371E-01,1.337E-01,1.221E-01,1.092E-01,8.050E-02,6.059E-02,3.698E-02,2.383E-02,1.209E-02,7.137E-03,4.569E-03,1.687E-03,7.056E-04,5.874E-02,5.024E+00
6.0,30.0,0.0,5.0,50.0,50.0,50.0,2.550E+02,0,7.000E+02,MEAN,5.0,5.461E-02,5.495E-02,5.698E-02,6.017E-02,6.498E-02,8.018E-02,9.628E-02,1.200E-01,1.277E-01,1.280E-01,1.250E-01,1.139E-01,1.003E-01,7.082E-02,5.347E-02,3.323E-02,2.157E-02,1.098E-02,6.493E-03,4.158E-03,1.536E-03,6.425E-04,5.461E-02,4.568E+00
6.0,30.0,0.0,5.0,50.0,50.0,50.0,3.600E+02,0,0.000E+00,MEAN,5.0,4.459E-02,4.495E-02,4.689E-02,4.987E-02,5.411E-02,6.660E-02,7.876E-02,9.427E-02,9.291E-02,8.657E-02,7.964E-02,6.673E-02,5.582E-02,3.874E-02,2.912E-02,1.810E-02,1.189E-02,6.345E-03,3.958E-03,2.647E-03,1.045E-03,4.535E-04,4.459E-02,3.329E+00
