rup_mag,rup_dip,rup_rake,rup_ztor,dist_rrup,dist_rjb,dist_rx,site_vs30,site_vs30measured,site_z1pt0,result_type,damping,0.01,0.02,0.03,0.04,0.05,0.075,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.75,1.0,1.5,2.0,3.0,4.0,5.0,7.5,10.0,pga,pgv
5.0,90.0,-70.0,5.0,200.0,200.0,200.0,7.600E+02,0,1.000E+02,MEAN,5.0,4.326E-04,4.365E-04,4.339E-04,4.281E-04,4.271E-04,4.477E-04,5.114E-04,7.281E-04,9.192E-04,1.053E-03,1.127E-03,1.140E-03,1.056E-03,7.878E-04,5.831E-04,3.367E-04,2.013E-04,8.774E-05,4.558E-05,2.655E-05,8.857E-06,3.594E-06,4.326E-04,5.317E-02
5.0,90.0,-70.0,5.0,50.0,50.0,50.0,7.600E+02,0,1.000E+02,MEAN,5.0,7.890E-03,8.102E-03,8.624E-03,9.304E-03,1.016E-02,1.237E-02,1.423E-02,1.626E-02,1.597E-02,1.476E-02,1.321E-02,1.018E-02,7.824E-03,4.463E-03,2.845E-03,1.399E-03,7.712E-04,3.128E-04,1.584E-04,9.116E-05,2.999E-05,1.210E-05,7.890E-03,3.960E-01
5.0,90.0,-70.0,5.0,5.0,5.0,5.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.615E-01,1.670E-01,1.815E-01,2.010E-01,2.253E-01,2.864E-01,3.318E-01,3.634E-01,3.410E-01,3.044E-01,2.646E-01,1.950E-01,1.452E-01,7.854E-02,4.836E-02,2.281E-02,1.229E-02,4.888E-03,2.459E-03,1.410E-03,4.621E-04,1.861E-04,1.615E-01,7.856E+00
5.5,30.0,-70.0,0.0,0.0,0.0,0.0,7.600E+02,0,1.000E+02,MEAN,5.0,3.843E-01,3.931E-01,4.244E-01,4.699E-01,5.285E-01,6.787E-01,7.975E-01,9.079E-01,8.944E-01,8.412E-01,7.708E-01,6.264E-01,5.058E-01,3.171E-01,2.154E-01,1.157E-01,6.874E-02,3.170E-02,1.764E-02,1.084E-02,3.935E-03,1.688E-03,3.843E-01,3.197E+01
5.5,30.0,-70.0,0.0,100.0,100.0,100.0,7.600E+02,0,1.000E+02,MEAN,5.0,3.747E-03,3.785E-03,3.921E-03,4.128E-03,4.413E-03,5.209E-03,6.030E-03,7.432E-03,7.970E-03,8.000E-03,7.725E-03,6.802E-03,5.823E-03,4.021E-03,2.913E-03,1.694E-03,1.052E-03,5.036E-04,2.833E-04,1.752E-04,6.406E-05,2.757E-05,3.747E-03,3.324E-01
5.5,30.0,-70.0,0.0,10.0,10.0,10.0,7.600E+02,0,1.000E+02,MEAN,5.0,9.473E-02,9.666E-02,1.038E-01,1.145E-01,1.282E-01,1.637E-01,1.912E-01,2.147E-01,2.074E-01,1.909E-01,1.716E-01,1.354E-01,1.073E-01,6.595E-02,4.459E-02,2.398E-02,1.429E-02,6.601E-03,3.670E-03,2.255E-03,8.190E-04,3.514E-04,9.473E-02,6.232E+00
5.5,30.0,-70.0,0.0,1.0,1.0,1.0,7.600E+02,0,1.000E+02,MEAN,5.0,3.189E-01,3.261E-01,3.519E-01,3.895E-01,4.378E-01,5.620E-01,6.597E-01,7.485E-01,7.340E-01,6.871E-01,6.268E-01,5.059E-01,4.068E-01,2.537E-01,1.720E-01,9.238E-02,5.488E-02,2.531E-02,1.408E-02,8.652E-03,3.140E-03,1.347E-03,3.189E-01,2.528E+01
5.5,30.0,-70.0,0.0,200.0,200.0,200.0,7.600E+02,0,1.000E+02,MEAN,5.0,8.327E-04,8.327E-04,8.291E-04,8.292E-04,8.411E-04,9.105E-04,1.050E-03,1.471E-03,1.825E-03,2.074E-03,2.224E-03,2.293E-03,2.187E-03,1.765E-03,1.395E-03,8.897E-04,5.789E-04,2.890E-04,1.650E-04,1.027E-04,3.788E-05,1.636E-05,8.327E-04,1.309E-01
5.5,30.0,-70.0,0.0,50.0,50.0,50.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.111E-02,1.128E-02,1.192E-02,1.288E-02,1.413E-02,1.742E-02,2.023E-02,2.347E-02,2.349E-02,2.223E-02,2.044E-02,1.671E-02,1.359E-02,8.708E-03,6.050E-03,3.360E-03,2.038E-03,9.561E-04,5.341E-04,3.290E-04,1.199E-04,5.149E-05,1.111E-02,7.639E-01
5.5,30.0,-70.0,0.0,5.0,5.0,5.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.710E-01,1.747E-01,1.881E-01,2.079E-01,2.333E-01,2.988E-01,3.498E-01,3.939E-01,3.822E-01,3.537E-01,3.193E-01,2.537E-01,2.020E-01,1.246E-01,8.424E-02,4.521E-02,2.689E-02,1.241E-02,6.898E-03,4.238E-03,1.539E-03,6.601E-04,1.710E-01,1.204E+01
5.5,30.0,-70.0,5.0,0.0,0.0,0.0,7.600E+02,0,1.000E+02,MEAN,5.0,4.956E-01,5.071E-01,5.472E-01,6.047E-01,6.782E-01,8.656E-01,1.013E+00,1.148E+00,1.127E+00,1.057E+00,9.666E-01,7.811E-01,6.261E-01,3.846E-01,2.565E-01,1.331E-01,7.644E-02,3.342E-02,1.801E-02,1.090E-02,3.935E-03,1.688E-03,4.956E-01,3.545E+01
5.5,30.0,-70.0,5.0,100.0,100.0,100.0,7.600E+02,0,1.000E+02,MEAN,5.0,4.835E-03,4.884E-03,5.057E-03,5.315E-03,5.670E-03,6.663E-03,7.689E-03,9.430E-03,1.007E-02,1.008E-02,9.702E-03,8.488E-03,7.208E-03,4.875E-03,3.468E-03,1.947E-03,1.169E-03,5.309E-04,2.892E-04,1.760E-04,6.406E-05,2.757E-05,4.835E-03,3.685E-01
5.5,30.0,-70.0,5.0,10.0,10.0,10.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.114E-01,1.134E-01,1.213E-01,1.330E-01,1.483E-01,1.873E-01,2.175E-01,2.431E-01,2.348E-01,2.165E-01,1.948E-01,1.538E-01,1.216E-01,7.390E-02,4.940E-02,2.598E-02,1.518E-02,6.860E-03,3.742E-03,2.267E-03,8.190E-04,3.514E-04,1.114E-01,6.666E+00
5.5,30.0,-70.0,5.0,1.0,1.0,1.0,7.600E+02,0,1.000E+02,MEAN,5.0,9.295E-02,9.114E-02,9.307E-02,9.797E-02,1.060E-01,1.302E-01,1.538E-01,1.969E-01,2.270E-01,2.457E-01,2.505E-01,2.340E-01,2.048E-01,1.422E-01,1.024E-01,6.036E-02,3.961E-02,2.326E-02,1.423E-02,8.695E-03,3.140E-03,1.347E-03,9.295E-02,1.986E+01
5.5,30.0,-70.0,5.0,200.0,200.0,200.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.075E-03,1.075E-03,1.070E-03,1.069E-03,1.082E-03,1.166E-03,1.340E-03,1.868E-03,2.308E-03,2.615E-03,2.795E-03,2.864E-03,2.710E-03,2.141E-03,1.661E-03,1.023E-03,6.439E-04,3.048E-04,1.684E-04,1.033E-04,3.788E-05,1.636E-05,1.075E-03,1.451E-01
5.5,30.0,-70.0,5.0,50.0,50.0,50.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.429E-02,1.451E-02,1.532E-02,1.652E-02,1.809E-02,2.220E-02,2.569E-02,2.966E-02,2.958E-02,2.791E-02,2.558E-02,2.078E-02,1.677E-02,1.053E-02,7.184E-03,3.855E-03,2.263E-03,1.007E-03,5.451E-04,3.307E-04,1.199E-04,5.149E-05,1.429E-02,8.459E-01
5.5,30.0,-70.0,5.0,5.0,5.0,5.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.600E-01,1.619E-01,1.721E-01,1.876E-01,2.081E-01,2.610E-01,3.021E-01,3.399E-01,3.342E-01,3.143E-01,2.880E-01,2.339E-01,1.885E-01,1.177E-01,7.994E-02,4.316E-02,2.593E-02,1.250E-02,7.019E-03,4.260E-03,1.539E-03,6.601E-04,1.600E-01,1.193E+01
5.5,60.0,-70.0,0.0,0.0,0.0,0.0,7.600E+02,0,1.000E+02,MEAN,5.0,3.843E-01,3.931E-01,4.244E-01,4.699E-01,5.285E-01,6.787E-01,7.975E-01,9.079E-01,8.944E-01,8.412E-01,7.708E-01,6.264E-01,5.058E-01,3.171E-01,2.154E-01,1.157E-01,6.874E-02,3.170E-02,1.764E-02,1.084E-02,3.935E-03,1.688E-03,3.843E-01,3.197E+01
5.5,60.0,-70.0,0.0,100.0,100.0,100.0,7.600E+02,0,1.000E+02,MEAN,5.0,3.747E-03,3.785E-03,3.921E-03,4.128E-03,4.413E-03,5.209E-03,6.030E-03,7.432E-03,7.970E-03,8.000E-03,7.725E-03,6.802E-03,5.823E-03,4.021E-03,2.913E-03,1.694E-03,1.052E-03,5.036E-04,2.833E-04,1.752E-04,6.406E-05,2.757E-05,3.747E-03,3.324E-01
5.5,60.0,-70.0,0.0,10.0,10.0,10.0,7.600E+02,0,1.000E+02,MEAN,5.0,9.473E-02,9.666E-02,1.038E-01,1.145E-01,1.282E-01,1.637E-01,1.912E-01,2.147E-01,2.074E-01,1.909E-01,1.716E-01,1.354E-01,1.073E-01,6.595E-02,4.459E-02,2.398E-02,1.429E-02,6.601E-03,3.670E-03,2.255E-03,8.190E-04,3.514E-04,9.473E-02,6.232E+00
5.5,60.0,-70.0,0.0,1.0,1.0,1.0,7.600E+02,0,1.000E+02,MEAN,5.0,3.188E-01,3.260E-01,3.518E-01,3.894E-01,4.377E-01,5.619E-01,6.595E-01,7.484E-01,7.339E-01,6.869E-01,6.267E-01,5.059E-01,4.067E-01,2.537E-01,1.720E-01,9.237E-02,5.487E-02,2.531E-02,1.408E-02,8.652E-03,3.140E-03,1.347E-03,3.188E-01,2.528E+01
5.5,60.0,-70.0,0.0,200.0,200.0,200.0,7.600E+02,0,1.000E+02,MEAN,5.0,8.327E-04,8.327E-04,8.291E-04,8.292E-04,8.411E-04,9.105E-04,1.050E-03,1.471E-03,1.825E-03,2.074E-03,2.224E-03,2.293E-03,2.187E-03,1.765E-03,1.395E-03,8.897E-04,5.789E-04,2.890E-04,1.650E-04,1.027E-04,3.788E-05,1.636E-05,8.327E-04,1.309E-01
5.5,60.0,-70.0,0.0,50.0,50.0,50.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.111E-02,1.128E-02,1.192E-02,1.288E-02,1.413E-02,1.742E-02,2.023E-02,2.347E-02,2.349E-02,2.223E-02,2.044E-02,1.671E-02,1.359E-02,8.708E-03,6.050E-03,3.360E-03,2.038E-03,9.561E-04,5.341E-04,3.290E-04,1.199E-04,5.149E-05,1.111E-02,7.639E-01
5.5,60.0,-70.0,0.0,5.0,5.0,5.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.710E-01,1.747E-01,1.881E-01,2.078E-01,2.333E-01,2.988E-01,3.498E-01,3.939E-01,3.822E-01,3.537E-01,3.193E-01,2.537E-01,2.020E-01,1.246E-01,8.424E-02,4.521E-02,2.689E-02,1.241E-02,6.898E-03,4.238E-03,1.539E-03,6.601E-04,1.710E-01,1.204E+01
5.5,60.0,-70.0,5.0,0.0,0.0,0.0,7.600E+02,0,1.000E+02,MEAN,5.0,4.956E-01,5.071E-01,5.472E-01,6.047E-01,6.782E-01,8.656E-01,1.013E+00,1.148E+00,1.127E+00,1.057E+00,9.666E-01,7.811E-01,6.261E-01,3.846E-01,2.565E-01,1.331E-01,7.644E-02,3.342E-02,1.801E-02,1.090E-02,3.935E-03,1.688E-03,4.956E-01,3.545E+01
5.5,60.0,-70.0,5.0,100.0,100.0,100.0,7.600E+02,0,1.000E+02,MEAN,5.0,4.835E-03,4.884E-03,5.057E-03,5.315E-03,5.670E-03,6.663E-03,7.689E-03,9.430E-03,1.007E-02,1.008E-02,9.702E-03,8.488E-03,7.208E-03,4.875E-03,3.468E-03,1.947E-03,1.169E-03,5.309E-04,2.892E-04,1.760E-04,6.406E-05,2.757E-05,4.835E-03,3.685E-01
5.5,60.0,-70.0,5.0,10.0,10.0,10.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.121E-01,1.141E-01,1.222E-01,1.340E-01,1.494E-01,1.889E-01,2.196E-01,2.461E-01,2.383E-01,2.202E-01,1.985E-01,1.569E-01,1.242E-01,7.540E-02,5.034E-02,2.640E-02,1.537E-02,6.887E-03,3.743E-03,2.267E-03,8.190E-04,3.514E-04,1.121E-01,6.729E+00
5.5,60.0,-70.0,5.0,1.0,1.0,1.0,7.600E+02,0,1.000E+02,MEAN,5.0,2.418E-01,2.436E-01,2.577E-01,2.800E-01,3.102E-01,3.915E-01,4.606E-01,5.464E-01,5.678E-01,5.593E-01,5.302E-01,4.491E-01,3.701E-01,2.364E-01,1.617E-01,8.761E-02,5.267E-02,2.546E-02,1.432E-02,8.695E-03,3.140E-03,1.347E-03,2.418E-01,2.493E+01
5.5,60.0,-70.0,5.0,200.0,200.0,200.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.075E-03,1.075E-03,1.070E-03,1.069E-03,1.082E-03,1.166E-03,1.340E-03,1.868E-03,2.308E-03,2.615E-03,2.795E-03,2.864E-03,2.710E-03,2.141E-03,1.661E-03,1.023E-03,6.439E-04,3.048E-04,1.684E-04,1.033E-04,3.788E-05,1.636E-05,1.075E-03,1.451E-01
5.5,60.0,-70.0,5.0,50.0,50.0,50.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.429E-02,1.451E-02,1.532E-02,1.652E-02,1.809E-02,2.220E-02,2.569E-02,2.966E-02,2.958E-02,2.791E-02,2.558E-02,2.078E-02,1.677E-02,1.053E-02,7.184E-03,3.855E-03,2.263E-03,1.007E-03,5.451E-04,3.307E-04,1.199E-04,5.149E-05,1.429E-02,8.459E-01
5.5,60.0,-70.0,5.0,5.0,5.0,5.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.767E-01,1.794E-01,1.915E-01,2.096E-01,2.334E-01,2.952E-01,3.442E-01,3.918E-01,3.874E-01,3.651E-01,3.343E-01,2.701E-01,2.164E-01,1.335E-01,8.970E-02,4.746E-02,2.789E-02,1.279E-02,7.030E-03,4.260E-03,1.539E-03,6.601E-04,1.767E-01,1.263E+01
5.5,90.0,-70.0,0.0,0.0,0.0,0.0,7.600E+02,0,1.000E+02,MEAN,5.0,3.843E-01,3.931E-01,4.244E-01,4.699E-01,5.285E-01,6.787E-01,7.975E-01,9.079E-01,8.944E-01,8.412E-01,7.708E-01,6.264E-01,5.058E-01,3.171E-01,2.154E-01,1.157E-01,6.874E-02,3.170E-02,1.764E-02,1.084E-02,3.935E-03,1.688E-03,3.843E-01,3.197E+01
5.5,90.0,-70.0,0.0,100.0,100.0,100.0,7.600E+02,0,1.000E+02,MEAN,5.0,3.747E-03,3.785E-03,3.921E-03,4.128E-03,4.413E-03,5.209E-03,6.029E-03,7.432E-03,7.970E-03,8.000E-03,7.725E-03,6.802E-03,5.823E-03,4.021E-03,2.913E-03,1.694E-03,1.052E-03,5.036E-04,2.833E-04,1.752E-04,6.406E-05,2.757E-05,3.747E-03,3.324E-01
5.5,90.0,-70.0,0.0,10.0,10.0,10.0,7.600E+02,0,1.000E+02,MEAN,5.0,9.472E-02,9.665E-02,1.038E-01,1.145E-01,1.282E-01,1.637E-01,1.912E-01,2.147E-01,2.074E-01,1.909E-01,1.715E-01,1.353E-01,1.073E-01,6.595E-02,4.459E-02,2.398E-02,1.429E-02,6.601E-03,3.670E-03,2.255E-03,8.190E-04,3.514E-04,9.472E-02,6.232E+00
5.5,90.0,-70.0,0.0,1.0,1.0,1.0,7.600E+02,0,1.000E+02,MEAN,5.0,3.188E-01,3.260E-01,3.517E-01,3.893E-01,4.377E-01,5.618E-01,6.594E-01,7.483E-01,7.338E-01,6.869E-01,6.266E-01,5.058E-01,4.067E-01,2.537E-01,1.720E-01,9.237E-02,5.487E-02,2.530E-02,1.408E-02,8.652E-03,3.140E-03,1.347E-03,3.188E-01,2.528E+01
5.5,90.0,-70.0,0.0,200.0,200.0,200.0,7.600E+02,0,1.000E+02,MEAN,5.0,8.327E-04,8.327E-04,8.291E-04,8.292E-04,8.411E-04,9.105E-04,1.050E-03,1.471E-03,1.825E-03,2.074E-03,2.224E-03,2.293E-03,2.187E-03,1.765E-03,1.395E-03,8.896E-04,5.789E-04,2.890E-04,1.650E-04,1.027E-04,3.788E-05,1.636E-05,8.327E-04,1.309E-01
5.5,90.0,-70.0,0.0,50.0,50.0,50.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.111E-02,1.128E-02,1.192E-02,1.288E-02,1.413E-02,1.742E-02,2.023E-02,2.347E-02,2.349E-02,2.223E-02,2.044E-02,1.671E-02,1.359E-02,8.708E-03,6.050E-03,3.360E-03,2.038E-03,9.561E-04,5.341E-04,3.290E-04,1.199E-04,5.149E-05,1.111E-02,7.639E-01
5.5,90.0,-70.0,0.0,5.0,5.0,5.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.710E-01,1.747E-01,1.881E-01,2.078E-01,2.333E-01,2.988E-01,3.497E-01,3.938E-01,3.821E-01,3.536E-01,3.193E-01,2.537E-01,2.020E-01,1.246E-01,8.423E-02,4.521E-02,2.689E-02,1.241E-02,6.898E-03,4.238E-03,1.539E-03,6.601E-04,1.710E-01,1.204E+01
5.5,90.0,-70.0,5.0,0.0,0.0,0.0,7.600E+02,0,1.000E+02,MEAN,5.0,4.956E-01,5.071E-01,5.472E-01,6.047E-01,6.782E-01,8.656E-01,1.013E+00,1.148E+00,1.127E+00,1.057E+00,9.666E-01,7.811E-01,6.261E-01,3.846E-01,2.565E-01,1.331E-01,7.644E-02,3.342E-02,1.801E-02,1.090E-02,3.935E-03,1.688E-03,4.956E-01,3.545E+01
5.5,90.0,-70.0,5.0,100.0,100.0,100.0,7.600E+02,0,1.000E+02,MEAN,5.0,4.840E-03,4.889E-03,5.062E-03,5.321E-03,5.677E-03,6.670E-03,7.698E-03,9.442E-03,1.009E-02,1.009E-02,9.712E-03,8.496E-03,7.215E-03,4.879E-03,3.471E-03,1.948E-03,1.170E-03,5.310E-04,2.892E-04,1.760E-04,6.406E-05,2.757E-05,4.840E-03,3.686E-01
5.5,90.0,-70.0,5.0,10.0,10.0,10.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.222E-01,1.247E-01,1.340E-01,1.474E-01,1.647E-01,2.091E-01,2.434E-01,2.720E-01,2.618E-01,2.403E-01,2.154E-01,1.689E-01,1.329E-01,8.001E-02,5.311E-02,2.758E-02,1.589E-02,6.960E-03,3.746E-03,2.267E-03,8.190E-04,3.514E-04,1.222E-01,6.910E+00
5.5,90.0,-70.0,5.0,1.0,1.0,1.0,7.600E+02,0,1.000E+02,MEAN,5.0,4.111E-01,4.205E-01,4.535E-01,5.010E-01,5.617E-01,7.166E-01,8.379E-01,9.464E-01,9.251E-01,8.635E-01,7.859E-01,6.308E-01,5.034E-01,3.077E-01,2.049E-01,1.062E-01,6.102E-02,2.668E-02,1.437E-02,8.695E-03,3.140E-03,1.347E-03,4.111E-01,2.803E+01
5.5,90.0,-70.0,5.0,200.0,200.0,200.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.076E-03,1.076E-03,1.071E-03,1.069E-03,1.082E-03,1.166E-03,1.341E-03,1.869E-03,2.309E-03,2.616E-03,2.796E-03,2.865E-03,2.710E-03,2.142E-03,1.661E-03,1.023E-03,6.440E-04,3.048E-04,1.684E-04,1.033E-04,3.788E-05,1.636E-05,1.076E-03,1.452E-01
5.5,90.0,-70.0,5.0,50.0,50.0,50.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.435E-02,1.457E-02,1.539E-02,1.660E-02,1.818E-02,2.231E-02,2.582E-02,2.980E-02,2.971E-02,2.803E-02,2.569E-02,2.087E-02,1.684E-02,1.057E-02,7.206E-03,3.864E-03,2.267E-03,1.008E-03,5.451E-04,3.307E-04,1.199E-04,5.149E-05,1.435E-02,8.472E-01
5.5,90.0,-70.0,5.0,5.0,5.0,5.0,7.600E+02,0,1.000E+02,MEAN,5.0,2.206E-01,2.254E-01,2.426E-01,2.676E-01,2.996E-01,3.814E-01,4.448E-01,4.986E-01,4.821E-01,4.449E-01,4.007E-01,3.165E-01,2.500E-01,1.511E-01,1.003E-01,5.199E-02,2.991E-02,1.308E-02,7.041E-03,4.260E-03,1.539E-03,6.601E-04,2.206E-01,1.335E+01
6.0,30.0,-70.0,0.0,0.0,0.0,0.0,7.600E+02,0,1.000E+02,MEAN,5.0,4.219E-01,4.299E-01,4.629E-01,5.122E-01,5.760E-01,7.408E-01,8.731E-01,1.005E+00,1.004E+00,9.594E-01,8.947E-01,7.544E-01,6.313E-01,4.280E-01,3.095E-01,1.810E-01,1.141E-01,5.751E-02,3.424E-02,2.226E-02,9.057E-03,4.230E-03,4.219E-01,4.084E+01
6.0,30.0,-70.0,0.0,100.0,100.0,100.0,7.600E+02,0,1.000E+02,MEAN,5.0,6.940E-03,6.989E-03,7.252E-03,7.673E-03,8.248E-03,9.835E-03,1.141E-02,1.396E-02,1.487E-02,1.489E-02,1.441E-02,1.286E-02,1.124E-02,8.215E-03,6.268E-03,3.922E-03,2.571E-03,1.340E-03,8.040E-04,5.252E-04,2.152E-04,1.008E-04,6.940E-03,6.681E-01
6.0,30.0,-70.0,0.0,10.0,10.0,10.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.283E-01,1.304E-01,1.398E-01,1.541E-01,1.726E-01,2.207E-01,2.586E-01,2.932E-01,2.871E-01,2.684E-01,2.453E-01,2.007E-01,1.648E-01,1.094E-01,7.871E-02,4.603E-02,2.909E-02,1.469E-02,8.730E-03,5.674E-03,2.310E-03,1.079E-03,1.283E-01,9.806E+00
6.0,30.0,-70.0,0.0,1.0,1.0,1.0,7.600E+02,0,1.000E+02,MEAN,5.0,3.622E-01,3.689E-01,3.971E-01,4.392E-01,4.938E-01,6.346E-01,7.473E-01,8.573E-01,8.530E-01,8.117E-01,7.539E-01,6.318E-01,5.267E-01,3.554E-01,2.566E-01,1.500E-01,9.452E-02,4.765E-02,2.836E-02,1.843E-02,7.501E-03,3.504E-03,3.622E-01,3.355E+01
6.0,30.0,-70.0,0.0,200.0,200.0,200.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.790E-03,1.786E-03,1.789E-03,1.809E-03,1.856E-03,2.048E-03,2.368E-03,3.241E-03,3.925E-03,4.386E-03,4.655E-03,4.776E-03,4.589E-03,3.850E-03,3.172E-03,2.155E-03,1.473E-03,7.965E-04,4.842E-04,3.183E-04,1.314E-04,6.171E-05,1.790E-03,2.953E-01
6.0,30.0,-70.0,0.0,50.0,50.0,50.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.856E-02,1.878E-02,1.984E-02,2.147E-02,2.363E-02,2.930E-02,3.410E-02,3.959E-02,3.974E-02,3.785E-02,3.512E-02,2.942E-02,2.459E-02,1.685E-02,1.239E-02,7.446E-03,4.782E-03,2.446E-03,1.459E-03,9.502E-04,3.880E-04,1.814E-04,1.856E-02,1.420E+00
6.0,30.0,-70.0,0.0,5.0,5.0,5.0,7.600E+02,0,1.000E+02,MEAN,5.0,2.144E-01,2.182E-01,2.344E-01,2.589E-01,2.906E-01,3.727E-01,4.376E-01,4.982E-01,4.905E-01,4.615E-01,4.242E-01,3.501E-01,2.889E-01,1.928E-01,1.388E-01,8.106E-02,5.114E-02,2.579E-02,1.534E-02,9.968E-03,4.057E-03,1.895E-03,2.144E-01,1.767E+01
6.0,30.0,-70.0,5.0,0.0,0.0,0.0,7.600E+02,0,1.000E+02,MEAN,5.0,5.441E-01,5.545E-01,5.969E-01,6.591E-01,7.392E-01,9.446E-01,1.109E+00,1.270E+00,1.265E+00,1.206E+00,1.122E+00,9.406E-01,7.813E-01,5.190E-01,3.686E-01,2.082E-01,1.268E-01,6.063E-02,3.495E-02,2.237E-02,9.057E-03,4.230E-03,5.441E-01,4.528E+01
6.0,30.0,-70.0,5.0,100.0,100.0,100.0,7.600E+02,0,1.000E+02,MEAN,5.0,8.955E-03,9.018E-03,9.353E-03,9.880E-03,1.060E-02,1.258E-02,1.455E-02,1.771E-02,1.879E-02,1.875E-02,1.809E-02,1.605E-02,1.391E-02,9.960E-03,7.461E-03,4.508E-03,2.859E-03,1.412E-03,8.206E-04,5.278E-04,2.152E-04,1.008E-04,8.955E-03,7.407E-01
6.0,30.0,-70.0,5.0,10.0,10.0,10.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.508E-01,1.529E-01,1.633E-01,1.790E-01,1.996E-01,2.525E-01,2.940E-01,3.319E-01,3.250E-01,3.042E-01,2.785E-01,2.280E-01,1.867E-01,1.226E-01,8.718E-02,4.987E-02,3.091E-02,1.526E-02,8.902E-03,5.703E-03,2.310E-03,1.079E-03,1.508E-01,1.049E+01
6.0,30.0,-70.0,5.0,1.0,1.0,1.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.056E-01,1.031E-01,1.051E-01,1.105E-01,1.196E-01,1.472E-01,1.744E-01,2.257E-01,2.640E-01,2.905E-01,3.015E-01,2.924E-01,2.653E-01,1.992E-01,1.527E-01,9.801E-02,6.824E-02,4.381E-02,2.867E-02,1.853E-02,7.501E-03,3.504E-03,1.056E-01,2.635E+01
6.0,30.0,-70.0,5.0,200.0,200.0,200.0,7.600E+02,0,1.000E+02,MEAN,5.0,2.311E-03,2.307E-03,2.310E-03,2.331E-03,2.387E-03,2.622E-03,3.022E-03,4.117E-03,4.966E-03,5.529E-03,5.850E-03,5.964E-03,5.686E-03,4.670E-03,3.778E-03,2.479E-03,1.638E-03,8.398E-04,4.942E-04,3.199E-04,1.314E-04,6.171E-05,2.311E-03,3.275E-01
6.0,30.0,-70.0,5.0,50.0,50.0,50.0,7.600E+02,0,1.000E+02,MEAN,5.0,2.388E-02,2.416E-02,2.550E-02,2.756E-02,3.026E-02,3.733E-02,4.330E-02,5.003E-02,5.003E-02,4.750E-02,4.395E-02,3.659E-02,3.035E-02,2.037E-02,1.471E-02,8.543E-03,5.309E-03,2.578E-03,1.489E-03,9.549E-04,3.880E-04,1.814E-04,2.388E-02,1.573E+00
6.0,30.0,-70.0,5.0,5.0,5.0,5.0,7.600E+02,0,1.000E+02,MEAN,5.0,2.006E-01,2.022E-01,2.145E-01,2.337E-01,2.592E-01,3.255E-01,3.781E-01,4.300E-01,4.289E-01,4.102E-01,3.827E-01,3.227E-01,2.696E-01,1.821E-01,1.317E-01,7.738E-02,4.931E-02,2.599E-02,1.560E-02,1.002E-02,4.057E-03,1.895E-03,2.006E-01,1.750E+01
6.0,60.0,-70.0,0.0,0.0,0.0,0.0,7.600E+02,0,1.000E+02,MEAN,5.0,4.219E-01,4.299E-01,4.629E-01,5.122E-01,5.760E-01,7.408E-01,8.731E-01,1.005E+00,1.004E+00,9.594E-01,8.947E-01,7.544E-01,6.313E-01,4.280E-01,3.095E-01,1.810E-01,1.141E-01,5.751E-02,3.424E-02,2.226E-02,9.057E-03,4.230E-03,4.219E-01,4.084E+01
6.0,60.0,-70.0,0.0,100.0,100.0,100.0,7.600E+02,0,1.000E+02,MEAN,5.0,6.940E-03,6.989E-03,7.252E-03,7.673E-03,8.248E-03,9.835E-03,1.141E-02,1.396E-02,1.487E-02,1.489E-02,1.441E-02,1.286E-02,1.124E-02,8.215E-03,6.268E-03,3.922E-03,2.571E-03,1.340E-03,8.040E-04,5.252E-04,2.152E-04,1.008E-04,6.940E-03,6.681E-01
6.0,60.0,-70.0,0.0,10.0,10.0,10.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.283E-01,1.304E-01,1.398E-01,1.541E-01,1.726E-01,2.207E-01,2.586E-01,2.932E-01,2.871E-01,2.684E-01,2.453E-01,2.007E-01,1.648E-01,1.094E-01,7.871E-02,4.603E-02,2.909E-02,1.469E-02,8.730E-03,5.674E-03,2.310E-03,1.079E-03,1.283E-01,9.806E+00
