rup_mag,dist_rrup,site_vs30,site_backarc,result_type,damping,pgv,pga,0.07,0.14,0.34,0.65,1.25,2.44,5.88,9.09
6.0,500.0,1000.0,0.0,MEAN,5.0,2.75089918e-01,7.05347086e-04,1.00005095e-03,1.93879287e-03,1.87197935e-03,1.05126313e-03,1.14027678e-03,1.00846789e-03,2.52338881e-04,8.88752250e-05
6.0,500.0,1000.0,0.0,MEAN,5.0,2.75089918e-01,7.05347086e-04,1.00005095e-03,1.93879287e-03,1.87197935e-03,1.05126313e-03,1.14027678e-03,1.00846789e-03,2.52338881e-04,8.88752250e-05
6.0,500.0,1000.0,0.0,MEAN,5.0,2.75089918e-01,7.05347086e-04,1.00005095e-03,1.93879287e-03,1.87197935e-03,1.05126313e-03,1.14027678e-03,1.00846789e-03,2.52338881e-04,8.88752250e-05
6.0,500.0,1000.0,1.0,MEAN,5.0,1.97003832e-01,2.84055287e-04,3.42785249e-04,5.04117083e-04,5.78496923e-04,5.14886416e-04,6.87084704e-04,6.51121555e-04,1.84920123e-04,7.14135649e-05
6.0,500.0,1000.0,1.0,MEAN,5.0,1.97003832e-01,2.84055287e-04,3.42785249e-04,5.04117083e-04,5.78496923e-04,5.14886416e-04,6.87084704e-04,6.51121555e-04,1.84920123e-04,7.14135649e-05
6.0,500.0,1000.0,1.0,MEAN,5.0,1.97003832e-01,2.84055287e-04,3.42785249e-04,5.04117083e-04,5.78496923e-04,5.14886416e-04,6.87084704e-04,6.51121555e-04,1.84920123e-04,7.14135649e-05
6.0,500.0,760.0,0.0,MEAN,5.0,3.01248835e-01,7.49039464e-04,1.01275571e-03,1.98291775e-03,2.11108004e-03,1.26416773e-03,1.36145942e-03,1.16092643e-03,2.88738503e-04,9.95416189e-05
6.0,500.0,760.0,0.0,MEAN,5.0,3.01248835e-01,7.49039464e-04,1.01275571e-03,1.98291775e-03,2.11108004e-03,1.26416773e-03,1.36145942e-03,1.16092643e-03,2.88738503e-04,9.95416189e-05
6.0,500.0,760.0,0.0,MEAN,5.0,3.01248835e-01,7.49039464e-04,1.01275571e-03,1.98291775e-03,2.11108004e-03,1.26416773e-03,1.36145942e-03,1.16092643e-03,2.88738503e-04,9.95416189e-05
6.0,500.0,760.0,1.0,MEAN,5.0,2.15737368e-01,3.01650952e-04,3.47140033e-04,5.15590254e-04,6.52386101e-04,6.19162578e-04,8.20360422e-04,7.49557061e-04,2.11594658e-04,7.99842911e-05
6.0,500.0,760.0,1.0,MEAN,5.0,2.15737368e-01,3.01650952e-04,3.47140033e-04,5.15590254e-04,6.52386101e-04,6.19162578e-04,8.20360422e-04,7.49557061e-04,2.11594658e-04,7.99842911e-05
6.0,500.0,760.0,1.0,MEAN,5.0,2.15737368e-01,3.01650952e-04,3.47140033e-04,5.15590254e-04,6.52386101e-04,6.19162578e-04,8.20360422e-04,7.49557061e-04,2.11594658e-04,7.99842911e-05
6.0,500.0,570.0,0.0,MEAN,5.0,3.31344753e-01,7.97749027e-04,1.02624696e-03,2.03025073e-03,2.39457182e-03,1.53378163e-03,1.63951398e-03,1.34554514e-03,3.32544385e-04,1.12099686e-04
6.0,500.0,570.0,0.0,MEAN,5.0,3.31344753e-01,7.97749027e-04,1.02624696e-03,2.03025073e-03,2.39457182e-03,1.53378163e-03,1.63951398e-03,1.34554514e-03,3.32544385e-04,1.12099686e-04
6.0,500.0,570.0,0.0,MEAN,5.0,3.31344753e-01,7.97749027e-04,1.02624696e-03,2.03025073e-03,2.39457182e-03,1.53378163e-03,1.63951398e-03,1.34554514e-03,3.32544385e-04,1.12099686e-04
6.0,500.0,570.0,1.0,MEAN,5.0,2.37290361e-01,3.21267122e-04,3.51764397e-04,5.27897586e-04,7.39993434e-04,7.51213754e-04,9.87904864e-04,8.68756910e-04,2.43696684e-04,9.00750264e-05
6.0,500.0,570.0,1.0,MEAN,5.0,2.37290361e-01,3.21267122e-04,3.51764397e-04,5.27897586e-04,7.39993434e-04,7.51213754e-04,9.87904864e-04,8.68756910e-04,2.43696684e-04,9.00750264e-05
6.0,500.0,570.0,1.0,MEAN,5.0,2.37290361e-01,3.21267122e-04,3.51764397e-04,5.27897586e-04,7.39993434e-04,7.51213754e-04,9.87904864e-04,8.68756910e-04,2.43696684e-04,9.00750264e-05
6.0,500.0,300.0,0.0,MEAN,5.0,4.09776963e-01,9.18149330e-04,1.05699893e-03,2.13996895e-03,3.17191794e-03,2.36094544e-03,2.48193241e-03,1.87024658e-03,4.55740514e-04,1.46126720e-04
6.0,500.0,300.0,0.0,MEAN,5.0,4.09776963e-01,9.18149330e-04,1.05699893e-03,2.13996895e-03,3.17191794e-03,2.36094544e-03,2.48193241e-03,1.87024658e-03,4.55740514e-04,1.46126720e-04
6.0,500.0,300.0,0.0,MEAN,5.0,4.09776963e-01,9.18149330e-04,1.05699893e-03,2.13996895e-03,3.17191794e-03,2.36094544e-03,2.48193241e-03,1.87024658e-03,4.55740514e-04,1.46126720e-04
6.0,500.0,300.0,1.0,MEAN,5.0,2.93459072e-01,3.69754375e-04,3.62305183e-04,5.56426072e-04,9.80216353e-04,1.15634107e-03,1.49551216e-03,1.20753261e-03,3.33977829e-04,1.17416636e-04
6.0,500.0,300.0,1.0,MEAN,5.0,2.93459072e-01,3.69754375e-04,3.62305183e-04,5.56426072e-04,9.80216353e-04,1.15634107e-03,1.49551216e-03,1.20753261e-03,3.33977829e-04,1.17416636e-04
6.0,500.0,300.0,1.0,MEAN,5.0,2.93459072e-01,3.69754375e-04,3.62305183e-04,5.56426072e-04,9.80216353e-04,1.15634107e-03,1.49551216e-03,1.20753261e-03,3.33977829e-04,1.17416636e-04
6.0,500.0,180.0,0.0,MEAN,5.0,4.85265566e-01,1.02682917e-03,1.08213038e-03,2.23151119e-03,3.96726943e-03,3.32788500e-03,3.45226593e-03,2.43056521e-03,5.85659744e-04,1.80448455e-04
6.0,500.0,180.0,0.0,MEAN,5.0,4.85265566e-01,1.02682917e-03,1.08213038e-03,2.23151119e-03,3.96726943e-03,3.32788500e-03,3.45226593e-03,2.43056521e-03,5.85659744e-04,1.80448455e-04
6.0,500.0,180.0,0.0,MEAN,5.0,4.85265566e-01,1.02682917e-03,1.08213038e-03,2.23151119e-03,3.96726943e-03,3.32788500e-03,3.45226593e-03,2.43056521e-03,5.85659744e-04,1.80448455e-04
6.0,500.0,180.0,1.0,MEAN,5.0,3.47519737e-01,4.13521598e-04,3.70919435e-04,5.80228516e-04,1.22600346e-03,1.62992759e-03,2.08019593e-03,1.56930471e-03,4.29185829e-04,1.44995048e-04
6.0,500.0,180.0,1.0,MEAN,5.0,3.47519737e-01,4.13521598e-04,3.70919435e-04,5.80228516e-04,1.22600346e-03,1.62992759e-03,2.08019593e-03,1.56930471e-03,4.29185829e-04,1.44995048e-04
6.0,500.0,180.0,1.0,MEAN,5.0,3.47519737e-01,4.13521598e-04,3.70919435e-04,5.80228516e-04,1.22600346e-03,1.62992759e-03,2.08019593e-03,1.56930471e-03,4.29185829e-04,1.44995048e-04
6.0,1000.0,1000.0,0.0,MEAN,5.0,6.17687728e-02,2.84903100e-05,3.32136361e-05,6.14930045e-05,6.58560004e-05,5.28452227e-05,1.23966568e-04,2.57013757e-04,1.26846495e-04,4.46760750e-05
6.0,1000.0,1000.0,0.0,MEAN,5.0,6.17687728e-02,2.84903100e-05,3.32136361e-05,6.14930045e-05,6.58560004e-05,5.28452227e-05,1.23966568e-04,2.57013757e-04,1.26846495e-04,4.46760750e-05
6.0,1000.0,1000.0,0.0,MEAN,5.0,6.17687728e-02,2.84903100e-05,3.32136361e-05,6.14930045e-05,6.58560004e-05,5.28452227e-05,1.23966568e-04,2.57013757e-04,1.26846495e-04,4.46760750e-05
6.0,1000.0,1000.0,1.0,MEAN,5.0,3.16788183e-02,4.62058724e-06,3.90226199e-06,4.15743734e-06,6.28919921e-06,1.26766860e-05,4.50095404e-05,1.07141167e-04,6.81206012e-05,2.88452968e-05
6.0,1000.0,1000.0,1.0,MEAN,5.0,3.16788183e-02,4.62058724e-06,3.90226199e-06,4.15743734e-06,6.28919921e-06,1.26766860e-05,4.50095404e-05,1.07141167e-04,6.81206012e-05,2.88452968e-05
6.0,1000.0,1000.0,1.0,MEAN,5.0,3.16788183e-02,4.62058724e-06,3.90226199e-06,4.15743734e-06,6.28919921e-06,1.26766860e-05,4.50095404e-05,1.07141167e-04,6.81206012e-05,2.88452968e-05
6.0,1000.0,760.0,0.0,MEAN,5.0,6.76425036e-02,3.02551282e-05,3.36355860e-05,6.28925202e-05,7.42675330e-05,6.35475773e-05,1.48012706e-04,2.95868683e-04,1.45143970e-04,5.00378912e-05
6.0,1000.0,760.0,0.0,MEAN,5.0,6.76425036e-02,3.02551282e-05,3.36355860e-05,6.28925202e-05,7.42675330e-05,6.35475773e-05,1.48012706e-04,2.95868683e-04,1.45143970e-04,5.00378912e-05
6.0,1000.0,760.0,0.0,MEAN,5.0,6.76425036e-02,3.02551282e-05,3.36355860e-05,6.28925202e-05,7.42675330e-05,6.35475773e-05,1.48012706e-04,2.95868683e-04,1.45143970e-04,5.00378912e-05
6.0,1000.0,760.0,1.0,MEAN,5.0,3.46912280e-02,4.90680725e-06,3.95183677e-06,4.25205622e-06,7.09249434e-06,1.52440020e-05,5.37401653e-05,1.23338595e-04,7.79469270e-05,3.23071760e-05
6.0,1000.0,760.0,1.0,MEAN,5.0,3.46912280e-02,4.90680725e-06,3.95183677e-06,4.25205622e-06,7.09249434e-06,1.52440020e-05,5.37401653e-05,1.23338595e-04,7.79469270e-05,3.23071760e-05
6.0,1000.0,760.0,1.0,MEAN,5.0,3.46912280e-02,4.90680725e-06,3.95183677e-06,4.25205622e-06,7.09249434e-06,1.52440020e-05,5.37401653e-05,1.23338595e-04,7.79469270e-05,3.23071760e-05
6.0,1000.0,570.0,0.0,MEAN,5.0,7.44002501e-02,3.22226001e-05,3.40836565e-05,6.43937882e-05,8.42407384e-05,7.71006127e-05,1.78241744e-04,3.42919806e-04,1.67164448e-04,5.63506197e-05
6.0,1000.0,570.0,0.0,MEAN,5.0,7.44002501e-02,3.22226001e-05,3.40836565e-05,6.43937882e-05,8.42407384e-05,7.71006127e-05,1.78241744e-04,3.42919806e-04,1.67164448e-04,5.63506197e-05
6.0,1000.0,570.0,0.0,MEAN,5.0,7.44002501e-02,3.22226001e-05,3.40836565e-05,6.43937882e-05,8.42407384e-05,7.71006127e-05,1.78241744e-04,3.42919806e-04,1.67164448e-04,5.63506197e-05
6.0,1000.0,570.0,1.0,MEAN,5.0,3.81570152e-02,5.22589382e-06,4.00448047e-06,4.35355439e-06,8.04492806e-06,1.84951488e-05,6.47156656e-05,1.42952768e-04,8.97726236e-05,3.63830159e-05
6.0,1000.0,570.0,1.0,MEAN,5.0,3.81570152e-02,5.22589382e-06,4.00448047e-06,4.35355439e-06,8.04492806e-06,1.84951488e-05,6.47156656e-05,1.42952768e-04,8.97726236e-05,3.63830159e-05
6.0,1000.0,570.0,1.0,MEAN,5.0,3.81570152e-02,5.22589382e-06,4.00448047e-06,4.35355439e-06,8.04492806e-06,1.84951488e-05,6.47156656e-05,1.42952768e-04,8.97726236e-05,3.63830159e-05
6.0,1000.0,300.0,0.0,MEAN,5.0,9.20114421e-02,3.70857973e-05,3.51049894e-05,6.78737383e-05,1.11587678e-04,1.18680741e-04,2.69826281e-04,4.76642943e-04,2.29093061e-04,7.34554348e-05
6.0,1000.0,300.0,0.0,MEAN,5.0,9.20114421e-02,3.70857973e-05,3.51049894e-05,6.78737383e-05,1.11587678e-04,1.18680741e-04,2.69826281e-04,4.76642943e-04,2.29093061e-04,7.34554348e-05
6.0,1000.0,300.0,0.0,MEAN,5.0,9.20114421e-02,3.70857973e-05,3.51049894e-05,6.78737383e-05,1.11587678e-04,1.18680741e-04,2.69826281e-04,4.76642943e-04,2.29093061e-04,7.34554348e-05
6.0,1000.0,300.0,1.0,MEAN,5.0,4.71891155e-02,6.01461205e-06,4.12447662e-06,4.58882790e-06,1.06565406e-05,2.84695268e-05,9.79680014e-05,1.98697850e-04,1.23030258e-04,4.74268121e-05
6.0,1000.0,300.0,1.0,MEAN,5.0,4.71891155e-02,6.01461205e-06,4.12447662e-06,4.58882790e-06,1.06565406e-05,2.84695268e-05,9.79680014e-05,1.98697850e-04,1.23030258e-04,4.74268121e-05
6.0,1000.0,300.0,1.0,MEAN,5.0,4.71891155e-02,6.01461205e-06,4.12447662e-06,4.58882790e-06,1.06565406e-05,2.84695268e-05,9.79680014e-05,1.98697850e-04,1.23030258e-04,4.74268121e-05
6.0,1000.0,180.0,0.0,MEAN,5.0,1.08961676e-01,4.14755827e-05,3.59396537e-05,7.07771983e-05,1.39568045e-04,1.67287160e-04,3.75317263e-04,6.19443323e-04,2.94401265e-04,9.07083918e-05
6.0,1000.0,180.0,0.0,MEAN,5.0,1.08961676e-01,4.14755827e-05,3.59396537e-05,7.07771983e-05,1.39568045e-04,1.67287160e-04,3.75317263e-04,6.19443323e-04,2.94401265e-04,9.07083918e-05
6.0,1000.0,180.0,0.0,MEAN,5.0,1.08961676e-01,4.14755827e-05,3.59396537e-05,7.07771983e-05,1.39568045e-04,1.67287160e-04,3.75317263e-04,6.19443323e-04,2.94401265e-04,9.07083918e-05
6.0,1000.0,180.0,1.0,MEAN,5.0,5.58822358e-02,6.72655188e-06,4.22254113e-06,4.78512588e-06,1.33286448e-05,4.01293947e-05,1.36269462e-04,2.58226956e-04,1.58102840e-04,5.85662568e-05
6.0,1000.0,180.0,1.0,MEAN,5.0,5.58822358e-02,6.72655188e-06,4.22254113e-06,4.78512588e-06,1.33286448e-05,4.01293947e-05,1.36269462e-04,2.58226956e-04,1.58102840e-04,5.85662568e-05
6.0,1000.0,180.0,1.0,MEAN,5.0,5.58822358e-02,6.72655188e-06,4.22254113e-06,4.78512588e-06,1.33286448e-05,4.01293947e-05,1.36269462e-04,2.58226956e-04,1.58102840e-04,5.85662568e-05
7.0,1.0,1000.0,0.0,MEAN,5.0,9.82059358e+00,1.13730236e-01,1.89419719e-01,3.71017571e-01,3.51442369e-01,1.53841851e-01,8.02496865e-02,3.33760653e-02,5.12091111e-03,2.17141972e-03
7.0,1.0,1000.0,0.0,MEAN,5.0,9.82059358e+00,1.13730236e-01,1.89419719e-01,3.71017571e-01,3.51442369e-01,1.53841851e-01,8.02496865e-02,3.33760653e-02,5.12091111e-03,2.17141972e-03
7.0,1.0,1000.0,0.0,MEAN,5.0,9.82059358e+00,1.13730236e-01,1.89419719e-01,3.71017571e-01,3.51442369e-01,1.53841851e-01,8.02496865e-02,3.33760653e-02,5.12091111e-03,2.17141972e-03
7.0,1.0,1000.0,1.0,MEAN,5.0,9.81403807e+00,1.13523544e-01,1.89014529e-01,3.70019386e-01,3.50617927e-01,1.53622383e-01,8.01684237e-02,3.33468746e-02,5.11772844e-03,2.17046995e-03
7.0,1.0,1000.0,1.0,MEAN,5.0,9.81403807e+00,1.13523544e-01,1.89014529e-01,3.70019386e-01,3.50617927e-01,1.53622383e-01,8.01684237e-02,3.33468746e-02,5.11772844e-03,2.17046995e-03
7.0,1.0,1000.0,1.0,MEAN,5.0,9.81403807e+00,1.13523544e-01,1.89014529e-01,3.70019386e-01,3.50617927e-01,1.53622383e-01,8.01684237e-02,3.33468746e-02,5.11772844e-03,2.17046995e-03
7.0,1.0,760.0,0.0,MEAN,5.0,1.07544558e+01,1.20775200e-01,1.91826129e-01,3.79461539e-01,3.96330745e-01,1.84998311e-01,9.58159398e-02,3.84218050e-02,5.85959721e-03,2.43202348e-03
7.0,1.0,760.0,0.0,MEAN,5.0,1.07544558e+01,1.20775200e-01,1.91826129e-01,3.79461539e-01,3.96330745e-01,1.84998311e-01,9.58159398e-02,3.84218050e-02,5.85959721e-03,2.43202348e-03
7.0,1.0,760.0,0.0,MEAN,5.0,1.07544558e+01,1.20775200e-01,1.91826129e-01,3.79461539e-01,3.96330745e-01,1.84998311e-01,9.58159398e-02,3.84218050e-02,5.85959721e-03,2.43202348e-03
7.0,1.0,760.0,1.0,MEAN,5.0,1.07472769e+01,1.20555704e-01,1.91415792e-01,3.78440636e-01,3.95401000e-01,1.84734395e-01,9.57189143e-02,3.83882013e-02,5.85595545e-03,2.43095973e-03
7.0,1.0,760.0,1.0,MEAN,5.0,1.07472769e+01,1.20555704e-01,1.91415792e-01,3.78440636e-01,3.95401000e-01,1.84734395e-01,9.57189143e-02,3.83882013e-02,5.85595545e-03,2.43095973e-03
7.0,1.0,760.0,1.0,MEAN,5.0,1.07472769e+01,1.20555704e-01,1.91415792e-01,3.78440636e-01,3.95401000e-01,1.84734395e-01,9.57189143e-02,3.83882013e-02,5.85595545e-03,2.43095973e-03
7.0,1.0,570.0,0.0,MEAN,5.0,1.18288673e+01,1.28629134e-01,1.94381507e-01,3.88519428e-01,4.49553031e-01,2.24453610e-01,1.15384690e-01,4.45319113e-02,6.74858440e-03,2.73884504e-03
7.0,1.0,570.0,0.0,MEAN,5.0,1.18288673e+01,1.28629134e-01,1.94381507e-01,3.88519428e-01,4.49553031e-01,2.24453610e-01,1.15384690e-01,4.45319113e-02,6.74858440e-03,2.73884504e-03
7.0,1.0,570.0,0.0,MEAN,5.0,1.18288673e+01,1.28629134e-01,1.94381507e-01,3.88519428e-01,4.49553031e-01,2.24453610e-01,1.15384690e-01,4.45319113e-02,6.74858440e-03,2.73884504e-03
7.0,1.0,570.0,1.0,MEAN,5.0,1.18209713e+01,1.28395365e-01,1.93965703e-01,3.87474155e-01,4.48498433e-01,2.24133408e-01,1.15267849e-01,4.44929637e-02,6.74439012e-03,2.73764709e-03
7.0,1.0,570.0,1.0,MEAN,5.0,1.18209713e+01,1.28395365e-01,1.93965703e-01,3.87474155e-01,4.48498433e-01,2.24133408e-01,1.15267849e-01,4.44929637e-02,6.74439012e-03,2.73764709e-03
7.0,1.0,570.0,1.0,MEAN,5.0,1.18209713e+01,1.28395365e-01,1.93965703e-01,3.87474155e-01,4.48498433e-01,2.24133408e-01,1.15267849e-01,4.44929637e-02,6.74439012e-03,2.73764709e-03
7.0,1.0,300.0,0.0,MEAN,5.0,1.46288640e+01,1.48042492e-01,2.00206241e-01,4.09515680e-01,5.95490733e-01,3.45500766e-01,1.74671888e-01,6.18973324e-02,9.24870019e-03,3.57020126e-03
7.0,1.0,300.0,0.0,MEAN,5.0,1.46288640e+01,1.48042492e-01,2.00206241e-01,4.09515680e-01,5.95490733e-01,3.45500766e-01,1.74671888e-01,6.18973324e-02,9.24870019e-03,3.57020126e-03
7.0,1.0,300.0,0.0,MEAN,5.0,1.46288640e+01,1.48042492e-01,2.00206241e-01,4.09515680e-01,5.95490733e-01,3.45500766e-01,1.74671888e-01,6.18973324e-02,9.24870019e-03,3.57020126e-03
7.0,1.0,300.0,1.0,MEAN,5.0,1.46190989e+01,1.47773441e-01,1.99777977e-01,4.08413920e-01,5.94093783e-01,3.45007880e-01,1.74495011e-01,6.18431971e-02,9.24295208e-03,3.56863967e-03
7.0,1.0,300.0,1.0,MEAN,5.0,1.46190989e+01,1.47773441e-01,1.99777977e-01,4.08413920e-01,5.94093783e-01,3.45007880e-01,1.74495011e-01,6.18431971e-02,9.24295208e-03,3.56863967e-03
7.0,1.0,300.0,1.0,MEAN,5.0,1.46190989e+01,1.47773441e-01,1.99777977e-01,4.08413920e-01,5.94093783e-01,3.45007880e-01,1.74495011e-01,6.18431971e-02,9.24295208e-03,3.56863967e-03
7.0,1.0,180.0,0.0,MEAN,5.0,1.73237752e+01,1.65566040e-01,2.04966391e-01,4.27033684e-01,7.44808733e-01,4.87002706e-01,2.42961414e-01,8.04415335e-02,1.18852532e-02,4.40875772e-03
7.0,1.0,180.0,0.0,MEAN,5.0,1.73237752e+01,1.65566040e-01,2.04966391e-01,4.27033684e-01,7.44808733e-01,4.87002706e-01,2.42961414e-01,8.04415335e-02,1.18852532e-02,4.40875772e-03
7.0,1.0,180.0,0.0,MEAN,5.0,1.73237752e+01,1.65566040e-01,2.04966391e-01,4.27033684e-01,7.44808733e-01,4.87002706e-01,2.42961414e-01,8.04415335e-02,1.18852532e-02,4.40875772e-03
7.0,1.0,180.0,1.0,MEAN,5.0,1.73122111e+01,1.65265142e-01,2.04527945e-01,4.25884793e-01,7.43061500e-01,4.86307956e-01,2.42715385e-01,8.03711794e-02,1.18778664e-02,4.40682935e-03
7.0,1.0,180.0,1.0,MEAN,5.0,1.73122111e+01,1.65265142e-01,2.04527945e-01,4.25884793e-01,7.43061500e-01,4.86307956e-01,2.42715385e-01,8.03711794e-02,1.18778664e-02,4.40682935e-03
7.0,1.0,180.0,1.0,MEAN,5.0,1.73122111e+01,1.65265142e-01,2.04527945e-01,4.25884793e-01,7.43061500e-01,4.86307956e-01,2.42715385e-01,8.03711794e-02,1.18778664e-02,4.40682935e-03
7.0,10.0,1000.0,0.0,MEAN,5.0,9.54879208e+00,1.07220206e-01,1.77949138e-01,3.48261268e-01,3.30502551e-01,1.45607987e-01,7.70165469e-02,3.25263878e-02,5.05193712e-03,2.14217268e-03
7.0,10.0,1000.0,0.0,MEAN,5.0,9.54879208e+00,1.07220206e-01,1.77949138e-01,3.48261268e-01,3.30502551e-01,1.45607987e-01,7.70165469e-02,3.25263878e-02,5.05193712e-03,2.14217268e-03
7.0,10.0,1000.0,0.0,MEAN,5.0,9.54879208e+00,1.07220206e-01,1.77949138e-01,3.48261268e-01,3.30502551e-01,1.45607987e-01,7.70165469e-02,3.25263878e-02,5.05193712e-03,2.14217268e-03
7.0,10.0,1000.0,1.0,MEAN,5.0,9.48524247e+00,1.05287458e-01,1.74179038e-01,3.39004277e-01,3.22830691e-01,1.43544050e-01,7.62402028e-02,3.22430291e-02,5.02062676e-03,2.13282133e-03
7.0,10.0,1000.0,1.0,MEAN,5.0,9.48524247e+00,1.05287458e-01,1.74179038e-01,3.39004277e-01,3.22830691e-01,1.43544050e-01,7.62402028e-02,3.22430291e-02,5.02062676e-03,2.13282133e-03
7.0,10.0,1000.0,1.0,MEAN,5.0,9.48524247e+00,1.05287458e-01,1.74179038e-01,3.39004277e-01,3.22830691e-01,1.43544050e-01,7.62402028e-02,3.22430291e-02,5.02062676e-03,2.13282133e-03
7.0,10.0,760.0,0.0,MEAN,5.0,1.04568081e+01,1.13861909e-01,1.80209824e-01,3.56187326e-01,3.72716365e-01,1.75096902e-01,9.19556593e-02,3.74436746e-02,5.78067379e-03,2.39926635e-03
7.0,10.0,760.0,0.0,MEAN,5.0,1.04568081e+01,1.13861909e-01,1.80209824e-01,3.56187326e-01,3.72716365e-01,1.75096902e-01,9.19556593e-02,3.74436746e-02,5.78067379e-03,2.39926635e-03
7.0,10.0,760.0,0.0,MEAN,5.0,1.04568081e+01,1.13861909e-01,1.80209824e-01,3.56187326e-01,3.72716365e-01,1.75096902e-01,9.19556593e-02,3.74436746e-02,5.78067379e-03,2.39926635e-03
7.0,10.0,760.0,1.0,MEAN,5.0,1.03872154e+01,1.11809437e-01,1.76391829e-01,3.46719655e-01,3.64064609e-01,1.72614972e-01,9.10287255e-02,3.71174782e-02,5.74484694e-03,2.38879270e-03
7.0,10.0,760.0,1.0,MEAN,5.0,1.03872154e+01,1.11809437e-01,1.76391829e-01,3.46719655e-01,3.64064609e-01,1.72614972e-01,9.10287255e-02,3.71174782e-02,5.74484694e-03,2.38879270e-03
7.0,10.0,760.0,1.0,MEAN,5.0,1.03872154e+01,1.11809437e-01,1.76391829e-01,3.46719655e-01,3.64064609e-01,1.72614972e-01,9.10287255e-02,3.71174782e-02,5.74484694e-03,2.38879270e-03
7.0,10.0,570.0,0.0,MEAN,5.0,1.15014835e+01,1.21266277e-01,1.82610457e-01,3.64689651e-01,4.22767534e-01,2.12440489e-01,1.10736014e-01,4.33982317e-02,6.65768713e-03,2.70195530e-03
7.0,10.0,570.0,0.0,MEAN,5.0,1.15014835e+01,1.21266277e-01,1.82610457e-01,3.64689651e-01,4.22767534e-01,2.12440489e-01,1.10736014e-01,4.33982317e-02,6.65768713e-03,2.70195530e-03
7.0,10.0,570.0,0.0,MEAN,5.0,1.15014835e+01,1.21266277e-01,1.82610457e-01,3.64689651e-01,4.22767534e-01,2.12440489e-01,1.10736014e-01,4.33982317e-02,6.65768713e-03,2.70195530e-03
7.0,10.0,570.0,1.0,MEAN,5.0,1.14249382e+01,1.19080334e-01,1.78741601e-01,3.54995983e-01,4.12953954e-01,2.09429229e-01,1.09619770e-01,4.30201613e-02,6.61642482e-03,2.69016031e-03
7.0,10.0,570.0,1.0,MEAN,5.0,1.14249382e+01,1.19080334e-01,1.78741601e-01,3.54995983e-01,4.12953954e-01,2.09429229e-01,1.09619770e-01,4.30201613e-02,6.61642482e-03,2.69016031e-03
7.0,10.0,570.0,1.0,MEAN,5.0,1.14249382e+01,1.19080334e-01,1.78741601e-01,3.54995983e-01,4.12953954e-01,2.09429229e-01,1.09619770e-01,4.30201613e-02,6.61642482e-03,2.69016031e-03
7.0,10.0,300.0,0.0,MEAN,5.0,1.42239855e+01,1.39568395e-01,1.88082466e-01,3.84398102e-01,5.60009902e-01,3.27009006e-01,1.67634619e-01,6.03215693e-02,9.12412865e-03,3.52211391e-03
7.0,10.0,300.0,0.0,MEAN,5.0,1.42239855e+01,1.39568395e-01,1.88082466e-01,3.84398102e-01,5.60009902e-01,3.27009006e-01,1.67634619e-01,6.03215693e-02,9.12412865e-03,3.52211391e-03
7.0,10.0,300.0,0.0,MEAN,5.0,1.42239855e+01,1.39568395e-01,1.88082466e-01,3.84398102e-01,5.60009902e-01,3.27009006e-01,1.67634619e-01,6.03215693e-02,9.12412865e-03,3.52211391e-03
7.0,10.0,300.0,1.0,MEAN,5.0,1.41293213e+01,1.37052539e-01,1.84097678e-01,3.74180572e-01,5.47010555e-01,3.22373781e-01,1.65944825e-01,5.97960686e-02,9.06758009e-03,3.50673863e-03
7.0,10.0,300.0,1.0,MEAN,5.0,1.41293213e+01,1.37052539e-01,1.84097678e-01,3.74180572e-01,5.47010555e-01,3.22373781e-01,1.65944825e-01,5.97960686e-02,9.06758009e-03,3.50673863e-03
7.0,10.0,300.0,1.0,MEAN,5.0,1.41293213e+01,1.37052539e-01,1.84097678e-01,3.74180572e-01,5.47010555e-01,3.22373781e-01,1.65944825e-01,5.97960686e-02,9.06758009e-03,3.50673863e-03
7.0,10.0,180.0,0.0,MEAN,5.0,1.68443105e+01,1.56088879e-01,1.92554358e-01,4.00841641e-01,7.00431161e-01,4.60937533e-01,2.33172863e-01,7.83936779e-02,1.17251697e-02,4.34937578e-03
7.0,10.0,180.0,0.0,MEAN,5.0,1.68443105e+01,1.56088879e-01,1.92554358e-01,4.00841641e-01,7.00431161e-01,4.60937533e-01,2.33172863e-01,7.83936779e-02,1.17251697e-02,4.34937578e-03
7.0,10.0,180.0,0.0,MEAN,5.0,1.68443105e+01,1.56088879e-01,1.92554358e-01,4.00841641e-01,7.00431161e-01,4.60937533e-01,2.33172863e-01,7.83936779e-02,1.17251697e-02,4.34937578e-03
7.0,10.0,180.0,1.0,MEAN,5.0,1.67322073e+01,1.53275224e-01,1.88474827e-01,3.90187032e-01,6.84172255e-01,4.54403924e-01,2.30822428e-01,7.77107392e-02,1.16525007e-02,4.33038920e-03
7.0,10.0,180.0,1.0,MEAN,5.0,1.67322073e+01,1.53275224e-01,1.88474827e-01,3.90187032e-01,6.84172255e-01,4.54403924e-01,2.30822428e-01,7.77107392e-02,1.16525007e-02,4.33038920e-03
7.0,10.0,180.0,1.0,MEAN,5.0,1.67322073e+01,1.53275224e-01,1.88474827e-01,3.90187032e-01,6.84172255e-01,4.54403924e-01,2.30822428e-01,7.77107392e-02,1.16525007e-02,4.33038920e-03
