custom_site_id,lon,lat,unit,gwd,vs30,cti,z1pt0,z2pt5,dr,dc,precip,dw
3390,-76.50506907,3.443979093,Cono,1.75,270,7.9315023,479.4455959,1.982592395,1.265289449,73,163,1.265289449
3391,-76.50648333,3.42604971,Cono,1.75,210,6.8329153,506.4493998,2.642985065,0.099616343,74,172,0.099616343
3392,-76.54251274,3.387344646,Cono,1.75,330,11.830174,433.016623,1.575918069,0.381920167,71,144,0.381920167
3393,-76.51541111,3.418712644,Cono,1.75,270,8.624687,479.4455959,1.982592395,0.004153798,73,174,0.004153798
3394,-76.54995712,3.423182932,Cono,1.75,425,5.9856176,324.2058841,1.179876758,0.43370484,69,130,0.43370484
3395,-76.54269933,3.39107409,Cono,1.75,330,7.0152693,433.016623,1.575918069,0.689824945,71,144,0.689824945
3396,-76.5180806,3.463800878,Cono,1.75,330,6.1397314,433.016623,1.575918069,0.114154574,71,171,0.114154574
3397,-76.51600735,3.441875014,Cono,1.75,330,6.427429,433.016623,1.575918069,1.690365222,72,162,1.690365222
3398,-76.50489579,3.46730829,Cono,1.75,270,6.427408,479.4455959,1.982592395,1.24831622,72,169,1.24831622
3399,-76.54717833,3.394945519,Cono,1.75,425,6.139801,324.2058841,1.179876758,0.793688741,71,150,0.793688741
3400,-76.54929699,3.392361715,Cono,1.75,425,5.4466543,324.2058841,1.179876758,1.080994637,71,150,1.080994637
3401,-76.53727984,3.437634013,Cono,1.75,330,5.223463,433.016623,1.575918069,0.964050195,70,131,0.964050195
3402,-76.50324225,3.443954693,Cono,1.75,270,7.9315023,479.4455959,1.982592395,1.191377705,73,163,1.191377705
3403,-76.52546975,3.417636753,Cono,1.75,270,8.442367,479.4455959,1.982592395,0.542012829,72,168,0.542012829
3404,-76.52550252,3.442174191,Cono,1.75,330,6.1397476,433.016623,1.575918069,1.558639533,71,185,1.558639533
3405,-76.51909678,3.425141063,Cono,1.75,270,5.7343035,479.4455959,1.982592395,0.475241946,72,179,0.475241946
3406,-76.55139443,3.395226685,Cono,1.75,425,7.120631,324.2058841,1.179876758,0.778031318,70,146,0.778031318
3407,-76.53538354,3.434948103,Cono,1.75,330,6.832899,433.016623,1.575918069,0.642876942,70,131,0.642876942
3408,-76.55069328,3.394095811,Cono,1.75,425,7.120631,324.2058841,1.179876758,0.891511177,70,146,0.891511177
3409,-76.53557701,3.428149522,Cono,1.75,270,9.605489,479.4455959,1.982592395,0.017829365,70,135,0.017829365
3410,-76.50588442,3.465696421,Cono,1.75,270,6.427408,479.4455959,1.982592395,1.362775518,72,173,1.362775518
3411,-76.55002989,3.402048745,Cono,1.75,330,8.219243,433.016623,1.575918069,0.005083159,69,141,0.005083159
3412,-76.5315402,3.424917655,Cono,1.75,270,6.8329134,479.4455959,1.982592395,0.431043427,70,168,0.431043427
3413,-76.53121578,3.4246158,Cono,1.75,270,12.4818945,479.4455959,1.982592395,0.458517813,70,168,0.458517813
3414,-76.51923343,3.420048943,Cono,1.75,270,11.502627,479.4455959,1.982592395,0.064121085,72,178,0.064121085
3415,-76.51921034,3.447736272,Cono,1.75,330,6.1397448,433.016623,1.575918069,1.468990895,72,172,1.468990895
3416,-76.50882154,3.430763116,Cono,1.75,270,10.617089,479.4455959,1.982592395,0.409173164,73,169,0.409173164
3417,-76.51611085,3.442484005,Cono,1.75,330,6.427429,433.016623,1.575918069,1.7589158,72,162,1.7589158
3418,-76.5520637,3.394530227,Cono,1.75,425,7.120631,324.2058841,1.179876758,0.870651823,70,146,0.870651823
3419,-76.53333719,3.421878262,Cono,1.75,270,11.052428,479.4455959,1.982592395,0.081856042,70,131,0.081856042
3420,-76.51357892,3.446153235,Cono,1.75,330,5.446598,433.016623,1.575918069,1.753224042,72,162,1.753224042
3421,-76.52562465,3.456023536,Cono,1.75,330,5.328805,433.016623,1.575918069,0.460108746,70,191,0.460108746
3422,-76.51365242,3.456510171,Cono,1.75,330,5.4465885,433.016623,1.575918069,1.035571831,71,162,1.035571831
3423,-76.51200067,3.446661359,Cono,1.75,270,5.446598,479.4455959,1.982592395,1.573892301,72,162,1.573892301
3424,-76.51108542,3.472729107,Cono,1.75,270,5.446574,479.4455959,1.982592395,0.484167878,71,171,0.484167878
3425,-76.50482028,3.442917789,Cono,1.75,270,6.427432,479.4455959,1.982592395,1.36082034,73,163,1.36082034
3426,-76.50207041,3.434029793,Cono,1.75,210,6.4274406,506.4493998,2.642985065,0.872772183,73,167,0.872772183
3427,-76.53409152,3.421190387,Cono,1.75,270,11.052428,479.4455959,1.982592395,0.031539759,70,131,0.031539759
3428,-76.53460441,3.4128288,Cono,1.75,270,6.139782,479.4455959,1.982592395,0.756719473,71,135,0.756719473
3429,-76.5182306,3.419795843,Cono,1.75,270,11.245717,479.4455959,1.982592395,0.116292436,73,178,0.116292436
3430,-76.53657511,3.429011785,Cono,1.75,270,9.605489,479.4455959,1.982592395,0.128813021,70,135,0.128813021
3431,-76.5278178,3.454955322,Cono,1.75,330,5.0411234,433.016623,1.575918069,0.371658755,70,191,0.371658755
3432,-76.5199982,3.426037736,Cono,1.75,270,5.7343035,479.4455959,1.982592395,0.475135824,72,179,0.475135824
3433,-76.51916461,3.418098227,Cono,1.75,270,6.4274616,479.4455959,1.982592395,0.085894716,73,178,0.085894716
3434,-76.54011322,3.430659626,Cono,1.75,330,6.8329077,433.016623,1.575918069,0.547983905,69,135,0.547983905
3435,-76.50693906,3.451877105,Cono,1.75,270,7.015209,479.4455959,1.982592395,0.812504352,73,166,0.812504352
3436,-76.54770523,3.373860897,Cono,1.75,425,10.773662,324.2058841,1.179876758,0.385228333,71,170,0.385228333
3437,-76.5134137,3.425645164,Cono,1.75,270,5.7343035,479.4455959,1.982592395,0.189461887,72,169,0.189461887
3438,-76.51313204,3.456436582,Cono,1.75,330,5.4465885,433.016623,1.575918069,1.082273645,71,162,1.082273645
3439,-76.52636349,3.424672572,Cono,1.75,270,11.438088,479.4455959,1.982592395,0.195247765,71,168,0.195247765
3440,-76.53087048,3.430115907,Cono,1.75,330,7.749192,433.016623,1.575918069,0.516414792,70,165,0.516414792
3441,-76.55086212,3.394243716,Cono,1.75,425,7.120631,324.2058841,1.179876758,0.876980865,70,146,0.876980865
3442,-76.5066423,3.451519643,Cono,1.75,270,7.015209,479.4455959,1.982592395,0.795077811,73,166,0.795077811
3443,-76.53894068,3.387647524,Cono,1.75,330,5.5801897,433.016623,1.575918069,0.124875218,72,152,0.124875218
3444,-76.5484333,3.400513581,Cono,1.75,330,8.219243,433.016623,1.575918069,0.174548495,70,149,0.174548495
3445,-76.50631022,3.428050293,Cono,1.75,210,10.617089,506.4493998,2.642985065,0.107521009,74,172,0.107521009
3446,-76.51467572,3.465808517,Cono,1.75,330,6.8328733,433.016623,1.575918069,0.453039266,71,167,0.453039266
3447,-76.51864722,3.42243454,Cono,1.75,270,11.245717,479.4455959,1.982592395,0.297784423,72,178,0.297784423
3448,-76.52695961,3.420803131,Cono,1.75,270,6.1397734,479.4455959,1.982592395,0.175908262,71,168,0.175908262
3449,-76.51483734,3.416941529,Cono,1.75,270,8.624687,479.4455959,1.982592395,0.2010928,73,174,0.2010928
3450,-76.51860801,3.433843732,Cono,1.75,270,8.825329,479.4455959,1.982592395,1.013099755,72,178,1.013099755
3451,-76.52426575,3.422678713,Cono,1.75,270,6.1397734,479.4455959,1.982592395,0.02645924,71,178,0.02645924
3452,-76.52293929,3.42667185,Cono,1.75,270,11.438088,479.4455959,1.982592395,0.417557335,71,179,0.417557335
3453,-76.54136111,3.39122282,Cono,1.75,330,7.0152693,433.016623,1.575918069,0.596299288,71,152,0.596299288
3454,-76.51721118,3.430304564,Cono,1.75,270,5.7342987,479.4455959,1.982592395,0.634605959,72,179,0.634605959
3455,-76.53477591,3.416568796,Cono,1.75,270,7.5260715,479.4455959,1.982592395,0.448731464,71,135,0.448731464
3456,-76.5204615,3.438414948,Cono,1.75,330,6.832896,433.016623,1.575918069,1.539923172,71,178,1.539923172
3457,-76.52754935,3.438091663,Cono,1.75,330,7.2383623,433.016623,1.575918069,1.322940354,71,177,1.322940354
3458,-76.54009541,3.414902672,Cono,1.75,330,6.3221006,433.016623,1.575918069,0.262239761,70,135,0.262239761
3459,-76.51491317,3.430261512,Cono,1.75,270,5.7342987,479.4455959,1.982592395,0.443725011,72,169,0.443725011
3460,-76.54201857,3.394636299,Cono,1.75,330,5.9166574,433.016623,1.575918069,0.740683867,71,150,0.740683867
3461,-76.53440814,3.413706327,Cono,1.75,270,6.139782,479.4455959,1.982592395,0.661703113,71,135,0.661703113
3462,-76.51276235,3.473862936,Cono,1.75,270,6.139717,479.4455959,1.982592395,0.358091845,71,171,0.358091845
3463,-76.5326308,3.442590734,Cono,1.75,330,6.273278,433.016623,1.575918069,1.100046049,70,185,1.100046049
3464,-76.53303633,3.430422752,Cono,1.75,330,6.4274454,433.016623,1.575918069,0.299272485,70,165,0.299272485
3465,-76.52559945,3.41758688,Cono,1.75,270,8.442367,479.4455959,1.982592395,0.535736296,72,168,0.535736296
3466,-76.50987486,3.428859117,Cono,1.75,210,10.617089,506.4493998,2.642985065,0.197458135,74,169,0.197458135
3467,-76.51219499,3.438693754,Cono,1.75,270,8.373339,479.4455959,1.982592395,1.291019874,72,167,1.291019874
3468,-76.52497985,3.447388038,Cono,1.75,330,5.7342796,433.016623,1.575918069,1.189787829,71,172,1.189787829
3469,-76.53965012,3.397263179,Cono,1.75,330,5.9166574,433.016623,1.575918069,0.384243979,72,154,0.384243979
3470,-76.52555173,3.439967936,Cono,1.75,330,6.1397476,433.016623,1.575918069,1.626582232,71,177,1.626582232
3471,-76.51784149,3.462905031,Cono,1.75,330,6.1397314,433.016623,1.575918069,0.203392483,71,171,0.203392483
3472,-76.514464,3.460062551,Cono,1.75,330,5.4465885,433.016623,1.575918069,0.692448115,71,167,0.692448115
3473,-76.51270746,3.42404728,Cono,1.75,270,5.7343035,479.4455959,1.982592395,0.33838097,72,174,0.33838097
3474,-76.51340403,3.472997432,Cono,1.75,270,6.139717,479.4455959,1.982592395,0.413985597,71,171,0.413985597
3475,-76.5114567,3.459563919,Cono,1.75,270,5.4465885,479.4455959,1.982592395,0.984478619,71,167,0.984478619
3476,-76.51928797,3.451582898,Cono,1.75,330,6.13974,433.016623,1.575918069,1.061913927,71,171,1.061913927
3477,-76.52844879,3.450236715,Cono,1.75,330,5.4465933,433.016623,1.575918069,0.693054536,70,191,0.693054536
3478,-76.52263326,3.424536202,Cono,1.75,270,5.7343035,479.4455959,1.982592395,0.182820625,71,178,0.182820625
3479,-76.50441737,3.465999532,Cono,1.75,270,6.427408,479.4455959,1.982592395,1.277702162,72,173,1.277702162
3480,-76.51585471,3.461492918,Cono,1.75,330,6.1397314,433.016623,1.575918069,0.470636178,71,167,0.470636178
3481,-76.50961149,3.473947799,Cono,1.75,270,5.4465694,479.4455959,1.982592395,0.35996745,72,171,0.35996745
3482,-76.505844,3.468619949,Cono,1.75,270,6.427408,479.4455959,1.982592395,1.0696591,72,169,1.0696591
3483,-76.511956,3.425821472,Cono,1.75,210,5.7343035,506.4493998,2.642985065,0.140312578,72,169,0.140312578
3484,-76.53243369,3.435987401,Cono,1.75,330,7.0152187,433.016623,1.575918069,0.82779053,70,177,0.82779053
3485,-76.54955724,3.400227958,Cono,1.75,330,8.219243,433.016623,1.575918069,0.206308324,70,149,0.206308324
3486,-76.53666249,3.398879968,Cono,1.75,330,9.982825,433.016623,1.575918069,0.022213769,72,154,0.022213769
3487,-76.53346906,3.41935549,Cono,1.75,270,11.052428,479.4455959,1.982592395,0.126869663,71,131,0.126869663
3488,-76.52020798,3.437977311,Cono,1.75,330,6.832896,433.016623,1.575918069,1.483907462,71,178,1.483907462
3489,-76.52079664,3.446890716,Cono,1.75,330,6.1397448,433.016623,1.575918069,1.522379379,71,172,1.522379379
3490,-76.53979048,3.387475777,Cono,1.75,330,11.830174,433.016623,1.575918069,0.178188279,72,152,0.178188279
3491,-76.51338373,3.421608838,Cono,1.75,270,12.650031,479.4455959,1.982592395,0.317888282,72,174,0.317888282
3492,-76.52259041,3.424682012,Cono,1.75,270,5.7343035,479.4455959,1.982592395,0.199621608,71,178,0.199621608
3493,-76.51149016,3.442375177,Cono,1.75,270,7.120573,479.4455959,1.982592395,1.700375435,72,162,1.700375435
3494,-76.50210278,3.466220866,Cono,1.75,270,6.427408,479.4455959,1.982592395,1.113116378,72,173,1.113116378
3495,-76.53301726,3.429838377,Cono,1.75,330,6.4274454,433.016623,1.575918069,0.27705945,70,165,0.27705945
3496,-76.53790635,3.417144414,Cono,1.75,330,5.4466305,433.016623,1.575918069,0.25809755,71,131,0.25809755
3497,-76.54714468,3.394579389,Cono,1.75,425,6.139801,324.2058841,1.179876758,0.83440054,71,150,0.83440054
3498,-76.54404176,3.400327979,Cono,1.75,330,5.9166527,433.016623,1.575918069,0.195186496,70,149,0.195186496
3499,-76.51922507,3.458440439,Cono,1.75,330,5.73427,433.016623,1.575918069,0.445642248,71,171,0.445642248
3500,-76.51370006,3.445393969,Cono,1.75,330,5.446598,433.016623,1.575918069,1.808932888,72,162,1.808932888
3501,-76.53384396,3.430536512,Cono,1.75,330,6.4274454,433.016623,1.575918069,0.231912275,70,135,0.231912275
3502,-76.55335078,3.396393948,Cono,1.75,330,7.015271,433.016623,1.575918069,0.734196718,70,146,0.734196718
3503,-76.52659311,3.426788344,Cono,1.75,270,11.438088,479.4455959,1.982592395,0.430510877,71,165,0.430510877
3504,-76.54960609,3.422147779,Cono,1.75,425,5.4466257,324.2058841,1.179876758,0.548808602,69,130,0.548808602
3505,-76.50451625,3.434481029,Cono,1.75,270,8.2192,479.4455959,1.982592395,0.84487505,73,167,0.84487505
3506,-76.53448464,3.442000946,Cono,1.75,330,6.273278,433.016623,1.575918069,1.125890271,70,129,1.125890271
3507,-76.5328869,3.399722981,Cono,1.75,330,11.572078,433.016623,1.575918069,0.20085299,72,143,0.20085299
3508,-76.54901726,3.388249549,Cono,1.75,425,5.916664,324.2058841,1.179876758,0.964498548,71,144,0.964498548
3509,-76.52566615,3.426847609,Cono,1.75,270,11.438088,479.4455959,1.982592395,0.437100844,71,165,0.437100844
3510,-76.50154097,3.444983756,Cono,1.75,270,8.373335,479.4455959,1.982592395,1.035370092,73,163,1.035370092
3511,-76.52473269,3.433025071,Cono,1.75,270,7.5260468,479.4455959,1.982592395,1.124003278,71,179,1.124003278
3512,-76.52972709,3.41522019,Cono,1.75,270,5.734313,479.4455959,1.982592395,0.42746913,72,125,0.42746913
3513,-76.52565827,3.413915056,Cono,1.75,270,6.4274645,479.4455959,1.982592395,0.819814829,72,125,0.819814829
3514,-76.53496775,3.415876091,Cono,1.75,270,7.5260715,479.4455959,1.982592395,0.518280307,71,135,0.518280307
3515,-76.52075858,3.456268591,Cono,1.75,330,5.73427,433.016623,1.575918069,0.519934324,70,171,0.519934324
3516,-76.50980438,3.440055326,Cono,1.75,270,5.7342844,479.4455959,1.982592395,1.442419773,73,167,1.442419773
3517,-76.52694664,3.426766357,Cono,1.75,270,11.438088,479.4455959,1.982592395,0.428066034,71,165,0.428066034
3518,-76.53908908,3.397406728,Cono,1.75,330,11.163695,433.016623,1.575918069,0.32884448,72,154,0.32884448
3519,-76.5296468,3.45237354,Cono,1.75,425,5.0411234,324.2058841,1.179876758,0.43084751,70,191,0.43084751
3520,-76.51189413,3.47280301,Cono,1.75,270,5.446574,479.4455959,1.982592395,0.475950239,71,171,0.475950239
3521,-76.50678997,3.443846875,Cono,1.75,270,7.120574,479.4455959,1.982592395,1.373614259,73,163,1.373614259
3522,-76.51792226,3.457168142,Cono,1.75,330,5.73427,433.016623,1.575918069,0.648114379,71,171,0.648114379
3523,-76.50525469,3.436818661,Cono,1.75,270,6.427437,479.4455959,1.982592395,1.088161795,73,167,1.088161795
3524,-76.50939995,3.473900744,Cono,1.75,270,5.4465694,479.4455959,1.982592395,0.371507353,72,171,0.371507353
3525,-76.53283096,3.41727622,Cono,1.75,270,7.5260715,479.4455959,1.982592395,0.240184085,71,168,0.240184085
3526,-76.53422184,3.389226877,Cono,1.75,330,5.5801897,433.016623,1.575918069,0.138645042,72,152,0.138645042
3527,-76.53637503,3.431084278,Cono,1.75,330,9.605489,433.016623,1.575918069,0.238374888,70,135,0.238374888
3528,-76.53943622,3.423164724,Cono,1.75,330,11.700456,433.016623,1.575918069,0.03107096,70,131,0.03107096
3529,-76.54270941,3.390680633,Cono,1.75,330,7.0152693,433.016623,1.575918069,0.659681282,71,144,0.659681282
3530,-76.51274491,3.430902544,Cono,1.75,270,8.704702,479.4455959,1.982592395,0.425549115,72,169,0.425549115
3531,-76.53032555,3.41931602,Cono,1.75,270,6.83292,479.4455959,1.982592395,0.028182163,71,168,0.028182163
3532,-76.55268381,3.394638921,Cono,1.75,425,7.015271,324.2058841,1.179876758,0.879931419,70,146,0.879931419
3533,-76.51900119,3.441961591,Cono,1.75,330,5.916606,433.016623,1.575918069,1.805430433,72,172,1.805430433
3534,-76.5192277,3.421851802,Cono,1.75,270,11.502627,479.4455959,1.982592395,0.206324446,72,178,0.206324446
3535,-76.52713052,3.416409293,Cono,1.75,270,5.734313,479.4455959,1.982592395,0.507943099,72,125,0.507943099
3536,-76.54992583,3.388498962,Cono,1.75,425,5.916664,324.2058841,1.179876758,1.055546914,71,144,1.055546914
3537,-76.52282707,3.454476941,Cono,1.75,330,5.4465885,433.016623,1.575918069,0.660542496,70,171,0.660542496
3538,-76.51118184,3.444752018,Cono,1.75,270,5.446598,479.4455959,1.982592395,1.625383659,72,162,1.625383659
3539,-76.5142274,3.42870012,Cono,1.75,270,8.704702,479.4455959,1.982592395,0.263086113,72,169,0.263086113
3540,-76.50547117,3.468742557,Cono,1.75,270,6.427408,479.4455959,1.982592395,1.07822669,72,169,1.07822669
3541,-76.53706739,3.434674833,Cono,1.75,330,6.139757,433.016623,1.575918069,0.639392911,70,131,0.639392911
3542,-76.51561687,3.415520607,Cono,1.75,270,8.624687,479.4455959,1.982592395,0.359092118,73,175,0.359092118
3543,-76.5088457,3.428140631,Cono,1.75,210,10.617089,506.4493998,2.642985065,0.117566137,74,169,0.117566137
3544,-76.53479002,3.40302286,Cono,1.75,330,6.1397915,433.016623,1.575918069,0.450754214,71,153,0.450754214
3545,-76.52479655,3.451580586,Cono,1.75,330,5.4465933,433.016623,1.575918069,0.874553942,70,171,0.874553942
3546,-76.52042039,3.441089978,Cono,1.75,330,5.916606,433.016623,1.575918069,1.789232007,71,178,1.789232007
3547,-76.51335434,3.446871073,Cono,1.75,330,5.446598,433.016623,1.575918069,1.692078755,72,162,1.692078755
3548,-76.51496361,3.427341571,Cono,1.75,270,5.7342987,479.4455959,1.982592395,0.275441772,72,169,0.275441772
3549,-76.54380903,3.398384769,Cono,1.75,330,5.9166527,433.016623,1.575918069,0.41126159,71,150,0.41126159
3550,-76.54516523,3.396911613,Cono,1.75,330,6.139801,433.016623,1.575918069,0.575069063,71,150,0.575069063
3551,-76.50198793,3.442243043,Cono,1.75,270,7.931509,479.4455959,1.982592395,1.215125325,73,163,1.215125325
3552,-76.53484455,3.410497268,Cono,1.75,270,6.139782,479.4455959,1.982592395,1.000929612,71,135,1.000929612
3553,-76.53506231,3.43971918,Cono,1.75,330,6.273278,433.016623,1.575918069,1.174047337,70,131,1.174047337
3554,-76.50412199,3.446891859,Cono,1.75,270,7.9315023,479.4455959,1.982592395,0.92974937,73,163,0.92974937
3555,-76.52933417,3.451974569,Cono,1.75,425,5.4465933,324.2058841,1.179876758,0.486798339,70,191,0.486798339
3556,-76.53650981,3.428124765,Cono,1.75,270,9.605489,479.4455959,1.982592395,0.121551993,70,135,0.121551993
3557,-76.51191964,3.437891238,Cono,1.75,270,8.373339,479.4455959,1.982592395,1.201784167,72,167,1.201784167
3558,-76.5278285,3.443060585,Cono,1.75,330,6.8328934,433.016623,1.575918069,1.310922923,71,185,1.310922923
3559,-76.51330592,3.47288998,Cono,1.75,270,5.446574,479.4455959,1.982592395,0.430148256,71,171,0.430148256
3560,-76.50102563,3.469082852,Cono,1.75,270,5.446574,479.4455959,1.982592395,1.253452119,72,169,1.253452119
3561,-76.51657115,3.430744768,Cono,1.75,270,5.7342987,479.4455959,1.982592395,0.608840367,72,169,0.608840367
3562,-76.53464252,3.41782102,Cono,1.75,270,7.5260715,479.4455959,1.982592395,0.339785226,71,131,0.339785226
3563,-76.50252833,3.467625908,Cono,1.75,270,6.427408,479.4455959,1.982592395,1.257049762,72,169,1.257049762
3564,-76.51872383,3.446229815,Cono,1.75,330,7.01521,433.016623,1.575918069,1.644958379,72,172,1.644958379
3565,-76.50693979,3.427056166,Cono,1.75,210,6.8329153,506.4493998,2.642985065,0.00302087,74,172,0.00302087
3566,-76.54771515,3.387980347,Cono,1.75,425,5.2235146,324.2058841,1.179876758,0.840951491,71,144,0.840951491
3567,-76.51137368,3.447332287,Cono,1.75,270,5.446598,479.4455959,1.982592395,1.475457973,72,162,1.475457973
3568,-76.50909102,3.441494091,Cono,1.75,270,5.7342844,479.4455959,1.982592395,1.602403142,73,167,1.602403142
3569,-76.50929538,3.43053998,Cono,1.75,270,10.617089,479.4455959,1.982592395,0.384361573,73,169,0.384361573
3570,-76.54021862,3.382043471,Cono,1.75,330,5.5801945,433.016623,1.575918069,0.215272713,71,138,0.215272713
3571,-76.53260848,3.429643837,Cono,1.75,330,6.4274454,433.016623,1.575918069,0.316731949,70,165,0.316731949
3572,-76.51534533,3.470498159,Cono,1.75,330,7.526017,433.016623,1.575918069,0.378582031,71,171,0.378582031
3573,-76.50772422,3.430054641,Cono,1.75,270,10.617089,479.4455959,1.982592395,0.330394338,73,172,0.330394338
3574,-76.55047241,3.395837977,Cono,1.75,330,7.120631,433.016623,1.575918069,0.696435822,70,146,0.696435822
3575,-76.51179078,3.474527476,Cono,1.75,270,6.139717,479.4455959,1.982592395,0.284198369,71,171,0.284198369
3576,-76.51131863,3.451537714,Cono,1.75,270,6.609744,479.4455959,1.982592395,1.292077283,71,162,1.292077283
3577,-76.51503851,3.456334205,Cono,1.75,330,5.73427,433.016623,1.575918069,0.94042379,71,162,0.94042379
3578,-76.50648264,3.462097809,Cono,1.75,270,5.4465837,479.4455959,1.982592395,1.133307947,72,173,1.133307947
3579,-76.52514598,3.417564149,Cono,1.75,270,8.442367,479.4455959,1.982592395,0.573178403,72,168,0.573178403
3580,-76.50468302,3.448640174,Cono,1.75,270,5.9165964,479.4455959,1.982592395,0.80547503,73,163,0.80547503
3581,-76.50273837,3.461639022,Cono,1.75,270,5.7342663,479.4455959,1.982592395,0.802835501,72,173,0.802835501
3582,-76.53269068,3.449677773,Cono,1.75,425,4.1938305,324.2058841,1.179876758,0.403476538,70,185,0.403476538
3583,-76.54247785,3.396467742,Cono,1.75,330,5.9166574,433.016623,1.575918069,0.624425266,71,150,0.624425266
3584,-76.503201,3.463073701,Cono,1.75,270,5.7342663,479.4455959,1.982592395,0.952014622,72,173,0.952014622
3585,-76.51183147,3.422181952,Cono,1.75,210,12.650031,506.4493998,2.642985065,0.381615651,72,174,0.381615651
3586,-76.54124045,3.399064171,Cono,1.75,330,5.734331,433.016623,1.575918069,0.335715534,71,154,0.335715534
3587,-76.5090482,3.47319477,Cono,1.75,270,5.4465694,479.4455959,1.982592395,0.458382468,72,171,0.458382468
3588,-76.5075234,3.444341605,Cono,1.75,270,7.120574,479.4455959,1.982592395,1.376004686,73,163,1.376004686
3589,-76.50464136,3.436779572,Cono,1.75,270,6.427437,479.4455959,1.982592395,1.092909626,73,167,1.092909626
3590,-76.52599468,3.419627112,Cono,1.75,270,6.1397734,479.4455959,1.982592395,0.344243989,72,168,0.344243989
3591,-76.52287547,3.436841384,Cono,1.75,270,6.832896,479.4455959,1.982592395,1.548364699,71,178,1.548364699
3592,-76.51679197,3.457232158,Cono,1.75,330,5.73427,433.016623,1.575918069,0.731951971,71,171,0.731951971
3593,-76.54265268,3.388528914,Cono,1.75,330,11.830174,433.016623,1.575918069,0.486038255,71,144,0.486038255
3594,-76.51761715,3.433036062,Cono,1.75,270,8.825329,479.4455959,1.982592395,0.872863903,72,179,0.872863903
3595,-76.53029724,3.442881868,Cono,1.75,330,6.8328934,433.016623,1.575918069,1.170854032,70,185,1.170854032
3596,-76.50274031,3.44612239,Cono,1.75,270,7.9315023,479.4455959,1.982592395,0.944958575,73,163,0.944958575
3597,-76.53956989,3.400523348,Cono,1.75,330,9.982825,433.016623,1.575918069,0.121599473,71,153,0.121599473
3598,-76.51300223,3.452672485,Cono,1.75,330,7.1205645,433.016623,1.575918069,1.388438651,71,162,1.388438651
3599,-76.50668936,3.460046487,Cono,1.75,270,6.832882,479.4455959,1.982592395,0.990320672,72,173,0.990320672
3600,-76.51968114,3.44329083,Cono,1.75,330,5.916606,433.016623,1.575918069,1.928557729,72,172,1.928557729
3601,-76.53749859,3.429780988,Cono,1.75,330,9.605489,433.016623,1.575918069,0.241367164,70,135,0.241367164
3602,-76.55074956,3.402156756,Cono,1.75,330,9.0947075,433.016623,1.575918069,0.083746175,69,141,0.083746175
3603,-76.51591521,3.421228262,Cono,1.75,270,11.245717,479.4455959,1.982592395,0.275570161,72,174,0.275570161
3604,-76.50562497,3.46995428,Cono,1.75,270,6.8328705,479.4455959,1.982592395,0.955136319,72,169,0.955136319
3605,-76.5093419,3.464709583,Cono,1.75,270,6.427408,479.4455959,1.982592395,1.046132989,72,167,1.046132989
3606,-76.51249848,3.422261689,Cono,1.75,210,12.650031,506.4493998,2.642985065,0.390482001,72,174,0.390482001
3607,-76.54341497,3.392189793,Cono,1.75,330,7.0152693,433.016623,1.575918069,0.833817378,71,150,0.833817378
3608,-76.54458484,3.41151911,Cono,1.75,330,5.2234917,433.016623,1.575918069,0.340726089,70,141,0.340726089
3609,-76.54525536,3.396506857,Cono,1.75,330,6.139801,433.016623,1.575918069,0.620075877,71,150,0.620075877
3610,-76.51260321,3.455079504,Cono,1.75,330,7.1205645,433.016623,1.575918069,1.230556342,71,162,1.230556342
3611,-76.54611793,3.410921827,Cono,1.75,270,5.2234917,479.4455959,1.982592395,0.407140928,70,141,0.407140928
3612,-76.50594779,3.444273098,Cono,1.75,270,7.9315023,479.4455959,1.982592395,1.283610012,73,163,1.283610012
3613,-76.54908351,3.388993026,Cono,1.75,425,5.916664,324.2058841,1.179876758,1.028164699,71,144,1.028164699
3614,-76.54993054,3.386550945,Cono,1.75,425,5.916664,324.2058841,1.179876758,0.905396403,71,144,0.905396403
3615,-76.55617129,3.413646446,Cono,1.75,425,5.04117,324.2058841,1.179876758,0.104177118,69,133,0.104177118
3616,-76.53515702,3.43583768,Cono,1.75,330,7.0152187,433.016623,1.575918069,0.742344486,70,131,0.742344486
3617,-76.55213127,3.421043579,Cono,1.75,425,5.4466257,324.2058841,1.179876758,0.712176762,68,134,0.712176762
3618,-76.51393784,3.431459597,Cono,1.75,270,8.506871,479.4455959,1.982592395,0.512210079,72,169,0.512210079
3619,-76.53059296,3.438340439,Cono,1.75,330,7.2383623,433.016623,1.575918069,1.152497973,70,177,1.152497973
3620,-76.52525245,3.424677634,Cono,1.75,270,11.438088,479.4455959,1.982592395,0.195810634,71,168,0.195810634
3621,-76.49929126,3.43524511,Cono,1.75,210,6.4274406,506.4493998,2.642985065,0.749813176,74,209,0.749813176
3622,-76.53756719,3.399755245,Cono,1.75,330,9.982825,433.016623,1.575918069,0.024527202,72,154,0.024527202
3623,-76.527162,3.415237681,Cono,1.75,270,5.734313,479.4455959,1.982592395,0.597587901,72,125,0.597587901
3624,-76.50659982,3.426078719,Cono,1.75,210,6.8329153,506.4493998,2.642985065,0.106494684,74,172,0.106494684
3625,-76.5098585,3.445581497,Cono,1.75,270,7.120574,479.4455959,1.982592395,1.453616536,73,162,1.453616536
