rup_mag,dist_rrup,dist_repi,damping,site_vs30,result_type,5.000,2.000,1.000,0.500,0.300,0.200,0.100,0.050,pga,rup_hypo_depth
6.5,50.01,1.26,5.0,760.0,MEAN,0.0028970137610702944,0.019711114396863353,0.041971519326171526,0.09638357645067377,0.12022454151009775,0.11879693881192864,0.10045224414045573,0.06547597803531277,0.0503535865968501,50.0
6.5,50.01,1.58,5.0,760.0,MEAN,0.0028970137610702944,0.019711114396863353,0.041971519326171526,0.09638357645067377,0.12022454151009775,0.11879693881192864,0.10045224414045573,0.06547597803531277,0.0503535865968501,50.0
6.5,50.01,2.0,5.0,760.0,MEAN,0.0028970137610702944,0.019711114396863353,0.041971519326171526,0.09638357645067377,0.12022454151009775,0.11879693881192864,0.10045224414045573,0.06547597803531277,0.0503535865968501,50.0
6.5,50.01,2.51,5.0,760.0,MEAN,0.0028970137610702944,0.019711114396863353,0.041971519326171526,0.09638357645067377,0.12022454151009775,0.11879693881192864,0.10045224414045573,0.06547597803531277,0.0503535865968501,50.0
6.5,50.01,3.16,5.0,760.0,MEAN,0.0028970137610702944,0.019711114396863353,0.041971519326171526,0.09638357645067377,0.12022454151009775,0.11879693881192864,0.10045224414045573,0.06547597803531277,0.0503535865968501,50.0
6.5,50.01,3.98,5.0,760.0,MEAN,0.0028970137610702944,0.019711114396863353,0.041971519326171526,0.09638357645067377,0.12022454151009775,0.11879693881192864,0.10045224414045573,0.06547597803531277,0.0503535865968501,50.0
6.5,50.01,5.01,5.0,760.0,MEAN,0.0028970137610702944,0.019711114396863353,0.041971519326171526,0.09638357645067377,0.12022454151009775,0.11879693881192864,0.10045224414045573,0.06547597803531277,0.0503535865968501,50.0
6.5,50.01,6.31,5.0,760.0,MEAN,0.0028970137610702944,0.019711114396863353,0.041971519326171526,0.09638357645067377,0.12022454151009775,0.11879693881192864,0.10045224414045573,0.06547597803531277,0.0503535865968501,50.0
6.5,50.01,7.94,5.0,760.0,MEAN,0.0028970137610702944,0.019711114396863353,0.041971519326171526,0.09638357645067377,0.12022454151009775,0.11879693881192864,0.10045224414045573,0.06547597803531277,0.0503535865968501,50.0
6.5,50.01,10.0,5.0,760.0,MEAN,0.0028970137610702944,0.019711114396863353,0.041971519326171526,0.09638357645067377,0.12022454151009775,0.11879693881192864,0.10045224414045573,0.06547597803531277,0.0503535865968501,50.0
6.5,50.03,12.59,5.0,760.0,MEAN,0.0028949743286443386,0.019700917234733575,0.04194092783978219,0.09631219631576533,0.12012256988879995,0.11869496719063086,0.10038086400554726,0.06542499222466387,0.05031279794833098,50.0
6.5,50.26,15.85,5.0,760.0,MEAN,0.0028806983016626477,0.01957855128917622,0.04164521013801859,0.09559839496668078,0.11930679691841761,0.1178791942202485,0.09963647117007336,0.06490493695604513,0.04992530578739937,50.0
6.5,50.84,19.95,5.0,760.0,MEAN,0.002841949085569486,0.019293030749542407,0.040900817302544704,0.09378330010758006,0.11706342124986617,0.11573779017299486,0.09769901036541531,0.06356910871704405,0.04893618106081078,50.0
6.5,52.02,25.12,5.0,760.0,MEAN,0.0027664900858091197,0.018711792508144986,0.03943242595585649,0.09024488484854665,0.11267864153406107,0.11155695369978536,0.09392606037739697,0.06097902953608011,0.04699872025615272,50.0
6.5,54.18,31.62,5.0,760.0,MEAN,0.0026380058429739004,0.017732864943686172,0.03698510704470946,0.08432033365114489,0.10543865642191778,0.10452091183023765,0.0876140170190636,0.0566554327930537,0.04377641702314246,50.0
6.5,57.83,39.81,5.0,760.0,MEAN,0.002444259762508094,0.016274670759127738,0.03336511448863781,0.07562215435444315,0.09474183334777932,0.09419118659277124,0.07837538812948357,0.05034338943472032,0.03905513095705465,50.0
6.5,63.64,50.12,5.0,760.0,MEAN,0.0021842321281987224,0.014337209954469672,0.02866422274680956,0.06441547317381573,0.0809144814997986,0.08073093258146258,0.06646510276190137,0.04228763135219468,0.033008213814095536,50.0
6.5,72.39,63.1,5.0,760.0,MEAN,0.0018660806697496088,0.012032651313139554,0.023239332493766984,0.0514854715932556,0.06475197952409845,0.06459902209215176,0.052372624698546394,0.03293683367918708,0.02600276343093717,50.0
6.5,84.95,79.43,5.0,760.0,MEAN,0.0015285546032539146,0.00965161395583609,0.017855230889243526,0.038779807579550615,0.048691449169696074,0.04851809741348983,0.03850448420204657,0.023932739518591976,0.01918086196611483,50.0
6.5,102.3,100.0,5.0,760.0,MEAN,0.0012032651313139554,0.0074327114763961186,0.01307276185037704,0.027654703695961416,0.034425619350134856,0.034140098810501035,0.026339269781219886,0.016233882110608618,0.013266507930842848,50.0
6.5,125.53,125.89,5.0,760.0,MEAN,0.0009152972727689884,0.005524822441914415,0.009175406484375398,0.01874238399453432,0.022964009116262944,0.022494939658293096,0.016723345892838023,0.010258345102557959,0.008612523134811582,50.0
6.5,155.97,158.49,5.0,760.0,MEAN,0.0006710752397607746,0.003972814365762008,0.006195795710053892,0.012144820096567126,0.014428984413637685,0.013806957523721148,0.009787236212162157,0.006032641115977424,0.005252558213049308,50.0
6.5,195.29,199.53,5.0,760.0,MEAN,0.0004786547903718395,0.0027817858290037885,0.004064588824930022,0.007523466219351155,0.008556438743097796,0.007902800650578945,0.005276011685947801,0.003294703084131686,0.003005103679645955,50.0
6.5,245.58,251.19,5.0,760.0,MEAN,0.00033018410976225313,0.001892593291287035,0.0025819214512601144,0.004466357012843326,0.004751877552477146,0.00417879704078355,0.0025900791809639378,0.0016560191298761557,0.0016019741705883253,50.0
6.5,309.54,316.23,5.0,760.0,MEAN,0.00021995278713933913,0.001248132644684984,0.0015825995625417448,0.002515639897416549,0.002445279478721072,0.002005781790927585,0.001134944145044434,0.0007572412597574096,0.000787526831282854,50.0
6.5,390.57,398.11,5.0,760.0,MEAN,0.00014031295090576293,0.0007955825893653796,0.0009341620227090802,0.0013368479552140638,0.001150239888239103,0.0008592128810552024,0.0004337872770008107,0.00030826021118322773,0.00035047646240051394,50.0
6.5,492.98,501.19,5.0,760.0,MEAN,8.500354351384011e-05,0.00048405928630062254,0.0005252558213049308,0.0006598583614180174,0.00048252971198115566,0.0003193751179046871,0.00013990506442057175,0.00010839583343955378,0.0001381715468585093,50.0
6.5,622.22,630.96,5.0,760.0,MEAN,4.827336552237513e-05,0.0002798101288411435,0.00027868844100686777,0.0002974512193256617,0.000176206961602586,9.935095063043955e-05,3.6465051776090716e-05,3.181514584491136e-05,4.686615714846558e-05,50.0
6.5,785.17,794.33,5.0,760.0,MEAN,2.5350145054631297e-05,0.00015061208465684,0.00013704985902423356,0.00011971468340360878,5.39939734771813e-05,2.476890681323388e-05,7.288931490366231e-06,7.451066368229722e-06,1.3133944823155717e-05,50.0
6.75,50.01,1.0,5.0,760.0,MEAN,0.004429647229176121,0.03004083963432977,0.06143790183192018,0.13490845497697992,0.1649900832598288,0.16121713327181045,0.13429662524919314,0.0876140170190636,0.06745422748848996,50.0
6.75,50.01,1.26,5.0,760.0,MEAN,0.004429647229176121,0.03004083963432977,0.06143790183192018,0.13490845497697992,0.1649900832598288,0.16121713327181045,0.13429662524919314,0.0876140170190636,0.06745422748848996,50.0
6.75,50.01,1.58,5.0,760.0,MEAN,0.004429647229176121,0.03004083963432977,0.06143790183192018,0.13490845497697992,0.1649900832598288,0.16121713327181045,0.13429662524919314,0.0876140170190636,0.06745422748848996,50.0
6.75,50.01,2.0,5.0,760.0,MEAN,0.004429647229176121,0.03004083963432977,0.06143790183192018,0.13490845497697992,0.1649900832598288,0.16121713327181045,0.13429662524919314,0.0876140170190636,0.06745422748848996,50.0
6.75,50.01,2.51,5.0,760.0,MEAN,0.004429647229176121,0.03004083963432977,0.06143790183192018,0.13490845497697992,0.1649900832598288,0.16121713327181045,0.13429662524919314,0.0876140170190636,0.06745422748848996,50.0
6.75,50.01,3.16,5.0,760.0,MEAN,0.004429647229176121,0.03004083963432977,0.06143790183192018,0.13490845497697992,0.1649900832598288,0.16121713327181045,0.13429662524919314,0.0876140170190636,0.06745422748848996,50.0
6.75,50.01,3.98,5.0,760.0,MEAN,0.004429647229176121,0.03004083963432977,0.06143790183192018,0.13490845497697992,0.1649900832598288,0.16121713327181045,0.13429662524919314,0.0876140170190636,0.06745422748848996,50.0
6.75,50.01,5.01,5.0,760.0,MEAN,0.004429647229176121,0.03004083963432977,0.06143790183192018,0.13490845497697992,0.1649900832598288,0.16121713327181045,0.13429662524919314,0.0876140170190636,0.06745422748848996,50.0
6.75,50.01,6.31,5.0,760.0,MEAN,0.004429647229176121,0.03004083963432977,0.06143790183192018,0.13490845497697992,0.1649900832598288,0.16121713327181045,0.13429662524919314,0.0876140170190636,0.06745422748848996,50.0
6.75,50.01,7.94,5.0,760.0,MEAN,0.004429647229176121,0.03004083963432977,0.06143790183192018,0.13490845497697992,0.1649900832598288,0.16121713327181045,0.13429662524919314,0.0876140170190636,0.06745422748848996,50.0
6.75,50.01,10.0,5.0,760.0,MEAN,0.004429647229176121,0.03004083963432977,0.06143790183192018,0.13490845497697992,0.1649900832598288,0.16121713327181045,0.13429662524919314,0.0876140170190636,0.06745422748848996,50.0
6.75,50.01,12.59,5.0,760.0,MEAN,0.004429647229176121,0.03004083963432977,0.06143790183192018,0.13490845497697992,0.1649900832598288,0.16121713327181045,0.13429662524919314,0.0876140170190636,0.06745422748848996,50.0
6.75,50.04,15.85,5.0,760.0,MEAN,0.004427607796750164,0.03002044531007021,0.06138691602127128,0.1348064833556821,0.1647861400172332,0.16111516165051268,0.13409268200659757,0.08752224255989559,0.06739304451571128,50.0
6.75,50.37,19.95,5.0,760.0,MEAN,0.004394976877934871,0.029765516256825726,0.06076488913135475,0.13337888065751302,0.1631545940764685,0.15948361570974798,0.13266507930842847,0.086533117833307,0.0666486516802374,50.0
6.75,51.25,25.12,5.0,760.0,MEAN,0.004308300999831746,0.029092503556260293,0.05913334319059006,0.1296059306694947,0.15866784273936563,0.15520080761524066,0.12889212932041014,0.08390225000382394,0.06469079655131976,50.0
6.75,53.05,31.62,5.0,760.0,MEAN,0.004141067540903366,0.027807661127908105,0.0560130115788776,0.12236594555735139,0.15000025492905325,0.14694110629011947,0.12165214420826684,0.07888524623597253,0.06094843804969078,50.0
6.75,56.32,39.81,5.0,760.0,MEAN,0.003866763879612304,0.025707045729173574,0.05101640213528575,0.1108431523507008,0.1362340860538512,0.13378676714270418,0.11012935100161625,0.07092126261261492,0.05499329536589967,50.0
6.75,61.75,50.12,5.0,760.0,MEAN,0.003480291434893669,0.0227906573600567,0.044174106346203855,0.09517011415723005,0.11736933611375953,0.11583976179429264,0.09444611564601572,0.06021424237634666,0.04694773444550382,50.0
6.75,70.15,63.1,5.0,760.0,MEAN,0.0029898079364512856,0.01921145345250417,0.03598578515599109,0.07651950462186374,0.09456848159157306,0.09347738524368669,0.07515308489647332,0.04734542376856521,0.03728082474647306,50.0
6.75,82.44,79.43,5.0,760.0,MEAN,0.0024575160732768072,0.015438503464485834,0.027675098020220973,0.05781790927584854,0.07144131788123366,0.07066633355937042,0.055717293877114,0.034629562592730444,0.027644506533831634,50.0
6.75,99.57,100.0,5.0,760.0,MEAN,0.0019374608046580637,0.011859299556933307,0.02021077534122254,0.041186337842178525,0.05056772700157547,0.049874319976750466,0.03830054095945099,0.023514655871271026,0.019119678993336154,50.0
6.75,122.66,125.89,5.0,760.0,MEAN,0.0014683913466882166,0.008776697445101027,0.014123069549744306,0.027787266803648545,0.033589452055492956,0.032753284760851056,0.024259048706744914,0.014796082250309739,0.01237935482555205,50.0
6.75,153.0,158.49,5.0,760.0,MEAN,0.0010768203209046924,0.006296747615138707,0.009506814253593225,0.017926611024151978,0.021067336960124,0.020119000882054525,0.014204646846782541,0.008684922985933015,0.007528564800416045,50.0
6.75,192.25,199.53,5.0,760.0,MEAN,0.0007665206772955088,0.004391917729295937,0.006212111169461539,0.011084315235070079,0.012460932122590284,0.011512596044520809,0.007662147624316154,0.004736581809282476,0.00429708412148899,50.0
6.75,242.51,251.19,5.0,760.0,MEAN,0.0005281110267012691,0.0029796107743215064,0.003934065149668847,0.006552696384596168,0.006901439329434618,0.006077508629348452,0.0037596936772496216,0.002380017641090485,0.0022862037494965153,50.0
6.75,306.45,316.23,5.0,760.0,MEAN,0.0003510882921283007,0.001961933993769534,0.002404490830201955,0.0036852543937022325,0.0035475927049502124,0.002915368652903897,0.0016468416839593542,0.0010859977668214935,0.001122707550488699,50.0
6.75,387.46,398.11,5.0,760.0,MEAN,0.00022382770874865526,0.0012471129284720064,0.0014153661036133643,0.0019527565478527327,0.0016651965757929568,0.001248132644684984,0.000629062931786084,0.00044153712021944295,0.0004987431997675047,50.0
6.75,489.86,501.19,5.0,760.0,MEAN,0.00013552028470476666,0.0007581590043490898,0.0007946648447736995,0.0009623061901872709,0.0006979957477833919,0.0004635629904197662,0.00020292352638260773,0.0001550988359939429,0.00019639734261954898,50.0
6.75,619.09,630.96,5.0,760.0,MEAN,7.691719394492512e-05,0.00043705036888234006,0.000420836881095991,0.00043337939051561953,0.0002546231383805887,0.00014408590089378127,5.2851891318646026e-05,4.54793430988156e-05,6.647529992403114e-05,50.0
6.75,782.04,794.33,5.0,760.0,MEAN,4.035017054753662e-05,0.00023555444519790145,0.00020690041961322165,0.00017406555755533236,7.801848745494129e-05,3.587361637256352e-05,1.0564259966451336e-05,1.0635640101359792e-05,1.860982088684719e-05,50.0
7.0,50.01,1.0,5.0,760.0,MEAN,0.006773974802812378,0.0457750608005792,0.0899287728225235,0.1887494710222145,0.22637699928110008,0.21872912768376562,0.17947005348411538,0.11726736449246175,0.09035705363197423,50.0
7.0,50.01,1.26,5.0,760.0,MEAN,0.006773974802812378,0.0457750608005792,0.0899287728225235,0.1887494710222145,0.22637699928110008,0.21872912768376562,0.17947005348411538,0.11726736449246175,0.09035705363197423,50.0
7.0,50.01,1.58,5.0,760.0,MEAN,0.006773974802812378,0.0457750608005792,0.0899287728225235,0.1887494710222145,0.22637699928110008,0.21872912768376562,0.17947005348411538,0.11726736449246175,0.09035705363197423,50.0
7.0,50.01,2.0,5.0,760.0,MEAN,0.006773974802812378,0.0457750608005792,0.0899287728225235,0.1887494710222145,0.22637699928110008,0.21872912768376562,0.17947005348411538,0.11726736449246175,0.09035705363197423,50.0
7.0,50.01,2.51,5.0,760.0,MEAN,0.006773974802812378,0.0457750608005792,0.0899287728225235,0.1887494710222145,0.22637699928110008,0.21872912768376562,0.17947005348411538,0.11726736449246175,0.09035705363197423,50.0
7.0,50.01,3.16,5.0,760.0,MEAN,0.006773974802812378,0.0457750608005792,0.0899287728225235,0.1887494710222145,0.22637699928110008,0.21872912768376562,0.17947005348411538,0.11726736449246175,0.09035705363197423,50.0
7.0,50.01,3.98,5.0,760.0,MEAN,0.006773974802812378,0.0457750608005792,0.0899287728225235,0.1887494710222145,0.22637699928110008,0.21872912768376562,0.17947005348411538,0.11726736449246175,0.09035705363197423,50.0
7.0,50.01,5.01,5.0,760.0,MEAN,0.006773974802812378,0.0457750608005792,0.0899287728225235,0.1887494710222145,0.22637699928110008,0.21872912768376562,0.17947005348411538,0.11726736449246175,0.09035705363197423,50.0
7.0,50.01,6.31,5.0,760.0,MEAN,0.006773974802812378,0.0457750608005792,0.0899287728225235,0.1887494710222145,0.22637699928110008,0.21872912768376562,0.17947005348411538,0.11726736449246175,0.09035705363197423,50.0
7.0,50.01,7.94,5.0,760.0,MEAN,0.006773974802812378,0.0457750608005792,0.0899287728225235,0.1887494710222145,0.22637699928110008,0.21872912768376562,0.17947005348411538,0.11726736449246175,0.09035705363197423,50.0
7.0,50.01,10.0,5.0,760.0,MEAN,0.006773974802812378,0.0457750608005792,0.0899287728225235,0.1887494710222145,0.22637699928110008,0.21872912768376562,0.17947005348411538,0.11726736449246175,0.09035705363197423,50.0
7.0,50.01,12.59,5.0,760.0,MEAN,0.006773974802812378,0.0457750608005792,0.0899287728225235,0.1887494710222145,0.22637699928110008,0.21872912768376562,0.17947005348411538,0.11726736449246175,0.09035705363197423,50.0
7.0,50.01,15.85,5.0,760.0,MEAN,0.006773974802812378,0.0457750608005792,0.0899287728225235,0.1887494710222145,0.22637699928110008,0.21872912768376562,0.17947005348411538,0.11726736449246175,0.09035705363197423,50.0
7.0,50.04,19.95,5.0,760.0,MEAN,0.0067709156541734435,0.045744469314189865,0.08984719552548526,0.18864749940091674,0.22617305603850452,0.21852518444117003,0.1792661102415198,0.11706342124986617,0.09027547633493599,50.0
7.0,50.51,25.12,5.0,760.0,MEAN,0.006699535519264989,0.04519382255918178,0.08855215593500329,0.18579229400457853,0.22290996415697512,0.21536406418093845,0.17661484808777717,0.11522793206650589,0.08886826796102645,50.0
7.0,51.84,31.62,5.0,760.0,MEAN,0.006507828871225138,0.04369483972610423,0.08507492364874857,0.17804245078594627,0.21393646148276937,0.20700239123451944,0.1692728913543361,0.11012935100161625,0.08506472648661878,50.0
7.0,54.57,39.81,5.0,760.0,MEAN,0.006144809899404996,0.04087022581615536,0.0785589370478196,0.1636644521829575,0.19711114396863355,0.19119678993336156,0.15571066572172965,0.10064599022092152,0.07797769880642218,50.0
7.0,59.46,50.12,5.0,760.0,MEAN,0.00558192654984118,0.03655682623525873,0.06877985856536127,0.1421484400891232,0.17202612512937648,0.16753937379227363,0.13541831308346888,0.08662489229247501,0.06746442465061973,50.0
7.0,67.37,63.1,5.0,760.0,MEAN,0.00483345484951538,0.03101976719878858,0.056482081036847445,0.11532990368780369,0.14010900766316736,0.13704985902423356,0.10931357803123391,0.06906537910499509,0.054228508206166225,50.0
7.0,79.25,79.43,5.0,760.0,MEAN,0.003991169257595612,0.024993244380089024,0.04356227661841709,0.08753243972202537,0.10645837263489571,0.10452091183023765,0.08189340906425742,0.05097561348676664,0.04048273365522376,50.0
7.0,96.09,100.0,5.0,760.0,MEAN,0.003142765368397975,0.019119678993336154,0.031641794088705114,0.06213130885674517,0.07513269057221376,0.07362351057700642,0.05626794063212208,0.03448680232291353,0.027919829911335674,50.0
7.0,118.97,125.89,5.0,760.0,MEAN,0.002378997924877507,0.01409247806335497,0.02200547587606369,0.04175737892144617,0.049823334166101574,0.04837533714367292,0.03571046177848705,0.021668969525780978,0.01804897696970933,50.0
7.0,149.17,158.49,5.0,760.0,MEAN,0.0017406555755533236,0.010067658170731086,0.014745096439660843,0.0267777477528004,0.03113193598221615,0.02969413612191727,0.02091437952817731,0.012685269689445427,0.010941554965253172,50.0
7.0,188.34,199.53,5.0,760.0,MEAN,0.001235896050129249,0.006987095491324765,0.009579214104714658,0.01649900832598288,0.018344694671472928,0.016957880621822945,0.011267864153406108,0.006896340748369729,0.006217209750526429,50.0
7.0,238.54,251.19,5.0,760.0,MEAN,0.000849525577031912,0.004722305782300786,0.006037739697042314,0.009701580050272008,0.010123742562444873,0.008934753458112609,0.005523802725701438,0.003457857678208155,0.00329776223277062,50.0
7.0,302.45,316.23,5.0,760.0,MEAN,0.0005634951792916032,0.003099937287452902,0.003677096663998409,0.0054381465638112915,0.005190355524057655,0.0042777095134424094,0.0024157077085447125,0.0015754615490508992,0.0016142107651440603,50.0
7.0,383.44,398.11,5.0,760.0,MEAN,0.0003585322204830396,0.0019649931424084678,0.00215568007423534,0.002871520855745846,0.002431003451739381,0.0018293708860824033,0.0009214155700468559,0.0006383423493241832,0.00071563683826791,50.0
7.0,485.82,501.19,5.0,760.0,MEAN,0.00021679166687910755,0.0011920482529711983,0.001207343996165867,0.0014112872387614527,0.0010169629792028878,0.0006784171964942157,0.00029694136121917274,0.00022372573712735747,0.0002811357599180148,50.0
7.0,615.05,630.96,5.0,760.0,MEAN,0.00012307974690643596,0.0006852492951211678,0.0006380364344602897,0.0006347733425787604,0.0003705648717961791,0.00021067336960124,7.729448894372697e-05,6.55167666838319e-05,9.49457765903749e-05,50.0
7.0,777.99,794.33,5.0,760.0,MEAN,6.44256703359455e-05,0.00036934121234060563,0.0003133587922481174,0.0002542152518953975,0.00011339244288314562,5.2352230374286836e-05,1.5438503464485834e-05,1.5285546032539144e-05,2.6563607348075034e-05,50.0
7.25,50.01,1.0,5.0,760.0,MEAN,0.010237950778298399,0.06864729545767413,0.1310335333676638,0.26757353428540837,0.31794751520651804,0.3035695166035292,0.24534372084248954,0.16091121840791708,0.12328369014903154,50.0
7.25,50.01,1.26,5.0,760.0,MEAN,0.010237950778298399,0.06864729545767413,0.1310335333676638,0.26757353428540837,0.31794751520651804,0.3035695166035292,0.24534372084248954,0.16091121840791708,0.12328369014903154,50.0
7.25,50.01,1.58,5.0,760.0,MEAN,0.010237950778298399,0.06864729545767413,0.1310335333676638,0.26757353428540837,0.31794751520651804,0.3035695166035292,0.24534372084248954,0.16091121840791708,0.12328369014903154,50.0
7.25,50.01,2.0,5.0,760.0,MEAN,0.010237950778298399,0.06864729545767413,0.1310335333676638,0.26757353428540837,0.31794751520651804,0.3035695166035292,0.24534372084248954,0.16091121840791708,0.12328369014903154,50.0
7.25,50.01,2.51,5.0,760.0,MEAN,0.010237950778298399,0.06864729545767413,0.1310335333676638,0.26757353428540837,0.31794751520651804,0.3035695166035292,0.24534372084248954,0.16091121840791708,0.12328369014903154,50.0
7.25,50.01,3.16,5.0,760.0,MEAN,0.010237950778298399,0.06864729545767413,0.1310335333676638,0.26757353428540837,0.31794751520651804,0.3035695166035292,0.24534372084248954,0.16091121840791708,0.12328369014903154,50.0
7.25,50.01,3.98,5.0,760.0,MEAN,0.010237950778298399,0.06864729545767413,0.1310335333676638,0.26757353428540837,0.31794751520651804,0.3035695166035292,0.24534372084248954,0.16091121840791708,0.12328369014903154,50.0
7.25,50.01,5.01,5.0,760.0,MEAN,0.010237950778298399,0.06864729545767413,0.1310335333676638,0.26757353428540837,0.31794751520651804,0.3035695166035292,0.24534372084248954,0.16091121840791708,0.12328369014903154,50.0
7.25,50.01,6.31,5.0,760.0,MEAN,0.010237950778298399,0.06864729545767413,0.1310335333676638,0.26757353428540837,0.31794751520651804,0.3035695166035292,0.24534372084248954,0.16091121840791708,0.12328369014903154,50.0
7.25,50.01,7.94,5.0,760.0,MEAN,0.010237950778298399,0.06864729545767413,0.1310335333676638,0.26757353428540837,0.31794751520651804,0.3035695166035292,0.24534372084248954,0.16091121840791708,0.12328369014903154,50.0
7.25,50.01,10.0,5.0,760.0,MEAN,0.010237950778298399,0.06864729545767413,0.1310335333676638,0.26757353428540837,0.31794751520651804,0.3035695166035292,0.24534372084248954,0.16091121840791708,0.12328369014903154,50.0
7.25,50.01,12.59,5.0,760.0,MEAN,0.010237950778298399,0.06864729545767413,0.1310335333676638,0.26757353428540837,0.31794751520651804,0.3035695166035292,0.24534372084248954,0.16091121840791708,0.12328369014903154,50.0
7.25,50.01,15.85,5.0,760.0,MEAN,0.010237950778298399,0.06864729545767413,0.1310335333676638,0.26757353428540837,0.31794751520651804,0.3035695166035292,0.24534372084248954,0.16091121840791708,0.12328369014903154,50.0
7.25,50.01,19.95,5.0,760.0,MEAN,0.010237950778298399,0.06864729545767413,0.1310335333676638,0.26757353428540837,0.31794751520651804,0.3035695166035292,0.24534372084248954,0.16091121840791708,0.12328369014903154,50.0
7.25,50.04,25.12,5.0,760.0,MEAN,0.010237950778298399,0.06860650680915502,0.130931561746366,0.26736959104281277,0.3176416003426247,0.30336557336093367,0.24513977759989397,0.1607072751653215,0.12318171852773373,50.0
7.25,50.71,31.62,5.0,760.0,MEAN,0.010090091927416599,0.06745422748848996,0.12828029959262338,0.2616591802501364,0.3112173882008637,0.29745121932566165,0.2401431681563021,0.15713826841989875,0.12053045637399112,50.0
7.25,52.69,39.81,5.0,760.0,MEAN,0.009678126577373517,0.06421152993122015,0.1210403144804801,0.24605752219157412,0.2931684112311544,0.28082984505412145,0.2260710844172067,0.14724702115401284,0.11308652801925226,50.0
7.25,56.79,50.12,5.0,760.0,MEAN,0.008921497147343894,0.058337964544467276,0.1079879469543626,0.21801532633468107,0.26094537890105185,0.25105413163516593,0.20088409395665188,0.1296059306694947,0.0999729775203561,50.0
7.25,63.98,63.1,5.0,760.0,MEAN,0.007833459948096446,0.05006806605721628,0.08993896998465328,0.17987793996930657,0.2164857520152142,0.20975562500955983,0.16621374271540232,0.10564259966451336,0.08201577500981477,50.0
7.25,75.26,79.43,5.0,760.0,MEAN,0.006504769722586204,0.04044194500670463,0.06958543437361382,0.13704985902423356,0.16529599812372217,0.16111516165051268,0.12552706581758297,0.07842637394013247,0.061621450750256206,50.0
7.25,91.66,100.0,5.0,760.0,MEAN,0.00513834999719578,0.030958584226009903,0.05052693835305634,0.09729112388022414,0.11706342124986617,0.11431018747482576,0.08704297593979596,0.053392340911524325,0.04269551783738586,50.0
7.25,114.23,125.89,5.0,760.0,MEAN,0.003891237068723774,0.022719277225148243,0.03493547745662382,0.06515986600928962,0.07758000948336079,0.07527545084203066,0.0554725619859993,0.03359964921762274,0.027562929236793404,50.0
7.25,144.25,158.49,5.0,760.0,MEAN,0.002843988517995442,0.016131910489310827,0.023259726818026544,0.04156363284098036,0.04831415417089424,0.04616255296151082,0.03255953868038525,0.01962953709982512,0.01666216292005935,50.0
7.25,183.29,199.53,5.0,760.0,MEAN,0.0020139395206314084,0.011135301045718977,0.015010222655035104,0.025431722351669534,0.028337913558656627,0.026339269781219886,0.017549316025350148,0.01064583726348957,0.009443591848388593,50.0
7.25,233.42,251.19,5.0,760.0,MEAN,0.001380695752372115,0.007487776151896927,0.00940586234850841,0.014877659547347974,0.015581263734302743,0.013847746172240267,0.008588049945700112,0.00531578061825394,0.0049904911463139814,50.0
7.25,297.28,316.23,5.0,760.0,MEAN,0.0009137676984495215,0.004893618106081079,0.005703272779185553,0.008296411108788425,0.007961944190931663,0.006623056803291645,0.00375561481239771,0.0024126485599057783,0.0024340626003783146,50.0
7.25,378.24,398.11,5.0,760.0,MEAN,0.0005805244400483346,0.0030917795577490785,0.0033303931515859136,0.004366424823971489,0.0037189050287305043,0.002826653342374817,0.0014316815630210113,0.0009748486996068994,0.0010758006046917143,50.0
7.25,480.61,501.19,5.0,760.0,MEAN,0.0003503744907792162,0.0018701595346015205,0.0018579229400457855,0.002140384331040672,0.0015520080761524068,0.0010472485507283323,0.00046080975664472584,0.0003412990164837126,0.00042185659730896896,50.0
7.25,609.83,630.96,5.0,760.0,MEAN,0.00019853874666680263,0.0010727414560527805,0.0009793354509440024,0.0009591450699270393,0.0005642089806406878,0.0003245756705908746,0.00011981665502490657,9.975883711563072e-05,0.0001421484400891232,50.0
7.25,772.76,794.33,5.0,760.0,MEAN,0.00010390908210245089,0.0005771593765455074,0.00047977647820611523,0.00038341329607970105,0.0001722300683719721,8.061876379803501e-05,2.39225423564622e-05,2.3259726818026546e-05,3.9697552171230746e-05,50.0
7.5,50.01,1.0,5.0,760.0,MEAN,0.015479292113004951,0.10299133751077076,0.19089087506946817,0.3792324596064915,0.4465337296630348,0.4214487108237778,0.3355886056910362,0.22076856010972148,0.16825317514135818,50.0
7.5,50.01,1.26,5.0,760.0,MEAN,0.015479292113004951,0.10299133751077076,0.19089087506946817,0.3792324596064915,0.4465337296630348,0.4214487108237778,0.3355886056910362,0.22076856010972148,0.16825317514135818,50.0
7.5,50.01,1.58,5.0,760.0,MEAN,0.015479292113004951,0.10299133751077076,0.19089087506946817,0.3792324596064915,0.4465337296630348,0.4214487108237778,0.3355886056910362,0.22076856010972148,0.16825317514135818,50.0
7.5,50.01,2.0,5.0,760.0,MEAN,0.015479292113004951,0.10299133751077076,0.19089087506946817,0.3792324596064915,0.4465337296630348,0.4214487108237778,0.3355886056910362,0.22076856010972148,0.16825317514135818,50.0
7.5,50.01,2.51,5.0,760.0,MEAN,0.015479292113004951,0.10299133751077076,0.19089087506946817,0.3792324596064915,0.4465337296630348,0.4214487108237778,0.3355886056910362,0.22076856010972148,0.16825317514135818,50.0
