rup_mag,rup_rake,dist_rjb,damping,site_vs30,result_type,10.000,5.000,2.000,1.000,0.500,0.300,0.200,0.100,0.050,pga
5.75,0.0,155.8,5.0,760.0,MEAN,2.107753412225378e-05,6.175401385794334e-05,0.0003054050057868895,0.0008860314174565218,0.002159758939087252,0.0035333166779685215,0.0035180209347738527,0.00235758388440497,0.001464312481836305,0.0011716539287116396
5.75,0.0,196.84,5.0,760.0,MEAN,1.7426950079792795e-05,4.732502944430565e-05,0.00021995278713933913,0.0006119316994080547,0.0014010900766316735,0.00215568007423534,0.001976210020751225,0.0012002059826750216,0.0007466362111424391,0.0006041818561894225
5.75,0.0,248.5,5.0,760.0,MEAN,1.3888534820759383e-05,3.4925280294494045e-05,0.0001517337724911157,0.0003986070676530722,0.0008409599608428974,0.0011900088205452424,0.000980457138778278,0.0005281110267012691,0.00032977622327706204,0.00026951099509006643
5.75,0.0,313.54,5.0,760.0,MEAN,1.1023132262291405e-05,2.571724289130335e-05,0.00010401105372374868,0.0002542152518953975,0.00047794098902275496,0.0006050996007811027,0.0004348069932137886,0.00020210775341222538,0.00012613889554536974,0.00010441894020893987
5.75,0.0,395.42,5.0,760.0,MEAN,9.023468768641686e-06,1.949697399213799e-05,7.341956733441082e-05,0.0001634605089403619,0.0002657380451020481,0.00029041517745611396,0.00017661484808777718,6.876966140323148e-05,4.293005256637078e-05,3.589401069682308e-05
5.75,0.0,498.5,5.0,760.0,MEAN,7.073771369427888e-06,1.4194449684652762e-05,4.919111011405526e-05,9.76072359062473e-05,0.00013144141985285495,0.00011838905232673747,5.8337964544467274e-05,1.8222328725915577e-05,1.1410624423223019e-05,9.6281604829376e-06
5.75,0.0,628.27,5.0,760.0,MEAN,5.141409145834714e-06,9.579214104714658e-06,3.0336557336093366e-05,5.115916240510266e-05,5.250518780623353e-05,3.598578515599109e-05,1.3266507930842847e-05,3.063227503785697e-06,1.9221650614633946e-06,1.6407233866814866e-06
5.75,0.0,791.64,5.0,760.0,MEAN,3.638347447905248e-06,6.291649034073818e-06,1.8150948591007123e-05,2.556428545935666e-05,1.944598818148909e-05,9.83924173902403e-06,2.6400452753998565e-06,4.3827402833791354e-07,2.7552732074663625e-07,2.3779782086645288e-07
6.0,0.0,1.0,5.0,760.0,MEAN,0.0002943920706867279,0.0025961974782418053,0.027981012884114354,0.086533117833307,0.19649931424084677,0.2991847368877241,0.42542560405439167,0.5271932821095889,0.3518020934773853,0.23045586413301178
6.0,0.0,1.0,5.0,760.0,MEAN,0.0002943920706867279,0.0025961974782418053,0.027981012884114354,0.086533117833307,0.19649931424084677,0.2991847368877241,0.42542560405439167,0.5271932821095889,0.3518020934773853,0.23045586413301178
6.0,0.0,1.0,5.0,760.0,MEAN,0.0002943920706867279,0.0025961974782418053,0.027981012884114354,0.086533117833307,0.19649931424084677,0.2991847368877241,0.42542560405439167,0.5271932821095889,0.3518020934773853,0.23045586413301178
6.0,0.0,1.0,5.0,760.0,MEAN,0.0002943920706867279,0.0025961974782418053,0.027981012884114354,0.086533117833307,0.19649931424084677,0.2991847368877241,0.42542560405439167,0.5271932821095889,0.3518020934773853,0.23045586413301178
6.0,0.0,1.0,5.0,760.0,MEAN,0.0002943920706867279,0.0025961974782418053,0.027981012884114354,0.086533117833307,0.19649931424084677,0.2991847368877241,0.42542560405439167,0.5271932821095889,0.3518020934773853,0.23045586413301178
6.0,0.0,1.0,5.0,760.0,MEAN,0.0002900072909709228,0.0025258370595463283,0.026889916536227968,0.08282135081806734,0.18803566967312998,0.286948142331989,0.40594902438651326,0.49568405112857095,0.32661510301683044,0.21516012093834286
6.0,0.0,1.0,5.0,760.0,MEAN,0.00027950421397725017,0.0023565641681919922,0.024340626003783148,0.07424553746692296,0.16866106162654934,0.258905946475096,0.36210122722846233,0.42705714999515637,0.27348788832068033,0.18252920212304916
6.0,0.0,1.24,5.0,760.0,MEAN,0.00026176115187143416,0.0020669647637062607,0.020231169665482097,0.061274747237843714,0.14010900766316736,0.2188310993050634,0.3025498003905513,0.3453778813356243,0.21842321281987223,0.14775687926050182
6.0,0.0,2.53,5.0,760.0,MEAN,0.000247077238404552,0.0018436469130640944,0.01722300683719721,0.05187296375418721,0.1194087685397154,0.1891573575074057,0.2588039748537982,0.2872540571958824,0.17967399672671094,0.12297777528513815
6.0,0.0,4.17,5.0,760.0,MEAN,0.00022994600602652284,0.0016029938868013032,0.014204646846782541,0.04266492635099652,0.09941213360321823,0.16019741705883253,0.21719955336429872,0.23514655871271026,0.14632927656233272,0.10147196035343364
6.0,0.0,6.22,5.0,760.0,MEAN,0.00021220294392070688,0.0013735577388812694,0.011512596044520809,0.03455818245782199,0.08182202892934896,0.13419465362789534,0.1805917413183911,0.19099284669076597,0.11879693881192864,0.08344337770798387
6.0,0.0,8.81,5.0,760.0,MEAN,0.00019578551289176223,0.001179811658415463,0.009374251145906095,0.02812377315393126,0.0675765934340473,0.11267864153406107,0.1504081414142444,0.15571066572172965,0.09680166009799474,0.0688614358623995
6.0,0.0,12.07,5.0,760.0,MEAN,0.00017916413862022198,0.00100115737790173,0.007547939408462625,0.022668291414499345,0.05512585847358681,0.09330403348748044,0.12358960501292492,0.1251191793323918,0.07804907894133063,0.05613537752443495
6.0,0.0,16.18,5.0,760.0,MEAN,0.00016305262245517072,0.0008477920594698496,0.0060632326023667615,0.018191737239526242,0.04481652756037995,0.07696817975557403,0.10123742562444872,0.09984041441266896,0.06241682939637899,0.04543855445029649
6.0,0.0,21.34,5.0,760.0,MEAN,0.00014816476574569298,0.0007129855761141675,0.004856908322413873,0.01450036454854614,0.03619992556071645,0.06296747615138708,0.08181183176721919,0.07874248596615561,0.04934406754600195,0.036342685830533364
6.0,0.0,27.85,5.0,760.0,MEAN,0.00013327690903621524,0.0005968398994559814,0.003869823028251238,0.01152279320665059,0.02895994044857316,0.05090423335185818,0.06517006317141939,0.06111159264376724,0.038351526770099884,0.02852146247699265
6.0,0.0,36.03,5.0,760.0,MEAN,0.00011981665502490657,0.000497621511933229,0.003064247219998674,0.00905711940366996,0.02289262898135449,0.040462339330964193,0.05082265605481995,0.04623393309641927,0.029082306394130515,0.02191370141689568
6.0,0.0,46.34,5.0,760.0,MEAN,0.0001065603442561935,0.0004123732365282742,0.002411628843692801,0.007099264274752336,0.017865428051373304,0.03161120260231578,0.038881779200848406,0.0341604931347606,0.021536406418093845,0.01641743102894465
6.0,0.0,59.32,5.0,760.0,MEAN,9.380369443183962e-05,0.000338137896223481,0.0018793369805183218,0.005470777482626586,0.01365400009177446,0.024106091274798225,0.028837574503015814,0.024381414652302265,0.015407911978096496,0.011849102394803525
6.0,0.0,75.66,5.0,760.0,MEAN,8.13631566335089e-05,0.0002739977464271693,0.0014469773062156803,0.004153304135459102,0.01022775361616862,0.017814442240724405,0.020588070340024373,0.01666216292005935,0.010574457128581115,0.008178124028082984
6.0,0.0,96.22,5.0,760.0,MEAN,7.046239031677484e-05,0.00022087053173101926,0.001106392091081052,0.0031182921792865044,0.007497973314026706,0.012828029959262337,0.01421484400891232,0.010859977668214936,0.006901439329434618,0.005422850820616622
6.0,0.0,122.12,5.0,760.0,MEAN,6.0744494807095186e-05,0.00017773653592205292,0.0008464664283929782,0.002316795235885853,0.005396338199079196,0.008888866228528601,0.009366093416202271,0.006678121478792452,0.004271591216164542,0.0033864775432997
6.0,0.0,154.71,5.0,760.0,MEAN,5.122034537788133e-05,0.00014000703604186957,0.0006298787047564663,0.0016672360082189129,0.003694431839619034,0.005816461278826103,0.005708371360250443,0.0037811077177221583,0.0024157077085447125,0.00193440165601913
6.0,0.0,195.75,5.0,760.0,MEAN,4.19817164883013e-05,0.00010717217398398025,0.0004548954026094538,0.0011543187530910148,0.002401431681563021,0.0035577898670799916,0.0032049680573896285,0.0019323622235931741,0.001238955198768183,0.0010019731508721123
6.0,0.0,247.41,5.0,760.0,MEAN,3.3181565570301786e-05,7.882406326319385e-05,0.00031550019629537104,0.0007567314016509206,0.0014439181575767463,0.00196397342619549,0.0015958558733104578,0.0008591109094339047,0.0005526861874340372,0.0004508165377575421
6.0,0.0,312.45,5.0,760.0,MEAN,2.6114932214364744e-05,5.8021852518444116e-05,0.00021750546822819208,0.00048405928630062254,0.0008265819622399087,0.0009998317468248588,0.0007074791085640867,0.0003295722800344664,0.00021261083040589803,0.00017559513187479924
6.0,0.0,394.33,5.0,760.0,MEAN,2.1148914257162234e-05,4.388858580657003e-05,0.00015397714815966717,0.0003133587922481174,0.00046009595529564125,0.00047987844982741305,0.0002884777166514559,0.00011288258477665667,7.278734328236452e-05,6.0968832373950334e-05
6.0,0.0,497.41,5.0,760.0,MEAN,1.64888111638531e-05,3.190692030407937e-05,0.00010401105372374868,0.00018823961291572554,0.00022800854522186476,0.00019588748451306002,9.575135239862746e-05,3.0061233958589324e-05,1.9486776830008207e-05,1.644802251533398e-05
6.0,0.0,627.18,5.0,760.0,MEAN,1.1879693881192864e-05,2.1485420607444946e-05,6.441547317381573e-05,9.910621873932485e-05,9.143795281773083e-05,5.9592215486430126e-05,2.1791335471338326e-05,5.096541632463685e-06,3.312038259752311e-06,2.8205350450969496e-06
6.0,0.0,790.55,5.0,760.0,MEAN,8.334140608668607e-06,1.409247806335497e-05,3.870842744464216e-05,4.9833531328231353e-05,3.3997338540684133e-05,1.631545940764685e-05,4.336853053795129e-06,7.34807503071895e-07,4.787567619931373e-07,4.1165943517918964e-07
6.25,0.0,1.0,5.0,760.0,MEAN,0.0005737943130426802,0.004287906675572189,0.037760091366572685,0.10625442939230013,0.23280121142286103,0.3536375826607455,0.4823257687385601,0.5442225428663203,0.36393671641182257,0.24381414652302263
6.25,0.0,1.0,5.0,760.0,MEAN,0.0005737943130426802,0.004287906675572189,0.037760091366572685,0.10625442939230013,0.23280121142286103,0.3536375826607455,0.4823257687385601,0.5442225428663203,0.36393671641182257,0.24381414652302263
6.25,0.0,1.0,5.0,760.0,MEAN,0.0005737943130426802,0.004287906675572189,0.037760091366572685,0.10625442939230013,0.23280121142286103,0.3536375826607455,0.4823257687385601,0.5442225428663203,0.36393671641182257,0.24381414652302263
6.25,0.0,1.0,5.0,760.0,MEAN,0.0005737943130426802,0.004287906675572189,0.037760091366572685,0.10625442939230013,0.23280121142286103,0.3536375826607455,0.4823257687385601,0.5442225428663203,0.36393671641182257,0.24381414652302263
6.25,0.0,1.0,5.0,760.0,MEAN,0.0005737943130426802,0.004287906675572189,0.037760091366572685,0.10625442939230013,0.23280121142286103,0.3536375826607455,0.4823257687385601,0.5442225428663203,0.36393671641182257,0.24381414652302263
6.25,0.0,1.0,5.0,760.0,MEAN,0.0005737943130426802,0.004287906675572189,0.037760091366572685,0.10625442939230013,0.23280121142286103,0.3536375826607455,0.4823257687385601,0.5442225428663203,0.36393671641182257,0.24381414652302263
6.25,0.0,1.0,5.0,760.0,MEAN,0.0005657385549601545,0.004168599878653771,0.03622031988497602,0.1017370865688079,0.22229813442918836,0.33813789622348106,0.4588722958400677,0.5100620497315597,0.33650635028271636,0.22668291414499347
6.25,0.0,1.0,5.0,760.0,MEAN,0.0005396338199079196,0.003797423177129805,0.03170297706148379,0.08851136728648418,0.19303227911672183,0.29561573014230136,0.39646566360581853,0.42511968919049825,0.27297803021419137,0.18671003859625868
6.25,0.0,1.01,5.0,760.0,MEAN,0.0005044536105601811,0.0033222354218820902,0.026349466943349668,0.07306266665986856,0.16040136030142813,0.24901469920921007,0.3308979111113377,0.34384830701615743,0.21842321281987223,0.15183574411241352
6.25,0.0,2.64,5.0,760.0,MEAN,0.00047396409579214104,0.002940861558228345,0.022301193577827293,0.06150928196682864,0.13603014281125564,0.21373251824017375,0.28184956126709937,0.2854185680125221,0.17997991159060434,0.12675072527315648
6.25,0.0,4.7,5.0,760.0,MEAN,0.00043572473780546876,0.0025054427352867695,0.01802858264544977,0.04970096822054423,0.11135301045718977,0.17814442240724407,0.23331106952935,0.23157755196728752,0.14643124818363049,0.10421499696634427
6.25,0.0,7.29,5.0,760.0,MEAN,0.00040288987574757946,0.0021607786553002302,0.014806279412439519,0.04082943716763625,0.09254944348987677,0.15061208465684,0.19588748451306,0.19089087506946817,0.12114228610177788,0.0869715958048875
6.25,0.0,10.54,5.0,760.0,MEAN,0.000369647127204499,0.0018426271968511162,0.012053045637399113,0.0332223542188209,0.07622378692010014,0.12613889554536972,0.162440792727384,0.15560869410043185,0.09894306414524838,0.07199196463624173
6.25,0.0,14.65,5.0,760.0,MEAN,0.00033915761243645895,0.0015754615490508992,0.009847399468727853,0.02710405694095333,0.06286550453008928,0.10543865642191778,0.13460254011308653,0.12654678203056088,0.08057797514951588,0.05939846940596432
6.25,0.0,19.81,5.0,760.0,MEAN,0.0003101976719878858,0.0013450056849178874,0.008026186312349274,0.02209725033523171,0.05164862618733206,0.08739987661433822,0.1108431523507008,0.10197162129779283,0.06500690857734293,0.04849770308923027
6.25,0.0,26.32,5.0,760.0,MEAN,0.00028256336261618393,0.0011471807396001693,0.006531282344123631,0.01793680818628176,0.04214487108237777,0.07197157031198217,0.09019389903789776,0.08102665028322617,0.05179138645714897,0.03904493379492487
6.25,0.0,34.51,5.0,760.0,MEAN,0.00025594876945746,0.0009722994090744546,0.005295386293994381,0.014469773062156802,0.0340585215134628,0.05835835886872683,0.07173703558299725,0.06280432155731061,0.04037056487179618,0.03073424665915476
6.25,0.0,44.81,5.0,760.0,MEAN,0.0002306598073756074,0.0008201577500981477,0.00427261093237752,0.011583976179429264,0.027206028562251128,0.046580636608831764,0.05607419455165628,0.04766153579458837,0.03075464098341432,0.023667613303217715
6.25,0.0,57.79,5.0,760.0,MEAN,0.00020567676015764813,0.0006864729545767414,0.0034191084621149935,0.009208037403190691,0.021373251824017378,0.03635288299266314,0.04266492635099652,0.03498646326727272,0.022688685738758905,0.017630893322388378
6.25,0.0,74.13,5.0,760.0,MEAN,0.00018161145753136903,0.0005675740441435148,0.0027032676806044878,0.007155348666466123,0.016397036704685085,0.027511943426144506,0.031213513279254385,0.024544569246378736,0.015968755895234357,0.012532312257498738
6.25,0.0,94.7,5.0,760.0,MEAN,0.00015815798463287667,0.00046366496204106397,0.0021118322770772896,0.005480974644756364,0.012256988879994697,0.020078212233535408,0.021852518444117,0.016376642380425528,0.01066623158774913,0.008453447405587025
6.25,0.0,120.59,5.0,760.0,MEAN,0.00013541831308346887,0.000372604304222135,0.0016182896299959722,0.004096200027532338,0.00882054524225908,0.014000703604186955,0.014439181575767464,0.010151274900195276,0.006645490559977159,0.005326997496596698
6.25,0.0,153.19,5.0,760.0,MEAN,0.00011308652801925224,0.00029245460988206986,0.001209383428591823,0.002961255882487904,0.006049976291598048,0.00914991357905095,0.008827683255749926,0.005755278306047427,0.0037892654474259817,0.0030662866524246305
6.25,0.0,194.22,5.0,760.0,MEAN,9.217214849107493e-05,0.0002233178506421663,0.0008774658012675073,0.0020598267502154152,0.003943242595585649,0.005575808252563312,0.0049588799437116655,0.002959216450061948,0.0019527565478527327,0.0015958558733104578
6.25,0.0,245.88,5.0,760.0,MEAN,7.197157031198218e-05,0.00016407233866814864,0.0006117277561654592,0.0013582619956866006,0.0023840965059423965,0.003083621828045255,0.002472811816471476,0.001320532495806417,0.0008752224255989558,0.0007203275328476086
6.25,0.0,310.92,5.0,760.0,MEAN,5.6084391713786055e-05,0.00012032651313139553,0.0004236920864923292,0.0008753243972202537,0.00136336057675149,0.0015673038193470758,0.0011023132262291404,0.0005103679645954531,0.00033997338540684124,0.00028297124910137513
6.25,0.0,392.8,5.0,760.0,MEAN,4.518362539705201e-05,9.087710890059297e-05,0.0003010202260710844,0.0005681858738713016,0.0007640733583843617,0.0007549978840888581,0.00044908302019547964,0.00017579907511739484,0.00011726736449246175,9.857596630857634e-05
6.25,0.0,495.88,5.0,760.0,MEAN,3.4894688808104706e-05,6.604701911458042e-05,0.00020435112908077682,0.000343542392152264,0.00037923245960649155,0.00030795429631933434,0.00014908251033737312,4.715167768809941e-05,3.158061111592644e-05,2.6798142077059956e-05
6.25,0.0,625.65,5.0,760.0,MEAN,2.4972850055829465e-05,4.4388246750929215e-05,0.00012736255500094324,0.000182121315637858,0.00015265151708279586,9.376290578332051e-05,3.4058521513462804e-05,8.045560920395853e-06,5.409594509847909e-06,4.6346101879846845e-06
6.25,0.0,789.02,5.0,760.0,MEAN,1.7406555755533234e-05,2.9061912069870958e-05,7.70293627283527e-05,9.216195132894516e-05,5.697154481907686e-05,2.5696848567043793e-05,6.810684586479583e-06,1.168594780072706e-06,7.887504907384275e-07,6.824960613461273e-07
6.5,0.0,1.0,5.0,760.0,MEAN,0.0011318849964055005,0.007214492206818843,0.052403216184935736,0.13745774550942474,0.2911289788051985,0.43745825536753125,0.5742021995278714,0.5886821697521579,0.3938144014520759,0.2724681721077024
6.5,0.0,1.0,5.0,760.0,MEAN,0.0011318849964055005,0.007214492206818843,0.052403216184935736,0.13745774550942474,0.2911289788051985,0.43745825536753125,0.5742021995278714,0.5886821697521579,0.3938144014520759,0.2724681721077024
6.5,0.0,1.0,5.0,760.0,MEAN,0.0011318849964055005,0.007214492206818843,0.052403216184935736,0.13745774550942474,0.2911289788051985,0.43745825536753125,0.5742021995278714,0.5886821697521579,0.3938144014520759,0.2724681721077024
6.5,0.0,1.0,5.0,760.0,MEAN,0.0011318849964055005,0.007214492206818843,0.052403216184935736,0.13745774550942474,0.2911289788051985,0.43745825536753125,0.5742021995278714,0.5886821697521579,0.3938144014520759,0.2724681721077024
6.5,0.0,1.0,5.0,760.0,MEAN,0.0011318849964055005,0.007214492206818843,0.052403216184935736,0.13745774550942474,0.2911289788051985,0.43745825536753125,0.5742021995278714,0.5886821697521579,0.3938144014520759,0.2724681721077024
6.5,0.0,1.0,5.0,760.0,MEAN,0.0011318849964055005,0.007214492206818843,0.052403216184935736,0.13745774550942474,0.2911289788051985,0.43745825536753125,0.5742021995278714,0.5886821697521579,0.3938144014520759,0.2724681721077024
6.5,0.0,1.0,5.0,760.0,MEAN,0.0011318849964055005,0.007214492206818843,0.052403216184935736,0.13745774550942474,0.2911289788051985,0.43745825536753125,0.5742021995278714,0.5886821697521579,0.3938144014520759,0.2724681721077024
6.5,0.0,1.0,5.0,760.0,MEAN,0.0011165892532108315,0.007049298180316419,0.05075127591991149,0.13256310768713067,0.2807278734328237,0.42195856893026673,0.5518704144636548,0.5598242009248826,0.37076881503877474,0.2574783437769269
6.5,0.0,1.0,5.0,760.0,MEAN,0.0010411302534504647,0.006224347764017275,0.042899461079981445,0.11063920910810522,0.2349426154701147,0.3550651853589146,0.45866835259747213,0.44847119046769285,0.28908954637924267,0.20384127097428786
6.5,0.0,1.0,5.0,760.0,MEAN,0.0009605726726252084,0.005351470685708168,0.035119026374959846,0.0901225189029893,0.19211453452504168,0.2937802409589412,0.37607133934625997,0.35792039075525284,0.2286203749496515,0.16376642380425527
6.5,0.0,2.55,5.0,760.0,MEAN,0.0008760381985693382,0.0045550723233724055,0.028490870990603316,0.07306266665986856,0.15693432517730316,0.2435082316591293,0.30958584226009905,0.2888856031366471,0.18416074806381383,0.133888738764002
6.5,0.0,5.14,5.0,760.0,MEAN,0.0007928293555903392,0.003849428703991679,0.022943614792003388,0.05895999143438382,0.12797438472873,0.2014959236844386,0.25492905324448206,0.23412684249973234,0.14959236844386206,0.11033329424421184
6.5,0.0,8.4,5.0,760.0,MEAN,0.0007186959869068438,0.003259013016677459,0.01859962372471741,0.04783488755079461,0.10492879831542883,0.1674374021709758,0.21077534122253777,0.1903810169629792,0.12236594555735139,0.09104026349466944
6.5,0.0,12.5,5.0,760.0,MEAN,0.0006512927452290028,0.002759352072318274,0.015112194276332898,0.038891976362978184,0.0860946398617265,0.13908929145018942,0.17396358593403455,0.15458897788745393,0.10015652643869212,0.07507150759943508
6.5,0.0,17.67,5.0,760.0,MEAN,0.0005892939994799447,0.0023382092763583897,0.012307974690643595,0.031641794088705114,0.07031963004695793,0.11522793206650589,0.14245435495301656,0.12491523608979621,0.08108783325600485,0.06170302804729444
6.5,0.0,24.17,5.0,760.0,MEAN,0.0005312721469615006,0.0019833480342420708,0.010042165265406638,0.025707045729173574,0.05737943130426803,0.09422177807916057,0.11553384693039927,0.09925917617127154,0.06479276817261756,0.04988451713888025
6.5,0.0,32.36,5.0,760.0,MEAN,0.00047732915929496824,0.001676413454135714,0.008164867717314271,0.020802210744749736,0.04637669336623618,0.0763359557035277,0.0919885995727389,0.07730468610585675,0.05078186740630083,0.039463017442245826
6.5,0.0,42.67,5.0,760.0,MEAN,0.0004266492635099652,0.0014112872387614527,0.006604701911458042,0.016774331703486918,0.03715845880091571,0.06107080399524813,0.07216531639244798,0.05910275170420072,0.03896335649788664,0.03057109206507829
6.5,0.0,55.65,5.0,760.0,MEAN,0.0003786206298787048,0.001178791942202485,0.005310682037189051,0.013378676714270418,0.02929644679885588,0.047743113091626606,0.055105464149327245,0.043705036888234,0.02900072909709228,0.022953811954133166
6.5,0.0,71.98,5.0,760.0,MEAN,0.00033161171246042225,0.0009742368698791127,0.004225703986580535,0.010482682669413101,0.022525531144682434,0.03617953123645689,0.040462339330964193,0.030927992739620564,0.02059826750215415,0.016458219677463762
6.5,0.0,92.55,5.0,760.0,MEAN,0.00028684617071069124,0.0007920135826199569,0.003314077692178267,0.008060856663590523,0.01693748629756339,0.02646163572677724,0.02842968801782464,0.02073083060984128,0.013878337658629603,0.011186286856367874
6.5,0.0,118.44,5.0,760.0,MEAN,0.0002429983735526403,0.0006362009452769295,0.0025503102486577984,0.0060581340213018715,0.012216200231475582,0.018385483319992048,0.018803566967312998,0.012950395904819688,0.008718573620961288,0.007119658599011896
6.5,0.0,151.04,5.0,760.0,MEAN,0.0002016998669270342,0.0004981313700397179,0.001917066480398505,0.004402114891425717,0.00842183620298471,0.012042848475269333,0.011512596044520809,0.007406198854858693,0.005001708024656738,0.004113535203152962
6.5,0.0,192.08,5.0,760.0,MEAN,0.0001623388211060862,0.00037923245960649155,0.0013959914955667839,0.0030764838145544097,0.005484033793395298,0.007312384963264724,0.006495592276669403,0.003811699204111496,0.002588039748537982,0.002149561776957473
6.5,0.0,243.74,5.0,760.0,MEAN,0.00012603692392407193,0.00027848449776427225,0.0009795393941865978,0.0020414718583818122,0.003324274854308046,0.00406050996007811,0.003237598976204922,0.0017080246567380299,0.0011685947800727057,0.0009768881320328553
6.5,0.0,308.78,5.0,760.0,MEAN,9.748486996068994e-05,0.00020322944124650112,0.0006810684586479583,0.0013184930633804613,0.00190482988584277,0.002064925331280305,0.0014428984413637686,0.0006652628573468003,0.0004556092039585383,0.00038596258661214585
6.5,0.0,390.66,5.0,760.0,MEAN,7.778395272595637e-05,0.0001534672900531782,0.00048569083224138724,0.0008611503418598605,0.001066623158774913,0.0009912661306358441,0.0005901097724503271,0.00022984403440522502,0.00015866784273936563,0.0001351123982195755
6.5,0.0,493.74,5.0,760.0,MEAN,5.965339845920881e-05,0.00011125103883589198,0.00033099988273263553,0.0005220947010446993,0.0005347391820856256,0.00040584705276521546,0.00019598945613435783,6.214150601887495e-05,4.302182702553879e-05,3.695451555832012e-05
6.5,0.0,623.51,5.0,760.0,MEAN,4.229782851432447e-05,7.454125516868656e-05,0.00020710436285581723,0.00027848449776427225,0.00021526209255964067,0.0001236915766342227,4.487771053315863e-05,1.0666231587749131e-05,7.423534030479318e-06,6.438488168742639e-06
6.5,0.0,786.88,5.0,760.0,MEAN,2.9204672339687864e-05,4.870164633182585e-05,0.00012593495230277414,0.00014184252522522983,8.044541204182876e-05,3.396674705429479e-05,8.996956147104261e-06,1.5581263734302745e-06,1.0910963478863834e-06,9.549642334538298e-07
6.75,0.0,1.0,5.0,760.0,MEAN,0.0021271280202719584,0.01179811658415463,0.07164526112382924,0.17651287646647937,0.36760769477854316,0.5413673374699821,0.6882064721388038,0.6380364344602898,0.4277709513442409,0.3068326084850586
6.75,0.0,1.0,5.0,760.0,MEAN,0.0021271280202719584,0.01179811658415463,0.07164526112382924,0.17651287646647937,0.36760769477854316,0.5413673374699821,0.6882064721388038,0.6380364344602898,0.4277709513442409,0.3068326084850586
6.75,0.0,1.0,5.0,760.0,MEAN,0.0021271280202719584,0.01179811658415463,0.07164526112382924,0.17651287646647937,0.36760769477854316,0.5413673374699821,0.6882064721388038,0.6380364344602898,0.4277709513442409,0.3068326084850586
6.75,0.0,1.0,5.0,760.0,MEAN,0.0021271280202719584,0.01179811658415463,0.07164526112382924,0.17651287646647937,0.36760769477854316,0.5413673374699821,0.6882064721388038,0.6380364344602898,0.4277709513442409,0.3068326084850586
6.75,0.0,1.0,5.0,760.0,MEAN,0.0021271280202719584,0.01179811658415463,0.07164526112382924,0.17651287646647937,0.36760769477854316,0.5413673374699821,0.6882064721388038,0.6380364344602898,0.4277709513442409,0.3068326084850586
6.75,0.0,1.0,5.0,760.0,MEAN,0.0021271280202719584,0.01179811658415463,0.07164526112382924,0.17651287646647937,0.36760769477854316,0.5413673374699821,0.6882064721388038,0.6380364344602898,0.4277709513442409,0.3068326084850586
6.75,0.0,1.0,5.0,760.0,MEAN,0.0021271280202719584,0.01179811658415463,0.07164526112382924,0.17651287646647937,0.36760769477854316,0.5413673374699821,0.6882064721388038,0.6380364344602898,0.4277709513442409,0.3068326084850586
6.75,0.0,1.0,5.0,760.0,MEAN,0.0021271280202719584,0.01179811658415463,0.07164526112382924,0.17651287646647937,0.36760769477854316,0.5413673374699821,0.6882064721388038,0.6380364344602898,0.4277709513442409,0.3068326084850586
6.75,0.0,1.0,5.0,760.0,MEAN,0.0021271280202719584,0.011787919422024852,0.07158407815105057,0.1763089332238838,0.36719980829335197,0.5408574793634932,0.687594642411017,0.6372206614899074,0.42715912161645414,0.3064247219998674
6.75,0.0,1.0,5.0,760.0,MEAN,0.001931342507380196,0.010022790657360057,0.058052444004833455,0.14143463874003864,0.2931684112311544,0.4336853053795129,0.5435087415172358,0.4831415417089424,0.3136647071120108,0.22994600602652282
6.75,0.0,1.0,5.0,760.0,MEAN,0.0017365767107014119,0.008418777054345777,0.046437876339014854,0.11267864153406107,0.23331106952935,0.34904885970234484,0.43378727700081066,0.3764792258314511,0.24248851544615135,0.18099962780358228
6.75,0.0,2.13,5.0,760.0,MEAN,0.0015285546032539146,0.006862690113341458,0.03615913691219734,0.08780776309952941,0.18375286157862267,0.27838252614297443,0.3445621083652419,0.2954117868997058,0.19129876155465933,0.14459575900027025
6.75,0.0,5.39,5.0,760.0,MEAN,0.0013592817118995783,0.005694095333268751,0.028817180178756254,0.0700443066694539,0.1480627941243952,0.22698882900888684,0.2801160437050369,0.23769584924515508,0.15489489275134732,0.11838905232673747
6.75,0.0,9.49,5.0,760.0,MEAN,0.0012042848475269333,0.004731483228217587,0.023086375061820298,0.05613537752443495,0.1195107401610132,0.18558835076198293,0.2277026303579714,0.19109481831206376,0.12552706581758297,0.09699540617846054
6.75,0.0,14.66,5.0,760.0,MEAN,0.0010717217398398026,0.003954459473928406,0.01863021521110675,0.045356977153258246,0.09697501185420097,0.15173377249111575,0.1849765210341962,0.15316137518928483,0.10102328521972334,0.07910958380282768
6.75,0.0,21.16,5.0,760.0,MEAN,0.0009563918361519989,0.003313057975965289,0.015081602789943558,0.03673017799146498,0.07860992285846849,0.12338566177032932,0.14918448195867093,0.12165214420826684,0.08084310136489016,0.06395660087797567
6.75,0.0,29.35,5.0,760.0,MEAN,0.0008452427689374047,0.002772608383086987,0.01222639739360536,0.029673741797657714,0.0632529966910209,0.09956509103516492,0.11838905232673747,0.09503755104954292,0.06352832006852493,0.050690092947132816
6.75,0.0,39.66,5.0,760.0,MEAN,0.0007466362111424391,0.0023178149520988313,0.00990858244150653,0.02389195087007286,0.05055752983944568,0.07922175258625525,0.09228431727450251,0.07263438585041783,0.04893618106081078,0.03941203163159693
