rup_mag,rup_rake,dist_rjb,damping,site_vs30,result_type,10.000,5.000,2.000,1.000,0.500,0.300,0.200,0.100,0.050,pga
5.75,0.0,196.84,5.0,760.0,MEAN,3.0193797066276456e-05,8.199538068555521e-05,0.00038116992041114964,0.0010605048614970454,0.002427944303100447,0.003735220488138151,0.0034231873269669057,0.0020792013582619957,0.001294019874268991,0.0010472485507283323
5.75,0.0,248.5,5.0,760.0,MEAN,2.614552370075408e-05,6.577169573707638e-05,0.0002857244828764155,0.0007507150759943508,0.0015836192787547225,0.0022413362361254864,0.0018467060617030281,0.0009945292225173733,0.0006209052020822605,0.0005075127591991149
5.75,0.0,313.54,5.0,760.0,MEAN,2.1995278713933913e-05,5.131211983704935e-05,0.0002076142209623062,0.0005072068443352215,0.0009536386023769586,0.001207343996165867,0.0008676765256229192,0.00040329776223277066,0.0002517679329842505,0.00020822605069009296
5.75,0.0,395.42,5.0,760.0,MEAN,1.8008188321190213e-05,3.890217352510797e-05,0.0001465332198049283,0.00032610524491034145,0.0005301504591272249,0.0005795047238353567,0.000352413923205172,0.00013725380226682914,8.564596472801619e-05,7.162486679956968e-05
5.75,0.0,498.5,5.0,760.0,MEAN,1.4112872387614527e-05,2.8327716396526846e-05,9.81476854991256e-05,0.0001947657966787843,0.00026237298159922093,0.00023626824654698596,0.0001164515915220794,3.636308015479292e-05,2.2770263035797137e-05,1.921145345250417e-05
5.75,0.0,628.27,5.0,760.0,MEAN,1.0258345102557958e-05,1.9109481831206376e-05,6.05405515644996e-05,0.00010207359291909061,0.00010472485507283324,7.179821855577593e-05,2.6482030051036798e-05,6.11319869680268e-06,3.836172393222966e-06,3.27328904365915e-06
5.75,0.0,791.64,5.0,760.0,MEAN,7.258340003976894e-06,1.2552706581758297e-05,3.623051704710579e-05,5.101640213528575e-05,3.880020190381017e-05,1.962953709982512e-05,5.2668342400309995e-06,8.745086242498713e-07,5.49830982037699e-07,4.7447395389863e-07
6.0,0.0,1.0,5.0,760.0,MEAN,0.0003711767015239659,0.0032732890436591496,0.03528218096903632,0.10910963478863833,0.24779103975363656,0.3772949988018335,0.5363707280263903,0.6647529992403114,0.4435765526453988,0.29061912069870954
6.0,0.0,1.0,5.0,760.0,MEAN,0.0003711767015239659,0.0032732890436591496,0.03528218096903632,0.10910963478863833,0.24779103975363656,0.3772949988018335,0.5363707280263903,0.6647529992403114,0.4435765526453988,0.29061912069870954
6.0,0.0,1.0,5.0,760.0,MEAN,0.0003711767015239659,0.0032732890436591496,0.03528218096903632,0.10910963478863833,0.24779103975363656,0.3772949988018335,0.5363707280263903,0.6647529992403114,0.4435765526453988,0.29061912069870954
6.0,0.0,1.0,5.0,760.0,MEAN,0.0003711767015239659,0.0032732890436591496,0.03528218096903632,0.10910963478863833,0.24779103975363656,0.3772949988018335,0.5363707280263903,0.6647529992403114,0.4435765526453988,0.29061912069870954
6.0,0.0,1.0,5.0,760.0,MEAN,0.0003711767015239659,0.0032732890436591496,0.03528218096903632,0.10910963478863833,0.24779103975363656,0.3772949988018335,0.5363707280263903,0.6647529992403114,0.4435765526453988,0.29061912069870954
6.0,0.0,1.0,5.0,760.0,MEAN,0.00036587417721648067,0.003186613165556026,0.033925958405775676,0.10452091183023765,0.23718599113866612,0.36199925560716456,0.5121014821575156,0.6252899817980657,0.41196535004308305,0.2713464842734267
6.0,0.0,1.0,5.0,760.0,MEAN,0.0003530257529329588,0.0029765516256825726,0.030744443821284537,0.09378330010758006,0.21301871689108923,0.3270229895020216,0.45734272152060085,0.539429876665324,0.34547985295692213,0.23055783575430958
6.0,0.0,1.24,5.0,760.0,MEAN,0.0003311018543539333,0.0026145523700754083,0.025594876945746,0.07752902367271189,0.17732864943686175,0.27685295182350755,0.3826994947306165,0.4369483972610423,0.27634309371701854,0.18691398183885427
6.0,0.0,2.53,5.0,760.0,MEAN,0.0003132568206268195,0.0023382092763583897,0.021842321281987227,0.06577169573707638,0.15132588600592456,0.23973528167111094,0.3281446773362973,0.364242631275716,0.2278046019792692,0.15591460896432524
6.0,0.0,4.17,5.0,760.0,MEAN,0.0002922506666394743,0.0020373929935299006,0.01805917413183911,0.054238705368296,0.12634283878796532,0.20363732773169227,0.276139150474423,0.2989807936451286,0.18609820886847192,0.12899410094170793
6.0,0.0,6.22,5.0,760.0,MEAN,0.00027063268292434217,0.0017518724538960807,0.014683913466882168,0.04407213472490606,0.10431696858764206,0.17110838053769636,0.2302519208904162,0.24361020328042707,0.15152982924852013,0.10645837263489571
6.0,0.0,8.81,5.0,760.0,MEAN,0.00025074821677127255,0.0015101997114203118,0.012002059826750216,0.03602657380451021,0.08655351215756654,0.14428984413637685,0.19262439263153067,0.19935451963718498,0.12399749149811608,0.08818505809833124
6.0,0.0,12.07,5.0,760.0,MEAN,0.0002306598073756074,0.0012889212932041014,0.009718915225892634,0.02918427801542831,0.07098244558539359,0.12012256988879995,0.15907572922455682,0.16111516165051268,0.10049303278897483,0.07227748517587555
6.0,0.0,16.18,5.0,760.0,MEAN,0.00021138717095032453,0.0010992540775902069,0.007857933137207916,0.023575838844049703,0.0580830354912228,0.09974863995350093,0.13123747661025936,0.1294019874268991,0.08090428433766883,0.05888861129947536
6.0,0.0,21.34,5.0,760.0,MEAN,0.0001936441088445086,0.0009318166754192308,0.0063477334257876035,0.018956524399259687,0.047314832282175874,0.08229109838731881,0.10696823074138469,0.10288936588947296,0.06448685330872418,0.04748818403838212
6.0,0.0,27.85,5.0,760.0,MEAN,0.00017600301835999044,0.0007882406326319385,0.005111837375658354,0.015224363059760469,0.038249555148802086,0.06721969275950504,0.08607424553746693,0.08071053825720303,0.0506493042986137,0.037668316907404666
6.0,0.0,36.03,5.0,760.0,MEAN,0.00016029938868013032,0.0006658746870745872,0.004101298608597228,0.012124425772307568,0.030632275037856965,0.05414693090912799,0.06801507140562782,0.061876379803500685,0.038922567849367526,0.02932703828524522
6.0,0.0,46.34,5.0,760.0,MEAN,0.0001450036454854614,0.000561149832001754,0.003281446773362973,0.009658751969326937,0.02431003451739381,0.043011629863409014,0.0529130742914247,0.04648886214966375,0.029306643960985656,0.02234198222634641
6.0,0.0,59.32,5.0,760.0,MEAN,0.00013031973201857924,0.00046988523094022936,0.0026104735052234966,0.007601984367750455,0.01896672156138947,0.033497677596324944,0.040064650007902804,0.03387497259512678,0.021403843310406713,0.01646841683959354
6.0,0.0,75.66,5.0,760.0,MEAN,0.00011604370503688823,0.0003907552528131421,0.002064925331280305,0.005924551197401763,0.014592139007714154,0.025411328027409974,0.029367826933764336,0.023769584924515506,0.015081602789943558,0.0116655534764675
6.0,0.0,96.22,5.0,760.0,MEAN,0.00010390908210245089,0.0003256973584251503,0.0016315459407646854,0.004597900404317479,0.011053723748680742,0.01891573575074057,0.020955168176696428,0.016019741705883255,0.010176767805519725,0.007995594825959936
6.0,0.0,122.12,5.0,760.0,MEAN,9.339580794664845e-05,0.0002732839450780848,0.0013011578877598366,0.0035618687319319033,0.008296411108788425,0.013664197253904239,0.014398392927248347,0.010268542264687737,0.0065669724115778585,0.005205651267252324
6.0,0.0,154.71,5.0,760.0,MEAN,8.29845054121438e-05,0.00022688685738758905,0.0010207359291909061,0.002700208531965554,0.005985734170180439,0.009425236956554991,0.00924882605170981,0.0061264550075713934,0.003913670825409289,0.0031346076386941516
6.0,0.0,195.75,5.0,760.0,MEAN,7.268537166106672e-05,0.00018548637914068516,0.000787526831282854,0.0019986437774367396,0.004156363284098036,0.006160105642599665,0.005548275914812908,0.0033446691785676045,0.002145482912105561,0.001734537278275456
6.0,0.0,247.41,5.0,760.0,MEAN,6.242702655850876e-05,0.00014826673736699077,0.000593576807574452,0.0014235238333171877,0.002717543707586179,0.003695451555832012,0.0030020445310070206,0.0016162501975700162,0.0010401105372374868,0.0008481999459550408
6.0,0.0,312.45,5.0,760.0,MEAN,5.210749848317213e-05,0.00011573779017299486,0.0004338892486221085,0.0009658751969326937,0.00164888111638531,0.0019945649125848275,0.0014112872387614527,0.0006575130141281682,0.00042420194459881814,0.0003503744907792162
6.0,0.0,394.33,5.0,760.0,MEAN,4.218565973089689e-05,8.758342553267425e-05,0.00030734246659154757,0.0006252899817980656,0.000917948534922731,0.0009575135239862746,0.0005755278306047427,0.00022525531144682438,0.00014520758872805698,0.00012165214420826685
6.0,0.0,497.41,5.0,760.0,MEAN,3.289604503066796e-05,6.366088317621206e-05,0.0002075122493410084,0.000375561481239771,0.0004548954026094538,0.0003907552528131421,0.00019109481831206378,5.997970764736174e-05,3.8881779200848405e-05,3.2814467733629736e-05
6.0,0.0,627.18,5.0,760.0,MEAN,2.3698204789607055e-05,4.2868869593592105e-05,0.00012848424283521897,0.0001977229736964203,0.00018242723050175137,0.00011889891043322643,4.347050215924908e-05,1.01686100758159e-05,6.608780776309953e-06,5.626794063212208e-06
6.0,0.0,790.55,5.0,760.0,MEAN,1.6631571433670013e-05,2.8123773153931263e-05,7.72333059709483e-05,9.943252792747778e-05,6.784171964942157e-05,3.2549341518255465e-05,8.652292067117722e-06,1.466351914262261e-06,9.552701483177232e-07,8.213814095537212e-07
6.25,0.0,1.0,5.0,760.0,MEAN,0.0007235906247291379,0.005407555077421954,0.04761054998393947,0.13399071038529978,0.2935762977163455,0.44592189993524806,0.6081587494200364,0.6862690113341458,0.4588722958400677,0.3074444382128454
6.25,0.0,1.0,5.0,760.0,MEAN,0.0007235906247291379,0.005407555077421954,0.04761054998393947,0.13399071038529978,0.2935762977163455,0.44592189993524806,0.6081587494200364,0.6862690113341458,0.4588722958400677,0.3074444382128454
6.25,0.0,1.0,5.0,760.0,MEAN,0.0007235906247291379,0.005407555077421954,0.04761054998393947,0.13399071038529978,0.2935762977163455,0.44592189993524806,0.6081587494200364,0.6862690113341458,0.4588722958400677,0.3074444382128454
6.25,0.0,1.0,5.0,760.0,MEAN,0.0007235906247291379,0.005407555077421954,0.04761054998393947,0.13399071038529978,0.2935762977163455,0.44592189993524806,0.6081587494200364,0.6862690113341458,0.4588722958400677,0.3074444382128454
6.25,0.0,1.0,5.0,760.0,MEAN,0.0007235906247291379,0.005407555077421954,0.04761054998393947,0.13399071038529978,0.2935762977163455,0.44592189993524806,0.6081587494200364,0.6862690113341458,0.4588722958400677,0.3074444382128454
6.25,0.0,1.0,5.0,760.0,MEAN,0.0007235906247291379,0.005407555077421954,0.04761054998393947,0.13399071038529978,0.2935762977163455,0.44592189993524806,0.6081587494200364,0.6862690113341458,0.4588722958400677,0.3074444382128454
6.25,0.0,1.0,5.0,760.0,MEAN,0.000713699377463252,0.005259696226540154,0.045693483503540966,0.12838227121392118,0.28042195856893026,0.4265472918886674,0.5788928941075699,0.6435429020103706,0.4245078594627116,0.28603039774030886
6.25,0.0,1.0,5.0,760.0,MEAN,0.0006819862032396384,0.004798784498274131,0.040064650007902804,0.11186286856367873,0.24391611814432043,0.3735220488138151,0.5009865754360562,0.5371865009967726,0.34496999485043317,0.2359623316830926
6.25,0.0,1.01,5.0,760.0,MEAN,0.000638852207430672,0.004206329378533954,0.03337531165076759,0.09251885200348743,0.2031274696252033,0.3152962530527754,0.4191033635339285,0.43541882294157536,0.27664900858091196,0.19231847776763727
6.25,0.0,2.64,5.0,760.0,MEAN,0.0006018365088995732,0.0037331810557121956,0.028317519234397067,0.07810006475197953,0.17263795485716327,0.2713464842734267,0.35792039075525284,0.3623051704710579,0.22851840332835371,0.16101319002921488
6.25,0.0,4.7,5.0,760.0,MEAN,0.0005551335063451842,0.0031917117466209156,0.022964009116262944,0.06331417966379957,0.14184252522522983,0.22698882900888684,0.2971453044617683,0.29490192879321686,0.18660806697496088,0.13276705092972624
6.25,0.0,7.29,5.0,760.0,MEAN,0.000515364574039045,0.0027644506533831634,0.018946327237129905,0.052219667266599705,0.11838905232673747,0.19262439263153067,0.2506462451499748,0.24422203300821382,0.15489489275134732,0.11125103883589196
6.25,0.0,10.54,5.0,760.0,MEAN,0.00047539169849031016,0.002369820478960705,0.01550988359939429,0.04272610932377519,0.09802531955356825,0.1621348778634906,0.2089398520391775,0.2000683209862695,0.12726058337964544,0.09258003497626612
6.25,0.0,14.65,5.0,760.0,MEAN,0.00043898782968699814,0.002038412709742879,0.012746452662224104,0.03507823772644073,0.08138355095776846,0.13643802929644683,0.17426950079792794,0.16376642380425527,0.10431696858764206,0.07689679962066556
6.25,0.0,19.81,5.0,760.0,MEAN,0.00040492930817353535,0.0017559513187479926,0.010472485507283323,0.028837574503015814,0.06741343883997084,0.11410624423223018,0.14459575900027025,0.13317493741491743,0.0848505860818934,0.06330398250166978
6.25,0.0,26.32,5.0,760.0,MEAN,0.0003727062758434328,0.0015122391438462677,0.008615582283450517,0.023657416141087937,0.055594927931556654,0.09493557942824511,0.11900088205452423,0.10686625912008688,0.06831078910739141,0.05150586591751515
6.25,0.0,34.51,5.0,760.0,MEAN,0.00034201281783279713,0.0012991184553338806,0.0070778502342798,0.019344016560191298,0.04552013174733472,0.07798789596855196,0.0958839155063146,0.08394303865234305,0.05395318482866218,0.04107416905875095
6.25,0.0,44.81,5.0,760.0,MEAN,0.00031346076386941515,0.0011145498207848757,0.005806264116696324,0.015744418328379212,0.036974909882579676,0.06330398250166978,0.07620339259584058,0.06476217668622822,0.041787970407835495,0.03216184935732386
6.25,0.0,57.79,5.0,760.0,MEAN,0.0002854185680125221,0.0009525169145426828,0.0047447395389863,0.01277704414861344,0.029663544635527932,0.050435163893888336,0.05919452616336873,0.048548688899879164,0.031488836656758425,0.02447318911147028
6.25,0.0,74.13,5.0,760.0,MEAN,0.0002588039748537982,0.0008085329852701993,0.003850448420204657,0.01019410298114035,0.023361698439324338,0.03919789122687156,0.044469824047967454,0.034976266105142935,0.02274986871153758,0.017855230889243526
6.25,0.0,94.7,5.0,760.0,MEAN,0.0002329031830441588,0.0006829039478313185,0.003110134449582681,0.00807207354193328,0.01804897696970933,0.02957177017635992,0.0321924408437132,0.024126485599057782,0.015703629679860096,0.012450734960460506
6.25,0.0,120.59,5.0,760.0,MEAN,0.00020792013582619957,0.0005721627671019156,0.002485048411027211,0.0062896096016478616,0.013541831308346887,0.021495617769574725,0.022168630470140158,0.015591460896432523,0.010207359291909062,0.008179143744295963
6.25,0.0,153.19,5.0,760.0,MEAN,0.00018303906022953812,0.0004733522660643543,0.0019568354127046444,0.004791646484783285,0.009791315077014067,0.014806279412439519,0.014286224143820775,0.009314087889340397,0.006132573304849261,0.004961939092350599
6.25,0.0,194.22,5.0,760.0,MEAN,0.0001593816440884502,0.0003861665298547414,0.0015173377249111573,0.0035608490157189253,0.006817822599970429,0.009641416793706312,0.00857377391871842,0.005116935956723244,0.0033762803811699204,0.002759352072318274
6.25,0.0,245.88,5.0,760.0,MEAN,0.0001352143698408733,0.00030826021118322773,0.0011492201720261252,0.0025513299648707763,0.004480633039825017,0.00579300780592761,0.004645827066327441,0.0024809695461752994,0.0016448022515333984,0.0013531634146217108
6.25,0.0,310.92,5.0,760.0,MEAN,0.00011186286856367874,0.0002400411965350043,0.0008454467121800003,0.0017467738728311913,0.002720602856225113,0.003127469625203306,0.002199527871393391,0.001018390581901057,0.0006782132532516201,0.0005646168671258789
6.25,0.0,392.8,5.0,760.0,MEAN,9.014291322724887e-05,0.00018130554266747567,0.0006006128494439998,0.0011339244288314564,0.001524475738402003,0.0015061208465684001,0.0008961266079650034,0.0003507823772644073,0.00023392289925713673,0.00019670325748344234
6.25,0.0,495.88,5.0,760.0,MEAN,6.961602586000316e-05,0.00013174733471674833,0.00040768254194857573,0.0006854532383637634,0.000756527458408325,0.0006144809899404996,0.00029755319094695946,9.407901780934366e-05,6.299806763777641e-05,5.346372104643278e-05
6.25,0.0,625.65,5.0,760.0,MEAN,4.9823334166101576e-05,8.857255025926286e-05,0.0002542152518953975,0.0003634268583053336,0.0003045892328165072,0.00018711792508144983,6.796408559497891e-05,1.605033319227259e-05,1.0798794695436262e-05,9.247806335496833e-06
6.25,0.0,789.02,5.0,760.0,MEAN,3.472133705189846e-05,5.7981063869925e-05,0.00015367123329577379,0.00018385483319992047,0.000113698357747039,5.1281528350660016e-05,1.3592817118995784e-05,2.331071262867544e-06,1.5734221166249435e-06,1.3613211443255343e-06
6.5,0.0,1.0,5.0,760.0,MEAN,0.0014276026981690994,0.009096888335976097,0.06607761060096976,0.17335175620624782,0.3670978366720542,0.5516664712210592,0.7241004828356269,0.742251431426634,0.4966017957202511,0.34364436377356183
6.5,0.0,1.0,5.0,760.0,MEAN,0.0014276026981690994,0.009096888335976097,0.06607761060096976,0.17335175620624782,0.3670978366720542,0.5516664712210592,0.7241004828356269,0.742251431426634,0.4966017957202511,0.34364436377356183
6.5,0.0,1.0,5.0,760.0,MEAN,0.0014276026981690994,0.009096888335976097,0.06607761060096976,0.17335175620624782,0.3670978366720542,0.5516664712210592,0.7241004828356269,0.742251431426634,0.4966017957202511,0.34364436377356183
6.5,0.0,1.0,5.0,760.0,MEAN,0.0014276026981690994,0.009096888335976097,0.06607761060096976,0.17335175620624782,0.3670978366720542,0.5516664712210592,0.7241004828356269,0.742251431426634,0.4966017957202511,0.34364436377356183
6.5,0.0,1.0,5.0,760.0,MEAN,0.0014276026981690994,0.009096888335976097,0.06607761060096976,0.17335175620624782,0.3670978366720542,0.5516664712210592,0.7241004828356269,0.742251431426634,0.4966017957202511,0.34364436377356183
6.5,0.0,1.0,5.0,760.0,MEAN,0.0014276026981690994,0.009096888335976097,0.06607761060096976,0.17335175620624782,0.3670978366720542,0.5516664712210592,0.7241004828356269,0.742251431426634,0.4966017957202511,0.34364436377356183
6.5,0.0,1.0,5.0,760.0,MEAN,0.0014276026981690994,0.009096888335976097,0.06607761060096976,0.17335175620624782,0.3670978366720542,0.5516664712210592,0.7241004828356269,0.742251431426634,0.4966017957202511,0.34364436377356183
6.5,0.0,1.0,5.0,760.0,MEAN,0.001408228090122519,0.008891925377167535,0.06401778385075434,0.16723345892838024,0.3541474407672345,0.5322918631744785,0.6961602586000317,0.7061534774872154,0.46774382689297567,0.32477961383347015
6.5,0.0,1.0,5.0,760.0,MEAN,0.0013164536309545054,0.007868130299337694,0.054218311044036446,0.13990506442057174,0.2969413612191727,0.44887907695288404,0.5798106386992501,0.5669622144157281,0.36536431910999173,0.25768228701952245
6.5,0.0,1.0,5.0,760.0,MEAN,0.0012175411582956463,0.006783152248729179,0.04450041553435679,0.11420821585352797,0.2435082316591293,0.3724003609795394,0.47661535794588367,0.45367174315388026,0.28970137610702945,0.2075122493410084
6.5,0.0,2.55,5.0,760.0,MEAN,0.0011135301045718977,0.00579300780592761,0.036230517047105795,0.09290634416441905,0.19966043450107837,0.30958584226009905,0.3936104582094803,0.36730177991464974,0.23412684249973234,0.17019063594601624
6.5,0.0,5.14,5.0,760.0,MEAN,0.001012476227865785,0.0049150321465536145,0.02929644679885588,0.07529584516629023,0.1633585373190641,0.2573763721556291,0.3255953868038525,0.2989807936451286,0.19099284669076597,0.14092478063354968
6.5,0.0,8.4,5.0,760.0,MEAN,0.0009225372578811317,0.004182875905635462,0.023871556545813303,0.06140731034553084,0.13470451173438433,0.2149561776957473,0.2705307113030444,0.24432400462951162,0.15713826841989875,0.11685947800727058
6.5,0.0,12.5,5.0,760.0,MEAN,0.000841673762191982,0.003565947596783815,0.019537762640657107,0.050251614975552306,0.11125103883589196,0.17977596834800877,0.2247454533403354,0.19986437774367394,0.1294019874268991,0.09700560334059032
6.5,0.0,17.67,5.0,760.0,MEAN,0.00076784630837238,0.0030469120443780496,0.016040136030142812,0.04122712649069764,0.09163169889819664,0.15010222655035102,0.18558835076198293,0.16274670759127735,0.10564259966451336,0.08039442623117987
6.5,0.0,24.17,5.0,760.0,MEAN,0.0006995253221028588,0.002611493221436474,0.01322571928232373,0.03385457827086722,0.07555077421953471,0.12409946311941387,0.15214165897630688,0.1307276185037704,0.08530945837773347,0.06567992127790835
6.5,0.0,32.36,5.0,760.0,MEAN,0.0006368127750047163,0.0022372573712735747,0.010890569154604273,0.027756675317259207,0.061876379803500685,0.10184925535223548,0.12277383204254257,0.10319528075336634,0.06774994519025355,0.05264794807605044
6.5,0.0,42.67,5.0,760.0,MEAN,0.0005787909224862721,0.0019150270479725492,0.008960246363437056,0.02274986871153758,0.05041476956962877,0.0828417451423269,0.09790295360801089,0.08018028582645449,0.052851891318646024,0.041471858381812346
6.5,0.0,55.65,5.0,760.0,MEAN,0.0005244400483345485,0.0016335853731906413,0.007356232760422775,0.01852824358980896,0.04057450811439176,0.06613879357374843,0.0763359557035277,0.0605405515644996,0.040166621629200594,0.0317947515206518
6.5,0.0,71.98,5.0,760.0,MEAN,0.00047161874850229187,0.0013857943334370044,0.006009187643078931,0.01490825103373731,0.03203948341176651,0.05144468294473648,0.05754258589834449,0.04398036026573805,0.02929644679885588,0.023412684249973233
6.5,0.0,92.55,5.0,760.0,MEAN,0.00042165265406637334,0.001164515915220794,0.004872204065608541,0.011849102394803525,0.024901469920921012,0.038891976362978184,0.041787970407835495,0.030479317605910276,0.020394324259558564,0.016448022515333983
6.5,0.0,118.44,5.0,760.0,MEAN,0.0003725023326008372,0.0009750526428494951,0.0039085722443444,0.009286555551589993,0.018721989670274764,0.028174758964580156,0.028827377340886032,0.019843677504550485,0.01335828239001086,0.010910963478863831
6.5,0.0,151.04,5.0,760.0,MEAN,0.0003257993300464481,0.0008046580636608832,0.003096878138813968,0.007111500869308072,0.013603014281125564,0.01945618534361887,0.01859962372471741,0.011961271178231099,0.008079211555424126,0.006645490559977159
6.5,0.0,192.08,5.0,760.0,MEAN,0.0002802180153263347,0.0006545558371105322,0.0024095894112668445,0.005309662320976073,0.00946500588886113,0.012624086716666753,0.011216878342757211,0.006578189289920615,0.004466357012843326,0.003709727582813703
6.5,0.0,243.74,5.0,760.0,MEAN,0.00023637021816828377,0.0005222986442872949,0.0018375286157862269,0.0038290343797321206,0.006236584358573009,0.007617280110945124,0.006072410048283563,0.0032039483411766506,0.002191370141689568,0.001832430034721337
6.5,0.0,308.78,5.0,760.0,MEAN,0.00019445988181489093,0.0004055411379013221,0.0013592817118995783,0.002630867829483055,0.003799462609555761,0.0041196535004308305,0.0028786588692366914,0.0013276705092972628,0.0009089750322485253,0.0007700896840409314
6.5,0.0,390.66,5.0,760.0,MEAN,0.0001552008076152407,0.0003062207787572719,0.0009690363171929253,0.0017182218188678093,0.0021271280202719584,0.0019782494531771807,0.0011777722259895072,0.00045866835259747213,0.00031651991250834896,0.00026961296671136424
6.5,0.0,493.74,5.0,760.0,MEAN,0.00011900088205452423,0.00022189024794399718,0.0006603682195245063,0.0010421499696634427,0.001066623158774913,0.0008097566447257729,0.00039116313929833327,0.0001239974914981161,8.582951364635221e-05,7.3735679360434e-05
6.5,0.0,623.51,5.0,760.0,MEAN,8.439171378605335e-05,0.00014877659547347973,0.00041329098111995435,0.0005556433644516731,0.00042940249728500555,0.00024687329516195645,8.955147782372165e-05,2.1281477364849362e-05,1.4816476574569298e-05,1.2848424283521897e-05
6.5,0.0,786.88,5.0,760.0,MEAN,5.82767815716886e-05,9.717895509679656e-05,0.0002511561032564637,0.00028297124910137513,0.00016050333192272592,6.77805366766429e-05,1.794700534841154e-05,3.109114733369703e-06,2.176074398494899e-06,1.9058496020557479e-06
6.75,0.0,1.0,5.0,760.0,MEAN,0.002682873356344929,0.014877659547347974,0.09033665930771467,0.22250207767178393,0.4634610187984684,0.6825980329674252,0.867778497244217,0.8045560920395854,0.5393279050440263,0.386880331203826
6.75,0.0,1.0,5.0,760.0,MEAN,0.002682873356344929,0.014877659547347974,0.09033665930771467,0.22250207767178393,0.4634610187984684,0.6825980329674252,0.867778497244217,0.8045560920395854,0.5393279050440263,0.386880331203826
6.75,0.0,1.0,5.0,760.0,MEAN,0.002682873356344929,0.014877659547347974,0.09033665930771467,0.22250207767178393,0.4634610187984684,0.6825980329674252,0.867778497244217,0.8045560920395854,0.5393279050440263,0.386880331203826
6.75,0.0,1.0,5.0,760.0,MEAN,0.002682873356344929,0.014877659547347974,0.09033665930771467,0.22250207767178393,0.4634610187984684,0.6825980329674252,0.867778497244217,0.8045560920395854,0.5393279050440263,0.386880331203826
6.75,0.0,1.0,5.0,760.0,MEAN,0.002682873356344929,0.014877659547347974,0.09033665930771467,0.22250207767178393,0.4634610187984684,0.6825980329674252,0.867778497244217,0.8045560920395854,0.5393279050440263,0.386880331203826
6.75,0.0,1.0,5.0,760.0,MEAN,0.002682873356344929,0.014877659547347974,0.09033665930771467,0.22250207767178393,0.4634610187984684,0.6825980329674252,0.867778497244217,0.8045560920395854,0.5393279050440263,0.386880331203826
6.75,0.0,1.0,5.0,760.0,MEAN,0.002682873356344929,0.014877659547347974,0.09033665930771467,0.22250207767178393,0.4634610187984684,0.6825980329674252,0.867778497244217,0.8045560920395854,0.5393279050440263,0.386880331203826
6.75,0.0,1.0,5.0,760.0,MEAN,0.002682873356344929,0.014877659547347974,0.09033665930771467,0.22250207767178393,0.4634610187984684,0.6825980329674252,0.867778497244217,0.8045560920395854,0.5393279050440263,0.386880331203826
6.75,0.0,1.0,5.0,760.0,MEAN,0.0026818536401319515,0.014867462385218194,0.0902652791728062,0.22240010605048616,0.46305313231327727,0.6819862032396384,0.8669627242738347,0.8035363758266075,0.5386141036949418,0.386370473097337
6.75,0.0,1.0,5.0,760.0,MEAN,0.0024422203300821384,0.012675072527315649,0.0733889758480215,0.17875625213503085,0.3706668434174769,0.5483014077182321,0.6871867559258259,0.6109119831950769,0.3965676352271163,0.29072109232000737
6.75,0.0,1.0,5.0,760.0,MEAN,0.0022025870200323254,0.010676428749878909,0.05890900562373492,0.14296421305950555,0.2959216450061948,0.4426588080537187,0.5502388685228902,0.4775331025375638,0.30764838145544093,0.22953811954133166
6.75,0.0,2.13,5.0,760.0,MEAN,0.001947657966787843,0.008742027093859779,0.04606058134021302,0.11186286856367873,0.23402487087843454,0.35455532725242567,0.4389878296869981,0.37637725421015333,0.24361020328042707,0.18426271968511163
6.75,0.0,5.39,5.0,760.0,MEAN,0.0017406555755533236,0.007290970922792187,0.03690352974767122,0.08969423809353856,0.18956524399259686,0.29072109232000737,0.3586341921043374,0.3043852895739116,0.19833480342420706,0.15163180086981792
6.75,0.0,9.49,5.0,760.0,MEAN,0.0015530277923653847,0.006098922669820989,0.029755319094695948,0.07235906247291378,0.15397714815966718,0.23922542356462198,0.2935762977163455,0.24636343705546745,0.1618289629995972,0.125017207711094
6.75,0.0,14.66,5.0,760.0,MEAN,0.00139293234692785,0.005140389429621737,0.024208062896096016,0.05894979427225404,0.12603692392407193,0.19731508721122912,0.2404490830201955,0.1990486047732916,0.1313394482315572,0.10278739426817517
6.75,0.0,21.16,5.0,760.0,MEAN,0.0012562903743888077,0.004351129080776821,0.019813086018161147,0.048242774035985786,0.10329725237466413,0.1621348778634906,0.1959894561343578,0.15989150219493917,0.10615245777100232,0.08401441878725151
6.75,0.0,29.35,5.0,760.0,MEAN,0.0011247469829146549,0.0036903529747671225,0.016274670759127738,0.03949360892863516,0.08418777054345776,0.1324611360658329,0.1575461549050899,0.12644481040926311,0.08455486838012981,0.06746442465061973
6.75,0.0,39.66,5.0,760.0,MEAN,0.0010104367954398292,0.0031356273549071295,0.013409268200659756,0.03233520111353011,0.06842295789081898,0.10717217398398025,0.12491523608979621,0.09829044576894251,0.06622037087078667,0.05333115793874565
6.75,0.0,52.63,5.0,760.0,MEAN,0.000905202082260507,0.002663498748298349,0.011023132262291405,0.026339269781219886,0.05502388685228901,0.08526866972921436,0.09722994090744545,0.0743271147639612,0.050455558218147886,0.041043577572361614
6.75,0.0,68.97,5.0,760.0,MEAN,0.0008057797514951589,0.002248474249616332,0.009019389903789777,0.021281477364849363,0.04357247378054687,0.06630194816782489,0.07337877868589171,0.054218311044036446,0.0370156985310988,0.030346754498223147
