rup_mag,rup_rake,dist_repi,damping,site_vs30,result_type,5.000,2.000,1.000,0.500,0.300,0.200,0.100,0.050,pga
5.5,-90.0,3.16,5.0,760.0,MEAN,0.003817817501389364,0.030938189901750342,0.09958548535942448,0.30734246659154757,0.5471797198839563,0.8296411108788425,1.1471807396001694,1.110470955932964,0.6063232602366762
5.5,-90.0,3.98,5.0,760.0,MEAN,0.0035628884481448816,0.02876619436810736,0.09348758240581648,0.2894974328644338,0.5150586591751516,0.7730468610585675,1.0421499696634426,1.0099269373333402,0.5592123711970959
5.5,-90.0,5.01,5.0,760.0,MEAN,0.0032834862057889293,0.026380058429739006,0.08645154053626876,0.2683893072557907,0.47692127280977703,0.7096205126113403,0.9345699091942713,0.9064257417160805,0.5080226173056038
5.5,-90.0,6.31,5.0,760.0,MEAN,0.002916388369116875,0.02316795235885853,0.07629516705500859,0.23667613303217716,0.41940927839782194,0.6220268899165362,0.8081250987850082,0.7817144488688799,0.44010951752127386
5.5,-90.0,7.94,5.0,760.0,MEAN,0.002587020032325004,0.02033314128677989,0.06728087573228371,0.20853196555398634,0.3686274109915211,0.544834372594107,0.6983016626472852,0.6735225586719217,0.3810679487898518
5.5,-90.0,10.0,5.0,760.0,MEAN,0.0022933417629873607,0.017834836564983966,0.05927610346040697,0.18365088995732487,0.3236579259991944,0.47681930118847926,0.6027542534912534,0.5798106386992501,0.3295722800344664
5.5,-90.0,12.59,5.0,760.0,MEAN,0.0019354213722321079,0.014745096439660843,0.04836513998154314,0.14847068060958635,0.2608434072797541,0.3865744163399326,0.4918091295192548,0.469069457969847,0.2686952221196841
5.5,-90.0,15.85,5.0,760.0,MEAN,0.0016182896299959722,0.012063242799528891,0.03891237068723774,0.11828708070543968,0.20710436285581724,0.30917795577490786,0.39707749333360526,0.37515359475457977,0.21668969525780976
5.5,-90.0,19.95,5.0,760.0,MEAN,0.001350104265982777,0.009845360036301896,0.0312543019277735,0.09401783483656499,0.16407233866814866,0.24677132354065864,0.31998694763247393,0.2993886801303198,0.17437147241922574
5.5,-90.0,25.12,5.0,760.0,MEAN,0.0010982343613772287,0.0077977698806422175,0.02431003451739381,0.0722061050409671,0.12624086716666752,0.19109481831206376,0.24942258569440126,0.230353892511714,0.13613211443255344
5.5,-90.0,31.62,5.0,760.0,MEAN,0.0008695120148062795,0.005974517291837682,0.018263117374434697,0.053392340911524325,0.09404842632295433,0.14316815630210114,0.18752581156664103,0.170292607567314,0.10268542264687738
5.5,-90.0,39.81,5.0,760.0,MEAN,0.0006857591532276568,0.004559151188224317,0.013664197253904239,0.039330454334558694,0.06979957477833919,0.10686625912008688,0.14041492252706073,0.1253231225749874,0.07723330597094828
5.5,-90.0,50.12,5.0,760.0,MEAN,0.0005390219901801329,0.0034731534214028238,0.010237950778298399,0.02901092625922206,0.05187296375418721,0.07963983623357619,0.10472485507283323,0.09172347335736465,0.057807712113718754
5.5,-90.0,63.1,5.0,760.0,MEAN,0.00042797489458683654,0.002701228248178532,0.008020068015071406,0.02247454533403354,0.040513325141613085,0.06106060683311835,0.07846716258865158,0.06618977938439732,0.043195178781745044
5.5,-90.0,79.43,5.0,760.0,MEAN,0.0003371181800105031,0.0020853196555398633,0.006236584358573009,0.017273992647846105,0.03139706219759041,0.04645827066327442,0.058337964544467276,0.0473964095792141,0.03201908908750695
5.5,-90.0,100.0,5.0,760.0,MEAN,0.0002629848113270077,0.001593816440884502,0.004802863363126042,0.013144141985285495,0.024095894112668444,0.03500685759153228,0.04295044689063034,0.03360984637975252,0.023514655871271026
5.5,-90.0,125.89,5.0,760.0,MEAN,0.000213120688512387,0.0013021776039728143,0.0039881101089566775,0.010717217398398026,0.019313425073801963,0.026981690995395984,0.03109114733369703,0.023239332493766984,0.0170292607567314
5.5,-90.0,158.49,5.0,760.0,MEAN,0.0001720261251293765,0.0010717217398398026,0.0033477283272065387,0.008798111485573565,0.015458897788745393,0.02060846466428393,0.0219544900654148,0.015622052382821862,0.012053045637399113
5.5,-90.0,199.53,5.0,760.0,MEAN,0.00013888534820759383,0.0008817486093620146,0.0028093181667541924,0.007226728801374578,0.01236915766342227,0.015734221166249434,0.01549968643726451,0.010503076993672662,0.00852482754049548
5.5,-90.0,251.19,5.0,760.0,MEAN,0.00011063920910810522,0.000719103873392035,0.0023116966548209633,0.005764455751964228,0.009505794537380246,0.011512596044520809,0.010452091183023765,0.006778053667664289,0.005789948657288677
5.5,-90.0,316.23,5.0,760.0,MEAN,8.581931648422244e-05,0.0005762416319538273,0.0018303906022953812,0.004345010783498952,0.006752560762339841,0.0077467840699933215,0.0064476656146594405,0.004042155068244508,0.0036332488668403586
5.5,-90.0,398.11,5.0,760.0,MEAN,6.656707438319916e-05,0.00046182947285770376,0.0014490167386416362,0.0032743087598721275,0.004796745065848174,0.005214828713169125,0.003977912946826898,0.0024095894112668445,0.0022800854522186478
5.5,-90.0,501.19,5.0,760.0,MEAN,5.162823186307251e-05,0.00037005501368969016,0.0011471807396001693,0.0024687329516195644,0.0034068718675592585,0.0035108829212830072,0.0024544569246378735,0.001436780144085901,0.0014306618468080334
5.5,-90.0,630.96,5.0,760.0,MEAN,3.684234677489255e-05,0.00028358307882916185,0.0009143795281773083,0.00201801838548332,0.002811357599180148,0.0028929348962183827,0.0019894663315199383,0.0011410624423223018,0.001139023009896346
5.5,-90.0,794.33,5.0,760.0,MEAN,2.619650951140298e-05,0.00021689363850040534,0.0007293010355218142,0.0016560191298761557,0.0023331106952934996,0.002403471113988977,0.0016315459407646854,0.0009175406484375399,0.0009152972727689884
5.75,-90.0,1.0,5.0,760.0,MEAN,0.007851814839930048,0.056227151983602966,0.1618289629995972,0.4538756863964759,0.7699877124196337,1.1502398882391032,1.6029938868013032,1.5295743194668925,0.8090428433766883
5.75,-90.0,1.26,5.0,760.0,MEAN,0.007813065623836886,0.055992617254618036,0.16162501975700164,0.4540796296390715,0.7697837691770381,1.1482004558131473,1.5887178598196123,1.5173377249111573,0.8011910285367583
5.75,-90.0,1.58,5.0,760.0,MEAN,0.007772276975317769,0.05573768820137356,0.16131910489310824,0.45428357288166704,0.7694778543131447,1.1441215909612354,1.5754615490508992,1.505101130355422,0.7932372420755304
5.75,-90.0,2.0,5.0,760.0,MEAN,0.007730468610585675,0.0554725619859993,0.16111516165051268,0.45428357288166704,0.7689679962066558,1.1410624423223017,1.5611855220692081,1.492864535799687,0.7852834556143026
5.75,-90.0,2.51,5.0,760.0,MEAN,0.007455145233081634,0.05350450969495189,0.15632249544951643,0.44163909184074074,0.7470440976276302,1.1012935100161625,1.4867462385218195,1.4225041171042099,0.7524485935564132
5.75,-90.0,3.16,5.0,760.0,MEAN,0.007054396761381308,0.05060851565009458,0.1490825103373731,0.4218565973089689,0.713189519356763,1.0431696858764206,1.3817154685850928,1.322571928232373,0.7065613639724064
5.75,-90.0,3.98,5.0,760.0,MEAN,0.006672003181514585,0.047845084712924396,0.1421484400891232,0.4027879041262817,0.6805586005414693,0.9865754360561456,1.2838227121392116,1.2287580366384037,0.6633253965421424
5.75,-90.0,5.01,5.0,760.0,MEAN,0.0062141506018874955,0.044459626885837676,0.13307296579361963,0.3773969704231313,0.6368127750047162,0.9167248754671575,1.1736933611375955,1.1237272667016769,0.6119316994080548
5.75,-90.0,6.31,5.0,760.0,MEAN,0.0055156449959976135,0.03914690541622267,0.11767525097765293,0.33334523002248473,0.5606399738952649,0.8049639785247765,1.0207359291909062,0.9746447563643038,0.53453523884303
5.75,-90.0,7.94,5.0,760.0,MEAN,0.0048925983898681,0.03444601367439442,0.10401105372374868,0.2941881274441323,0.4932367322174239,0.7062554491085131,0.8861333890778197,0.8449368540735114,0.4666221390587
5.75,-90.0,10.0,5.0,760.0,MEAN,0.0043358333375821505,0.03027537436331469,0.09178465633014334,0.25931383296028715,0.4335833337582151,0.6190697128989003,0.7688660245853579,0.7318503260542591,0.4069687405994912
5.75,-90.0,12.59,5.0,760.0,MEAN,0.003655682623525873,0.02503403302860814,0.07492874732961817,0.20985759663085765,0.3501705475366205,0.5032299511046076,0.6281451871944038,0.5939846940596433,0.33436494623546265
5.75,-90.0,15.85,5.0,760.0,MEAN,0.0030540500578688954,0.02046570439446702,0.060316213997644454,0.16723345892838024,0.2786884410068678,0.40350170547536623,0.5075127591991149,0.4763094430819903,0.2717543707586179
5.75,-90.0,19.95,5.0,760.0,MEAN,0.0025462313838058867,0.016702951568578463,0.04845691444071115,0.13307296579361963,0.22127841821621044,0.32294412465010985,0.40921211626804266,0.3812718920324474,0.2203606736245303
5.75,-90.0,25.12,5.0,760.0,MEAN,0.002075122493410084,0.01324611360658329,0.03773969704231312,0.102379507782984,0.17090443729510077,0.2513600464990593,0.32019089087506947,0.2950039004145147,0.17375964269143898
5.75,-90.0,31.62,5.0,760.0,MEAN,0.0016478614001723322,0.010184925535223547,0.02841949085569486,0.07593826638046632,0.12797438472873,0.18966721561389466,0.24228457220355576,0.2199527871393391,0.13286902255102406
5.75,-90.0,39.81,5.0,760.0,MEAN,0.0013042170363987702,0.007799809313068173,0.0213120688512387,0.0561149832001754,0.09546583185899365,0.14255632657431438,0.18273314536564472,0.1633585373190641,0.10120683413805938
5.75,-90.0,50.12,5.0,760.0,MEAN,0.0010288936588947295,0.0059633004134949244,0.016009544543753473,0.04151264703033146,0.07128836044928696,0.10696823074138469,0.13725380226682915,0.12063242799528891,0.07673364502658911
5.75,-90.0,63.1,5.0,760.0,MEAN,0.0008197498636129565,0.004665201674374022,0.012593495230277413,0.03224342665436209,0.05580906833628201,0.08245425298139528,0.1036031672385575,0.08797091769360586,0.05800145819418456
5.75,-90.0,79.43,5.0,760.0,MEAN,0.0006481316249687713,0.0036220319884976014,0.009833123441746163,0.024850484110272113,0.04335833337582151,0.06305925061055509,0.07759020664549057,0.06367108033834185,0.043501093645638415
5.75,-90.0,100.0,5.0,760.0,MEAN,0.0005075127591991149,0.0027838252614297444,0.0076030040839634334,0.01896672156138947,0.033354917326508034,0.04775331025375638,0.05755278306047427,0.04563230053076229,0.032314806789270546
5.75,-90.0,125.89,5.0,760.0,MEAN,0.00041329098111995435,0.002292322046774383,0.006351812290639515,0.015530277923653848,0.026798142077059956,0.03693412123406056,0.042022505136820425,0.031825343007041144,0.02356564168191992
5.75,-90.0,158.49,5.0,760.0,MEAN,0.0003355886056910362,0.0019038101696297921,0.005367786145115815,0.012828029959262337,0.021505814931704507,0.02827673058587795,0.029949065175161754,0.021556800742353405,0.016764134541357143
5.75,-90.0,199.53,5.0,760.0,MEAN,0.0002723662004864047,0.001580560130115789,0.004536717431538803,0.010594851452840675,0.017263795485716327,0.021648575201521417,0.02133246317549826,0.014612533331973713,0.01192048252971198
5.75,-90.0,251.19,5.0,760.0,MEAN,0.00021821926957727664,0.0013001381715468585,0.0037607133934625995,0.008508512081087834,0.013317493741491744,0.0158973757603259,0.014530956034935478,0.009500695956315358,0.008137335379563869
5.75,-90.0,316.23,5.0,760.0,MEAN,0.00017039457918861182,0.001051327415580244,0.0030020445310070206,0.006460921925428154,0.009512932550871094,0.010747808884787362,0.009054060255031025,0.005707351644037465,0.005134271132343869
5.75,-90.0,398.11,5.0,760.0,MEAN,0.00013307296579361964,0.0008494236054106142,0.0023973528167111095,0.004906874416849791,0.00679742827571087,0.007270576598532629,0.005643109522619855,0.003428285908031795,0.0032396384086308782
5.75,-90.0,501.19,5.0,760.0,MEAN,0.00010390908210245089,0.0006865749261980391,0.0019140073317595713,0.0037260430422213497,0.004856908322413873,0.004918091295192549,0.0035170012185608743,0.0020598267502154152,0.002043511290807768
5.75,-90.0,630.96,5.0,760.0,MEAN,7.605043516389388e-05,0.0005380022739671549,0.0015540475085783628,0.0030927992739620564,0.004058470527652154,0.004102318324810205,0.002888856031366471,0.0016580585623021114,0.0016478614001723322
5.75,-90.0,794.33,5.0,760.0,MEAN,5.5503153472388634e-05,0.0004209388527172888,0.0012634283878796533,0.0025758031539822464,0.003412990164837126,0.003451739380930287,0.0024004119653500433,0.001350104265982777,0.0013419465362789536
6.0,-90.0,1.0,5.0,760.0,MEAN,0.014112872387614528,0.08902122539297314,0.235758388440497,0.6087705791478232,0.9828024860681273,1.4072083739095411,1.834469467147293,1.7396358593403456,0.9088730606272274
6.0,-90.0,1.26,5.0,760.0,MEAN,0.01406188657696563,0.08878669066398821,0.23565641681919922,0.6092804372543121,0.9822926279616383,1.405168941483585,1.8252920212304917,1.7314781296365223,0.9021429336215732
6.0,-90.0,1.58,5.0,760.0,MEAN,0.014010900766316736,0.08853176161074372,0.23545247357660365,0.6096883237395033,0.9814768549912559,1.4021097928446513,1.8171342915266682,1.7233203999326987,0.895310834994621
6.0,-90.0,2.0,5.0,760.0,MEAN,0.013959914955667837,0.08826663539536947,0.23524853033400805,0.609892266982099,0.9805591103995759,1.3990506442057176,1.807956845609867,1.7141429540158974,0.8883767647463712
6.0,-90.0,2.51,5.0,760.0,MEAN,0.013582619956866005,0.08607424553746693,0.23055783575430958,0.5980635589115549,0.9605726726252084,1.36336057675149,1.749833021470125,1.6580585623021113,0.8614562567237538
6.0,-90.0,3.16,5.0,760.0,MEAN,0.013031973201857923,0.082790759331678,0.2232158790208685,0.5790968373501655,0.9295732997506795,1.310335333676638,1.6641768595799789,1.5754615490508992,0.8234208419796771
6.0,-90.0,3.98,5.0,760.0,MEAN,0.012491523608979621,0.07958885042292729,0.216077865530023,0.5605380022739672,0.8991857566039371,1.2593495230277414,1.5825995625417446,1.4959236844386208,0.7868130299337694
6.0,-90.0,5.01,5.0,760.0,MEAN,0.011757327935635513,0.07494914165387773,0.204759015565968,0.5308642604763095,0.8503413500022944,1.1838905232673747,1.4745096439660843,1.3919126307148721,0.7371528503617444
6.0,-90.0,6.31,5.0,760.0,MEAN,0.010431696858764206,0.06614899073587821,0.18140751428877344,0.46947734445503814,0.7494914165387773,1.0411302534504647,1.2879015769911235,1.2155017258696905,0.649253312803047
6.0,-90.0,7.94,5.0,760.0,MEAN,0.009251885200348744,0.0583277673823375,0.1606053035440237,0.41482055543942126,0.6600623046606129,0.9153992443902863,1.1247469829146548,1.0605048614970454,0.5713469941315331
6.0,-90.0,10.0,5.0,760.0,MEAN,0.00819545920370361,0.05139369713408758,0.1421484400891232,0.3662820637016718,0.5807283832909301,0.8037403190692031,0.9806610820208737,0.9237609173367052,0.5024141781342253
6.0,-90.0,12.59,5.0,760.0,MEAN,0.006906537910499508,0.04250177175692005,0.11604370503688824,0.29663544635527933,0.4700891741828249,0.6550656952170211,0.8022107447497362,0.7520407070712221,0.4160442148949947
6.0,-90.0,15.85,5.0,760.0,MEAN,0.005765475468177206,0.03474173137615802,0.09347738524368669,0.23657416141087936,0.3749496515119842,0.5266834240031,0.6486414830752602,0.6047936859172093,0.3407891583772236
6.0,-90.0,19.95,5.0,760.0,MEAN,0.004803883079339021,0.028337913558656627,0.07512249341008398,0.18834158453702335,0.29847093553863957,0.4227743419006491,0.5234203321215706,0.48538491737749384,0.27858646938556997
6.0,-90.0,25.12,5.0,760.0,MEAN,0.003918769406474178,0.022505136820422877,0.05859289359771176,0.145207588728057,0.23137360872469193,0.33059199624744434,0.4109456338301051,0.3777028852870246,0.2218902479439972
6.0,-90.0,31.62,5.0,760.0,MEAN,0.0031233907603513945,0.01736576710701412,0.04422509215685275,0.1079879469543626,0.17416752917663017,0.25115610325646376,0.3131548490055218,0.28409293693565085,0.17192415350807871
6.0,-90.0,39.81,5.0,760.0,MEAN,0.0024799498299623215,0.013348085227881081,0.03325294570521024,0.08004772271876737,0.1305236752611748,0.19017707372038362,0.23769584924515508,0.21291674526979143,0.13266507930842847
6.0,-90.0,50.12,5.0,760.0,MEAN,0.001962953709982512,0.010237950778298399,0.02502383586647836,0.05939846940596432,0.09797433374291935,0.1437799860298879,0.17977596834800877,0.15866784273936563,0.10185945251436526
6.0,-90.0,63.1,5.0,760.0,MEAN,0.0015703629679860096,0.008056777798738611,0.01977229736964203,0.0462645245828086,0.0768866024585358,0.11135301045718977,0.13674394416034016,0.11696144962856837,0.07788592434725415
6.0,-90.0,79.43,5.0,760.0,MEAN,0.0012460932122590283,0.006290629317860839,0.01549968643726451,0.03576144758913594,0.05986753886393417,0.08558478175523752,0.10319528075336634,0.08551340162032907,0.05910275170420072
6.0,-90.0,100.0,5.0,760.0,MEAN,0.0009795393941865978,0.004864046335904718,0.012032651313139554,0.027369183156327595,0.04616255296151082,0.06514966884715984,0.07711094002539094,0.06193756277627937,0.04440864107518877
6.0,-90.0,125.89,5.0,760.0,MEAN,0.0008017008866432472,0.0040370564871796185,0.010115584832741048,0.022515333982552656,0.03719924744943482,0.05055752983944568,0.05680839022500039,0.04357247378054687,0.032620721653163924
6.0,-90.0,158.49,5.0,760.0,MEAN,0.0006543518938679367,0.0033823986784477884,0.008607424553746693,0.018711792508144986,0.029928670850902197,0.03882059622806973,0.04084983149189581,0.029755319094695948,0.02331071262867544
6.0,-90.0,199.53,5.0,760.0,MEAN,0.0005341273523578389,0.002832771639652685,0.007324621557820459,0.015540475085783627,0.024085696950538665,0.029806304905344843,0.02937802409589411,0.020312746962520334,0.01666216292005935
6.0,-90.0,251.19,5.0,760.0,MEAN,0.00043052418511928134,0.0023514655871271026,0.006116257845441614,0.012562903743888076,0.01865060953536631,0.0219544900654148,0.02019038101696298,0.013317493741491744,0.011441215909612355
6.0,-90.0,316.23,5.0,760.0,MEAN,0.00033844381108737436,0.001917066480398505,0.004925229308683394,0.009608785874891019,0.013399071038529978,0.01491844819586709,0.012715861175834767,0.008058817231164566,0.0072552808553379596
6.0,-90.0,398.11,5.0,760.0,MEAN,0.0002661459315872393,0.0015622052382821862,0.003965676352271163,0.007352153895570863,0.00963223934778951,0.010138018589426563,0.008005791988089714,0.0048783223628864085,0.004602998985382368
6.0,-90.0,501.19,5.0,760.0,MEAN,0.00020924576690307088,0.0012736255500094325,0.0031937511790468714,0.005624754630786252,0.006921833653694177,0.006889202734878884,0.0050414769569628775,0.0029520784365711025,0.0029204672339687866
6.0,-90.0,630.96,5.0,760.0,MEAN,0.00015703629679860096,0.0010207359291909061,0.0026420847078258126,0.004738621241708433,0.005858269643558198,0.0058174809950390805,0.004196132216404175,0.0024075499788408887,0.002385116222155374
6.0,-90.0,794.33,5.0,760.0,MEAN,0.00011757327935635513,0.0008169966298379162,0.002188310993050634,0.004007484717003258,0.004992530578739936,0.004955820795072732,0.0035333166779685215,0.0019874268990939825,0.0019680522910474015
6.25,-90.0,1.0,5.0,760.0,MEAN,0.0236268246546986,0.13225719282323728,0.32355595437789664,0.7762079813187991,1.2073439961658672,1.6866106162654935,2.1250885878460024,1.990486047732916,1.0339922399596193
6.25,-90.0,1.26,5.0,760.0,MEAN,0.02358603600617948,0.1320532495806417,0.3233520111353011,0.7763099529400967,1.2073439961658672,1.6845711838395374,2.119990006781113,1.9853874666680265,1.0299133751077076
6.25,-90.0,1.58,5.0,760.0,MEAN,0.023535050195530583,0.13184930633804615,0.32314806789270545,0.7762079813187991,1.206324279952889,1.6815120352006037,2.1138717095032455,1.9802888856031367,1.0258345102557958
6.25,-90.0,2.0,5.0,760.0,MEAN,0.023484064384881688,0.13154339147415275,0.32284215302881214,0.7760040380762034,1.2053045637399111,1.6794726027746478,2.1077534122253776,1.9741705883252691,1.0207359291909062
6.25,-90.0,2.51,5.0,760.0,MEAN,0.023106769386079855,0.12980987391209026,0.3195790611472827,0.7687640529640601,1.1930679691841761,1.6570388460891334,2.071043628558172,1.9384805208710416,1.0014632927656233
6.25,-90.0,3.16,5.0,760.0,MEAN,0.022556122631071776,0.12705664013704987,0.31458245170369087,0.7572412597574095,1.1736933611375955,1.6223684948478838,2.01801838548332,1.8864749940091674,0.9731151820448369
6.25,-90.0,3.98,5.0,760.0,MEAN,0.02200547587606369,0.12430340636200947,0.30958584226009905,0.7456164949294612,1.1543187530910148,1.5876981436066344,1.9639734261954898,1.834469467147293,0.9451749578092417
6.25,-90.0,5.01,5.0,760.0,MEAN,0.021006153987345323,0.11889891043322644,0.2975531909469595,0.7166565544808879,1.1074118072940302,1.5173377249111573,1.8671003859625868,1.7416752917663014,0.8989818133613416
6.25,-90.0,6.31,5.0,760.0,MEAN,0.018732186832404542,0.10574457128581116,0.2658400167233459,0.6389541790519698,0.9848419184940831,1.3450056849178873,1.6448022515333982,1.5336531843188042,0.8009870852941626
6.25,-90.0,7.94,5.0,760.0,MEAN,0.016682557244318906,0.09404842632295433,0.2372879627599639,0.5693075617055773,0.8747125674924668,1.1910285367582203,1.4479970224286582,1.3490845497697992,0.713189519356763
6.25,-90.0,10.0,5.0,760.0,MEAN,0.014847068060958635,0.08354534932928168,0.21169308581421792,0.5066969862287325,0.7762079813187991,1.0533668480062,1.2736255500094324,1.1859299556933305,0.6343654560935692
6.25,-90.0,12.59,5.0,760.0,MEAN,0.012409946311941387,0.06875946424110171,0.17243401161456767,0.40992591761712716,0.6278392723305105,0.8572754202505444,1.037051388598553,0.961796332080782,0.5249499064410375
6.25,-90.0,15.85,5.0,760.0,MEAN,0.01024814794042818,0.0558192654984118,0.13827351847980707,0.32600327328904366,0.499558972737887,0.6872887275471237,0.8321904014112873,0.7689679962066558,0.42879066755721884
6.25,-90.0,19.95,5.0,760.0,MEAN,0.008452427689374048,0.04522441404557112,0.11063920910810522,0.2588039748537982,0.3966696068484141,0.549830982037699,0.6666904600449695,0.6135632453488195,0.34955871780883385
6.25,-90.0,25.12,5.0,760.0,MEAN,0.0068392366404429646,0.035751250427006165,0.0859824710782989,0.1991505763945894,0.30673063686376084,0.4290965824211122,0.5206670983465302,0.4759015565967991,0.27858646938556997
6.25,-90.0,31.62,5.0,760.0,MEAN,0.005419791671977689,0.027501746264014724,0.06476217668622822,0.1480627941243952,0.2302519208904162,0.3256973584251503,0.395242004150245,0.35771644751265724,0.21658772363651196
6.25,-90.0,39.81,5.0,760.0,MEAN,0.0042777095134424094,0.02107753412225378,0.048589477548398284,0.10961949289512729,0.1721280967506743,0.24636343705546745,0.2988788220238308,0.26787944914930173,0.1677433170348692
6.25,-90.0,50.12,5.0,760.0,MEAN,0.003367102935253119,0.016131910489310827,0.03649564326248005,0.08120000203943242,0.12879015769911234,0.18589426562587633,0.22525531144682437,0.19955846287978055,0.1293000158056013
6.25,-90.0,63.1,5.0,760.0,MEAN,0.0026808339239189735,0.01265467820305609,0.028694814233198904,0.06287570169221905,0.1002584980599899,0.1432701279233989,0.170802465673803,0.14734899277531063,0.09910621873932485
6.25,-90.0,79.43,5.0,760.0,MEAN,0.0021189702905681346,0.00984943890115381,0.022392968036995305,0.04831415417089424,0.07745764353780342,0.10951752127382951,0.12858621445651675,0.1078859753330648,0.07537742246332846
6.25,-90.0,100.0,5.0,760.0,MEAN,0.0016580585623021114,0.007591787205620677,0.01730458413423544,0.03676076947785431,0.05926590629827719,0.08290292811510556,0.09582273253353592,0.07829381083244534,0.056777798738611045
6.25,-90.0,125.89,5.0,760.0,MEAN,0.0013552028470476666,0.006294708182712752,0.014510561710675919,0.03015300841775734,0.04751877552477146,0.0641299526341819,0.07082948815344689,0.055503153472388635,0.04190013919126308
6.25,-90.0,158.49,5.0,760.0,MEAN,0.001106392091081052,0.005270913104882911,0.012338566177032932,0.024993244380089024,0.0380965977168554,0.049119729979146806,0.051230542540011116,0.03826994947306165,0.030112219769238224
6.25,-90.0,199.53,5.0,760.0,MEAN,0.0009037744795623378,0.004414351485981452,0.010482682669413101,0.020710436285581724,0.030540500578688953,0.037617331096755774,0.03705648717961792,0.026390255591868785,0.021638378039391636
6.25,-90.0,251.19,5.0,760.0,MEAN,0.0007291990639005164,0.0036658797856556524,0.00875630312084147,0.016723345892838023,0.02360643033043904,0.02768529518235075,0.025645862756394893,0.017477935890441693,0.01493884252012665
6.25,-90.0,316.23,5.0,760.0,MEAN,0.0005747120576343604,0.002994906517516175,0.007067653072150021,0.012817832797132559,0.016988472108212284,0.018854552777961893,0.016295065083387295,0.010707020236268247,0.009554740915603188
6.25,-90.0,398.11,5.0,760.0,MEAN,0.00045295794180479575,0.0024473189111470276,0.005705312211611508,0.009820886847190428,0.01222639739360536,0.012838227121392118,0.010360316723855751,0.006553716100809144,0.006109119831950768
6.25,-90.0,501.19,5.0,760.0,MEAN,0.0003570026461635727,0.0019996634936497175,0.004605038417808324,0.007526525367990089,0.008804229782851433,0.008743046810072756,0.006582268154772527,0.004013603014281126,0.003906532811918443
6.25,-90.0,630.96,5.0,760.0,MEAN,0.0002729780302141914,0.0016284867921257514,0.0038596258661214586,0.006406876966140324,0.00751632820586031,0.0074449480709518545,0.005532980171618239,0.003309998827326355,0.003224342665436209
6.25,-90.0,794.33,5.0,760.0,MEAN,0.00020853196555398632,0.0013256310768713067,0.003240658124843856,0.005476895779904453,0.00646296135785411,0.006399738952649478,0.0047059903228931395,0.0027634309371701855,0.002690011369835775
6.5,-90.0,1.0,5.0,760.0,MEAN,0.03958538338780317,0.1966012858621446,0.44408641075188776,0.9896345846950794,1.4836870898828856,2.021077534122254,2.4626146543416967,2.2780460197926917,1.1757327935635513
6.5,-90.0,1.26,5.0,760.0,MEAN,0.03955479190141384,0.19639734261954897,0.44388246750929217,0.9890227549672926,1.4836870898828856,2.019038101696298,2.461594938128719,2.276006587366736,1.1757327935635513
6.5,-90.0,1.58,5.0,760.0,MEAN,0.039524200415024496,0.1962953709982512,0.443474581024101,0.9883089536182081,1.4826673736699076,2.01801838548332,2.459555505702763,2.274986871153758,1.1747130773505734
6.5,-90.0,2.0,5.0,760.0,MEAN,0.03949360892863516,0.1960914277556556,0.44306669453890984,0.9873912090265279,1.4806279412439518,2.015978953057364,2.4575160732768073,2.271927722514824,1.1736933611375955
6.5,-90.0,2.51,5.0,760.0,MEAN,0.03931006001029913,0.19558156964916665,0.44306669453890984,0.9883089536182081,1.4806279412439518,2.01291980441843,2.4524174922119175,2.2668291414499344,1.164515915220794
6.5,-90.0,3.16,5.0,760.0,MEAN,0.039034736632795095,0.19496973992137986,0.4433726094028032,0.9901444428015683,1.4816476574569297,2.0088409395665185,2.445279478721072,2.258671411746111,1.1502398882391032
6.5,-90.0,3.98,5.0,760.0,MEAN,0.03874921609316127,0.19415396695099754,0.443474581024101,0.9916740171210352,1.4816476574569297,2.002722642288651,2.4371217490172485,2.2494939658293096,1.1349441450444342
6.5,-90.0,5.01,5.0,760.0,MEAN,0.037525556637587755,0.18854552777961894,0.4323596743026416,0.9675067428734583,1.4439181575767464,1.9456185343618873,2.36268246546986,2.180153263346811,1.096194928951273
6.5,-90.0,6.31,5.0,760.0,MEAN,0.03362004354188229,0.1691709197330383,0.3895315933575686,0.8698179296701728,1.294019874268991,1.7365767107014118,2.0995956825215543,1.9354213722321079,0.9883089536182081
6.5,-90.0,7.94,5.0,760.0,MEAN,0.030091825444978664,0.15163180086981792,0.35057843402181177,0.7813065623836887,1.1594173341559044,1.5489489275134731,1.8640412373236528,1.7172021026548312,0.8901102823084336
6.5,-90.0,10.0,5.0,760.0,MEAN,0.026910310860487528,0.13582619956866004,0.3152962530527754,0.7010548964223257,1.037051388598553,1.3806957523721148,1.6539796974501997,1.5224363059760468,0.8009870852941626
6.5,-90.0,12.59,5.0,760.0,MEAN,0.022301193577827293,0.11125103883589196,0.2561527127000556,0.5664523563092392,0.8384106703104527,1.121687834275721,1.3399071038529977,1.2297777528513816,0.6624076519504623
6.5,-90.0,15.85,5.0,760.0,MEAN,0.018232525888045355,0.08970443525566835,0.20445310070207462,0.449388935059373,0.665466800589396,0.8966364660714923,1.067642874987891,0.9778058766245354,0.5395318482866219
6.5,-90.0,19.95,5.0,760.0,MEAN,0.014867462385218194,0.07218571071670755,0.16284867921257515,0.3557789867079992,0.5271932821095889,0.7152289517827188,0.8493216337893165,0.7756981232123101,0.43868191482310476
