rup_mag,dist_rrup,site_vs30,result_type,damping,pga,0.100,0.200,0.400,1.000,2.000,4.000
6.00,1.131550,280.0,MEAN,5,8.81949428e-01,1.36894381e+00,1.15136054e+00,9.18415903e-01,5.23148291e-01,1.59643281e-01,4.13842466e-02
6.00,1.695450,280.0,MEAN,5,8.29215765e-01,1.30549789e+00,1.08297707e+00,8.47507911e-01,4.73440355e-01,1.44148659e-01,3.73593959e-02
6.00,2.540370,280.0,MEAN,5,7.79567284e-01,1.24460061e+00,1.01840826e+00,7.81991139e-01,4.28453259e-01,1.30157845e-01,3.37259652e-02
6.00,3.806360,280.0,MEAN,5,7.32823176e-01,1.18614826e+00,9.57442516e-01,7.21457059e-01,3.87738700e-01,1.17524886e-01,3.04458876e-02
6.00,5.703240,280.0,MEAN,5,6.56468052e-01,1.08971549e+00,8.67626498e-01,6.37046411e-01,3.32448586e-01,1.00502328e-01,2.60406787e-02
6.00,8.545430,280.0,MEAN,5,5.31778837e-01,9.25531191e-01,7.27134542e-01,5.13184681e-01,2.54850071e-01,7.67851700e-02,1.99153715e-02
6.00,12.804020,280.0,MEAN,5,3.96782948e-01,7.41101434e-01,5.81178327e-01,3.93702883e-01,1.84272120e-01,5.53716664e-02,1.43927954e-02
6.00,19.184850,280.0,MEAN,5,2.71338754e-01,5.54018943e-01,4.38353654e-01,2.85367397e-01,1.25016733e-01,3.74889863e-02,9.77734812e-03
6.00,28.745550,280.0,MEAN,5,1.72684131e-01,3.86756780e-01,3.12364837e-01,1.97224693e-01,8.11130208e-02,2.43031737e-02,6.36758238e-03
6.00,43.070780,280.0,MEAN,5,1.06467291e-01,2.57796243e-01,2.13881424e-01,1.32745267e-01,5.19395843e-02,1.55744602e-02,4.10327253e-03
6.00,64.534950,280.0,MEAN,5,6.61959788e-02,1.70581760e-01,1.50135928e-01,9.47854695e-02,3.64107218e-02,1.09944560e-02,2.92061030e-03
6.00,96.695690,280.0,MEAN,5,4.47947423e-02,1.23239445e-01,1.19402839e-01,7.95468843e-02,3.10716408e-02,9.51974008e-03,2.55834838e-03
6.00,144.883630,280.0,MEAN,5,2.83402922e-02,8.01798900e-02,8.68502575e-02,6.21485700e-02,2.50689246e-02,7.83272848e-03,2.13608290e-03
6.00,217.085850,280.0,MEAN,5,1.54761349e-02,4.30116919e-02,5.35439648e-02,4.24365157e-02,1.81231233e-02,5.82547563e-03,1.61905298e-03
6.00,0.100000,380.0,MEAN,5,1.02195986e+00,1.87813044e+00,1.56874946e+00,1.18256737e+00,4.90211757e-01,1.49550949e-01,4.09161881e-02
6.00,0.149830,380.0,MEAN,5,1.01976330e+00,1.87491304e+00,1.56536379e+00,1.17938021e+00,4.88715822e-01,1.49088162e-01,4.07891981e-02
6.00,0.224500,380.0,MEAN,5,1.01757117e+00,1.87170043e+00,1.56198485e+00,1.17620126e+00,4.87224291e-01,1.48626758e-01,4.06625887e-02
6.00,0.336380,380.0,MEAN,5,1.01538373e+00,1.86849303e+00,1.55861306e+00,1.17303089e+00,4.85737344e-01,1.48166793e-01,4.05363749e-02
6.00,0.504020,380.0,MEAN,5,1.01320088e+00,1.86529069e+00,1.55524827e+00,1.16986895e+00,4.84254903e-01,1.47708240e-01,4.04105502e-02
6.00,0.755200,380.0,MEAN,5,1.01102270e+00,1.86209352e+00,1.55189060e+00,1.16671554e+00,4.82777014e-01,1.47251116e-01,4.02851185e-02
6.00,1.131550,380.0,MEAN,5,9.89358357e-01,1.82677599e+00,1.51522383e+00,1.13290528e+00,4.67089886e-01,1.42403838e-01,3.89549161e-02
6.00,1.695450,380.0,MEAN,5,9.26148874e-01,1.72232053e+00,1.40797875e+00,1.03528336e+00,4.22160802e-01,1.28533874e-01,3.51494438e-02
6.00,2.540370,380.0,MEAN,5,8.66922101e-01,1.62350847e+00,1.30814246e+00,9.46031985e-01,3.81552955e-01,1.16014774e-01,3.17157095e-02
6.00,3.806360,380.0,MEAN,5,8.11427050e-01,1.53003643e+00,1.21520578e+00,8.64434443e-01,3.44850729e-01,1.04714969e-01,2.86173990e-02
6.00,5.703240,380.0,MEAN,5,7.21375369e-01,1.37841698e+00,1.07837938e+00,7.50489881e-01,2.95004386e-01,8.94878153e-02,2.44559043e-02
6.00,8.545430,380.0,MEAN,5,5.76104910e-01,1.12930584e+00,8.69406915e-01,5.85815017e-01,2.25178638e-01,6.82826975e-02,1.86730484e-02
6.00,12.804020,380.0,MEAN,5,4.21810629e-01,8.63180756e-01,6.60723786e-01,4.31136653e-01,1.61880274e-01,4.91538772e-02,1.34648872e-02
6.00,19.184850,380.0,MEAN,5,2.82006302e-01,6.11937059e-01,4.70143914e-01,2.97544865e-01,1.09050225e-01,3.32047683e-02,9.12102526e-03
6.00,28.745550,380.0,MEAN,5,1.75325790e-01,4.05910941e-01,3.16408642e-01,1.95675578e-01,7.02158604e-02,2.14700826e-02,5.92067920e-03
6.00,43.070780,380.0,MEAN,5,1.05937267e-01,2.59882195e-01,2.06899199e-01,1.26325900e-01,4.46489238e-02,1.37222107e-02,3.80246060e-03
6.00,64.534950,380.0,MEAN,5,6.48928187e-02,1.67360515e-01,1.40707784e-01,8.75484113e-02,3.11273707e-02,9.66263068e-03,2.69800427e-03
6.00,96.695690,380.0,MEAN,5,4.35203124e-02,1.19088884e-01,1.09906170e-01,7.21949571e-02,2.64688164e-02,8.35005736e-03,2.35756598e-03
6.00,144.883630,380.0,MEAN,5,2.73280541e-02,7.65549322e-02,7.87996338e-02,5.55994747e-02,2.12883339e-02,6.85515243e-03,1.96311087e-03
6.00,217.085850,380.0,MEAN,5,1.48299154e-02,4.06769176e-02,4.80220524e-02,3.75191467e-02,1.53472712e-02,5.08448623e-03,1.48308448e-03
6.00,0.100000,540.0,MEAN,5,1.19498220e+00,2.62984348e+00,1.84420369e+00,1.07163238e+00,3.60193673e-01,1.12676995e-01,3.12993751e-02
6.00,0.149830,540.0,MEAN,5,1.19218319e+00,2.62430916e+00,1.83958895e+00,1.06855923e+00,3.59091727e-01,1.12327860e-01,3.12020557e-02
6.00,0.224500,540.0,MEAN,5,1.18939040e+00,2.61878568e+00,1.83498518e+00,1.06549455e+00,3.57993034e-01,1.11979769e-01,3.11050284e-02
6.00,0.336380,540.0,MEAN,5,1.18660418e+00,2.61327372e+00,1.83039293e+00,1.06243873e+00,3.56897727e-01,1.11632764e-01,3.10083050e-02
6.00,0.504020,540.0,MEAN,5,1.18382438e+00,2.60777303e+00,1.82581199e+00,1.05939158e+00,3.55805747e-01,1.11286826e-01,3.09118802e-02
6.00,0.755200,540.0,MEAN,5,1.18105111e+00,2.60228380e+00,1.82124252e+00,1.05635323e+00,3.54717129e-01,1.10941968e-01,3.08157572e-02
6.00,1.131550,540.0,MEAN,5,1.15349958e+00,2.54290115e+00,1.77206483e+00,1.02395907e+00,3.43164449e-01,1.07285549e-01,2.97965314e-02
6.00,1.695450,540.0,MEAN,5,1.07345108e+00,2.36910673e+00,1.62945558e+00,9.30801702e-01,3.10082408e-01,9.68240170e-02,2.68810656e-02
6.00,2.540370,540.0,MEAN,5,9.98924239e-01,2.20700013e+00,1.49824819e+00,8.46111159e-01,2.80189438e-01,8.73825625e-02,2.42508551e-02
6.00,3.806360,540.0,MEAN,5,9.29538325e-01,2.05579793e+00,1.37753276e+00,7.69118125e-01,2.53178107e-01,7.88617167e-02,2.18779891e-02
6.00,5.703240,540.0,MEAN,5,8.17932513e-01,1.81468629e+00,1.20056320e+00,6.61659101e-01,2.16492780e-01,6.73791427e-02,1.86907695e-02
6.00,8.545430,540.0,MEAN,5,6.40785361e-01,1.43191771e+00,9.36130312e-01,5.07752500e-01,1.65121219e-01,5.13913043e-02,1.42627725e-02
6.00,12.804020,540.0,MEAN,5,4.57343491e-01,1.04267811e+00,6.81188303e-01,3.65389056e-01,1.18580301e-01,3.69730625e-02,1.02764016e-02
6.00,19.184850,540.0,MEAN,5,2.96565524e-01,6.99407627e-01,4.60974781e-01,2.45573342e-01,7.97782747e-02,2.49578698e-02,6.95401390e-03
6.00,28.745550,540.0,MEAN,5,1.78644846e-01,4.39864055e-01,2.95332395e-01,1.57219052e-01,5.12966963e-02,1.61238940e-02,4.50866594e-03
6.00,43.070780,540.0,MEAN,5,1.05040771e-01,2.70038158e-01,1.85605234e-01,9.92377066e-02,3.25771133e-02,1.02962337e-02,2.89209475e-03
6.00,64.534950,540.0,MEAN,5,6.30620918e-02,1.69051715e-01,1.22829113e-01,6.76743241e-02,2.26885521e-02,7.24420776e-03,2.04973091e-03
6.00,96.695690,540.0,MEAN,5,4.17825445e-02,1.18401547e-01,9.44632184e-02,5.52792755e-02,1.92804739e-02,6.25608509e-03,1.78950588e-03
6.00,144.883630,540.0,MEAN,5,2.59720761e-02,7.51662954e-02,6.68923510e-02,4.22426518e-02,1.54980199e-02,5.13232366e-03,1.48863576e-03
6.00,217.085850,540.0,MEAN,5,1.39749706e-02,3.95434833e-02,4.03613341e-02,2.83245248e-02,1.11672334e-02,3.80323034e-03,1.12329931e-03
6.00,0.100000,760.0,MEAN,5,1.39593178e+00,3.15422352e+00,1.91978317e+00,9.25461531e-01,2.85350462e-01,8.95984897e-02,2.50392627e-02
6.00,0.149830,760.0,MEAN,5,1.39237294e+00,3.14667833e+00,1.91461192e+00,9.22762670e-01,2.84477362e-01,8.93208149e-02,2.49613858e-02
6.00,0.224500,760.0,MEAN,5,1.38882279e+00,3.13915039e+00,1.90945405e+00,9.20071392e-01,2.83606839e-01,8.90439711e-02,2.48837429e-02
6.00,0.336380,760.0,MEAN,5,1.38528177e+00,3.13164062e+00,1.90431018e+00,9.17388021e-01,2.82738999e-01,8.87679912e-02,2.48063432e-02
6.00,0.504020,760.0,MEAN,5,1.38174971e+00,3.12414865e+00,1.89918006e+00,9.14712418e-01,2.81873796e-01,8.84928607e-02,2.47291825e-02
6.00,0.755200,760.0,MEAN,5,1.37822671e+00,3.11667475e+00,1.89406386e+00,9.12044671e-01,2.81011258e-01,8.82185883e-02,2.46522634e-02
6.00,1.131550,760.0,MEAN,5,1.34326957e+00,3.03675435e+00,1.83937315e+00,8.83643947e-01,2.71857896e-01,8.53106125e-02,2.38366827e-02
6.00,1.695450,760.0,MEAN,5,1.24215727e+00,2.80453355e+00,1.68150454e+00,8.02062134e-01,2.45646753e-01,7.69905832e-02,2.15037825e-02
6.00,2.540370,760.0,MEAN,5,1.14865564e+00,2.59006980e+00,1.53718480e+00,7.28012004e-01,2.21962657e-01,6.94819452e-02,1.93991951e-02
6.00,3.806360,760.0,MEAN,5,1.06219180e+00,2.39200521e+00,1.40525105e+00,6.60798202e-01,2.00561965e-01,6.27055670e-02,1.75005756e-02
6.00,5.703240,760.0,MEAN,5,9.24405010e-01,2.08003220e+00,1.21248497e+00,5.67014232e-01,1.71496686e-01,5.35737887e-02,1.49503482e-02
6.00,8.545430,760.0,MEAN,5,7.09408785e-01,1.59657864e+00,9.28028187e-01,4.33044656e-01,1.30796508e-01,4.08593803e-02,1.14074473e-02
6.00,12.804020,760.0,MEAN,5,4.92631942e-01,1.12185904e+00,6.59169192e-01,3.09667616e-01,9.39247697e-02,2.93936490e-02,8.21809389e-03
6.00,19.184850,760.0,MEAN,5,3.09142759e-01,7.22524467e-01,4.33789516e-01,2.06579041e-01,6.31859832e-02,1.98395654e-02,5.56027354e-03
6.00,28.745550,760.0,MEAN,5,1.80011286e-01,4.36946765e-01,2.70406596e-01,1.31260270e-01,4.06248327e-02,1.28157587e-02,3.60436297e-03
6.00,43.070780,760.0,MEAN,5,1.02791784e-01,2.60090042e-01,1.66230464e-01,8.23294353e-02,2.57978643e-02,8.18278290e-03,2.31158973e-03
6.00,64.534950,760.0,MEAN,5,6.03930350e-02,1.59472948e-01,1.08350409e-01,5.58898149e-02,1.79660820e-02,5.75658491e-03,1.63801674e-03
6.00,96.695690,760.0,MEAN,5,3.94962437e-02,1.10399103e-01,8.26116145e-02,4.55316278e-02,1.52668173e-02,4.97093871e-03,1.42986407e-03
6.00,144.883630,760.0,MEAN,5,2.42849756e-02,6.94438858e-02,5.80974757e-02,3.47179056e-02,1.22713701e-02,4.07762179e-03,1.18927936e-03
6.00,217.085850,760.0,MEAN,5,1.29486431e-02,3.62666105e-02,3.48609283e-02,2.32373333e-02,8.84199102e-03,3.02129062e-03,8.97244887e-04
6.00,0.100000,2000.0,MEAN,5,1.39593178e+00,2.24315241e+00,1.67066114e+00,8.83104405e-01,2.79266068e-01,8.63333053e-02,2.39483558e-02
6.00,0.149830,2000.0,MEAN,5,1.39237294e+00,2.23778659e+00,1.66616094e+00,8.80529067e-01,2.78411582e-01,8.60657467e-02,2.38738704e-02
6.00,0.224500,2000.0,MEAN,5,1.38882279e+00,2.23243303e+00,1.66167238e+00,8.77960966e-01,2.77559619e-01,8.57989889e-02,2.37996086e-02
6.00,0.336380,2000.0,MEAN,5,1.38528177e+00,2.22709239e+00,1.65719601e+00,8.75400409e-01,2.76710281e-01,8.55330635e-02,2.37255795e-02
6.00,0.504020,2000.0,MEAN,5,1.38174971e+00,2.22176441e+00,1.65273160e+00,8.72847265e-01,2.75863525e-01,8.52679566e-02,2.36517790e-02
6.00,0.755200,2000.0,MEAN,5,1.37822671e+00,2.21644929e+00,1.64827931e+00,8.70301616e-01,2.75019375e-01,8.50036765e-02,2.35782096e-02
6.00,1.131550,2000.0,MEAN,5,1.34326957e+00,2.15961323e+00,1.60068558e+00,8.43200755e-01,2.66061166e-01,8.22016469e-02,2.27981473e-02
6.00,1.695450,2000.0,MEAN,5,1.24215727e+00,1.99446747e+00,1.46330291e+00,7.65352832e-01,2.40408854e-01,7.41847468e-02,2.05668475e-02
6.00,2.540370,2000.0,MEAN,5,1.14865564e+00,1.84194978e+00,1.33771092e+00,6.94691877e-01,2.17229719e-01,6.69496836e-02,1.85539213e-02
6.00,3.806360,2000.0,MEAN,5,1.06219180e+00,1.70109449e+00,1.22289764e+00,6.30554360e-01,1.96285309e-01,6.04202073e-02,1.67379961e-02
6.00,5.703240,2000.0,MEAN,5,9.24405010e-01,1.47923228e+00,1.05514599e+00,5.41062755e-01,1.67839728e-01,5.16211500e-02,1.42988429e-02
6.00,8.545430,2000.0,MEAN,5,7.09408785e-01,1.13542024e+00,8.07601946e-01,4.13224786e-01,1.28007327e-01,3.93700144e-02,1.09102605e-02
6.00,12.804020,2000.0,MEAN,5,4.92631942e-01,7.97819432e-01,5.73631631e-01,2.95494546e-01,9.19217632e-02,2.83220845e-02,7.85984003e-03
6.00,19.184850,2000.0,MEAN,5,3.09142759e-01,5.13829311e-01,3.77498510e-01,1.97124197e-01,6.18384185e-02,1.91161839e-02,5.31781980e-03
6.00,28.745550,2000.0,MEAN,5,1.80011286e-01,3.10738342e-01,2.35317091e-01,1.25252664e-01,3.97583714e-02,1.23483886e-02,3.44714883e-03
6.00,43.070780,2000.0,MEAN,5,1.02791784e-01,1.84965206e-01,1.44659449e-01,7.85613280e-02,2.52476046e-02,7.88431233e-03,2.21073239e-03
6.00,64.534950,2000.0,MEAN,5,6.03930350e-02,1.13410519e-01,9.42902411e-02,5.33318135e-02,1.75828533e-02,5.54657290e-03,1.56652764e-03
6.00,96.695690,2000.0,MEAN,5,3.94962437e-02,7.85112446e-02,7.18914593e-02,4.34477066e-02,1.49411557e-02,4.78956281e-03,1.36744554e-03
6.00,144.883630,2000.0,MEAN,5,2.42849756e-02,4.93855996e-02,5.05584152e-02,3.31289139e-02,1.20095983e-02,3.92881680e-03,1.13735033e-03
6.00,217.085850,2000.0,MEAN,5,1.29486431e-02,2.57913031e-02,3.03371751e-02,2.21737919e-02,8.65336985e-03,2.91101261e-03,8.58055620e-04
6.00,0.100000,3000.0,MEAN,5,1.17759490e+00,1.95498272e+00,1.23644738e+00,7.06116731e-01,2.44866205e-01,7.94174791e-02,2.25963226e-02
6.00,0.149830,3000.0,MEAN,5,1.17459269e+00,1.95030622e+00,1.23311680e+00,7.04057531e-01,2.44116974e-01,7.91713536e-02,2.25260424e-02
6.00,0.224500,3000.0,MEAN,5,1.17159782e+00,1.94564042e+00,1.22979485e+00,7.02004116e-01,2.43369956e-01,7.89259647e-02,2.24559732e-02
6.00,0.336380,3000.0,MEAN,5,1.16861065e+00,1.94098587e+00,1.22648191e+00,6.99956734e-01,2.42625239e-01,7.86813415e-02,2.23861234e-02
6.00,0.504020,3000.0,MEAN,5,1.16563103e+00,1.93634236e+00,1.22317782e+00,6.97915279e-01,2.41882785e-01,7.84374713e-02,2.23164895e-02
6.00,0.755200,3000.0,MEAN,5,1.16265907e+00,1.93171005e+00,1.21988271e+00,6.95879818e-01,2.41142618e-01,7.81943617e-02,2.22470734e-02
6.00,1.131550,3000.0,MEAN,5,1.13316955e+00,1.88217552e+00,1.18465884e+00,6.74210385e-01,2.33287876e-01,7.56167918e-02,2.15110505e-02
6.00,1.695450,3000.0,MEAN,5,1.04787217e+00,1.73824543e+00,1.08298266e+00,6.11964381e-01,2.10795405e-01,6.82420945e-02,1.94057215e-02
6.00,2.540370,3000.0,MEAN,5,9.68995078e-01,1.60532115e+00,9.90032698e-01,5.55464965e-01,1.90471464e-01,6.15866041e-02,1.75064374e-02
6.00,3.806360,3000.0,MEAN,5,8.96054990e-01,1.48256103e+00,9.05060008e-01,5.04181590e-01,1.72106977e-01,5.55801789e-02,1.57930325e-02
6.00,5.703240,3000.0,MEAN,5,7.79819356e-01,1.28920065e+00,7.80907908e-01,4.32625477e-01,1.47165309e-01,4.74859800e-02,1.34915845e-02
6.00,8.545430,3000.0,MEAN,5,5.98450566e-01,9.89556904e-01,5.97701883e-01,3.30408198e-01,1.12239445e-01,3.62162353e-02,1.02943086e-02
6.00,12.804020,3000.0,MEAN,5,4.15579664e-01,6.95326451e-01,4.24541703e-01,2.36272905e-01,8.05988836e-02,2.60533122e-02,7.41610332e-03
6.00,19.184850,3000.0,MEAN,5,2.60789919e-01,4.47819515e-01,2.79384629e-01,1.57617483e-01,5.42211912e-02,1.75848606e-02,5.01759590e-03
6.00,28.745550,3000.0,MEAN,5,1.51855824e-01,2.70818910e-01,1.74156921e-01,1.00150108e-01,3.48609539e-02,1.13592071e-02,3.25253591e-03
6.00,43.070780,3000.0,MEAN,5,8.67141805e-02,1.61203394e-01,1.07061685e-01,6.28164324e-02,2.21376166e-02,7.25273065e-03,2.08592284e-03
6.00,64.534950,3000.0,MEAN,5,5.09469952e-02,9.88410793e-02,6.97837034e-02,4.26432997e-02,1.54170057e-02,5.10225846e-03,1.47808744e-03
6.00,96.695690,3000.0,MEAN,5,3.33186590e-02,6.84251885e-02,5.32064847e-02,3.47401195e-02,1.31007112e-02,4.40588951e-03,1.29024476e-03
6.00,144.883630,3000.0,MEAN,5,2.04865766e-02,4.30412099e-02,3.74180128e-02,2.64893712e-02,1.05302616e-02,3.61409453e-03,1.07313985e-03
6.00,217.085850,3000.0,MEAN,5,1.09233533e-02,2.24779875e-02,2.24523811e-02,1.77298237e-02,7.58745182e-03,2.67782268e-03,8.09613060e-04
7.00,0.100000,180.0,MEAN,5,9.29792269e-01,9.81642087e-01,7.10529653e-01,5.70504425e-01,7.27050141e-01,3.66268126e-01,1.22594692e-01
7.00,0.149830,180.0,MEAN,5,9.28521357e-01,9.81354827e-01,7.10127504e-01,5.69940390e-01,7.25685084e-01,3.65498636e-01,1.22336973e-01
7.00,0.224500,180.0,MEAN,5,9.27252004e-01,9.81067422e-01,7.08930000e-01,5.69376792e-01,7.24322436e-01,3.64730681e-01,1.22079768e-01
7.00,0.336380,180.0,MEAN,5,9.25984370e-01,9.80779909e-01,7.09290000e-01,5.68813703e-01,7.22962366e-01,3.63964356e-01,1.21823109e-01
7.00,0.504020,180.0,MEAN,5,9.24718399e-01,9.80492277e-01,7.09640000e-01,5.68251098e-01,7.21604813e-01,3.63199624e-01,1.21566985e-01
7.00,0.755200,180.0,MEAN,5,9.23454141e-01,9.80204536e-01,7.08519798e-01,5.67688999e-01,7.20249826e-01,3.62436514e-01,1.21311404e-01
7.00,1.131550,180.0,MEAN,5,9.11343216e-01,9.74361607e-01,7.02619110e-01,5.60834102e-01,7.05633913e-01,3.54334280e-01,1.18602802e-01
7.00,1.695450,180.0,MEAN,5,8.75510926e-01,9.56013144e-01,6.84466826e-01,5.40159199e-01,6.62673135e-01,3.30645776e-01,1.10620000e-01
7.00,2.540370,180.0,MEAN,5,8.41051361e-01,9.37836744e-01,6.66677062e-01,5.20195347e-01,6.22320795e-01,3.08540815e-01,1.03294228e-01
7.00,3.806360,180.0,MEAN,5,8.07911589e-01,9.19827944e-01,6.49241055e-01,5.00917643e-01,5.84418570e-01,2.87913529e-01,9.63976123e-02
7.00,5.703240,180.0,MEAN,5,7.55065618e-01,8.88270408e-01,6.23090328e-01,4.73650384e-01,5.31225462e-01,2.59127838e-01,8.67986692e-02
7.00,8.545430,180.0,MEAN,5,6.66479060e-01,8.29750010e-01,5.79614340e-01,4.31027938e-01,4.51299365e-01,2.16385714e-01,7.25673713e-02
7.00,12.804020,180.0,MEAN,5,5.53968684e-01,7.55922426e-01,5.30653063e-01,3.85176740e-01,3.66696914e-01,1.71673833e-01,5.77030661e-02
7.00,19.184850,180.0,MEAN,5,4.30015016e-01,6.64691012e-01,4.73534270e-01,3.35133870e-01,2.82565914e-01,1.28267802e-01,4.32647869e-02
7.00,28.745550,180.0,MEAN,5,3.14071685e-01,5.58100231e-01,4.08730296e-01,2.83575899e-01,2.08862603e-01,9.15356063e-02,3.10289254e-02
7.00,43.070780,180.0,MEAN,5,2.20128359e-01,4.46855177e-01,3.39251685e-01,2.32753853e-01,1.50264553e-01,6.35469575e-02,2.16770789e-02
7.00,64.534950,180.0,MEAN,5,1.54180953e-01,3.49388147e-01,2.83355402e-01,1.97820000e-01,1.16124816e-01,4.78111632e-02,1.64530850e-02
7.00,96.695690,180.0,MEAN,5,1.14422347e-01,2.84721277e-01,2.54483657e-01,1.86952707e-01,1.05053135e-01,4.27433078e-02,1.48800852e-02
7.00,144.883630,180.0,MEAN,5,7.90564720e-02,2.06849415e-01,2.07090651e-01,1.62831977e-01,8.88012620e-02,3.58254373e-02,1.26563431e-02
7.00,217.085850,180.0,MEAN,5,4.84749367e-02,1.26038365e-01,1.45341975e-01,1.26191440e-01,6.86080817e-02,2.76706506e-02,9.96520072e-03
7.00,0.100000,280.0,MEAN,5,1.14756595e+00,1.73160171e+00,1.47894134e+00,1.29324862e+00,1.01521639e+00,4.13568846e-01,1.39937365e-01
7.00,0.149830,280.0,MEAN,5,1.14585575e+00,1.73039610e+00,1.47736703e+00,1.29121802e+00,1.01311010e+00,4.12686117e-01,1.39637685e-01
7.00,0.224500,280.0,MEAN,5,1.14414787e+00,1.72919096e+00,1.47579407e+00,1.28919033e+00,1.01100796e+00,4.11805178e-01,1.39338615e-01
7.00,0.336380,280.0,MEAN,5,1.14244253e+00,1.72798646e+00,1.47422267e+00,1.28716582e+00,1.00891021e+00,4.10926138e-01,1.39040192e-01
7.00,0.504020,280.0,MEAN,5,1.14073966e+00,1.72678254e+00,1.47265276e+00,1.28514438e+00,1.00681678e+00,4.10048956e-01,1.38742402e-01
7.00,0.755200,280.0,MEAN,5,1.13903931e+00,1.72557925e+00,1.47108440e+00,1.28312610e+00,1.00472772e+00,4.09173663e-01,1.38445255e-01
7.00,1.131550,280.0,MEAN,5,1.12276249e+00,1.70863352e+00,1.45183672e+00,1.26053808e+00,9.82465112e-01,3.99896973e-01,1.35302639e-01
7.00,1.695450,280.0,MEAN,5,1.07472927e+00,1.65683782e+00,1.39389227e+00,1.19359990e+00,9.17332912e-01,3.72795343e-01,1.26123370e-01
7.00,2.540370,280.0,MEAN,5,1.02871692e+00,1.60641373e+00,1.33813433e+00,1.13176000e+00,8.56516833e-01,3.47530321e-01,1.17566804e-01
7.00,3.806360,280.0,MEAN,5,9.84640189e-01,1.55732290e+00,1.28447994e+00,1.07006513e+00,7.99730852e-01,3.23977431e-01,1.09590694e-01
7.00,5.703240,280.0,MEAN,5,9.14721408e-01,1.47497786e+00,1.20343071e+00,9.83656320e-01,7.19955800e-01,2.91104392e-01,9.84868937e-02
7.00,8.545430,280.0,MEAN,5,7.98601954e-01,1.33020117e+00,1.07162348e+00,8.50299347e-01,6.00921861e-01,2.42350033e-01,8.20462453e-02
7.00,12.804020,280.0,MEAN,5,6.53316204e-01,1.15235963e+00,9.21423729e-01,7.05443594e-01,4.75838835e-01,1.91414374e-01,6.48988696e-02
7.00,19.184850,280.0,MEAN,5,4.96601814e-01,9.49579292e-01,7.57905461e-01,5.56799988e-01,3.54266575e-01,1.42152077e-01,4.83153509e-02
7.00,28.745550,280.0,MEAN,5,3.53954089e-01,7.41293248e-01,5.96488404e-01,4.21103794e-01,2.51397065e-01,1.00696472e-01,3.43523875e-02
7.00,43.070780,280.0,MEAN,5,2.41971211e-01,5.53148563e-01,4.52202817e-01,3.08731703e-01,1.73277936e-01,6.93398251e-02,2.37714458e-02
7.00,64.534950,280.0,MEAN,5,1.65859067e-01,4.08525824e-01,3.50543808e-01,2.38576631e-01,1.28836981e-01,5.17604213e-02,1.78777022e-02
7.00,96.695690,280.0,MEAN,5,1.21224832e-01,3.20613342e-01,2.99449264e-01,2.10858302e-01,1.13276170e-01,4.59809868e-02,1.60494415e-02
7.00,144.883630,280.0,MEAN,5,8.24783944e-02,2.24813450e-01,2.32287794e-01,1.72031930e-01,9.29037218e-02,3.82490089e-02,1.35319351e-02
7.00,217.085850,280.0,MEAN,5,4.98232854e-02,1.32689860e-01,1.56044536e-01,1.25325939e-01,6.95649004e-02,2.92641895e-02,1.05392647e-02
7.00,0.100000,380.0,MEAN,5,1.31192846e+00,2.42934781e+00,2.05266843e+00,1.66442180e+00,9.11513964e-01,3.69506317e-01,1.31994235e-01
7.00,0.149830,380.0,MEAN,5,1.30983130e+00,2.42695525e+00,2.04985552e+00,1.66140390e+00,9.09593795e-01,3.68714246e-01,1.31710025e-01
7.00,0.224500,380.0,MEAN,5,1.30773723e+00,2.42456458e+00,2.04704603e+00,1.65839111e+00,9.07677466e-01,3.67923789e-01,1.31426398e-01
7.00,0.336380,380.0,MEAN,5,1.30564652e+00,2.42217611e+00,2.04424034e+00,1.65538383e+00,9.05765215e-01,3.67135043e-01,1.31143387e-01
7.00,0.504020,380.0,MEAN,5,1.30355907e+00,2.41978973e+00,2.04143831e+00,1.65238190e+00,9.03856951e-01,3.66347972e-01,1.30860979e-01
7.00,0.755200,380.0,MEAN,5,1.30147497e+00,2.41740553e+00,2.03864006e+00,1.64938544e+00,9.01952744e-01,3.65562602e-01,1.30579185e-01
7.00,1.131550,380.0,MEAN,5,1.28153680e+00,2.38701420e+00,2.00603798e+00,1.61655212e+00,8.81695969e-01,3.57170000e-01,1.27600727e-01
7.00,1.695450,380.0,MEAN,5,1.22283093e+00,2.29524380e+00,1.90884390e+00,1.51986469e+00,8.22475962e-01,3.32942385e-01,1.18903240e-01
7.00,2.540370,380.0,MEAN,5,1.16678578e+00,2.20682576e+00,1.81626069e+00,1.42893609e+00,7.67950000e-01,3.10294698e-01,1.10798554e-01
7.00,3.806360,380.0,MEAN,5,1.11328064e+00,2.12163690e+00,1.72806997e+00,1.34342356e+00,7.15700189e-01,2.89187466e-01,1.03246261e-01
7.00,5.703240,380.0,MEAN,5,1.02879010e+00,1.98173843e+00,1.59528965e+00,1.22045206e+00,6.43303324e-01,2.59726943e-01,9.27319211e-02
7.00,8.545430,380.0,MEAN,5,8.89595326e-01,1.74282893e+00,1.38298587e+00,1.03256466e+00,5.35412315e-01,2.16047923e-01,7.71703029e-02
7.00,12.804020,380.0,MEAN,5,7.17674972e-01,1.45642698e+00,1.14420735e+00,8.30457829e-01,4.22202575e-01,1.70431403e-01,6.09470095e-02
