rup_mag,rup_hypo_depth,dist_rjb,site_vs30,site_vs30measured,site_region,result_type,damping,pgv,pga,0.1,0.073,0.2,0.5,1.0,2.0,5.0
6.0,5.0,120.0,900.0,0.0,4,MEAN,5,4.68273148e-01,4.62173932e-03,6.86221753e-03,5.93886641e-03,9.64014343e-03,7.28266527e-03,4.41560814e-03,1.84315803e-03,6.32933034e-04
6.0,15.0,20.0,300.0,1.0,0,MEAN,5,8.00413848e+00,1.17534260e-01,2.23378060e-01,1.83489691e-01,2.83624532e-01,1.81731305e-01,8.46505380e-02,2.83106732e-02,6.33808640e-03
6.0,15.0,60.0,300.0,1.0,0,MEAN,5,2.21211433e+00,2.56815854e-02,4.24451998e-02,3.50236181e-02,5.88501067e-02,4.38906836e-02,2.37891497e-02,8.66206557e-03,2.21975902e-03
6.0,15.0,120.0,300.0,1.0,0,MEAN,5,7.64915656e-01,6.55421631e-03,9.06441067e-03,7.87765878e-03,1.33505445e-02,1.24548640e-02,8.31146751e-03,3.43343976e-03,9.77056933e-04
6.0,15.0,20.0,300.0,1.0,2,MEAN,5,8.00413848e+00,1.17534260e-01,2.23378060e-01,1.83489691e-01,2.83624532e-01,1.81731305e-01,8.46505380e-02,2.83106732e-02,6.33808640e-03
6.0,15.0,60.0,300.0,1.0,2,MEAN,5,2.21211433e+00,2.56815854e-02,4.24451998e-02,3.50236181e-02,5.88501067e-02,4.38906836e-02,2.37891497e-02,8.66206557e-03,2.21975902e-03
6.0,15.0,120.0,300.0,1.0,2,MEAN,5,7.64915656e-01,6.55421631e-03,9.06441067e-03,7.87765878e-03,1.33505445e-02,1.24548640e-02,8.31146751e-03,3.43343976e-03,9.77056933e-04
6.0,15.0,20.0,300.0,1.0,4,MEAN,5,8.00413848e+00,1.17534260e-01,2.23378060e-01,1.83489691e-01,2.83624532e-01,1.81731305e-01,8.46505380e-02,2.83106732e-02,6.33808640e-03
6.0,15.0,60.0,300.0,1.0,4,MEAN,5,2.21211433e+00,2.56815854e-02,4.24451998e-02,3.50236181e-02,5.88501067e-02,4.38906836e-02,2.37891497e-02,8.66206557e-03,2.21975902e-03
6.0,15.0,120.0,300.0,1.0,4,MEAN,5,7.64915656e-01,6.55421631e-03,9.06441067e-03,7.87765878e-03,1.33505445e-02,1.24548640e-02,8.31146751e-03,3.43343976e-03,9.77056933e-04
6.0,15.0,20.0,600.0,1.0,0,MEAN,5,5.53077487e+00,8.70588605e-02,1.73295969e-01,1.42414488e-01,2.12272196e-01,1.20740052e-01,5.38887506e-02,1.84900142e-02,4.68622631e-03
6.0,15.0,60.0,600.0,1.0,0,MEAN,5,1.52854756e+00,1.90226199e-02,3.29288474e-02,2.71833835e-02,4.40449960e-02,2.91604324e-02,1.51442340e-02,5.65729097e-03,1.64123561e-03
6.0,15.0,120.0,600.0,1.0,0,MEAN,5,5.28548612e-01,4.85477683e-03,7.03214020e-03,6.11420040e-03,9.99190506e-03,8.27485902e-03,5.29110162e-03,2.24241754e-03,7.22412036e-04
6.0,15.0,20.0,600.0,1.0,2,MEAN,5,5.53077487e+00,8.70588605e-02,1.73295969e-01,1.42414488e-01,2.12272196e-01,1.20740052e-01,5.38887506e-02,1.84900142e-02,4.68622631e-03
6.0,15.0,60.0,600.0,1.0,2,MEAN,5,1.52854756e+00,1.90226199e-02,3.29288474e-02,2.71833835e-02,4.40449960e-02,2.91604324e-02,1.51442340e-02,5.65729097e-03,1.64123561e-03
6.0,15.0,120.0,600.0,1.0,2,MEAN,5,5.28548612e-01,4.85477683e-03,7.03214020e-03,6.11420040e-03,9.99190506e-03,8.27485902e-03,5.29110162e-03,2.24241754e-03,7.22412036e-04
6.0,15.0,20.0,600.0,1.0,4,MEAN,5,5.53077487e+00,8.70588605e-02,1.73295969e-01,1.42414488e-01,2.12272196e-01,1.20740052e-01,5.38887506e-02,1.84900142e-02,4.68622631e-03
6.0,15.0,60.0,600.0,1.0,4,MEAN,5,1.52854756e+00,1.90226199e-02,3.29288474e-02,2.71833835e-02,4.40449960e-02,2.91604324e-02,1.51442340e-02,5.65729097e-03,1.64123561e-03
6.0,15.0,120.0,600.0,1.0,4,MEAN,5,5.28548612e-01,4.85477683e-03,7.03214020e-03,6.11420040e-03,9.99190506e-03,8.27485902e-03,5.29110162e-03,2.24241754e-03,7.22412036e-04
6.0,15.0,20.0,900.0,1.0,0,MEAN,5,4.45535959e+00,7.30402480e-02,1.49380925e-01,1.22793298e-01,1.79174080e-01,9.50549335e-02,4.13779031e-02,1.44115803e-02,3.92748252e-03
6.0,15.0,60.0,900.0,1.0,0,MEAN,5,1.23133362e+00,1.59595114e-02,2.83846284e-02,2.34381864e-02,3.71773685e-02,2.29571125e-02,1.16283388e-02,4.40943431e-03,1.37550424e-03
6.0,15.0,120.0,900.0,1.0,0,MEAN,5,4.25776530e-01,4.07303865e-03,6.06169673e-03,5.27181499e-03,8.43393734e-03,6.51454227e-03,4.06271602e-03,1.74779641e-03,6.05446783e-04
6.0,15.0,20.0,900.0,1.0,2,MEAN,5,4.45535959e+00,7.30402480e-02,1.49380925e-01,1.22793298e-01,1.79174080e-01,9.50549335e-02,4.13779031e-02,1.44115803e-02,3.92748252e-03
6.0,15.0,60.0,900.0,1.0,2,MEAN,5,1.23133362e+00,1.59595114e-02,2.83846284e-02,2.34381864e-02,3.71773685e-02,2.29571125e-02,1.16283388e-02,4.40943431e-03,1.37550424e-03
6.0,15.0,120.0,900.0,1.0,2,MEAN,5,4.25776530e-01,4.07303865e-03,6.06169673e-03,5.27181499e-03,8.43393734e-03,6.51454227e-03,4.06271602e-03,1.74779641e-03,6.05446783e-04
6.0,15.0,20.0,900.0,1.0,4,MEAN,5,4.45535959e+00,7.30402480e-02,1.49380925e-01,1.22793298e-01,1.79174080e-01,9.50549335e-02,4.13779031e-02,1.44115803e-02,3.92748252e-03
6.0,15.0,60.0,900.0,1.0,4,MEAN,5,1.23133362e+00,1.59595114e-02,2.83846284e-02,2.34381864e-02,3.71773685e-02,2.29571125e-02,1.16283388e-02,4.40943431e-03,1.37550424e-03
6.0,15.0,120.0,900.0,1.0,4,MEAN,5,4.25776530e-01,4.07303865e-03,6.06169673e-03,5.27181499e-03,8.43393734e-03,6.51454227e-03,4.06271602e-03,1.74779641e-03,6.05446783e-04
6.0,15.0,20.0,300.0,0.0,0,MEAN,5,8.15071688e+00,1.18511524e-01,2.28466689e-01,1.87834296e-01,2.86530356e-01,1.86104546e-01,8.45910347e-02,2.96591204e-02,7.05810520e-03
6.0,15.0,60.0,300.0,0.0,0,MEAN,5,2.25262440e+00,2.58951204e-02,4.34121161e-02,3.58528950e-02,5.94530449e-02,4.49468833e-02,2.37724276e-02,9.07464277e-03,2.47192791e-03
6.0,15.0,120.0,300.0,0.0,0,MEAN,5,7.78923425e-01,6.60871275e-03,9.27090107e-03,8.06418323e-03,1.34873251e-02,1.27545819e-02,8.30562514e-03,3.59697569e-03,1.08805248e-03
6.0,15.0,20.0,300.0,0.0,2,MEAN,5,8.15071688e+00,1.18511524e-01,2.28466689e-01,1.87834296e-01,2.86530356e-01,1.86104546e-01,8.45910347e-02,2.96591204e-02,7.05810520e-03
6.0,15.0,60.0,300.0,0.0,2,MEAN,5,2.25262440e+00,2.58951204e-02,4.34121161e-02,3.58528950e-02,5.94530449e-02,4.49468833e-02,2.37724276e-02,9.07464277e-03,2.47192791e-03
6.0,15.0,120.0,300.0,0.0,2,MEAN,5,7.78923425e-01,6.60871275e-03,9.27090107e-03,8.06418323e-03,1.34873251e-02,1.27545819e-02,8.30562514e-03,3.59697569e-03,1.08805248e-03
6.0,15.0,20.0,300.0,0.0,4,MEAN,5,8.15071688e+00,1.18511524e-01,2.28466689e-01,1.87834296e-01,2.86530356e-01,1.86104546e-01,8.45910347e-02,2.96591204e-02,7.05810520e-03
6.0,15.0,60.0,300.0,0.0,4,MEAN,5,2.25262440e+00,2.58951204e-02,4.34121161e-02,3.58528950e-02,5.94530449e-02,4.49468833e-02,2.37724276e-02,9.07464277e-03,2.47192791e-03
6.0,15.0,120.0,300.0,0.0,4,MEAN,5,7.78923425e-01,6.60871275e-03,9.27090107e-03,8.06418323e-03,1.34873251e-02,1.27545819e-02,8.30562514e-03,3.59697569e-03,1.08805248e-03
6.0,15.0,20.0,600.0,0.0,0,MEAN,5,6.01688763e+00,9.64908859e-02,1.93093765e-01,1.58281380e-01,2.36582863e-01,1.33164366e-01,5.77709740e-02,1.97739876e-02,5.08815917e-03
6.0,15.0,60.0,600.0,0.0,0,MEAN,5,1.66289519e+00,2.10835455e-02,3.66907272e-02,3.02119785e-02,4.90892893e-02,3.21610801e-02,1.62352465e-02,6.05014145e-03,1.78200272e-03
6.0,15.0,120.0,600.0,0.0,0,MEAN,5,5.75003989e-01,5.38074717e-03,7.83551074e-03,6.79540467e-03,1.11362371e-02,9.12635315e-03,5.67228023e-03,2.39813426e-03,7.84372582e-04
6.0,15.0,20.0,600.0,0.0,2,MEAN,5,6.01688763e+00,9.64908859e-02,1.93093765e-01,1.58281380e-01,2.36582863e-01,1.33164366e-01,5.77709740e-02,1.97739876e-02,5.08815917e-03
6.0,15.0,60.0,600.0,0.0,2,MEAN,5,1.66289519e+00,2.10835455e-02,3.66907272e-02,3.02119785e-02,4.90892893e-02,3.21610801e-02,1.62352465e-02,6.05014145e-03,1.78200272e-03
6.0,15.0,120.0,600.0,0.0,2,MEAN,5,5.75003989e-01,5.38074717e-03,7.83551074e-03,6.79540467e-03,1.11362371e-02,9.12635315e-03,5.67228023e-03,2.39813426e-03,7.84372582e-04
6.0,15.0,20.0,600.0,0.0,4,MEAN,5,6.01688763e+00,9.64908859e-02,1.93093765e-01,1.58281380e-01,2.36582863e-01,1.33164366e-01,5.77709740e-02,1.97739876e-02,5.08815917e-03
6.0,15.0,60.0,600.0,0.0,4,MEAN,5,1.66289519e+00,2.10835455e-02,3.66907272e-02,3.02119785e-02,4.90892893e-02,3.21610801e-02,1.62352465e-02,6.05014145e-03,1.78200272e-03
6.0,15.0,120.0,600.0,0.0,4,MEAN,5,5.75003989e-01,5.38074717e-03,7.83551074e-03,6.79540467e-03,1.11362371e-02,9.12635315e-03,5.67228023e-03,2.39813426e-03,7.84372582e-04
6.0,15.0,20.0,900.0,0.0,0,MEAN,5,5.03801967e+00,8.55587010e-02,1.74998380e-01,1.43199254e-01,2.11505565e-01,1.09484500e-01,4.62201480e-02,1.55992391e-02,4.20166543e-03
6.0,15.0,60.0,900.0,0.0,0,MEAN,5,1.39236416e+00,1.86948306e-02,3.32523311e-02,2.73331757e-02,4.38859253e-02,2.64420570e-02,1.29891439e-02,4.77281592e-03,1.47153007e-03
6.0,15.0,120.0,900.0,0.0,0,MEAN,5,4.81458452e-01,4.77112148e-03,7.10122196e-03,6.14789230e-03,9.95581881e-03,7.50346536e-03,4.53815495e-03,1.89183236e-03,6.47713848e-04
6.0,15.0,20.0,900.0,0.0,2,MEAN,5,5.03801967e+00,8.55587010e-02,1.74998380e-01,1.43199254e-01,2.11505565e-01,1.09484500e-01,4.62201480e-02,1.55992391e-02,4.20166543e-03
6.0,15.0,60.0,900.0,0.0,2,MEAN,5,1.39236416e+00,1.86948306e-02,3.32523311e-02,2.73331757e-02,4.38859253e-02,2.64420570e-02,1.29891439e-02,4.77281592e-03,1.47153007e-03
6.0,15.0,120.0,900.0,0.0,2,MEAN,5,4.81458452e-01,4.77112148e-03,7.10122196e-03,6.14789230e-03,9.95581881e-03,7.50346536e-03,4.53815495e-03,1.89183236e-03,6.47713848e-04
6.0,15.0,20.0,900.0,0.0,4,MEAN,5,5.03801967e+00,8.55587010e-02,1.74998380e-01,1.43199254e-01,2.11505565e-01,1.09484500e-01,4.62201480e-02,1.55992391e-02,4.20166543e-03
6.0,15.0,60.0,900.0,0.0,4,MEAN,5,1.39236416e+00,1.86948306e-02,3.32523311e-02,2.73331757e-02,4.38859253e-02,2.64420570e-02,1.29891439e-02,4.77281592e-03,1.47153007e-03
6.0,15.0,120.0,900.0,0.0,4,MEAN,5,4.81458452e-01,4.77112148e-03,7.10122196e-03,6.14789230e-03,9.95581881e-03,7.50346536e-03,4.53815495e-03,1.89183236e-03,6.47713848e-04
6.0,25.0,20.0,300.0,1.0,0,MEAN,5,7.66427096e+00,1.12009200e-01,2.12261189e-01,1.74142351e-01,2.70406240e-01,1.73657222e-01,8.11099396e-02,2.71605267e-02,6.10957395e-03
6.0,25.0,60.0,300.0,1.0,0,MEAN,5,2.28669854e+00,2.66662596e-02,4.41913087e-02,3.64856735e-02,6.11213476e-02,4.54714594e-02,2.45794061e-02,8.93748095e-03,2.28214742e-03
6.0,25.0,120.0,300.0,1.0,0,MEAN,5,7.98765862e-01,6.88812193e-03,9.56276670e-03,8.31505997e-03,1.40404934e-02,1.30495603e-02,8.67398190e-03,3.57572973e-03,1.01283446e-03
6.0,25.0,20.0,300.0,1.0,2,MEAN,5,7.66427096e+00,1.12009200e-01,2.12261189e-01,1.74142351e-01,2.70406240e-01,1.73657222e-01,8.11099396e-02,2.71605267e-02,6.10957395e-03
6.0,25.0,60.0,300.0,1.0,2,MEAN,5,2.28669854e+00,2.66662596e-02,4.41913087e-02,3.64856735e-02,6.11213476e-02,4.54714594e-02,2.45794061e-02,8.93748095e-03,2.28214742e-03
6.0,25.0,120.0,300.0,1.0,2,MEAN,5,7.98765862e-01,6.88812193e-03,9.56276670e-03,8.31505997e-03,1.40404934e-02,1.30495603e-02,8.67398190e-03,3.57572973e-03,1.01283446e-03
6.0,25.0,20.0,300.0,1.0,4,MEAN,5,7.66427096e+00,1.12009200e-01,2.12261189e-01,1.74142351e-01,2.70406240e-01,1.73657222e-01,8.11099396e-02,2.71605267e-02,6.10957395e-03
6.0,25.0,60.0,300.0,1.0,4,MEAN,5,2.28669854e+00,2.66662596e-02,4.41913087e-02,3.64856735e-02,6.11213476e-02,4.54714594e-02,2.45794061e-02,8.93748095e-03,2.28214742e-03
6.0,25.0,120.0,300.0,1.0,4,MEAN,5,7.98765862e-01,6.88812193e-03,9.56276670e-03,8.31505997e-03,1.40404934e-02,1.30495603e-02,8.67398190e-03,3.57572973e-03,1.01283446e-03
6.0,25.0,20.0,600.0,1.0,0,MEAN,5,5.29593002e+00,8.29663902e-02,1.64671538e-01,1.35159603e-01,2.02379272e-01,1.15375730e-01,5.16347965e-02,1.77388408e-02,4.51726978e-03
6.0,25.0,60.0,600.0,1.0,0,MEAN,5,1.58008446e+00,1.97519784e-02,3.42834731e-02,2.83181496e-02,4.57448534e-02,3.02106804e-02,1.56473133e-02,5.83716780e-03,1.68736407e-03
6.0,25.0,120.0,600.0,1.0,0,MEAN,5,5.51938746e-01,5.10210422e-03,7.41876318e-03,6.45368687e-03,1.05082813e-02,8.66996794e-03,5.52187922e-03,2.33534869e-03,7.48865064e-04
6.0,25.0,20.0,600.0,1.0,2,MEAN,5,5.29593002e+00,8.29663902e-02,1.64671538e-01,1.35159603e-01,2.02379272e-01,1.15375730e-01,5.16347965e-02,1.77388408e-02,4.51726978e-03
6.0,25.0,60.0,600.0,1.0,2,MEAN,5,1.58008446e+00,1.97519784e-02,3.42834731e-02,2.83181496e-02,4.57448534e-02,3.02106804e-02,1.56473133e-02,5.83716780e-03,1.68736407e-03
6.0,25.0,120.0,600.0,1.0,2,MEAN,5,5.51938746e-01,5.10210422e-03,7.41876318e-03,6.45368687e-03,1.05082813e-02,8.66996794e-03,5.52187922e-03,2.33534869e-03,7.48865064e-04
6.0,25.0,20.0,600.0,1.0,4,MEAN,5,5.29593002e+00,8.29663902e-02,1.64671538e-01,1.35159603e-01,2.02379272e-01,1.15375730e-01,5.16347965e-02,1.77388408e-02,4.51726978e-03
6.0,25.0,60.0,600.0,1.0,4,MEAN,5,1.58008446e+00,1.97519784e-02,3.42834731e-02,2.83181496e-02,4.57448534e-02,3.02106804e-02,1.56473133e-02,5.83716780e-03,1.68736407e-03
6.0,25.0,120.0,600.0,1.0,4,MEAN,5,5.51938746e-01,5.10210422e-03,7.41876318e-03,6.45368687e-03,1.05082813e-02,8.66996794e-03,5.52187922e-03,2.33534869e-03,7.48865064e-04
6.0,25.0,20.0,900.0,1.0,0,MEAN,5,4.26617846e+00,6.96067658e-02,1.41946675e-01,1.16537956e-01,1.70823690e-01,9.08317675e-02,3.96472285e-02,1.38260969e-02,3.78588163e-03
6.0,25.0,60.0,900.0,1.0,0,MEAN,5,1.27284958e+00,1.65714253e-02,2.95523142e-02,2.44166098e-02,3.86121791e-02,2.37839405e-02,1.20146228e-02,4.54963482e-03,1.41416407e-03
6.0,25.0,120.0,900.0,1.0,0,MEAN,5,4.44618638e-01,4.28054026e-03,6.39496529e-03,5.56452863e-03,8.86979867e-03,6.82559939e-03,4.23991614e-03,1.82022928e-03,6.27616819e-04
6.0,25.0,20.0,900.0,1.0,2,MEAN,5,4.26617846e+00,6.96067658e-02,1.41946675e-01,1.16537956e-01,1.70823690e-01,9.08317675e-02,3.96472285e-02,1.38260969e-02,3.78588163e-03
6.0,25.0,60.0,900.0,1.0,2,MEAN,5,1.27284958e+00,1.65714253e-02,2.95523142e-02,2.44166098e-02,3.86121791e-02,2.37839405e-02,1.20146228e-02,4.54963482e-03,1.41416407e-03
6.0,25.0,120.0,900.0,1.0,2,MEAN,5,4.44618638e-01,4.28054026e-03,6.39496529e-03,5.56452863e-03,8.86979867e-03,6.82559939e-03,4.23991614e-03,1.82022928e-03,6.27616819e-04
6.0,25.0,20.0,900.0,1.0,4,MEAN,5,4.26617846e+00,6.96067658e-02,1.41946675e-01,1.16537956e-01,1.70823690e-01,9.08317675e-02,3.96472285e-02,1.38260969e-02,3.78588163e-03
6.0,25.0,60.0,900.0,1.0,4,MEAN,5,1.27284958e+00,1.65714253e-02,2.95523142e-02,2.44166098e-02,3.86121791e-02,2.37839405e-02,1.20146228e-02,4.54963482e-03,1.41416407e-03
6.0,25.0,120.0,900.0,1.0,4,MEAN,5,4.44618638e-01,4.28054026e-03,6.39496529e-03,5.56452863e-03,8.86979867e-03,6.82559939e-03,4.23991614e-03,1.82022928e-03,6.27616819e-04
6.0,25.0,20.0,300.0,0.0,0,MEAN,5,7.80462543e+00,1.12940524e-01,2.17096572e-01,1.78265632e-01,2.73176638e-01,1.77836165e-01,8.10529251e-02,2.84541920e-02,6.80363329e-03
6.0,25.0,60.0,300.0,0.0,0,MEAN,5,2.32857445e+00,2.68879820e-02,4.51980020e-02,3.73495685e-02,6.17475553e-02,4.65656994e-02,2.45621286e-02,9.36317628e-03,2.54140375e-03
6.0,25.0,120.0,300.0,0.0,0,MEAN,5,8.13393523e-01,6.94539469e-03,9.78060982e-03,8.51194105e-03,1.41843428e-02,1.33635891e-02,8.66788471e-03,3.74604298e-03,1.12789440e-03
6.0,25.0,20.0,300.0,0.0,2,MEAN,5,7.80462543e+00,1.12940524e-01,2.17096572e-01,1.78265632e-01,2.73176638e-01,1.77836165e-01,8.10529251e-02,2.84541920e-02,6.80363329e-03
6.0,25.0,60.0,300.0,0.0,2,MEAN,5,2.32857445e+00,2.68879820e-02,4.51980020e-02,3.73495685e-02,6.17475553e-02,4.65656994e-02,2.45621286e-02,9.36317628e-03,2.54140375e-03
6.0,25.0,120.0,300.0,0.0,2,MEAN,5,8.13393523e-01,6.94539469e-03,9.78060982e-03,8.51194105e-03,1.41843428e-02,1.33635891e-02,8.66788471e-03,3.74604298e-03,1.12789440e-03
6.0,25.0,20.0,300.0,0.0,4,MEAN,5,7.80462543e+00,1.12940524e-01,2.17096572e-01,1.78265632e-01,2.73176638e-01,1.77836165e-01,8.10529251e-02,2.84541920e-02,6.80363329e-03
6.0,25.0,60.0,300.0,0.0,4,MEAN,5,2.32857445e+00,2.68879820e-02,4.51980020e-02,3.73495685e-02,6.17475553e-02,4.65656994e-02,2.45621286e-02,9.36317628e-03,2.54140375e-03
6.0,25.0,120.0,300.0,0.0,4,MEAN,5,8.13393523e-01,6.94539469e-03,9.78060982e-03,8.51194105e-03,1.41843428e-02,1.33635891e-02,8.66788471e-03,3.74604298e-03,1.12789440e-03
6.0,25.0,20.0,600.0,0.0,0,MEAN,5,5.76140172e+00,9.19550342e-02,1.83484055e-01,1.50218203e-01,2.25556942e-01,1.27248048e-01,5.53546418e-02,1.89706516e-02,4.90471141e-03
6.0,25.0,60.0,600.0,0.0,0,MEAN,5,1.71896179e+00,2.18919233e-02,3.82001089e-02,3.14731728e-02,5.09838245e-02,3.33194001e-02,1.67745683e-02,6.24250919e-03,1.83208757e-03
6.0,25.0,120.0,600.0,0.0,0,MEAN,5,6.00449936e-01,5.65487021e-03,8.26630256e-03,7.17271450e-03,1.17117518e-02,9.56211931e-03,5.91968338e-03,2.49751868e-03,8.13094459e-04
6.0,25.0,20.0,600.0,0.0,2,MEAN,5,5.76140172e+00,9.19550342e-02,1.83484055e-01,1.50218203e-01,2.25556942e-01,1.27248048e-01,5.53546418e-02,1.89706516e-02,4.90471141e-03
6.0,25.0,60.0,600.0,0.0,2,MEAN,5,1.71896179e+00,2.18919233e-02,3.82001089e-02,3.14731728e-02,5.09838245e-02,3.33194001e-02,1.67745683e-02,6.24250919e-03,1.83208757e-03
6.0,25.0,120.0,600.0,0.0,2,MEAN,5,6.00449936e-01,5.65487021e-03,8.26630256e-03,7.17271450e-03,1.17117518e-02,9.56211931e-03,5.91968338e-03,2.49751868e-03,8.13094459e-04
6.0,25.0,20.0,600.0,0.0,4,MEAN,5,5.76140172e+00,9.19550342e-02,1.83484055e-01,1.50218203e-01,2.25556942e-01,1.27248048e-01,5.53546418e-02,1.89706516e-02,4.90471141e-03
6.0,25.0,60.0,600.0,0.0,4,MEAN,5,1.71896179e+00,2.18919233e-02,3.82001089e-02,3.14731728e-02,5.09838245e-02,3.33194001e-02,1.67745683e-02,6.24250919e-03,1.83208757e-03
6.0,25.0,120.0,600.0,0.0,4,MEAN,5,6.00449936e-01,5.65487021e-03,8.26630256e-03,7.17271450e-03,1.17117518e-02,9.56211931e-03,5.91968338e-03,2.49751868e-03,8.13094459e-04
6.0,25.0,20.0,900.0,0.0,0,MEAN,5,4.82409793e+00,8.15367503e-02,1.66289224e-01,1.35904391e-01,2.01648369e-01,1.04620247e-01,4.42869413e-02,1.49655060e-02,4.05017919e-03
6.0,25.0,60.0,900.0,0.0,0,MEAN,5,1.43930946e+00,1.94116212e-02,3.46202642e-02,2.84741949e-02,4.55796437e-02,2.73943995e-02,1.34206328e-02,4.92457036e-03,1.51288879e-03
6.0,25.0,120.0,900.0,0.0,0,MEAN,5,5.02764681e-01,5.01418704e-03,7.49164301e-03,6.48924948e-03,1.04703301e-02,7.86174169e-03,4.73609190e-03,1.97023442e-03,6.71431605e-04
6.0,25.0,20.0,900.0,0.0,2,MEAN,5,4.82409793e+00,8.15367503e-02,1.66289224e-01,1.35904391e-01,2.01648369e-01,1.04620247e-01,4.42869413e-02,1.49655060e-02,4.05017919e-03
6.0,25.0,60.0,900.0,0.0,2,MEAN,5,1.43930946e+00,1.94116212e-02,3.46202642e-02,2.84741949e-02,4.55796437e-02,2.73943995e-02,1.34206328e-02,4.92457036e-03,1.51288879e-03
6.0,25.0,120.0,900.0,0.0,2,MEAN,5,5.02764681e-01,5.01418704e-03,7.49164301e-03,6.48924948e-03,1.04703301e-02,7.86174169e-03,4.73609190e-03,1.97023442e-03,6.71431605e-04
6.0,25.0,20.0,900.0,0.0,4,MEAN,5,4.82409793e+00,8.15367503e-02,1.66289224e-01,1.35904391e-01,2.01648369e-01,1.04620247e-01,4.42869413e-02,1.49655060e-02,4.05017919e-03
6.0,25.0,60.0,900.0,0.0,4,MEAN,5,1.43930946e+00,1.94116212e-02,3.46202642e-02,2.84741949e-02,4.55796437e-02,2.73943995e-02,1.34206328e-02,4.92457036e-03,1.51288879e-03
6.0,25.0,120.0,900.0,0.0,4,MEAN,5,5.02764681e-01,5.01418704e-03,7.49164301e-03,6.48924948e-03,1.04703301e-02,7.86174169e-03,4.73609190e-03,1.97023442e-03,6.71431605e-04
7.0,5.0,20.0,300.0,1.0,0,MEAN,5,1.78970612e+01,1.69962022e-01,3.06909925e-01,2.46876010e-01,4.37023531e-01,3.48504160e-01,2.06983693e-01,8.64980727e-02,2.66449885e-02
7.0,5.0,60.0,300.0,1.0,0,MEAN,5,6.28438988e+00,4.74278825e-02,7.44917486e-02,6.17905691e-02,1.04120460e-01,8.89235191e-02,6.05393135e-02,2.85287985e-02,1.13343630e-02
7.0,5.0,120.0,300.0,1.0,0,MEAN,5,2.60410882e+00,1.45943405e-02,1.92167010e-02,1.70877513e-02,2.65957826e-02,2.69048514e-02,2.23013453e-02,1.21854298e-02,5.78464637e-03
7.0,5.0,20.0,300.0,1.0,2,MEAN,5,1.78970612e+01,1.69962022e-01,3.06909925e-01,2.46876010e-01,4.37023531e-01,3.48504160e-01,2.06983693e-01,8.64980727e-02,2.66449885e-02
7.0,5.0,60.0,300.0,1.0,2,MEAN,5,6.28438988e+00,4.74278825e-02,7.44917486e-02,6.17905691e-02,1.04120460e-01,8.89235191e-02,6.05393135e-02,2.85287985e-02,1.13343630e-02
7.0,5.0,120.0,300.0,1.0,2,MEAN,5,2.60410882e+00,1.45943405e-02,1.92167010e-02,1.70877513e-02,2.65957826e-02,2.69048514e-02,2.23013453e-02,1.21854298e-02,5.78464637e-03
7.0,5.0,20.0,300.0,1.0,4,MEAN,5,1.78970612e+01,1.69962022e-01,3.06909925e-01,2.46876010e-01,4.37023531e-01,3.48504160e-01,2.06983693e-01,8.64980727e-02,2.66449885e-02
7.0,5.0,60.0,300.0,1.0,4,MEAN,5,6.28438988e+00,4.74278825e-02,7.44917486e-02,6.17905691e-02,1.04120460e-01,8.89235191e-02,6.05393135e-02,2.85287985e-02,1.13343630e-02
7.0,5.0,120.0,300.0,1.0,4,MEAN,5,2.60410882e+00,1.45943405e-02,1.92167010e-02,1.70877513e-02,2.65957826e-02,2.69048514e-02,2.23013453e-02,1.21854298e-02,5.78464637e-03
7.0,5.0,20.0,600.0,1.0,0,MEAN,5,1.23666796e+01,1.25892654e-01,2.38099718e-01,1.91611422e-01,3.27080115e-01,2.31541894e-01,1.31766352e-01,5.64928494e-02,1.97006539e-02
7.0,5.0,60.0,600.0,1.0,0,MEAN,5,4.34244681e+00,3.51303304e-02,5.77904554e-02,4.79584015e-02,7.79265407e-02,5.90796964e-02,3.85394829e-02,1.86324743e-02,8.38035120e-03
7.0,5.0,120.0,600.0,1.0,0,MEAN,5,1.79941160e+00,1.08101812e-02,1.49082539e-02,1.32625617e-02,1.99049960e-02,1.78752536e-02,1.41970939e-02,7.95843917e-03,4.27702626e-03
7.0,5.0,20.0,600.0,1.0,2,MEAN,5,1.23666796e+01,1.25892654e-01,2.38099718e-01,1.91611422e-01,3.27080115e-01,2.31541894e-01,1.31766352e-01,5.64928494e-02,1.97006539e-02
7.0,5.0,60.0,600.0,1.0,2,MEAN,5,4.34244681e+00,3.51303304e-02,5.77904554e-02,4.79584015e-02,7.79265407e-02,5.90796964e-02,3.85394829e-02,1.86324743e-02,8.38035120e-03
7.0,5.0,120.0,600.0,1.0,2,MEAN,5,1.79941160e+00,1.08101812e-02,1.49082539e-02,1.32625617e-02,1.99049960e-02,1.78752536e-02,1.41970939e-02,7.95843917e-03,4.27702626e-03
7.0,5.0,20.0,600.0,1.0,4,MEAN,5,1.23666796e+01,1.25892654e-01,2.38099718e-01,1.91611422e-01,3.27080115e-01,2.31541894e-01,1.31766352e-01,5.64928494e-02,1.97006539e-02
7.0,5.0,60.0,600.0,1.0,4,MEAN,5,4.34244681e+00,3.51303304e-02,5.77904554e-02,4.79584015e-02,7.79265407e-02,5.90796964e-02,3.85394829e-02,1.86324743e-02,8.38035120e-03
