zsed,magnitude,distance,psa_ratio_PGA,psa_ratio_PGV,psa_ratio_SA(0.01),psa_ratio_SA(0.02),psa_ratio_SA(0.03),psa_ratio_SA(0.05),psa_ratio_SA(0.075),psa_ratio_SA(0.1),psa_ratio_SA(0.15),psa_ratio_SA(0.2),psa_ratio_SA(0.25),psa_ratio_SA(0.3),psa_ratio_SA(0.4),psa_ratio_SA(0.5),psa_ratio_SA(0.6),psa_ratio_SA(0.75),psa_ratio_SA(1.0),psa_ratio_SA(1.5),psa_ratio_SA(2.0),psa_ratio_SA(3.0),psa_ratio_SA(4.0),psa_ratio_SA(5.0),psa_ratio_SA(7.5),psa_ratio_SA(10.0)
3.5,7.5,200,0.735342,1.772201,0.73574531,0.66025919,0.56102353,0.43178618,0.38193238,0.39948201,0.45756146,0.54937983,0.61256975,0.69277757,0.80484164,0.8946327,0.986656404,1.12469196,1.39360905,1.92629719,2.18680477,2.24397135,2.1903677,2.13829899,1.9983896,1.89387226
3.5,7.5,300,0.935166,1.838719,0.93519974,0.90034205,0.83239245,0.65836847,0.55935168,0.52499241,0.54711717,0.62326914,0.66083777,0.72807008,0.84771407,0.92371064,1.008295904,1.1351738,1.40044093,1.92386782,2.18565083,2.2513361,2.1981144,2.13090396,2.0149014,1.90005279
3.5,7.5,400,1.088329,1.811044,1.08836484,1.07220411,1.02970231,0.90819246,0.76561034,0.6832183,0.65106666,0.66770256,0.71638227,0.77748251,0.87631911,0.94948024,1.027309528,1.14405346,1.40995824,1.94140339,2.2024219,2.25665975,2.19274616,2.11857367,2.00272918,1.90889049
3.5,7.5,500,1.258095,1.868383,1.2580843,1.25035024,1.23026943,1.14715421,1.01577342,0.90250468,0.78534555,0.78636062,0.79079872,0.82659769,0.91023165,0.97132611,1.055487346,1.1817292,1.45120525,1.94369078,2.19710898,2.25586271,2.18308067,2.1269803,1.99751973,1.90508962
3.5,7.5,600,1.340923,1.839918,1.34091902,1.33678579,1.32693648,1.2749697,1.17377734,1.05983663,0.91995806,0.86217344,0.86172485,0.88469732,0.93085527,1.01525915,1.083912778,1.18689322,1.44468653,1.94989729,2.20284367,2.26218438,2.18625283,2.12874317,2.00223708,1.88942134
3.5,7.5,700,1.456462,1.839737,1.45645559,1.4534682,1.44807267,1.4123404,1.33218312,1.25689995,1.08227313,0.9864682,0.9820981,0.95850259,0.99444985,1.02218878,1.104686092,1.22843206,1.44714451,1.94248521,2.20066404,2.25399017,2.19609308,2.12563515,2.00575352,1.88791156
3.5,7.5,800,1.564587,1.868736,1.56458545,1.56247056,1.55886579,1.53815806,1.49120951,1.40140581,1.2646476,1.14321363,1.12763119,1.08355188,1.06141555,1.08242559,1.140950582,1.22873807,1.48049927,1.95429671,2.21149778,2.25495768,2.19681191,2.12893605,2.01420331,1.91356862
3.5,7.5,900,1.642735,1.862084,1.64274049,1.64138746,1.63918293,1.62843084,1.59037399,1.53546357,1.40957904,1.30472505,1.22170413,1.17011464,1.11807251,1.13239765,1.183005378,1.25891697,1.48546839,1.96663463,2.21175098,2.25618863,2.18861079,2.11388803,2.01904821,1.90071559
3.5,7.5,1000,1.704318,1.854796,1.70432246,1.7033453,1.70181322,1.69505835,1.67409456,1.63196075,1.5352571,1.4016614,1.34849477,1.24011326,1.18154085,1.18042088,1.229308512,1.30263996,1.50252676,1.97015584,2.21447039,2.25802994,2.19571066,2.11732769,2.00482655,1.90218294
3.5,7.5,1100,1.783616,1.826665,1.78362048,1.78289413,1.78176701,1.77700078,1.76256931,1.73291922,1.6442554,1.53770411,1.45811367,1.36305737,1.28872538,1.2457118,1.275510168,1.32020772,1.52264512,1.98450458,2.21339631,2.25701189,2.17844534,2.11509871,1.99324679,1.89189148
3.5,7.5,1200,1.817444,1.814233,1.81745219,1.81683767,1.81589842,1.81224668,1.80281544,1.7789346,1.71348369,1.64446414,1.57903683,1.49613559,1.36657107,1.31111181,1.325848986,1.34795475,1.55339253,1.97275317,2.22071791,2.24087811,2.18478036,2.11017442,1.99367702,1.90899491
3.5,7.5,1350,1.871108,1.828257,1.87110686,1.87074292,1.87019277,1.86816192,1.86340654,1.8503418,1.81027544,1.76435947,1.69672358,1.61331737,1.489223,1.42587662,1.419172576,1.40911651,1.5765419,1.98621714,2.20861506,2.24090052,2.18336797,2.11580729,2.01437426,1.9060967
3.5,7.5,1500,1.952297,1.808103,1.95229721,1.9520247,1.9516058,1.95002806,1.94632065,1.93930328,1.90868282,1.86344898,1.81040311,1.73505831,1.63092256,1.53087795,1.50446799,1.46485305,1.59889889,1.99213064,2.21143889,2.24606752,2.19287252,2.110183,1.99720931,1.90192842
3.5,8,0,0.319935,1.600261,0.32178575,0.16304168,0.14276649,0.14796433,0.18920416,0.23997618,0.36127618,0.47836834,0.55003417,0.64624476,0.75478989,0.85563123,0.944748854,1.07842529,1.36660671,1.91061664,2.18457603,2.23504376,2.18637204,2.11423683,2.01097012,1.87043345
3.5,8,25,0.371027,1.636669,0.37076169,0.20639114,0.17010956,0.16767927,0.19870996,0.24950947,0.37580922,0.47729993,0.54815561,0.64658362,0.75944471,0.85451353,0.946936778,1.08557165,1.37501597,1.90263927,2.18682432,2.23583603,2.17967081,2.12227345,1.98514223,1.87361097
3.5,8,50,0.420533,1.613864,0.42141598,0.25674844,0.20569898,0.18772739,0.21700047,0.26477191,0.37878695,0.47744548,0.55299091,0.65372586,0.77394164,0.86081046,0.954547848,1.09515393,1.36210394,1.91528165,2.18112874,2.23542142,2.17992091,2.12131596,1.98911464,1.87393343
3.5,8,75,0.510135,1.664609,0.51040262,0.33911049,0.26136446,0.23069018,0.25156909,0.29308683,0.39825425,0.49713418,0.57032925,0.65383685,0.78518432,0.87032616,0.96819546,1.11499941,1.36630094,1.91652918,2.16966057,2.23341918,2.17217278,2.1086359,1.9985702,1.87998104
3.5,8,100,0.549961,1.673419,0.54991907,0.40032849,0.32005665,0.25927928,0.26698387,0.30646625,0.40945756,0.50980943,0.57980329,0.66625702,0.77782845,0.86928231,0.962364046,1.10198665,1.38259304,1.92832839,2.17732525,2.2311945,2.17840886,2.10622191,1.99807787,1.885782
3.5,8,150,0.656389,1.683035,0.65649885,0.5470019,0.43438026,0.33520293,0.32211113,0.3418819,0.43097907,0.5196588,0.5852893,0.67970484,0.78897113,0.87689722,0.967619828,1.10370374,1.38466597,1.93202627,2.18877268,2.22635341,2.187644,2.10187459,1.996503,1.88638532
3.5,8,200,0.756266,1.69874,0.75644958,0.67752546,0.58237672,0.43804452,0.39438617,0.40154105,0.47623718,0.55420303,0.62571484,0.69934541,0.80890536,0.88854927,0.982198062,1.12267125,1.39638078,1.92063916,2.18946838,2.24742866,2.17345333,2.10664463,1.98016119,1.87051606
3.5,8,300,0.970161,1.70729,0.97018468,0.93570971,0.86387664,0.69200742,0.58396906,0.53720605,0.5517053,0.61126906,0.67719615,0.73137927,0.83104563,0.92260826,1.006263568,1.13174653,1.40803814,1.93510997,2.20701098,2.23726678,2.18482161,2.10734272,2.0035131,1.87738895
3.5,8,400,1.113713,1.721369,1.11378086,1.09826458,1.0603317,0.92161041,0.79083383,0.71060777,0.66355044,0.69300085,0.72214448,0.77662432,0.87191468,0.95311004,1.033123912,1.15314472,1.40717101,1.92142975,2.19805384,2.22969317,2.17461729,2.10225606,1.99315155,1.87720215
3.5,8,500,1.242447,1.699727,1.2424742,1.23518085,1.21474349,1.129071,0.99638033,0.89532465,0.79592574,0.76523966,0.80804056,0.82006681,0.91342282,0.96689391,1.052859878,1.18180883,1.42945135,1.94455564,2.20119119,2.25878191,2.17840624,2.10733819,1.9927448,1.8876785
3.5,8,600,1.3809,1.724533,1.38091981,1.37645626,1.36544645,1.31131506,1.20605671,1.08657253,0.95911902,0.89819288,0.89407259,0.89778733,0.95044076,0.99846494,1.081304476,1.20556378,1.43671739,1.94615412,2.19452214,2.23918486,2.18116951,2.11129546,1.98305285,1.89561355
3.5,8,700,1.468966,1.721424,1.4689796,1.46627605,1.46181369,1.42985475,1.36155903,1.27787769,1.11294627,1.04575658,0.99715006,0.98079658,1.00733221,1.03619421,1.102682426,1.20241475,1.46746731,1.94950879,2.20766664,2.24639726,2.16813207,2.10081458,1.97678936,1.87636006
3.5,8,800,1.56016,1.712874,1.5601598,1.55841136,1.55531871,1.53617251,1.48586869,1.4219631,1.26676953,1.16218281,1.11911309,1.04224789,1.04978704,1.07756686,1.147153804,1.25153422,1.48316562,1.96684384,2.2096107,2.24629045,2.17246723,2.09243846,1.98594654,1.89428759
3.5,8,900,1.64615,1.719717,1.6461494,1.64480639,1.64271116,1.63180876,1.5987978,1.55919302,1.43780947,1.30960071,1.25625455,1.19991446,1.1437763,1.14563191,1.19231589,1.26234186,1.47682452,1.97206891,2.20800424,2.2409296,2.17588472,2.09457111,1.99081767,1.88044882
3.5,8,1000,1.692487,1.720704,1.69248676,1.69158816,1.69022644,1.68371308,1.66243267,1.62872303,1.54644787,1.42342055,1.35398364,1.26384068,1.21879435,1.21153605,1.249701478,1.30694962,1.4943347,1.96810305,2.20319104,2.23902965,2.1861515,2.10490561,1.99186885,1.85868728
3.5,8,1100,1.785179,1.678281,1.78517866,1.78452885,1.78352702,1.77926743,1.76641643,1.73344076,1.65248632,1.55718601,1.50012624,1.40881205,1.31927383,1.27377546,1.297444608,1.33294833,1.5280174,1.97535944,2.19725776,2.23940897,2.18063402,2.08917427,1.97585118,1.87762284
3.5,8,1200,1.787332,1.661888,1.78733301,1.78681624,1.78603363,1.7830174,1.77400959,1.75605464,1.70394504,1.62140965,1.58451366,1.49718511,1.3686316,1.32983994,1.348658796,1.37688708,1.54490232,1.9656285,2.20209312,2.23112559,2.17890787,2.09116578,1.98079419,1.88608074
3.5,8,1350,1.849086,1.65289,1.84908855,1.84879339,1.84834397,1.84665644,1.84161937,1.83130717,1.79317319,1.74720645,1.69084382,1.59540009,1.48665333,1.42820621,1.42508035,1.42039156,1.56084323,1.97644746,2.19042397,2.23008156,2.16861796,2.09321237,1.96440184,1.88033724
3.5,8,1500,1.911022,1.65914,1.91102254,1.91076112,1.91036618,1.90893209,1.90572667,1.89983737,1.87505996,1.83510387,1.79116833,1.71611941,1.611691,1.51669621,1.500428198,1.47602618,1.58442867,1.97923815,2.1915524,2.24324799,2.15202188,2.08830404,1.99069381,1.87029922
3.5,8.2,0,0.323402,1.60972,0.32434863,0.16662385,0.14223063,0.14725322,0.18607621,0.23466268,0.36251071,0.47098958,0.55026227,0.6509977,0.76550651,0.84410119,0.940432454,1.08492935,1.37674773,1.90567279,2.18037796,2.23355794,2.1634829,2.12256455,1.98481059,1.86302638
3.5,8.2,25,0.373566,1.588259,0.37391552,0.20801944,0.17275517,0.1680612,0.19992347,0.24955061,0.37265721,0.47537789,0.543504,0.63926309,0.75550622,0.86016738,0.957907032,1.10451651,1.38328874,1.91439986,2.17005253,2.24792385,2.16756201,2.09755182,1.98518705,1.86025846
3.5,8.2,50,0.438573,1.622024,0.43903416,0.2663109,0.21597411,0.19630349,0.22017737,0.26751745,0.3849369,0.48728144,0.55811512,0.6549449,0.77001399,0.86870593,0.960502734,1.09819794,1.35924089,1.9015491,2.18523717,2.24141216,2.18703699,2.1078887,1.99160385,1.85504162
3.5,8.2,75,0.496682,1.610805,0.49679154,0.32694766,0.2597357,0.22258539,0.23873641,0.28643939,0.38979587,0.48970068,0.57275319,0.64670682,0.76503444,0.88513368,0.968151676,1.09267867,1.36219668,1.8947475,2.18473458,2.24069285,2.18536091,2.0961132,1.96840107,1.8586297
3.5,8.2,100,0.550523,1.621505,0.55085874,0.40323982,0.31368005,0.25686097,0.26444453,0.30085841,0.40451828,0.50251615,0.57934219,0.66712743,0.78216588,0.87446302,0.965111936,1.10108531,1.36830902,1.91083348,2.17180228,2.23507547,2.18049479,2.10118437,1.9681592,1.86266398
3.5,8.2,150,0.671532,1.640403,0.6715526,0.54821122,0.4420768,0.33880776,0.31781745,0.34146947,0.42831907,0.52553236,0.59700644,0.67555118,0.79582536,0.87535149,0.972260322,1.11762357,1.39007854,1.90238142,2.19090343,2.25057864,2.18255973,2.08206129,1.98014164,1.86034846
3.5,8.2,200,0.788643,1.690201,0.78856039,0.7053588,0.59575927,0.45051414,0.39718556,0.39788002,0.47502267,0.54821324,0.61171365,0.70004028,0.81368738,0.89989489,0.988832818,1.12223971,1.38832486,1.93192768,2.19648671,2.24434114,2.17859077,2.10930395,2.0006032,1.86515391
3.5,8.2,300,0.954585,1.692281,0.95471907,0.92217016,0.85065413,0.68855357,0.57442069,0.54462999,0.56185991,0.61897856,0.66934747,0.72997248,0.83214051,0.91391271,1.000641594,1.13073492,1.40629745,1.93244112,2.18718696,2.25839686,2.17137909,2.09141707,1.99354553,1.85596883
3.5,8.2,400,1.124795,1.700095,1.12485409,1.10961366,1.06795669,0.9517073,0.8082605,0.71294123,0.65781903,0.68447363,0.71994257,0.77816886,0.84265047,0.95306861,1.033425686,1.1539613,1.41428113,1.94210494,2.19712472,2.25586939,2.17474699,2.10709,1.99409926,1.88372982
3.5,8.2,500,1.276717,1.700444,1.27671313,1.26940727,1.25305068,1.16531801,1.02984512,0.92383653,0.82372314,0.77533895,0.80055237,0.8455562,0.91810644,0.96626699,1.04689529,1.16783774,1.42929828,1.93941867,2.198627,2.23383689,2.18779802,2.10332918,1.99403393,1.86604643
3.5,8.2,600,1.406471,1.651222,1.40646291,1.4018811,1.39225972,1.34218538,1.21979487,1.1116097,0.96242881,0.90118235,0.8641907,0.90207273,0.94703299,0.99738669,1.072264766,1.18458188,1.45238841,1.94213665,2.20431423,2.22835398,2.16577888,2.09486628,1.97611463,1.86727285
3.5,8.2,700,1.519928,1.677374,1.51992655,1.51700687,1.51129806,1.48093426,1.41292846,1.30719757,1.14440095,1.04357684,1.02258563,1.00895345,1.01570094,1.06438541,1.126300046,1.219172,1.44348001,1.94686031,2.20213485,2.23421168,2.18983626,2.09009862,1.9861815,1.86312973
3.5,8.2,800,1.58838,1.677285,1.58838069,1.58645582,1.58318996,1.56767154,1.51698744,1.45685041,1.2878592,1.202811,1.13320768,1.10760188,1.07936895,1.09740961,1.160384682,1.25484729,1.46276855,1.94532871,2.20701933,2.23563242,2.17633653,2.09651804,1.97631443,1.85819852
3.5,8.2,900,1.630923,1.63356,1.63092005,1.62966931,1.62768841,1.61775041,1.58426976,1.53852344,1.41790879,1.31760752,1.23630178,1.19495654,1.10234487,1.14160109,1.19099355,1.26508224,1.47241366,1.96850705,2.19834757,2.23900104,2.15809345,2.10207105,1.97657931,1.85471201
3.5,8.2,1000,1.729683,1.629728,1.72968686,1.72887111,1.72757411,1.72160113,1.70001364,1.6611824,1.5650003,1.44239581,1.37770045,1.2957629,1.23694897,1.20713603,1.233688278,1.27351665,1.51239789,1.96673059,2.22696829,2.24786019,2.15930843,2.09672928,1.97297227,1.87646604
3.5,8.2,1100,1.742691,1.63324,1.74269152,1.74206471,1.74110591,1.73729217,1.72675359,1.70371211,1.62031353,1.55212164,1.47868872,1.39979386,1.32596982,1.27055585,1.299476502,1.34285748,1.52483904,1.95079517,2.20755458,2.2198596,2.16939306,2.08578181,1.97979879,1.86876023
3.5,8.2,1200,1.81687,1.599534,1.81686842,1.81637466,1.81563032,1.81272686,1.80483484,1.78814077,1.72936451,1.6524272,1.57143903,1.49713504,1.40791142,1.35009873,1.367904018,1.39461195,1.53744233,1.97135639,2.18826199,2.2257185,2.16764855,2.08640623,1.96590734,1.85258329
3.5,8.2,1350,1.85002,1.625474,1.85001957,1.84970248,1.84922755,1.84743643,1.84267092,1.83391452,1.78904223,1.74382472,1.69916821,1.60972989,1.52373052,1.45907068,1.453420496,1.44494522,1.56703937,1.98333967,2.19670749,2.23246622,2.16551518,2.08182049,1.978562,1.8590945
3.5,8.2,1500,1.874261,1.55914,1.87426102,1.8740449,1.87372088,1.87254715,1.86991239,1.86458063,1.84176052,1.80004466,1.75327718,1.70299423,1.61066401,1.53496563,1.51272261,1.47935808,1.59181976,1.9497633,2.18772149,2.21288061,2.15567923,2.0898335,1.95963323,1.85326612
4.5,4,0,0.068028,0.268017,0.06817584,0.03472239,0.03455716,0.04632235,0.08605576,0.13378121,0.23265669,0.31779185,0.3714878,0.43872452,0.5391311,0.59807104,0.635733544,0.6922273,0.74347764,0.78602523,0.76315886,0.72395879,0.72138017,0.72512388,0.72933882,0.7310288
4.5,4,25,0.098284,0.336809,0.09899265,0.0504529,0.04481991,0.05092122,0.08125609,0.12696064,0.23264828,0.31831664,0.37631515,0.44918555,0.52393955,0.59468555,0.647558306,0.72686744,0.88397431,1.04690433,1.05599427,0.99212492,0.95032293,0.9218241,0.89437532,0.89004356
4.5,4,50,0.112918,0.372421,0.11331575,0.06098717,0.05158653,0.05349502,0.08093493,0.12817603,0.2290795,0.31796801,0.38372213,0.45237005,0.53987074,0.60061282,0.667153752,0.76696515,0.92062587,1.17803347,1.31803501,1.2411952,1.13285518,1.0810802,1.02183032,1.00179684
4.5,4,75,0.127172,0.396928,0.12715226,0.0756759,0.06062401,0.05726034,0.08365414,0.12652923,0.23210016,0.31939682,0.38698941,0.45775086,0.54383856,0.60930395,0.675422786,0.77460104,0.94314766,1.25812626,1.34291232,1.30888915,1.19541001,1.13547599,1.06546104,1.03815997
4.5,4,100,0.148744,0.415066,0.1489588,0.09449758,0.07260764,0.06505963,0.08788422,0.13192075,0.23114716,0.32253507,0.38661858,0.45700237,0.54434359,0.61585677,0.678089954,0.77143973,0.95044416,1.25665164,1.45581114,1.34779692,1.2721628,1.20790911,1.14385676,1.11644852
4.5,4,150,0.182484,0.447643,0.18257397,0.13301779,0.10039499,0.08236089,0.09590977,0.13706814,0.23444699,0.32645345,0.38758293,0.46250531,0.5525974,0.62115413,0.68755287,0.78715098,0.99179858,1.32706559,1.55610228,1.47202682,1.37853122,1.34734559,1.27956545,1.24254036
4.5,4,200,0.211641,0.486322,0.21164317,0.17387697,0.13416338,0.10030407,0.10573463,0.14312032,0.24034271,0.32911053,0.39144561,0.4685587,0.55976325,0.62662721,0.697053006,0.8026917,1.00537384,1.37367082,1.57521057,1.57032061,1.46492815,1.39788234,1.32388532,1.24006486
4.5,4,300,0.270715,0.553541,0.27069581,0.25182742,0.21247344,0.14845724,0.13080098,0.15947905,0.24559683,0.33796179,0.39495078,0.47184962,0.5635739,0.63415426,0.710570824,0.82519567,1.03650737,1.46026111,1.68014419,1.70553708,1.62385106,1.57302356,1.51300669,1.41620409
4.5,4,400,0.31583,0.63293,0.31583023,0.30512342,0.27935255,0.2036307,0.16342741,0.17458205,0.25353733,0.33953711,0.39998147,0.47642717,0.56687742,0.63886404,0.716471292,0.83288217,1.0627811,1.53121734,1.79206264,1.85572481,1.80972958,1.73514175,1.62799025,1.56653333
4.5,4,500,0.362593,0.706155,0.3626138,0.35634133,0.34091252,0.26570991,0.20225164,0.20032401,0.26336461,0.34419319,0.40480113,0.48144501,0.57217199,0.64769959,0.729550574,0.85232705,1.08108723,1.55004978,1.8451581,1.94695127,1.86712694,1.82749903,1.72267687,1.63672113
4.5,4,600,0.406268,0.757147,0.40627164,0.40216792,0.39305577,0.34155396,0.25797078,0.22685482,0.27940294,0.35614583,0.4127765,0.48735791,0.57933819,0.65207255,0.729688286,0.84611189,1.07792342,1.61009073,1.89754438,1.97067082,1.95188308,1.91154826,1.7891258,1.7322284
4.5,4,700,0.447497,0.837572,0.44747505,0.44473973,0.43903702,0.40377629,0.32258728,0.27130461,0.29529834,0.36824757,0.41934282,0.49291289,0.58406961,0.65616602,0.734996,0.85324097,1.09384584,1.63184214,1.94863844,2.02142811,2.00315166,1.96388638,1.85549963,1.78653276
4.5,4,800,0.499325,0.908474,0.49933845,0.49695155,0.49249926,0.46647885,0.40211853,0.32485092,0.31314826,0.37511718,0.4268882,0.49970233,0.58747321,0.6638782,0.743792796,0.86366469,1.12794995,1.63758945,1.96113622,2.06580162,2.05601811,2.00839257,1.89988208,1.82590771
4.5,4,900,0.539421,0.970975,0.53942752,0.53737456,0.53398478,0.51405734,0.4624792,0.38586137,0.33903271,0.38807842,0.43491164,0.50408709,0.59261912,0.66939461,0.750596354,0.87239897,1.13570642,1.65980673,1.99092913,2.11515069,2.08546519,2.04806209,1.95140958,1.88352025
4.5,4,1000,0.577285,1.065777,0.57727778,0.57551116,0.57267284,0.55915242,0.51811242,0.44267407,0.36219132,0.39902627,0.44518879,0.51299304,0.6031239,0.67361522,0.752956296,0.87196791,1.13562787,1.68408787,2.01714277,2.14632201,2.1149044,2.06177759,1.97654831,1.94347012
4.5,4,1100,0.614839,1.136345,0.61484182,0.61339986,0.61113435,0.601372,0.56818444,0.50074643,0.40470609,0.41583815,0.45650145,0.51982194,0.60561806,0.68016815,0.760267926,0.88041759,1.14495289,1.69807506,2.03593206,2.17766452,2.14821815,2.09071374,2.00393105,1.94924581
4.5,4,1200,0.658133,1.18867,0.65813059,0.65691084,0.65503138,0.64756912,0.62184054,0.56688547,0.44645503,0.43778226,0.46990418,0.52897954,0.61433882,0.68632513,0.770116006,0.89580232,1.15886199,1.70629346,2.04952598,2.19073296,2.16387153,2.12499475,2.02498007,1.96195674
4.5,4,1350,0.725737,1.293763,0.72573137,0.72466904,0.72306001,0.71690911,0.69838393,0.65671897,0.5247637,0.48131108,0.49506882,0.54397142,0.62547034,0.69624257,0.778702138,0.90239149,1.1764046,1.73143864,2.08227682,2.20910358,2.19668269,2.15557504,2.04575825,1.99858272
4.5,4,1500,0.811298,1.414056,0.8112812,0.81020701,0.80858576,0.80249369,0.78775167,0.75485557,0.63862103,0.53974962,0.53461897,0.56715184,0.63718748,0.70141661,0.784687874,0.90959477,1.18244541,1.76008642,2.10125113,2.23741508,2.21370888,2.15571737,2.08055782,2.01911139
4.5,4.5,0,0.098572,0.394954,0.09875549,0.05333112,0.05048341,0.06090043,0.09192335,0.14894533,0.24698468,0.33089328,0.39163429,0.46090412,0.55843455,0.64072824,0.712988188,0.82137811,0.97308326,1.18561625,1.21730602,1.08668351,1.00516939,0.98387164,0.98880923,0.99342883
4.5,4.5,25,0.131382,0.493609,0.13154297,0.06933921,0.060174,0.06443627,0.09558558,0.14150716,0.24761181,0.33772185,0.39766437,0.46958619,0.55952513,0.64733964,0.719136036,0.82683063,1.01952207,1.34286118,1.49149013,1.43146193,1.33935535,1.28212893,1.21235538,1.19744623
4.5,4.5,50,0.154882,0.508276,0.15557259,0.09190188,0.0746771,0.07399163,0.09660167,0.14134027,0.24821146,0.33670264,0.3944104,0.4725084,0.56133097,0.64000434,0.708974496,0.81242973,1.01283491,1.37442446,1.51719189,1.49003839,1.41545141,1.35939288,1.29524899,1.2602458
4.5,4.5,75,0.176567,0.557604,0.17664814,0.1085275,0.08724946,0.07865275,0.10273092,0.14825173,0.24710603,0.3368924,0.40061009,0.47160706,0.56890571,0.64148211,0.716061422,0.82793039,1.02408516,1.3984549,1.59917867,1.5737021,1.53264511,1.45572972,1.36305249,1.33380556
4.5,4.5,100,0.200644,0.582806,0.20081398,0.1379631,0.10717105,0.09355331,0.11146408,0.15155245,0.24484572,0.33971691,0.4009639,0.47917262,0.57035619,0.6393072,0.719556724,0.83993101,1.0377022,1.43910992,1.61635852,1.64550173,1.58896947,1.49760401,1.41257691,1.37327242
4.5,4.5,150,0.237857,0.617937,0.23816034,0.18350813,0.14760339,0.11259749,0.12336169,0.15740202,0.2559455,0.34343493,0.39811194,0.47566819,0.57164836,0.64785063,0.724248314,0.83884484,1.06169093,1.50265002,1.7295022,1.72125852,1.67740083,1.60640812,1.51205015,1.471766
4.5,4.5,200,0.281828,0.675413,0.28193408,0.24055058,0.19108795,0.14039522,0.13807136,0.16490763,0.25217447,0.346414,0.40778339,0.48579979,0.57894641,0.65133917,0.729866406,0.84765726,1.05451,1.55058825,1.74862993,1.78374648,1.75860274,1.71313131,1.55159581,1.51108122
4.5,4.5,300,0.348575,0.752675,0.3485899,0.32885581,0.28875226,0.20968889,0.18158649,0.1891185,0.26856431,0.35277665,0.41492146,0.49039033,0.5834347,0.65199041,0.730426642,0.84808099,1.10673618,1.57318211,1.83677602,1.90155411,1.89588761,1.81202412,1.69065166,1.64613247
4.5,4.5,400,0.40241,0.834424,0.40236801,0.39231202,0.3663643,0.28500247,0.23465052,0.21991938,0.28455976,0.36440468,0.42158943,0.49105838,0.58659536,0.6623317,0.74673004,0.87332755,1.10098088,1.62000799,1.8908627,1.95328403,1.93369555,1.88385105,1.78692174,1.71656597
4.5,4.5,500,0.470409,0.903886,0.47037846,0.46501443,0.44896737,0.38070419,0.29881966,0.26784676,0.3050116,0.3712149,0.43156567,0.50344837,0.59777373,0.66047591,0.743861114,0.86893892,1.11272359,1.63077271,1.93798006,2.03484225,1.98634565,1.93361628,1.84090376,1.80065536
4.5,4.5,600,0.519487,0.988999,0.51949102,0.51612127,0.50825435,0.45611086,0.37920132,0.32425046,0.32180673,0.38294369,0.4319022,0.51070088,0.59764594,0.66845649,0.746701702,0.86406952,1.14167333,1.69256747,1.9659518,2.07377648,2.03569698,1.99560654,1.92007732,1.86518657
4.5,4.5,700,0.554905,1.067206,0.55490321,0.55206984,0.54622883,0.51370418,0.44679347,0.37484941,0.34850201,0.39791167,0.44634494,0.51080579,0.60846698,0.67405558,0.758996204,0.88640714,1.13719821,1.70184815,2.00874352,2.10153055,2.09779644,2.04342532,1.97348666,1.89772069
4.5,4.5,800,0.623626,1.144974,0.62364268,0.62180752,0.61839068,0.59623718,0.53352267,0.45721596,0.38795173,0.42040291,0.45792538,0.52193481,0.60841918,0.68223327,0.767292866,0.89488226,1.15900445,1.69271541,2.0323472,2.15225911,2.10814857,2.08172321,2.0069859,1.91272044
4.5,4.5,900,0.668351,1.18025,0.66835421,0.66670263,0.66392344,0.64992762,0.61246127,0.53929591,0.43549991,0.43552876,0.46969944,0.53526545,0.61147213,0.68308723,0.767395186,0.89385712,1.16565967,1.712708,2.03767323,2.16612577,2.14667368,2.11187339,2.01559305,1.98352754
4.5,4.5,1000,0.698902,1.25049,0.69889444,0.69762003,0.69564104,0.68558943,0.65355736,0.59388155,0.48490685,0.47078937,0.49721736,0.54085559,0.6289506,0.69846803,0.77780055,0.89679933,1.16551304,1.71636152,2.06059337,2.16285086,2.14900899,2.1409018,2.04141569,1.99741745
4.5,4.5,1100,0.754484,1.346552,0.75448233,0.75319785,0.75121748,0.74232727,0.71764922,0.65863848,0.54174691,0.50831896,0.51005787,0.55571783,0.63222212,0.69918448,0.783578956,0.91017067,1.17474926,1.72620571,2.08940744,2.21818137,2.18061352,2.13653398,2.09776425,1.99833822
4.5,4.5,1200,0.812809,1.367107,0.81280488,0.8117258,0.81005615,0.80333322,0.78605676,0.74756134,0.62619257,0.54892516,0.53843194,0.56424302,0.64896756,0.70734102,0.794867076,0.92615616,1.17905283,1.73584926,2.08685541,2.20422459,2.19513226,2.14449382,2.07773185,2.02675056
4.5,4.5,1350,0.864658,1.479392,0.86465907,0.86372954,0.86231863,0.85700601,0.84246504,0.81567663,0.7167173,0.61734277,0.5940358,0.59771931,0.65541869,0.72135109,0.804845442,0.93008697,1.19692481,1.75775158,2.10550809,2.2223258,2.21065211,2.18651819,2.09020782,2.05771875
4.5,4.5,1500,0.962203,1.517056,0.96219909,0.96156687,0.96060675,0.95710212,0.94866502,0.93224829,0.8417446,0.71664357,0.6570608,0.63745666,0.68643427,0.73097956,0.81399338,0.93851411,1.20014751,1.77373409,2.12266994,2.2438817,2.23469687,2.19855785,2.11915135,2.08995414
4.5,5,0,0.133093,0.577253,0.13377075,0.06875549,0.06133367,0.07506004,0.10499156,0.15967812,0.26354823,0.35827109,0.4134652,0.4917191,0.58005899,0.66110319,0.74649607,0.87458539,1.10196257,1.48770618,1.68764448,1.59176373,1.49660802,1.38545215,1.30854106,1.30381393
