rup_mag,rup_dip,rup_rake,rup_ztor,dist_rrup,dist_rjb,dist_rx,site_vs30,site_vs30measured,site_z1pt0,result_type,damping,0.01,0.02,0.03,0.04,0.05,0.075,0.1,0.12,0.15,0.17,0.2,0.25,0.3,0.4,0.5,0.75,1,1.5,2,3,4,5,7.5,10
3.5,90,90,0,0,0,0,1500,0,5,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,0,0,0,0,1500,0,10,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,0,0,0,0,1500,0,23.5,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,0,5,0,0,180,0,5,INTER_EVENT_STDDEV,5,0.38823,0.39107,0.39378,0.39563,0.39708,0.39891,0.40191,0.40473,0.40922,0.41221,0.41652,0.42256,0.42717,0.43345,0.43746,0.44356,0.44707,0.45096,0.45321,0.45577,0.4574,0.4584,0.4601,0.4612
3.5,90,90,0,5,0,0,180,0,10,INTER_EVENT_STDDEV,5,0.38823,0.39107,0.39378,0.39563,0.39708,0.39891,0.40191,0.40473,0.40922,0.41221,0.41652,0.42256,0.42717,0.43345,0.43746,0.44356,0.44707,0.45096,0.45321,0.45577,0.4574,0.4584,0.4601,0.4612
3.5,90,90,0,5,0,0,180,0,23.5,INTER_EVENT_STDDEV,5,0.38823,0.39107,0.39378,0.39563,0.39708,0.39891,0.40191,0.40473,0.40922,0.41221,0.41652,0.42256,0.42717,0.43345,0.43746,0.44356,0.44707,0.45096,0.45321,0.45577,0.4574,0.4584,0.4601,0.4612
3.5,90,90,0,5,0,0,760,0,5,INTER_EVENT_STDDEV,5,0.39981,0.40244,0.40614,0.40928,0.41207,0.4173,0.42122,0.42376,0.42695,0.42872,0.43092,0.43385,0.43613,0.43951,0.44184,0.44588,0.44839,0.45149,0.45339,0.45579,0.4574,0.4584,0.4601,0.4612
3.5,90,90,0,5,0,0,760,0,10,INTER_EVENT_STDDEV,5,0.39981,0.40244,0.40614,0.40928,0.41207,0.4173,0.42122,0.42376,0.42695,0.42872,0.43092,0.43385,0.43613,0.43951,0.44184,0.44588,0.44839,0.45149,0.45339,0.45579,0.4574,0.4584,0.4601,0.4612
3.5,90,90,0,5,0,0,760,0,23.5,INTER_EVENT_STDDEV,5,0.39981,0.40244,0.40614,0.40928,0.41207,0.4173,0.42122,0.42376,0.42695,0.42872,0.43092,0.43385,0.43613,0.43951,0.44184,0.44588,0.44839,0.45149,0.45339,0.45579,0.4574,0.4584,0.4601,0.4612
3.5,90,90,0,5,0,0,1500,0,5,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,0,5,0,0,1500,0,10,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,0,5,0,0,1500,0,23.5,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,0,10,8.66,8.66,180,0,5,INTER_EVENT_STDDEV,5,0.39453,0.39725,0.40051,0.40309,0.40532,0.40913,0.41252,0.41505,0.41871,0.42099,0.42413,0.42848,0.43184,0.43659,0.43972,0.44475,0.44774,0.45123,0.4533,0.45578,0.4574,0.4584,0.4601,0.4612
3.5,90,90,0,10,8.66,8.66,180,0,10,INTER_EVENT_STDDEV,5,0.39453,0.39725,0.40051,0.40309,0.40532,0.40913,0.41252,0.41505,0.41871,0.42099,0.42413,0.42848,0.43184,0.43659,0.43972,0.44475,0.44774,0.45123,0.4533,0.45578,0.4574,0.4584,0.4601,0.4612
3.5,90,90,0,10,8.66,8.66,180,0,23.5,INTER_EVENT_STDDEV,5,0.39453,0.39725,0.40051,0.40309,0.40532,0.40913,0.41252,0.41505,0.41871,0.42099,0.42413,0.42848,0.43184,0.43659,0.43972,0.44475,0.44774,0.45123,0.4533,0.45578,0.4574,0.4584,0.4601,0.4612
3.5,90,90,0,10,8.66,8.66,760,0,5,INTER_EVENT_STDDEV,5,0.39991,0.40253,0.40622,0.4094,0.41225,0.41762,0.42158,0.4241,0.42724,0.42897,0.43112,0.43398,0.43622,0.43956,0.44187,0.44589,0.4484,0.4515,0.45339,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,0,10,8.66,8.66,760,0,10,INTER_EVENT_STDDEV,5,0.39991,0.40253,0.40622,0.4094,0.41225,0.41762,0.42158,0.4241,0.42724,0.42897,0.43112,0.43398,0.43622,0.43956,0.44187,0.44589,0.4484,0.4515,0.45339,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,0,10,8.66,8.66,760,0,23.5,INTER_EVENT_STDDEV,5,0.39991,0.40253,0.40622,0.4094,0.41225,0.41762,0.42158,0.4241,0.42724,0.42897,0.43112,0.43398,0.43622,0.43956,0.44187,0.44589,0.4484,0.4515,0.45339,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,0,10,8.66,8.66,1500,0,5,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,0,10,8.66,8.66,1500,0,10,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,0,10,8.66,8.66,1500,0,23.5,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,5,50,49.75,49.75,180,0,5,INTER_EVENT_STDDEV,5,0.39938,0.40199,0.40564,0.40876,0.41158,0.41689,0.42083,0.42333,0.42649,0.42826,0.43048,0.43346,0.4358,0.43927,0.44166,0.44578,0.44833,0.45147,0.45339,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,5,50,49.75,49.75,180,0,10,INTER_EVENT_STDDEV,5,0.39938,0.40199,0.40564,0.40876,0.41158,0.41689,0.42083,0.42333,0.42649,0.42826,0.43048,0.43346,0.4358,0.43927,0.44166,0.44578,0.44833,0.45147,0.45339,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,5,50,49.75,49.75,180,0,23.5,INTER_EVENT_STDDEV,5,0.39938,0.40199,0.40564,0.40876,0.41158,0.41689,0.42083,0.42333,0.42649,0.42826,0.43048,0.43346,0.4358,0.43927,0.44166,0.44578,0.44833,0.45147,0.45339,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,5,50,49.75,49.75,760,0,5,INTER_EVENT_STDDEV,5,0.39999,0.40259,0.40629,0.40949,0.41238,0.41787,0.42186,0.42437,0.42747,0.42917,0.43128,0.43409,0.43629,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,5,50,49.75,49.75,760,0,10,INTER_EVENT_STDDEV,5,0.39999,0.40259,0.40629,0.40949,0.41238,0.41787,0.42186,0.42437,0.42747,0.42917,0.43128,0.43409,0.43629,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,5,50,49.75,49.75,760,0,23.5,INTER_EVENT_STDDEV,5,0.39999,0.40259,0.40629,0.40949,0.41238,0.41787,0.42186,0.42437,0.42747,0.42917,0.43128,0.43409,0.43629,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,5,50,49.75,49.75,1500,0,5,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,5,50,49.75,49.75,1500,0,10,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,5,50,49.75,49.75,1500,0,23.5,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,5,100,99.87,99.87,180,0,5,INTER_EVENT_STDDEV,5,0.39983,0.40243,0.40612,0.40931,0.41219,0.41765,0.42162,0.42411,0.42722,0.42893,0.43105,0.43389,0.43613,0.43948,0.44181,0.44585,0.44837,0.45149,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,5,100,99.87,99.87,180,0,10,INTER_EVENT_STDDEV,5,0.39983,0.40243,0.40612,0.40931,0.41219,0.41765,0.42162,0.42411,0.42722,0.42893,0.43105,0.43389,0.43613,0.43948,0.44181,0.44585,0.44837,0.45149,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,5,100,99.87,99.87,180,0,23.5,INTER_EVENT_STDDEV,5,0.39983,0.40243,0.40612,0.40931,0.41219,0.41765,0.42162,0.42411,0.42722,0.42893,0.43105,0.43389,0.43613,0.43948,0.44181,0.44585,0.44837,0.45149,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,5,100,99.87,99.87,760,0,5,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.41789,0.42189,0.42439,0.42749,0.42919,0.43129,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,5,100,99.87,99.87,760,0,10,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.41789,0.42189,0.42439,0.42749,0.42919,0.43129,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,5,100,99.87,99.87,760,0,23.5,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.41789,0.42189,0.42439,0.42749,0.42919,0.43129,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,5,100,99.87,99.87,1500,0,5,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,5,100,99.87,99.87,1500,0,10,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,5,100,99.87,99.87,1500,0,23.5,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,20,300,299.97,299.97,180,0,5,INTER_EVENT_STDDEV,5,0.39998,0.40258,0.40628,0.40948,0.41238,0.41787,0.42187,0.42437,0.42747,0.42917,0.43127,0.43408,0.43628,0.43958,0.44189,0.44589,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,20,300,299.97,299.97,180,0,10,INTER_EVENT_STDDEV,5,0.39998,0.40258,0.40628,0.40948,0.41238,0.41787,0.42187,0.42437,0.42747,0.42917,0.43127,0.43408,0.43628,0.43958,0.44189,0.44589,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,20,300,299.97,299.97,180,0,23.5,INTER_EVENT_STDDEV,5,0.39998,0.40258,0.40628,0.40948,0.41238,0.41787,0.42187,0.42437,0.42747,0.42917,0.43127,0.43408,0.43628,0.43958,0.44189,0.44589,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,20,300,299.97,299.97,760,0,5,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,20,300,299.97,299.97,760,0,10,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,20,300,299.97,299.97,760,0,23.5,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,20,300,299.97,299.97,1500,0,5,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,20,300,299.97,299.97,1500,0,10,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
3.5,90,90,20,300,299.97,299.97,1500,0,23.5,INTER_EVENT_STDDEV,5,0.4,0.4026,0.4063,0.4095,0.4124,0.4179,0.4219,0.4244,0.4275,0.4292,0.4313,0.4341,0.4363,0.4396,0.4419,0.4459,0.4484,0.4515,0.4534,0.4558,0.4574,0.4584,0.4601,0.4612
6,90,90,0,0,0,0,180,0,5,INTER_EVENT_STDDEV,5,0.18474,0.18651,0.18284,0.17565,0.16633,0.13815,0.11812,0.10798,0.10193,0.10213,0.10672,0.11857,0.13217,0.15891,0.18476,0.2382,0.27663,0.32331,0.35454,0.37405,0.37991,0.3818,0.38397,0.38533
6,90,90,0,0,0,0,180,0,10,INTER_EVENT_STDDEV,5,0.18474,0.18651,0.18284,0.17565,0.16633,0.13815,0.11812,0.10798,0.10193,0.10213,0.10672,0.11857,0.13217,0.15891,0.18476,0.2382,0.27663,0.32331,0.35454,0.37405,0.37991,0.3818,0.38397,0.38533
6,90,90,0,0,0,0,180,0,23.5,INTER_EVENT_STDDEV,5,0.18474,0.18651,0.18284,0.17565,0.16633,0.13815,0.11812,0.10798,0.10193,0.10213,0.10672,0.11857,0.13217,0.15891,0.18476,0.2382,0.27663,0.32331,0.35454,0.37405,0.37991,0.3818,0.38397,0.38533
6,90,90,0,0,0,0,760,0,5,INTER_EVENT_STDDEV,5,0.30473,0.30831,0.31297,0.31658,0.31926,0.32355,0.32745,0.33061,0.33484,0.33738,0.34077,0.34546,0.34921,0.35457,0.35836,0.36454,0.36821,0.3723,0.37425,0.37755,0.38029,0.3818,0.38397,0.38533
6,90,90,0,0,0,0,760,0,10,INTER_EVENT_STDDEV,5,0.30473,0.30831,0.31297,0.31658,0.31926,0.32355,0.32745,0.33061,0.33484,0.33738,0.34077,0.34546,0.34921,0.35457,0.35836,0.36454,0.36821,0.3723,0.37425,0.37755,0.38029,0.3818,0.38397,0.38533
6,90,90,0,0,0,0,760,0,23.5,INTER_EVENT_STDDEV,5,0.30473,0.30831,0.31297,0.31658,0.31926,0.32355,0.32745,0.33061,0.33484,0.33738,0.34077,0.34546,0.34921,0.35457,0.35836,0.36454,0.36821,0.3723,0.37425,0.37755,0.38029,0.3818,0.38397,0.38533
6,90,90,0,0,0,0,1500,0,5,INTER_EVENT_STDDEV,5,0.30667,0.31,0.3147,0.3189,0.3226,0.32963,0.33483,0.33807,0.34203,0.3442,0.3469,0.3505,0.35337,0.35753,0.36057,0.36563,0.36887,0.37283,0.37533,0.37847,0.3804,0.3818,0.38397,0.38533
6,90,90,0,0,0,0,1500,0,10,INTER_EVENT_STDDEV,5,0.30667,0.31,0.3147,0.3189,0.3226,0.32963,0.33483,0.33807,0.34203,0.3442,0.3469,0.3505,0.35337,0.35753,0.36057,0.36563,0.36887,0.37283,0.37533,0.37847,0.3804,0.3818,0.38397,0.38533
6,90,90,0,0,0,0,1500,0,23.5,INTER_EVENT_STDDEV,5,0.30667,0.31,0.3147,0.3189,0.3226,0.32963,0.33483,0.33807,0.34203,0.3442,0.3469,0.3505,0.35337,0.35753,0.36057,0.36563,0.36887,0.37283,0.37533,0.37847,0.3804,0.3818,0.38397,0.38533
6,90,90,0,5,0,0,180,0,5,INTER_EVENT_STDDEV,5,0.20475,0.20727,0.20418,0.19778,0.18962,0.16639,0.15217,0.14562,0.14246,0.14353,0.14866,0.16039,0.17305,0.19669,0.21867,0.26322,0.29515,0.3333,0.35869,0.37491,0.38001,0.3818,0.38397,0.38533
6,90,90,0,5,0,0,180,0,10,INTER_EVENT_STDDEV,5,0.20475,0.20727,0.20418,0.19778,0.18962,0.16639,0.15217,0.14562,0.14246,0.14353,0.14866,0.16039,0.17305,0.19669,0.21867,0.26322,0.29515,0.3333,0.35869,0.37491,0.38001,0.3818,0.38397,0.38533
6,90,90,0,5,0,0,180,0,23.5,INTER_EVENT_STDDEV,5,0.20475,0.20727,0.20418,0.19778,0.18962,0.16639,0.15217,0.14562,0.14246,0.14353,0.14866,0.16039,0.17305,0.19669,0.21867,0.26322,0.29515,0.3333,0.35869,0.37491,0.38001,0.3818,0.38397,0.38533
6,90,90,0,5,0,0,760,0,5,INTER_EVENT_STDDEV,5,0.30505,0.30859,0.31325,0.31694,0.31975,0.32445,0.32861,0.33183,0.33606,0.33855,0.34184,0.34637,0.34998,0.35514,0.35878,0.36476,0.36834,0.37241,0.37447,0.37773,0.38031,0.3818,0.38397,0.38533
6,90,90,0,5,0,0,760,0,10,INTER_EVENT_STDDEV,5,0.30505,0.30859,0.31325,0.31694,0.31975,0.32445,0.32861,0.33183,0.33606,0.33855,0.34184,0.34637,0.34998,0.35514,0.35878,0.36476,0.36834,0.37241,0.37447,0.37773,0.38031,0.3818,0.38397,0.38533
6,90,90,0,5,0,0,760,0,23.5,INTER_EVENT_STDDEV,5,0.30505,0.30859,0.31325,0.31694,0.31975,0.32445,0.32861,0.33183,0.33606,0.33855,0.34184,0.34637,0.34998,0.35514,0.35878,0.36476,0.36834,0.37241,0.37447,0.37773,0.38031,0.3818,0.38397,0.38533
6,90,90,0,5,0,0,1500,0,5,INTER_EVENT_STDDEV,5,0.30667,0.31,0.3147,0.3189,0.3226,0.32963,0.33483,0.33807,0.34203,0.3442,0.3469,0.3505,0.35337,0.35753,0.36057,0.36563,0.36887,0.37283,0.37533,0.37847,0.3804,0.3818,0.38397,0.38533
6,90,90,0,5,0,0,1500,0,10,INTER_EVENT_STDDEV,5,0.30667,0.31,0.3147,0.3189,0.3226,0.32963,0.33483,0.33807,0.34203,0.3442,0.3469,0.3505,0.35337,0.35753,0.36057,0.36563,0.36887,0.37283,0.37533,0.37847,0.3804,0.3818,0.38397,0.38533
6,90,90,0,5,0,0,1500,0,23.5,INTER_EVENT_STDDEV,5,0.30667,0.31,0.3147,0.3189,0.3226,0.32963,0.33483,0.33807,0.34203,0.3442,0.3469,0.3505,0.35337,0.35753,0.36057,0.36563,0.36887,0.37283,0.37533,0.37847,0.3804,0.3818,0.38397,0.38533
6,90,90,0,10,8.66,8.66,180,0,5,INTER_EVENT_STDDEV,5,0.22331,0.22635,0.22409,0.21881,0.21211,0.19394,0.18474,0.18112,0.18022,0.18188,0.18716,0.19827,0.20968,0.23015,0.24853,0.28506,0.31111,0.34185,0.36226,0.37565,0.38009,0.3818,0.38397,0.38533
6,90,90,0,10,8.66,8.66,180,0,10,INTER_EVENT_STDDEV,5,0.22331,0.22635,0.22409,0.21881,0.21211,0.19394,0.18474,0.18112,0.18022,0.18188,0.18716,0.19827,0.20968,0.23015,0.24853,0.28506,0.31111,0.34185,0.36226,0.37565,0.38009,0.3818,0.38397,0.38533
6,90,90,0,10,8.66,8.66,180,0,23.5,INTER_EVENT_STDDEV,5,0.22331,0.22635,0.22409,0.21881,0.21211,0.19394,0.18474,0.18112,0.18022,0.18188,0.18716,0.19827,0.20968,0.23015,0.24853,0.28506,0.31111,0.34185,0.36226,0.37565,0.38009,0.3818,0.38397,0.38533
6,90,90,0,10,8.66,8.66,760,0,5,INTER_EVENT_STDDEV,5,0.30534,0.30885,0.31351,0.31728,0.32024,0.32532,0.32972,0.33298,0.33719,0.33963,0.34282,0.34719,0.35067,0.35563,0.35916,0.36494,0.36845,0.3725,0.37465,0.37788,0.38033,0.3818,0.38397,0.38533
6,90,90,0,10,8.66,8.66,760,0,10,INTER_EVENT_STDDEV,5,0.30534,0.30885,0.31351,0.31728,0.32024,0.32532,0.32972,0.33298,0.33719,0.33963,0.34282,0.34719,0.35067,0.35563,0.35916,0.36494,0.36845,0.3725,0.37465,0.37788,0.38033,0.3818,0.38397,0.38533
6,90,90,0,10,8.66,8.66,760,0,23.5,INTER_EVENT_STDDEV,5,0.30534,0.30885,0.31351,0.31728,0.32024,0.32532,0.32972,0.33298,0.33719,0.33963,0.34282,0.34719,0.35067,0.35563,0.35916,0.36494,0.36845,0.3725,0.37465,0.37788,0.38033,0.3818,0.38397,0.38533
6,90,90,0,10,8.66,8.66,1500,0,5,INTER_EVENT_STDDEV,5,0.30667,0.31,0.3147,0.3189,0.3226,0.32963,0.33483,0.33807,0.34203,0.3442,0.3469,0.3505,0.35337,0.35753,0.36057,0.36563,0.36887,0.37283,0.37533,0.37847,0.3804,0.3818,0.38397,0.38533
6,90,90,0,10,8.66,8.66,1500,0,10,INTER_EVENT_STDDEV,5,0.30667,0.31,0.3147,0.3189,0.3226,0.32963,0.33483,0.33807,0.34203,0.3442,0.3469,0.3505,0.35337,0.35753,0.36057,0.36563,0.36887,0.37283,0.37533,0.37847,0.3804,0.3818,0.38397,0.38533
6,90,90,0,10,8.66,8.66,1500,0,23.5,INTER_EVENT_STDDEV,5,0.30667,0.31,0.3147,0.3189,0.3226,0.32963,0.33483,0.33807,0.34203,0.3442,0.3469,0.3505,0.35337,0.35753,0.36057,0.36563,0.36887,0.37283,0.37533,0.37847,0.3804,0.3818,0.38397,0.38533
6,90,90,5,50,49.75,49.75,180,0,5,INTER_EVENT_STDDEV,5,0.27935,0.28295,0.2851,0.28568,0.28576,0.28564,0.28869,0.29121,0.29458,0.29672,0.30024,0.30621,0.31155,0.32031,0.32759,0.34159,0.3515,0.36321,0.37119,0.3776,0.38031,0.3818,0.38397,0.38533
6,90,90,5,50,49.75,49.75,180,0,10,INTER_EVENT_STDDEV,5,0.27935,0.28295,0.2851,0.28568,0.28576,0.28564,0.28869,0.29121,0.29458,0.29672,0.30024,0.30621,0.31155,0.32031,0.32759,0.34159,0.3515,0.36321,0.37119,0.3776,0.38031,0.3818,0.38397,0.38533
6,90,90,5,50,49.75,49.75,180,0,23.5,INTER_EVENT_STDDEV,5,0.27935,0.28295,0.2851,0.28568,0.28576,0.28564,0.28869,0.29121,0.29458,0.29672,0.30024,0.30621,0.31155,0.32031,0.32759,0.34159,0.3515,0.36321,0.37119,0.3776,0.38031,0.3818,0.38397,0.38533
6,90,90,5,50,49.75,49.75,760,0,5,INTER_EVENT_STDDEV,5,0.30623,0.30963,0.31431,0.31836,0.32181,0.32824,0.33326,0.33655,0.34061,0.34286,0.34571,0.34954,0.35258,0.35698,0.36015,0.36543,0.36874,0.37273,0.37512,0.37829,0.38038,0.3818,0.38397,0.38533
6,90,90,5,50,49.75,49.75,760,0,10,INTER_EVENT_STDDEV,5,0.30623,0.30963,0.31431,0.31836,0.32181,0.32824,0.33326,0.33655,0.34061,0.34286,0.34571,0.34954,0.35258,0.35698,0.36015,0.36543,0.36874,0.37273,0.37512,0.37829,0.38038,0.3818,0.38397,0.38533
6,90,90,5,50,49.75,49.75,760,0,23.5,INTER_EVENT_STDDEV,5,0.30623,0.30963,0.31431,0.31836,0.32181,0.32824,0.33326,0.33655,0.34061,0.34286,0.34571,0.34954,0.35258,0.35698,0.36015,0.36543,0.36874,0.37273,0.37512,0.37829,0.38038,0.3818,0.38397,0.38533
6,90,90,5,50,49.75,49.75,1500,0,5,INTER_EVENT_STDDEV,5,0.30667,0.31,0.3147,0.3189,0.3226,0.32963,0.33483,0.33807,0.34203,0.3442,0.3469,0.3505,0.35337,0.35753,0.36057,0.36563,0.36887,0.37283,0.37533,0.37847,0.3804,0.3818,0.38397,0.38533
6,90,90,5,50,49.75,49.75,1500,0,10,INTER_EVENT_STDDEV,5,0.30667,0.31,0.3147,0.3189,0.3226,0.32963,0.33483,0.33807,0.34203,0.3442,0.3469,0.3505,0.35337,0.35753,0.36057,0.36563,0.36887,0.37283,0.37533,0.37847,0.3804,0.3818,0.38397,0.38533
6,90,90,5,50,49.75,49.75,1500,0,23.5,INTER_EVENT_STDDEV,5,0.30667,0.31,0.3147,0.3189,0.3226,0.32963,0.33483,0.33807,0.34203,0.3442,0.3469,0.3505,0.35337,0.35753,0.36057,0.36563,0.36887,0.37283,0.37533,0.37847,0.3804,0.3818,0.38397,0.38533
6,90,90,5,100,99.87,99.87,180,0,5,INTER_EVENT_STDDEV,5,0.29478,0.29831,0.30219,0.3051,0.30764,0.31264,0.31756,0.32071,0.32435,0.32626,0.32882,0.33267,0.3359,0.34105,0.3453,0.35375,0.35995,0.3676,0.37302,0.37796,0.38035,0.3818,0.38397,0.38533
