3.0,-90.0,0.0,600.0,MEAN,5.0,8.8825700e-02,6.4072400e-03,6.5691100e-03,6.7696800e-03,1.2263800e-02,1.5143500e-02,1.0309300e-02,6.9495700e-03,6.4343500e-03,5.9787100e-03,5.4193500e-03,4.9329000e-03,4.5437400e-03,2.9820200e-03,1.5292300e-03,9.2090300e-04,5.9963900e-04,4.1653900e-04,3.0179300e-04,2.2562700e-04,1.7347700e-04,6.2609400e-05,3.3300000e-05,2.3317500e-05,1.8342500e-05,1.4554000e-05,1.1488500e-05,8.9314100e-06,6.6690100e-06,4.9157200e-06,3.5307800e-06,2.5361300e-06,1.8610500e-06,1.3856500e-06,1.0885400e-06,9.0018900e-07,7.7197300e-07,6.8158600e-07,6.1254000e-07
3.0,-90.0,75.0,250.0,MEAN,5.0,2.9149300e-03,9.3499900e-05,9.6987500e-05,9.7461400e-05,1.4138100e-04,2.0402500e-04,1.9571100e-04,1.6887300e-04,1.6243100e-04,1.5651800e-04,1.4690900e-04,1.3826100e-04,1.3105800e-04,9.8772000e-05,6.0808300e-05,4.2081500e-05,2.9864500e-05,2.2083600e-05,1.6856700e-05,1.3319100e-05,1.0820400e-05,4.6906000e-06,2.7488500e-06,1.9829900e-06,1.5811300e-06,1.2723500e-06,1.0199300e-06,8.0796600e-07,6.3297100e-07,4.8060600e-07,3.5880900e-07,2.6385700e-07,1.9194900e-07,1.4055300e-07,1.0637100e-07,8.3729500e-08,6.8289300e-08,5.7215300e-08,4.9119200e-08
3.0,-90.0,100.0,400.0,MEAN,5.0,1.1744800e-03,3.5968900e-05,3.7352500e-05,3.8144000e-05,5.6864000e-05,8.0963300e-05,7.7030300e-05,6.4892300e-05,6.2187800e-05,5.9714200e-05,5.5890400e-05,5.2459100e-05,4.9559300e-05,3.6853900e-05,2.2700000e-05,1.5662700e-05,1.1118200e-05,8.3079300e-06,6.3897400e-06,5.0690700e-06,4.1372400e-06,1.8601700e-06,1.1101300e-06,8.0399600e-07,6.4615600e-07,5.2442200e-07,4.2516300e-07,3.4218300e-07,2.7366000e-07,2.1124100e-07,1.6031000e-07,1.1966700e-07,8.8215000e-08,6.5384800e-08,5.0178400e-08,3.9910100e-08,3.2856200e-08,2.7784000e-08,2.4091200e-08
3.0,-90.0,75.0,400.0,MEAN,5.0,1.9642900e-03,7.0531500e-05,7.3034500e-05,7.4428200e-05,1.1401600e-04,1.6228700e-04,1.4906000e-04,1.2225500e-04,1.1655800e-04,1.1137300e-04,1.0373100e-04,9.6906700e-05,9.1199400e-05,6.6511500e-05,3.9635600e-05,2.6686600e-05,1.8657100e-05,1.3728100e-05,1.0433100e-05,8.1856000e-06,6.6063100e-06,2.8698700e-06,1.6866900e-06,1.2223600e-06,9.8301700e-07,7.9859000e-07,6.4669900e-07,5.1809600e-07,4.1085400e-07,3.1605500e-07,2.3918600e-07,1.7833000e-07,1.3151000e-07,9.7568800e-08,7.4759400e-08,5.9539000e-08,4.9106700e-08,4.1592700e-08,3.6091000e-08
3.0,-90.0,100.0,250.0,MEAN,5.0,1.7429600e-03,4.7684400e-05,4.9605300e-05,4.9950900e-05,7.0516100e-05,1.0179300e-04,1.0114500e-04,8.9643500e-05,8.6669200e-05,8.3925100e-05,7.9159800e-05,7.4851100e-05,7.1224200e-05,5.4733100e-05,3.4828400e-05,2.4699700e-05,1.7798100e-05,1.3365200e-05,1.0324400e-05,8.2484900e-06,6.7766600e-06,3.0404000e-06,1.8092100e-06,1.3042900e-06,1.0393000e-06,8.3553300e-07,6.7054100e-07,5.3363200e-07,4.2160600e-07,3.2122200e-07,2.4048500e-07,1.7705900e-07,1.2875700e-07,9.4190400e-08,7.1396000e-08,5.6125400e-08,4.5690900e-08,3.8220000e-08,3.2787700e-08
3.0,-90.0,50.0,400.0,MEAN,5.0,3.8923000e-03,1.6311200e-04,1.6841400e-04,1.7132300e-04,2.6890000e-04,3.7938200e-04,3.3480300e-04,2.6710000e-04,2.5338200e-04,2.4095900e-04,2.2336500e-04,2.0772500e-04,1.9478200e-04,1.3945300e-04,8.0539000e-05,5.2995100e-05,3.6529000e-05,2.6481900e-05,1.9893500e-05,1.5438500e-05,1.2320500e-05,5.1715600e-06,2.9953700e-06,2.1725200e-06,1.7478900e-06,1.4211600e-06,1.1497500e-06,9.1693000e-07,7.2091200e-07,5.5262900e-07,4.1713500e-07,3.1090800e-07,2.2977200e-07,1.7099800e-07,1.3115300e-07,1.0486200e-07,8.6869200e-08,7.3873300e-08,6.4281600e-08
3.0,-90.0,0.0,400.0,MEAN,5.0,1.2447600e-01,8.1342300e-03,8.3527500e-03,8.5043400e-03,1.4680300e-02,1.8317600e-02,1.2941800e-02,9.1166200e-03,8.5056600e-03,7.9612900e-03,7.2649900e-03,6.6554700e-03,6.1689600e-03,4.1668500e-03,2.1991000e-03,1.3568500e-03,8.9545200e-04,6.2492900e-04,4.5466900e-04,3.4214000e-04,2.6466600e-04,9.5473500e-05,5.0699800e-05,3.5380200e-05,2.7633100e-05,2.1749300e-05,1.7019400e-05,1.3103800e-05,9.6824000e-06,7.0569700e-06,5.0097200e-06,3.5559200e-06,2.5789000e-06,1.8985200e-06,1.4756100e-06,1.2080300e-06,1.0260000e-06,8.9742600e-07,7.9911000e-07
3.0,-90.0,0.0,760.0,MEAN,5.0,7.2867200e-02,5.5656500e-03,5.7011800e-03,5.9165300e-03,1.1021200e-02,1.3524100e-02,9.0079700e-03,5.9182900e-03,5.4550700e-03,5.0472100e-03,4.5571200e-03,4.1325500e-03,3.7926500e-03,2.4478400e-03,1.2345900e-03,7.3313500e-04,4.7371600e-04,3.2821200e-04,2.3725100e-04,1.7672900e-04,1.3542200e-04,4.8919100e-05,2.6055700e-05,1.8285000e-05,1.4444400e-05,1.1515200e-05,9.1360000e-06,7.1427100e-06,5.3661200e-06,3.9814100e-06,2.8793000e-06,2.0825500e-06,1.5387100e-06,1.1532500e-06,9.1162200e-07,7.5833100e-07,6.5399400e-07,5.8058400e-07,5.2458300e-07
3.0,-90.0,75.0,200.0,MEAN,5.0,3.5156400e-03,1.0688800e-04,1.1096700e-04,1.1076900e-04,1.5658200e-04,2.2744200e-04,2.2271600e-04,1.9686200e-04,1.9014800e-04,1.8395900e-04,1.7329800e-04,1.6367100e-04,1.5567500e-04,1.1916800e-04,7.4507900e-05,5.2238300e-05,3.7337400e-05,2.7674300e-05,2.1168100e-05,1.6781900e-05,1.3676400e-05,5.9227600e-06,3.4662100e-06,2.4950400e-06,1.9813500e-06,1.5872400e-06,1.2662400e-06,9.9773600e-07,7.7713500e-07,5.8642100e-07,4.3499400e-07,3.1779600e-07,2.2969800e-07,1.6715000e-07,1.2575900e-07,9.8442100e-08,7.9863100e-08,6.6568000e-08,5.6859100e-08
3.0,-90.0,20.0,400.0,MEAN,5.0,1.5995300e-02,7.9882800e-04,8.2191600e-04,8.3518700e-04,1.3386300e-03,1.8137100e-03,1.4972500e-03,1.1500300e-03,1.0847200e-03,1.0259100e-03,9.4593100e-04,8.7520500e-04,8.1751300e-04,5.7382100e-04,3.2057500e-04,2.0600500e-04,1.3998500e-04,9.9812400e-05,7.3992100e-05,5.6677700e-05,4.4605900e-05,1.7902800e-05,1.0179200e-05,7.3765500e-06,5.9239300e-06,4.8097600e-06,3.8806000e-06,3.0729100e-06,2.3826100e-06,1.8123600e-06,1.3580100e-06,1.0096300e-06,7.4960900e-07,5.6179100e-07,4.3450100e-07,3.5177000e-07,2.9520200e-07,2.5422000e-07,2.2344500e-07
3.0,-90.0,75.0,760.0,MEAN,5.0,1.1456900e-03,4.7990200e-05,4.9574700e-05,5.1497700e-05,8.4984300e-05,1.1871300e-04,1.0276100e-04,7.8636600e-05,7.4073600e-05,6.9969900e-05,6.4485600e-05,5.9638000e-05,5.5576600e-05,3.8753900e-05,2.2089800e-05,1.4325900e-05,9.8124500e-06,7.1716200e-06,5.4178200e-06,4.2099700e-06,3.3673000e-06,1.4671100e-06,8.6568500e-07,6.3132700e-07,5.1367300e-07,4.2274600e-07,3.4712400e-07,2.8240000e-07,2.2770000e-07,1.7831200e-07,1.3747100e-07,1.0444100e-07,7.8465900e-08,5.9267500e-08,4.6185800e-08,3.7375100e-08,3.1301400e-08,2.6908100e-08,2.3692300e-08
3.0,-90.0,50.0,200.0,MEAN,5.0,6.9649800e-03,2.4713700e-04,2.5583000e-04,2.5491600e-04,3.6919700e-04,5.3156100e-04,5.0009800e-04,4.2997600e-04,4.1323600e-04,3.9788300e-04,3.7305300e-04,3.5073300e-04,3.3238700e-04,2.4978200e-04,1.5135500e-04,1.0370700e-04,7.3084000e-05,5.3370400e-05,4.0352500e-05,3.1644300e-05,2.5500700e-05,1.0671800e-05,6.1554200e-06,4.4344300e-06,3.5230000e-06,2.8246400e-06,2.2512000e-06,1.7658000e-06,1.3636100e-06,1.0253700e-06,7.5861800e-07,5.5405800e-07,4.0132500e-07,2.9294600e-07,2.2062300e-07,1.7338000e-07,1.4127700e-07,1.1823200e-07,1.0127100e-07
3.0,-90.0,100.0,760.0,MEAN,5.0,6.8501400e-04,2.4472900e-05,2.5353700e-05,2.6391600e-05,4.2383400e-05,5.9222500e-05,5.3101800e-05,4.1738300e-05,3.9519500e-05,3.7513800e-05,3.4743400e-05,3.2282900e-05,3.0200100e-05,2.1472700e-05,1.2650800e-05,8.4078200e-06,5.8473600e-06,4.3399900e-06,3.3180700e-06,2.6070400e-06,2.1087600e-06,9.5093200e-07,5.6976300e-07,4.1524700e-07,3.3764600e-07,2.7761100e-07,2.2821100e-07,1.8651500e-07,1.5166500e-07,1.1917800e-07,9.2137500e-08,7.0083800e-08,5.2633900e-08,3.9717600e-08,3.0999900e-08,2.5053200e-08,2.0943100e-08,1.7974700e-08,1.5814900e-08
3.0,-90.0,50.0,760.0,MEAN,5.0,2.2703100e-03,1.1099000e-04,1.1432500e-04,1.1854800e-04,2.0044700e-04,2.7755000e-04,2.3083600e-04,1.7182300e-04,1.6104500e-04,1.5139800e-04,1.3887200e-04,1.2785100e-04,1.1871200e-04,8.1261900e-05,4.4890000e-05,2.8451000e-05,1.9213300e-05,1.3835100e-05,1.0331100e-05,7.9406200e-06,6.2802000e-06,2.6438300e-06,1.5373800e-06,1.1220700e-06,9.1336000e-07,7.5231500e-07,6.1714100e-07,4.9979500e-07,3.9953700e-07,3.1178300e-07,2.3974600e-07,1.8208600e-07,1.3709500e-07,1.0387200e-07,8.1025400e-08,6.5826500e-08,5.5371800e-08,4.7791700e-08,4.2198200e-08
3.0,-90.0,20.0,760.0,MEAN,5.0,9.3325400e-03,5.4380900e-04,5.5818900e-04,5.7816600e-04,9.9843500e-04,1.3278700e-03,1.0331000e-03,7.4034900e-04,6.8993400e-04,6.4506500e-04,5.8853400e-04,5.3905700e-04,4.9859500e-04,3.3459700e-04,1.7878400e-04,1.1065400e-04,7.3662900e-05,5.2168000e-05,3.8440600e-05,2.9161700e-05,2.2744100e-05,9.1540400e-06,5.2250600e-06,3.8100700e-06,3.0956300e-06,2.5461600e-06,2.0829700e-06,1.6749700e-06,1.3204700e-06,1.0225000e-06,7.8051000e-07,5.9130000e-07,4.4725800e-07,3.4125700e-07,2.6843200e-07,2.2082100e-07,1.8816700e-07,1.6446600e-07,1.4668200e-07
3.0,-90.0,20.0,200.0,MEAN,5.0,2.8583600e-02,1.2085200e-03,1.2466900e-03,1.2407600e-03,1.8348100e-03,2.5367300e-03,2.2320900e-03,1.8475900e-03,1.7654800e-03,1.6905900e-03,1.5766200e-03,1.4747000e-03,1.3921700e-03,1.0257100e-03,6.0124000e-04,4.0236100e-04,2.7955100e-04,2.0079700e-04,1.4983100e-04,1.1598900e-04,9.2192400e-05,3.6916800e-05,2.0913700e-05,1.5055700e-05,1.1939800e-05,9.5595700e-06,7.5981600e-06,5.9177300e-06,4.5067200e-06,3.3627100e-06,2.4697400e-06,1.7992300e-06,1.3092900e-06,9.6243300e-07,7.3090800e-07,5.8161800e-07,4.8009300e-07,4.0687200e-07,3.5202200e-07
4.0,-90.0,75.0,760.0,MEAN,5.0,1.4609800e-02,3.7535900e-04,3.8559100e-04,3.9548300e-04,5.8903800e-04,8.3186300e-04,8.7170900e-04,7.8259700e-04,7.5925500e-04,7.3764700e-04,7.0155300e-04,6.6865000e-04,6.4080100e-04,5.0606100e-04,3.3835800e-04,2.4218700e-04,1.7598000e-04,1.3288800e-04,1.0252200e-04,8.1009100e-05,6.5519600e-05,2.8628400e-05,1.6349000e-05,1.1112400e-05,8.3480200e-06,6.5774600e-06,5.2943500e-06,4.3261200e-06,3.5892100e-06,2.9218200e-06,2.3646700e-06,1.9249000e-06,1.5823400e-06,1.3160800e-06,1.1224200e-06,9.7067500e-07,8.5103900e-07,7.5473400e-07,6.7912600e-07
4.0,-90.0,50.0,250.0,MEAN,5.0,6.9245100e-02,1.5618400e-03,1.6065300e-03,1.5923100e-03,2.1371700e-03,3.1081700e-03,3.4925200e-03,3.4518400e-03,3.4041000e-03,3.3591900e-03,3.2398600e-03,3.1295800e-03,3.0410400e-03,2.5540300e-03,1.7942000e-03,1.3422500e-03,9.9791600e-04,7.5254200e-04,5.8083800e-04,4.6231500e-04,3.7608200e-04,1.5851200e-04,8.8664400e-05,5.9683500e-05,4.3935500e-05,3.3847300e-05,2.6549700e-05,2.1021400e-05,1.6798900e-05,1.3207900e-05,1.0313300e-05,8.1088100e-06,6.4527300e-06,5.2058600e-06,4.3052600e-06,3.6273300e-06,3.1039800e-06,2.6885200e-06,2.3616300e-06
4.0,-90.0,0.0,600.0,MEAN,5.0,7.6185500e-01,2.9119400e-02,2.9698100e-02,3.0391800e-02,4.9333700e-02,6.4001000e-02,5.6099500e-02,4.5877400e-02,4.3942100e-02,4.2172800e-02,3.9622500e-02,3.7325400e-02,3.5499000e-02,2.6905500e-02,1.6683600e-02,1.1290400e-02,7.8979200e-03,5.7423200e-03,4.2982700e-03,3.2999300e-03,2.5885100e-03,9.5887700e-04,4.9644000e-04,3.2537900e-04,2.3605800e-04,1.7882800e-04,1.3806600e-04,1.0782500e-04,8.3094500e-05,6.3756500e-05,4.8014200e-05,3.6762700e-05,2.9240000e-05,2.3732500e-05,2.0159700e-05,1.7610600e-05,1.5640400e-05,1.4103900e-05,1.2846800e-05
4.0,-90.0,20.0,200.0,MEAN,5.0,2.9767100e-01,7.2791500e-03,7.4691500e-03,7.3551200e-03,9.8268000e-03,1.3983800e-02,1.5235500e-02,1.4973700e-02,1.4758900e-02,1.4557100e-02,1.4030900e-02,1.3544900e-02,1.3169100e-02,1.1073100e-02,7.7077700e-03,5.7364900e-03,4.2510400e-03,3.1741200e-03,2.4327500e-03,1.9253000e-03,1.5553800e-03,6.3311700e-04,3.4862600e-04,2.3435400e-04,1.7137000e-04,1.3102400e-04,1.0184300e-04,7.9595700e-05,6.2372500e-05,4.8337300e-05,3.7159200e-05,2.8855100e-05,2.2812300e-05,1.8328000e-05,1.5117100e-05,1.2763500e-05,1.0956100e-05,9.5219100e-06,8.3777900e-06
4.0,-90.0,100.0,400.0,MEAN,5.0,1.5628000e-02,2.9718500e-04,3.0688700e-04,3.0925300e-04,4.1577500e-04,5.9587000e-04,6.8274600e-04,6.7301500e-04,6.6405300e-04,6.5561900e-04,6.3303500e-04,6.1214100e-04,5.9453000e-04,4.9994900e-04,3.6031700e-04,2.7400200e-04,2.0613900e-04,1.5896000e-04,1.2471900e-04,1.0051800e-04,8.2887900e-05,3.7311600e-05,2.1550400e-05,1.4545500e-05,1.0798200e-05,8.3958600e-06,6.6766200e-06,5.3985900e-06,4.4430100e-06,3.5661900e-06,2.8433000e-06,2.2771700e-06,1.8399300e-06,1.5044600e-06,1.2658600e-06,1.0777800e-06,9.3033400e-07,8.1272400e-07,7.2099900e-07
4.0,-90.0,75.0,250.0,MEAN,5.0,3.7140800e-02,7.3056400e-04,7.5359800e-04,7.4768600e-04,9.7872900e-04,1.4276400e-03,1.6576700e-03,1.6781000e-03,1.6624000e-03,1.6475800e-03,1.5958400e-03,1.5478300e-03,1.5088300e-03,1.2879300e-03,9.3015700e-04,7.1050700e-04,5.3496400e-04,4.0874300e-04,3.1864600e-04,2.5604400e-04,2.1035900e-04,9.1487600e-05,5.1904100e-05,3.4901200e-05,2.5695000e-05,1.9796000e-05,1.5556000e-05,1.2377300e-05,9.9774700e-06,7.8751800e-06,6.1719600e-06,4.8630400e-06,3.8708400e-06,3.1210900e-06,2.5850500e-06,2.1745500e-06,1.8566800e-06,1.6048100e-06,1.4079700e-06
4.0,-90.0,100.0,760.0,MEAN,5.0,9.1161100e-03,2.0224000e-04,2.0834400e-04,2.1400900e-04,3.0997000e-04,4.3599600e-04,4.7080900e-04,4.3301100e-04,4.2212400e-04,4.1199900e-04,3.9363400e-04,3.7681800e-04,3.6239700e-04,2.9137100e-04,2.0085400e-04,1.4711800e-04,1.0843500e-04,8.3053700e-05,6.4774500e-05,5.1704000e-05,4.2253500e-05,1.9075300e-05,1.1061000e-05,7.5126200e-06,5.6426000e-06,4.4445000e-06,3.5837600e-06,2.9426300e-06,2.4623600e-06,2.0119800e-06,1.6341700e-06,1.3336400e-06,1.0978000e-06,9.1387500e-07,7.8204000e-07,6.7656900e-07,5.9301000e-07,5.2578600e-07,4.7330600e-07
4.0,-90.0,100.0,250.0,MEAN,5.0,2.3184900e-02,3.9383400e-04,4.0740600e-04,4.0482100e-04,5.1537300e-04,7.4881800e-04,8.9602500e-04,9.2923600e-04,9.2499000e-04,9.2095900e-04,8.9612300e-04,8.7297200e-04,8.5397900e-04,7.4211000e-04,5.5255300e-04,4.3189100e-04,3.2983900e-04,2.5561100e-04,2.0143600e-04,1.6350200e-04,1.3572200e-04,6.0973800e-05,3.5119500e-05,2.3596200e-05,1.7368100e-05,1.3376600e-05,1.0529900e-05,8.4190600e-06,6.8450100e-06,5.4228900e-06,4.2653000e-06,3.3692900e-06,2.6855300e-06,2.1672600e-06,1.8011200e-06,1.5156800e-06,1.2937500e-06,1.1179900e-06,9.8126500e-07
4.0,-90.0,50.0,400.0,MEAN,5.0,4.6726100e-02,1.1800400e-03,1.2116700e-03,1.2179900e-03,1.7266600e-03,2.4772000e-03,2.6657600e-03,2.5044200e-03,2.4481000e-03,2.3955700e-03,2.2927300e-03,2.1984000e-03,2.1209000e-03,1.7236000e-03,1.1719600e-03,8.5291900e-04,6.2461500e-04,4.6867500e-04,3.6012400e-04,2.8458200e-04,2.2994300e-04,9.7055800e-05,5.4417300e-05,3.6793100e-05,2.7316400e-05,2.1244500e-05,1.6834200e-05,1.3479700e-05,1.0904000e-05,8.6857500e-06,6.8749800e-06,5.4804100e-06,4.4209400e-06,3.6137900e-06,3.0258100e-06,2.5793500e-06,2.2320700e-06,1.9544200e-06,1.7352400e-06
4.0,-90.0,20.0,400.0,MEAN,5.0,1.6800700e-01,4.8571400e-03,4.9704600e-03,4.9998500e-03,7.2462700e-03,1.0110600e-02,1.0346200e-02,9.4391200e-03,9.1842600e-03,8.9476700e-03,8.5273800e-03,8.1434900e-03,7.8344400e-03,6.2748000e-03,4.1620800e-03,2.9728300e-03,2.1536900e-03,1.5957700e-03,1.2144100e-03,9.5020700e-04,7.5935200e-04,3.0843100e-04,1.6990600e-04,1.1486500e-04,8.5037600e-05,6.5927400e-05,5.2015900e-05,4.1332300e-05,3.2975100e-05,2.6051700e-05,2.0432400e-05,1.6191900e-05,1.3060800e-05,1.0698400e-05,8.9866600e-06,7.7195100e-06,6.7367400e-06,5.9494300e-06,5.3177600e-06
4.0,-90.0,0.0,200.0,MEAN,5.0,1.7621700e+00,5.1047000e-02,5.2331500e-02,5.1614900e-02,7.2867900e-02,9.6625500e-02,9.2750900e-02,8.5220100e-02,8.3290200e-02,8.1490800e-02,7.7922800e-02,7.4653200e-02,7.2193700e-02,5.9272500e-02,3.9829000e-02,2.8943100e-02,2.1090300e-02,1.5582900e-02,1.1855900e-02,9.3345800e-03,7.5078400e-03,2.8879800e-03,1.5317100e-03,1.0031700e-03,7.1541200e-04,5.3066700e-04,4.0032800e-04,3.0461400e-04,2.2818700e-04,1.6982700e-04,1.2389900e-04,9.1858700e-05,7.0771500e-05,5.5705400e-05,4.5970200e-05,3.9074200e-05,3.3806100e-05,2.9721100e-05,2.6403800e-05
