4.0,20.0,600.0,MEAN,5.0,1.5842000e-01,5.1892500e-03,5.2867000e-03,5.3016000e-03,7.7061400e-03,1.1739400e-02,1.1674600e-02,9.8019900e-03,9.4285700e-03,9.0857800e-03,8.5922400e-03,8.1448500e-03,7.7879300e-03,6.0722900e-03,3.9414000e-03,2.7496300e-03,1.9549200e-03,1.4323000e-03,1.0803100e-03,8.3680100e-04,6.6119600e-04,2.6081500e-04,1.3761000e-04,8.8064400e-05,6.3441500e-05,4.8874700e-05,3.8934400e-05,3.1574300e-05,2.5696900e-05,2.1028400e-05,1.7276200e-05,1.4366800e-05,1.2105300e-05,1.0309900e-05,8.9320700e-06,7.8772200e-06,7.0270800e-06,6.3173500e-06,5.7272400e-06
4.0,75.0,200.0,MEAN,5.0,7.6348100e-02,1.5224700e-03,1.5540100e-03,1.4974500e-03,1.8095100e-03,2.9928500e-03,3.6112300e-03,3.6176700e-03,3.5856100e-03,3.5553100e-03,3.4526700e-03,3.3571700e-03,3.2829400e-03,2.8368200e-03,2.0747100e-03,1.6005200e-03,1.2059900e-03,9.1656200e-04,7.1166000e-04,5.6960500e-04,4.6378800e-04,1.9080100e-04,1.0079000e-04,6.3183300e-05,4.4472400e-05,3.3506300e-05,2.6140600e-05,2.0715100e-05,1.6448700e-05,1.3086600e-05,1.0441400e-05,8.3873100e-06,6.7774900e-06,5.5169300e-06,4.5602500e-06,3.8400400e-06,3.2840700e-06,2.8402900e-06,2.4862900e-06
4.0,20.0,250.0,MEAN,5.0,3.2703700e-01,8.6607700e-03,8.8534700e-03,8.6461100e-03,1.1330400e-02,1.7673100e-02,1.9031000e-02,1.7561500e-02,1.7172300e-02,1.6809300e-02,1.6126200e-02,1.5498300e-02,1.5019500e-02,1.2457500e-02,8.5991600e-03,6.3209300e-03,4.6257000e-03,3.4230100e-03,2.6052800e-03,2.0471300e-03,1.6395300e-03,6.4747100e-04,3.4104500e-04,2.1669500e-04,1.5370700e-04,1.1635900e-04,9.0964800e-05,7.2242300e-05,5.7477500e-05,4.5905400e-05,3.6772200e-05,2.9804900e-05,2.4484000e-05,2.0349100e-05,1.7228000e-05,1.4865900e-05,1.2987800e-05,1.1442100e-05,1.0168800e-05
4.0,0.0,760.0,MEAN,5.0,7.7085700e-01,3.1631400e-02,3.2215900e-02,3.2764000e-02,5.2454900e-02,7.4348500e-02,6.4207000e-02,4.9159500e-02,4.6696100e-02,4.4462300e-02,4.1567700e-02,3.8973100e-02,3.6939600e-02,2.7621400e-02,1.7006900e-02,1.1366300e-02,7.8481600e-03,5.6539400e-03,4.2026500e-03,3.2057500e-03,2.4971500e-03,9.0512400e-04,4.5207100e-04,2.8084000e-04,1.9800800e-04,1.4871700e-04,1.1564200e-04,9.2048500e-05,7.2431700e-05,5.7464500e-05,4.5256800e-05,3.6297800e-05,3.0096400e-05,2.5359200e-05,2.2206600e-05,1.9878300e-05,1.7997300e-05,1.6466800e-05,1.5162400e-05
4.0,20.0,760.0,MEAN,5.0,1.2994600e-01,4.5067900e-03,4.5873400e-03,4.6326400e-03,6.9234800e-03,1.0480000e-02,1.0197000e-02,8.3444600e-03,7.9907900e-03,7.6675500e-03,7.2227600e-03,6.8210900e-03,6.4984500e-03,4.9831000e-03,3.1812200e-03,2.1885400e-03,1.5441100e-03,1.1284100e-03,8.4915800e-04,6.5537400e-04,5.1609700e-04,2.0377100e-04,1.0766600e-04,6.9055100e-05,4.9957800e-05,3.8669400e-05,3.0961700e-05,2.5250900e-05,2.0676600e-05,1.7031600e-05,1.4088500e-05,1.1797400e-05,1.0008700e-05,8.5806800e-06,7.4803500e-06,6.6358600e-06,5.9531400e-06,5.3811900e-06,4.9048400e-06
4.0,100.0,200.0,MEAN,5.0,5.3587300e-02,9.3997000e-04,9.5844400e-04,9.2191400e-04,1.0789200e-03,1.7941200e-03,2.2408000e-03,2.3048000e-03,2.2955900e-03,2.2868500e-03,2.2310500e-03,2.1789000e-03,2.1378900e-03,1.8764000e-03,1.4086100e-03,1.1100900e-03,8.4809700e-04,6.5346800e-04,5.1260000e-04,4.1372700e-04,3.3927300e-04,1.4251100e-04,7.5529800e-05,4.7103300e-05,3.3050500e-05,2.4855900e-05,1.9397500e-05,1.5380700e-05,1.2212900e-05,9.7098700e-06,7.7387800e-06,6.2026600e-06,4.9954700e-06,4.0477200e-06,3.3317700e-06,2.7941000e-06,2.3829400e-06,2.0579100e-06,1.8003700e-06
4.0,100.0,600.0,MEAN,5.0,2.1328600e-02,4.8711800e-04,4.9465500e-04,4.9169600e-04,6.5374600e-04,1.0528800e-03,1.1883400e-03,1.0855700e-03,1.0591600e-03,1.0345800e-03,9.9129300e-04,9.5154900e-04,9.1807100e-04,7.4618800e-04,5.1907500e-04,3.8360500e-04,2.8294700e-04,2.1549500e-04,1.6730400e-04,1.3280500e-04,1.0722400e-04,4.5231300e-05,2.4122100e-05,1.5203500e-05,1.0882500e-05,8.3677700e-06,6.6871000e-06,5.4436200e-06,4.4471900e-06,3.6453200e-06,2.9990500e-06,2.4824100e-06,2.0639500e-06,1.7244600e-06,1.4610900e-06,1.2592700e-06,1.1024500e-06,9.7656200e-07,8.7597100e-07
4.0,75.0,600.0,MEAN,5.0,3.0417400e-02,7.8987900e-04,8.0292600e-04,7.9958300e-04,1.0978600e-03,1.7588600e-03,1.9180700e-03,1.7066200e-03,1.6569800e-03,1.6109900e-03,1.5365200e-03,1.4684500e-03,1.4120300e-03,1.1298800e-03,7.6568500e-04,5.5386900e-04,4.0289700e-04,3.0265200e-04,2.3256100e-04,1.8304800e-04,1.4672600e-04,6.0590200e-05,3.2195000e-05,2.0394800e-05,1.4643800e-05,1.1280100e-05,9.0117400e-06,7.3316400e-06,5.9896200e-06,4.9130400e-06,4.0464300e-06,3.3567400e-06,2.8002100e-06,2.3504000e-06,1.9998200e-06,1.7306700e-06,1.5193500e-06,1.3478300e-06,1.2097100e-06
4.0,50.0,200.0,MEAN,5.0,1.2654600e-01,2.8405200e-03,2.9024100e-03,2.8030100e-03,3.4873200e-03,5.6972600e-03,6.6229500e-03,6.4632200e-03,6.3764400e-03,6.2947800e-03,6.0868800e-03,5.8942600e-03,5.7465200e-03,4.8970600e-03,3.4990600e-03,2.6482300e-03,1.9711900e-03,1.4793300e-03,1.1379300e-03,9.0379000e-04,7.3102200e-04,2.9496800e-04,1.5548600e-04,9.8012900e-05,6.9182700e-05,5.2200100e-05,4.0711300e-05,3.2241600e-05,2.5597300e-05,2.0376300e-05,1.6274000e-05,1.3106700e-05,1.0638300e-05,8.7119800e-06,7.2448500e-06,6.1375700e-06,5.2736600e-06,4.5762300e-06,4.0147000e-06
4.0,0.0,250.0,MEAN,5.0,1.8314400e+00,5.6521900e-02,5.7860500e-02,5.6801000e-02,7.8695200e-02,1.1341000e-01,1.0765000e-01,9.2968900e-02,9.0181900e-02,8.7602400e-02,8.3416300e-02,7.9595900e-02,7.6764200e-02,6.2344100e-02,4.1747000e-02,3.0018200e-02,2.1620200e-02,1.5843300e-02,1.1973100e-02,9.3597400e-03,7.4664600e-03,2.7833100e-03,1.4136400e-03,8.7686300e-04,6.0780100e-04,4.4699500e-04,3.3959400e-04,2.6330900e-04,2.0134100e-04,1.5488600e-04,1.1812700e-04,9.1704500e-05,7.3624800e-05,6.0138900e-05,5.1143200e-05,4.4531500e-05,3.9263500e-05,3.5013600e-05,3.1434900e-05
4.0,0.0,400.0,MEAN,5.0,1.2972400e+00,4.5178300e-02,4.6137600e-02,4.6046900e-02,6.7837900e-02,9.6936300e-02,8.8679300e-02,7.2909800e-02,7.0124600e-02,6.7568100e-02,6.3864200e-02,6.0508500e-02,5.7945300e-02,4.5461700e-02,2.9398300e-02,2.0481900e-02,1.4482500e-02,1.0531800e-02,7.8954500e-03,6.0968900e-03,4.8040300e-03,1.7499200e-03,8.7490600e-04,5.4196500e-04,3.7829500e-04,2.8070000e-04,2.1536900e-04,1.6885400e-04,1.3069000e-04,1.0185500e-04,7.8744000e-05,6.1978600e-05,5.0442200e-05,4.1747200e-05,3.5944600e-05,3.1666000e-05,2.8234500e-05,2.5453200e-05,2.3097200e-05
4.0,50.0,600.0,MEAN,5.0,5.0527500e-02,1.4774700e-03,1.5034100e-03,1.5006600e-03,2.1220700e-03,3.3590200e-03,3.5300500e-03,3.0598700e-03,2.9572000e-03,2.8625300e-03,2.7185500e-03,2.5875000e-03,2.4805900e-03,1.9573400e-03,1.2957700e-03,9.1940000e-04,6.6056600e-04,4.8992500e-04,3.7290200e-04,2.9119000e-04,2.3180500e-04,9.3781400e-05,4.9685900e-05,3.1641500e-05,2.2781600e-05,1.7573900e-05,1.4035000e-05,1.1411200e-05,9.3210000e-06,7.6497500e-06,6.3067500e-06,5.2455100e-06,4.3953600e-06,3.7116000e-06,3.1771000e-06,2.7661400e-06,2.4398300e-06,2.1716100e-06,1.9533600e-06
4.0,50.0,760.0,MEAN,5.0,4.1432900e-02,1.2824100e-03,1.3037700e-03,1.3105800e-03,1.9049800e-03,2.9950500e-03,3.0795600e-03,2.6019900e-03,2.5035300e-03,2.4131200e-03,2.2828500e-03,2.1647200e-03,2.0677700e-03,1.6047900e-03,1.0450700e-03,7.3131900e-04,5.2146800e-04,3.8579000e-04,2.9298800e-04,2.2797300e-04,1.8087700e-04,7.3254100e-05,3.8866900e-05,2.4808400e-05,1.7938500e-05,1.3903900e-05,1.1160800e-05,9.1258000e-06,7.4999900e-06,6.1958000e-06,5.1430700e-06,4.3073800e-06,3.6340900e-06,3.0890700e-06,2.6607300e-06,2.3302300e-06,2.0669500e-06,1.8498000e-06,1.6728600e-06
5.0,50.0,600.0,MEAN,5.0,4.4597300e-01,1.1815100e-02,1.1927300e-02,1.1861400e-02,1.5571000e-02,2.4443600e-02,2.5786500e-02,2.2938600e-02,2.2334800e-02,2.1774000e-02,2.0919200e-02,2.0132200e-02,1.9498400e-02,1.6327200e-02,1.1983400e-02,9.2358100e-03,7.1069100e-03,5.5648200e-03,4.4289100e-03,3.5956100e-03,2.9584400e-03,1.3121000e-03,7.2071300e-04,4.5990600e-04,3.2643900e-04,2.4987800e-04,1.9955900e-04,1.6390300e-04,1.3685500e-04,1.1563300e-04,9.8602100e-05,8.5438800e-05,7.5135400e-05,6.6626900e-05,5.9554700e-05,5.3400200e-05,4.7945700e-05,4.3107100e-05,3.8988100e-05
5.0,75.0,600.0,MEAN,5.0,2.8514700e-01,6.8285800e-03,6.8860600e-03,6.8263200e-03,8.6951700e-03,1.3737500e-02,1.4928800e-02,1.3579800e-02,1.3276900e-02,1.2994300e-02,1.2531500e-02,1.2103800e-02,1.1752700e-02,9.9569400e-03,7.4530600e-03,5.8435200e-03,4.5457300e-03,3.5986700e-03,2.8868300e-03,2.3591100e-03,1.9520200e-03,8.8137800e-04,4.8549000e-04,3.0810900e-04,2.1821000e-04,1.6693800e-04,1.3347700e-04,1.0973500e-04,9.1649800e-05,7.7425100e-05,6.6026200e-05,5.7166600e-05,5.0169700e-05,4.4332800e-05,3.9487400e-05,3.5276300e-05,3.1593200e-05,2.8365100e-05,2.5639000e-05
5.0,20.0,600.0,MEAN,5.0,1.2234700e+00,3.4861500e-02,3.5238900e-02,3.5274500e-02,4.7627500e-02,7.2806400e-02,7.3894200e-02,6.4237700e-02,6.2325500e-02,6.0555400e-02,5.7999300e-02,5.5653200e-02,5.3820100e-02,4.4776100e-02,3.2505100e-02,2.4758500e-02,1.8920900e-02,1.4695600e-02,1.1633000e-02,9.3980500e-03,7.6975200e-03,3.3495600e-03,1.8333300e-03,1.1765700e-03,8.3484600e-04,6.3714800e-04,5.0678300e-04,4.1493300e-04,3.4523000e-04,2.9070900e-04,2.4657500e-04,2.1290400e-04,1.8738800e-04,1.6677000e-04,1.5010000e-04,1.3566900e-04,1.2264600e-04,1.1092700e-04,1.0078200e-04
5.0,75.0,400.0,MEAN,5.0,3.9951200e-01,8.6665600e-03,8.7531800e-03,8.5729800e-03,1.0404600e-02,1.6609200e-02,1.8731700e-02,1.7805900e-02,1.7542600e-02,1.7295200e-02,1.6791500e-02,1.6323000e-02,1.5949200e-02,1.3907100e-02,1.0713700e-02,8.6068000e-03,6.7860700e-03,5.3974700e-03,4.3480200e-03,3.5764900e-03,2.9774700e-03,1.3438500e-03,7.3911900e-04,4.6748700e-04,3.2873200e-04,2.4946700e-04,1.9773700e-04,1.6099900e-04,1.3306200e-04,1.1115100e-04,9.3682700e-05,8.0153800e-05,6.9521500e-05,6.0741600e-05,5.3528500e-05,4.7339700e-05,4.1989400e-05,3.7347500e-05,3.3448200e-05
5.0,20.0,760.0,MEAN,5.0,1.0057400e+00,3.0403000e-02,3.0703400e-02,3.0944100e-02,4.3039300e-02,6.5551300e-02,6.5092500e-02,5.5115200e-02,5.3229000e-02,5.1490600e-02,4.9118300e-02,4.6949400e-02,4.5231300e-02,3.6980100e-02,2.6376000e-02,1.9795600e-02,1.5003100e-02,1.1617000e-02,9.1711300e-03,7.3795900e-03,6.0220000e-03,2.6209600e-03,1.4363500e-03,9.2340800e-04,6.5773400e-04,5.0423600e-04,4.0305000e-04,3.3184500e-04,2.7778600e-04,2.3545500e-04,2.0107800e-04,1.7482600e-04,1.5493200e-04,1.3879900e-04,1.2570500e-04,1.1429000e-04,1.0390300e-04,9.4488800e-05,8.6310100e-05
5.0,100.0,600.0,MEAN,5.0,2.0869600e-01,4.4507000e-03,4.4834100e-03,4.4338100e-03,5.4658100e-03,8.6454000e-03,9.6733600e-03,9.0100300e-03,8.8492000e-03,8.6985400e-03,8.4243800e-03,8.1700000e-03,7.9570800e-03,6.8364100e-03,5.2392500e-03,4.1904100e-03,3.3019400e-03,2.6469800e-03,2.1429700e-03,1.7644300e-03,1.4692400e-03,6.7645500e-04,3.7395800e-04,2.3609700e-04,1.6675800e-04,1.2742900e-04,1.0198000e-04,8.3911700e-05,7.0088900e-05,5.9186300e-05,5.0457900e-05,4.3649700e-05,3.8246400e-05,3.3703600e-05,2.9948100e-05,2.6689800e-05,2.3874300e-05,2.1433100e-05,1.9384000e-05
5.0,0.0,600.0,MEAN,5.0,5.8858700e+00,1.8060700e-01,1.8272400e-01,1.8487800e-01,2.6358800e-01,3.8209400e-01,3.5747600e-01,2.9748400e-01,2.8721600e-01,2.7775600e-01,2.6486100e-01,2.5307600e-01,2.4418900e-01,2.0092100e-01,1.4368700e-01,1.0774100e-01,8.1343200e-02,6.2820700e-02,4.9494100e-02,3.9774400e-02,3.2409500e-02,1.3164000e-02,6.8490700e-03,4.2778500e-03,2.9626100e-03,2.1950700e-03,1.6965900e-03,1.3575000e-03,1.0887500e-03,8.8501600e-04,7.1591000e-04,5.9208600e-04,5.0812300e-04,4.4327500e-04,3.9899500e-04,3.6230000e-04,3.2917400e-04,3.0013700e-04,2.7455300e-04
5.0,100.0,760.0,MEAN,5.0,1.7117400e-01,3.8649200e-03,3.8898700e-03,3.8739300e-03,4.9098900e-03,7.7160900e-03,8.4470400e-03,7.6685900e-03,7.4981700e-03,7.3392000e-03,7.0801900e-03,6.8407700e-03,6.6382600e-03,5.6091600e-03,4.2281300e-03,3.3349000e-03,2.6077900e-03,2.0851700e-03,1.6843000e-03,1.3817800e-03,1.1467400e-03,5.2848100e-04,2.9257500e-04,1.8512900e-04,1.3131400e-04,1.0082000e-04,8.1096800e-05,6.7106400e-05,5.6395900e-05,4.7937100e-05,4.1147700e-05,3.5843200e-05,3.1622100e-05,2.8050700e-05,2.5080600e-05,2.2483900e-05,2.0225700e-05,1.8257000e-05,1.6600500e-05
5.0,20.0,400.0,MEAN,5.0,1.6935800e+00,4.3466100e-02,4.4014200e-02,4.3530900e-02,5.5730900e-02,8.5605000e-02,9.0053100e-02,8.1874600e-02,8.0062900e-02,7.8372900e-02,7.5583400e-02,7.3005800e-02,7.1061500e-02,6.0952300e-02,4.5652100e-02,3.5711700e-02,2.7714200e-02,2.1659500e-02,1.7244200e-02,1.4045600e-02,1.1592900e-02,5.0692800e-03,2.7804500e-03,1.7821900e-03,1.2566800e-03,9.5176100e-04,7.5063700e-04,6.0874000e-04,5.0121600e-04,4.1734200e-04,3.4986200e-04,2.9851700e-04,2.5966900e-04,2.2849500e-04,2.0347200e-04,1.8206300e-04,1.6300400e-04,1.4605400e-04,1.3147800e-04
5.0,50.0,760.0,MEAN,5.0,3.6600500e-01,1.0271600e-02,1.0359800e-02,1.0374600e-02,1.4009200e-02,2.1866400e-02,2.2569300e-02,1.9564700e-02,1.8964300e-02,1.8408900e-02,1.7616600e-02,1.6890100e-02,1.6298200e-02,1.3419300e-02,9.6847000e-03,7.3592100e-03,5.6187800e-03,4.3877200e-03,3.4837700e-03,2.8178200e-03,2.3104900e-03,1.0255100e-03,5.6407400e-04,3.6070800e-04,2.5709000e-04,1.9771400e-04,1.5869900e-04,1.3107900e-04,1.1011900e-04,9.3655200e-05,8.0408400e-05,7.0158500e-05,6.2122000e-05,5.5452000e-05,4.9875400e-05,4.4985100e-05,4.0618300e-05,3.6719200e-05,3.3389600e-05
5.0,0.0,760.0,MEAN,5.0,4.8710500e+00,1.5956100e-01,1.6125700e-01,1.6416300e-01,2.4253100e-01,3.5324700e-01,3.2332700e-01,2.6152300e-01,2.5123000e-01,2.4179300e-01,2.2954200e-01,2.1839500e-01,2.0983800e-01,1.6926800e-01,1.1854200e-01,8.7363800e-02,6.5285300e-02,5.0187800e-02,3.9382000e-02,3.1485200e-02,2.5535100e-02,1.0349700e-02,5.3886900e-03,3.3665300e-03,2.3376700e-03,1.7385400e-03,1.3497600e-03,1.0857800e-03,8.7607200e-04,7.1679700e-04,5.8380000e-04,4.8618500e-04,4.2011300e-04,3.6893000e-04,3.3415200e-04,3.0521100e-04,2.7887100e-04,2.5566200e-04,2.3512800e-04
5.0,100.0,400.0,MEAN,5.0,2.9273400e-01,5.6581800e-03,5.7085700e-03,5.5775600e-03,6.5542600e-03,1.0480300e-02,1.2171200e-02,1.1845800e-02,1.1723700e-02,1.1608400e-02,1.1318000e-02,1.1046800e-02,1.0826400e-02,9.5718900e-03,7.5480000e-03,6.1842200e-03,4.9381600e-03,3.9766600e-03,3.2325300e-03,2.6785600e-03,2.2437800e-03,1.0321300e-03,5.6952700e-04,3.5828200e-04,2.5123900e-04,1.9043300e-04,1.5107800e-04,1.2311200e-04,1.0175900e-04,8.4967500e-05,7.1593200e-05,6.1201600e-05,5.2999000e-05,4.6178200e-05,4.0597100e-05,3.5817000e-05,3.1730600e-05,2.8220400e-05,2.5288000e-05
5.0,75.0,760.0,MEAN,5.0,2.3392500e-01,5.9320300e-03,5.9766300e-03,5.9664000e-03,7.8148300e-03,1.2270100e-02,1.3046100e-02,1.1566000e-02,1.1257500e-02,1.0971100e-02,1.0538900e-02,1.0141200e-02,9.8110600e-03,8.1741500e-03,6.0175600e-03,4.6523800e-03,3.5913500e-03,2.8357200e-03,2.2695400e-03,1.8479200e-03,1.5238600e-03,6.8867100e-04,3.7988100e-04,2.4161400e-04,1.7183800e-04,1.3208200e-04,1.0614500e-04,8.7758200e-05,7.3744700e-05,6.2709200e-05,5.3843300e-05,4.6942600e-05,4.1480300e-05,3.6897100e-05,3.3069600e-05,2.9717200e-05,2.6764800e-05,2.4161700e-05,2.1957400e-05
5.0,50.0,400.0,MEAN,5.0,6.2338400e-01,1.4944000e-02,1.5110000e-02,1.4846100e-02,1.8551900e-02,2.9394500e-02,3.2173600e-02,2.9912900e-02,2.9350700e-02,2.8824500e-02,2.7880300e-02,2.7005200e-02,2.6320700e-02,2.2691600e-02,1.7148900e-02,1.3548400e-02,1.0570600e-02,8.3182800e-03,6.6501400e-03,5.4360500e-03,4.5015400e-03,1.9977100e-03,1.0964200e-03,6.9758000e-04,4.9170200e-04,3.7338200e-04,2.9562300e-04,2.4046900e-04,1.9869300e-04,1.6600200e-04,1.3990400e-04,1.1979500e-04,1.0411700e-04,9.1287200e-05,8.0731200e-05,7.1661400e-05,6.3723000e-05,5.6757900e-05,5.0863200e-05
5.0,0.0,250.0,MEAN,5.0,9.7685700e+00,2.3017900e-01,2.3437400e-01,2.2907500e-01,2.8172900e-01,4.0109300e-01,3.9543700e-01,3.6108700e-01,3.5430700e-01,3.4796100e-01,3.3652600e-01,3.2593000e-01,3.1891400e-01,2.8283700e-01,2.1912800e-01,1.7731600e-01,1.4053400e-01,1.1136000e-01,9.0216700e-02,7.5364300e-02,6.3879500e-02,2.8901700e-02,1.6223200e-02,1.0357100e-02,7.1267400e-03,5.2081300e-03,3.9581900e-03,3.1045300e-03,2.4349900e-03,1.9320600e-03,1.5239200e-03,1.2284000e-03,1.0277500e-03,8.7489200e-04,7.6953800e-04,6.8369800e-04,6.0836700e-04,5.4360300e-04,4.8747200e-04
5.0,0.0,400.0,MEAN,5.0,7.8277400e+00,2.1232400e-01,2.1533200e-01,2.1528700e-01,2.8641900e-01,4.0962600e-01,3.9553300e-01,3.4518200e-01,3.3609000e-01,3.2764400e-01,3.1477600e-01,3.0293000e-01,2.9442200e-01,2.5117900e-01,1.8684800e-01,1.4500800e-01,1.1187900e-01,8.7385100e-02,6.9596300e-02,5.6695200e-02,4.6797500e-02,1.9437600e-02,1.0256700e-02,6.4437900e-03,4.4477000e-03,3.2746900e-03,2.5115800e-03,1.9912100e-03,1.5806100e-03,1.2705400e-03,1.0158200e-03,8.3019600e-04,7.0412800e-04,6.0733700e-04,5.4085800e-04,4.8618300e-04,4.3748500e-04,3.9517700e-04,3.5817700e-04
5.0,0.0,200.0,MEAN,5.0,1.0380100e+01,2.3110900e-01,2.3585700e-01,2.2698700e-01,2.7059300e-01,3.8789500e-01,3.8403700e-01,3.5656000e-01,3.5078000e-01,3.4535600e-01,3.3470100e-01,3.2480800e-01,3.1851600e-01,2.8682800e-01,2.2534900e-01,1.8562300e-01,1.4873000e-01,1.1845100e-01,9.6733000e-02,8.1992600e-02,7.0667100e-02,3.4199800e-02,2.0136500e-02,1.2979100e-02,8.9171700e-03,6.4926200e-03,4.9126400e-03,3.8333400e-03,2.9895100e-03,2.3574600e-03,1.8475200e-03,1.4795300e-03,1.2298700e-03,1.0404400e-03,9.0978900e-04,8.0382700e-04,7.1146800e-04,6.3246100e-04,5.6428400e-04
5.0,50.0,250.0,MEAN,5.0,9.0886800e-01,1.9407900e-02,1.9662400e-02,1.9033100e-02,2.2467200e-02,3.6023700e-02,4.1084000e-02,4.0163600e-02,3.9753700e-02,3.9366800e-02,3.8368100e-02,3.7435700e-02,3.6748500e-02,3.2759400e-02,2.5598100e-02,2.0816800e-02,1.6507000e-02,1.3066700e-02,1.0505700e-02,8.6645500e-03,7.2371800e-03,3.2337500e-03,1.7814100e-03,1.1305800e-03,7.9056700e-04,5.9478100e-04,4.6620200e-04,3.7500000e-04,3.0610900e-04,2.5243000e-04,2.0987400e-04,1.7724900e-04,1.5196800e-04,1.3150400e-04,1.1486800e-04,1.0077700e-04,8.8615000e-05,7.8076600e-05,6.9223800e-05
5.0,75.0,250.0,MEAN,5.0,5.8673600e-01,1.1351100e-02,1.1486200e-02,1.1087300e-02,1.2724000e-02,2.0570300e-02,2.4195500e-02,2.4189200e-02,2.4041300e-02,2.3901200e-02,2.3383400e-02,2.2898100e-02,2.2534600e-02,2.0312800e-02,1.6174300e-02,1.3366500e-02,1.0705800e-02,8.5621600e-03,6.9329100e-03,5.7493400e-03,4.8238000e-03,2.1840100e-03,1.2024000e-03,7.5796200e-04,5.2862500e-04,3.9742000e-04,3.1184400e-04,2.5107200e-04,2.0499700e-04,1.6902100e-04,1.4053600e-04,1.1859600e-04,1.0147300e-04,8.7501500e-05,7.6162600e-05,6.6573600e-05,5.8391800e-05,5.1375600e-05,4.5522300e-05
5.0,50.0,200.0,MEAN,5.0,1.0820900e+00,2.1894900e-02,2.2203800e-02,2.1331200e-02,2.4523500e-02,3.9580100e-02,4.6002700e-02,4.6033800e-02,4.5748000e-02,4.5477200e-02,4.4479000e-02,4.3543800e-02,4.2885400e-02,3.8829600e-02,3.0809300e-02,2.5395600e-02,2.0289500e-02,1.6103000e-02,1.2981800e-02,1.0754900e-02,9.0238000e-03,4.0562500e-03,2.2427000e-03,1.4219400e-03,9.9052700e-04,7.4193200e-04,5.7876800e-04,4.6307300e-04,3.7582600e-04,3.0800800e-04,2.5443600e-04,2.1348300e-04,1.8185400e-04,1.5638800e-04,1.3580400e-04,1.1848500e-04,1.0363400e-04,9.0839400e-05,8.0131700e-05
5.0,100.0,200.0,MEAN,5.0,5.1779500e-01,8.4640300e-03,8.5627100e-03,8.1892600e-03,8.8698900e-03,1.4463600e-02,1.7880100e-02,1.8745100e-02,1.8793000e-02,1.8838700e-02,1.8575800e-02,1.8327600e-02,1.8152200e-02,1.6849200e-02,1.3943700e-02,1.1905200e-02,9.7250100e-03,7.8925000e-03,6.4618900e-03,5.4167600e-03,4.5878700e-03,2.1167800e-03,1.1683000e-03,7.3093000e-04,5.0628700e-04,3.7846100e-04,2.9579800e-04,2.3708400e-04,1.9247700e-04,1.5765200e-04,1.3020300e-04,1.0906500e-04,9.2569500e-05,7.9110000e-05,6.8291400e-05,5.9219900e-05,5.1604000e-05,4.5166000e-05,3.9839700e-05
5.0,100.0,250.0,MEAN,5.0,4.3146100e-01,7.4417200e-03,7.5218000e-03,7.2443400e-03,8.0537600e-03,1.3047000e-02,1.5810200e-02,1.6185200e-02,1.6159700e-02,1.6135400e-02,1.5853000e-02,1.5587300e-02,1.5386300e-02,1.4061000e-02,1.1458500e-02,9.6548400e-03,7.8296500e-03,6.3387400e-03,5.1777900e-03,4.3239100e-03,3.6488600e-03,1.6806900e-03,9.2708400e-04,5.8101300e-04,4.0404300e-04,3.0338500e-04,2.3826400e-04,1.9199100e-04,1.5677100e-04,1.2920500e-04,1.0739900e-04,9.0554000e-05,7.7356500e-05,6.6522200e-05,5.7763300e-05,5.0369300e-05,4.4125500e-05,3.8820200e-05,3.4416500e-05
5.0,75.0,200.0,MEAN,5.0,7.0230000e-01,1.2875900e-02,1.3041100e-02,1.2497900e-02,1.3972100e-02,2.2736800e-02,2.7273700e-02,2.7919200e-02,2.7862300e-02,2.7808300e-02,2.7303100e-02,2.6828000e-02,2.6490600e-02,2.4253400e-02,1.9611200e-02,1.6424000e-02,1.3251700e-02,1.0624900e-02,8.6240800e-03,7.1806300e-03,6.0484900e-03,2.7470100e-03,1.5147600e-03,9.5345700e-04,6.6237400e-04,4.9575800e-04,3.8714400e-04,3.1004100e-04,2.5168700e-04,2.0623400e-04,1.7037600e-04,1.4284000e-04,1.2142800e-04,1.0405900e-04,9.0044200e-05,7.8271600e-05,6.8288100e-05,5.9773600e-05,5.2695500e-05
5.0,20.0,200.0,MEAN,5.0,2.7887300e+00,6.0082500e-02,6.1059700e-02,5.8866600e-02,6.8978700e-02,1.0758800e-01,1.1935900e-01,1.1653500e-01,1.1536300e-01,1.1425800e-01,1.1137000e-01,1.0867400e-01,1.0685800e-01,9.6356300e-02,7.5858400e-02,6.2120800e-02,4.9502400e-02,3.9102600e-02,3.1495700e-02,2.6133900e-02,2.1984700e-02,1.0008100e-02,5.6418200e-03,3.6243200e-03,2.5292000e-03,1.8903900e-03,1.4693300e-03,1.1721900e-03,9.4803600e-04,7.7435700e-04,6.3628300e-04,5.3198300e-04,4.5354700e-04,3.9144400e-04,3.4227300e-04,3.0102100e-04,2.6509400e-04,2.3375400e-04,2.0713500e-04
