id,lon,lat,taxonomy,number,structural,nonstructural,contents,night,NAME_1,NAME_2,NAME_3,NAME_4
a6917,83.01382,28.78617,Unreinforced-Brick-Masonry,13,11340,19845,5670,63,Mid-Western,Rapti,Rukum,Ranmamaikot
a6918,81.66382,30.21117,Unreinforced-Brick-Masonry,13,11340,19845,5670,63,Mid-Western,Karnali,Humla,Limi
a6919,82.63882,29.23617,Unreinforced-Brick-Masonry,13,11340,19845,5670,63,Mid-Western,Karnali,Dolpa,Kaigaun
a6920,84.58882,28.63617,Unreinforced-Brick-Masonry,13,11340,19845,5670,63,West,Gandaki,Gorkha,Samagaun
a6921,82.26382,29.16117,Unreinforced-Brick-Masonry,13,11340,19845,5670,63,Mid-Western,Karnali,Jumla,Guthichaur
a6922,83.08882,28.93617,Unreinforced-Brick-Masonry,13,11340,19845,5670,63,Mid-Western,Karnali,Dolpa,Mukot
a6923,82.41382,29.01117,Unreinforced-Brick-Masonry,13,11340,19845,5670,63,Mid-Western,Karnali,Dolpa,Sarmi
a6924,87.96382,27.51117,Unreinforced-Brick-Masonry,13,11340,19845,5670,63,East,Mechi,Taplejung,Yamfudin
a6925,87.96382,27.73617,Unreinforced-Brick-Masonry,13,11340,19845,5670,63,East,Mechi,Taplejung,Lelep
a6926,87.43882,27.51117,Unreinforced-Brick-Masonry,13,11340,19845,5670,63,East,Koshi,Sankhuwasabha,Num
a6927,82.41382,29.38617,Unreinforced-Brick-Masonry,13,11340,19845,5670,63,Mid-Western,Karnali,Jumla,Patarasi
a6928,80.98882,29.98617,Unreinforced-Brick-Masonry,13,11340,19845,5670,63,Far-Western,Mahakali,Darchula,Ghusa
a6929,87.43882,27.36117,Unreinforced-Brick-Masonry,13,11340,19845,5670,63,East,Koshi,Sankhuwasabha,Siddhapokhari
a6930,82.71382,29.61117,Unreinforced-Brick-Masonry,13,11340,19845,5670,63,Mid-Western,Karnali,Mugu,Dolphu
a6931,84.51382,28.33617,Unreinforced-Brick-Masonry,13,11340,19845,5670,63,West,Gandaki,Lamjung,Bhulbhule
a6932,87.96382,27.58617,Unreinforced-Brick-Masonry,13,11340,19845,5670,63,East,Mechi,Taplejung,Tapethok
a6933,83.23882,28.86117,Unreinforced-Brick-Masonry,13,11340,19845,5670,63,Mid-Western,Karnali,Dolpa,Mukot
a6934,84.28882,28.56117,Unreinforced-Brick-Masonry,13,11340,19845,5670,63,West,Gandaki,Manang,TachiBagarchhap
a6935,85.48882,28.11117,Unreinforced-Brick-Masonry,13,11340,19845,5670,63,Central,Bagmati,Rasuwa,Syafru
a6936,87.13882,27.58617,Unreinforced-Brick-Masonry,13,11340,19845,5670,63,East,Koshi,Sankhuwasabha,Yafu
a6937,87.36382,27.81117,Unreinforced-Brick-Masonry,14,11340,19845,5670,68,East,Koshi,Sankhuwasabha,Hatiya
a6938,81.36382,28.63617,Unreinforced-Brick-Masonry,14,11340,19845,5670,68,Mid-Western,Bheri,Surkhet,Taranga
a6939,86.16382,28.03617,Unreinforced-Brick-Masonry,14,11340,19845,5670,68,Central,Janakpur,Dolakha,Lamabagar
a6940,81.43882,29.98617,Unreinforced-Brick-Masonry,14,11340,19845,5670,68,Far-Western,Seti,Bajhang,Kanda
a6941,82.63882,29.68617,Unreinforced-Brick-Masonry,14,11340,19845,5670,68,Mid-Western,Karnali,Mugu,Mugu
a6942,82.78882,29.68617,Unreinforced-Brick-Masonry,14,11340,19845,5670,68,Mid-Western,Karnali,Mugu,Dolphu
a6943,86.98882,27.51117,Unreinforced-Brick-Masonry,14,11340,19845,5670,68,East,Koshi,Sankhuwasabha,Sisuwakhola
a6944,82.48882,29.83617,Unreinforced-Brick-Masonry,14,11340,19845,5670,68,Mid-Western,Karnali,Mugu,Mugu
a6945,83.16382,28.71117,Unreinforced-Brick-Masonry,14,11340,19845,5670,68,West,Dhaualagiri,Myagdi,GurjaKhani
a6946,86.98882,27.66117,Unreinforced-Brick-Masonry,14,11340,19845,5670,68,East,Sagarmatha,Solukhumbu,Chheskam
a6947,81.66382,28.33617,Unreinforced-Brick-Masonry,14,11340,19845,5670,68,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation
a6948,82.48882,29.38617,Unreinforced-Brick-Masonry,14,11340,19845,5670,68,Mid-Western,Karnali,Jumla,Patarasi
a6949,82.18882,29.76117,Unreinforced-Brick-Masonry,15,11340,19845,5670,73,Mid-Western,Karnali,Humla,Mimi
a6950,83.16382,29.46117,Unreinforced-Brick-Masonry,15,11340,19845,5670,73,Mid-Western,Karnali,Dolpa,Tinje
a6951,81.28882,29.68617,Unreinforced-Brick-Masonry,15,11340,19845,5670,73,Far-Western,Seti,Bajhang,Dhamena
a6952,84.51382,28.41117,Unreinforced-Brick-Masonry,15,11340,19845,5670,73,West,Gandaki,Lamjung,Bhulbhule
a6953,87.51382,27.73617,Unreinforced-Brick-Masonry,15,11340,19845,5670,73,East,Koshi,Sankhuwasabha,Chepuwa
a6954,82.56382,29.83617,Unreinforced-Brick-Masonry,15,11340,19845,5670,73,Mid-Western,Karnali,Mugu,Mugu
a6955,81.13882,29.31117,Unreinforced-Brick-Masonry,15,11340,19845,5670,73,Far-Western,Seti,Achham,Khaptad National Par
a6956,82.48882,29.46117,Unreinforced-Brick-Masonry,15,11340,19845,5670,73,Mid-Western,Karnali,Jumla,Patarasi
a6957,88.03882,27.81117,Unreinforced-Brick-Masonry,15,11340,19845,5670,73,East,Mechi,Taplejung,Lelep
a6958,86.83882,27.66117,Unreinforced-Brick-Masonry,15,11340,19845,5670,73,East,Sagarmatha,Solukhumbu,Bung
a6959,80.76382,28.93617,Unreinforced-Brick-Masonry,15,11340,19845,5670,73,Far-Western,Seti,Kailali,Nigali
a6960,85.03882,28.63617,Unreinforced-Brick-Masonry,15,11340,19845,5670,73,West,Gandaki,Gorkha,Chhaikampar
a6961,85.56382,28.11117,Unreinforced-Brick-Masonry,15,11340,19845,5670,73,Central,Bagmati,Sindhupalchok,Helumbu
a6962,84.81382,28.33617,Unreinforced-Brick-Masonry,16,11340,19845,5670,78,West,Gandaki,Gorkha,Uhya
a6963,82.26382,29.98617,Unreinforced-Brick-Masonry,16,11340,19845,5670,78,Mid-Western,Karnali,Humla,Shreemastha
a6964,81.06382,30.13617,Unreinforced-Brick-Masonry,16,11340,19845,5670,78,Far-Western,Mahakali,Darchula,Byash
a6965,84.58882,28.33617,Unreinforced-Brick-Masonry,16,11340,19845,5670,78,West,Gandaki,Lamjung,Faleni
a6966,82.11382,29.91117,Unreinforced-Brick-Masonry,16,11340,19845,5670,78,Mid-Western,Karnali,Humla,Shreemastha
a6967,85.71382,28.03617,Unreinforced-Brick-Masonry,16,11340,19845,5670,78,Central,Bagmati,Sindhupalchok,Motang
a6968,82.93882,29.46117,Unreinforced-Brick-Masonry,16,11340,19845,5670,78,Mid-Western,Karnali,Dolpa,Bhijer
a6969,82.56382,29.76117,Unreinforced-Brick-Masonry,16,11340,19845,5670,78,Mid-Western,Karnali,Mugu,Mugu
a6970,84.88882,27.28617,Unreinforced-Brick-Masonry,16,11340,19845,5670,78,Central,Narayani,Parsa,Royal Chitawan Natio
a6971,82.33882,29.46117,Unreinforced-Brick-Masonry,17,11340,19845,5670,83,Mid-Western,Karnali,Jumla,Dillichaur
a6972,81.36382,29.98617,Unreinforced-Brick-Masonry,17,11340,19845,5670,83,Far-Western,Seti,Bajhang,Kanda
a6973,83.31382,29.38617,Unreinforced-Brick-Masonry,17,11340,19845,5670,83,Mid-Western,Karnali,Dolpa,Tinje
a6974,82.03882,29.98617,Unreinforced-Brick-Masonry,17,11340,19845,5670,83,Mid-Western,Karnali,Humla,Kharpunath
a6975,84.28882,28.78617,Unreinforced-Brick-Masonry,17,11340,19845,5670,83,West,Gandaki,Manang,Fu
a6976,81.81382,29.76117,Unreinforced-Brick-Masonry,17,11340,19845,5670,83,Mid-Western,Karnali,Humla,Kalika
a6977,81.43882,30.21117,Unreinforced-Brick-Masonry,17,11340,19845,5670,83,Mid-Western,Karnali,Humla,Limi
a6978,82.26382,29.68617,Unreinforced-Brick-Masonry,17,11340,19845,5670,83,Mid-Western,Karnali,Mugu,Mangri
a6979,82.63882,29.61117,Unreinforced-Brick-Masonry,17,11340,19845,5670,83,Mid-Western,Karnali,Mugu,Dolphu
a6980,82.78882,28.86117,Unreinforced-Brick-Masonry,17,11340,19845,5670,83,Mid-Western,Karnali,Dolpa,Majhfal
a6981,83.91382,29.23617,Unreinforced-Brick-Masonry,17,11340,19845,5670,83,West,Dhaualagiri,Mustang,Lomanthang
a6982,87.88882,27.73617,Unreinforced-Brick-Masonry,17,11340,19845,5670,83,East,Mechi,Taplejung,Olangchunggola
a6983,82.03882,28.11117,Unreinforced-Brick-Masonry,17,11340,19845,5670,83,Mid-Western,Rapti,Dang,Panchakule
a6984,82.86382,28.78617,Unreinforced-Brick-Masonry,17,11340,19845,5670,83,Mid-Western,Rapti,Rukum,Ranmamaikot
a6985,84.21382,28.63617,Unreinforced-Brick-Masonry,17,11340,19845,5670,83,West,Gandaki,Manang,Nar
a6986,82.78882,29.46117,Unreinforced-Brick-Masonry,18,11340,19845,5670,88,Mid-Western,Karnali,Dolpa,Bhijer
a6987,85.86382,28.03617,Unreinforced-Brick-Masonry,18,11340,19845,5670,88,Central,Bagmati,Sindhupalchok,Gumba
a6988,82.93882,28.78617,Unreinforced-Brick-Masonry,18,11340,19845,5670,88,Mid-Western,Rapti,Rukum,Ranmamaikot
a6989,81.81382,28.18617,Unreinforced-Brick-Masonry,18,11340,19845,5670,88,Mid-Western,Bheri,Banke,Mahadevpuri
a6990,85.11382,28.26117,Unreinforced-Brick-Masonry,18,11340,19845,5670,88,Central,Bagmati,Dhading,Sertung
a6991,81.88882,29.76117,Unreinforced-Brick-Masonry,18,11340,19845,5670,88,Mid-Western,Karnali,Humla,Sarkeedeu
a6992,81.73882,30.06117,Unreinforced-Brick-Masonry,18,11340,19845,5670,88,Mid-Western,Karnali,Humla,Khagalgaun
a6993,81.88882,29.31117,Unreinforced-Brick-Masonry,18,11340,19845,5670,88,Mid-Western,Karnali,Kalikot,Khin
a6994,84.81382,28.56117,Unreinforced-Brick-Masonry,18,11340,19845,5670,88,West,Gandaki,Gorkha,Prok
a6995,82.03882,29.91117,Unreinforced-Brick-Masonry,18,11340,19845,5670,88,Mid-Western,Karnali,Humla,Kharpunath
a6996,84.36382,28.41117,Unreinforced-Brick-Masonry,18,11340,19845,5670,88,West,Gandaki,Lamjung,Taghring
a6997,80.46382,29.23617,Unreinforced-Brick-Masonry,18,11340,19845,5670,88,Far-Western,Mahakali,Dadeldhura,Sirsha
a6998,81.73882,28.26117,Unreinforced-Brick-Masonry,18,11340,19845,5670,88,Mid-Western,Bheri,Banke,Kohalpur
a6999,86.46382,27.73617,Unreinforced-Brick-Masonry,18,11340,19845,5670,88,Central,Janakpur,Ramechhap,Gumdel
a7000,81.81382,29.46117,Unreinforced-Brick-Masonry,19,11340,19845,5670,93,Mid-Western,Karnali,Mugu,Sukhadhik
a7001,87.58882,27.58617,Unreinforced-Brick-Masonry,19,11340,19845,5670,93,East,Mechi,Taplejung,Papung
a7002,82.48882,29.01117,Unreinforced-Brick-Masonry,19,11340,19845,5670,93,Mid-Western,Bheri,Jajarkot,Bhagawatitol
a7003,82.26382,29.76117,Unreinforced-Brick-Masonry,19,11340,19845,5670,93,Mid-Western,Karnali,Humla,Mimi
a7004,81.21382,29.83617,Unreinforced-Brick-Masonry,19,11340,19845,5670,93,Far-Western,Seti,Bajhang,Kanda
a7005,81.81382,30.06117,Unreinforced-Brick-Masonry,19,11340,19845,5670,93,Mid-Western,Karnali,Humla,Hepka
a7006,81.28882,29.83617,Unreinforced-Brick-Masonry,19,11340,19845,5670,93,Far-Western,Seti,Bajhang,Kanda
a7007,82.86382,29.16117,Unreinforced-Brick-Masonry,19,11340,19845,5670,93,Mid-Western,Karnali,Dolpa,Phoksundo
a7008,81.21382,29.68617,Unreinforced-Brick-Masonry,19,11340,19845,5670,93,Far-Western,Seti,Bajhang,Daulichaur
a7009,82.71382,29.01117,Unreinforced-Brick-Masonry,19,11340,19845,5670,93,Mid-Western,Karnali,Dolpa,Lahai
a7010,81.51382,28.41117,Unreinforced-Brick-Masonry,19,11340,19845,5670,93,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation
a7011,81.51382,28.33617,Unreinforced-Brick-Masonry,19,11340,19845,5670,93,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation
a7012,82.63882,29.53617,Unreinforced-Brick-Masonry,20,11340,19845,5670,98,Mid-Western,Karnali,Mugu,Dolphu
a7013,86.83882,27.88617,Unreinforced-Brick-Masonry,20,11340,19845,5670,98,East,Sagarmatha,Solukhumbu,Khumjung
a7014,81.58882,29.68617,Unreinforced-Brick-Masonry,20,11340,19845,5670,98,Far-Western,Seti,Bajura,Bichhaiyan
a7015,83.38882,28.63617,Unreinforced-Brick-Masonry,20,11340,19845,5670,98,West,Dhaualagiri,Myagdi,Mudi
a7016,83.68882,28.56117,Unreinforced-Brick-Masonry,20,11340,19845,5670,98,West,Dhaualagiri,Myagdi,Narchyang
a7017,84.43882,28.63617,Unreinforced-Brick-Masonry,20,11340,19845,5670,98,West,Gandaki,Manang,Thoche
a7018,83.16382,28.86117,Unreinforced-Brick-Masonry,20,11340,19845,5670,98,Mid-Western,Karnali,Dolpa,Sahartara
a7019,82.48882,29.91117,Unreinforced-Brick-Masonry,20,11340,19845,5670,98,Mid-Western,Karnali,Mugu,Mugu
a7020,82.41382,29.68617,Unreinforced-Brick-Masonry,20,11340,19845,5670,98,Mid-Western,Karnali,Mugu,Pulu
a7021,82.41382,29.53617,Unreinforced-Brick-Masonry,20,11340,19845,5670,98,Mid-Western,Karnali,Mugu,Pulu
a7022,82.63882,28.86117,Unreinforced-Brick-Masonry,20,11340,19845,5670,98,Mid-Western,Rapti,Rukum,Gautamkot
a7023,86.61382,27.66117,Unreinforced-Brick-Masonry,21,11340,19845,5670,102,East,Sagarmatha,Solukhumbu,Takasindu
a7024,82.26382,29.91117,Unreinforced-Brick-Masonry,21,11340,19845,5670,102,Mid-Western,Karnali,Humla,Shreemastha
a7025,82.63882,28.93617,Unreinforced-Brick-Masonry,21,11340,19845,5670,102,Mid-Western,Rapti,Rukum,Gautamkot
a7026,81.96382,29.91117,Unreinforced-Brick-Masonry,21,11340,19845,5670,102,Mid-Western,Karnali,Humla,Kharpunath
a7027,82.63882,29.08617,Unreinforced-Brick-Masonry,21,11340,19845,5670,102,Mid-Western,Karnali,Dolpa,Kaigaun
a7028,87.66382,27.58617,Unreinforced-Brick-Masonry,21,11340,19845,5670,102,East,Mechi,Taplejung,Papung
a7029,82.33882,29.91117,Unreinforced-Brick-Masonry,21,11340,19845,5670,102,Mid-Western,Karnali,Humla,Mimi
a7030,81.21382,29.91117,Unreinforced-Brick-Masonry,21,11340,19845,5670,102,Far-Western,Seti,Bajhang,Kanda
a7031,82.78882,28.78617,Unreinforced-Brick-Masonry,21,11340,19845,5670,102,Mid-Western,Rapti,Rukum,Ranmamaikot
a7032,84.73882,27.36117,Unreinforced-Brick-Masonry,21,11340,19845,5670,102,Central,Narayani,Parsa,Royal Chitawan Natio
a7033,81.73882,30.28617,Unreinforced-Brick-Masonry,21,11340,19845,5670,102,Mid-Western,Karnali,Humla,Limi
a7034,82.56382,29.53617,Unreinforced-Brick-Masonry,21,11340,19845,5670,102,Mid-Western,Karnali,Mugu,Dolphu
a7035,81.51382,28.48617,Unreinforced-Brick-Masonry,21,11340,19845,5670,102,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation
a7036,82.11382,29.98617,Unreinforced-Brick-Masonry,21,11340,19845,5670,102,Mid-Western,Karnali,Humla,Kharpunath
a7037,81.51382,29.83617,Unreinforced-Brick-Masonry,21,11340,19845,5670,102,Far-Western,Seti,Bajhang,Kanda
a7038,82.63882,29.01117,Unreinforced-Brick-Masonry,21,11340,19845,5670,102,Mid-Western,Karnali,Dolpa,Lahai
a7039,87.88882,27.51117,Unreinforced-Brick-Masonry,22,11340,19845,5670,107,East,Mechi,Taplejung,Tapethok
a7040,83.08882,28.86117,Unreinforced-Brick-Masonry,22,11340,19845,5670,107,Mid-Western,Karnali,Dolpa,Sahartara
a7041,84.88882,28.56117,Unreinforced-Brick-Masonry,22,11340,19845,5670,107,West,Gandaki,Gorkha,Bihi
a7042,84.81382,27.43617,Unreinforced-Brick-Masonry,22,11340,19845,5670,107,Central,Narayani,Makwanpur,Manahari
a7043,84.28882,28.33617,Unreinforced-Brick-Masonry,22,11340,19845,5670,107,West,Gandaki,Lamjung,Ghanpokhara
a7044,83.31382,28.86117,Unreinforced-Brick-Masonry,22,11340,19845,5670,107,Mid-Western,Karnali,Dolpa,Mukot
a7045,82.03882,29.83617,Unreinforced-Brick-Masonry,22,11340,19845,5670,107,Mid-Western,Karnali,Humla,Shreemastha
a7046,81.58882,29.98617,Unreinforced-Brick-Masonry,22,11340,19845,5670,107,Mid-Western,Karnali,Humla,Muchu
a7047,81.81382,29.91117,Unreinforced-Brick-Masonry,22,11340,19845,5670,107,Mid-Western,Karnali,Humla,Raya
a7048,81.21382,29.76117,Unreinforced-Brick-Masonry,22,11340,19845,5670,107,Far-Western,Seti,Bajhang,Kanda
a7049,82.03882,29.68617,Unreinforced-Brick-Masonry,22,11340,19845,5670,107,Mid-Western,Karnali,Mugu,Photu
a7050,84.21382,28.56117,Unreinforced-Brick-Masonry,22,11340,19845,5670,107,West,Gandaki,Manang,Pisang
a7051,81.81382,29.68617,Unreinforced-Brick-Masonry,23,11340,19845,5670,112,Mid-Western,Karnali,Humla,Kalika
a7052,81.88882,29.38617,Unreinforced-Brick-Masonry,23,11340,19845,5670,112,Mid-Western,Karnali,Kalikot,Khin
a7053,82.48882,29.23617,Unreinforced-Brick-Masonry,23,11340,19845,5670,112,Mid-Western,Karnali,Jumla,Guthichaur
a7054,87.28882,27.81117,Unreinforced-Brick-Masonry,23,11340,19845,5670,112,East,Koshi,Sankhuwasabha,Hatiya
a7055,83.91382,27.66117,Unreinforced-Brick-Masonry,23,11340,19845,5670,112,West,Lumbini,Nawalparasi,Benimanipur
a7056,85.33882,27.21117,Unreinforced-Brick-Masonry,23,11340,19845,5670,112,Central,Narayani,Rautahat,Chandranigahapur
a7057,85.26382,28.26117,Unreinforced-Brick-Masonry,24,11340,19845,5670,117,Central,Bagmati,Rasuwa,Chilime
a7058,81.21382,28.71117,Unreinforced-Brick-Masonry,24,11340,19845,5670,117,Far-Western,Seti,Kailali,Sugarkhal
a7059,83.61382,28.71117,Unreinforced-Brick-Masonry,24,11340,19845,5670,117,West,Dhaualagiri,Mustang,Kowang
a7060,81.43882,29.83617,Unreinforced-Brick-Masonry,24,11340,19845,5670,117,Far-Western,Seti,Bajhang,Kanda
a7061,87.96382,27.43617,Unreinforced-Brick-Masonry,24,11340,19845,5670,117,East,Mechi,Taplejung,Khewang
a7062,82.18882,29.61117,Unreinforced-Brick-Masonry,25,11340,19845,5670,122,Mid-Western,Karnali,Mugu,Ruga
a7063,87.43882,27.81117,Unreinforced-Brick-Masonry,25,11340,19845,5670,122,East,Koshi,Sankhuwasabha,Chepuwa
a7064,88.03882,27.43617,Unreinforced-Brick-Masonry,25,11340,19845,5670,122,East,Mechi,Taplejung,Yamfudin
a7065,83.98882,28.71117,Unreinforced-Brick-Masonry,25,11340,19845,5670,122,West,Gandaki,Manang,TankiManang
a7066,81.66382,30.28617,Unreinforced-Brick-Masonry,25,11340,19845,5670,122,Mid-Western,Karnali,Humla,Limi
a7067,82.86382,29.46117,Unreinforced-Brick-Masonry,25,11340,19845,5670,122,Mid-Western,Karnali,Dolpa,Bhijer
a7068,82.86382,28.93617,Unreinforced-Brick-Masonry,25,11340,19845,5670,122,Mid-Western,Karnali,Dolpa,Dunai
a7069,81.96382,29.98617,Unreinforced-Brick-Masonry,25,11340,19845,5670,122,Mid-Western,Karnali,Humla,Thehe
a7070,85.63882,28.03617,Unreinforced-Brick-Masonry,25,11340,19845,5670,122,Central,Bagmati,Sindhupalchok,Motang
a7071,85.78882,28.03617,Unreinforced-Brick-Masonry,25,11340,19845,5670,122,Central,Bagmati,Sindhupalchok,Gumba
a7072,82.93882,29.38617,Unreinforced-Brick-Masonry,26,11340,19845,5670,127,Mid-Western,Karnali,Dolpa,Bhijer
a7073,82.41382,29.31117,Unreinforced-Brick-Masonry,26,11340,19845,5670,127,Mid-Western,Karnali,Jumla,Patarasi
a7074,83.16382,29.16117,Unreinforced-Brick-Masonry,26,11340,19845,5670,127,Mid-Western,Karnali,Dolpa,Dho
a7075,82.78882,28.93617,Unreinforced-Brick-Masonry,26,11340,19845,5670,127,Mid-Western,Karnali,Dolpa,Majhfal
a7076,86.98882,27.43617,Unreinforced-Brick-Masonry,26,11340,19845,5670,127,East,Koshi,Bhojpur,Dobhane
a7077,80.98882,29.83617,Unreinforced-Brick-Masonry,26,11340,19845,5670,127,Far-Western,Mahakali,Darchula,Khandeswori
a7078,83.08882,29.38617,Unreinforced-Brick-Masonry,26,11340,19845,5670,127,Mid-Western,Karnali,Dolpa,Saldang
a7079,87.81382,27.66117,Unreinforced-Brick-Masonry,26,11340,19845,5670,127,East,Mechi,Taplejung,Olangchunggola
a7080,81.58882,28.41117,Unreinforced-Brick-Masonry,26,11340,19845,5670,127,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation
a7081,81.28882,28.56117,Unreinforced-Brick-Masonry,27,11340,19845,5670,132,Mid-Western,Bheri,Bardiya,Royal Bardiya Nation
a7082,81.43882,29.68617,Unreinforced-Brick-Masonry,27,11340,19845,5670,132,Far-Western,Seti,Bajhang,Kanda
a7083,86.53882,27.66117,Unreinforced-Brick-Masonry,27,11340,19845,5670,132,East,Sagarmatha,Solukhumbu,Beni
a7084,81.13882,29.68617,Unreinforced-Brick-Masonry,27,11340,19845,5670,132,Far-Western,Seti,Bajhang,Daulichaur
a7085,80.46382,29.01117,Unreinforced-Brick-Masonry,27,11340,19845,5670,132,Far-Western,Mahakali,Kanchanpur,Krishnapur
a7086,80.98882,29.91117,Unreinforced-Brick-Masonry,27,11340,19845,5670,132,Far-Western,Mahakali,Darchula,Ghusa
a7087,83.53882,28.56117,Unreinforced-Brick-Masonry,27,11340,19845,5670,132,West,Dhaualagiri,Myagdi,Kuinemangale
a7088,82.18882,29.16117,Unreinforced-Brick-Masonry,28,11340,19845,5670,137,Mid-Western,Karnali,Jumla,Haku
a7089,82.18882,27.88617,Unreinforced-Brick-Masonry,28,11340,19845,5670,137,Mid-Western,Rapti,Dang,Rajpur
a7090,80.53882,29.23617,Unreinforced-Brick-Masonry,28,11340,19845,5670,137,Far-Western,Mahakali,Dadeldhura,AmargadhiN.P.
a7091,84.36382,27.81117,Unreinforced-Brick-Masonry,28,11340,19845,5670,137,West,Gandaki,Tanahu,Kota
a7092,82.56382,28.93617,Unreinforced-Brick-Masonry,28,11340,19845,5670,137,Mid-Western,Rapti,Rukum,Gautamkot
a7094,80.68882,29.01117,Unreinforced-Brick-Masonry,28,11340,19845,5670,137,Far-Western,Seti,Kailali,Nigali
a7095,80.91382,28.93617,Unreinforced-Brick-Masonry,28,11340,19845,5670,137,Far-Western,Seti,Doti,Dhanglagau
a7096,84.06382,28.33617,Unreinforced-Brick-Masonry,28,11340,19845,5670,137,West,Gandaki,Kaski,Parche
a7097,81.66382,29.76117,Unreinforced-Brick-Masonry,28,11340,19845,5670,137,Far-Western,Seti,Bajura,Bichhaiyan
a7098,84.21382,28.71117,Unreinforced-Brick-Masonry,28,11340,19845,5670,137,West,Gandaki,Manang,Nar
a7099,85.71382,27.96117,Unreinforced-Brick-Masonry,28,11340,19845,5670,137,Central,Bagmati,Sindhupalchok,Thanpalkot
a7100,81.13882,29.91117,Unreinforced-Brick-Masonry,28,11340,19845,5670,137,Far-Western,Seti,Bajhang,Kanda
a7101,81.73882,29.83617,Unreinforced-Brick-Masonry,29,11340,19845,5670,142,Far-Western,Seti,Bajura,Bichhaiyan
a7102,83.08882,29.46117,Unreinforced-Brick-Masonry,29,11340,19845,5670,142,Mid-Western,Karnali,Dolpa,Saldang
a7103,81.58882,29.61117,Unreinforced-Brick-Masonry,29,11340,19845,5670,142,Far-Western,Seti,Bajura,Kolti
a7104,82.18882,29.08617,Unreinforced-Brick-Masonry,29,11340,19845,5670,142,Mid-Western,Karnali,Jumla,Haku
a7105,84.28882,28.71117,Unreinforced-Brick-Masonry,29,11340,19845,5670,142,West,Gandaki,Manang,Fu
a7106,81.51382,29.61117,Unreinforced-Brick-Masonry,29,11340,19845,5670,142,Far-Western,Seti,Bajura,Dahakot
a7107,85.41382,28.03617,Unreinforced-Brick-Masonry,29,11340,19845,5670,142,Central,Bagmati,Nuwakot,Ghyangphedi
a7108,87.88882,27.66117,Unreinforced-Brick-Masonry,29,11340,19845,5670,142,East,Mechi,Taplejung,Lelep
a7109,81.96382,29.61117,Unreinforced-Brick-Masonry,29,11340,19845,5670,142,Mid-Western,Karnali,Mugu,RaraKalai
a7110,82.93882,28.93617,Unreinforced-Brick-Masonry,29,11340,19845,5670,142,Mid-Western,Karnali,Dolpa,Dunai
a7111,85.11382,28.48617,Unreinforced-Brick-Masonry,30,11340,19845,5670,146,West,Gandaki,Gorkha,Chhaikampar
a7112,85.48882,28.03617,Unreinforced-Brick-Masonry,30,11340,19845,5670,146,Central,Bagmati,Nuwakot,Ghyangphedi
a7113,83.83882,29.01117,Unreinforced-Brick-Masonry,30,11340,19845,5670,146,West,Dhaualagiri,Mustang,Dhami
a7114,83.68882,28.86117,Unreinforced-Brick-Masonry,31,11340,19845,5670,151,West,Dhaualagiri,Mustang,Jomsom
a7115,84.88882,28.48617,Unreinforced-Brick-Masonry,31,11340,19845,5670,151,West,Gandaki,Gorkha,Bihi
a7116,82.71382,29.08617,Unreinforced-Brick-Masonry,31,11340,19845,5670,151,Mid-Western,Karnali,Dolpa,Pahada
a7117,80.46382,28.93617,Unreinforced-Brick-Masonry,31,11340,19845,5670,151,Far-Western,Mahakali,Kanchanpur,Krishnapur
a7118,84.21382,27.73617,Unreinforced-Brick-Masonry,31,11340,19845,5670,151,West,Lumbini,Nawalparasi,Dibyapuri
a7119,81.73882,29.76117,Unreinforced-Brick-Masonry,31,11340,19845,5670,151,Mid-Western,Karnali,Humla,Madana
a7120,83.83882,29.08617,Unreinforced-Brick-Masonry,31,11340,19845,5670,151,West,Dhaualagiri,Mustang,Dhami
a7121,81.51382,30.21117,Unreinforced-Brick-Masonry,32,11340,19845,5670,156,Mid-Western,Karnali,Humla,Limi
a7122,82.33882,29.38617,Unreinforced-Brick-Masonry,32,11340,19845,5670,156,Mid-Western,Karnali,Jumla,Dillichaur
a7123,82.93882,29.01117,Unreinforced-Brick-Masonry,32,11340,19845,5670,156,Mid-Western,Karnali,Dolpa,Raha
a7124,88.11382,26.98617,Unreinforced-Brick-Masonry,32,11340,19845,5670,156,East,Mechi,Ilam,Gorkhe
a7125,80.61382,29.01117,Unreinforced-Brick-Masonry,32,11340,19845,5670,156,Far-Western,Seti,Kailali,Sahajpur
a7126,81.51382,30.06117,Unreinforced-Brick-Masonry,32,11340,19845,5670,156,Mid-Western,Karnali,Humla,Muchu
a7127,87.28882,27.66117,Unreinforced-Brick-Masonry,32,11340,19845,5670,156,East,Koshi,Sankhuwasabha,Makalu
a7128,81.43882,29.76117,Unreinforced-Brick-Masonry,32,11340,19845,5670,156,Far-Western,Seti,Bajhang,Kanda
a7129,81.88882,28.11117,Unreinforced-Brick-Masonry,32,11340,19845,5670,156,Mid-Western,Bheri,Banke,Kanchanapur
a7130,82.93882,29.53617,Unreinforced-Brick-Masonry,32,11340,19845,5670,156,Mid-Western,Karnali,Dolpa,Bhijer
