id,lon,lat,number,structural,night,taxonomy,NAME_3,NAME_2,NAME_1,NAME_4
a1363,85.48882,27.28617,323.0,11340.0,1576.0,Wood,Sindhuli,Janakpur,Central,Pipalmadi
a1364,87.58882,27.13617,323.0,11340.0,1576.0,Wood,Terhathum,Koshi,East,Simle
a1365,82.26382,28.56117,324.0,11340.0,1581.0,Wood,Salyan,Rapti,Mid-Western,Badagaun
a1366,82.33882,28.41117,325.0,11340.0,1586.0,Wood,Salyan,Rapti,Mid-Western,Damachaur
a1367,80.23882,29.08617,325.0,11340.0,1586.0,Wood,Dadeldhura,Mahakali,Far-Western,Jogbuda
a1368,85.48882,27.36117,326.0,11340.0,1591.0,Wood,Sindhuli,Janakpur,Central,HariharpurGadhi
a1369,84.06382,27.96117,328.0,11340.0,1601.0,Wood,Tanahu,Gandaki,West,Majhakot
a1370,82.93882,28.26117,328.0,11340.0,1601.0,Wood,Pyuthan,Rapti,Mid-Western,Khawang
a1371,84.73882,27.96117,329.0,11340.0,1606.0,Wood,Gorkha,Gandaki,West,Borlang
a1372,86.08882,27.81117,331.0,11340.0,1615.0,Wood,Dolakha,Janakpur,Central,Khopachagu
a1373,81.81382,27.96117,332.0,11340.0,1620.0,Wood,Banke,Bheri,Mid-Western,Matahiya
a1374,84.66382,28.18617,332.0,11340.0,1620.0,Wood,Gorkha,Gandaki,West,Kharibot
a1375,81.96382,28.33617,333.0,11340.0,1625.0,Wood,Salyan,Rapti,Mid-Western,KalimatiKalche
a1376,80.68882,29.76117,333.0,11340.0,1625.0,Wood,Darchula,Mahakali,Far-Western,Sipti
a1377,80.83882,29.23617,334.0,11340.0,1630.0,Wood,Doti,Seti,Far-Western,Pachanali
a1378,86.61382,27.58617,334.0,11340.0,1630.0,Wood,Solukhumbu,Sagarmatha,East,Takasindu
a1379,86.08882,27.58617,335.0,11340.0,1635.0,Wood,Dolakha,Janakpur,Central,Bhirkot
a1380,85.93882,27.73617,335.0,11340.0,1635.0,Wood,Sindhupalchok,Bagmati,Central,Piskar
a1381,84.66382,27.96117,335.0,11340.0,1635.0,Wood,Gorkha,Gandaki,West,Bunkot
a1382,82.63882,28.33617,336.0,11340.0,1640.0,Wood,Rolpa,Rapti,Mid-Western,Bhawang
a1383,83.31382,27.96117,337.0,11340.0,1645.0,Wood,Gulmi,Lumbini,West,Kharjyang
a1384,82.03882,29.23617,337.0,11340.0,1645.0,Wood,Jumla,Karnali,Mid-Western,Tatopani
a1386,86.53882,27.58617,339.0,11340.0,1654.0,Wood,Solukhumbu,Sagarmatha,East,Beni
a1387,80.46382,29.76117,339.0,11340.0,1654.0,Wood,Darchula,Mahakali,Far-Western,Bhagawati
a1388,84.28882,28.18617,342.0,11340.0,1669.0,Wood,Lamjung,Gandaki,West,Sindure
a1389,84.43882,28.33617,342.0,11340.0,1669.0,Wood,Lamjung,Gandaki,West,Bahundanda
a1390,86.98882,27.21117,343.0,11340.0,1674.0,Wood,Bhojpur,Koshi,East,Annapurna
a1391,84.81382,27.81117,343.0,11340.0,1674.0,Wood,Dhading,Bagmati,Central,Benighat
a1392,86.23882,27.06117,343.0,11340.0,1674.0,Wood,Sindhuli,Janakpur,Central,Arunthakur
a1393,80.61382,29.68617,344.0,11340.0,1679.0,Wood,Baitadi,Mahakali,Far-Western,Rudreswor
a1394,86.46382,27.28617,345.0,11340.0,1684.0,Wood,Okhaldhunga,Sagarmatha,East,Betini
a1395,85.86382,27.21117,345.0,11340.0,1684.0,Wood,Sindhuli,Janakpur,Central,Dadiguranshe
a1396,85.93882,27.66117,345.0,11340.0,1684.0,Wood,Dolakha,Janakpur,Central,Bhusaphedi
a1397,82.26382,28.26117,346.0,11340.0,1688.0,Wood,Salyan,Rapti,Mid-Western,Phalawang
a1398,82.86382,28.26117,347.0,11340.0,1693.0,Wood,Rolpa,Rapti,Mid-Western,Pang
a1399,87.43882,27.13617,347.0,11340.0,1693.0,Wood,Terhathum,Koshi,East,Basantapur
a1400,85.33882,27.13617,347.0,11340.0,1693.0,Wood,Rautahat,Narayani,Central,Chandranigahapur
a1401,87.58882,26.76117,347.0,11340.0,1693.0,Wood,Morang,Koshi,East,Tandi
a1402,83.98882,27.81117,348.0,11340.0,1698.0,Wood,Palpa,Lumbini,West,Gadakot
a1403,87.73882,27.36117,348.0,11340.0,1698.0,Wood,Taplejung,Mechi,East,Tiringe
a1404,81.73882,28.56117,348.0,11340.0,1698.0,Wood,Surkhet,Bheri,Mid-Western,Satakhani
a1405,82.63882,28.18617,348.0,11340.0,1698.0,Wood,Rolpa,Rapti,Mid-Western,Ghodagaun
a1406,86.08882,27.43617,349.0,11340.0,1703.0,Wood,Ramechhap,Janakpur,Central,Gelu
a1407,80.91382,28.71117,350.0,11340.0,1708.0,Wood,Kailali,Seti,Far-Western,Pahalmanpur
a1408,80.98882,29.46117,350.0,11340.0,1708.0,Wood,Bajhang,Seti,Far-Western,Parakatne
a1409,83.61382,27.66117,350.0,11340.0,1708.0,Wood,Rupandehi,Lumbini,West,Devadaha
a1410,85.93882,27.13617,351.0,11340.0,1713.0,Wood,Sindhuli,Janakpur,Central,KamalamiN.P.
a1411,87.28882,26.91117,351.0,11340.0,1713.0,Wood,Dhankuta,Koshi,East,Mahabharat
a1412,84.73882,27.88617,352.0,11340.0,1718.0,Wood,Gorkha,Gandaki,West,Fujel
a1413,85.78882,26.98617,352.0,11340.0,1718.0,Wood,Mahottari,Janakpur,Central,Laximiniya
a1414,86.16382,27.43617,352.0,11340.0,1718.0,Wood,Ramechhap,Janakpur,Central,Khimti
a1415,87.81382,26.91117,353.0,11340.0,1723.0,Wood,Ilam,Mechi,East,Jitpur
a1416,81.21382,29.31117,355.0,11340.0,1732.0,Wood,Achham,Seti,Far-Western,Devisthan
a1417,82.41382,28.26117,355.0,11340.0,1732.0,Wood,Rolpa,Rapti,Mid-Western,Budagaun
a1418,82.11382,28.33617,356.0,11340.0,1737.0,Wood,Salyan,Rapti,Mid-Western,Laxmipur
a1419,86.68882,27.36117,356.0,11340.0,1737.0,Wood,Khotang,Sagarmatha,East,R.Maheswori
a1420,83.53882,28.33617,356.0,11340.0,1737.0,Wood,Myagdi,Dhaualagiri,West,Bhakilmi
a1421,81.73882,28.93617,357.0,11340.0,1742.0,Wood,Dailekh,Bheri,Mid-Western,Bhawani
a1422,81.21382,29.38617,357.0,11340.0,1742.0,Wood,Bajura,Seti,Far-Western,Kanda
a1423,88.03882,26.91117,359.0,11340.0,1752.0,Wood,Ilam,Mechi,East,PhikalBazar
a1424,80.53882,28.86117,359.0,11340.0,1752.0,Wood,Kailali,Seti,Far-Western,Malakheti
a1425,85.11382,27.51117,360.0,11340.0,1757.0,Wood,Makwanpur,Narayani,Central,Nibuwatar
a1426,83.61382,28.33617,360.0,11340.0,1757.0,Wood,Parbat,Dhaualagiri,West,Lekhfant
a1427,82.78882,27.88617,360.0,11340.0,1757.0,Wood,Dang,Rapti,Mid-Western,Lalmatiya
a1428,86.46382,26.91117,361.0,11340.0,1762.0,Wood,Udayapur,Sagarmatha,East,Risku
a1429,84.81382,28.11117,362.0,11340.0,1767.0,Wood,Gorkha,Gandaki,West,Thumi
a1430,84.36382,27.73617,363.0,11340.0,1771.0,Wood,Nawalparasi,Lumbini,West,Gaidakot
a1432,87.51382,26.98617,365.0,11340.0,1781.0,Wood,Panchthar,Mechi,East,Mauwa
a1433,87.06382,27.36117,366.0,11340.0,1786.0,Wood,Bhojpur,Koshi,East,Khartimchha
a1434,87.73882,26.98617,366.0,11340.0,1786.0,Wood,Ilam,Mechi,East,Amchok
a1435,85.33882,27.51117,367.0,11340.0,1791.0,Wood,Lalitpur,Bagmati,Central,Sankhu
a1436,86.61382,27.43617,368.0,11340.0,1796.0,Wood,Solukhumbu,Sagarmatha,East,Garma
a1437,87.58882,26.98617,369.0,11340.0,1801.0,Wood,Panchthar,Mechi,East,Mauwa
a1438,83.76382,27.96117,369.0,11340.0,1801.0,Wood,Syangja,Gandaki,West,WalingN.P.
a1439,82.78882,27.81117,370.0,11340.0,1806.0,Wood,Arghakhanchi,Lumbini,West,Juluke
a1440,81.81382,28.93617,374.0,11340.0,1825.0,Wood,Dailekh,Bheri,Mid-Western,Odhari
a1441,87.51382,27.28617,374.0,11340.0,1825.0,Wood,Terhathum,Koshi,East,ShreeJung
a1442,82.48882,27.96117,374.0,11340.0,1825.0,Wood,Dang,Rapti,Mid-Western,Laxmipur
a1443,84.96382,27.36117,376.0,11340.0,1835.0,Wood,Parsa,Narayani,Central,Royal Chitawan Natio
a1444,86.31382,27.36117,376.0,11340.0,1835.0,Wood,Okhaldhunga,Sagarmatha,East,Bilandu
a1445,83.46382,28.03617,376.0,11340.0,1835.0,Wood,Gulmi,Lumbini,West,Hansara
a1446,87.88882,27.36117,377.0,11340.0,1840.0,Wood,Taplejung,Mechi,East,Mehele
a1447,82.18882,27.96117,377.0,11340.0,1840.0,Wood,Banke,Bheri,Mid-Western,Khaskusma
a1448,82.03882,29.31117,377.0,11340.0,1840.0,Wood,Jumla,Karnali,Mid-Western,Shanigaun
a1449,86.46382,27.21117,378.0,11340.0,1845.0,Wood,Okhaldhunga,Sagarmatha,East,Manebhanjyang
a1450,83.08882,28.48617,380.0,11340.0,1854.0,Wood,Baglung,Dhaualagiri,West,Arjewa
a1451,81.66382,28.26117,382.0,11340.0,1864.0,Wood,Banke,Bheri,Mid-Western,Naubasta
a1452,83.98882,27.88617,383.0,11340.0,1869.0,Wood,Tanahu,Gandaki,West,Gajarkot
a1453,83.01382,28.26117,383.0,11340.0,1869.0,Wood,Pyuthan,Rapti,Mid-Western,Rajbara
a1454,86.01382,27.58617,383.0,11340.0,1869.0,Wood,Dolakha,Janakpur,Central,Sailungeswor
a1455,87.28882,27.51117,383.0,11340.0,1869.0,Wood,Sankhuwasabha,Koshi,East,Matsyapokhari
a1456,82.11382,28.11117,385.0,11340.0,1879.0,Wood,Dang,Rapti,Mid-Western,Goltakuri
a1457,87.73882,27.43617,385.0,11340.0,1879.0,Wood,Taplejung,Mechi,East,Linkhim
a1458,83.38882,27.96117,386.0,11340.0,1884.0,Wood,Gulmi,Lumbini,West,Digam
a1459,81.58882,28.78617,386.0,11340.0,1884.0,Wood,Dailekh,Bheri,Mid-Western,Malika
a1460,84.88882,28.11117,387.0,11340.0,1889.0,Wood,Gorkha,Gandaki,West,Manbu
a1461,84.43882,27.58617,387.0,11340.0,1889.0,Wood,Chitawan,Narayani,Central,BharatpurN.P.
a1462,81.58882,28.26117,387.0,11340.0,1889.0,Wood,Bardiya,Bheri,Mid-Western,Belawa
a1463,82.41382,28.63617,387.0,11340.0,1889.0,Wood,Rukum,Rapti,Mid-Western,Chhiwang
a1464,81.58882,29.16117,389.0,11340.0,1898.0,Wood,Kalikot,Karnali,Mid-Western,Kotbada
a1466,81.21382,28.78617,390.0,11340.0,1903.0,Wood,Kailali,Seti,Far-Western,Sugarkhal
a1467,80.53882,29.46117,392.0,11340.0,1913.0,Wood,Baitadi,Mahakali,Far-Western,Patan
a1468,85.78882,27.51117,392.0,11340.0,1913.0,Wood,Kavrepalanchok,Bagmati,Central,ThuloParsel
a1469,86.53882,27.36117,395.0,11340.0,1928.0,Wood,Okhaldhunga,Sagarmatha,East,Barnalu
a1470,83.01382,28.18617,395.0,11340.0,1928.0,Wood,Pyuthan,Rapti,Mid-Western,Khung
a1471,82.26382,28.48617,396.0,11340.0,1932.0,Wood,Salyan,Rapti,Mid-Western,Tharmare
a1472,87.21382,27.43617,396.0,11340.0,1932.0,Wood,Sankhuwasabha,Koshi,East,KhandbariN.P.
a1473,82.48882,28.26117,396.0,11340.0,1932.0,Wood,Rolpa,Rapti,Mid-Western,Nuwagaun
a1474,81.81382,28.86117,397.0,11340.0,1937.0,Wood,Dailekh,Bheri,Mid-Western,Chauratha
a1475,82.03882,28.63617,397.0,11340.0,1937.0,Wood,Salyan,Rapti,Mid-Western,Bame
a1476,85.71382,27.58617,397.0,11340.0,1937.0,Wood,Kavrepalanchok,Bagmati,Central,Koshidekha
a1477,80.68882,29.08617,398.0,11340.0,1942.0,Wood,Doti,Seti,Far-Western,LaxmiNagar
a1478,87.73882,26.76117,398.0,11340.0,1942.0,Wood,Ilam,Mechi,East,Bajho
a1479,87.43882,27.28617,398.0,11340.0,1942.0,Wood,Sankhuwasabha,Koshi,East,Mawadin
a1480,85.11382,27.21117,399.0,11340.0,1947.0,Wood,Bara,Narayani,Central,Nijgadh
a1481,81.73882,28.03617,400.0,11340.0,1952.0,Wood,Banke,Bheri,Mid-Western,Phatepur
a1482,86.83882,26.46117,400.0,11340.0,1952.0,Wood,Saptari,Sagarmatha,East,GobarGada
a1483,81.96382,28.03617,400.0,11340.0,1952.0,Wood,Banke,Bheri,Mid-Western,Kanchanapur
a1484,81.96382,28.63617,402.0,11340.0,1962.0,Wood,Surkhet,Bheri,Mid-Western,Ghoreta
a1485,81.06382,29.23617,403.0,11340.0,1967.0,Wood,Doti,Seti,Far-Western,Ganjari
a1486,83.31382,28.26117,404.0,11340.0,1972.0,Wood,Baglung,Dhaualagiri,West,Gwalichaur
a1487,87.28882,27.58617,404.0,11340.0,1972.0,Wood,Sankhuwasabha,Koshi,East,Makalu
a1488,81.21382,29.16117,406.0,11340.0,1981.0,Wood,Achham,Seti,Far-Western,Chandika
a1489,81.66382,29.53617,406.0,11340.0,1981.0,Wood,Bajura,Seti,Far-Western,Kolti
a1490,85.26382,27.58617,406.0,11340.0,1981.0,Wood,Kathmandu,Bagmati,Central,Chhaimale
a1491,82.48882,28.48617,408.0,11340.0,1991.0,Wood,Rolpa,Rapti,Mid-Western,Eriwang
a1492,82.41382,28.48617,408.0,11340.0,1991.0,Wood,Rolpa,Rapti,Mid-Western,Pakhapani
a1493,83.68882,27.88617,409.0,11340.0,1996.0,Wood,Palpa,Lumbini,West,Foksingkot
a1494,82.41382,28.18617,409.0,11340.0,1996.0,Wood,Rolpa,Rapti,Mid-Western,Jhenam
a1495,86.53882,27.21117,412.0,11340.0,2011.0,Wood,Okhaldhunga,Sagarmatha,East,Moli
a1496,87.21382,27.06117,412.0,11340.0,2011.0,Wood,Dhankuta,Koshi,East,Falate
a1497,85.56382,27.51117,413.0,11340.0,2015.0,Wood,Kavrepalanchok,Bagmati,Central,MahankalChaur
a1498,85.11382,27.43617,415.0,11340.0,2025.0,Wood,Makwanpur,Narayani,Central,Ambhanjyang
a1499,83.83882,27.66117,418.0,11340.0,2040.0,Wood,Nawalparasi,Lumbini,West,Benimanipur
a1500,84.73882,27.58617,418.0,11340.0,2040.0,Wood,Makwanpur,Narayani,Central,Manahari
a1501,83.53882,27.66117,419.0,11340.0,2045.0,Wood,Rupandehi,Lumbini,West,Devadaha
a1502,83.46382,28.48617,421.0,11340.0,2054.0,Wood,Myagdi,Dhaualagiri,West,Malkwang
a1503,87.66382,26.91117,423.0,11340.0,2064.0,Wood,Panchthar,Mechi,East,Rabi
a1504,80.61382,29.91117,423.0,11340.0,2064.0,Wood,Darchula,Mahakali,Far-Western,Hikila
a1505,82.18882,28.18617,424.0,11340.0,2069.0,Wood,Dang,Rapti,Mid-Western,Baghmare
a1506,80.46382,29.68617,425.0,11340.0,2074.0,Wood,Darchula,Mahakali,Far-Western,Kharkada
a1507,82.41382,28.11117,426.0,11340.0,2079.0,Wood,Dang,Rapti,Mid-Western,Hapur
a1508,82.56382,28.48617,427.0,11340.0,2084.0,Wood,Rolpa,Rapti,Mid-Western,Rangkot
a1509,81.51382,29.01117,427.0,11340.0,2084.0,Wood,Dailekh,Bheri,Mid-Western,Tolijaisi
a1510,86.38882,26.83617,428.0,11340.0,2089.0,Wood,Siraha,Sagarmatha,East,Muksar
a1511,86.23882,27.66117,428.0,11340.0,2089.0,Wood,Dolakha,Janakpur,Central,Jiri
a1512,80.68882,29.31117,429.0,11340.0,2094.0,Wood,Dadeldhura,Mahakali,Far-Western,Nawadurga
a1513,87.66382,26.53617,431.0,11340.0,2103.0,Wood,Jhapa,Mechi,East,Kohabara
a1514,82.41382,28.56117,431.0,11340.0,2103.0,Wood,Rukum,Rapti,Mid-Western,Khara
a1515,83.38882,28.41117,431.0,11340.0,2103.0,Wood,Myagdi,Dhaualagiri,West,Niskot
a1516,81.73882,29.31117,432.0,11340.0,2108.0,Wood,Kalikot,Karnali,Mid-Western,Nanikot
a1517,81.81382,28.11117,432.0,11340.0,2108.0,Wood,Banke,Bheri,Mid-Western,Kanchanapur
a1518,87.06382,27.06117,432.0,11340.0,2108.0,Wood,Bhojpur,Koshi,East,Basikhola
a1519,85.41382,27.51117,433.0,11340.0,2113.0,Wood,Lalitpur,Bagmati,Central,Gotikhel
a1520,87.58882,26.68617,435.0,11340.0,2123.0,Wood,Morang,Koshi,East,Urlabari
a1522,83.08882,28.26117,436.0,11340.0,2128.0,Wood,Pyuthan,Rapti,Mid-Western,Arkha
a1523,87.96382,26.98617,438.0,11340.0,2137.0,Wood,Ilam,Mechi,East,Sumbek
a1524,87.43882,26.98617,438.0,11340.0,2137.0,Wood,Dhankuta,Koshi,East,Telia
a1525,87.13882,27.36117,442.0,11340.0,2157.0,Wood,Bhojpur,Koshi,East,Mulpani
a1526,85.33882,27.88617,442.0,11340.0,2157.0,Wood,Nuwakot,Bagmati,Central,Panchkanya
a1527,80.31382,29.16117,444.0,11340.0,2167.0,Wood,Dadeldhura,Mahakali,Far-Western,Sirsha
a1528,86.23882,27.21117,444.0,11340.0,2167.0,Wood,Sindhuli,Janakpur,Central,Kholagaun
a1529,86.46382,27.36117,445.0,11340.0,2172.0,Wood,Okhaldhunga,Sagarmatha,East,Ragadeep
a1530,80.38882,29.46117,445.0,11340.0,2172.0,Wood,Baitadi,Mahakali,Far-Western,Raudidewal
a1531,86.46382,27.06117,446.0,11340.0,2176.0,Wood,Udayapur,Sagarmatha,East,Limpatar
a1532,82.26382,28.71117,446.0,11340.0,2176.0,Wood,Jajarkot,Bheri,Mid-Western,Khalanga
a1533,82.11382,28.56117,447.0,11340.0,2181.0,Wood,Salyan,Rapti,Mid-Western,Mulkhola
a1534,86.31382,27.13617,447.0,11340.0,2181.0,Wood,Sindhuli,Janakpur,Central,Mahadevdada
a1535,81.43882,28.26117,447.0,11340.0,2181.0,Wood,Bardiya,Bheri,Mid-Western,Dhadhawar
a1536,83.08882,28.18617,448.0,11340.0,2186.0,Wood,Gulmi,Lumbini,West,Sirseni
a1537,82.48882,28.63617,448.0,11340.0,2186.0,Wood,Rukum,Rapti,Mid-Western,Sankha
a1538,87.36382,26.76117,449.0,11340.0,2191.0,Wood,Morang,Koshi,East,Yangshila
a1539,81.58882,28.86117,449.0,11340.0,2191.0,Wood,Dailekh,Bheri,Mid-Western,Padukasthan
a1540,84.88882,27.51117,449.0,11340.0,2191.0,Wood,Makwanpur,Narayani,Central,SarikhetPalase
a1541,86.76382,27.06117,450.0,11340.0,2196.0,Wood,Khotang,Sagarmatha,East,Batase
a1542,83.61382,28.11117,450.0,11340.0,2196.0,Wood,Parbat,Dhaualagiri,West,Pangrang
a1543,86.31382,27.06117,451.0,11340.0,2201.0,Wood,Sindhuli,Janakpur,Central,KakurThakur
a1544,87.51382,26.91117,452.0,11340.0,2206.0,Wood,Dhankuta,Koshi,East,Mudebas
a1545,80.83882,28.63617,453.0,11340.0,2211.0,Wood,Kailali,Seti,Far-Western,Udasipur
a1546,86.68882,27.51117,453.0,11340.0,2211.0,Wood,Solukhumbu,Sagarmatha,East,Basa
a1547,81.06382,29.08617,453.0,11340.0,2211.0,Wood,Doti,Seti,Far-Western,ChawaraChautara
a1548,87.43882,26.91117,454.0,11340.0,2216.0,Wood,Dhankuta,Koshi,East,Mounabudhuk
a1549,80.68882,29.61117,456.0,11340.0,2225.0,Wood,Baitadi,Mahakali,Far-Western,Hat
a1550,81.28882,29.38617,458.0,11340.0,2235.0,Wood,Bajura,Seti,Far-Western,Gudukhati
a1551,82.11382,28.41117,459.0,11340.0,2240.0,Wood,Salyan,Rapti,Mid-Western,Kubhindedaha
a1552,83.53882,28.26117,459.0,11340.0,2240.0,Wood,Baglung,Dhaualagiri,West,Harichaur
a1553,81.43882,28.33617,460.0,11340.0,2245.0,Wood,Bardiya,Bheri,Mid-Western,Dhadhawar
a1554,86.23882,27.36117,461.0,11340.0,2250.0,Wood,Okhaldhunga,Sagarmatha,East,Narmedeshwor
a1555,80.68882,29.46117,462.0,11340.0,2255.0,Wood,Baitadi,Mahakali,Far-Western,Gajari
a1556,80.91382,29.53617,464.0,11340.0,2264.0,Wood,Bajhang,Seti,Far-Western,Bhamchaur
a1557,87.21382,27.21117,464.0,11340.0,2264.0,Wood,Bhojpur,Koshi,East,Charambi
a1558,83.01382,28.41117,464.0,11340.0,2264.0,Wood,Baglung,Dhaualagiri,West,Bowang
a1559,85.93882,27.06117,468.0,11340.0,2284.0,Wood,Mahottari,Janakpur,Central,Gauribas
a1561,83.31382,28.48617,469.0,11340.0,2289.0,Wood,Myagdi,Dhaualagiri,West,Muna
a1562,83.91382,27.81117,469.0,11340.0,2289.0,Wood,Palpa,Lumbini,West,Darchha
a1563,87.88882,26.83617,471.0,11340.0,2298.0,Wood,Ilam,Mechi,East,Sopak
a1564,86.68882,26.83617,471.0,11340.0,2298.0,Wood,Udayapur,Sagarmatha,East,TriyugaN.P.
a1565,81.28882,28.48617,471.0,11340.0,2298.0,Wood,Bardiya,Bheri,Mid-Western,Sivapur
a1566,84.73882,27.81117,472.0,11340.0,2303.0,Wood,Gorkha,Gandaki,West,Ghyalchok
a1567,86.98882,27.06117,473.0,11340.0,2308.0,Wood,Bhojpur,Koshi,East,Baikunthe
a1568,83.16382,28.48617,473.0,11340.0,2308.0,Wood,Baglung,Dhaualagiri,West,Sunkhani
a1569,81.36382,29.16117,474.0,11340.0,2313.0,Wood,Achham,Seti,Far-Western,Malatikot
a1570,87.43882,27.06117,476.0,11340.0,2323.0,Wood,Terhathum,Koshi,East,Hamarjung
a1571,82.93882,28.11117,477.0,11340.0,2328.0,Wood,Pyuthan,Rapti,Mid-Western,Maranthana
a1572,82.93882,28.18617,477.0,11340.0,2328.0,Wood,Pyuthan,Rapti,Mid-Western,Liwang
a1573,86.61382,27.13617,479.0,11340.0,2338.0,Wood,Udayapur,Sagarmatha,East,Basabote
a1574,82.18882,28.03617,480.0,11340.0,2342.0,Wood,Dang,Rapti,Mid-Western,Goltakuri
a1575,86.83882,27.21117,480.0,11340.0,2342.0,Wood,Khotang,Sagarmatha,East,Dorpachiuridada
a1576,87.21382,27.28617,481.0,11340.0,2347.0,Wood,Sankhuwasabha,Koshi,East,Kharang
a1577,86.91382,26.68617,482.0,11340.0,2352.0,Wood,Saptari,Sagarmatha,East,Kamalpur
a1578,86.38882,27.28617,484.0,11340.0,2362.0,Wood,Okhaldhunga,Sagarmatha,East,Mulkharka
a1579,84.51382,27.96117,488.0,11340.0,2381.0,Wood,Gorkha,Gandaki,West,Dhuwakot
a1580,87.06382,26.83617,488.0,11340.0,2381.0,Wood,Udayapur,Sagarmatha,East,Katunjebawala
a1581,85.86382,27.66117,490.0,11340.0,2391.0,Wood,Sindhupalchok,Bagmati,Central,Lisankhu
a1582,86.91382,26.83617,492.0,11340.0,2401.0,Wood,Udayapur,Sagarmatha,East,Beltar
a1583,83.16382,28.18617,492.0,11340.0,2401.0,Wood,Gulmi,Lumbini,West,Dhamir
a1584,85.26382,27.96117,494.0,11340.0,2411.0,Wood,Nuwakot,Bagmati,Central,Lachyang
a1585,87.13882,27.13617,494.0,11340.0,2411.0,Wood,Bhojpur,Koshi,East,Changre
a1586,85.41382,27.58617,495.0,11340.0,2416.0,Wood,Kavrepalanchok,Bagmati,Central,RyaleBhir
a1587,82.18882,28.33617,497.0,11340.0,2425.0,Wood,Salyan,Rapti,Mid-Western,Hiwalcha
a1588,82.56382,28.33617,497.0,11340.0,2425.0,Wood,Rolpa,Rapti,Mid-Western,Kotgaun
a1589,87.21382,27.13617,498.0,11340.0,2430.0,Wood,Bhojpur,Koshi,East,Yaku
a1590,83.98882,28.11117,498.0,11340.0,2430.0,Wood,Syangja,Gandaki,West,Taksar
a1591,85.41382,27.06117,499.0,11340.0,2435.0,Wood,Rautahat,Narayani,Central,Bishrampur
a1592,83.23882,27.73617,500.0,11340.0,2440.0,Wood,Rupandehi,Lumbini,West,Saljhundi
a1593,87.21382,26.83617,501.0,11340.0,2445.0,Wood,Sunsari,Koshi,East,Barahachhetra
a1594,82.48882,28.41117,501.0,11340.0,2445.0,Wood,Rolpa,Rapti,Mid-Western,Talawang
a1595,84.88882,27.21117,502.0,11340.0,2450.0,Wood,Parsa,Narayani,Central,Bagbana
a1596,86.91382,27.06117,502.0,11340.0,2450.0,Wood,Khotang,Sagarmatha,East,Likuwapokhari
a1597,81.73882,28.78617,503.0,11340.0,2455.0,Wood,Dailekh,Bheri,Mid-Western,Lakuri
a1598,84.88882,27.73617,504.0,11340.0,2460.0,Wood,Dhading,Bagmati,Central,Pida
a1599,81.28882,29.31117,504.0,11340.0,2460.0,Wood,Bajura,Seti,Far-Western,Barhabise
a1600,80.38882,28.86117,504.0,11340.0,2460.0,Wood,Kanchanpur,Mahakali,Far-Western,Pipaladi
a1601,87.06382,27.13617,505.0,11340.0,2464.0,Wood,Bhojpur,Koshi,East,Taksar
a1602,81.73882,28.18617,506.0,11340.0,2469.0,Wood,Banke,Bheri,Mid-Western,Kohalpur
a1603,86.16382,27.66117,506.0,11340.0,2469.0,Wood,Dolakha,Janakpur,Central,Chhetrapa
a1604,85.41382,27.28617,506.0,11340.0,2469.0,Wood,Makwanpur,Narayani,Central,Faparbari
a1605,87.21382,26.76117,508.0,11340.0,2479.0,Wood,Sunsari,Koshi,East,DharanN.P.
a1606,85.03882,27.81117,509.0,11340.0,2484.0,Wood,Dhading,Bagmati,Central,Goganpani
a1607,87.36382,27.13617,509.0,11340.0,2484.0,Wood,Dhankuta,Koshi,East,MarekKatahare
a1608,85.78882,27.81117,509.0,11340.0,2484.0,Wood,Sindhupalchok,Bagmati,Central,Jalbire
a1609,83.08882,27.96117,510.0,11340.0,2489.0,Wood,Arghakhanchi,Lumbini,West,Nuwakot
a1610,80.76382,29.31117,511.0,11340.0,2494.0,Wood,Dadeldhura,Mahakali,Far-Western,Belapur
a1611,82.03882,28.56117,512.0,11340.0,2499.0,Wood,Salyan,Rapti,Mid-Western,Bame
a1612,88.11382,26.76117,512.0,11340.0,2499.0,Wood,Ilam,Mechi,East,Erautar
a1613,80.46382,28.71117,513.0,11340.0,2503.0,Wood,Kanchanpur,Mahakali,Far-Western,BaisiBichawa
a1614,80.46382,29.61117,514.0,11340.0,2508.0,Wood,Baitadi,Mahakali,Far-Western,Nwali
a1615,86.16382,26.98617,516.0,11340.0,2518.0,Wood,Dhanusa,Janakpur,Central,Godar
a1616,86.31382,26.98617,517.0,11340.0,2523.0,Wood,Sindhuli,Janakpur,Central,Ladabhir(Mahendra)
a1617,82.33882,28.48617,518.0,11340.0,2528.0,Wood,Salyan,Rapti,Mid-Western,Kotbara
a1618,87.51382,27.21117,518.0,11340.0,2528.0,Wood,Terhathum,Koshi,East,Morahang
a1619,83.23882,28.41117,518.0,11340.0,2528.0,Wood,Baglung,Dhaualagiri,West,Sunkhani
a1620,87.36382,26.91117,523.0,11340.0,2552.0,Wood,Dhankuta,Koshi,East,BudiMorang
a1621,87.81382,27.21117,524.0,11340.0,2557.0,Wood,Panchthar,Mechi,East,Sumang
a1622,86.16382,27.58617,524.0,11340.0,2557.0,Wood,Dolakha,Janakpur,Central,Thulopatal
a1623,86.91382,27.21117,525.0,11340.0,2562.0,Wood,Khotang,Sagarmatha,East,Chyandada
a1624,86.01382,27.06117,525.0,11340.0,2562.0,Wood,Sindhuli,Janakpur,Central,Ranibas
