ZTOR,Delta sigma,kappa,Geometric spreading,Q,Branch,Damping (%),Period,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10
2,3,2,3,1,151,5,0.75,7.48191541,-0.15551467,-0.33471485,-1.30149278,-0.00614365,0.00029361,1.02047216,0.42444362,1.2150826,-0.67249689
2,3,2,3,2,152,5,0.75,7.51231046,-0.15686138,-0.33522318,-1.30338668,-0.00548692,0.0002571,1.09601587,0.4150039,1.22536506,-0.65042348
2,3,2,3,3,153,5,0.75,7.48788294,-0.15427657,-0.3347098,-1.29985363,-0.00466931,0.00022468,1.13676808,0.40924585,1.23098557,-0.63374788
2,3,3,1,1,154,5,0.75,7.57663168,-0.17861122,-0.33874935,-1.30175595,-0.00615319,0.00029628,1.02211991,0.42158187,0.23315824,0.31456202
2,3,3,1,2,155,5,0.75,7.62237167,-0.18107181,-0.33956303,-1.30520166,-0.00549001,0.0002576,1.10916634,0.41094488,0.24481468,0.33793261
2,3,3,1,3,156,5,0.75,7.62741168,-0.18056766,-0.33958191,-1.30488871,-0.00466354,0.00022287,1.17514786,0.40263615,0.25290519,0.35593433
2,3,3,2,1,157,5,0.75,7.6463227,-0.1791251,-0.33899396,-1.32127934,-0.00619102,0.00029478,1.09288756,0.41261993,0.46108545,0.13006747
2,3,3,2,2,158,5,0.75,7.6958612,-0.18172732,-0.33983422,-1.3254171,-0.00552754,0.00025606,1.18922598,0.40164876,0.47345445,0.1533585
2,3,3,2,3,159,5,0.75,7.70353265,-0.18131193,-0.33986954,-1.32560298,-0.00470083,0.00022131,1.2626906,0.39308835,0.48207084,0.17127859
2,3,3,3,1,160,5,0.75,7.43569331,-0.16336951,-0.33695709,-1.28915582,-0.00611785,0.00029056,0.93953631,0.43468863,1.20528286,-0.67240631
2,3,3,3,2,161,5,0.75,7.47777366,-0.16568432,-0.33774536,-1.29194234,-0.00545489,0.0002519,1.01586946,0.42450322,1.21623617,-0.64893627
2,3,3,3,3,162,5,0.75,7.48019328,-0.16508483,-0.33774679,-1.29114561,-0.00462857,0.00021719,1.07309945,0.41656546,1.22383336,-0.63089467
1,1,1,1,1,1,5,1,6.24155315,-0.26434227,-0.31010938,-1.24436449,-0.00636919,0.00037651,0.73835861,0.45752712,0.26085559,0.36734225
1,1,1,1,2,2,5,1,6.21177936,-0.26054913,-0.3095641,-1.24181073,-0.00584203,0.00035253,0.74648065,0.45579504,0.26469685,0.38177151
1,1,1,1,3,3,5,1,6.13293315,-0.25245949,-0.30803449,-1.23546069,-0.00519016,0.00032989,0.73814998,0.45634063,0.2653821,0.39349874
1,1,1,2,1,4,5,1,6.29547161,-0.26546184,-0.31040137,-1.25862535,-0.0064085,0.00037545,0.78096252,0.4497601,0.48236388,0.18356217
1,1,1,2,2,5,5,1,6.26598929,-0.26167821,-0.30985808,-1.25612799,-0.00588129,0.00035146,0.78982452,0.44798805,0.48627067,0.19797716
1,1,1,2,3,6,5,1,6.18652434,-0.25355541,-0.30832271,-1.24968134,-0.00522947,0.00032883,0.78093856,0.44855093,0.48684507,0.20972285
1,1,1,3,1,7,5,1,6.11487954,-0.24941706,-0.30837714,-1.23494399,-0.00633242,0.00037072,0.68448992,0.46964527,1.23724352,-0.62118196
1,1,1,3,2,8,5,1,6.0849794,-0.24562935,-0.3078323,-1.23234941,-0.00580528,0.00034674,0.69176837,0.46796207,1.24104282,-0.60674778
1,1,1,3,3,9,5,1,6.00668906,-0.23756828,-0.30630732,-1.2260919,-0.0051534,0.0003241,0.68398644,0.46853023,1.24184447,-0.59505111
1,1,2,1,1,10,5,1,6.24919247,-0.2751587,-0.31273852,-1.23544108,-0.00634076,0.00037186,0.70147944,0.46378614,0.25330271,0.36880588
1,1,2,1,2,11,5,1,6.23076613,-0.27227934,-0.31243892,-1.23389021,-0.00580919,0.00034654,0.71289837,0.4614848,0.258006,0.38406156
1,1,2,1,3,12,5,1,6.1729812,-0.26588003,-0.311335,-1.22949858,-0.00515126,0.00032253,0.71268258,0.46077043,0.2601665,0.39650429
1,1,2,2,1,13,5,1,6.30095249,-0.27618519,-0.31301295,-1.24932284,-0.00638033,0.00037082,0.74080255,0.45621457,0.47436582,0.18513609
1,1,2,2,2,14,5,1,6.28288663,-0.27331205,-0.31271503,-1.24785225,-0.00584866,0.00034549,0.75312232,0.45387329,0.47915871,0.20036667
1,1,2,2,3,15,5,1,6.22487349,-0.26689487,-0.31160846,-1.24343403,-0.00519076,0.00032148,0.75294732,0.45315696,0.48129213,0.21282031
1,1,2,3,1,16,5,1,6.12461566,-0.26033488,-0.31102333,-1.22637834,-0.00630389,0.00036606,0.65133135,0.47571568,1.23013567,-0.61983661
1,1,2,3,2,17,5,1,6.10581007,-0.25743995,-0.31072142,-1.22475616,-0.0057723,0.00034073,0.6616244,0.47347741,1.23475078,-0.60455883
1,1,2,3,3,18,5,1,6.04824168,-0.25105632,-0.30961986,-1.22039318,-0.00511439,0.00031672,0.66127325,0.47279893,1.23695117,-0.59212946
1,1,3,1,1,19,5,1,6.24252149,-0.28312047,-0.31474338,-1.22923214,-0.00631969,0.00036903,0.67681506,0.46813971,0.24804928,0.36962138
1,1,3,1,2,20,5,1,6.23261652,-0.2809299,-0.31462957,-1.2284085,-0.00578453,0.00034247,0.6906378,0.46539873,0.25337597,0.3856373
1,1,3,1,3,21,5,1,6.19021604,-0.27579557,-0.31384017,-1.2253787,-0.00512213,0.00031727,0.69583655,0.46379622,0.25654846,0.39867926
1,1,3,2,1,22,5,1,6.29277494,-0.28407529,-0.31500466,-1.24286092,-0.00635937,0.000368,0.7139717,0.46070772,0.46880604,0.18603905
1,1,3,2,2,23,5,1,6.28337159,-0.28190005,-0.31489405,-1.24213721,-0.00582411,0.00034144,0.72884375,0.45791941,0.47425271,0.20200591
1,1,3,2,3,24,5,1,6.24102274,-0.27676318,-0.31410444,-1.23912511,-0.00516172,0.00031624,0.73446863,0.45629915,0.47744672,0.21504288
1,1,3,3,1,25,5,1,6.11928627,-0.26836012,-0.31303918,-1.22039853,-0.0062827,0.00036322,0.62907908,0.47994772,1.22516461,-0.61910173
1,1,3,3,2,26,5,1,6.10890449,-0.26614889,-0.31292218,-1.21948813,-0.00574756,0.00033666,0.64161251,0.47727122,1.23038222,-0.603052
1,1,3,3,3,27,5,1,6.06647777,-0.26101833,-0.31213326,-1.21644546,-0.00508519,0.00031146,0.64622825,0.4757155,1.23354292,-0.59000519
1,2,1,1,1,28,5,1,6.35360465,-0.14375128,-0.33028006,-1.22085128,-0.00634857,0.00036796,0.43395125,0.53010777,0.22188341,0.36336017
1,2,1,1,2,29,5,1,6.32216124,-0.14145275,-0.32963538,-1.21600529,-0.00583097,0.00034919,0.43700375,0.5282314,0.22406274,0.37288965
1,2,1,1,3,30,5,1,6.22985953,-0.13385369,-0.32773478,-1.20625687,-0.00519092,0.00033061,0.42486631,0.53032012,0.22314306,0.38113471
1,2,1,2,1,31,5,1,6.40168213,-0.14482207,-0.33055656,-1.23372264,-0.00638848,0.00036697,0.46037477,0.52179099,0.4418616,0.17983561
1,2,1,2,2,32,5,1,6.37017271,-0.14251176,-0.32991036,-1.22888006,-0.00587087,0.00034819,0.46372835,0.5198912,0.44404474,0.18936998
1,2,1,2,3,33,5,1,6.27676808,-0.13484497,-0.32799814,-1.2189737,-0.00523087,0.00032962,0.45068573,0.5220383,0.44292697,0.19765675
1,2,1,3,1,34,5,1,6.23184013,-0.12878308,-0.32854379,-1.21277687,-0.00631144,0.00036215,-0.40203474,0.54247123,1.199809,-0.62547716
1,2,1,3,2,35,5,1,6.20045707,-0.12649845,-0.3279005,-1.20792457,-0.00579388,0.00034338,0.4046692,0.54066239,1.20199028,-0.61595158
1,2,1,3,3,36,5,1,6.10913932,-0.1189679,-0.32600987,-1.19831235,-0.00515387,0.00032481,0.39345252,0.54275494,1.20126007,-0.60776825
1,2,2,1,1,37,5,1,6.37821362,-0.15876246,-0.33418336,-1.2076645,-0.00629636,0.00035772,-0.39528197,0.54186624,0.21179756,0.36646202
1,2,2,1,2,38,5,1,6.36376732,-0.15781389,-0.33391405,-1.20437934,-0.00577226,0.00033736,0.4020558,0.53882043,0.21508597,0.37720714
1,2,2,1,3,39,5,1,6.3034709,-0.15277504,-0.33267945,-1.19764709,-0.00512238,0.00031711,0.39897495,0.53844573,0.21618348,0.38632902
1,2,2,2,1,40,5,1,6.42328826,-0.15966735,-0.33442945,-1.22007388,-0.00633656,0.00035676,-0.41831775,0.53387013,0.4312054,0.18308951
1,2,2,2,2,41,5,1,6.408983,-0.15871579,-0.33416036,-1.21682865,-0.00581242,0.0003364,-0.42562248,0.53079159,0.43453956,0.1938288
1,2,2,2,3,42,5,1,6.34817675,-0.15364048,-0.33291988,-1.21003135,-0.00516257,0.00031614,0.42233715,0.53043619,0.43555424,0.20297751
1,2,2,3,1,43,5,1,6.25906709,-0.14394202,-0.33247235,-1.19999696,-0.00625905,0.00035189,-0.36708402,0.55393661,1.19024594,-0.62252986
1,2,2,3,2,44,5,1,6.2444902,-0.14299718,-0.33220292,-1.19667343,-0.00573501,0.00033154,-0.37316855,0.55096617,1.19349399,-0.61177791
1,2,2,3,3,45,5,1,6.18465184,-0.13799705,-0.33097345,-1.18999537,-0.00508517,0.00031129,-0.37022194,0.55062889,1.19467542,-0.60268643
1,2,3,1,1,46,5,1,6.38314351,-0.16952598,-0.33709237,-1.19861448,-0.00625712,0.00035055,-0.37052555,0.5500165,0.20494882,0.36864913
1,2,3,1,2,47,5,1,6.38031604,-0.16948652,-0.3370851,-1.1963928,-0.00572792,0.00032886,-0.37947901,0.54618201,0.2089807,0.38027431
1,2,3,1,3,48,5,1,6.34226514,-0.16627951,-0.33632048,-1.1916477,-0.00507141,0.00030733,-0.38193543,0.54410987,0.21127351,0.3901569
1,2,3,2,1,49,5,1,6.42630588,-0.1703226,-0.33731867,-1.21073335,-0.00629754,0.00034961,0.39149692,0.54222787,0.42399426,0.18539163
1,2,3,2,2,50,5,1,6.42378373,-0.17029123,-0.3373135,-1.20857389,-0.00576826,0.00032792,-0.40110969,0.53835176,0.42809931,0.19699242
1,2,3,2,3,51,5,1,6.38557408,-0.16706801,-0.33654641,-1.20381692,-0.00511175,0.00030639,-0.40375305,0.5362757,0.43037295,0.20688438
1,2,3,3,1,52,5,1,6.26567452,-0.15480507,-0.33539813,-1.19119965,-0.00621972,0.00034471,0.34462216,0.5618981,1.18372952,-0.62044972
1,2,3,3,2,53,5,1,6.26258683,-0.15475901,-0.33538919,-1.18892532,-0.00569055,0.00032302,-0.35274412,0.55814169,1.18770209,-0.60881312
1,2,3,3,3,54,5,1,6.22470182,-0.15157547,-0.33462732,-1.18418475,-0.00503411,0.00030151,-0.35488505,0.5561261,1.1900109,-0.59893327
1,3,1,1,1,55,5,1,5.98416926,-0.04199315,-0.33012706,-1.2088014,-0.00634843,0.00036633,0.31452613,0.57458689,0.2010348,0.3644973
1,3,1,1,2,56,5,1,5.95283547,-0.04041523,-0.32944687,-1.20300975,-0.00583682,0.0003499,0.31577966,0.57284126,0.2026626,0.3720175
1,3,1,1,3,57,5,1,5.85865984,-0.03344087,-0.3274387,-1.19202974,-0.00520429,0.00033329,0.30447825,0.57573046,0.20154164,0.37868863
1,3,1,2,1,58,5,1,6.02944675,-0.04302308,-0.33039158,-1.2210443,-0.0063887,0.00036538,-0.33428577,0.56595007,0.42032237,0.18108757
1,3,1,2,2,59,5,1,5.99784636,-0.04141576,-0.32970727,-1.21523553,-0.00587709,0.00034895,0.33566707,0.56419732,0.4219171,0.18863529
1,3,1,2,3,60,5,1,5.90239829,-0.03435711,-0.32768442,-1.20408385,-0.00524467,0.00033235,0.32349248,0.5671663,0.42057716,0.19537118
1,3,1,3,1,61,5,1,5.864629,-0.02701797,-0.32839284,-1.2013065,-0.00631106,0.00036048,-0.29133124,0.58705509,1.17961994,-0.62447013
1,3,1,3,2,62,5,1,5.83349457,-0.02546499,-0.32771566,-1.19552586,-0.0057995,0.00034406,0.29235815,0.58537556,1.18127158,-0.61695697
1,3,1,3,3,63,5,1,5.74042527,-0.01857783,-0.32572,-1.18468183,-0.00516701,0.00032747,-0.28192282,0.58826246,1.18035439,-0.61036704
1,3,2,1,1,64,5,1,6.01631587,-0.05862751,-0.33458598,-1.19416428,-0.00628446,0.00035333,0.28062725,0.58911088,0.19052454,0.36827535
1,3,2,1,2,65,5,1,6.00350629,-0.05847376,-0.33432407,-1.19015106,-0.00576503,0.00033517,-0.28516026,0.58593569,0.19334475,0.377107
1,3,2,1,3,66,5,1,5.94533487,-0.05433896,-0.33308292,-1.18261707,-0.00512058,0.00031668,0.28209252,0.58570572,0.19438675,0.38482939
1,3,2,2,1,67,5,1,6.05840581,-0.05946338,-0.33481506,-1.20594878,-0.00632509,0.00035242,0.29743344,0.58083881,0.40922565,0.18505031
1,3,2,2,2,68,5,1,6.04565805,-0.05930492,-0.33455303,-1.20195826,-0.00580562,0.00033427,0.30232564,0.57763573,0.41206999,0.19387537
1,3,2,2,3,69,5,1,5.98687254,-0.05512198,-0.33330419,-1.19435305,-0.00516118,0.00031576,-0.29903709,0.57743651,0.41301915,0.20162645
1,3,2,3,1,70,5,1,5.89945648,-0.04381978,-0.33288019,-1.1870583,-0.0062469,0.00034747,-0.26061612,0.60125095,1.16962925,-0.62086795
1,3,2,3,2,71,5,1,5.88662265,-0.0436773,-0.33261905,-1.18302233,-0.00572753,0.00032932,-0.26467924,0.59815217,1.17242881,-0.61202907
1,3,2,3,3,72,5,1,5.82898907,-0.03959276,-0.33138467,-1.17554307,-0.00508314,0.00031084,-0.26176692,0.59796157,1.17356142,-0.60434361
1,3,3,1,1,73,5,1,6.02493003,-0.07025636,-0.33784923,-1.18419847,-0.00623644,0.00034409,-0.25936766,0.59915516,0.1835133,0.37095125
1,3,3,1,2,74,5,1,6.02519972,-0.07113436,-0.33788695,-1.18137788,-0.00571141,0.00032456,0.26581505,0.59497602,0.18707132,0.38084919
1,3,3,1,3,75,5,1,5.99080956,-0.06892917,-0.33716274,-1.17600436,-0.00505916,0.00030474,-0.2673641,0.59273218,0.1892753,0.38935832
1,3,3,2,1,76,5,1,6.06509311,-0.07097534,-0.33805685,-1.19570504,-0.00627726,0.00034321,0.27444097,0.59110407,0.4018575,0.18782778
1,3,3,2,2,77,5,1,6.06559695,-0.07186122,-0.33809657,-1.19292825,-0.00575219,0.00032367,-0.28136168,0.5868881,0.40546989,0.19771088
1,3,3,2,3,78,5,1,6.03093056,-0.06962564,-0.33736809,-1.18753681,-0.00509992,0.00030385,0.28301776,0.58465149,0.40764309,0.20623772
1,3,3,3,1,79,5,1,5.90973433,-0.05555675,-0.33616158,-1.17732688,-0.00619879,0.00033822,0.2412632,0.61109355,1.16293489,-0.61829687
1,3,3,3,2,80,5,1,5.90983234,-0.05643406,-0.33619826,-1.17446681,-0.00567382,0.0003187,0.24711145,0.60699623,1.16645091,-0.60838838
1,3,3,3,3,81,5,1,5.87568041,-0.05426095,-0.33547806,-1.16910097,-0.00502162,0.00029889,-0.24844434,0.6048138,1.16867429,-0.59988965
2,1,1,1,1,82,5,1,6.84340648,-0.2795065,-0.31317264,-1.36579062,-0.0063226,0.00037062,2.6002432,0.2969344,0.37668263,0.36464089
2,1,1,1,2,83,5,1,6.82450708,-0.27572179,-0.31264227,-1.36586984,-0.0057945,0.00034651,2.66678559,0.2935805,0.38280608,0.37926875
2,1,1,1,3,84,5,1,6.73426606,-0.26745039,-0.31105429,-1.35712816,-0.00514448,0.00032416,2.64025728,0.29386121,0.38143247,0.39086202
2,1,1,2,1,85,5,1,6.9640095,-0.28103593,-0.31361957,-1.39614211,-0.00635698,0.00036877,2.84001881,0.2858837,0.61514778,0.17959702
2,1,1,2,2,86,5,1,6.94782272,-0.27728759,-0.31309718,-1.39682706,-0.00582872,0.00034464,2.91682398,0.28238552,0.62184202,0.19422258
2,1,1,2,3,87,5,1,6.85640129,-0.2689949,-0.31150446,-1.38783815,-0.00517879,0.0003223,2.88890657,0.28262334,0.62025936,0.20579197
2,1,1,3,1,88,5,1,6.65258978,-0.26332915,-0.31120278,-1.34239216,-0.00629012,0.00036515,2.31524667,0.31349023,1.33804541,-0.62152874
2,1,1,3,2,89,5,1,6.63116888,-0.25951531,-0.31066605,-1.34189649,-0.00576219,0.00034105,2.3704362,0.31032278,1.34361181,-0.60686907
2,1,1,3,3,90,5,1,6.54241514,-0.25126995,-0.30908372,-1.33347401,-0.00511206,0.00031868,2.3463574,0.31064924,1.34253222,-0.59527482
2,1,2,1,1,91,5,1,6.80383173,-0.28930891,-0.31555261,-1.34728196,-0.00629965,0.00036679,2.40308082,0.30609385,0.36079843,0.36547889
2,1,2,1,2,92,5,1,6.79867165,-0.28647614,-0.3152807,-1.34885704,-0.00576675,0.00034128,2.4803004,0.30206047,0.36814141,0.3810376
2,1,2,1,3,93,5,1,6.73789833,-0.27997262,-0.31414609,-1.34395571,-0.00510972,0.00031741,2.49180712,0.30073685,0.36982803,0.39352249
2,1,2,2,1,94,5,1,6.91486756,-0.29065227,-0.3159618,-1.37560215,-0.00633468,0.00036501,2.61340513,0.29551064,0.59734062,0.18047881
2,1,2,2,2,95,5,1,6.91273124,-0.28786762,-0.31569991,-1.3778398,-0.00580162,0.00033949,2.70146134,0.29132007,0.60531321,0.19602782
2,1,2,2,3,96,5,1,6.85226795,-0.28136453,-0.31456552,-1.37301784,-0.00514456,0.00031561,2.71590535,0.2899252,0.60709521,0.20849248
2,1,2,3,1,97,5,1,6.62266918,-0.27332658,-0.31362077,-1.32593552,-0.00626657,0.00036125,2.15121723,0.32207405,1.32416023,-0.6207884
2,1,2,3,2,98,5,1,6.61457034,-0.27044337,-0.31333934,-1.3268676,-0.00573383,0.00033576,2.21613189,0.31824964,1.33087508,-0.6051932
2,1,2,3,3,99,5,1,6.55371395,-0.26394262,-0.31220545,-1.32193873,-0.00507679,0.00031188,2.22476699,0.3170189,1.3325294,-0.59269891
2,1,3,1,1,100,5,1,6.76549294,-0.29653367,-0.31738062,-1.33474112,-0.00628226,0.00036452,2.27223921,0.31261974,0.34999001,0.36592829
2,1,3,1,2,101,5,1,6.77062224,-0.29441989,-0.31730342,-1.33740972,-0.00574556,0.00033774,2.3576432,0.3080183,0.35825863,0.38229014
2,1,3,1,3,102,5,1,6.73100072,-0.28924256,-0.31650434,-1.33514702,-0.00508332,0.00031257,2.39464589,0.30549262,0.36204525,0.39547171
2,1,3,2,1,103,5,1,6.87014673,-0.29773254,-0.31776164,-1.36173898,-0.00631774,0.00036279,2.46329631,0.30239182,0.58526657,0.18098154
2,1,3,2,2,104,5,1,6.87865164,-0.2956879,-0.31769788,-1.36512111,-0.0057808,0.00033598,2.56015009,0.29761174,0.59421809,0.19731324
2,1,3,2,3,105,5,1,6.84022683,-0.29052334,-0.31690159,-1.36313457,-0.00511851,0.0003108,2.60273663,0.29499324,0.5982758,0.21048588
2,1,3,3,1,106,5,1,6.59063492,-0.28069186,-0.31547561,-1.31471381,-0.00624878,0.00035895,2.04182671,0.32818412,1.31465217,-0.62041754
2,1,3,3,2,107,5,1,6.59256963,-0.27851647,-0.31538717,-1.31669436,-0.00571225,0.00033217,2.11426483,0.3238076,1.32224313,-0.60401038
2,1,3,3,3,108,5,1,6.55184389,-0.27332293,-0.31458527,-1.31418307,-0.00505011,0.00030701,2.14497046,0.32141603,1.32578455,-0.59080531
2,2,1,1,1,109,5,1,6.84109678,-0.16136933,-0.3337829,-1.30984518,-0.00630168,0.00036148,1.4586349,0.3723896,0.31150136,0.35633045
2,2,1,1,2,110,5,1,6.81298328,-0.15917032,-0.33314614,-1.30568104,-0.00578448,0.00034278,1.49021088,0.36869138,0.31433046,0.36588304
2,2,1,1,3,111,5,1,6.6948677,-0.15090097,-0.33107577,-1.2909016,-0.00514825,0.0003248,1.42502466,0.3726842,0.3087692,0.37409565
2,2,1,2,1,112,5,1,6.93991711,-0.16294804,-0.33423312,-1.33469903,-0.00633697,0.00035966,1.60456295,0.35995464,0.54492128,0.17126054
2,2,1,2,2,113,5,1,6.91356303,-0.16080169,-0.33360633,-1.33088122,-0.0058196,0.00034094,1.64269155,0.35601761,0.54811111,0.18076083
2,2,1,2,3,114,5,1,6.79133739,-0.15239409,-0.33150974,-1.31533364,-0.0051837,0.000323,1.56868762,0.3601829,0.54180505,0.18901485
2,2,1,3,1,115,5,1,6.67497977,-0.14520538,-0.33181523,-1.29262105,-0.00626845,0.00035602,1.30176407,0.38918043,1.27879656,-0.63005636
2,2,1,3,2,116,5,1,6.64549056,-0.14297011,-0.33117122,-1.28817962,-0.00575137,0.00033734,1.32704159,0.38575434,1.28134281,-0.62047573
2,2,1,3,3,117,5,1,6.5313459,-0.13484697,-0.32912648,-1.27413318,-0.00511493,0.00031933,1.27116164,0.38956148,1.27653667,-0.61233713
2,2,2,1,1,118,5,1,6.80199507,-0.17405504,-0.33718743,-1.28536922,-0.00625727,0.00035245,1.24782368,0.39169957,0.29104565,0.35925824
2,2,2,1,2,119,5,1,6.79506279,-0.17334544,-0.33695938,-1.28351383,-0.00573291,0.00033207,1.29231119,0.38639807,0.29561259,0.37008595
2,2,2,1,3,120,5,1,6.72428245,-0.16805136,-0.33564965,-1.27472768,-0.00508511,0.00031214,1.27902931,0.38628111,0.2947675,0.37927553
2,2,2,2,1,121,5,1,6.88680683,-0.17513709,-0.33754367,-1.30763272,-0.00629364,0.00035076,1.3583861,0.38054012,0.52184566,0.17441617
2,2,2,2,2,122,5,1,6.88202114,-0.17449691,-0.33732873,-1.30618863,-0.00576914,0.00033036,1.40977078,0.37499451,0.52683921,0.18520479
2,2,2,2,3,123,5,1,6.81011253,-0.16915137,-0.33600982,-1.29721655,-0.00512143,0.00031044,1.39544976,0.37487785,0.52581359,0.19440938
2,2,2,3,1,124,5,1,6.64863087,-0.15835704,-0.33530564,-1.27049686,-0.00622313,0.00034688,1.12647272,0.4071043,1.26078872,-0.62740798
2,2,2,3,2,125,5,1,6.63979506,-0.15758685,-0.33506609,-1.26827482,-0.00569891,0.00032652,1.16375489,0.40210947,1.26497538,-0.61653496
2,2,2,3,3,126,5,1,6.57017942,-0.15235154,-0.33376577,-1.25967872,-0.00505109,0.00030659,1.15163209,0.40201983,1.26433841,-0.6073756
2,2,3,1,1,127,5,1,6.76930293,-0.1833197,-0.33977669,-1.26990807,-0.00622291,0.00034605,1.12447469,0.40462389,0.2783881,0.3612728
2,2,3,1,2,128,5,1,6.77628119,-0.18359856,-0.3398301,-1.26951545,-0.00569307,0.00032426,1.17568194,0.39821466,0.28402408,0.37303342
2,2,3,1,3,129,5,1,6.73614337,-0.1803917,-0.33904822,-1.26429189,-0.00503759,0.00030291,1.19039912,0.39536419,0.28579119,0.3830318
2,2,3,2,1,130,5,1,6.84636178,-0.1840998,-0.34007638,-1.29078375,-0.00625992,0.00034443,1.21656448,0.39423051,0.50775782,0.17658395
2,2,3,2,2,131,5,1,6.85566989,-0.18445942,-0.34014495,-1.29082821,-0.0057299,0.00032263,1.2746468,0.38757387,0.51384175,0.18829704
2,2,3,2,3,132,5,1,6.81589448,-0.18125783,-0.33936426,-1.28568735,-0.00507439,0.00030127,1.29180241,0.3846253,0.515703,0.19828254
2,2,3,3,1,133,5,1,6.62297204,-0.16790328,-0.3379458,-1.25629297,-0.0061883,0.00034043,1.02203081,0.41919969,1.24946568,-0.62557036
2,2,3,3,2,134,5,1,6.62784837,-0.16810808,-0.33798566,-1.2555071,-0.00565859,0.00031866,1.06582952,0.41310997,1.25469009,-0.61375815
2,2,3,3,3,135,5,1,6.58745597,-0.16490485,-0.33720357,-1.25021568,-0.00500316,0.00029731,1.07790291,0.41041031,1.25639259,-0.60375559
2,3,1,1,1,136,5,1,6.36244842,-0.05668855,-0.33307989,-1.27619108,-0.00630757,0.00036056,0.91598476,0.43438668,0.27125297,0.35657825
2,3,1,1,2,137,5,1,6.32992949,-0.05511786,-0.3323854,-1.27014018,-0.00579685,0.00034428,0.92833087,0.43139793,0.27262883,0.36414047
2,3,1,1,3,138,5,1,6.20922394,-0.04724676,-0.33016511,-1.25434487,-0.00516848,0.00032833,0.87058981,0.43771976,0.26688253,0.37097842
2,3,1,2,1,139,5,1,6.44423577,-0.0578976,-0.33345834,-1.29747143,-0.00634392,0.00035885,1.00536443,0.42198672,0.50118205,0.17168233
2,3,1,2,2,140,5,1,6.41220431,-0.05633116,-0.33276554,-1.29153569,-0.0058331,0.00034256,1.02035599,0.41883618,0.502686,0.17921548
2,3,1,2,3,141,5,1,6.28710083,-0.04826544,-0.33050885,-1.27499789,-0.00520518,0.00032665,0.95460995,0.42547456,0.49617811,0.18615296
2,3,1,3,1,142,5,1,6.21360914,-0.04094879,-0.33118936,-1.26253803,-0.00627341,0.00035502,0.82551948,0.4501525,1.24217341,-0.63013682
2,3,1,3,2,143,5,1,6.18066019,-0.03937172,-0.33049232,-1.25639554,-0.00576279,0.00033876,0.83528173,0.44737622,1.24345856,-0.62256259
2,3,1,3,3,144,5,1,6.06383397,-0.03169042,-0.32830424,-1.24123903,-0.00513422,0.00032278,0.78531112,0.45339394,1.23841969,-0.61583907
2,3,2,1,1,145,5,1,6.34184603,-0.07095664,-0.33703925,-1.25305574,-0.00625087,0.00034873,0.76327601,0.45744696,0.2529543,0.36021261
2,3,2,1,2,146,5,1,6.33231396,-0.07099377,-0.33680425,-1.24951612,-0.00573165,0.00033061,0.78724961,0.4523422,0.25612697,0.36917146
2,3,2,1,3,147,5,1,6.26293202,-0.06652498,-0.3354726,-1.23988306,-0.00508945,0.00031247,0.77249288,0.4530906,0.25511588,0.37702828
2,3,2,2,1,148,5,1,6.411559,-0.07161618,-0.33731478,-1.27231656,-0.00628834,0.00034716,0.82828127,0.44649308,0.48074068,0.17562075
2,3,2,2,2,149,5,1,6.40319272,-0.07169565,-0.3370883,-1.26899185,-0.00576899,0.00032903,0.85571133,0.44119401,0.48414938,0.18453774
2,3,2,2,3,150,5,1,6.33246138,-0.06715719,-0.33574404,-1.25914905,-0.00512688,0.00031089,0.8394579,0.44199397,0.48291467,0.19242435
2,3,2,3,1,151,5,1,6.2032546,-0.05569638,-0.33523562,-1.24111053,-0.00621591,0.0003431,0.69600285,0.47173965,1.22574,-0.62679983
2,3,2,3,2,152,5,1,6.19274816,-0.05569932,-0.3349935,-1.23739146,-0.0056968,0.00032499,0.71645476,0.4668882,1.22872628,-0.61781658
2,3,2,3,3,153,5,1,6.12460519,-0.05130573,-0.33367352,-1.22794154,-0.0050546,0.00030685,0.70314524,0.46762239,1.22793321,-0.61000828
2,3,3,1,1,154,5,1,6.32125576,-0.08117847,-0.3400035,-1.23860511,-0.00620717,0.00034021,0.67789229,0.47247629,0.24197933,0.36264021
2,3,3,1,2,155,5,1,6.32698346,-0.08233393,-0.34008852,-1.23661682,-0.00568201,0.00032066,0.70756539,0.46594136,0.24618366,0.37271458
2,3,3,1,3,156,5,1,6.2889256,-0.0800905,-0.33933878,-1.23043562,-0.00503094,0.00030102,0.71367188,0.46330901,0.24750189,0.38139351
2,3,3,2,1,157,5,1,6.3848001,-0.08154579,-0.34022419,-1.25685384,-0.00624521,0.00033872,0.73121959,0.46229234,0.46867711,0.17820784
2,3,3,2,2,158,5,1,6.39193297,-0.08275676,-0.34032023,-1.25511603,-0.00571988,0.00031914,0.76451122,0.45555836,0.47315181,0.18823626
2,3,3,2,3,159,5,1,6.35375708,-0.0804953,-0.33956779,-1.24893798,-0.00506881,0.0002995,0.77154928,0.45287378,0.47447729,0.19691897
2,3,3,3,1,160,5,1,6.18796904,-0.06618079,-0.33824707,-1.22752163,-0.0061718,0.00033453,0.62210373,0.48596354,1.21572462,-0.62454189
