ZTOR,Delta sigma,kappa,Geometric spreading,Q,Branch,Damping (%),Period,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10
2,3,3,3,2,161,5,0.5,9.55046744,-0.34779834,-0.33788544,-1.41229036,-0.00568473,0.00028037,11.58086297,0.0888314,1.20484149,-0.71443264
2,3,3,3,3,162,5,0.5,9.51987765,-0.3428807,-0.33842562,-1.40508303,-0.00453533,0.00019908,11.15125141,0.09552362,1.21074118,-0.66294051
1,1,1,1,1,1,5,0.75,7.66852597,-0.35790374,-0.30872211,-1.37007706,-0.00636831,0.00035032,6.26590277,0.15629355,0.33526759,0.28645905
1,1,1,1,2,2,5,0.75,7.6299459,-0.35165941,-0.30836346,-1.36696489,-0.00571256,0.00030558,6.17200746,0.15929972,0.34075188,0.3184568
1,1,1,1,3,3,5,0.75,7.55359068,-0.34271538,-0.30718451,-1.36072564,-0.00489633,0.0002675,6.10399698,0.1605708,0.34296403,0.3422449
1,1,1,2,1,4,5,0.75,7.79187902,-0.35735541,-0.3087574,-1.40502509,-0.00640299,0.00034919,6.5567929,0.15224752,0.5783441,0.09958974
1,1,1,2,2,5,5,0.75,7.75307358,-0.35108327,-0.30839896,-1.4018873,-0.00574706,0.0003044,6.46071987,0.15519522,0.58378361,0.13162286
1,1,1,2,3,6,5,0.75,7.67611732,-0.34213042,-0.30722022,-1.39551267,-0.00493073,0.00026631,6.39095645,0.15644087,0.58587644,0.15540322
1,1,1,3,1,7,5,0.75,7.44846668,-0.34889634,-0.30764674,-1.3254388,-0.00634807,0.00034708,5.81039869,0.16456142,1.26816068,-0.69227147
1,1,1,3,2,8,5,0.75,7.41051429,-0.34267339,-0.30728633,-1.32246946,-0.00569257,0.0003024,5.72163832,0.16763785,1.27382898,-0.66032674
1,1,1,3,3,9,5,0.75,7.33538586,-0.33373352,-0.3061067,-1.31653275,-0.00487636,0.00026433,5.6576821,0.16894251,1.27632469,-0.63654846
1,1,2,1,1,10,5,0.75,7.66451651,-0.36803214,-0.31086526,-1.36396455,-0.00635902,0.00035161,6.30626112,0.15420222,0.33083663,0.28442113
1,1,2,1,2,11,5,0.75,7.63283506,-0.36238293,-0.31069898,-1.3612306,-0.0056984,0.0003047,6.20202427,0.1575739,0.33673977,0.31777969
1,1,2,1,3,12,5,0.75,7.5700776,-0.35448791,-0.30983814,-1.35612822,-0.0048753,0.00026423,6.12311387,0.15935324,0.33972657,0.34305245
1,1,2,2,1,13,5,0.75,7.78762867,-0.36749211,-0.31089902,-1.39885492,-0.00639387,0.00035051,6.59905996,0.15018352,0.57390992,0.0975099
1,1,2,2,2,14,5,0.75,7.75573304,-0.36182047,-0.31073379,-1.39608797,-0.00573303,0.00030355,6.49231293,0.15348855,0.57974643,0.13090599
1,1,2,2,3,15,5,0.75,7.69237376,-0.35391019,-0.3098726,-1.39085804,-0.00490984,0.00026307,6.41122976,0.15523386,0.58262278,0.15617147
1,1,2,3,1,16,5,0.75,7.44481529,-0.35901197,-0.30979197,-1.31941598,-0.00633857,0.00034834,5.84718609,0.16245501,1.26375318,-0.69424564
1,1,2,3,2,17,5,0.75,7.41375578,-0.35338161,-0.30962312,-1.31683031,-0.00567821,0.00030148,5.74876112,0.16590437,1.2698528,-0.66095012
1,1,2,3,3,18,5,0.75,7.35217336,-0.34549444,-0.30876105,-1.3120172,-0.0048552,0.00026104,5.67477647,0.16772251,1.27312463,-0.63569566
1,1,3,1,1,19,5,0.75,7.6409927,-0.37500992,-0.31240558,-1.35981883,-0.00635477,0.0003544,6.33735035,0.15263534,0.32758538,0.28224356
1,1,3,1,2,20,5,0.75,7.61441133,-0.3697527,-0.31238198,-1.35739865,-0.00568959,0.0003053,6.22412691,0.156338,0.33387482,0.3168675
1,1,3,1,3,21,5,0.75,7.56159664,-0.36260205,-0.31175277,-1.35312601,-0.00486087,0.00026252,6.13674484,0.15852025,0.33753388,0.34347938
1,1,3,2,1,22,5,0.75,7.76392642,-0.37448164,-0.31243849,-1.39465814,-0.00638978,0.00035333,6.63153858,0.1486361,0.5706448,0.09530019
1,1,3,2,2,23,5,0.75,7.73714324,-0.36920043,-0.31241627,-1.39220867,-0.00572431,0.00030418,6.51550996,0.15226674,0.57686734,0.129953
1,1,3,2,3,24,5,0.75,7.68379309,-0.36203321,-0.31178742,-1.38782256,-0.0048955,0.00026137,6.42562708,0.15440998,0.58041657,0.15658533
1,1,3,3,1,25,5,0.75,7.42154288,-0.36598141,-0.31133389,-1.31533144,-0.00633416,0.0003511,5.87566478,0.16087402,1.26051955,-0.69638583
1,1,3,3,2,26,5,0.75,7.39562362,-0.36074542,-0.31130788,-1.31306756,-0.00566926,0.00030206,5.76884052,0.16466151,1.26701906,-0.66183247
1,1,3,3,3,27,5,0.75,7.34386993,-0.3536013,-0.31067658,-1.30906085,-0.00484066,0.00025931,5.68690056,0.16689024,1.2709446,-0.63523753
1,2,1,1,1,28,5,0.75,8.91718045,-0.36537405,-0.34882027,-1.39020283,-0.00629379,0.0003261,6.25741262,0.15814221,0.34801808,0.280131
1,2,1,1,2,29,5,0.75,8.88355475,-0.36131271,-0.34845778,-1.38557046,-0.00564072,0.00028852,6.19871208,0.15967513,0.35179716,0.30431767
1,2,1,1,3,30,5,0.75,8.79764487,-0.35366856,-0.34703364,-1.37579377,-0.00483052,0.0002562,6.16281552,0.15932267,0.35149328,0.32206736
1,2,1,2,1,31,5,0.75,9.04121446,-0.36480064,-0.34885576,-1.4253396,-0.00632825,0.00032493,6.54513758,0.15411079,0.59120122,0.09333478
1,2,1,2,2,32,5,0.75,9.00730896,-0.36071871,-0.34849266,-1.42066614,-0.00567504,0.00028732,6.48531142,0.15561298,0.59493339,0.11752741
1,2,1,2,3,33,5,0.75,8.92061337,-0.35307686,-0.34706841,-1.41069988,-0.00486492,0.00025501,6.44870696,0.15526433,0.59450099,0.13524081
1,2,1,3,1,34,5,0.75,8.69596377,-0.35639097,-0.34774366,-1.34526155,-0.00627385,0.00032292,5.80684219,0.16634823,1.28070529,-0.69867281
1,2,1,3,2,35,5,0.75,8.66301444,-0.35234294,-0.34738014,-1.3407871,-0.00562091,0.00028537,5.75125674,0.16791704,1.28465386,-0.67451519
1,2,1,3,3,36,5,0.75,8.57871323,-0.34470148,-0.34595733,-1.33139772,-0.00481062,0.00025304,5.71752849,0.16756435,1.28467826,-0.6567369
1,2,2,1,1,37,5,0.75,8.93641077,-0.38140555,-0.35231536,-1.37877184,-0.00626994,0.00032337,6.32346893,0.15469602,0.34049967,0.27890785
1,2,2,1,2,38,5,0.75,8.91459043,-0.37829654,-0.3522621,-1.37501775,-0.00560951,0.0002834,6.25032564,0.15675931,0.34484442,0.30475615
1,2,2,1,3,39,5,0.75,8.85197553,-0.37231688,-0.35135676,-1.36753809,-0.00478864,0.00024839,6.19971075,0.15716081,0.3458897,0.32429248
1,2,2,2,1,40,5,0.75,9.0600761,-0.38085422,-0.35234912,-1.41380777,-0.00630469,0.00032225,6.61458698,0.15070368,0.58366923,0.09203532
1,2,2,2,2,41,5,0.75,9.03798156,-0.37772455,-0.3522961,-1.41000999,-0.00564409,0.00028225,6.53972201,0.1527292,0.58795674,0.11789779
1,2,2,2,3,42,5,0.75,8.97465419,-0.37174321,-0.35139086,-1.40236037,-0.00482323,0.00024724,6.48774546,0.15312344,0.58887613,0.13741065
1,2,2,3,1,43,5,0.75,8.71579054,-0.37240003,-0.3512419,-1.3339818,-0.00624968,0.00032013,5.86675353,0.16288345,1.27323248,-0.69979587
1,2,2,3,2,44,5,0.75,8.69468295,-0.36930368,-0.35118708,-1.33039956,-0.00558938,0.00028018,5.79779547,0.1649915,1.27776948,-0.67398756
1,2,2,3,3,45,5,0.75,8.63353208,-0.36332982,-0.35028222,-1.32327396,-0.00476848,0.00024519,5.75056127,0.1654006,1.27913515,-0.65444644
1,2,3,1,1,46,5,0.75,8.92594184,-0.39191038,-0.35471675,-1.37119457,-0.00625508,0.00032304,6.37371176,0.15219772,0.33535968,0.27752259
1,2,3,1,2,47,5,0.75,8.91307086,-0.38951776,-0.35489369,-1.36808939,-0.00558876,0.00028086,6.28954355,0.15467802,0.34021018,0.30477713
1,2,3,1,3,48,5,0.75,8.8666689,-0.38470875,-0.35435209,-1.36214861,-0.0047598,0.0002435,6.22730194,0.15565362,0.34214928,0.32576392
1,2,3,2,1,49,5,0.75,9.04938887,-0.39137857,-0.35474996,-1.40616223,-0.00629004,0.00032196,6.66724055,0.14823604,0.57852247,0.09059791
1,2,3,2,2,50,5,0.75,9.0362123,-0.38896116,-0.35492682,-1.4030105,-0.00562351,0.00027974,6.58093918,0.15067145,0.58330884,0.11787226
1,2,3,2,3,51,5,0.75,8.98916098,-0.38414641,-0.35438558,-1.39691746,-0.00479454,0.00024237,6.51685474,0.15163175,0.58511778,0.1388614
1,2,3,3,1,52,5,0.75,8.70569667,-0.3828836,-0.35364503,-1.32650957,-0.00623452,0.00031975,5.91252581,0.16036924,1.26812499,-0.70111804
1,2,3,3,2,53,5,0.75,8.69359175,-0.38051097,-0.35382052,-1.32358171,-0.0055684,0.00027761,5.83343662,0.16289795,1.2731876,-0.67391622
1,2,3,3,3,54,5,0.75,8.6484645,-0.37570505,-0.35327824,-1.31795622,-0.00473945,0.00024026,5.77529668,0.16389203,1.27541811,-0.65293575
1,3,1,1,1,55,5,0.75,9.08656779,-0.3237038,-0.35847197,-1.39967425,-0.00626519,0.00031719,6.24471944,0.1593381,0.35365254,0.27815908
1,3,1,1,2,56,5,0.75,9.05311295,-0.32044881,-0.3580738,-1.39412662,-0.00561686,0.00028299,6.20038572,0.16024516,0.35658665,0.2992115
1,3,1,1,3,57,5,0.75,8.96195445,-0.31341408,-0.35652982,-1.3824606,-0.00481319,0.00025352,6.17845213,0.15916265,0.35511823,0.31442276
1,3,1,2,1,58,5,0.75,9.21092235,-0.32311764,-0.3585076,-1.43490006,-0.00629959,0.00031601,6.53084864,0.1553046,0.59687505,0.09141631
1,3,1,2,2,59,5,0.75,9.1771751,-0.31984756,-0.35810897,-1.42930269,-0.00565112,0.00028178,6.48583442,0.15619249,0.59977017,0.1124528
1,3,1,2,3,60,5,0.75,9.08512463,-0.31281845,-0.35656448,-1.41742054,-0.00484756,0.00025233,6.4636626,0.15512644,0.59816386,0.12760795
1,3,1,3,1,61,5,0.75,8.86471969,-0.31472606,-0.35739378,-1.35457979,-0.00624539,0.00031403,5.7965927,0.16753081,1.28623285,-0.70067868
1,3,1,3,2,62,5,0.75,8.83203297,-0.31148353,-0.35699521,-1.34921056,-0.00559715,0.00027985,5.75461586,0.16845851,1.28934521,-0.67964272
1,3,1,3,3,63,5,0.75,8.74270039,-0.30445071,-0.35545372,-1.33798073,-0.00479331,0.00025036,5.7340084,0.16736244,1.2882346,-0.66439127
1,3,2,1,1,64,5,0.75,9.11349037,-0.34226014,-0.36257272,-1.38541268,-0.00623386,0.00031247,6.32202708,0.15523889,0.34449581,0.27728646
1,3,2,1,2,65,5,0.75,9.09405112,-0.34007268,-0.36253313,-1.38104651,-0.00557703,0.00027574,6.26229771,0.15673364,0.34814098,0.3001852
1,3,2,1,3,66,5,0.75,9.03066887,-0.33490341,-0.36159492,-1.37235216,-0.00476056,0.0002434,6.22432096,0.15652612,0.34831096,0.31744361
1,3,2,2,1,67,5,0.75,9.23742868,-0.34170632,-0.36260721,-1.42051429,-0.00626854,0.00031134,6.61222064,0.15125029,0.58770929,0.09042312
1,3,2,2,2,68,5,0.75,9.21766687,-0.339501,-0.36256747,-1.41609091,-0.00561159,0.00027459,6.55112468,0.15271835,0.59129181,0.11334233
1,3,2,2,3,69,5,0.75,9.15348197,-0.33432936,-0.36162869,-1.40720928,-0.00479515,0.00024224,6.51214182,0.15251589,0.59132774,0.13056597
1,3,2,3,1,70,5,0.75,8.89241357,-0.3332541,-0.36149814,-1.34051638,-0.00621363,0.00030923,5.86665559,0.16341082,1.27714735,-0.70143768
1,3,2,3,2,71,5,0.75,8.87377411,-0.33108338,-0.36145811,-1.33633293,-0.00555693,0.00027253,5.81043867,0.16493493,1.28098427,-0.67856659
1,3,2,3,3,72,5,0.75,8.81200377,-0.3259178,-0.36052098,-1.32802897,-0.00474037,0.00024018,5.77517653,0.16472139,1.28150087,-0.66129849
1,3,3,1,1,73,5,0.75,9.1070702,-0.35422461,-0.36534869,-1.37607912,-0.00621377,0.00031064,6.38116423,0.15229629,0.33839884,0.27628686
1,3,3,1,2,74,5,0.75,9.09772557,-0.35280129,-0.36556749,-1.3725356,-0.00555011,0.00027165,6.30862217,0.15427591,0.34257701,0.30066084
1,3,3,1,3,75,5,0.75,9.05338044,-0.34896049,-0.36505042,-1.36575964,-0.00472447,0.0002369,6.25793562,0.15471455,0.34381673,0.3194527
1,3,3,2,1,76,5,0.75,9.23068152,-0.35368603,-0.36538127,-1.4110965,-0.00624868,0.00030955,6.67423422,0.14834319,0.58159389,0.08937779
1,3,3,2,2,77,5,0.75,9.22107048,-0.3522499,-0.36560126,-1.4074982,-0.00558488,0.00027053,6.59986452,0.15028783,0.58571014,0.1137588
1,3,3,2,3,78,5,0.75,9.17598971,-0.34840154,-0.3650836,-1.40055585,-0.00475923,0.00023578,6.54764383,0.15072187,0.5868229,0.13252904
1,3,3,3,1,79,5,0.75,8.88646147,-0.34519571,-0.36427642,-1.33130945,-0.00619321,0.00030734,5.92046744,0.16045067,1.27109225,-0.70235849
1,3,3,3,2,80,5,0.75,8.87790488,-0.34379167,-0.36449448,-1.32794443,-0.00552974,0.00026839,5.85231036,0.1624681,1.27546811,-0.678023
1,3,3,3,3,81,5,0.75,8.83502359,-0.33995878,-0.36397781,-1.32152125,-0.0047041,0.00023365,5.80533028,0.1629078,1.27703421,-0.65923386
2,1,1,1,1,82,5,0.75,7.71553371,-0.29766177,-0.2997944,-1.48493521,-0.00631526,0.00034393,13.11248321,0.0774408,0.42088256,0.30497313
2,1,1,1,2,83,5,0.75,7.66936444,-0.29150506,-0.29950111,-1.47952153,-0.00565705,0.00029868,12.85145362,0.0809934,0.42388122,0.33726372
2,1,1,1,3,84,5,0.75,7.57956273,-0.28284612,-0.29837402,-1.46944099,-0.00484077,0.0002605,12.6400139,0.08277573,0.42296403,0.36057476
2,1,1,2,1,85,5,0.75,7.902697,-0.29709128,-0.29980698,-1.53518115,-0.00634863,0.00034299,13.6360024,0.07500454,0.67448127,0.12146142
2,1,1,2,2,86,5,0.75,7.85535096,-0.29088831,-0.29951405,-1.52953678,-0.00569009,0.00029767,13.36982433,0.0784785,0.67727913,0.1537504
2,1,1,2,3,87,5,0.75,7.76400646,-0.28220049,-0.29838628,-1.51913748,-0.00487364,0.00025945,13.15448746,0.08022171,0.6761907,0.17694608
2,1,1,3,1,88,5,0.75,7.26825363,-0.29138915,-0.29891182,-1.37844231,-0.00631167,0.00034288,11.82862668,0.08487758,1.29149907,-0.6702071
2,1,1,3,2,89,5,0.75,7.22533456,-0.2853332,-0.29861687,-1.3737085,-0.00565426,0.0002978,11.58536268,0.08859534,1.29512585,-0.63792243
2,1,1,3,3,90,5,0.75,7.14142929,-0.27670994,-0.29748921,-1.36500254,-0.00483809,0.00025968,11.39364593,0.09043931,1.29523524,-0.61439464
2,1,2,1,1,91,5,0.75,7.70470337,-0.30737176,-0.30182304,-1.4781603,-0.00630847,0.00034568,13.21539544,0.07520983,0.41656856,0.30222129
2,1,2,1,2,92,5,0.75,7.6651084,-0.30185803,-0.30173634,-1.47292556,-0.00564506,0.00029818,12.92820078,0.07914541,0.41972883,0.33594555
2,1,2,1,3,93,5,0.75,7.58994197,-0.29426458,-0.3009409,-1.46414962,-0.00482132,0.00025752,12.69025929,0.08146253,0.41959418,0.36086727
2,1,2,2,1,94,5,0.75,7.89180996,-0.30682103,-0.30183474,-1.5283842,-0.00634206,0.00034478,13.74222869,0.0728227,0.67022753,0.118644
2,1,2,2,2,95,5,0.75,7.85091756,-0.30125651,-0.30174819,-1.52289484,-0.0056783,0.0002972,13.44927663,0.07666958,0.67316237,0.15236287
2,1,2,2,3,96,5,0.75,7.77418989,-0.2936393,-0.30095314,-1.51378184,-0.00485443,0.00025651,13.20669971,0.0789328,0.6728216,0.17719197
2,1,2,3,1,97,5,0.75,7.25893764,-0.30104027,-0.30094278,-1.37208058,-0.00630424,0.00034452,11.92597099,0.08253785,1.28738338,-0.67278438
2,1,2,3,2,98,5,0.75,7.22272097,-0.2956296,-0.30085339,-1.36755973,-0.00564168,0.0002972,11.65818544,0.0866601,1.2912158,-0.63908273
2,1,2,3,3,99,5,0.75,7.15316627,-0.28808884,-0.30005724,-1.36007293,-0.00481821,0.00025663,11.44129052,0.08906682,1.29206655,-0.61397617
2,1,3,1,1,100,5,0.75,7.67693551,-0.31411358,-0.30328999,-1.47359074,-0.00630611,0.00034881,13.29479123,0.07353058,0.41346633,0.29952042
2,1,3,1,2,101,5,0.75,7.64184386,-0.3089942,-0.30335163,-1.46849086,-0.00563787,0.00029908,12.98491009,0.07780482,0.41678949,0.33455427
2,1,3,1,3,102,5,0.75,7.57742851,-0.3021726,-0.30280097,-1.46064456,-0.00480805,0.00025602,12.72582271,0.08055388,0.41727936,0.36095858
2,1,3,2,1,103,5,0.75,7.86393849,-0.31357272,-0.30329982,-1.52379353,-0.00633985,0.00034794,13.82403095,0.07117953,0.66716332,0.11587802
2,1,3,2,2,104,5,0.75,7.82753918,-0.3084108,-0.30336351,-1.51841833,-0.00567126,0.00029813,13.50786412,0.07535672,0.67023407,0.15093054
2,1,3,2,3,105,5,0.75,7.76158005,-0.30155922,-0.30281336,-1.51024476,-0.00484122,0.00025502,13.24356521,0.07804295,0.67051552,0.17724395
2,1,3,3,1,106,5,0.75,7.23217203,-0.30773046,-0.30241047,-1.36780147,-0.00630134,0.00034756,12.00116746,0.08077729,1.28441495,-0.67536614
2,1,3,3,2,107,5,0.75,7.20068617,-0.30272792,-0.30247006,-1.36345484,-0.00563408,0.00029804,11.71234753,0.08525438,1.28846366,-0.64036013
2,1,3,3,3,108,5,0.75,7.14154484,-0.29596777,-0.3019179,-1.35680998,-0.00480464,0.00025508,11.47499989,0.08811754,1.28988817,-0.61380598
2,2,1,1,1,109,5,0.75,8.97318826,-0.30571834,-0.34004114,-1.50586826,-0.0062378,0.00031919,13.01396459,0.07989851,0.4332537,0.29972261
2,2,1,1,2,110,5,0.75,8.93070763,-0.30168714,-0.33971317,-1.4988483,-0.0055834,0.0002813,12.82903242,0.08200364,0.43477407,0.32392236
2,2,1,1,3,111,5,0.75,8.82676164,-0.29426523,-0.3383008,-1.48438482,-0.00477481,0.00024916,12.690121,0.08210375,0.43107426,0.3407046
2,2,1,2,1,112,5,0.75,9.16030457,-0.30511148,-0.34005375,-1.55612884,-0.00627085,0.0003182,13.5286037,0.07744091,0.68674952,0.11632075
2,2,1,2,2,113,5,0.75,9.11685845,-0.30105133,-0.33972591,-1.54891667,-0.00561623,0.00028026,13.34059077,0.07950025,0.68814091,0.14047133
2,2,1,2,3,114,5,0.75,9.01136294,-0.29361831,-0.33831268,-1.53412187,-0.00480768,0.00024811,13.19999246,0.07959965,0.68432862,0.15708655
2,2,1,3,1,115,5,0.75,8.52376341,-0.29953387,-0.33915729,-1.39877982,-0.00623508,0.00031829,11.74664934,0.08736961,1.30358958,-0.67570613
2,2,1,3,2,116,5,0.75,8.48473693,-0.29556718,-0.3388284,-1.3925187,-0.00558113,0.0002805,11.57571188,0.08955688,1.30572136,-0.65143444
2,2,1,3,3,117,5,0.75,8.38792232,-0.28813889,-0.33741704,-1.37976016,-0.00477217,0.00024835,11.45368177,0.0896255,1.30320702,-0.63430153
2,2,2,1,1,118,5,0.75,8.98054821,-0.32108721,-0.34335211,-1.49314461,-0.0062181,0.00031721,13.1803712,0.07624521,0.42577925,0.29729933
2,2,2,1,2,119,5,0.75,8.94959514,-0.31807653,-0.3433525,-1.48676778,-0.00555592,0.00027684,12.95979864,0.07888493,0.42755178,0.3232408
2,2,2,1,3,120,5,0.75,8.87105007,-0.31238182,-0.34248519,-1.47491283,-0.00473575,0.00024187,12.78257006,0.07979752,0.42518357,0.34210384
2,2,2,2,1,121,5,0.75,9.16757458,-0.32051627,-0.34336361,-1.54336537,-0.00625151,0.00031628,13.70084088,0.07386387,0.67937795,0.11375946
2,2,2,2,2,122,5,0.75,9.13547158,-0.31747157,-0.34336421,-1.53675463,-0.00558914,0.00027586,13.47612363,0.0764458,0.68097752,0.13968538
2,2,2,2,3,123,5,0.75,9.05536163,-0.31176435,-0.34249682,-1.52455927,-0.00476889,0.00024087,13.29591455,0.07733859,0.67845847,0.158382
2,2,2,3,1,124,5,0.75,8.53373188,-0.31479808,-0.34247106,-1.38677702,-0.00621429,0.00031612,11.90336879,0.08354522,1.29647083,-0.67784119
2,2,2,3,2,125,5,0.75,8.50643421,-0.31186468,-0.3424705,-1.38119519,-0.00555266,0.00027588,11.69926941,0.08629548,1.29890644,-0.651844
2,2,2,3,3,126,5,0.75,8.43448554,-0.30618369,-0.34160323,-1.37090262,-0.00473237,0.00024093,11.54105612,0.08721814,1.29766494,-0.63269586
2,2,3,1,1,127,5,0.75,8.96275108,-0.33115265,-0.3456273,-1.48486165,-0.00620614,0.00031741,13.30697683,0.07359546,0.42082823,0.29508076
2,2,3,1,2,128,5,0.75,8.94020191,-0.32889058,-0.34587063,-1.47890064,-0.00553771,0.00027476,13.05682067,0.07667678,0.42280848,0.32251251
2,2,3,1,3,129,5,0.75,8.87959204,-0.32440387,-0.34538641,-1.46886917,-0.00470879,0.00023731,12.85054163,0.07820674,0.42143044,0.34298937
2,2,3,2,1,130,5,0.75,9.14970961,-0.33061756,-0.34563893,-1.53503452,-0.00623994,0.00031654,13.83147241,0.0712693,0.67447175,0.11148626
2,2,3,2,2,131,5,0.75,9.12588014,-0.32830631,-0.34588128,-1.52883122,-0.00557112,0.00027382,13.57639262,0.07428393,0.67626508,0.13886849
2,2,3,2,3,132,5,0.75,9.06373288,-0.32380637,-0.34539805,-1.51845859,-0.00474212,0.00023633,13.36619338,0.07578081,0.67471342,0.15922324
2,2,3,3,1,133,5,0.75,8.51755456,-0.32478908,-0.34474852,-1.37894898,-0.00620155,0.00031619,12.02256396,0.08077171,1.29172882,-0.67986312
2,2,3,3,2,134,5,0.75,8.49884873,-0.32261034,-0.34498985,-1.37382943,-0.00553377,0.00027369,11.79110231,0.08398469,1.29443461,-0.65238985
2,2,3,3,3,135,5,0.75,8.44431259,-0.3181546,-0.34450527,-1.36521728,-0.0047049,0.00023629,11.60492181,0.08555896,1.29409904,-0.6316749
2,3,1,1,1,136,5,0.75,9.14836312,-0.26434451,-0.34976904,-1.51604677,-0.00620768,0.00031002,12.95765389,0.08131089,0.43894428,0.29832923
2,3,1,1,2,137,5,0.75,9.10519847,-0.2611096,-0.34939319,-1.50798084,-0.00555856,0.00027559,12.80434129,0.08278565,0.43968568,0.31922206
2,3,1,1,3,138,5,0.75,8.9935357,-0.25426162,-0.34784163,-1.49116596,-0.00475722,0.00024644,12.69683157,0.08212709,0.43463007,0.3332297
2,3,1,2,1,139,5,0.75,9.33553861,-0.26372655,-0.34978229,-1.56632245,-0.00624062,0.00030901,13.46837999,0.07883261,0.69239603,0.11498155
2,3,1,2,2,140,5,0.75,9.29147074,-0.26046105,-0.34940594,-1.55808711,-0.00559132,0.00027454,13.31274858,0.08027917,0.69304276,0.13582109
2,3,1,2,3,141,5,0.75,9.17823799,-0.25361099,-0.34785355,-1.54093028,-0.00479007,0.00024539,13.20454161,0.0796366,0.6878943,0.14962836
2,3,1,3,1,142,5,0.75,8.69755233,-0.25820354,-0.34888371,-1.4085893,-0.00620545,0.00030919,11.69740212,0.08881875,1.30909343,-0.67723999
2,3,1,3,2,143,5,0.75,8.65806534,-0.25502051,-0.34850793,-1.40134268,-0.0055566,0.00027484,11.55655699,0.09034078,1.31045329,-0.65623318
2,3,1,3,3,144,5,0.75,8.55419924,-0.24814473,-0.34695784,-1.38641175,-0.00475468,0.00024564,11.46480849,0.08960932,1.30667775,-0.64180858
2,3,2,1,1,145,5,0.75,9.16039583,-0.28214791,-0.35365592,-1.50000267,-0.00618131,0.00030618,13.15147063,0.07696457,0.4296689,0.29597084
2,3,2,1,2,146,5,0.75,9.13107074,-0.28005545,-0.35366016,-1.49288554,-0.00552322,0.00026914,12.95919201,0.07904047,0.43075906,0.31884005
2,3,2,1,3,147,5,0.75,9.05032009,-0.27515628,-0.35274757,-1.47954817,-0.00470799,0.00023692,12.81002092,0.07932497,0.42746921,0.33521809
2,3,2,2,1,148,5,0.75,9.34738684,-0.28157187,-0.35366767,-1.55021427,-0.00621467,0.00030524,13.66912616,0.07457573,0.68322075,0.1124719
2,3,2,2,2,149,5,0.75,9.31695691,-0.27944324,-0.35367137,-1.54288297,-0.00555638,0.00026815,13.47332965,0.07660975,0.68417404,0.13530058
2,3,2,2,3,150,5,0.75,9.23464369,-0.27453922,-0.35275902,-1.52919868,-0.00474113,0.00023592,13.32186447,0.07689024,0.68074951,0.15150574
2,3,2,3,1,151,5,0.75,8.71292431,-0.2758833,-0.35277433,-1.39345572,-0.00617775,0.00030513,11.87988347,0.08427117,1.30027426,-0.67924603
2,3,2,3,2,152,5,0.75,8.68748442,-0.27385339,-0.35277795,-1.38720275,-0.00552007,0.0002682,11.70304091,0.08642438,1.30205102,-0.65627973
2,3,2,3,3,153,5,0.75,8.61373911,-0.26895355,-0.35186609,-1.37553647,-0.00470454,0.00023597,11.57178452,0.0866843,1.29993704,-0.63957122
2,3,3,1,1,154,5,0.75,9.14512011,-0.29358676,-0.3562826,-1.48979441,-0.00616456,0.00030496,13.30003361,0.07385044,0.42373004,0.29401235
2,3,3,1,2,155,5,0.75,9.12574471,-0.29231244,-0.35656197,-1.4833237,-0.0054993,0.0002656,13.07548424,0.07642251,0.4251116,0.31843625
2,3,3,1,3,156,5,0.75,9.06598681,-0.28879239,-0.3560934,-1.4722124,-0.00467416,0.00023083,12.89329799,0.07741063,0.4229393,0.33659416
2,3,3,2,1,157,5,0.75,9.33204101,-0.29304311,-0.35629374,-1.5399679,-0.00619825,0.00030408,13.82248271,0.07152846,0.6773589,0.11042188
2,3,3,2,2,158,5,0.75,9.31145592,-0.29173303,-0.35657312,-1.53325401,-0.00553274,0.00026466,13.59359819,0.07404552,0.67856666,0.13480173
2,3,3,2,3,159,5,0.75,9.25005318,-0.28819737,-0.35610374,-1.52178789,-0.00470754,0.00022988,13.40809422,0.07501199,0.67623518,0.15279497
2,3,3,3,1,160,5,0.75,8.69963882,-0.28723459,-0.35540345,-1.3838054,-0.00616009,0.00030376,12.01976477,0.08101128,1.29460622,-0.68097542
2,3,3,3,2,161,5,0.75,8.68422387,-0.28603238,-0.35568162,-1.37821009,-0.00549534,0.00026452,11.81269739,0.08368739,1.29670544,-0.65647522
2,3,3,3,3,162,5,0.75,8.63094864,-0.2825286,-0.35521241,-1.36863418,-0.0046701,0.00022979,11.65022471,0.08468472,1.29565804,-0.63806701
1,1,1,1,1,1,5,1,7.63928275,-0.40843509,-0.33227591,-1.33946646,-0.00639761,0.00038508,6.42050079,0.1504974,0.37744087,0.33739437
1,1,1,1,2,2,5,1,7.59222762,-0.40354541,-0.33155061,-1.33448488,-0.005871,0.00036112,6.38165566,0.15100296,0.37849197,0.35235378
1,1,1,1,3,3,5,1,7.5014759,-0.39524822,-0.32994085,-1.32563236,-0.0052217,0.00033892,6.35854002,0.15015797,0.37675199,0.36408786
1,1,1,2,1,4,5,1,7.76401465,-0.40781737,-0.33230584,-1.37488439,-0.006432,0.00038389,6.72308795,0.14654332,0.62104095,0.15046936
1,1,1,2,2,5,5,1,7.71655881,-0.40292264,-0.33158071,-1.36981228,-0.00590534,0.00035992,6.68337246,0.1470389,0.62202419,0.16541548
