lon,lat,unit,dr
-76.48955497,3.48609528,Q4,0.538770554
-76.48515064,3.475679163,Q4,0.307175577
-76.48786261,3.484094631,Q4,0.316308535
-76.48664092,3.474924795,Q4,0.261517977
-76.485223,3.458085171,Q4,0.853767536
-76.48919649,3.466957374,Q4,0.043015016
-76.48163867,3.449863769,Q4,1.105367954
-76.47942377,3.450912067,Q4,1.165729958
-76.48448501,3.458461355,Q4,0.882215143
-76.50115885,3.472588955,Q4,0.968535066
-76.49018016,3.448613377,Q4,0.350543569
-76.48883444,3.475162413,Q4,0.445303786
-76.47922012,3.459960071,Q4,0.471994532
-76.48666223,3.459869128,Q4,0.600339022
-76.49102465,3.491654923,Q4,0.278054917
-76.49339379,3.466453436,Q4,0.42370345
-76.48714798,3.471705575,Q4,0.040903306
-76.48553915,3.463734383,Q4,0.45949392
-76.48783509,3.465785721,Q4,0.194395789
-76.48971069,3.459337415,Q4,0.402455544
-76.4955277,3.470281976,Q4,0.682581499
-76.48265,3.466569189,Q4,0.609158499
-76.48860601,3.455480512,Q4,0.792568376
-76.48486827,3.47006454,Q4,0.267371883
-76.49407666,3.448374356,Q4,0.389418287
-76.49303541,3.465455662,Q4,0.340013663
-76.48323789,3.466111971,Q4,0.691331878
-76.48298059,3.445579639,Q4,0.663010284
-76.48757501,3.489989142,Q4,0.137795994
-76.48973539,3.473892618,Q4,0.416302726
-76.48004455,3.460386673,Q4,0.560938282
-76.48579181,3.457852387,Q4,0.827346925
-76.48734502,3.458251017,Q4,0.673880213
-76.4843256,3.460260194,Q4,0.756887894
-76.48799459,3.486589544,Q4,0.439303887
-76.4782463,3.45322928,Q4,0.876939554
-76.48910017,3.473450673,Q4,0.331608811
-76.49879317,3.464448802,Q4,0.713561189
-76.48060959,3.479168613,Q4,0.541617074
-76.49084056,3.487961779,Q4,0.553960206
-76.48687948,3.476943206,Q4,0.476361478
-76.49518041,3.467979769,Q4,0.622366529
-76.49436331,3.470657714,Q4,0.572276437
-76.50051731,3.482972721,Q4,0.012320618
-76.48694592,3.460926909,Q4,0.494863602
-76.49393311,3.473526587,Q4,0.717575736
-76.49234612,3.466546952,Q4,0.307207861
-76.48841968,3.483910931,Q4,0.295882027
-76.48505773,3.447301867,Q4,0.635104729
-76.48477021,3.454057302,Q4,1.193442126
-76.4887051,3.48621199,Q4,0.52367675
-76.4833268,3.45336866,Q4,1.213044389
-76.48092416,3.477823052,Q4,0.546766935
-76.48069592,3.449487214,Q4,1.149885991
-76.48513786,3.458400549,Q4,0.835664685
-76.49504685,3.47441342,Q4,0.773749288
-76.48954488,3.466249232,Q4,0.004275816
-76.49571969,3.464615746,Q4,0.485029894
-76.47946485,3.458516018,Q4,0.539580194
-76.48430347,3.463652413,Q4,0.59614969
-76.49895557,3.442199896,Q4,0.905607272
-76.50583146,3.477630677,Q4,0.317483789
-76.49177799,3.488888352,Q4,0.554813856
-76.47901383,3.456992328,Q4,0.586672342
-76.4785715,3.464000138,Q4,0.553476353
-76.49018568,3.473375988,Q4,0.411086632
-76.49351845,3.451297307,Q4,0.641510022
-76.48075973,3.449222247,Q4,1.124035345
-76.48738479,3.458552852,Q4,0.647020944
-76.50104298,3.474369143,Q4,0.773812262
-76.4875386,3.472760312,Q4,0.154546938
-76.49072541,3.478372703,Q4,0.319940829
-76.50605383,3.477049029,Q4,0.345732628
-76.48162091,3.47979984,Q4,0.412469046
-76.49973849,3.485005552,Q4,0.110919348
-76.4980151,3.441871599,Q4,0.832091367
-76.49086751,3.447437826,Q4,0.199316653
-76.49768931,3.44270002,Q4,0.75489715
-76.49344809,3.469385619,Q4,0.435514567
-76.48463551,3.461028653,Q4,0.677438224
-76.48886653,3.453453929,Q4,0.902764784
-76.48863414,3.483699071,Q4,0.27232427
-76.48755335,3.467983132,Q4,0.219907153
-76.48965673,3.459024588,Q4,0.431294791
-76.50796091,3.478249573,Q4,0.101390449
-76.4835226,3.472201915,Q4,0.079476759
-76.48506136,3.463932924,Q4,0.507995031
-76.49681492,3.475595186,Q4,0.715206045
-76.49201341,3.472131227,Q4,0.456923553
-76.48065885,3.457316413,Q4,0.717480093
-76.48866269,3.454888437,Q4,0.834664711
-76.49006756,3.486323124,Q4,0.564105651
-76.48919078,3.460399351,Q4,0.359837836
-76.47621974,3.464145563,Q4,0.436253191
-76.47977624,3.451626402,Q4,1.112400745
-76.48097266,3.448449269,Q4,1.046516665
-76.49539652,3.443898371,Q4,0.467228924
-76.48474067,3.448801205,Q4,0.777922085
-76.482658,3.483036189,Q4,0.076462697
-76.49602411,3.445323698,Q4,0.487828258
-76.48579682,3.485938455,Q4,0.398527879
-76.49896372,3.477647743,Q4,0.529879036
-76.48746153,3.448843165,Q4,0.567289055
-76.49392989,3.471978256,Q4,0.602038041
-76.48418026,3.475188583,Q4,0.25262557
-76.48909409,3.466580431,Q4,0.054401377
-76.48345708,3.480737857,Q4,0.194343914
-76.50892931,3.477264807,Q4,0.102677253
-76.48658266,3.490984765,Q4,0.018511736
-76.4957553,3.447764627,Q4,0.502802972
-76.49311873,3.465427775,Q4,0.344372176
-76.49801494,3.476160521,Q4,0.724515124
-76.4865478,3.475157068,Q4,0.279071815
-76.48363855,3.461132376,Q4,0.764335156
-76.48258382,3.478404099,Q4,0.446502293
-76.48669538,3.449873344,Q4,0.708528452
-76.48441631,3.457277337,Q4,0.980712209
-76.48176513,3.467321137,Q4,0.480460923
-76.4958458,3.471127763,Q4,0.744858666
-76.50793831,3.479139656,Q4,0.033183135
-76.48957289,3.470472865,Q4,0.134642042
-76.48406819,3.484651997,Q4,0.1614615
-76.48912818,3.478115639,Q4,0.348525041
-76.48599013,3.473009461,Q4,0.052385633
-76.48277888,3.455815567,Q4,1.004952976
-76.48920812,3.448799765,Q4,0.428413267
-76.48932197,3.45800872,Q4,0.537490195
-76.48764691,3.453879458,Q4,0.993864803
-76.50749778,3.477306491,Q4,0.211956239
-76.48134883,3.460687202,Q4,0.706598323
-76.4948149,3.466670188,Q4,0.575423221
-76.4954458,3.445763815,Q4,0.420291546
-76.487572,3.473388585,Q4,0.206572094
-76.49612902,3.478839432,Q4,0.376597604
-76.49070611,3.448860348,Q4,0.353129019
-76.48349236,3.464768653,Q4,0.677285333
-76.49679696,3.440610546,Q4,0.814028429
-76.48908503,3.469897374,Q4,0.051034276
-76.49583629,3.475907955,Q4,0.637701215
-76.48068017,3.478107262,Q4,0.580635442
-76.48627208,3.487609303,Q4,0.239224914
-76.48908805,3.448969818,Q4,0.451495221
-76.49662313,3.474808942,Q4,0.784236495
-76.50090693,3.47595992,Q4,0.602599268
-76.48391188,3.47189443,Q4,0.113667531
-76.49820214,3.45072246,Q4,0.43201569
-76.49045591,3.470314342,Q4,0.19160684
-76.48367462,3.466227129,Q4,0.657018946
-76.4941787,3.472274862,Q4,0.643990934
-76.49060122,3.468525027,Q4,0.113183833
-76.49318922,3.467773134,Q4,0.400956303
-76.48935929,3.474529483,Q4,0.436805814
-76.4845573,3.473191514,Q4,0.030561629
-76.48490546,3.471328149,Q4,0.165094367
-76.48639634,3.487912013,Q4,0.215416215
-76.47863344,3.460906719,Q4,0.407678233
-76.48345314,3.471281027,Q4,0.181874833
-76.49064374,3.466546382,Q4,0.117911841
-76.48337826,3.470007227,Q4,0.32351493
-76.48567157,3.48547996,Q4,0.352629944
-76.50236337,3.483044891,Q4,0.163144688
-76.48308956,3.484640999,Q4,0.083650329
-76.49006708,3.482040606,Q4,0.087911376
-76.48646345,3.45577276,Q4,0.938052278
-76.48211446,3.453118028,Q4,1.133346714
-76.49347256,3.466643759,Q4,0.432462274
-76.47746553,3.451765906,Q4,1.000226014
-76.49921453,3.464369037,Q4,0.740419672
-76.50281464,3.473781745,Q4,0.830432067
-76.49316107,3.469230172,Q4,0.401393121
-76.49588094,3.467603123,Q4,0.700261911
-76.48396523,3.477674903,Q4,0.429045116
-76.48622161,3.45614206,Q4,0.928030521
-76.49338297,3.473511822,Q4,0.673159128
-76.48263853,3.482594894,Q4,0.112691122
-76.48910247,3.468195545,Q4,0.053469563
-76.50773077,3.479454027,Q4,0.024783367
-76.47799896,3.453859058,Q4,0.801807121
-76.48202499,3.473391522,Q4,0.052801504
-76.49776721,3.485143861,Q4,0.009698523
-76.4982152,3.482869329,Q4,0.176816034
-76.48821927,3.460658332,Q4,0.41586163
-76.48462117,3.486353154,Q4,0.338696823
-76.48937334,3.455548743,Q4,0.726870983
-76.47810355,3.464917642,Q4,0.440980208
-76.47647448,3.464039182,Q4,0.434894554
-76.48974247,3.459753017,Q4,0.36727938
-76.48979118,3.489820674,Q4,0.325292179
-76.48593225,3.477110595,Q4,0.460280835
-76.48931584,3.472348281,Q4,0.261888798
-76.49714605,3.439504836,Q4,0.928414533
-76.4911659,3.470748908,Q4,0.281599486
-76.49620185,3.440691102,Q4,0.760903051
-76.49129119,3.467378346,Q4,0.189904997
-76.50025957,3.472587622,Q4,0.984328902
-76.48461726,3.462774604,Q4,0.587687922
-76.48425421,3.46806586,Q4,0.472802972
-76.50248538,3.48252928,Q4,0.132197145
-76.50038555,3.488818125,Q4,0.46735353
-76.49633924,3.451301954,Q4,0.513076295
-76.48123538,3.467062451,Q4,0.459148059
-76.49923991,3.443062813,Q4,0.896687619
-76.48898617,3.467049584,Q4,0.066401533
-76.4850477,3.445357907,Q4,0.483046221
-76.49534792,3.446226091,Q4,0.411659848
-76.48960945,3.44913206,Q4,0.432285748
-76.48549501,3.472090318,Q4,0.058813181
-76.49010542,3.469875921,Q4,0.129577382
-76.48699186,3.476739867,Q4,0.459789272
-76.49697622,3.441979704,Q4,0.729508345
-76.48531642,3.458570828,Q4,0.808236631
-76.49603646,3.471712168,Q4,0.789541008
-76.48650396,3.482955504,Q4,0.189643392
-76.4875867,3.46808634,Q4,0.20917005
-76.49897089,3.463402513,Q4,0.645268486
-76.48462305,3.477230712,Q4,0.455553325
-76.5011577,3.48406444,Q4,0.14851061
-76.48752128,3.458834765,Q4,0.614123302
-76.49528607,3.446507393,Q4,0.409379144
-76.49048435,3.466868242,Q4,0.100188482
-76.48962376,3.458921254,Q4,0.442011923
-76.49258784,3.473844904,Q4,0.636829825
-76.49793294,3.442638895,Q4,0.782093433
-76.48878404,3.453157667,Q4,0.875234757
-76.4944091,3.451889838,Q4,0.618613437
-76.48803571,3.465765075,Q4,0.172087863
-76.48143905,3.46532188,Q4,0.612017287
-76.49283229,3.474033962,Q4,0.670915122
-76.48544025,3.456948283,Q4,0.926075625
-76.48881631,3.488078851,Q4,0.385595152
-76.49028386,3.471789539,Q4,0.294068971
-76.49907956,3.442956019,Q4,0.884191442
-76.48519096,3.478873209,Q4,0.265476087
-76.5009541,3.483185897,Q4,0.063425291
-76.49158152,3.488354638,Q4,0.581330234
-76.48265911,3.483123069,Q4,0.069544335
-76.48746836,3.45608542,Q4,0.834456114
-76.48683742,3.483954258,Q4,0.30069977
-76.49794402,3.468682799,Q4,0.929665941
-76.48981279,3.473413757,Q4,0.384737178
-76.47821797,3.459159048,Q4,0.384177033
-76.48376274,3.449799208,Q4,0.93328315
-76.48552453,3.455882472,Q4,1.003250156
-76.48563305,3.449358264,Q4,0.751556906
-76.48537236,3.451658623,Q4,0.952923703
-76.48882285,3.484631323,Q4,0.375985963
-76.49318572,3.473168876,Q4,0.630685306
-76.4898012,3.460001855,Q4,0.343096327
-76.48822559,3.461236211,Q4,0.369927999
-76.48740039,3.456798092,Q4,0.783765332
-76.50426734,3.482314457,Q4,0.118362218
-76.48622506,3.456559928,Q4,0.894903682
-76.48920355,3.44900366,Q4,0.44641564
-76.49062326,3.46743577,Q4,0.115634569
-76.48549525,3.447182425,Q4,0.591312652
-76.48181202,3.461445819,Q4,0.766057762
-76.50035658,3.471415123,Q4,1.110316185
-76.48687786,3.480717327,Q4,0.059230535
-76.50112828,3.485825951,Q4,0.284699186
-76.48898284,3.468938738,Q4,0.032374958
-76.48203157,3.456307535,Q4,0.905593353
-76.4958675,3.482949396,Q4,0.032874132
-76.49589012,3.473213811,Q4,0.859164614
-76.4942509,3.441669327,Q4,0.530591726
-76.49718744,3.445542796,Q4,0.614731476
-76.48474272,3.457744314,Q4,0.918330818
-76.48738871,3.482224266,Q4,0.108333437
-76.50886368,3.477974453,Q4,0.052040409
-76.49590252,3.446852148,Q4,0.484437857
-76.48861354,3.460397473,Q4,0.405371965
-76.48427878,3.469327232,Q4,0.371693613
-76.50029232,3.480010971,Q4,0.238242189
-76.49178707,3.484066844,Q4,0.313218762
-76.48882594,3.47726901,Q4,0.442665891
-76.48594437,3.473405517,Q4,0.079928247
-76.49019783,3.476066219,Q4,0.576410148
-76.4940361,3.465246717,Q4,0.402265949
-76.49033555,3.448589408,Q4,0.340333125
-76.4770231,3.453774073,Q4,0.772120342
-76.49372311,3.468438157,Q4,0.460322163
-76.48257029,3.472450441,Q4,0.051841929
-76.49099953,3.449513426,Q4,0.415877252
-76.48586631,3.44697346,Q4,0.545707208
-76.48297647,3.452022283,Q4,1.169897977
-76.4957274,3.452100432,Q4,0.498401567
-76.48951228,3.489806943,Q4,0.304442819
-76.48418279,3.446510995,Q4,0.641714717
-76.4792775,3.463395763,Q4,0.579623447
-76.48133566,3.455335839,Q4,0.903046562
-76.48312148,3.461700161,Q4,0.786803163
-76.48235058,3.454900177,Q4,1.02192121
-76.47721186,3.463922953,Q4,0.460974639
-76.48733435,3.460168878,Q4,0.523924104
-76.48664518,3.458345557,Q4,0.721472947
-76.48456776,3.480864046,Q4,0.097093003
-76.48743107,3.479108278,Q4,0.238148621
-76.49585956,3.487044363,Q4,0.289723851
-76.49737545,3.445695523,Q4,0.634972676
-76.48894322,3.473155003,Q4,0.2960208
-76.49923508,3.442642344,Q4,0.913311112
-76.49500746,3.472190356,Q4,0.714224667
-76.48897727,3.484836305,Q4,0.398778922
-76.49714585,3.443045066,Q4,0.683608148
-76.49186268,3.48069379,Q4,0.06184773
-76.48124629,3.462101442,Q4,0.719377094
-76.49016072,3.469448144,Q4,0.10029075
-76.4945873,3.446076817,Q4,0.325886197
-76.48150316,3.480316614,Q4,0.381095111
-76.48666509,3.465522828,Q4,0.324493853
-76.49607023,3.445416008,Q4,0.49184786
-76.48756886,3.482624633,Q4,0.152852216
-76.48271911,3.483324764,Q4,0.048968124
-76.49389471,3.46838363,Q4,0.479403212
-76.48865181,3.455000944,Q4,0.826674117
-76.49884825,3.46925162,Q4,1.031720576
-76.4934424,3.468525454,Q4,0.429108635
-76.49931035,3.480936386,Q4,0.242688921
-76.48315003,3.455922278,Q4,1.034904739
-76.50148668,3.472424561,Q4,0.983584142
-76.50261558,3.484746844,Q4,0.316794049
-76.50169024,3.473844698,Q4,0.824591318
-76.48397647,3.480077795,Q4,0.205404487
-76.4884735,3.482338603,Q4,0.121047131
-76.48790061,3.462275205,Q4,0.313787443
-76.48998499,3.449325078,Q4,0.430947658
-76.49303928,3.47295323,Q4,0.602215684
-76.49560229,3.474494298,Q4,0.778924134
-76.48274599,3.478071894,Q4,0.461597873
-76.49738131,3.475952508,Q4,0.714160908
-76.50105478,3.475304639,Q4,0.670914098
-76.50251271,3.472745452,Q4,0.945662591
-76.47978054,3.479295192,Q4,0.596850041
-76.49467676,3.449702602,Q4,0.545103592
-76.48624884,3.459137897,Q4,0.690336779
-76.49825708,3.441881396,Q4,0.854476085
-76.48856554,3.456125838,Q4,0.745010553
-76.4844074,3.488148804,Q4,0.159512384
-76.48990711,3.44910191,Q4,0.412765889
-76.49501378,3.48758072,Q4,0.398396704
-76.50047522,3.486587132,Q4,0.293200382
-76.48969372,3.488672809,Q4,0.407882044
-76.47833118,3.460131243,Q4,0.37176751
-76.48638998,3.47610803,Q4,0.371000315
-76.48878687,3.453763663,Q4,0.913338102
-76.48573083,3.477170631,Q4,0.453605137
-76.49938672,3.47749034,Q4,0.514470541
-76.49786437,3.47069352,Q4,0.94582929
-76.4885737,3.475737674,Q4,0.47003353
-76.47859963,3.45556197,Q4,0.672020555
-76.49548809,3.47683764,Q4,0.527325191
-76.48294887,3.484127322,Q4,0.03219962
-76.49146863,3.44907577,Q4,0.361214354
-76.48390021,3.479674382,Q4,0.243164082
-76.49578058,3.451829702,Q4,0.515506803
-76.49417924,3.473389862,Q4,0.726177889
-76.48621633,3.47638587,Q4,0.395873198
-76.50120878,3.472431164,Q4,0.985419904
-76.48239569,3.457287182,Q4,0.892957606
-76.48294421,3.47870293,Q4,0.39471235
-76.49909245,3.477801896,Q4,0.507550997
-76.48976665,3.471524913,Q4,0.232595797
-76.50615536,3.47795603,Q4,0.266435177
-76.49128215,3.480599979,Q4,0.072279037
-76.47841721,3.463594847,Q4,0.518914145
-76.49199006,3.468101934,Q4,0.267615795
-76.49683837,3.443056838,Q4,0.652700407
-76.49326676,3.469783342,Q4,0.425390397
-76.48931681,3.466844994,Q4,0.029636043
-76.48159704,3.445865785,Q4,0.794292948
-76.48803929,3.483976348,Q4,0.303156066
-76.50128848,3.486849605,Q4,0.377781704
-76.49900406,3.483852943,Q4,0.037452276
-76.48818222,3.481219043,Q4,0.003442261
-76.50003224,3.485550925,Q4,0.17689681
-76.48596476,3.479477193,Q4,0.197127144
-76.4868226,3.456654946,Q4,0.840450141
-76.48935795,3.472668868,Q4,0.290406462
-76.48364566,3.482275634,Q4,0.058606183
-76.48037067,3.464788702,Q4,0.572394332
-76.48181483,3.463264774,Q4,0.805490131
-76.48673803,3.476134261,Q4,0.386774803
-76.48105707,3.447783039,Q4,0.987496329
-76.49789271,3.440916804,Q4,0.882133092
-76.49696018,3.447682939,Q4,0.623508381
-76.48416342,3.461190804,Q4,0.710993228
-76.49285003,3.465529512,Q4,0.331244429
-76.487906,3.457238272,Q4,0.709400998
-76.49133904,3.449192213,Q4,0.375262892
-76.48720362,3.454522729,Q4,0.978140959
-76.48414761,3.464986643,Q4,0.604424857
-76.48898854,3.471082041,Q4,0.136594028
-76.48445352,3.457438004,Q4,0.965153796
-76.49776108,3.43905753,Q4,0.976024751
-76.48494376,3.470213097,Q4,0.249755809
-76.48850819,3.456490345,Q4,0.720859816
-76.48889862,3.458643809,Q4,0.520841859
-76.49259494,3.480972108,Q4,0.03090018
-76.49508739,3.465663702,Q4,0.517711548
-76.49307696,3.468221621,Q4,0.388473561
-76.48923019,3.483818876,Q4,0.285645978
-76.48475597,3.470912234,Q4,0.209550289
-76.49597877,3.469554932,Q4,0.716750505
-76.48933372,3.455841717,Q4,0.706950598
-76.48566019,3.475040376,Q4,0.237693167
-76.49044383,3.470196577,Q4,0.181397558
-76.49518671,3.450805021,Q4,0.642768105
-76.48288374,3.464868198,Q4,0.744960789
-76.48478357,3.4822899,Q4,0.031985598
-76.49790815,3.475868848,Q4,0.756182799
-76.50924433,3.477407156,Q4,0.066715844
-76.49243664,3.487736794,Q4,0.613300265
-76.48808919,3.488483256,Q4,0.29662709
-76.49066025,3.471237019,Q4,0.280220453
-76.49292249,3.468686805,Q4,0.371297281
-76.47647429,3.472949126,Q4,0.378050424
-76.49847519,3.44410861,Q4,0.78098634
-76.49614887,3.476951391,Q4,0.547375214
-76.49153093,3.472455075,Q4,0.444450844
-76.47881743,3.457071508,Q4,0.564393489
-76.47972204,3.463723698,Q4,0.631235536
-76.49410324,3.447889188,Q4,0.354490891
-76.48656038,3.476103317,Q4,0.376470299
-76.49335174,3.470940119,Q4,0.484655688
-76.50321712,3.483366926,Q4,0.235391431
-76.50282558,3.482461148,Q4,0.134673513
-76.49478103,3.482192558,Q4,0.00695626
-76.48174699,3.445226302,Q6,0.732222447
-76.4842225,3.418014358,Q6,1.308136925
-76.4820504,3.433218358,Q6,0.244440771
-76.47646033,3.425386962,Q6,0.394037384
-76.47708415,3.418256809,Q6,0.617731011
-76.48259739,3.432990822,Q6,0.26974162
-76.48277632,3.444600492,Q6,0.602084273
-76.49036737,3.421952168,Q6,0.997022712
-76.48698093,3.426489348,Q6,0.603290742
-76.481109,3.415770416,Q6,0.920459558
-76.4811411,3.438963873,Q6,0.394431348
-76.48198201,3.433324685,Q6,0.232617748
-76.48720485,3.425033821,Q6,0.74007775
-76.48210083,3.424689812,Q6,1.021232368
-76.47982616,3.422178282,Q6,0.772675216
-76.48210905,3.436530483,Q6,0.123850726
-76.49159243,3.418401535,Q6,1.179874812
-76.4809576,3.431888684,Q6,0.392293774
-76.47831988,3.431023655,Q6,0.48848061
-76.48308459,3.426113746,Q6,0.91482129
-76.48461581,3.443175528,Q6,0.345411071
-76.47399544,3.420165786,Q6,0.301113005
-76.48522186,3.443059625,Q6,0.288646298
-76.48333479,3.425230407,Q6,0.964602911
-76.4771084,3.418117241,Q6,0.609639627
-76.48191016,3.436113255,Q6,0.077457089
-76.48012625,3.431566587,Q6,0.428109326
-76.49044966,3.421785673,Q6,1.003643473
-76.48117252,3.439139274,Q6,0.413935049
-76.48116499,3.415880551,Q6,0.928445087
-76.48564277,3.441883185,Q6,0.163051961
-76.48064867,3.440303019,Q6,0.536182578
-76.48353654,3.418140815,Q6,1.245370199
-76.47598564,3.424301368,Q6,0.341254265
-76.49231646,3.421275779,Q6,0.89695445
-76.48364721,3.417083303,Q6,1.204608333
-76.48212937,3.416349629,Q6,1.043063552
-76.47861713,3.420282409,Q6,0.698270458
-76.48831581,3.423965384,Q6,0.822182879
-76.49113482,3.421350347,Q6,0.983999853
-76.47976721,3.422774404,Q6,0.761909898
-76.48179807,3.43505914,Q6,0.039755151
-76.47904013,3.419201692,Q6,0.796405979
-76.48302682,3.417604391,Q6,1.173314565
-76.48289864,3.417386171,Q6,1.152870429
-76.48140213,3.437310222,Q6,0.210553746
-76.48537692,3.442710634,Q6,0.249014438
-76.48188005,3.433479344,Q6,0.215420452
-76.47607994,3.418897342,Q6,0.564743882
-76.47436538,3.420352276,Q6,0.315537071
-76.47917948,3.420366478,Q6,0.751913653
-76.48769329,3.420099683,Q6,1.257544485
-76.47616261,3.424801796,Q6,0.360932431
-76.47452801,3.421936294,Q6,0.209730195
-76.48601045,3.439817951,Q6,0.028240006
-76.48555908,3.419685867,Q6,1.361508147
-76.48759365,3.425363854,Q6,0.690891532
-76.47751669,3.418449446,Q6,0.668160699
-76.48226959,3.444832668,Q6,0.660182003
-76.47857271,3.431371681,Q6,0.449781884
-76.47947017,3.42072829,Q6,0.768270834
-76.47707036,3.448868531,Q6,1.086231305
-76.48015753,3.421000339,Q6,0.832867173
-76.48561293,3.418856619,Q6,1.401792075
-76.47674332,3.425148927,Q6,0.425504437
-76.47620647,3.424884578,Q6,0.36580944
-76.47712926,3.449357733,Q6,1.121133112
-76.47720729,3.427298117,Q6,0.477692947
-76.48185644,3.423862542,Q6,0.99405744
-76.54582558,3.435328062,QvT,0.916771999
-76.54432077,3.433318131,QvT,0.693277869
-76.54405659,3.433014903,QvT,0.659560454
-76.54418995,3.433610328,QvT,0.725768693
-76.54559418,3.435070049,QvT,0.888082263
-76.54557517,3.433643542,QvT,0.729461922
-76.54379735,3.432844927,QvT,0.640659985
-76.54302051,3.432778006,QvT,0.638393039
-76.55202123,3.373139587,QvT,0.488099805
-76.55503836,3.377458645,QvT,0.599494755
-76.55533181,3.378066207,QvT,0.575876023
-76.55939412,3.385052501,QvT,0.706988706
-76.55125283,3.37324093,QvT,0.499368632
-76.5572106,3.385702418,QvT,0.929772469
-76.55377487,3.375130831,QvT,0.696314871
-76.55116617,3.375441994,QvT,0.744115782
-76.55442684,3.38958808,QvT,1.454167023
-76.55198417,3.390918901,QvT,1.260881239
-76.55226953,3.386011253,QvT,1.085230137
-76.55011427,3.373087709,QvT,0.482331234
-76.54790392,3.374760257,QvT,0.471564366
-76.55070022,3.372699531,QvT,0.43916781
-76.55605324,3.386322798,QvT,1.069550275
-76.5544913,3.389940433,QvT,1.439627812
-76.55808883,3.385949566,QvT,0.880152582
-76.55287561,3.374558477,QvT,0.645873174
-76.54956174,3.373136593,QvT,0.474249939
-76.55335802,3.391813699,QvT,1.201428573
-76.55663939,3.389700825,QvT,1.289066313
-76.55205149,3.37560078,QvT,0.76177198
-76.55309423,3.384682579,QvT,1.106918731
-76.55395984,3.375804175,QvT,0.717966368
-76.55432846,3.377592711,QvT,0.679343
-76.55508505,3.390983339,QvT,1.357614956
-76.5541484,3.375450314,QvT,0.692065334
-76.55235358,3.372969841,QvT,0.469224911
-76.55173659,3.377244512,QvT,0.944546639
-76.55325374,3.38525064,QvT,1.146581969
-76.55311698,3.374575993,QvT,0.647820864
-76.55218545,3.386108555,QvT,1.082437769
-76.55297142,3.390039031,QvT,1.37942026
-76.55093791,3.375425437,QvT,0.742274728
-76.55401239,3.384905493,QvT,1.118577552
-76.55927745,3.38514909,QvT,0.723756554
-76.55388772,3.39147332,QvT,1.256486679
-76.55133973,3.372771113,QvT,0.447127365
-76.54829872,3.374198525,QvT,0.458439056
-76.55123977,3.375782223,QvT,0.781947521
-76.55846151,3.384617667,QvT,0.746127183
-76.55319745,3.384496903,QvT,1.110818343
-76.55373056,3.373770569,QvT,0.558261802
-76.55408332,3.373652059,QvT,0.545084091
-76.55021773,3.372439655,QvT,0.410270917
-76.55846561,3.384711684,QvT,0.753197059
-76.559884,3.385073778,QvT,0.670144004
-76.55430286,3.38531006,QvT,1.127548621
-76.55502599,3.3873845,QvT,1.233797649
-76.55201062,3.373544825,QvT,0.533160214
-76.54757984,3.372972222,QvT,0.305495761
-76.55863287,3.386048577,QvT,0.845161426
-76.55432655,3.387042372,QvT,1.261891908
-76.55137585,3.376089581,QvT,0.816124171
-76.5553793,3.387248167,QvT,1.195298642
-76.55511455,3.389555619,QvT,1.397542363
-76.55291002,3.385089568,QvT,1.104408302
-76.55350119,3.375899573,QvT,0.768965921
-76.55419693,3.385964439,QvT,1.187329199
-76.55350035,3.375412695,QvT,0.740061501
-76.5540035,3.377344773,QvT,0.713703902
-76.5478569,3.374238431,QvT,0.42683789
-76.55778924,3.385348923,QvT,0.856481782
-76.5582897,3.385548305,QvT,0.832809017
-76.55143118,3.389620468,QvT,1.262087898
-76.55285136,3.376384541,QvT,0.84122372
-76.55312264,3.391012435,QvT,1.279059105
-76.55406295,3.375227441,QvT,0.681260219
-76.55030411,3.377701607,QvT,0.828737592
-76.55601137,3.37855172,QvT,0.516342093
-76.55188922,3.386709081,QvT,1.089758318
-76.55201157,3.376438253,QvT,0.854894728
-76.55606489,3.389433716,QvT,1.313235449
-76.4851398,3.493846023,Q7,0.341830333
-76.48522528,3.494096274,Q7,0.315432917
-76.46817108,3.439364181,Q3,0.064372967
-76.4711144,3.43827853,Q3,0.083312575
-76.49825153,3.404097464,Q3,0.51230481
-76.46958176,3.438221006,Q3,0.041716751
-76.47032517,3.437896632,Q3,0.008769339
-76.47555075,3.40170141,Q3,0.533718072
-76.49381412,3.406847593,Q3,0.379639495
-76.47585439,3.402319857,Q3,0.457879129
-76.49775942,3.404483534,Q3,0.503967236
-76.47624371,3.402082334,Q3,0.47273418
-76.49363972,3.407150525,Q3,0.38974554
-76.47572275,3.401774513,Q3,0.520139998
-76.49809366,3.404225829,Q3,0.509984929
-76.49234657,3.407897675,Q3,0.34681537
-76.55772415,3.389504358,T,1.188327679
-76.55698479,3.389530515,T,1.248517744
-76.56096189,3.388854946,T,0.882693797
-76.55601648,3.388451855,T,1.239841289
-76.56084136,3.388742412,T,0.883322496
-76.55743354,3.391270648,T,1.350054911
-76.55647466,3.387059742,T,1.094358881
-76.56009018,3.388471421,T,0.921078166
-76.56114039,3.386875958,T,0.713057664
-76.5587948,3.389510887,T,1.10465937
-76.55828287,3.388885041,T,1.095702533
-76.55997544,3.389118759,T,0.980997834
-76.56020004,3.392272727,T,1.211324334
-76.55729968,3.386470081,T,0.983127202
-76.55992079,3.387292198,T,0.841678343
-76.56004425,3.388028337,T,0.889851262
-76.5572138,3.393688452,T,1.230767328
-76.55740779,3.391928631,T,1.397669062
