lon,lat,unit,susc_cat,gwd,vs30,cti
-76.51953466,3.4493002410000004,Cono,l,1.75,330.0,6.13974
-76.55018899,3.421986996,Cono,l,1.75,425.0,5.4466257
-76.532604,3.4362061660000003,Cono,l,1.75,330.0,7.0152187
-76.51037355,3.429126355,Cono,l,1.75,210.0,10.617089
-76.52412975,3.445521774,Cono,l,1.75,330.0,5.7342796
-76.51068821,3.443044015,Cono,l,1.75,270.0,7.120573
-76.51373449,3.452556647,Cono,l,1.75,330.0,7.1205645
-76.55082326,3.398494947,Cono,l,1.75,330.0,8.219243
-76.51719388,3.46016801,Cono,l,1.75,330.0,5.73427
-76.54398042,3.396550389,Cono,l,1.75,330.0,6.139801
-76.54107415,3.401500113,Cono,l,1.75,330.0,5.734331
-76.53187591,3.438092802,Cono,l,1.75,330.0,7.0152187
-76.5386748,3.402589577,Cono,l,1.75,330.0,6.1397915
-76.50935586,3.447029567,Cono,l,1.75,270.0,7.120574
-76.51610171,3.45706973,Cono,l,1.75,330.0,5.73427
-76.52935386,3.452274622,Cono,l,1.75,425.0,5.0411234
-76.54659217,3.394672416,Cono,l,1.75,425.0,6.139801
-76.52800924,3.45315836,Cono,l,1.75,330.0,5.0411234
-76.53279859,3.450339532,Cono,l,1.75,425.0,4.1938305
-76.51000364,3.444006347,Cono,l,1.75,270.0,7.120574
-76.53859859,3.396697946,Cono,l,1.75,330.0,11.163695
-76.55014026,3.3942198880000003,Cono,l,1.75,425.0,7.120631
-76.51111908,3.446511244,Cono,l,1.75,270.0,5.446598
-76.53415334,3.418969222,Cono,l,1.75,270.0,11.052428
-76.53111722,3.422913857,Cono,l,1.75,270.0,6.83292
-76.54426781,3.410608898,Cono,l,1.75,330.0,5.2234917
-76.54203845,3.393025899,Cono,l,1.75,330.0,7.0152693
-76.51747753,3.450943725,Cono,l,1.75,330.0,5.734275
-76.50304047,3.466113344,Cono,l,1.75,270.0,6.427408
-76.51117789,3.423131757,Cono,l,1.75,210.0,5.7343035
-76.53348077,3.4453115760000004,Cono,l,1.75,330.0,5.041133
-76.51018155,3.471657276,Cono,l,1.75,270.0,5.7342567
-76.52794786,3.41654804,Cono,l,1.75,270.0,5.734313
-76.53941566,3.404214675,Cono,l,1.75,330.0,6.1397915
-76.53554947,3.439291864,Cono,l,1.75,330.0,5.223463
-76.509819,3.435679258,Cono,l,1.75,270.0,5.9166107
-76.52700059,3.4443201510000003,Cono,l,1.75,330.0,5.7342796
-76.51927761,3.438950887,Cono,l,1.75,330.0,6.832896
-76.50247442,3.467454303,Cono,l,1.75,270.0,6.427408
-76.54906070000001,3.3931778410000004,Cono,l,1.75,425.0,5.4466543
-76.55611201,3.391106528,Cono,l,1.75,555.0,6.609807
-76.54239148,3.399968205,Cono,l,1.75,330.0,5.734331
-76.54203211,3.402590292,Cono,l,1.75,330.0,10.32945
-76.50090920000002,3.435789378,Cono,l,1.75,210.0,7.5260487
-76.5439764,3.39690545,Cono,l,1.75,330.0,6.139801
-76.54073202,3.411444625,Cono,l,1.75,330.0,5.4466352
-76.51594535,3.42639469,Cono,l,1.75,270.0,6.8329153
-76.5083001,3.440082943,Cono,l,1.75,270.0,5.7342844
-76.53392709,3.441932788,Cono,l,1.75,330.0,6.273278
-76.54887555,3.4001043710000003,Cono,l,1.75,330.0,8.219243
-76.51777373,3.458680086,Cono,l,1.75,330.0,5.73427
-76.50054765,3.435588891,Cono,l,1.75,210.0,7.5260487
-76.52838477,3.445276917,Cono,l,1.75,330.0,4.886982
-76.54392779,3.425546457,Cono,l,1.75,330.0,6.6097717
-76.51201733,3.420041847,Cono,l,1.75,210.0,12.650031
-76.5504614,3.41827908,Cono,l,1.75,330.0,10.605687
-76.54398903,3.425742044,Cono,l,1.75,330.0,6.6097717
-76.5251099,3.4561267860000005,Cono,l,1.75,330.0,5.328805
-76.52440201,3.42442065,Cono,l,1.75,270.0,11.438088
-76.53447037,3.434801456,Cono,l,1.75,330.0,6.832899
-76.51739014,3.4635681330000003,Cono,l,1.75,330.0,6.1397314
-76.49860903,3.437667375,Cono,l,1.75,270.0,7.5260487
-76.54528392,3.379061992,Cono,l,1.75,330.0,5.4466677
-76.50732224,3.429136444,Cono,l,1.75,210.0,10.617089
-76.51921827,3.42417895,Cono,l,1.75,270.0,5.7343035
-76.54023252,3.387737103,Cono,l,1.75,330.0,11.830174
-76.50585203,3.438111564,Cono,l,1.75,270.0,6.427437
-76.54849838,3.386941663,Cono,l,1.75,425.0,5.916664
-76.52684991,3.420187132,Cono,l,1.75,270.0,6.1397734
-76.51039169,3.443968639,Cono,l,1.75,270.0,7.120574
-76.54664561,3.388224407,Cono,l,1.75,425.0,5.2235146
-76.54244206,3.431539827,Cono,l,1.75,330.0,8.145085
-76.51240884,3.474034717,Cono,l,1.75,270.0,6.139717
-76.54423746,3.4260937000000005,Cono,l,1.75,330.0,6.6097717
-76.51028219,3.429521369,Cono,l,1.75,270.0,10.617089
-76.50189656,3.465448948,Cono,l,1.75,270.0,6.427408
-76.51925139,3.43261141,Cono,l,1.75,270.0,8.03687
-76.51670189,3.414992251,Cono,l,1.75,270.0,8.624687
-76.53809596,3.388983483,Cono,l,1.75,330.0,5.5801897
-76.52622188,3.436935202,Cono,l,1.75,270.0,7.3028994
-76.54962854,3.394075674,Cono,l,1.75,425.0,7.120631
-76.51760778,3.439080514,Cono,l,1.75,330.0,6.6097555
-76.52481674,3.455360945,Cono,l,1.75,330.0,5.328805
-76.50598553,3.445204067,Cono,l,1.75,270.0,7.9315023
-76.51393219,3.434183226,Cono,l,1.75,270.0,8.506871
-76.51745751,3.422899059,Cono,l,1.75,270.0,11.245717
-76.50210505,3.44928426,Cono,l,1.75,270.0,5.9165964
-76.54717785,3.410860792,Cono,l,1.75,270.0,5.2234917
-76.52367047,3.422554454,Cono,l,1.75,270.0,6.1397734
-76.53535929,3.435139454,Cono,l,1.75,330.0,6.832899
-76.53769218,3.410511107,Cono,l,1.75,330.0,5.734317
-76.51606848,3.438098053,Cono,l,1.75,330.0,6.6097555
-76.53551813,3.427263076,Cono,l,1.75,270.0,9.605489
-76.51070635,3.476441237,Cono,l,1.75,270.0,6.139717
-76.54875609,3.3930775580000003,Cono,l,1.75,425.0,5.4466543
-76.52319269,3.439639124,Cono,l,1.75,330.0,6.1397476
-76.51226731,3.426580409,Cono,l,1.75,210.0,5.7343035
-76.53718649,3.432723614,Cono,l,1.75,330.0,6.139757
-76.51413883,3.460996106,Cono,l,1.75,330.0,5.22344
-76.5389905,3.4010994460000004,Cono,l,1.75,330.0,9.982825
-76.54314251,3.41501378,Cono,l,1.75,330.0,6.3221006
-76.50377192,3.437057019,Cono,l,1.75,210.0,6.427437
-76.54299576,3.4285227660000004,Cono,l,1.75,330.0,6.8329077
-76.54134271,3.417961946,Cono,l,1.75,330.0,6.3221006
-76.54196868,3.4213755010000004,Cono,l,1.75,330.0,10.644021
-76.51912067,3.458040699,Cono,l,1.75,330.0,5.73427
-76.52091324,3.424462965,Cono,l,1.75,270.0,5.7343035
-76.50260958,3.449080635,Cono,l,1.75,270.0,5.9165964
-76.53397414,3.418625407,Cono,l,1.75,270.0,7.5260715
-76.53780271,3.416613002,Cono,l,1.75,330.0,5.4466305
-76.52557219,3.424227413,Cono,l,1.75,270.0,11.438088
-76.54090374,3.396161853,Cono,l,1.75,330.0,5.9166574
-76.55560014,3.41572609,Cono,l,1.75,425.0,9.877448
-76.54095332,3.391945961,Cono,l,1.75,330.0,7.0152693
-76.52815123,3.451816145,Cono,l,1.75,330.0,5.4465933
-76.53360867,3.420619144,Cono,l,1.75,270.0,11.052428
-76.52973452,3.448580672,Cono,l,1.75,425.0,5.4465933
-76.51838738,3.420097021,Cono,l,1.75,270.0,11.245717
-76.53086959,3.443828924,Cono,l,1.75,330.0,4.886982
-76.52887309999998,3.455082072,Cono,l,1.75,330.0,5.0411234
-76.52725395,3.441071752,Cono,l,1.75,330.0,6.8328934
-76.55033523,3.395228812,Cono,l,1.75,425.0,7.120631
-76.52348779,3.422003342,Cono,l,1.75,270.0,6.1397734
-76.51437877,3.424214956,Cono,l,1.75,270.0,5.7343035
-76.51701026,3.44111715,Cono,l,1.75,330.0,6.427429
-76.51874120000002,3.459761704,Cono,l,1.75,330.0,5.73427
-76.50347034,3.435204283,Cono,l,1.75,210.0,8.2192
-76.5298938,3.454762639,Cono,l,1.75,425.0,5.0411234
-76.54231883,3.407693384,Cono,l,1.75,330.0,5.2234964
-76.5262338,3.43863435,Cono,l,1.75,330.0,7.3028994
-76.51172118,3.4712776560000003,Cono,l,1.75,270.0,5.446574
-76.53953107,3.391083515,Cono,l,1.75,330.0,11.2806425
-76.51342037,3.4279253460000003,Cono,l,1.75,270.0,8.704702
-76.55533486,3.417342835,Cono,l,1.75,425.0,9.877448
-76.54987138,3.386870352,Cono,l,1.75,425.0,5.916664
-76.52860581,3.435374481,Cono,l,1.75,270.0,5.734294
-76.54406722,3.420328832,Cono,l,1.75,330.0,5.4466257
-76.51718343,3.439203499,Cono,l,1.75,330.0,6.6097555
-76.49996921,3.4352473480000003,Cono,l,1.75,210.0,6.4274406
-76.51685599,3.438822938,Cono,l,1.75,330.0,6.6097555
-76.50951429,3.438561478,Cono,l,1.75,270.0,5.9166107
-76.50721973,3.435667469,Cono,l,1.75,270.0,5.9166107
-76.50048116,3.449679875,Cono,l,1.75,270.0,6.8328876
-76.53804724,3.389721894,Cono,l,1.75,330.0,11.2806425
-76.50477323,3.432588263,Cono,l,1.75,270.0,8.2192
-76.51486802,3.4356888660000005,Cono,l,1.75,270.0,6.6097555
-76.53295519,3.450857182,Cono,l,1.75,425.0,4.1938305
-76.51341235,3.441373782,Cono,l,1.75,330.0,7.120573
-76.55489033,3.416654175,Cono,l,1.75,425.0,9.877448
-76.5083542,3.4350046130000003,Cono,l,1.75,270.0,5.734294
-76.51669968,3.434611114,Cono,l,1.75,270.0,8.825329
-76.50347088,3.468041733,Cono,l,1.75,270.0,6.427408
-76.50940013,3.439950313,Cono,l,1.75,270.0,5.7342844
-76.5034886,3.463743785,Cono,l,1.75,270.0,5.7342663
-76.5123422,3.462394192,Cono,l,1.75,270.0,5.22344
-76.52996512,3.40216538,Cono,l,1.75,330.0,5.7343264
-76.52228939,3.4174130289999995,Cono,l,1.75,270.0,6.4274616
-76.52833301,3.447287293,Cono,l,1.75,330.0,4.886982
-76.50843567,3.430425656,Cono,l,1.75,270.0,10.617089
-76.50628427,3.445165922,Cono,l,1.75,270.0,7.120574
-76.51138866,3.427812128,Cono,l,1.75,210.0,8.704702
-76.50804589,3.473183726,Cono,l,1.75,270.0,5.4465694
-76.51931842,3.446980991,Cono,l,1.75,330.0,6.1397448
-76.50193029,3.449739159,Cono,l,1.75,270.0,6.8328876
-76.51589713,3.457145257,Cono,l,1.75,330.0,5.73427
-76.52086919,3.438323353,Cono,l,1.75,330.0,6.832896
-76.505273,3.428585098,Cono,l,1.75,210.0,6.139764
-76.5046505,3.466407863,Cono,l,1.75,270.0,6.427408
-76.50314533,3.460293229,Cono,l,1.75,270.0,9.030107
-76.51614398,3.452884367,Cono,l,1.75,330.0,6.4274178
-76.55718974,3.416286237,Cono,l,1.75,425.0,9.841082
-76.50991402,3.4436040510000003,Cono,l,1.75,270.0,5.7342844
-76.52077842,3.416472476,Cono,l,1.75,270.0,6.4274616
-76.5147198,3.459615017,Cono,l,1.75,330.0,5.73427
-76.50753777,3.452995335,Cono,l,1.75,270.0,5.73427
-76.52462220000002,3.436621192,Cono,l,1.75,270.0,7.3028994
-76.52724285,3.443419445,Cono,l,1.75,330.0,6.8328934
-76.51770047,3.425644778,Cono,l,1.75,270.0,6.8329153
-76.50471757,3.449792736,Cono,l,1.75,270.0,5.9165964
-76.53348544,3.416429355,Cono,l,1.75,270.0,7.5260715
-76.53944504,3.416236745,Cono,l,1.75,330.0,5.4466305
-76.49949038,3.45243999,Cono,l,1.75,270.0,5.4465885
-76.55250189,3.394661905,Cono,l,1.75,425.0,7.015271
-76.53960921,3.402268395,Cono,l,1.75,330.0,10.32945
-76.53466933,3.406030342,Cono,l,1.75,270.0,6.1397915
-76.54904161,3.386083285,Cono,l,1.75,425.0,5.916664
-76.54206721,3.403134545,Cono,l,1.75,330.0,10.32945
-76.50462328,3.462606951,Cono,l,1.75,270.0,5.7342663
-76.54044949,3.426050592,Cono,l,1.75,330.0,8.391054
-76.50908919,3.427533678,Cono,l,1.75,210.0,10.617089
-76.5069406,3.4269082980000003,Cono,l,1.75,210.0,6.8329153
-76.55087352,3.393491378,Cono,l,1.75,425.0,5.4466543
-76.52393944,3.4184010860000003,Cono,l,1.75,270.0,8.442367
-76.52173829,3.447487674,Cono,l,1.75,330.0,6.1397448
-76.52918829999999,3.434568216,Cono,l,1.75,330.0,5.734294
-76.52300655,3.420328142,Cono,l,1.75,270.0,6.1397734
-76.54225833,3.425425185,Cono,l,1.75,330.0,8.391054
-76.536913,3.437306618,Cono,l,1.75,330.0,5.223463
-76.50531225,3.438099944,Cono,l,1.75,270.0,6.427437
-76.53457502,3.419720422,Cono,l,1.75,270.0,11.052428
-76.51157468,3.474792469,Cono,l,1.75,270.0,6.139717
-76.54023957,3.392879998,Cono,l,1.75,330.0,7.0152693
-76.52147151,3.439059798,Cono,l,1.75,330.0,6.832896
-76.53280754,3.414628415,Cono,l,1.75,270.0,7.5260715
-76.51969879,3.416570777,Cono,l,1.75,270.0,6.4274616
-76.54237937,3.428113891,Cono,l,1.75,330.0,6.8329077
-76.53256361,3.412086765,Cono,l,1.75,270.0,6.139782
-76.55350394,3.4170687180000003,Cono,l,1.75,330.0,9.877448
-76.50836088,3.459823065,Cono,l,1.75,270.0,6.832882
-76.51257427,3.423277665,Cono,l,1.75,270.0,5.7343035
-76.54041007,3.418396427,Cono,l,1.75,330.0,6.3221006
-76.51777992,3.4172726210000004,Cono,l,1.75,270.0,8.624687
-76.53124662,3.427450564,Cono,l,1.75,270.0,7.749192
-76.54296685,3.3992000730000003,Cono,l,1.75,330.0,5.734331
-76.54556797,3.421783193,Cono,l,1.75,330.0,5.4466257
-76.50340711,3.44223369,Cono,l,1.75,270.0,6.427432
-76.54148962,3.4101792810000005,Cono,l,1.75,330.0,5.2234964
-76.53357606,3.451798312,Cono,l,1.75,425.0,4.1938305
-76.51743271,3.456986889,Cono,l,1.75,330.0,5.73427
-76.51650467,3.4162529760000004,Cono,l,1.75,270.0,8.624687
-76.54531189,3.403130982,Cono,l,1.75,330.0,9.030169
-76.53064409,3.455722149,Cono,l,1.75,425.0,5.0411234
-76.55321944,3.395151338,Cono,l,1.75,425.0,7.015271
-76.5052857,3.464267543,Cono,l,1.75,270.0,5.7342663
-76.50798853,3.447326207,Cono,l,1.75,270.0,7.120574
-76.53342856,3.438024762,Cono,l,1.75,330.0,7.0152187
-76.51864425,3.437590878,Cono,l,1.75,330.0,6.6097555
-76.53483635,3.404398913,Cono,l,1.75,270.0,6.1397915
-76.54940118,3.39750622,Cono,l,1.75,330.0,7.120631
-76.52690447,3.445346757,Cono,l,1.75,330.0,5.7342796
-76.52230495,3.4232004110000003,Cono,l,1.75,270.0,5.7343035
-76.53154879,3.419900175,Cono,l,1.75,270.0,11.052428
-76.52497925,3.441068702,Cono,l,1.75,330.0,6.1397476
-76.52426501,3.455990777,Cono,l,1.75,330.0,5.328805
-76.52254541,3.436344798,Cono,l,1.75,270.0,6.832896
-76.52132787,3.428725994,Cono,l,1.75,270.0,7.749192
-76.52208689,3.4198576660000004,Cono,l,1.75,270.0,11.502627
-76.51961254,3.422027069,Cono,l,1.75,270.0,11.502627
-76.52594034,3.414317364,Cono,l,1.75,270.0,6.4274645
-76.52174584,3.445284778,Cono,l,1.75,330.0,6.1397448
-76.51661652,3.460005745,Cono,l,1.75,330.0,5.73427
-76.52080483,3.454227683,Cono,l,1.75,330.0,5.4465885
-76.52427318,3.447972174,Cono,l,1.75,330.0,5.4465933
-76.51259117,3.433306252,Cono,l,1.75,270.0,8.506871
-76.54337199,3.393133302,Cono,l,1.75,330.0,7.0152693
-76.5295072,3.437732434,Cono,l,1.75,330.0,7.2383623
-76.52940934,3.456060384,Cono,l,1.75,425.0,5.0411234
-76.51781536,3.416381258,Cono,l,1.75,270.0,8.624687
-76.52551051,3.414673363,Cono,l,1.75,270.0,8.442367
-76.49941823,3.463702822,Cono,l,1.75,270.0,6.322052
-76.51196796,3.474418856,Cono,l,1.75,270.0,6.139717
-76.55094668,3.390524547,Cono,l,1.75,425.0,5.4466543
-76.55330204,3.396992892,Cono,l,1.75,330.0,7.015271
-76.55286199,3.401313668,Cono,l,1.75,330.0,8.036919
-76.50481656,3.4365886810000004,Cono,l,1.75,270.0,6.427437
-76.52806173,3.450525125,Cono,l,1.75,330.0,5.4465933
-76.52814585,3.455473165,Cono,l,1.75,330.0,5.0411234
-76.5145025,3.4179576760000003,Cono,l,1.75,270.0,5.734312
-76.5047859,3.437606241,Cono,l,1.75,270.0,6.427437
-76.54329467,3.3914469460000003,Cono,l,1.75,330.0,7.0152693
-76.52164357,3.428432169,Cono,l,1.75,270.0,7.749192
-76.53004627,3.450788886,Cono,l,1.75,425.0,5.4465933
-76.52254652,3.425973402,Cono,l,1.75,270.0,5.7343035
-76.50745359,3.449423996,Cono,l,1.75,270.0,7.015209
-76.55534267,3.404745979,Cono,l,1.75,555.0,6.832939
-76.52686913,3.43952847,Cono,l,1.75,330.0,7.3028994
-76.53277536,3.428309495,Cono,l,1.75,270.0,6.4274454
-76.50513956,3.4466060960000005,Cono,l,1.75,270.0,7.9315023
-76.52260815,3.424203944,Cono,l,1.75,270.0,5.7343035
-76.53305702,3.4238436410000004,Cono,l,1.75,270.0,6.8329134
-76.50506907,3.4439790930000003,Cono,l,1.75,270.0,7.9315023
-76.50648333,3.42604971,Cono,l,1.75,210.0,6.8329153
-76.54251274,3.3873446460000003,Cono,l,1.75,330.0,11.830174
-76.51541111,3.418712644,Cono,l,1.75,270.0,8.624687
-76.54995712,3.423182932,Cono,l,1.75,425.0,5.9856176
-76.54269933,3.39107409,Cono,l,1.75,330.0,7.0152693
-76.5180806,3.463800878,Cono,l,1.75,330.0,6.1397314
-76.51600735,3.441875014,Cono,l,1.75,330.0,6.427429
-76.50489579,3.46730829,Cono,l,1.75,270.0,6.427408
-76.54717833,3.394945519,Cono,l,1.75,425.0,6.139801
-76.54929699,3.392361715,Cono,l,1.75,425.0,5.4466543
-76.53727984,3.4376340130000003,Cono,l,1.75,330.0,5.223463
-76.50324225,3.443954693,Cono,l,1.75,270.0,7.9315023
-76.52546975,3.417636753,Cono,l,1.75,270.0,8.442367
-76.52550252,3.4421741910000003,Cono,l,1.75,330.0,6.1397476
-76.51909678,3.4251410630000003,Cono,l,1.75,270.0,5.7343035
-76.55139443,3.395226685,Cono,l,1.75,425.0,7.120631
-76.53538354,3.434948103,Cono,l,1.75,330.0,6.832899
-76.55069328,3.394095811,Cono,l,1.75,425.0,7.120631
-76.53557701,3.428149522,Cono,l,1.75,270.0,9.605489
-76.50588442,3.465696421,Cono,l,1.75,270.0,6.427408
-76.55002989,3.402048745,Cono,l,1.75,330.0,8.219243
-76.5315402,3.424917655,Cono,l,1.75,270.0,6.8329134
-76.53121578,3.4246158,Cono,l,1.75,270.0,12.4818945
-76.51923343,3.4200489430000003,Cono,l,1.75,270.0,11.502627
-76.51921034,3.447736272,Cono,l,1.75,330.0,6.1397448
-76.50882154,3.430763116,Cono,l,1.75,270.0,10.617089
-76.51611085,3.442484005,Cono,l,1.75,330.0,6.427429
-76.5520637,3.394530227,Cono,l,1.75,425.0,7.120631
-76.53333719,3.421878262,Cono,l,1.75,270.0,11.052428
-76.51357892,3.446153235,Cono,l,1.75,330.0,5.446598
-76.52562465,3.4560235360000005,Cono,l,1.75,330.0,5.328805
-76.51365242,3.456510171,Cono,l,1.75,330.0,5.4465885
-76.51200067,3.446661359,Cono,l,1.75,270.0,5.446598
-76.51108542,3.472729107,Cono,l,1.75,270.0,5.446574
-76.50482028,3.442917789,Cono,l,1.75,270.0,6.427432
-76.50207041,3.434029793,Cono,l,1.75,210.0,6.4274406
-76.53409152,3.421190387,Cono,l,1.75,270.0,11.052428
-76.53460441,3.4128288,Cono,l,1.75,270.0,6.139782
-76.5182306,3.419795843,Cono,l,1.75,270.0,11.245717
-76.53657511,3.429011785,Cono,l,1.75,270.0,9.605489
-76.5278178,3.454955322,Cono,l,1.75,330.0,5.0411234
-76.5199982,3.426037736,Cono,l,1.75,270.0,5.7343035
-76.51916461,3.418098227,Cono,l,1.75,270.0,6.4274616
-76.54011322,3.430659626,Cono,l,1.75,330.0,6.8329077
-76.50693906,3.451877105,Cono,l,1.75,270.0,7.015209
-76.54770523,3.373860897,Cono,l,1.75,425.0,10.773662
-76.5134137,3.425645164,Cono,l,1.75,270.0,5.7343035
-76.51313204,3.456436582,Cono,l,1.75,330.0,5.4465885
-76.52636349,3.424672572,Cono,l,1.75,270.0,11.438088
-76.53087048,3.430115907,Cono,l,1.75,330.0,7.749192
-76.55086212,3.394243716,Cono,l,1.75,425.0,7.120631
-76.5066423,3.451519643,Cono,l,1.75,270.0,7.015209
-76.53894068,3.387647524,Cono,l,1.75,330.0,5.5801897
-76.5484333,3.400513581,Cono,l,1.75,330.0,8.219243
-76.50631022,3.428050293,Cono,l,1.75,210.0,10.617089
-76.51467572,3.465808517,Cono,l,1.75,330.0,6.8328733
-76.51864722,3.42243454,Cono,l,1.75,270.0,11.245717
-76.52695961,3.4208031310000004,Cono,l,1.75,270.0,6.1397734
-76.51483734,3.416941529,Cono,l,1.75,270.0,8.624687
-76.51860801,3.433843732,Cono,l,1.75,270.0,8.825329
-76.52426575,3.4226787130000003,Cono,l,1.75,270.0,6.1397734
-76.52293929,3.42667185,Cono,l,1.75,270.0,11.438088
-76.54136111,3.39122282,Cono,l,1.75,330.0,7.0152693
-76.51721118,3.430304564,Cono,l,1.75,270.0,5.7342987
-76.53477591,3.4165687960000004,Cono,l,1.75,270.0,7.5260715
-76.5204615,3.438414948,Cono,l,1.75,330.0,6.832896
-76.52754935,3.438091663,Cono,l,1.75,330.0,7.2383623
-76.54009541,3.414902672,Cono,l,1.75,330.0,6.3221006
-76.51491317,3.430261512,Cono,l,1.75,270.0,5.7342987
-76.54201857,3.394636299,Cono,l,1.75,330.0,5.9166574
-76.53440814,3.413706327,Cono,l,1.75,270.0,6.139782
-76.51276235,3.473862936,Cono,l,1.75,270.0,6.139717
-76.53263079999998,3.442590734,Cono,l,1.75,330.0,6.273278
-76.53303633,3.430422752,Cono,l,1.75,330.0,6.4274454
-76.52559945,3.41758688,Cono,l,1.75,270.0,8.442367
-76.50987486,3.428859117,Cono,l,1.75,210.0,10.617089
-76.51219499,3.4386937539999995,Cono,l,1.75,270.0,8.373339
-76.52497985,3.447388038,Cono,l,1.75,330.0,5.7342796
-76.53965012,3.397263179,Cono,l,1.75,330.0,5.9166574
-76.52555173,3.4399679360000004,Cono,l,1.75,330.0,6.1397476
-76.51784149,3.462905031,Cono,l,1.75,330.0,6.1397314
-76.514464,3.460062551,Cono,l,1.75,330.0,5.4465885
-76.51270746,3.42404728,Cono,l,1.75,270.0,5.7343035
-76.51340403,3.472997432,Cono,l,1.75,270.0,6.139717
-76.51145670000002,3.459563919,Cono,l,1.75,270.0,5.4465885
-76.51928797,3.4515828980000003,Cono,l,1.75,330.0,6.13974
-76.52844879,3.450236715,Cono,l,1.75,330.0,5.4465933
-76.52263326,3.424536202,Cono,l,1.75,270.0,5.7343035
-76.50441737,3.465999532,Cono,l,1.75,270.0,6.427408
-76.51585471,3.4614929180000003,Cono,l,1.75,330.0,6.1397314
-76.50961149,3.473947799,Cono,l,1.75,270.0,5.4465694
-76.505844,3.468619949,Cono,l,1.75,270.0,6.427408
-76.51195600000001,3.425821472,Cono,l,1.75,210.0,5.7343035
-76.53243369,3.435987401,Cono,l,1.75,330.0,7.0152187
-76.54955724,3.4002279580000003,Cono,l,1.75,330.0,8.219243
-76.53666249,3.398879968,Cono,l,1.75,330.0,9.982825
-76.53346906,3.41935549,Cono,l,1.75,270.0,11.052428
-76.52020798,3.437977311,Cono,l,1.75,330.0,6.832896
-76.52079664,3.4468907160000004,Cono,l,1.75,330.0,6.1397448
-76.53979048,3.387475777,Cono,l,1.75,330.0,11.830174
-76.51338373,3.421608838,Cono,l,1.75,270.0,12.650031
-76.52259041,3.424682012,Cono,l,1.75,270.0,5.7343035
-76.51149016,3.442375177,Cono,l,1.75,270.0,7.120573
-76.50210278,3.4662208660000005,Cono,l,1.75,270.0,6.427408
-76.53301726,3.429838377,Cono,l,1.75,330.0,6.4274454
-76.53790635,3.417144414,Cono,l,1.75,330.0,5.4466305
-76.54714468,3.394579389,Cono,l,1.75,425.0,6.139801
-76.54404176,3.400327979,Cono,l,1.75,330.0,5.9166527
-76.51922507,3.458440439,Cono,l,1.75,330.0,5.73427
-76.51370006,3.445393969,Cono,l,1.75,330.0,5.446598
-76.53384396,3.430536512,Cono,l,1.75,330.0,6.4274454
-76.55335078,3.396393948,Cono,l,1.75,330.0,7.015271
-76.52659311,3.426788344,Cono,l,1.75,270.0,11.438088
-76.54960609,3.422147779,Cono,l,1.75,425.0,5.4466257
-76.50451625,3.434481029,Cono,l,1.75,270.0,8.2192
-76.53448464,3.4420009460000003,Cono,l,1.75,330.0,6.273278
-76.53288690000002,3.399722981,Cono,l,1.75,330.0,11.572078
-76.54901726,3.388249549,Cono,l,1.75,425.0,5.916664
-76.52566615,3.426847609,Cono,l,1.75,270.0,11.438088
-76.50154097,3.444983756,Cono,l,1.75,270.0,8.373335
-76.52473269,3.4330250710000003,Cono,l,1.75,270.0,7.5260468
-76.52972709,3.41522019,Cono,l,1.75,270.0,5.734313
-76.52565827,3.4139150560000004,Cono,l,1.75,270.0,6.4274645
-76.53496775,3.4158760910000003,Cono,l,1.75,270.0,7.5260715
-76.52075858,3.456268591,Cono,l,1.75,330.0,5.73427
-76.50980438,3.4400553260000004,Cono,l,1.75,270.0,5.7342844
-76.52694664,3.426766357,Cono,l,1.75,270.0,11.438088
-76.53908908,3.397406728,Cono,l,1.75,330.0,11.163695
-76.5296468,3.45237354,Cono,l,1.75,425.0,5.0411234
-76.51189413,3.47280301,Cono,l,1.75,270.0,5.446574
-76.50678997,3.443846875,Cono,l,1.75,270.0,7.120574
-76.51792226,3.457168142,Cono,l,1.75,330.0,5.73427
-76.50525469,3.436818661,Cono,l,1.75,270.0,6.427437
-76.50939995,3.473900744,Cono,l,1.75,270.0,5.4465694
-76.53283096,3.41727622,Cono,l,1.75,270.0,7.5260715
-76.53422184,3.389226877,Cono,l,1.75,330.0,5.5801897
-76.53637503,3.431084278,Cono,l,1.75,330.0,9.605489
-76.53943622,3.423164724,Cono,l,1.75,330.0,11.700456
-76.54270941,3.390680633,Cono,l,1.75,330.0,7.0152693
-76.51274491,3.430902544,Cono,l,1.75,270.0,8.704702
-76.53032555,3.41931602,Cono,l,1.75,270.0,6.83292
-76.55268381,3.3946389210000003,Cono,l,1.75,425.0,7.015271
-76.51900119,3.441961591,Cono,l,1.75,330.0,5.916606
-76.5192277,3.421851802,Cono,l,1.75,270.0,11.502627
-76.52713052,3.416409293,Cono,l,1.75,270.0,5.734313
-76.54992583,3.388498962,Cono,l,1.75,425.0,5.916664
-76.52282707,3.454476941,Cono,l,1.75,330.0,5.4465885
-76.51118184,3.444752018,Cono,l,1.75,270.0,5.446598
-76.51422740000002,3.42870012,Cono,l,1.75,270.0,8.704702
-76.50547117,3.468742557,Cono,l,1.75,270.0,6.427408
-76.53706739,3.4346748330000003,Cono,l,1.75,330.0,6.139757
-76.51561687,3.415520607,Cono,l,1.75,270.0,8.624687
-76.50884570000002,3.428140631,Cono,l,1.75,210.0,10.617089
