rup_mag,rup_hypo_depth,dist_rrup,site_vs30,result_type,damping,pga,0.05,0.1,0.3,0.5,1.0,2.0,5.0
6.5,20.0,50.0,800.0,MEAN,5.0,4.66626061e-02,5.96850933e-02,9.28192075e-02,1.09959343e-01,9.75496762e-02,4.40528641e-02,2.17654933e-02,3.19663589e-03
6.5,20.0,100.0,800.0,MEAN,5.0,1.29120735e-02,1.55627892e-02,2.55826512e-02,3.29260032e-02,2.91881031e-02,1.42447558e-02,8.48020968e-03,1.36948740e-03
6.5,20.0,200.0,800.0,MEAN,5.0,2.62333241e-03,2.81152180e-03,4.56455344e-03,7.39035721e-03,7.23541737e-03,4.07221066e-03,2.95461014e-03,5.09438611e-04
6.5,20.0,500.0,800.0,MEAN,5.0,1.21289439e-04,9.26531945e-05,1.20744758e-04,4.19207974e-04,6.39864484e-04,5.32511293e-04,5.18875892e-04,9.10147140e-05
6.5,100.0,5.0,200.0,MEAN,5.0,4.30467182e+00,4.88795929e+00,4.37806927e+00,1.12350756e+01,1.41351892e+01,6.90355294e+00,1.25923934e+00,6.67368442e-02
6.5,100.0,20.0,200.0,MEAN,5.0,8.11313191e-01,9.30545055e-01,1.09632238e+00,2.41632598e+00,2.37043014e+00,1.12924478e+00,2.85627329e-01,2.19111202e-02
6.5,100.0,50.0,200.0,MEAN,5.0,1.96673131e-01,2.19089932e-01,2.95909480e-01,6.41950173e-01,5.75685640e-01,2.86400267e-01,9.15354052e-02,8.32363427e-03
6.5,100.0,100.0,200.0,MEAN,5.0,5.44216908e-02,5.71273369e-02,8.15580007e-02,1.92224261e-01,1.72252461e-01,9.26092312e-02,3.56637646e-02,3.56597145e-03
6.5,100.0,200.0,200.0,MEAN,5.0,1.10567978e-02,1.03204349e-02,1.45518872e-02,4.31454114e-02,4.26995357e-02,2.64746061e-02,1.24256975e-02,1.32651351e-03
6.5,100.0,500.0,200.0,MEAN,5.0,5.11209634e-04,3.40108074e-04,3.84936691e-04,2.44736485e-03,3.77613550e-03,3.46200821e-03,2.18214742e-03,2.36990768e-04
6.5,100.0,5.0,360.0,MEAN,5.0,3.98963961e+00,4.78638244e+00,4.61636603e+00,1.02989365e+01,9.10357668e+00,3.45573856e+00,8.44937887e-01,5.18190161e-02
6.5,100.0,20.0,360.0,MEAN,5.0,7.51938214e-01,9.11207365e-01,1.15599482e+00,2.21499068e+00,1.52664335e+00,5.65270487e-01,1.91653282e-01,1.70132811e-02
6.5,100.0,50.0,360.0,MEAN,5.0,1.82279845e-01,2.14537017e-01,3.12015728e-01,5.88461020e-01,3.70762519e-01,1.43364504e-01,6.14194058e-02,6.46303467e-03
6.5,100.0,100.0,360.0,MEAN,5.0,5.04389050e-02,5.59401717e-02,8.59971738e-02,1.76207578e-01,1.10936859e-01,4.63577658e-02,2.39300544e-02,2.76886230e-03
6.5,100.0,200.0,360.0,MEAN,5.0,1.02476194e-02,1.01059656e-02,1.53439412e-02,3.95504104e-02,2.75000561e-02,1.32524973e-02,8.33752750e-03,1.02999513e-03
6.5,100.0,500.0,360.0,MEAN,5.0,4.73797374e-04,3.33040276e-04,4.05888658e-04,2.24344330e-03,2.43196879e-03,1.73299102e-03,1.46420063e-03,1.84015719e-04
6.5,100.0,5.0,570.0,MEAN,5.0,3.98963961e+00,4.78638244e+00,4.61636603e+00,1.02989365e+01,9.10357668e+00,3.45573856e+00,8.44937887e-01,5.18190161e-02
6.5,100.0,20.0,570.0,MEAN,5.0,7.51938214e-01,9.11207365e-01,1.15599482e+00,2.21499068e+00,1.52664335e+00,5.65270487e-01,1.91653282e-01,1.70132811e-02
6.5,100.0,50.0,570.0,MEAN,5.0,1.82279845e-01,2.14537017e-01,3.12015728e-01,5.88461020e-01,3.70762519e-01,1.43364504e-01,6.14194058e-02,6.46303467e-03
6.5,100.0,100.0,570.0,MEAN,5.0,5.04389050e-02,5.59401717e-02,8.59971738e-02,1.76207578e-01,1.10936859e-01,4.63577658e-02,2.39300544e-02,2.76886230e-03
6.5,100.0,200.0,570.0,MEAN,5.0,1.02476194e-02,1.01059656e-02,1.53439412e-02,3.95504104e-02,2.75000561e-02,1.32524973e-02,8.33752750e-03,1.02999513e-03
6.5,100.0,500.0,570.0,MEAN,5.0,4.73797374e-04,3.33040276e-04,4.05888658e-04,2.24344330e-03,2.43196879e-03,1.73299102e-03,1.46420063e-03,1.84015719e-04
6.5,100.0,5.0,800.0,MEAN,5.0,3.16040727e+00,4.29209472e+00,4.28708846e+00,6.17828446e+00,5.83962965e+00,2.37271815e+00,5.83044270e-01,3.85423327e-02
6.5,100.0,20.0,800.0,MEAN,5.0,5.95650543e-01,8.17107361e-01,1.07353967e+00,1.32876268e+00,9.79288916e-01,3.88116035e-01,1.32249186e-01,1.26542646e-02
6.5,100.0,50.0,800.0,MEAN,5.0,1.44393631e-01,1.92381869e-01,2.89760174e-01,3.53015049e-01,2.37831335e-01,9.84344032e-02,4.23820888e-02,4.80712394e-03
6.5,100.0,100.0,800.0,MEAN,5.0,3.99553589e-02,5.01632535e-02,7.98631410e-02,1.05706112e-01,7.11621588e-02,3.18293502e-02,1.65127891e-02,2.05944497e-03
6.5,100.0,200.0,800.0,MEAN,5.0,8.11768830e-03,9.06232673e-03,1.42494839e-02,2.37261086e-02,1.76403351e-02,9.09919559e-03,5.75326034e-03,7.66097431e-04
6.5,100.0,500.0,800.0,MEAN,5.0,3.75320283e-04,2.98647346e-04,3.76937308e-04,1.34583128e-03,1.56002388e-03,1.18987567e-03,1.01036277e-03,1.36868579e-04
6.5,150.0,5.0,200.0,MEAN,5.0,6.12697347e+00,7.04645669e+00,6.24860239e+00,1.61761937e+01,1.86746573e+01,8.87542480e+00,1.55077970e+00,7.58120452e-02
6.5,150.0,20.0,200.0,MEAN,5.0,1.15476733e+00,1.34146891e+00,1.56472688e+00,3.47901148e+00,3.13168574e+00,1.45179261e+00,3.51756058e-01,2.48907010e-02
6.5,150.0,50.0,200.0,MEAN,5.0,2.79930993e-01,3.15838907e-01,4.22337009e-01,9.24275962e-01,7.60565129e-01,3.68205192e-01,1.12727775e-01,9.45552258e-03
6.5,150.0,100.0,200.0,MEAN,5.0,7.74600874e-02,8.23544717e-02,1.16403713e-01,2.76763325e-01,2.27570755e-01,1.19061340e-01,4.39206754e-02,4.05088960e-03
6.5,150.0,200.0,200.0,MEAN,5.0,1.57374846e-02,1.48778853e-02,2.07691910e-02,6.21205014e-02,5.64123466e-02,3.40365863e-02,1.53025076e-02,1.50689927e-03
6.5,150.0,500.0,200.0,MEAN,5.0,7.27620593e-04,4.90298030e-04,5.49401158e-04,3.52370106e-03,4.98882859e-03,4.45086664e-03,2.68736039e-03,2.69217926e-04
6.5,150.0,5.0,360.0,MEAN,5.0,5.67857831e+00,6.90002403e+00,6.58871160e+00,1.48283463e+01,1.20271594e+01,4.44280618e+00,1.04055876e+00,5.88656181e-02
6.5,150.0,20.0,360.0,MEAN,5.0,1.07025708e+00,1.31359180e+00,1.64989441e+00,3.18913014e+00,2.01691967e+00,7.26729517e-01,2.36025044e-01,1.93268299e-02
6.5,150.0,50.0,360.0,MEAN,5.0,2.59444581e-01,3.09275448e-01,4.45324663e-01,8.47262605e-01,4.89831644e-01,1.84313916e-01,7.56392887e-02,7.34190959e-03
6.5,150.0,100.0,360.0,MEAN,5.0,7.17912644e-02,8.06430605e-02,1.22739526e-01,2.53702601e-01,1.46563854e-01,5.95990018e-02,2.94703648e-02,3.14538567e-03
6.5,150.0,200.0,360.0,MEAN,5.0,1.45857558e-02,1.45687074e-02,2.18996507e-02,5.69444408e-02,3.63316058e-02,1.70378274e-02,1.02678403e-02,1.17005889e-03
6.5,150.0,500.0,360.0,MEAN,5.0,6.74370558e-04,4.80109129e-04,5.79304868e-04,3.23009605e-03,3.21298731e-03,2.22798776e-03,1.80319384e-03,2.09039073e-04
6.5,150.0,5.0,570.0,MEAN,5.0,5.67857831e+00,6.90002403e+00,6.58871160e+00,1.48283463e+01,1.20271594e+01,4.44280618e+00,1.04055876e+00,5.88656181e-02
6.5,150.0,20.0,570.0,MEAN,5.0,1.07025708e+00,1.31359180e+00,1.64989441e+00,3.18913014e+00,2.01691967e+00,7.26729517e-01,2.36025044e-01,1.93268299e-02
6.5,150.0,50.0,570.0,MEAN,5.0,2.59444581e-01,3.09275448e-01,4.45324663e-01,8.47262605e-01,4.89831644e-01,1.84313916e-01,7.56392887e-02,7.34190959e-03
6.5,150.0,100.0,570.0,MEAN,5.0,7.17912644e-02,8.06430605e-02,1.22739526e-01,2.53702601e-01,1.46563854e-01,5.95990018e-02,2.94703648e-02,3.14538567e-03
6.5,150.0,200.0,570.0,MEAN,5.0,1.45857558e-02,1.45687074e-02,2.18996507e-02,5.69444408e-02,3.63316058e-02,1.70378274e-02,1.02678403e-02,1.17005889e-03
6.5,150.0,500.0,570.0,MEAN,5.0,6.74370558e-04,4.80109129e-04,5.79304868e-04,3.23009605e-03,3.21298731e-03,2.22798776e-03,1.80319384e-03,2.09039073e-04
6.5,150.0,5.0,800.0,MEAN,5.0,4.49830610e+00,6.18746143e+00,6.11874996e+00,8.89545647e+00,7.71500689e+00,3.05044109e+00,7.18031269e-01,4.37835067e-02
6.5,150.0,20.0,800.0,MEAN,5.0,8.47807969e-01,1.17793772e+00,1.53221023e+00,1.91314445e+00,1.29378423e+00,4.98974182e-01,1.62867652e-01,1.43750531e-02
6.5,150.0,50.0,800.0,MEAN,5.0,2.05519952e-01,2.77336701e-01,4.13560409e-01,5.08268925e-01,3.14210061e-01,1.26550365e-01,5.21944329e-02,5.46082005e-03
6.5,150.0,100.0,800.0,MEAN,5.0,5.68697066e-02,7.23150853e-02,1.13984723e-01,1.52195019e-01,9.40156445e-02,4.09208137e-02,2.03358467e-02,2.33949832e-03
6.5,150.0,200.0,800.0,MEAN,5.0,1.15541586e-02,1.30642031e-02,2.03375857e-02,3.41607072e-02,2.33054688e-02,1.16982120e-02,7.08526099e-03,8.70275089e-04
6.5,150.0,500.0,800.0,MEAN,5.0,5.34205047e-04,4.30528460e-04,5.37984033e-04,1.93771971e-03,2.06102026e-03,1.52974159e-03,1.24428298e-03,1.55480634e-04
7.0,5.0,5.0,200.0,MEAN,5.0,1.79730762e+00,1.94103924e+00,1.76428836e+00,4.89311013e+00,8.67916275e+00,5.15686312e+00,1.21283891e+00,7.95875571e-02
7.0,5.0,20.0,200.0,MEAN,5.0,4.04425032e-01,4.40499450e-01,5.26869675e-01,1.22721899e+00,1.69787030e+00,9.79920866e-01,3.13548197e-01,3.09770825e-02
7.0,5.0,50.0,200.0,MEAN,5.0,1.06219580e-01,1.13076955e-01,1.57581269e-01,3.49684921e-01,4.37066825e-01,2.61010002e-01,1.04601206e-01,1.26242969e-02
7.0,5.0,100.0,200.0,MEAN,5.0,3.04351032e-02,3.06607717e-02,4.56919985e-02,1.07955794e-01,1.33883081e-01,8.59960942e-02,4.13720874e-02,5.56970452e-03
7.0,5.0,200.0,200.0,MEAN,5.0,6.30535330e-03,5.66408535e-03,8.40316869e-03,2.46492948e-02,3.36121373e-02,2.48287389e-02,1.45285231e-02,2.10560830e-03
7.0,5.0,500.0,200.0,MEAN,5.0,2.95188132e-04,1.89372255e-04,2.26806774e-04,1.41358831e-03,2.99622185e-03,3.26672494e-03,2.56383008e-03,3.80041865e-04
7.0,5.0,5.0,360.0,MEAN,5.0,1.66577383e+00,1.90070243e+00,1.86031795e+00,4.48540199e+00,5.58969692e+00,2.58139118e+00,8.13803633e-01,6.17971818e-02
7.0,5.0,20.0,360.0,MEAN,5.0,3.74827674e-01,4.31345415e-01,5.55547004e-01,1.12496354e+00,1.09349031e+00,4.90522829e-01,2.10387925e-01,2.40527097e-02
7.0,5.0,50.0,360.0,MEAN,5.0,9.84460281e-02,1.10727098e-01,1.66158361e-01,3.20548158e-01,2.81486954e-01,1.30654800e-01,7.01864369e-02,9.80236105e-03
7.0,5.0,100.0,360.0,MEAN,5.0,2.82077469e-02,3.00236091e-02,4.81789977e-02,9.89606036e-02,8.62255801e-02,4.30474019e-02,2.77602859e-02,4.32469667e-03
7.0,5.0,200.0,360.0,MEAN,5.0,5.84390363e-03,5.54637979e-03,8.86055018e-03,2.25954440e-02,2.16474406e-02,1.24286191e-02,9.74850392e-03,1.63493722e-03
7.0,5.0,500.0,360.0,MEAN,5.0,2.73585145e-04,1.85436904e-04,2.39151786e-04,1.29580403e-03,1.92967600e-03,1.63523731e-03,1.72030614e-03,2.95090302e-04
7.0,5.0,5.0,570.0,MEAN,5.0,1.66577383e+00,1.90070243e+00,1.86031795e+00,4.48540199e+00,5.58969692e+00,2.58139118e+00,8.13803633e-01,6.17971818e-02
7.0,5.0,20.0,570.0,MEAN,5.0,3.74827674e-01,4.31345415e-01,5.55547004e-01,1.12496354e+00,1.09349031e+00,4.90522829e-01,2.10387925e-01,2.40527097e-02
7.0,5.0,50.0,570.0,MEAN,5.0,9.84460281e-02,1.10727098e-01,1.66158361e-01,3.20548158e-01,2.81486954e-01,1.30654800e-01,7.01864369e-02,9.80236105e-03
7.0,5.0,100.0,570.0,MEAN,5.0,2.82077469e-02,3.00236091e-02,4.81789977e-02,9.89606036e-02,8.62255801e-02,4.30474019e-02,2.77602859e-02,4.32469667e-03
7.0,5.0,200.0,570.0,MEAN,5.0,5.84390363e-03,5.54637979e-03,8.86055018e-03,2.25954440e-02,2.16474406e-02,1.24286191e-02,9.74850392e-03,1.63493722e-03
7.0,5.0,500.0,570.0,MEAN,5.0,2.73585145e-04,1.85436904e-04,2.39151786e-04,1.29580403e-03,1.92967600e-03,1.63523731e-03,1.72030614e-03,2.95090302e-04
7.0,5.0,5.0,800.0,MEAN,5.0,1.31954869e+00,1.70441768e+00,1.72762462e+00,2.69077194e+00,3.58559729e+00,1.77238921e+00,5.61560266e-01,4.59639669e-02
7.0,5.0,20.0,800.0,MEAN,5.0,2.96921082e-01,3.86800554e-01,5.15920778e-01,6.74860436e-01,7.01436223e-01,3.36794119e-01,1.45176913e-01,1.78901031e-02
7.0,5.0,50.0,800.0,MEAN,5.0,7.79843730e-02,9.92923571e-02,1.54306567e-01,1.92295360e-01,1.80564147e-01,8.97078902e-02,4.84317256e-02,7.29087292e-03
7.0,5.0,100.0,800.0,MEAN,5.0,2.23448675e-02,2.69230835e-02,4.47424714e-02,5.93660092e-02,5.53107280e-02,2.95564466e-02,1.91558171e-02,3.21665502e-03
7.0,5.0,200.0,800.0,MEAN,5.0,4.62926914e-03,4.97360746e-03,8.22854214e-03,1.35549025e-02,1.38860846e-02,8.53351889e-03,6.72689607e-03,1.21604575e-03
7.0,5.0,500.0,800.0,MEAN,5.0,2.16721450e-04,1.66286912e-04,2.22093494e-04,7.77346854e-04,1.23782043e-03,1.12275775e-03,1.18708683e-03,2.19484457e-04
7.0,20.0,5.0,200.0,MEAN,5.0,1.92878405e+00,2.08834841e+00,1.89439099e+00,5.26314165e+00,9.17630912e+00,5.42261663e+00,1.26442038e+00,8.16431370e-02
7.0,20.0,20.0,200.0,MEAN,5.0,4.34009483e-01,4.73929794e-01,5.65722243e-01,1.32002494e+00,1.79512508e+00,1.03042006e+00,3.26883254e-01,3.17771557e-02
7.0,20.0,50.0,200.0,MEAN,5.0,1.13989742e-01,1.21658580e-01,1.69201670e-01,3.76129133e-01,4.62102210e-01,2.74460877e-01,1.09049847e-01,1.29503560e-02
7.0,20.0,100.0,200.0,MEAN,5.0,3.26614882e-02,3.29876762e-02,4.90614304e-02,1.16119732e-01,1.41551964e-01,9.04278123e-02,4.31316228e-02,5.71355833e-03
7.0,20.0,200.0,200.0,MEAN,5.0,6.76660175e-03,6.09394359e-03,9.02283747e-03,2.65133477e-02,3.55374558e-02,2.61082618e-02,1.51464144e-02,2.15999175e-03
7.0,20.0,500.0,200.0,MEAN,5.0,3.16781699e-04,2.03744077e-04,2.43532021e-04,1.52048806e-03,3.16784679e-03,3.43507217e-03,2.67286856e-03,3.89857551e-04
7.0,20.0,5.0,360.0,MEAN,5.0,1.78762832e+00,2.04495037e+00,1.99750202e+00,4.82460140e+00,5.90987728e+00,2.71442046e+00,8.48414318e-01,6.33932737e-02
7.0,20.0,20.0,360.0,MEAN,5.0,4.02247023e-01,4.64081042e-01,5.96514304e-01,1.21003663e+00,1.15612593e+00,5.15801406e-01,2.19335624e-01,2.46739408e-02
7.0,20.0,50.0,360.0,MEAN,5.0,1.05647540e-01,1.19130389e-01,1.78411257e-01,3.44788961e-01,2.97610654e-01,1.37387957e-01,7.31714331e-02,1.00555355e-02
7.0,20.0,100.0,360.0,MEAN,5.0,3.02711966e-02,3.23021581e-02,5.17318266e-02,1.06444298e-01,9.11646203e-02,4.52658044e-02,2.89409179e-02,4.43639454e-03
7.0,20.0,200.0,360.0,MEAN,5.0,6.27139616e-03,5.96730514e-03,9.51394731e-03,2.43041785e-02,2.28874158e-02,1.30691149e-02,1.01631032e-02,1.67716422e-03
7.0,20.0,500.0,360.0,MEAN,5.0,2.93598413e-04,1.99510064e-04,2.56787383e-04,1.39379658e-03,2.04020871e-03,1.71950754e-03,1.79346995e-03,3.02711867e-04
7.0,20.0,5.0,570.0,MEAN,5.0,1.78762832e+00,2.04495037e+00,1.99750202e+00,4.82460140e+00,5.90987728e+00,2.71442046e+00,8.48414318e-01,6.33932737e-02
7.0,20.0,20.0,570.0,MEAN,5.0,4.02247023e-01,4.64081042e-01,5.96514304e-01,1.21003663e+00,1.15612593e+00,5.15801406e-01,2.19335624e-01,2.46739408e-02
7.0,20.0,50.0,570.0,MEAN,5.0,1.05647540e-01,1.19130389e-01,1.78411257e-01,3.44788961e-01,2.97610654e-01,1.37387957e-01,7.31714331e-02,1.00555355e-02
7.0,20.0,100.0,570.0,MEAN,5.0,3.02711966e-02,3.23021581e-02,5.17318266e-02,1.06444298e-01,9.11646203e-02,4.52658044e-02,2.89409179e-02,4.43639454e-03
7.0,20.0,200.0,570.0,MEAN,5.0,6.27139616e-03,5.96730514e-03,9.51394731e-03,2.43041785e-02,2.28874158e-02,1.30691149e-02,1.01631032e-02,1.67716422e-03
7.0,20.0,500.0,570.0,MEAN,5.0,2.93598413e-04,1.99510064e-04,2.56787383e-04,1.39379658e-03,2.04020871e-03,1.71950754e-03,1.79346995e-03,3.02711867e-04
7.0,20.0,5.0,800.0,MEAN,5.0,1.41607616e+00,1.83376919e+00,1.85502359e+00,2.89425611e+00,3.79098192e+00,1.86372742e+00,5.85443160e-01,4.71511200e-02
7.0,20.0,20.0,800.0,MEAN,5.0,3.18641417e-01,4.16155587e-01,5.53965950e-01,7.25895386e-01,7.41614807e-01,3.54150449e-01,1.51351219e-01,1.83521670e-02
7.0,20.0,50.0,800.0,MEAN,5.0,8.36890764e-02,1.06827844e-01,1.65685484e-01,2.06837306e-01,1.90906943e-01,9.43308919e-02,5.04915041e-02,7.47918090e-03
7.0,20.0,100.0,800.0,MEAN,5.0,2.39794365e-02,2.89663277e-02,4.80418831e-02,6.38554431e-02,5.84789515e-02,3.10796069e-02,1.99705050e-02,3.29973448e-03
7.0,20.0,200.0,800.0,MEAN,5.0,4.96790888e-03,5.35106403e-03,8.83533356e-03,1.45799645e-02,1.46814858e-02,8.97328480e-03,7.01298779e-03,1.24745366e-03
7.0,20.0,500.0,800.0,MEAN,5.0,2.32575032e-04,1.78906743e-04,2.38471174e-04,8.36132132e-04,1.30872334e-03,1.18061789e-03,1.23757308e-03,2.25153281e-04
7.0,100.0,5.0,200.0,MEAN,5.0,5.96846501e+00,6.73133519e+00,5.91385210e+00,1.68968653e+01,2.23723331e+01,1.21166249e+01,2.46209797e+00,1.22775534e-01
7.0,100.0,20.0,200.0,MEAN,5.0,1.34300697e+00,1.52760923e+00,1.76605447e+00,4.23782696e+00,4.37661109e+00,2.30243335e+00,6.36511883e-01,4.77867143e-02
7.0,100.0,50.0,200.0,MEAN,5.0,3.52731964e-01,3.92139875e-01,5.28208619e-01,1.20753035e+00,1.12662994e+00,6.13272105e-01,2.12343466e-01,1.94748381e-02
7.0,100.0,100.0,200.0,MEAN,5.0,1.01068313e-01,1.06328573e-01,1.53158479e-01,3.72792449e-01,3.45111270e-01,2.02057413e-01,8.39865306e-02,8.59208993e-03
7.0,100.0,200.0,200.0,MEAN,5.0,2.09386975e-02,1.96424968e-02,2.81672191e-02,8.51188310e-02,8.66422206e-02,5.83378906e-02,2.94933209e-02,3.24821107e-03
7.0,100.0,500.0,200.0,MEAN,5.0,9.80255145e-04,6.56724555e-04,7.60250845e-04,4.88139663e-03,7.72338015e-03,7.67553452e-03,5.20464900e-03,5.86270577e-04
7.0,100.0,5.0,360.0,MEAN,5.0,5.53167010e+00,6.59145108e+00,6.23574097e+00,1.54889694e+01,1.44085974e+01,6.06526644e+00,1.65204484e+00,9.53312589e-02
7.0,100.0,20.0,360.0,MEAN,5.0,1.24472062e+00,1.49586393e+00,1.86218018e+00,3.88471891e+00,2.81869694e+00,1.15253808e+00,4.27093555e-01,3.71048489e-02
7.0,100.0,50.0,360.0,MEAN,5.0,3.26917701e-01,3.83990803e-01,5.56958826e-01,1.10691542e+00,7.25590714e-01,3.06988021e-01,1.42480491e-01,1.51215863e-02
7.0,100.0,100.0,360.0,MEAN,5.0,9.36717503e-02,1.04118955e-01,1.61494840e-01,3.41730299e-01,2.22264227e-01,1.01144671e-01,5.63541811e-02,6.67148187e-03
7.0,100.0,200.0,360.0,MEAN,5.0,1.94063242e-02,1.92343054e-02,2.97003509e-02,7.80264827e-02,5.58007456e-02,2.92024266e-02,1.97897441e-02,2.52213157e-03
7.0,100.0,500.0,360.0,MEAN,5.0,9.08516355e-04,6.43077138e-04,8.01631029e-04,4.47466449e-03,4.97413811e-03,3.84217240e-03,3.49227108e-03,4.55220273e-04
7.0,100.0,5.0,570.0,MEAN,5.0,5.53167010e+00,6.59145108e+00,6.23574097e+00,1.54889694e+01,1.44085974e+01,6.06526644e+00,1.65204484e+00,9.53312589e-02
7.0,100.0,20.0,570.0,MEAN,5.0,1.24472062e+00,1.49586393e+00,1.86218018e+00,3.88471891e+00,2.81869694e+00,1.15253808e+00,4.27093555e-01,3.71048489e-02
7.0,100.0,50.0,570.0,MEAN,5.0,3.26917701e-01,3.83990803e-01,5.56958826e-01,1.10691542e+00,7.25590714e-01,3.06988021e-01,1.42480491e-01,1.51215863e-02
7.0,100.0,100.0,570.0,MEAN,5.0,9.36717503e-02,1.04118955e-01,1.61494840e-01,3.41730299e-01,2.22264227e-01,1.01144671e-01,5.63541811e-02,6.67148187e-03
7.0,100.0,200.0,570.0,MEAN,5.0,1.94063242e-02,1.92343054e-02,2.97003509e-02,7.80264827e-02,5.58007456e-02,2.92024266e-02,1.97897441e-02,2.52213157e-03
7.0,100.0,500.0,570.0,MEAN,5.0,9.08516355e-04,6.43077138e-04,8.01631029e-04,4.47466449e-03,4.97413811e-03,3.84217240e-03,3.49227108e-03,4.55220273e-04
7.0,100.0,5.0,800.0,MEAN,5.0,4.38193224e+00,5.91075468e+00,5.79095613e+00,9.29176125e+00,9.24261697e+00,4.16442609e+00,1.13998354e+00,7.09061919e-02
7.0,100.0,20.0,800.0,MEAN,5.0,9.86009890e-01,1.34138668e+00,1.72935403e+00,2.33042494e+00,1.80809662e+00,7.91335338e-01,2.94713320e-01,2.75981201e-02
7.0,100.0,50.0,800.0,MEAN,5.0,2.58969025e-01,3.44336233e-01,5.17231897e-01,6.64033449e-01,4.65441353e-01,2.10778692e-01,9.83177997e-02,1.12472458e-02
7.0,100.0,100.0,800.0,MEAN,5.0,7.42024117e-02,9.33666339e-02,1.49975687e-01,2.05002429e-01,1.42574816e-01,6.94461671e-02,3.88868612e-02,4.96216434e-03
7.0,100.0,200.0,800.0,MEAN,5.0,1.53727891e-02,1.72479867e-02,2.75818752e-02,4.68077268e-02,3.57942488e-02,2.00504542e-02,1.36557930e-02,1.87592975e-03
7.0,100.0,500.0,800.0,MEAN,5.0,7.19684477e-04,5.76666831e-04,7.44452046e-04,2.68433057e-03,3.19073760e-03,2.63804453e-03,2.40982050e-03,3.38587116e-04
7.0,150.0,5.0,200.0,MEAN,5.0,8.49510213e+00,9.70385780e+00,8.44054949e+00,2.43280041e+01,2.95571320e+01,1.55775141e+01,3.03212538e+00,1.39471149e-01
7.0,150.0,20.0,200.0,MEAN,5.0,1.91154364e+00,2.20219352e+00,2.52060246e+00,6.10159754e+00,5.78214488e+00,2.96008073e+00,7.83877758e-01,5.42849844e-02
7.0,150.0,50.0,200.0,MEAN,5.0,5.02054390e-01,5.65306805e-01,7.53886116e-01,1.73859487e+00,1.48844332e+00,7.88441906e-01,2.61505440e-01,2.21231214e-02
7.0,150.0,100.0,200.0,MEAN,5.0,1.43853677e-01,1.53282717e-01,2.18595545e-01,5.36744305e-01,4.55942583e-01,2.59771365e-01,1.03431177e-01,9.76048415e-03
7.0,150.0,200.0,200.0,MEAN,5.0,2.98027003e-02,2.83165213e-02,4.02016830e-02,1.22553576e-01,1.14467076e-01,7.50010270e-02,3.63216444e-02,3.68991862e-03
7.0,150.0,500.0,200.0,MEAN,5.0,1.39522768e-03,9.46730702e-04,1.08506854e-03,7.02820525e-03,1.02037175e-02,9.86790859e-03,6.40963460e-03,6.65994504e-04
7.0,150.0,5.0,360.0,MEAN,5.0,7.87339833e+00,9.50220159e+00,8.89996560e+00,2.23009242e+01,1.90358695e+01,7.79769730e+00,2.03452794e+00,1.08294868e-01
7.0,150.0,20.0,360.0,MEAN,5.0,1.77164963e+00,2.15642966e+00,2.65779795e+00,5.59319472e+00,3.72391190e+00,1.48173921e+00,5.25974686e-01,4.21505469e-02
7.0,150.0,50.0,360.0,MEAN,5.0,4.65312145e-01,5.53559144e-01,7.94919870e-01,1.59373010e+00,9.58611709e-01,3.94673455e-01,1.75467719e-01,1.71778932e-02
7.0,150.0,100.0,360.0,MEAN,5.0,1.33325919e-01,1.50097344e-01,2.30493623e-01,4.92021211e-01,2.93643629e-01,1.30034770e-01,6.94013581e-02,7.57870246e-03
7.0,150.0,200.0,360.0,MEAN,5.0,2.76216256e-02,2.77280746e-02,4.23898463e-02,1.12342056e-01,7.37209657e-02,3.75435581e-02,2.43714857e-02,2.86510330e-03
7.0,150.0,500.0,360.0,MEAN,5.0,1.29311962e-03,9.27056658e-04,1.14412844e-03,6.44259477e-03,6.57156568e-03,4.93961768e-03,4.30080521e-03,5.17123342e-04
7.0,150.0,5.0,570.0,MEAN,5.0,7.87339833e+00,9.50220159e+00,8.89996560e+00,2.23009242e+01,1.90358695e+01,7.79769730e+00,2.03452794e+00,1.08294868e-01
7.0,150.0,20.0,570.0,MEAN,5.0,1.77164963e+00,2.15642966e+00,2.65779795e+00,5.59319472e+00,3.72391190e+00,1.48173921e+00,5.25974686e-01,4.21505469e-02
7.0,150.0,50.0,570.0,MEAN,5.0,4.65312145e-01,5.53559144e-01,7.94919870e-01,1.59373010e+00,9.58611709e-01,3.94673455e-01,1.75467719e-01,1.71778932e-02
7.0,150.0,100.0,570.0,MEAN,5.0,1.33325919e-01,1.50097344e-01,2.30493623e-01,4.92021211e-01,2.93643629e-01,1.30034770e-01,6.94013581e-02,7.57870246e-03
7.0,150.0,200.0,570.0,MEAN,5.0,2.76216256e-02,2.77280746e-02,4.23898463e-02,1.12342056e-01,7.37209657e-02,3.75435581e-02,2.43714857e-02,2.86510330e-03
7.0,150.0,500.0,570.0,MEAN,5.0,1.29311962e-03,9.27056658e-04,1.14412844e-03,6.44259477e-03,6.57156568e-03,4.93961768e-03,4.30080521e-03,5.17123342e-04
7.0,150.0,5.0,800.0,MEAN,5.0,6.23694063e+00,8.52091320e+00,8.26514613e+00,1.33782215e+01,1.22108520e+01,5.35391716e+00,1.40391368e+00,8.05483610e-02
