rup_mag,rup_hypo_depth,dist_rhypo,dist_rrup,site_vs30,result_type,damping,pga,0.04,0.05,0.07,0.10,0.20,0.30,0.40,0.50,0.75,1.00,1.50,2.00,3.00,4.00,5.00,pgv
7.0,50,400,400,760,MEAN,5,0.00115385,0.00126389,0.00148433,0.00178529,0.00191374,0.00219994,0.00247038,0.00284040,0.00318957,0.00297909,0.00319475,0.00201657,0.00141185,0.00110886,0.00075852,0.00054332,0.18853892
7.0,50,500,500,760,MEAN,5,0.00040384,0.00039433,0.00044230,0.00055701,0.00062518,0.00082494,0.00101556,0.00137151,0.00168843,0.00172887,0.00203257,0.00134334,0.00098475,0.00079140,0.00055395,0.00040601,0.09980459
7.0,75,0,0,760,MEAN,5,0.54788622,0.92345413,1.36491430,1.38170551,1.24659420,0.71887766,0.53985266,0.33951570,0.25496472,0.16869408,0.12098173,0.06209115,0.03474078,0.02517646,0.01589094,0.01050279,15.07123041
7.0,75,10,10,760,MEAN,5,0.50504252,0.84945913,1.25449341,1.27099151,1.14766841,0.66349675,0.49909979,0.31480859,0.23680732,0.15694345,0.11274349,0.05791160,0.03242945,0.02351131,0.01484615,0.00981637,13.99792774
7.0,75,50,50,760,MEAN,5,0.20027284,0.32607389,0.47532831,0.48788356,0.44631162,0.26829047,0.20713347,0.13673455,0.10556581,0.07180717,0.05294349,0.02755084,0.01562993,0.01140561,0.00724902,0.00482437,6.24010514
7.0,75,75,75,760,MEAN,5,0.11781884,0.18682470,0.26947730,0.27953388,0.25843197,0.16035504,0.12644661,0.08661625,0.06830051,0.04745129,0.03573323,0.01879249,0.01077448,0.00790410,0.00505020,0.00337882,4.03731414
7.0,75,150,150,760,MEAN,5,0.03366262,0.04908875,0.06847242,0.07344837,0.07021795,0.04817781,0.04062375,0.03129045,0.02638425,0.01960095,0.01578373,0.00858373,0.00508911,0.00379643,0.00246666,0.00167819,1.55960031
7.0,75,200,200,760,MEAN,5,0.01687297,0.02324417,0.03169299,0.03477877,0.03401456,0.02498720,0.02205056,0.01839279,0.01623117,0.01261977,0.01063538,0.00591703,0.00358885,0.00270789,0.00177953,0.00122456,0.95944120
7.0,75,250,250,760,MEAN,5,0.00897211,0.01167325,0.01555645,0.01746594,0.01747724,0.01375043,0.01270220,0.01147791,0.01060292,0.00862954,0.00761290,0.00433342,0.00268913,0.00205236,0.00136425,0.00094959,0.62674949
7.0,75,300,300,760,MEAN,5,0.00495787,0.00609128,0.00793366,0.00911399,0.00933131,0.00786405,0.00760528,0.00744622,0.00720121,0.00613584,0.00566687,0.00330048,0.00209562,0.00161782,0.00108779,0.00076589,0.42567087
7.0,75,400,400,760,MEAN,5,0.00162985,0.00178529,0.00222091,0.00267121,0.00286341,0.00276957,0.00293606,0.00337583,0.00357876,0.00334260,0.00338405,0.00206354,0.00137179,0.00108362,0.00074553,0.00053710,0.21154415
7.0,75,500,500,760,MEAN,5,0.00057045,0.00055701,0.00066179,0.00083342,0.00093541,0.00103854,0.00120700,0.00163005,0.00189444,0.00193983,0.00215301,0.00137463,0.00095681,0.00077339,0.00054446,0.00040136,0.11198259
7.0,100,0,0,760,MEAN,5,0.77390986,1.30441364,2.04223347,2.06735707,1.86519872,0.90501336,0.64161609,0.40351517,0.28607512,0.18927787,0.12815034,0.06353743,0.03375511,0.02460337,0.01561887,0.01038256,16.91019874
7.0,100,10,10,760,MEAN,5,0.71339153,1.19989292,1.87701779,1.90170284,1.71718242,0.83529293,0.59318121,0.37415071,0.26570219,0.17609345,0.11942396,0.05926053,0.03150936,0.02297612,0.01459196,0.00970400,15.70593334
7.0,100,50,50,760,MEAN,5,0.28289290,0.46059161,0.71120318,0.72998878,0.66778736,0.33775769,0.24617860,0.16250932,0.11844679,0.08056897,0.05608059,0.02819258,0.01518648,0.01114598,0.00712491,0.00476915,7.00151316
7.0,100,75,75,760,MEAN,5,0.16642354,0.26389691,0.40320155,0.41824857,0.38667514,0.20187503,0.15028208,0.10294360,0.07663443,0.05324122,0.03785055,0.01923022,0.01046879,0.00772418,0.00496373,0.00334014,4.52994100
7.0,100,150,150,760,MEAN,5,0.04754971,0.06933971,0.10245088,0.10989607,0.10506260,0.06065227,0.04828141,0.03718877,0.02960361,0.02199263,0.01671898,0.00878367,0.00494473,0.00371001,0.00242442,0.00165898,1.74990034
7.0,100,200,200,760,MEAN,5,0.02383370,0.03283327,0.04742018,0.05203724,0.05089380,0.03145702,0.02620714,0.02185987,0.01821167,0.01415961,0.01126557,0.00605486,0.00348702,0.00264625,0.00174906,0.00121055,1.07651074
7.0,100,250,250,760,MEAN,5,0.01267345,0.01648890,0.02327612,0.02613316,0.02615006,0.01731076,0.01509659,0.01364152,0.01189667,0.00968250,0.00806399,0.00443436,0.00261284,0.00200564,0.00134089,0.00093872,0.70322450
7.0,100,300,300,760,MEAN,5,0.00700317,0.00860416,0.01187063,0.01363667,0.01396184,0.00990025,0.00903890,0.00884985,0.00807989,0.00688453,0.00600265,0.00337736,0.00203616,0.00158099,0.00106917,0.00075712,0.47761057
7.0,100,400,400,760,MEAN,5,0.00230223,0.00252178,0.00332301,0.00399676,0.00428434,0.00348668,0.00348951,0.00401218,0.00401543,0.00375046,0.00358456,0.00211160,0.00133287,0.00105895,0.00073276,0.00053095,0.23735644
7.0,100,500,500,760,MEAN,5,0.00080578,0.00078679,0.00099019,0.00124699,0.00139959,0.00130745,0.00143452,0.00193731,0.00212560,0.00217652,0.00228058,0.00140665,0.00092967,0.00075578,0.00053514,0.00039677,0.12564654
7.0,150,0,0,760,MEAN,5,1.54415318,2.60264739,4.57199136,4.62823609,4.17565990,1.43434954,0.90630682,0.56998032,0.36014724,0.23828672,0.14378705,0.06653186,0.03186688,0.02349604,0.01508862,0.01014623,21.28867915
7.0,150,10,10,760,MEAN,5,1.42340324,2.39410115,4.20211950,4.25738246,3.84429268,1.32385010,0.83789074,0.52850193,0.33449924,0.22168852,0.13399589,0.06205339,0.02974675,0.02194203,0.01409658,0.00948311,19.77259881
7.0,150,50,50,760,MEAN,5,0.56444555,0.91900109,1.59218563,1.63424136,1.49498973,0.53530988,0.34773651,0.22955052,0.14911567,0.10143033,0.06292345,0.02952126,0.01433696,0.01064433,0.00688303,0.00466059,8.81438294
7.0,150,75,75,760,MEAN,5,0.33205862,0.52654356,0.90265585,0.93634193,0.86565782,0.31995037,0.21227908,0.14541171,0.09647703,0.06702673,0.04246902,0.02013652,0.00988317,0.00737654,0.00479522,0.00326411,5.70285790
7.0,150,150,150,760,MEAN,5,0.09487415,0.13835090,0.22935896,0.24602666,0.23520586,0.09612736,0.06819931,0.05253053,0.03726874,0.02768708,0.01875900,0.00919763,0.00466812,0.00354304,0.00234212,0.00162122,2.20299403
7.0,150,200,200,760,MEAN,5,0.04755449,0.06551098,0.10616056,0.11649688,0.11393702,0.04985602,0.03701858,0.03087789,0.02292713,0.01782590,0.01264018,0.00634022,0.00329196,0.00252715,0.00168969,0.00118299,1.35524674
7.0,150,250,250,760,MEAN,5,0.02528686,0.03289969,0.05210874,0.05850486,0.05854270,0.02743571,0.02132450,0.01926916,0.01497702,0.01218955,0.00904794,0.00464335,0.00246668,0.00191537,0.00129537,0.00091735,0.88530720
7.0,150,300,300,760,MEAN,5,0.01397316,0.01716755,0.02657503,0.03052871,0.03125667,0.01569084,0.01276778,0.01250075,0.01017198,0.00866711,0.00673509,0.00353653,0.00192226,0.00150983,0.00103287,0.00073988,0.60127609
7.0,150,400,400,760,MEAN,5,0.00459355,0.00503162,0.00743930,0.00894763,0.00959144,0.00552601,0.00492906,0.00566735,0.00505513,0.00472155,0.00402195,0.00221112,0.00125831,0.00101129,0.00070789,0.00051886,0.29881406
7.0,150,500,500,760,MEAN,5,0.00160773,0.00156986,0.00221677,0.00279166,0.00313330,0.00207217,0.00202632,0.00273653,0.00267597,0.00274008,0.00255885,0.00147294,0.00087766,0.00072177,0.00051697,0.00038774,0.15817962
7.0,200,0,0,760,MEAN,5,3.08099067,5.19296428,10.23541395,10.36133022,9.34813833,2.27329088,1.28019241,0.80511861,0.45339852,0.29998521,0.16133173,0.06966741,0.03008428,0.02243854,0.01457637,0.00991527,26.80085946
7.0,200,10,10,760,MEAN,5,2.84006286,4.77685983,9.40737399,9.53109234,8.60629949,2.09816106,1.18355213,0.74652882,0.42110960,0.27908932,0.15034586,0.06497788,0.02808275,0.02095447,0.01361801,0.00926725,24.89222737
7.0,200,50,50,760,MEAN,5,1.12621695,1.83364825,3.56445970,3.65861077,3.34686518,0.84840901,0.49119088,0.32424873,0.18772551,0.12769322,0.07060127,0.03091255,0.01353496,0.01016526,0.00664935,0.00455450,11.09665079
7.0,200,75,75,760,MEAN,5,0.66254406,1.05059252,2.02079478,2.09620853,1.93796651,0.50708718,0.29985217,0.20539950,0.12145739,0.08438165,0.04765103,0.02108552,0.00933032,0.00704454,0.00463243,0.00318981,7.17947280
7.0,200,150,150,760,MEAN,5,0.18929882,0.27604634,0.51347076,0.55078510,0.52656035,0.15235161,0.09633408,0.07420135,0.04691856,0.03485597,0.02104795,0.00963110,0.00440699,0.00338357,0.00226260,0.00158432,2.77340520
7.0,200,200,200,760,MEAN,5,0.09488368,0.13071160,0.23766390,0.26080403,0.25507323,0.07901646,0.05229013,0.04361618,0.02886355,0.02244147,0.01418251,0.00663902,0.00310781,0.00241341,0.00163232,0.00115606,1.70615458
7.0,200,250,250,760,MEAN,5,0.05045391,0.06564350,0.11665695,0.13097606,0.13106079,0.04348268,0.03012166,0.02721841,0.01885495,0.01534573,0.01015196,0.00486218,0.00232869,0.00182916,0.00125139,0.00089647,1.11453574
7.0,200,300,300,760,MEAN,5,0.02788013,0.03425376,0.05949408,0.06834527,0.06997496,0.02486830,0.01803497,0.01765778,0.01280576,0.01091124,0.00755689,0.00370320,0.00181473,0.00144188,0.00099781,0.00072304,0.75696176
7.0,200,400,400,760,MEAN,5,0.00916533,0.01003940,0.01665451,0.02003125,0.02147256,0.00875814,0.00696248,0.00800534,0.00636403,0.00594408,0.00451270,0.00231533,0.00118792,0.00096578,0.00068386,0.00050705,0.37618462
7.0,200,500,500,760,MEAN,5,0.00320785,0.00313229,0.00496273,0.00624974,0.00701459,0.00328416,0.00286225,0.00386545,0.00336885,0.00344956,0.00287108,0.00154236,0.00082857,0.00068928,0.00049942,0.00037891,0.19913635
7.0,250,0,0,760,MEAN,5,6.14738462,10.36132600,22.91423815,23.19612957,20.92787540,3.60292331,1.80831985,1.13726027,0.57079493,0.37765901,0.18101717,0.07295073,0.02840139,0.02142864,0.01408152,0.00968957,33.74028340
7.0,250,10,10,760,MEAN,5,5.66667044,9.53108845,21.06048754,21.33745842,19.26710508,3.32536126,1.67181182,1.05449999,0.53014558,0.35135264,0.16869083,0.06804019,0.02651182,0.02001137,0.01315569,0.00905630,31.33745793
7.0,250,50,50,760,MEAN,5,2.24709825,3.65860928,7.97983149,8.19060947,7.49269802,1.34463769,0.69382556,0.45801350,0.23633242,0.16075624,0.07921593,0.03236941,0.01277783,0.00970775,0.00642361,0.00445083,13.96985582
7.0,250,75,75,760,MEAN,5,1.32194919,2.09620768,4.52399611,4.69282647,4.33856670,0.80367903,0.42355245,0.29013450,0.15290579,0.10623020,0.05346533,0.02207925,0.00880839,0.00672748,0.00447516,0.00311720,9.03842086
7.0,250,150,150,760,MEAN,5,0.37770081,0.55078487,1.14951788,1.23305427,1.17882181,0.24146103,0.13607551,0.10481219,0.05906697,0.04388106,0.02361619,0.01008500,0.00416047,0.00323129,0.00218579,0.00154825,3.49151032
7.0,250,200,200,760,MEAN,5,0.18931784,0.26080392,0.53206322,0.58386751,0.57103784,0.12523265,0.07386177,0.06160949,0.03633706,0.02825214,0.01591304,0.00695191,0.00293396,0.00230479,0.00157691,0.00112975,2.14792138
7.0,250,250,250,760,MEAN,5,0.10066879,0.13097601,0.26116238,0.29321889,0.29340857,0.06891540,0.04254798,0.03844702,0.02373698,0.01931913,0.01139069,0.00509133,0.00219843,0.00174684,0.00120891,0.00087606,1.40311739
7.0,250,300,300,760,MEAN,5,0.05562816,0.06834524,0.13319067,0.15300601,0.15665443,0.03941360,0.02547508,0.02494227,0.01612150,0.01373644,0.00847897,0.00387773,0.00171322,0.00137699,0.00096393,0.00070658,0.95295840
7.0,250,400,400,760,MEAN,5,0.01828724,0.02003124,0.03728480,0.04484438,0.04807107,0.01388071,0.00983477,0.01130785,0.00801184,0.00748315,0.00506333,0.00242444,0.00112147,0.00092231,0.00066064,0.00049551,0.47358839
7.0,250,500,500,760,MEAN,5,0.00640050,0.00624973,0.01111017,0.01399142,0.01570371,0.00520505,0.00404303,0.00546009,0.00424113,0.00434274,0.00322140,0.00161505,0.00078222,0.00065826,0.00048247,0.00037029,0.25069781
7.5,0,0,0,760,MEAN,5,0.18173042,0.30593557,0.37680007,0.37638312,0.33896025,0.33783588,0.31098837,0.21186557,0.19728711,0.13776425,0.12828461,0.07810764,0.05335958,0.04045498,0.02733578,0.01847103,12.21145229
7.5,0,10,10,760,MEAN,5,0.17632190,0.29647564,0.36497420,0.36474485,0.32863638,0.32801685,0.30223879,0.20624996,0.19224182,0.13436970,0.12524346,0.07629250,0.05214451,0.03954323,0.02672609,0.01806338,11.89916457
7.5,0,50,50,760,MEAN,5,0.10489987,0.17228968,0.21011306,0.21196269,0.19278146,0.19791736,0.18582180,0.13104430,0.12446031,0.08864272,0.08418903,0.05176804,0.03571641,0.02721266,0.01847881,0.01254808,7.70370191
7.5,0,75,75,760,MEAN,5,0.06918415,0.11106899,0.13422313,0.13664476,0.12541748,0.13232881,0.12652773,0.09212225,0.08910370,0.06462886,0.06251114,0.03879027,0.02700774,0.02067145,0.01410112,0.00961915,5.51523925
7.5,0,150,150,760,MEAN,5,0.02212472,0.03282409,0.03843428,0.04038247,0.03825309,0.04436990,0.04518942,0.03674476,0.03785678,0.02924769,0.03013280,0.01929805,0.01386715,0.01078262,0.00747242,0.00517843,2.34321603
7.5,0,200,200,760,MEAN,5,0.01135618,0.01593821,0.01825251,0.01960830,0.01899138,0.02354549,0.02506929,0.02203188,0.02372935,0.01916548,0.02064210,0.01351671,0.00993088,0.00780812,0.00547148,0.00383410,1.46877242
7.5,0,250,250,760,MEAN,5,0.00611639,0.00811428,0.00908556,0.00998275,0.00988889,0.01311722,0.01460960,0.01389253,0.01565228,0.01322433,0.01489943,0.00997855,0.00749835,0.00596231,0.00422536,0.00299442,0.96882701
7.5,0,300,300,760,MEAN,5,0.00340647,0.00427001,0.00467389,0.00525326,0.00532327,0.00755840,0.00880909,0.00906896,0.01069199,0.00945277,0.01114448,0.00763502,0.00586895,0.00471993,0.00338307,0.00242486,0.66180042
7.5,0,400,400,760,MEAN,5,0.00112995,0.00126372,0.00132155,0.00155471,0.00164897,0.00268477,0.00342796,0.00414010,0.00534736,0.00517926,0.00668954,0.00479690,0.00385945,0.00317547,0.00232857,0.00170754,0.33098479
7.5,0,500,500,760,MEAN,5,0.00039743,0.00039640,0.00039599,0.00048768,0.00054149,0.00101145,0.00141530,0.00200646,0.00284010,0.00301466,0.00426719,0.00320327,0.00269803,0.00227129,0.00170411,0.00127857,0.17579348
7.5,5,0,0,760,MEAN,5,0.19472766,0.32781587,0.40842374,0.40797179,0.36740814,0.35375760,0.32191718,0.21931099,0.20188252,0.14097319,0.12977007,0.07846817,0.05305330,0.04026911,0.02724153,0.01842855,12.49589357
7.5,5,10,10,760,MEAN,5,0.18893232,0.31767937,0.39560536,0.39535676,0.35621782,0.34347581,0.31286012,0.21349803,0.19671971,0.13749958,0.12669371,0.07664465,0.05184521,0.03936154,0.02663394,0.01802183,12.17633174
7.5,5,50,50,760,MEAN,5,0.11240223,0.18461172,0.22774720,0.22975206,0.20896101,0.20724491,0.19235198,0.13564948,0.12735936,0.09070748,0.08516390,0.05200699,0.03551140,0.02708763,0.01841510,0.01251922,7.88314419
7.5,5,75,75,760,MEAN,5,0.07413215,0.11901256,0.14548806,0.14811293,0.13594338,0.13856528,0.13097418,0.09535962,0.09117920,0.06613426,0.06323498,0.03896932,0.02685271,0.02057648,0.01405250,0.00959702,5.64370568
7.5,5,150,150,760,MEAN,5,0.02370707,0.03517165,0.04165995,0.04377165,0.04146355,0.04646099,0.04677748,0.03803605,0.03873858,0.02992895,0.03048172,0.01938712,0.01378756,0.01073308,0.00744666,0.00516652,2.39779655
7.5,5,200,200,760,MEAN,5,0.01216837,0.01707810,0.01978439,0.02125396,0.02058527,0.02465515,0.02595028,0.02280612,0.02428208,0.01961191,0.02088113,0.01357910,0.00987388,0.00777225,0.00545262,0.00382528,1.50298453
7.5,5,250,250,760,MEAN,5,0.00655383,0.00869461,0.00984808,0.01082057,0.01071884,0.01373542,0.01512301,0.01438074,0.01601687,0.01353236,0.01507196,0.01002461,0.00745531,0.00593492,0.00421079,0.00298753,0.99139389
7.5,5,300,300,760,MEAN,5,0.00365010,0.00457539,0.00506615,0.00569415,0.00577004,0.00791462,0.00911866,0.00938766,0.01094104,0.00967295,0.01127353,0.00767026,0.00583526,0.00469825,0.00337141,0.00241928,0.67721573
7.5,5,400,400,760,MEAN,5,0.00121077,0.00135410,0.00143247,0.00168519,0.00178737,0.00281130,0.00354842,0.00428559,0.00547192,0.00529990,0.00676701,0.00481904,0.00383729,0.00316088,0.00232054,0.00170362,0.33869442
7.5,5,500,500,760,MEAN,5,0.00042586,0.00042475,0.00042922,0.00052861,0.00058693,0.00105912,0.00146503,0.00207697,0.00290626,0.00308488,0.00431660,0.00321806,0.00268254,0.00226085,0.00169824,0.00127563,0.17988824
7.5,10,0,0,760,MEAN,5,0.20865445,0.35126104,0.44270149,0.44221161,0.39824357,0.37042968,0.33323005,0.22701805,0.20658497,0.14425688,0.13127274,0.07883036,0.05274878,0.04008409,0.02714760,0.01838616,12.78696034
7.5,10,10,10,760,MEAN,5,0.20244463,0.34039957,0.42880730,0.42853783,0.38611408,0.35966332,0.32385470,0.22100081,0.20130190,0.14070235,0.12816075,0.07699843,0.05154762,0.03918069,0.02654211,0.01798039,12.45995495
7.5,10,50,50,760,MEAN,5,0.12044116,0.19781502,0.24686132,0.24903444,0.22649846,0.21701207,0.19911165,0.14041650,0.13032594,0.09282033,0.08615005,0.05224704,0.03530757,0.02696317,0.01835160,0.01249043,8.06676622
7.5,10,75,75,760,MEAN,5,0.07943403,0.12752426,0.15769843,0.16054359,0.14735269,0.14509566,0.13557690,0.09871077,0.09330303,0.06767472,0.06396721,0.03914919,0.02669858,0.02048194,0.01400405,0.00957495,5.77516448
7.5,10,150,150,760,MEAN,5,0.02540258,0.03768710,0.04515634,0.04744527,0.04494346,0.04865063,0.04842134,0.03937272,0.03964092,0.03062609,0.03083468,0.01947661,0.01370842,0.01068377,0.00742098,0.00515464,2.45364841
7.5,10,200,200,760,MEAN,5,0.01303864,0.01829952,0.02144483,0.02303774,0.02231293,0.02581711,0.02686223,0.02360758,0.02484768,0.02006873,0.02112292,0.01364178,0.00981721,0.00773653,0.00543382,0.00381649,1.53799354
7.5,10,250,250,760,MEAN,5,0.00702256,0.00931644,0.01067460,0.01172870,0.01161844,0.01438275,0.01565447,0.01488611,0.01638995,0.01384757,0.01524648,0.01007089,0.00741252,0.00590765,0.00419627,0.00298066,1.01448642
7.5,10,300,300,760,MEAN,5,0.00391115,0.00490262,0.00549134,0.00617204,0.00625430,0.00828762,0.00943911,0.00971756,0.01119589,0.00989826,0.01140407,0.00770567,0.00580177,0.00467666,0.00335978,0.00241372,0.69299011
7.5,10,400,400,760,MEAN,5,0.00129736,0.00145094,0.00155269,0.00182663,0.00193737,0.00294379,0.00367312,0.00443619,0.00559937,0.00542335,0.00684536,0.00484129,0.00381527,0.00314635,0.00231254,0.00169970,0.34658363
7.5,10,500,500,760,MEAN,5,0.00045632,0.00045513,0.00046525,0.00057298,0.00063619,0.00110903,0.00151652,0.00214996,0.00297395,0.00315673,0.00436659,0.00323291,0.00266714,0.00225046,0.00169238,0.00127269,0.18407837
7.5,25,0,0,760,MEAN,5,0.25670105,0.43214549,0.56378171,0.56315785,0.50716442,0.42531018,0.36961038,0.25180271,0.22135978,0.15457403,0.13588595,0.07992700,0.05184566,0.03953412,0.02686776,0.01825959,13.70147490
7.5,25,10,10,760,MEAN,5,0.24906131,0.41878297,0.54608743,0.54574425,0.49171747,0.41294875,0.35921148,0.24512854,0.21569887,0.15076529,0.13266460,0.07806958,0.05066507,0.03864311,0.02626851,0.01785661,13.35108232
7.5,25,50,50,760,MEAN,5,0.14817500,0.24336564,0.31437866,0.31714613,0.28844649,0.24916319,0.22084963,0.15574644,0.13964676,0.09945877,0.08917755,0.05297387,0.03470306,0.02659323,0.01816243,0.01240444,8.64369576
7.5,25,75,75,760,MEAN,5,0.09772521,0.15688912,0.20082943,0.20445276,0.18765410,0.16659211,0.15037848,0.10948750,0.09997600,0.07251477,0.06621515,0.03969381,0.02624147,0.02020091,0.01385969,0.00950904,6.18820026
7.5,25,150,150,760,MEAN,5,0.03125200,0.04636527,0.05750674,0.06042170,0.05723564,0.05585840,0.05370773,0.04367123,0.04247601,0.03281644,0.03191828,0.01974756,0.01347371,0.01053718,0.00734448,0.00511916,2.62913165
7.5,25,200,200,760,MEAN,5,0.01604104,0.02251333,0.02731006,0.02933863,0.02841558,0.02964201,0.02979491,0.02618493,0.02662477,0.02150403,0.02186522,0.01383155,0.00964912,0.00763039,0.00537780,0.00379021,1.64798977
7.5,25,250,250,760,MEAN,5,0.00863963,0.01146172,0.01359414,0.01493654,0.01479612,0.01651360,0.01736354,0.01651130,0.01756215,0.01483794,0.01578228,0.01021099,0.00728560,0.00582659,0.00415302,0.00296014,1.08704179
7.5,25,300,300,760,MEAN,5,0.00481177,0.00603155,0.00699324,0.00786011,0.00796487,0.00951546,0.01046963,0.01077847,0.01199661,0.01060618,0.01180483,0.00781286,0.00570244,0.00461249,0.00332515,0.00239710,0.74255228
7.5,25,400,400,760,MEAN,5,0.00159610,0.00178505,0.00197736,0.00232621,0.00246725,0.00337992,0.00407414,0.00492051,0.00599984,0.00581123,0.00708593,0.00490864,0.00374995,0.00310318,0.00228870,0.00168800,0.37137105
7.5,25,500,500,760,MEAN,5,0.00056139,0.00055993,0.00059249,0.00072969,0.00081019,0.00127334,0.00168208,0.00238468,0.00318665,0.00338250,0.00452004,0.00327789,0.00262148,0.00221959,0.00167494,0.00126393,0.19724353
7.5,50,0,0,760,MEAN,5,0.36259987,0.61042173,0.84355031,0.84261687,0.75883749,0.53543380,0.43928276,0.29926808,0.24836976,0.17343492,0.14393770,0.08178874,0.05037470,0.03863421,0.02640775,0.01805058,15.37330777
7.5,50,10,10,760,MEAN,5,0.35180845,0.59154667,0.81707549,0.81656202,0.73572522,0.51987168,0.42692364,0.29133581,0.24201811,0.16916144,0.14052547,0.07988805,0.04922759,0.03776349,0.02581876,0.01765221,14.98016082
7.5,50,50,50,760,MEAN,5,0.20930275,0.34376310,0.47038456,0.47452536,0.43158393,0.31367788,0.26248028,0.18510499,0.15668624,0.11159458,0.09446165,0.05420779,0.03371847,0.02598789,0.01785147,0.01226245,9.69838621
7.5,50,75,75,760,MEAN,5,0.13804053,0.22161177,0.30048816,0.30590951,0.28077476,0.20972704,0.17872516,0.13012613,0.11217492,0.08136291,0.07013865,0.04061840,0.02549695,0.01974108,0.01362240,0.00940019,6.94327492
7.5,50,150,150,760,MEAN,5,0.04414463,0.06549268,0.08604364,0.09040510,0.08563801,0.07032156,0.06383176,0.05190336,0.04765887,0.03682065,0.03380956,0.02020754,0.01309144,0.01029732,0.00721874,0.00506056,2.94993424
7.5,50,200,200,760,MEAN,5,0.02265857,0.03180092,0.04086228,0.04389751,0.04251641,0.03731708,0.03541132,0.03112085,0.02987349,0.02412792,0.02316082,0.01415373,0.00937536,0.00745670,0.00528573,0.00374683,1.84907495
7.5,50,250,250,760,MEAN,5,0.01220380,0.01619011,0.02034004,0.02234858,0.02213848,0.02078940,0.02063661,0.01962371,0.01970505,0.01664844,0.01671743,0.01044883,0.00707890,0.00569396,0.00408191,0.00292626,1.21968095
7.5,50,300,300,760,MEAN,5,0.00679680,0.00851978,0.01046353,0.01176058,0.01191733,0.01197926,0.01244317,0.01281024,0.01346041,0.01190033,0.01250431,0.00799485,0.00554065,0.00450750,0.00326822,0.00236966,0.83315737
7.5,50,400,400,760,MEAN,5,0.00225455,0.00252144,0.00295859,0.00348056,0.00369159,0.00425507,0.00484212,0.00584804,0.00673193,0.00652031,0.00750579,0.00502297,0.00364355,0.00303255,0.00224952,0.00166867,0.41668517
7.5,50,500,500,760,MEAN,5,0.00079299,0.00079093,0.00088651,0.00109178,0.00121224,0.00160304,0.00199916,0.00283420,0.00357548,0.00379523,0.00478787,0.00335424,0.00254710,0.00216906,0.00164626,0.00124947,0.22131088
7.5,75,0,0,760,MEAN,5,0.51218593,0.86224361,1.26215007,1.26075341,1.13539973,0.67407122,0.52208853,0.35568078,0.27867546,0.19459718,0.15246654,0.08369384,0.04894546,0.03775479,0.02595562,0.01784395,17.24913512
7.5,75,10,10,760,MEAN,5,0.49694264,0.83558188,1.22253749,1.22176922,1.10081833,0.65447967,0.50739970,0.34625326,0.27154879,0.18980225,0.14885213,0.08174889,0.04783091,0.03690389,0.02537672,0.01745014,16.80801699
7.5,75,50,50,760,MEAN,5,0.29564800,0.48557829,0.70380616,0.71000177,0.64575128,0.39489705,0.31195839,0.21999770,0.17580486,0.12521118,0.10005886,0.05547045,0.03276180,0.02539633,0.01754583,0.01212208,10.88176836
7.5,75,75,75,760,MEAN,5,0.19498743,0.31303494,0.44960111,0.45771272,0.42010522,0.26403070,0.21241526,0.15465520,0.12586233,0.09129069,0.07429463,0.04156452,0.02477355,0.01929172,0.01338917,0.00929258,7.79048264
7.5,75,150,150,760,MEAN,5,0.06235595,0.09251087,0.12874156,0.13526733,0.12813464,0.08852959,0.07586418,0.06168726,0.05347413,0.04131345,0.03581290,0.02067823,0.01272001,0.01006293,0.00709514,0.00500263,3.30988068
7.5,75,200,200,760,MEAN,5,0.03200608,0.04491999,0.06113961,0.06568101,0.06361456,0.04697942,0.04208643,0.03698720,0.03351860,0.02707197,0.02453318,0.01448341,0.00910936,0.00728696,0.00519523,0.00370394,2.07469623
7.5,75,250,250,760,MEAN,5,0.01723833,0.02286914,0.03043349,0.03343875,0.03312438,0.02617230,0.02452666,0.02332283,0.02210943,0.01867986,0.01770801,0.01069221,0.00687805,0.00556435,0.00401203,0.00289276,1.36850455
7.5,75,300,300,760,MEAN,5,0.00960074,0.01203452,0.01565590,0.01759660,0.01783113,0.01508100,0.01478874,0.01522500,0.01510283,0.01335239,0.01324524,0.00818107,0.00538345,0.00440490,0.00321226,0.00234254,0.93481795
7.5,75,400,400,760,MEAN,5,0.00318464,0.00356164,0.00442675,0.00520774,0.00552349,0.00535681,0.00575487,0.00695041,0.00755335,0.00731590,0.00795054,0.00513997,0.00354018,0.00296352,0.00221100,0.00164957,0.46752845
7.5,75,500,500,760,MEAN,5,0.00112012,0.00111721,0.00132643,0.00163356,0.00181379,0.00201810,0.00237601,0.00336845,0.00401175,0.00425832,0.00507157,0.00343237,0.00247483,0.00211969,0.00161807,0.00123516,0.24831490
7.5,100,0,0,760,MEAN,5,0.72348186,1.21795147,1.88847397,1.88638424,1.69882558,0.84860540,0.62050339,0.42272740,0.31267901,0.21834163,0.16150075,0.08564332,0.04755678,0.03689538,0.02551123,0.01763969,19.35384803
7.5,100,10,10,760,MEAN,5,0.70195014,1.18029078,1.82920421,1.82805470,1.64708365,0.82394110,0.60304567,0.41152277,0.30468276,0.21296163,0.15767217,0.08365306,0.04647385,0.03606385,0.02494224,0.01725039,18.85890534
