PGA,SA0.2,SA0.5,SA1.0,SA2.0
0.229656115,0.244101559,0.152670486,0.104022026,0.122417865
0.22818084,0.243731054,0.152651691,0.10343794,0.122370613
0.226630239,0.243323154,0.152629182,0.102823027,0.122319082
0.225041386,0.242891281,0.152603555,0.10219073,0.122264349
0.223460018,0.242454685,0.152576087,0.101558068,0.12220808
0.221936524,0.242037219,0.152548743,0.100944045,0.122152357
0.220519624,0.241664663,0.152524,0.100367004,0.122099332
0.219248187,0.241360663,0.152504449,0.099841082,0.122050677
0.218142241,0.241141871,0.152492242,0.099372207,0.122006913
0.217194684,0.241013215,0.152488495,0.098954273,0.121966689
0.216365205,0.24096431,0.152492835,0.098566149,0.121926137
0.215577438,0.240967688,0.152503179,0.098169943,0.121878332
0.214719407,0.240978824,0.152515742,0.097710518,0.121812823
0.213646337,0.240937136,0.15252507,0.097115783,0.121715094
0.212184201,0.240766659,0.152523816,0.096296988,0.121565697
0.210132173,0.240374888,0.152501868,0.095148109,0.121338772
0.207262447,0.239648493,0.152444378,0.093543541,0.120999627
0.203316344,0.238444751,0.152328047,0.091333482,0.120500944
0.197996102,0.236577635,0.152114646,0.088336523,0.119777134
0.190951974,0.233797114,0.151739962,0.084329024,0.118736044
0.181764262,0.229759431,0.151094999,0.079030692,0.117246968
0.169919705,0.223984881,0.149993944,0.072085625,0.11512334
0.154781514,0.215797864,0.148119459,0.063037876,0.112097893
0.135552698,0.204242166,0.144929599,0.051300794,0.107787413
0.111234477,0.187963809,0.139501251,0.03612076,0.101643999
0.080589328,0.16505942,0.130274157,0.016541311,0.092892
0.042144752,0.13291814,0.114660911,-0.008607605,0.080461581
-0.005625705,0.088218343,0.088579439,-0.04059814,0.062982703
-0.063340472,0.027897903,0.046606624,-0.080134769,0.039166527
-0.125547294,-0.044034801,-0.012083908,-0.123640923,0.010528963
-0.156195657,-0.081639814,-0.046208759,-0.145433471,-0.004599389
-0.114266783,-0.029383664,6.66E-05,-0.115967573,0.016035702
-0.0522109,0.042201347,0.056548132,-0.072946724,0.044193217
0.002634928,0.09953714,0.095106566,-0.035701434,0.066513167
0.046800085,0.1412288,0.118791073,-0.006370866,0.082517165
0.081134352,0.17053469,0.132895812,0.015910501,0.09355177
0.107125543,0.190633418,0.141199247,0.032374306,0.100901962
0.126192124,0.203976232,0.146072144,0.044132995,0.105542824
0.139558817,0.212339917,0.148944927,0.052109651,0.10817002
0.148276916,0.216995753,0.150668683,0.057066258,0.109275922
0.153287564,0.218881288,0.151746705,0.059657932,0.109227328
0.155497741,0.218756773,0.152472109,0.060492621,0.108338273
0.155849708,0.217340438,0.153004484,0.060184253,0.106934611
0.155354348,0.215400008,0.153411075,0.059381062,0.105396709
0.155045244,0.21375263,0.15369516,0.058741764,0.10415222
0.15582524,0.213132165,0.15383038,0.058841323,0.103594808
0.158252746,0.21396873,0.153803246,0.060036075,0.103953801
0.162406501,0.216242333,0.153641819,0.062377103,0.105206689
0.16794336,0.219549918,0.153408938,0.065645928,0.107113951
0.17430748,0.223334942,0.153170878,0.069486622,0.109347572
0.18094538,0.227106055,0.152971693,0.073541912,0.111614662
0.187429865,0.230540187,0.152827738,0.077531878,0.113716511
0.193491012,0.233482928,0.152735861,0.081274369,0.11555001
0.198994906,0.235902621,0.152684193,0.084672848,0.117082973
0.203905548,0.237839576,0.152659705,0.087693667,0.118326445
0.208248167,0.239367092,0.152651781,0.090343934,0.119313297
0.212080145,0.24056648,0.152653067,0.092653749,0.120084318
0.21547037,0.241513119,0.152659006,0.094663306,0.12068023
0.218485951,0.242270012,0.152666996,0.096414319,0.121137646
0.221184842,0.242885992,0.152675621,0.097944955,0.121487477
0.223612941,0.243396652,0.152684119,0.099287469,0.121754725
0.225804243,0.24382663,0.152692063,0.100467731,0.121959011
0.227782819,0.244192344,0.152699206,0.101505918,0.122115408
0.229565553,0.244504601,0.152705417,0.102417756,0.122235349
0.231164888,0.24477073,0.152710649,0.103215862,0.122327446
0.232591104,0.244996139,0.152714925,0.103910896,0.122398192
0.233853924,0.245185309,0.152718323,0.10451241,0.122452498
0.234963463,0.245342335,0.152720951,0.105029372,0.122494111
0.235930605,0.245471154,0.152722934,0.105470416,0.12252591
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059317,0.245942813,0.152727788,0.107562556,0.12262229
0.241059317,0.245942813,0.152727788,0.107562556,0.12262229
0.241059317,0.245942813,0.152727788,0.107562556,0.12262229
0.241059316,0.245942813,0.152727788,0.107562556,0.12262229
0.241059316,0.245942813,0.152727788,0.107562556,0.12262229
0.241059315,0.245942813,0.152727788,0.107562556,0.12262229
0.241059314,0.245942813,0.152727788,0.107562556,0.12262229
0.241059312,0.245942813,0.152727788,0.107562556,0.12262229
0.24105931,0.245942813,0.152727788,0.107562556,0.12262229
0.241059308,0.245942813,0.152727788,0.107562556,0.12262229
0.241059305,0.245942813,0.152727788,0.107562556,0.12262229
0.241059301,0.245942813,0.152727788,0.107562556,0.12262229
0.241059296,0.245942813,0.152727788,0.107562556,0.12262229
0.24105929,0.245942813,0.152727788,0.107562555,0.12262229
0.241059282,0.245942813,0.152727788,0.107562555,0.12262229
0.241059272,0.245942813,0.152727788,0.107562554,0.12262229
0.24105926,0.245942813,0.152727788,0.107562553,0.12262229
0.241059244,0.245942813,0.152727788,0.107562552,0.12262229
0.241059224,0.245942813,0.152727788,0.10756255,0.12262229
0.241059199,0.245942813,0.152727788,0.107562548,0.12262229
0.241059167,0.245942813,0.152727788,0.107562544,0.12262229
0.241059127,0.245942813,0.152727788,0.10756254,0.12262229
0.241059077,0.245942813,0.152727788,0.107562534,0.12262229
0.241059015,0.245942813,0.152727788,0.107562526,0.12262229
0.241058936,0.245942812,0.152727788,0.107562516,0.12262229
0.241058838,0.245942812,0.152727788,0.107562503,0.12262229
0.241058716,0.245942812,0.152727788,0.107562487,0.12262229
0.241058563,0.245942811,0.152727788,0.107562465,0.122622289
0.241058372,0.24594281,0.152727788,0.107562437,0.122622289
0.241058133,0.245942808,0.152727788,0.107562401,0.122622289
0.241057836,0.245942806,0.152727788,0.107562355,0.122622288
0.241057467,0.245942804,0.152727788,0.107562297,0.122622287
0.241057006,0.2459428,0.152727788,0.107562222,0.122622286
0.241056434,0.245942795,0.152727788,0.107562127,0.122622284
0.241055724,0.245942788,0.152727788,0.107562006,0.122622281
0.241054843,0.245942778,0.152727788,0.107561853,0.122622278
0.241053751,0.245942764,0.152727788,0.107561659,0.122622273
0.2410524,0.245942745,0.152727788,0.107561414,0.122622266
0.241050731,0.245942719,0.152727788,0.107561105,0.122622256
0.241048671,0.245942684,0.152727788,0.107560716,0.122622243
0.241046134,0.245942635,0.152727788,0.107560227,0.122622224
0.241043016,0.245942569,0.152727788,0.107559613,0.122622199
0.241039192,0.24594248,0.152727788,0.107558846,0.122622164
0.241034511,0.245942359,0.152727788,0.107557889,0.122622117
0.241028796,0.245942195,0.152727787,0.107556698,0.122622053
0.24102184,0.245941976,0.152727787,0.107555221,0.122621966
0.241013397,0.245941682,0.152727787,0.107553395,0.12262185
0.241003184,0.245941291,0.152727786,0.107551146,0.122621694
0.240990873,0.245940773,0.152727785,0.107548385,0.122621486
0.240976093,0.24594009,0.152727783,0.107545012,0.12262121
0.240958425,0.245939195,0.15272778,0.10754091,0.122620847
0.240937402,0.245938029,0.152727776,0.107535947,0.122620372
0.240912517,0.245936522,0.152727769,0.107529974,0.122619753
0.240883226,0.245934588,0.15272776,0.107522831,0.122618956
0.240848962,0.245932124,0.152727747,0.107514345,0.122617936
0.24080915,0.245929016,0.152727728,0.107504337,0.122616642
0.240763234,0.24592513,0.152727701,0.10749263,0.122615017
0.240710711,0.245920325,0.152727664,0.107479056,0.122613
0.240651168,0.245914451,0.152727613,0.107463471,0.122610523
0.240584335,0.245907362,0.152727543,0.107445772,0.122607523
0.240510139,0.245898923,0.152727452,0.107425914,0.12260394
0.240428766,0.245889033,0.152727333,0.107403934,0.122599728
0.240340725,0.245877635,0.152727181,0.107379973,0.122594862
0.240246902,0.245864746,0.152726994,0.107354299,0.12258935
0.240148606,0.24585047,0.152726768,0.107327329,0.122583239
0.240047593,0.245835024,0.152726504,0.107299638,0.12257663
0.239946059,0.245818747,0.152726205,0.107271974,0.122569682
0.239846594,0.245802104,0.152725879,0.107245244,0.122562613
0.239752094,0.245785675,0.152725538,0.107220494,0.122555701
0.239665628,0.245770123,0.152725201,0.107198882,0.122549272
0.239590267,0.245756157,0.152724886,0.107181622,0.122543682
0.239528881,0.245744465,0.152724616,0.107169936,0.122539299
0.239483939,0.245735656,0.152724412,0.107164993,0.122536472
0.239457311,0.245730185,0.15272429,0.107167861,0.122535516
0.23945012,0.245728304,0.152724261,0.10717947,0.122536688
0.239462647,0.245730024,0.152724327,0.1072006,0.122540189
0.23949431,0.245735098,0.152724483,0.107231898,0.122546167
0.239543723,0.245743041,0.152724716,0.107273919,0.122554747
0.239608821,0.245753159,0.152725007,0.107327189,0.122566062
0.23968704,0.24576461,0.152725335,0.107392296,0.122580307
0.239775524,0.245776455,0.152725679,0.107469969,0.122597789
0.239871347,0.245787716,0.152726021,0.107561165,0.122618983
0.239971712,0.245797427,0.152726345,0.107667125,0.122644573
0.240074126,0.245804669,0.152726643,0.10778941,0.122675489
0.240176527,0.24580859,0.15272691,0.107929881,0.122712917
0.240277378,0.24580843,0.152727148,0.108090641,0.122758278
0.240375708,0.245803535,0.152727361,0.108273907,0.122813177
0.240471126,0.245793384,0.152727558,0.108481828,0.122879294
0.240563797,0.245777628,0.152727751,0.108716249,0.122958223
0.240654408,0.245756158,0.152727955,0.108978431,0.123051253
0.240744102,0.245729174,0.152728189,0.109268753,0.123159098
0.240834413,0.245697286,0.152728473,0.109586457,0.123281608
0.240927173,0.245661592,0.152728838,0.10992948,0.123417515
0.241024408,0.24562373,0.152729321,0.110294466,0.123564285
0.2411282,0.245585865,0.152729976,0.110677018,0.12371819
0.241240506,0.245550568,0.152730882,0.111072248,0.123874664
0.241362902,0.245520578,0.152732159,0.111475596,0.124028993
0.241496223,0.245498438,0.15273398,0.111883819,0.124177294
0.24164006,0.245486031,0.152736601,0.112295939,0.124317607
0.241792041,0.245484062,0.152740375,0.112713863,0.124450845
0.241946849,0.245491533,0.152745766,0.11314235,0.124581264
0.2420949,0.24550522,0.152753336,0.113588073,0.124716179
0.24222064,0.245519118,0.152763686,0.114057641,0.12486472
0.242300403,0.245523738,0.15277731,0.114554636,0.125035628
0.242299878,0.245505092,0.152794323,0.115075916,0.125234185
0.242171255,0.245443172,0.152813991,0.115607635,0.125458562
0.241850267,0.245309712,0.152834004,0.116121602,0.125695942
0.241253441,0.24506504,0.152849412,0.116572776,0.125918942
0.240275961,0.244653796,0.152851155,0.116898744,0.126082957
0.238790561,0.243999257,0.15282402,0.117021995,0.126125044
0.236647694,0.242995801,0.152743704,0.116855343,0.125964655
0.233676957,0.241498888,0.152572199,0.116310187,0.12550582
0.229689488,0.239311643,0.152250097,0.115306354,0.124639426
0.2244812,0.236167202,0.151683511,0.113781748,0.123243496
0.217837708,0.231706658,0.150722448,0.1117002,0.121179625
0.209544246,0.225454701,0.149127041,0.109057198,0.118285361
0.199408271,0.21680056,0.146519104,0.105884572,0.114365256
0.187310357,0.205005071,0.142322364,0.102255273,0.109187052
0.173314225,0.189286871,0.135715797,0.098284063,0.102493226
0.157900094,0.169121985,0.125691178,0.094100646,0.094041093
0.142461275,0.145092413,0.111498494,0.08971826,0.08368346
0.130322397,0.120985039,0.094184691,0.08462122,0.071487833
0.128158044,0.107227696,0.079720131,0.077064702,0.05784434
0.144468976,0.118710359,0.078360407,0.064970495,0.043401422
0.181836231,0.159305722,0.093048816,0.050433601,0.028723333
0.236671502,0.22209277,0.120251305,0.040103698,0.014199546
0.306431656,0.305409882,0.163794523,0.041022407,0.000750416
0.329989125,0.332781663,0.175565386,0.032562891,-0.001384841
0.291128034,0.284624809,0.143929633,0.010151341,0.011044747
0.263334285,0.256126532,0.13364001,0.003607443,0.026078533
0.243447198,0.239500699,0.133565351,0.007146187,0.041479016
0.229366314,0.229944367,0.136947194,0.015981873,0.056004017
0.220265722,0.225412489,0.140886354,0.027121709,0.069089583
0.215372835,0.224528344,0.144329947,0.038755601,0.080458527
0.213681253,0.225969716,0.14700274,0.049823681,0.08999112
0.214147512,0.228587022,0.148937761,0.059769797,0.097715619
0.215896681,0.23155818,0.150273161,0.068376732,0.1037894
0.218297433,0.234398124,0.151162895,0.075640138,0.108450627
0.220942145,0.236878691,0.151740395,0.081673607,0.111964995
0.223591263,0.238933263,0.152108274,0.086642922,0.114586187
0.226116853,0.240581278,0.152339889,0.090724664,0.116533981
0.228458195,0.241879001,0.152485099,0.094082832,0.117986239
0.23059118,0.242891504,0.15257653,0.096857703,0.119079565
0.23250921,0.243678852,0.152634874,0.099162484,0.119914449
0.234212524,0.244290771,0.152672899,0.101084605,0.120562183
0.235703172,0.244765893,0.152698294,0.102689475,0.121071886
0.236983428,0.245133151,0.152715586,0.104025222,0.121476781
0.238056055,0.245413918,0.152727416,0.105127423,0.121799294
0.23892529,0.245624141,0.152735332,0.106023284,0.12205491
0.239597867,0.245776127,0.152740288,0.106734939,0.122254883
0.240083667,0.245879863,0.152742937,0.107281829,0.122408004
0.240395834,0.245943877,0.152743786,0.107682185,0.122521655
0.240550343,0.245975718,0.152743277,0.107953765,0.122602374
0.240565114,0.245982135,0.152741812,0.108114018,0.122656093
0.240458835,0.245969067,0.152739747,0.108179861,0.122688199
0.240249679,0.245941531,0.152737384,0.108167248,0.122703505
0.239954082,0.245903482,0.152734955,0.108090669,0.122706204
0.239585726,0.245857696,0.152732616,0.107962709,0.122699824
0.239154819,0.245805703,0.152730447,0.107793712,0.12268722
0.238667713,0.245747786,0.152728452,0.107591601,0.122670587
0.238126875,0.245683031,0.152726569,0.107361861,0.12265151
0.237531202,0.245609443,0.15272468,0.107107673,0.122631014
0.236876635,0.245524104,0.15272261,0.106830188,0.122609643
0.236157067,0.245423397,0.152720133,0.106528928,0.122587537
0.2353655,0.2453033,0.152716979,0.106202307,0.122564519
0.234495413,0.245159787,0.152712835,0.105848239,0.122540195
0.233542288,0.244989325,0.152707368,0.105464841,0.122514053
0.232505199,0.244789513,0.152700254,0.105051158,0.122485578
0.231388296,0.244559792,0.152691229,0.104607877,0.122454369
0.230201976,0.244302191,0.15268016,0.104137919,0.122420249
0.228963434,0.24402194,0.152667134,0.103646784,0.122383348
0.227696259,0.243727779,0.152652533,0.103142493,0.122344145
0.226428764,0.243431715,0.152637089,0.102634988,0.122303425
0.225190836,0.243148036,0.15262186,0.102134862,0.122262142
0.224009349,0.242891479,0.152608121,0.101651424,0.122221148
0.222902469,0.242674662,0.152597145,0.10119022,0.122180818
0.221873537,0.242505085,0.152589916,0.100750269,0.12214058
0.220905376,0.242382197,0.15258682,0.10032137,0.122098397
0.219955874,0.242295001,0.152587388,0.099881829,0.122050246
0.218955361,0.242220488,0.152590107,0.099396801,0.121989591
0.21780578,0.242122804,0.152592278,0.098817213,0.121906802
0.216381103,0.241952658,0.152589792,0.098078978,0.121788416
0.214528012,0.241646151,0.152576629,0.097101997,0.121616051
0.212065681,0.241122021,0.152543767,0.095788353,0.121364732
0.208783527,0.240276252,0.152477094,0.094019083,0.121000322
0.20443598,0.23897288,0.152353623,0.09164892,0.120475621
0.19873339,0.237029598,0.152134884,0.088498398,0.119724553
0.191328231,0.234196187,0.15175547,0.084342576,0.11865353
0.181795489,0.230122747,0.151103217,0.078895409,0.117128697
0.169605746,0.224313157,0.149984813,0.071788404,0.114957063
0.154088869,0.216056762,0.148065953,0.062541708,0.111858621
0.134385559,0.20432796,0.144767089,0.050525118,0.107425198
0.109383323,0.187638669,0.139081769,0.034905797,0.10105988
0.077632819,0.163822297,0.129260304,0.014578657,0.091888187
0.037240015,0.129719116,0.112259469,-0.011925516,0.078628315
-0.014270883,0.080720789,0.08278619,-0.046560222,0.059402253
-0.080129641,0.01011413,0.031636758,-0.091919265,0.031461406
-0.164534925,-0.091862225,-0.057186681,-0.151438562,-0.009211697
-0.249678921,-0.206206991,-0.174443886,-0.21276896,-0.055144917
-0.146700933,-0.068407614,-0.03576568,-0.139116283,-0.000112173
-0.066788913,0.026890657,0.044097528,-0.083318937,0.037588526
-0.004980341,0.092746137,0.090099526,-0.041193839,0.063357872
0.042549901,0.138148045,0.116603671,-0.009583545,0.080885853
0.078754315,0.16927965,0.131877199,0.013895567,0.092689103
0.10592217,0.190392545,0.140679709,0.031047457,0.100480861
0.125845134,0.204411427,0.14575276,0.043246529,0.1054264
0.139950707,0.213355488,0.148676952,0.051555663,0.108321522
0.149412633,0.218636894,0.150364867,0.05682124,0.109720372
0.155244039,0.22127791,0.15134408,0.059751076,0.110030259
0.158373988,0.22207243,0.151918793,0.060977116,0.109583839
0.159700961,0.221702338,0.152261305,0.061099609,0.108691378
0.160109217,0.220804041,0.152464031,0.060704148,0.107668029
0.160432675,0.219971866,0.152571648,0.060341882,0.106826793
0.16136633,0.219696192,0.152605223,0.060473088,0.106434927
0.163359516,0.220270433,0.152581565,0.061396729,0.106653094
0.166553286,0.221734557,0.152523721,0.063207237,0.107496526
0.170807448,0.223906006,0.152459259,0.065809418,0.108848267
0.175804651,0.226483465,0.15241116,0.068984742,0.110516918
0.181174887,0.229161319,0.152390713,0.072473028,0.112303238
0.186589653,0.2317041,0.15239731,0.076036333,0.114045606
0.191808704,0.233970626,0.152423207,0.079492876,0.11563709
0.196688103,0.235904018,0.152458971,0.082725536,0.117022362
0.20116589,0.237507586,0.152497002,0.085674785,0.118185487
0.205238797,0.238819674,0.152532717,0.088324655,0.119136173
0.208938388,0.239893295,0.152564197,0.0906874,0.119898123
0.212310959,0.240782085,0.152591242,0.092789989,0.120500579
0.21540309,0.241532122,0.152614427,0.094663928,0.1209729
0.218253101,0.242178436,0.152634465,0.096338754,0.121341562
0.220887687,0.242744886,0.152651903,0.097838842,0.121628893
0.223322374,0.243246051,0.152667055,0.09918272,0.121852898
0.225564242,0.243689971,0.152680072,0.100383942,0.122027679
0.227615476,0.24408088,0.152691041,0.10145265,0.122164118
0.229476694,0.244421377,0.152700062,0.102397164,0.122270568
0.231149455,0.244713873,0.152707287,0.103225242,0.122353467
0.232637754,0.244961317,0.152712922,0.10394485,0.122417825
0.233948582,0.245167408,0.152717204,0.104564503,0.122467576
0.235091802,0.24533647,0.15272038,0.10509325,0.122505841
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562555,0.12262229
0.241059318,0.245942813,0.152727788,0.107562556,0.12262229
0.241059318,0.245942813,0.152727788,0.107562556,0.12262229
0.241059317,0.245942813,0.152727788,0.107562556,0.12262229
0.241059317,0.245942813,0.152727788,0.107562556,0.12262229
0.241059317,0.245942813,0.152727788,0.107562556,0.12262229
0.241059316,0.245942813,0.152727788,0.107562556,0.12262229
0.241059316,0.245942813,0.152727788,0.107562556,0.12262229
0.241059315,0.245942813,0.152727788,0.107562556,0.12262229
0.241059313,0.245942813,0.152727788,0.107562556,0.12262229
0.241059312,0.245942813,0.152727788,0.107562556,0.12262229
0.24105931,0.245942813,0.152727788,0.107562556,0.12262229
0.241059307,0.245942813,0.152727788,0.107562556,0.12262229
0.241059304,0.245942813,0.152727788,0.107562557,0.12262229
0.2410593,0.245942813,0.152727788,0.107562556,0.12262229
0.241059295,0.245942813,0.152727788,0.107562556,0.12262229
0.241059288,0.245942813,0.152727788,0.107562556,0.12262229
0.241059279,0.245942813,0.152727788,0.107562556,0.12262229
0.241059268,0.245942813,0.152727788,0.107562555,0.12262229
0.241059255,0.245942813,0.152727788,0.107562554,0.12262229
0.241059237,0.245942813,0.152727788,0.107562553,0.12262229
0.241059215,0.245942813,0.152727788,0.107562551,0.12262229
0.241059187,0.245942813,0.152727788,0.107562548,0.12262229
0.241059152,0.245942813,0.152727788,0.107562545,0.12262229
0.241059108,0.245942813,0.152727788,0.10756254,0.12262229
0.241059052,0.245942813,0.152727788,0.107562533,0.12262229
0.241058982,0.245942813,0.152727788,0.107562525,0.12262229
0.241058895,0.245942812,0.152727788,0.107562514,0.12262229
0.241058786,0.245942812,0.152727788,0.107562499,0.12262229
0.241058649,0.245942811,0.152727788,0.107562481,0.12262229
0.241058478,0.24594281,0.152727788,0.107562456,0.122622289
0.241058263,0.245942809,0.152727788,0.107562425,0.122622289
0.241057996,0.245942808,0.152727788,0.107562385,0.122622288
0.241057662,0.245942805,0.152727788,0.107562333,0.122622288
0.241057246,0.245942802,0.152727788,0.107562266,0.122622287
0.241056727,0.245942798,0.152727788,0.107562181,0.122622285
0.24105608,0.245942791,0.152727788,0.107562073,0.122622283
0.241055276,0.245942783,0.152727788,0.107561935,0.12262228
0.241054276,0.245942771,0.152727788,0.10756176,0.122622275
0.241053034,0.245942754,0.152727788,0.107561537,0.122622269
0.241051493,0.245942732,0.152727788,0.107561254,0.122622261
0.241049585,0.2459427,0.152727788,0.107560897,0.122622249
0.241047223,0.245942657,0.152727788,0.107560445,0.122622233
0.241044306,0.245942598,0.152727788,0.107559876,0.12262221
0.241040709,0.245942518,0.152727788,0.10755916,0.122622179
0.241036283,0.245942408,0.152727788,0.107558261,0.122622137
0.241030847,0.245942258,0.152727787,0.107557135,0.122622078
0.241024186,0.245942055,0.152727787,0.107555729,0.122621998
0.241016047,0.24594178,0.152727787,0.107553977,0.12262189
0.241006129,0.245941411,0.152727786,0.107551802,0.122621743
0.24099408,0.245940917,0.152727785,0.107549111,0.122621544
0.240979493,0.245940258,0.152727783,0.107545792,0.122621279
0.2409619,0.245939383,0.15272778,0.107541716,0.122620924
0.240940767,0.24593823,0.152727776,0.107536734,0.122620454
0.240915497,0.245936717,0.15272777,0.107530672,0.122619834
0.24088543,0.245934748,0.152727761,0.107523336,0.122619022
0.240849848,0.2459322,0.152727748,0.107514511,0.122617966
0.240807993,0.245928932,0.152727728,0.107503962,0.122616605
0.240759082,0.245924774,0.152727699,0.107491443,0.122614866
0.240702337,0.245919536,0.152727657,0.107476701,0.122612663
0.240637032,0.245913004,0.152727599,0.107459492,0.122609904
0.240562539,0.245904951,0.152727518,0.107439596,0.122606488
0.240478395,0.245895147,0.152727408,0.107416838,0.122602312
0.240384381,0.245883375,0.152727259,0.107391116,0.12259728
0.24028061,0.245869457,0.152727064,0.107362429,0.12259131
0.240167613,0.245853277,0.152726814,0.107330914,0.12258435
0.240046429,0.245834819,0.152726499,0.107296878,0.122576393
0.239918681,0.245814203,0.152726116,0.107260831,0.12256749
0.239786618,0.245791715,0.152725662,0.107223509,0.122557775
0.239653128,0.245767834,0.152725142,0.10718589,0.122547468
0.239521683,0.245743242,0.15272457,0.107149183,0.122536889
0.239396232,0.245718809,0.152723966,0.107114811,0.122526449
0.23928102,0.245695559,0.152723363,0.107084353,0.122516642
0.239180343,0.245674595,0.152722796,0.107059483,0.122508014
0.23909826,0.245657012,0.152722308,0.107041884,0.122501128
0.239038291,0.245643783,0.152721936,0.107033156,0.122496521
0.239003126,0.245635656,0.152721714,0.107034736,0.122494665
0.238994393,0.245633054,0.15272166,0.107047844,0.122495934
0.239012516,0.245636017,0.152721782,0.107073452,0.122500595
0.239056687,0.245644181,0.152722066,0.107112307,0.122508815
0.239124946,0.245656804,0.152722489,0.107164992,0.122520702
0.239214373,0.245672827,0.152723015,0.107232028,0.122536362
0.239321359,0.245690965,0.152723604,0.107313998,0.122555975
0.239441915,0.245709804,0.152724216,0.107411689,0.122579887
0.239571986,0.245727892,0.152724819,0.107526218,0.122608689
0.239707744,0.245743815,0.152725385,0.107659134,0.1226433
0.239845816,0.245756239,0.1527259,0.107812479,0.122685022
0.239983465,0.245763948,0.152726356,0.107988781,0.122735573
0.240118688,0.24576585,0.152726757,0.108190986,0.122797075
0.240250266,0.245760992,0.152727112,0.108422296,0.122871987
0.240377756,0.245748583,0.152727436,0.10868592,0.12296297
0.240501453,0.245728044,0.152727752,0.108984732,0.123072657
0.240622323,0.245699094,0.152728083,0.109320854,0.123203315
0.240741924,0.245661875,0.15272846,0.109695187,0.123356419
0.240862316,0.245617107,0.152728916,0.110106959,0.123532142
0.240985967,0.245566249,0.152729494,0.110553384,0.123728869
0.241115645,0.245511631,0.152730248,0.111029557,0.123942847
0.241254298,0.245456481,0.152731254,0.111528728,0.124168145
0.241404896,0.245404805,0.152732622,0.112043061,0.124397116
0.241570202,0.245361059,0.152734524,0.112564905,0.124621473
0.241752446,0.245329615,0.152737222,0.11308846,0.124833949
0.241952829,0.245314053,0.152741115,0.113611518,0.125030295
0.24217078,0.245316396,0.152746783,0.114136812,0.125211144
0.242402873,0.245336385,0.152755036,0.114672424,0.125383165
0.242641297,0.245370858,0.152766927,0.115230781,0.125558953
0.242871772,0.245413203,0.152783707,0.115825975,0.125755337
0.243070835,0.245452707,0.15280667,0.116469453,0.125990054
0.243202458,0.245473551,0.152836798,0.117164406,0.12627702
0.243214082,0.245453122,0.152874096,0.117899482,0.126620566
0.243032303,0.245359378,0.152916533,0.118642675,0.127009201
0.242558658,0.245146994,0.152958461,0.119336548,0.127409657
0.241666161,0.244752109,0.152988502,0.119896206,0.127762313
0.240197296,0.244085385,0.15298684,0.120211484,0.127979321
0.237963919,0.243022896,0.152921698,0.12015435,0.127946459
0.234748891,0.241393827,0.152744164,0.119591266,0.127528534
0.230308293,0.238963302,0.152379348,0.118398375,0.126575996
0.224372508,0.235407907,0.151710159,0.116475865,0.124928409
0.216644934,0.230281207,0.150548006,0.113757951,0.12241005
0.206799412,0.222967208,0.148582743,0.110217454,0.118815472
0.194481837,0.212622327,0.145302203,0.105868268,0.113888071
0.179328314,0.198113287,0.139870631,0.100773069,0.107301085
0.16102437,0.177977449,0.13096127,0.095064208,0.098657472
0.139458249,0.150491345,0.1165763,0.08897538,0.087533394
0.115112706,0.114149802,0.094068894,0.082826694,0.073598716
0.09023443,0.069826063,0.061484128,0.076638098,0.056846409
0.073068044,0.030189448,0.0255936,0.067870451,0.037927741
0.083781963,0.034782472,0.0172289,0.047693951,0.018336825
0.124627811,0.086802518,0.0388907,0.01769533,-0.000668385
0.176670693,0.148894317,0.061851062,-0.010195026,-0.018666798
0.224961319,0.20259027,0.078131542,-0.03188823,-0.033624971
0.247239401,0.226605606,0.083293673,-0.047903011,-0.036935801
0.243430086,0.225813832,0.088103913,-0.052742673,-0.023860601
