rup_mag,rup_dip,rup_rake,rup_ztor,dist_rrup,dist_rjb,dist_rx,site_vs30,site_vs30measured,site_z1pt0,result_type,damping,0.01,0.02,0.03,0.04,0.05,0.075,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.75,1.0,1.5,2.0,3.0,4.0,5.0,7.5,10.0,pga
6.0,30.0,0.0,10.0,1.0,1.0,1.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.51887866,0.52022411,0.53120285,0.53825116,0.54306144,0.55062990,0.55564781,0.55912749,0.55790809,0.55533013,0.55362621,0.55313386,0.55497032,0.55980613,0.56224617,0.55711488,0.55774816,0.56093682,0.56274577,0.56280274,0.56254198,0.56241159,0.51895361
6.0,30.0,0.0,10.0,1.0,1.0,1.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52808933,0.52855814,0.53912714,0.54619400,0.55133284,0.56014195,0.56623938,0.57350769,0.57694516,0.57871526,0.57970725,0.58080965,0.58122904,0.58033147,0.57810958,0.56710493,0.56287657,0.56203897,0.56286809,0.56280274,0.56254198,0.56241159,0.52810788
6.0,30.0,0.0,10.0,1.0,1.0,1.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.53037680,0.53051753,0.54096137,0.54817658,0.55362012,0.56319202,0.56972884,0.57803891,0.58262500,0.58531714,0.58670812,0.58764613,0.58731331,0.58445028,0.58107842,0.56926066,0.56485234,0.56280453,0.56295831,0.56280274,0.56254198,0.56241159,0.53038121
6.0,30.0,0.0,15.0,1.0,1.0,1.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52870042,0.52910141,0.53975491,0.54714788,0.55274817,0.56257134,0.56909479,0.57644857,0.57902288,0.57866696,0.57700043,0.57348550,0.57136219,0.56957467,0.56837173,0.56012149,0.55907715,0.56101699,0.56274518,0.56280274,0.56254198,0.56241159,0.52871805
6.0,30.0,0.0,15.0,1.0,1.0,1.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.53050536,0.53062819,0.54109106,0.54839277,0.55397615,0.56389498,0.57057469,0.57886151,0.58314376,0.58522034,0.58592323,0.58581664,0.58502336,0.58229521,0.57925793,0.56775214,0.56337362,0.56208776,0.56286772,0.56280274,0.56254198,0.56241159,0.53050967
6.0,30.0,0.0,15.0,1.0,1.0,1.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.53095032,0.53098476,0.54139841,0.54870152,0.55431342,0.56431596,0.57105783,0.57961281,0.58435494,0.58703894,0.58827649,0.58881516,0.58814896,0.58482953,0.58128664,0.56939554,0.56502762,0.56283149,0.56295810,0.56280274,0.56254198,0.56241159,0.53095134
6.0,30.0,0.0,0.0,10.0,10.0,10.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.49548630,0.49662412,0.50540034,0.50837710,0.50808251,0.50377450,0.50263459,0.50702935,0.51482730,0.52241457,0.52916870,0.53970845,0.54741980,0.55808409,0.56233163,0.55832293,0.55915888,0.56175546,0.56285128,0.56280274,0.56254198,0.56241159,0.49559809
6.0,30.0,0.0,0.0,10.0,10.0,10.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52220270,0.52293064,0.53306222,0.53861801,0.54150489,0.54484109,0.54837933,0.55661762,0.56371373,0.56916194,0.57297354,0.57742485,0.57945134,0.57998265,0.57812566,0.56736523,0.56340417,0.56253710,0.56293500,0.56280274,0.56254198,0.56241159,0.52223134
6.0,30.0,0.0,0.0,10.0,10.0,10.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52897245,0.52924139,0.53960525,0.54635757,0.55102421,0.55856225,0.56418814,0.57301340,0.57889283,0.58276597,0.58499681,0.58685210,0.58692056,0.58438282,0.58108134,0.56931492,0.56503839,0.56307983,0.56299675,0.56280274,0.56254198,0.56241159,0.52897930
6.0,30.0,0.0,5.0,10.0,10.0,10.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.49316128,0.49436780,0.50308337,0.50588096,0.50535989,0.50052411,0.49905167,0.50326619,0.51114575,0.51890307,0.52584973,0.53682048,0.54498663,0.55658553,0.56137475,0.55788164,0.55896220,0.56171999,0.56284927,0.56280274,0.56254198,0.56241159,0.49326906
6.0,30.0,0.0,5.0,10.0,10.0,10.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52160578,0.52238168,0.53250570,0.53796908,0.54071731,0.54373534,0.54711236,0.55533500,0.56253459,0.56810931,0.57203746,0.57668690,0.57887401,0.57967842,0.57794550,0.56727019,0.56333065,0.56251552,0.56293373,0.56280274,0.56254198,0.56241159,0.52163351
6.0,30.0,0.0,5.0,10.0,10.0,10.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52882947,0.52911642,0.53948030,0.54620099,0.55081487,0.55822447,0.56379069,0.57262768,0.57855742,0.58248313,0.58475785,0.58667857,0.58679283,0.58432397,0.58104865,0.56929511,0.56501247,0.56306791,0.56299601,0.56280274,0.56254198,0.56241159,0.52883611
6.0,30.0,0.0,10.0,10.0,10.0,10.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.49285312,0.49415662,0.50300157,0.50595926,0.50562443,0.50128065,0.50019532,0.50464728,0.51233045,0.51979833,0.52648881,0.53713545,0.54515641,0.55666694,0.56144153,0.55793598,0.55899003,0.56170485,0.56284742,0.56280274,0.56254198,0.56241159,0.49296027
6.0,30.0,0.0,10.0,10.0,10.0,10.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52152649,0.52233019,0.53248601,0.53798948,0.54079400,0.54399335,0.54751782,0.55580698,0.56291505,0.56837839,0.57221817,0.57676756,0.57891437,0.57969496,0.57795808,0.56728189,0.56334106,0.56250631,0.56293256,0.56280274,0.56254198,0.56241159,0.52155407
6.0,30.0,0.0,10.0,10.0,10.0,10.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52881047,0.52910469,0.53947588,0.54620591,0.55083527,0.55830333,0.56391796,0.57276969,0.57866569,0.58255547,0.58480400,0.58669755,0.58680176,0.58432717,0.58105093,0.56929755,0.56501614,0.56306282,0.56299534,0.56280274,0.56254198,0.56241159,0.52881708
6.0,30.0,0.0,15.0,10.0,10.0,10.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.49727849,0.49865653,0.50793870,0.51167114,0.51228450,0.51029336,0.51083569,0.51619716,0.52320843,0.52894632,0.53404435,0.54215386,0.54834852,0.55807758,0.56203909,0.55824752,0.55913437,0.56170020,0.56284566,0.56280274,0.56254198,0.56241159,0.49739241
6.0,30.0,0.0,15.0,10.0,10.0,10.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52266121,0.52342334,0.53366944,0.53947019,0.54271314,0.54703812,0.55124466,0.55969980,0.56636504,0.57110073,0.57433817,0.57804686,0.57967111,0.57998133,0.57807060,0.56734899,0.56339501,0.56250348,0.56293144,0.56280274,0.56254198,0.56241159,0.52269031
6.0,30.0,0.0,15.0,10.0,10.0,10.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52908220,0.52935347,0.53974148,0.54656300,0.55134496,0.55923204,0.56508472,0.57393780,0.57964526,0.58328600,0.58534470,0.58699825,0.58696915,0.58438256,0.58107135,0.56931153,0.56503516,0.56306126,0.56299470,0.56280274,0.56254198,0.56241159,0.52908916
6.0,30.0,0.0,0.0,50.0,50.0,50.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52096780,0.52145438,0.53159936,0.53785908,0.54196708,0.54849816,0.55357169,0.56136423,0.56684802,0.57082253,0.57352862,0.57676706,0.57826081,0.57825844,0.57652370,0.56662751,0.56401795,0.56316428,0.56301129,0.56280274,0.56254198,0.56241159,0.52103151
6.0,30.0,0.0,0.0,50.0,50.0,50.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52860570,0.52884639,0.53921865,0.54609656,0.55103236,0.55946682,0.56556442,0.57420484,0.57958807,0.58305403,0.58501129,0.58661187,0.58659655,0.58402095,0.58077334,0.56914554,0.56521675,0.56339385,0.56303646,0.56280274,0.56254198,0.56241159,0.52862143
6.0,30.0,0.0,0.0,50.0,50.0,50.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.53049952,0.53058266,0.54098176,0.54815329,0.55354118,0.56298938,0.56952141,0.57824434,0.58336395,0.58646686,0.58804705,0.58900025,0.58849442,0.58516215,0.58156103,0.56968565,0.56567697,0.56355317,0.56305502,0.56280274,0.56254198,0.56241159,0.53050325
6.0,30.0,0.0,5.0,50.0,50.0,50.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.51866306,0.51924601,0.52932623,0.53535664,0.53914354,0.54494058,0.54965783,0.55732430,0.56300264,0.56726946,0.57029453,0.57413678,0.57614829,0.57699525,0.57570318,0.56623272,0.56384128,0.56313798,0.56301011,0.56280274,0.56254198,0.56241159,0.51873771
6.0,30.0,0.0,5.0,50.0,50.0,50.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52803596,0.52832864,0.53869339,0.54547356,0.55025526,0.55833641,0.56428760,0.57294432,0.57845478,0.58206636,0.58415846,0.58597471,0.58611617,0.58377101,0.58062145,0.56906126,0.56515097,0.56337787,0.56303571,0.56280274,0.56254198,0.56241159,0.52805444
6.0,30.0,0.0,5.0,50.0,50.0,50.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.53036411,0.53046565,0.54086471,0.54800429,0.55333691,0.56264975,0.56912861,0.57787279,0.58304734,0.58620561,0.58783228,0.58885197,0.58838899,0.58511401,0.58153354,0.56966812,0.56565381,0.56354434,0.56305459,0.56280274,0.56254198,0.56241159,0.53036851
6.0,30.0,0.0,10.0,50.0,50.0,50.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.51607919,0.51676586,0.52677196,0.53254922,0.53598501,0.54097852,0.54529980,0.55283044,0.55872989,0.56332377,0.56670233,0.57121516,0.57380654,0.57561118,0.57481570,0.56581610,0.56365883,0.56311138,0.56300891,0.56280274,0.56254198,0.56241159,0.51616452
6.0,30.0,0.0,10.0,50.0,50.0,50.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52739518,0.52774537,0.53810133,0.54477227,0.54938275,0.55707177,0.56285882,0.57153490,0.57718933,0.58096456,0.58320728,0.58526462,0.58558227,0.58349673,0.58045700,0.56897228,0.56508303,0.56336170,0.56303496,0.56280274,0.56254198,0.56241159,0.52741638
6.0,30.0,0.0,10.0,50.0,50.0,50.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.53021172,0.53033376,0.54073269,0.54783645,0.55310735,0.56226932,0.56868845,0.57745676,0.58269335,0.58591384,0.58759251,0.58868659,0.58827176,0.58506118,0.58150378,0.56964960,0.56562989,0.56353541,0.56305416,0.56280274,0.56254198,0.56241159,0.53021676
6.0,30.0,0.0,15.0,50.0,50.0,50.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.51629400,0.51697856,0.52700043,0.53281133,0.53629130,0.54139026,0.54577097,0.55332618,0.55919234,0.56329436,0.56625622,0.57016429,0.57240594,0.57445574,0.57386672,0.56537993,0.56347136,0.56308452,0.56300771,0.56280274,0.56254198,0.56241159,0.51637850
6.0,30.0,0.0,15.0,50.0,50.0,50.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52744854,0.52779547,0.53815437,0.54483786,0.54946751,0.55720348,0.56301366,0.57169077,0.57732662,0.58095632,0.58308886,0.58500859,0.58526222,0.58326742,0.58028097,0.56887908,0.56501321,0.56334537,0.56303419,0.56280274,0.56254198,0.56241159,0.52746952
6.0,30.0,0.0,15.0,50.0,50.0,50.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.53022442,0.53034509,0.54074452,0.54785215,0.55312966,0.56230897,0.56873618,0.57750280,0.58273178,0.58591166,0.58756265,0.58862693,0.58820145,0.58501699,0.58147193,0.56963021,0.56560531,0.56352639,0.56305372,0.56280274,0.56254198,0.56241159,0.53022941
6.0,30.0,0.0,0.0,100.0,100.0,100.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52700996,0.52724018,0.53763026,0.54462865,0.54978398,0.55879395,0.56500563,0.57318256,0.57793575,0.58094290,0.58258422,0.58398554,0.58403600,0.58187543,0.57904100,0.56809230,0.56486725,0.56341584,0.56304046,0.56280274,0.56254198,0.56241159,0.52703820
6.0,30.0,0.0,0.0,100.0,100.0,100.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.53009158,0.53019604,0.54060503,0.54777246,0.55317032,0.56271289,0.56926272,0.57785955,0.58282816,0.58584536,0.58738248,0.58835060,0.58790385,0.58473464,0.58123850,0.56945797,0.56553283,0.56354678,0.56305496,0.56280274,0.56254198,0.56241159,0.53009850
6.0,30.0,0.0,0.0,100.0,100.0,100.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.53085221,0.53088731,0.54129034,0.54855356,0.55410227,0.56396241,0.57065626,0.57931890,0.58426712,0.58720375,0.58864318,0.58940437,0.58878104,0.58529952,0.58164516,0.56975065,0.56578823,0.56363763,0.56306565,0.56280274,0.56254198,0.56241159,0.53085385
6.0,30.0,0.0,5.0,100.0,100.0,100.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52592629,0.52621433,0.53660050,0.54351970,0.54855664,0.55731261,0.56339480,0.57148775,0.57624276,0.57931634,0.58104788,0.58267132,0.58293948,0.58118003,0.57857145,0.56785597,0.56475937,0.56339943,0.56303972,0.56280274,0.56254198,0.56241159,0.52596135
6.0,30.0,0.0,5.0,100.0,100.0,100.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52982589,0.52995745,0.54036903,0.54749884,0.55283590,0.56224807,0.56874442,0.57733829,0.58233595,0.58539883,0.58698187,0.58803509,0.58765629,0.58459765,0.58115183,0.56940760,0.56549269,0.56353680,0.56305449,0.56280274,0.56254198,0.56241159,0.52983449
6.0,30.0,0.0,5.0,100.0,100.0,100.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.53078919,0.53083349,0.54123785,0.54848826,0.55401459,0.56382328,0.57049747,0.57916589,0.58413011,0.58708602,0.58854256,0.58933109,0.58872679,0.58527316,0.58162949,0.56974017,0.56577410,0.56363212,0.56306538,0.56280274,0.56254198,0.56241159,0.53079123
6.0,30.0,0.0,10.0,100.0,100.0,100.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52459930,0.52495650,0.53533639,0.54215889,0.54705248,0.55550148,0.56142813,0.56942709,0.57419392,0.57735565,0.57920199,0.58110166,0.58163887,0.58037042,0.57803390,0.56759355,0.56464282,0.56338240,0.56303897,0.56280274,0.56254198,0.56241159,0.52464232
6.0,30.0,0.0,10.0,100.0,100.0,100.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52950007,0.52966449,0.54007892,0.54716259,0.55242542,0.56167878,0.56811045,0.57670326,0.58173910,0.58485952,0.58649965,0.58765765,0.58736225,0.58443803,0.58105256,0.56935165,0.56544933,0.56352645,0.56305401,0.56280274,0.56254198,0.56241159,0.52951064
6.0,30.0,0.0,10.0,100.0,100.0,100.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.53071188,0.53076738,0.54117330,0.54840798,0.55390692,0.56365278,0.57030313,0.57897936,0.58396388,0.58694374,0.58842140,0.58924340,0.58866234,0.58524244,0.58161153,0.56972853,0.56575884,0.56362641,0.56306510,0.56280274,0.56254198,0.56241159,0.53071439
6.0,30.0,0.0,15.0,100.0,100.0,100.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52462762,0.52498415,0.53536533,0.54219136,0.54708972,0.55554941,0.56148213,0.56948466,0.57425003,0.57718817,0.57883310,0.58042188,0.58076569,0.57963747,0.57742231,0.56730339,0.56451723,0.56336475,0.56303821,0.56280274,0.56254198,0.56241159,0.52467047
6.0,30.0,0.0,15.0,100.0,100.0,100.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52950703,0.52967093,0.54008557,0.54717063,0.55243559,0.56169386,0.56812787,0.57672102,0.58175546,0.58481340,0.58640317,0.58749398,0.58716461,0.58429340,0.58093954,0.56928976,0.56540259,0.56351572,0.56305353,0.56280274,0.56254198,0.56241159,0.52951756
6.0,30.0,0.0,15.0,100.0,100.0,100.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.53071353,0.53076884,0.54117478,0.54840990,0.55390959,0.56365730,0.57030847,0.57898458,0.58396844,0.58693157,0.58839715,0.58920537,0.58861901,0.58521460,0.58159109,0.56971566,0.56574239,0.56362048,0.56306483,0.56280274,0.56254198,0.56241159,0.53071603
6.0,30.0,0.0,0.0,200.0,200.0,200.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.53006047,0.53013123,0.54057058,0.54785374,0.55342808,0.56337230,0.57004166,0.57850711,0.58318426,0.58591554,0.58718523,0.58780422,0.58716821,0.58389111,0.58045967,0.56892147,0.56534594,0.56355746,0.56305693,0.56280274,0.56254198,0.56241159,0.53006770
6.0,30.0,0.0,0.0,200.0,200.0,200.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.53083766,0.53086688,0.54127733,0.54856625,0.55416063,0.56414505,0.57087773,0.57949137,0.58434863,0.58720578,0.58857834,0.58926484,0.58860939,0.58513113,0.58150009,0.56963463,0.56571089,0.56363286,0.56306540,0.56280274,0.56254198,0.56241159,0.53083943
6.0,30.0,0.0,0.0,200.0,200.0,200.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.53102908,0.53103856,0.54143981,0.54874288,0.55436173,0.56439070,0.57115052,0.57979742,0.58468993,0.58756213,0.58894326,0.58961657,0.58893555,0.58537579,0.58169246,0.56978738,0.56585090,0.56368517,0.56307164,0.56280274,0.56254198,0.56241159,0.53102949
6.0,30.0,0.0,5.0,200.0,200.0,200.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52976740,0.52985804,0.54030936,0.54758571,0.55314509,0.56306172,0.56970621,0.57812951,0.58275736,0.58546177,0.58671250,0.58733900,0.58673695,0.58357365,0.58022587,0.56879187,0.56528395,0.56354757,0.56305648,0.56280274,0.56254198,0.56241159,0.52977665
6.0,30.0,0.0,5.0,200.0,200.0,200.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.53076610,0.53080359,0.54121770,0.54850039,0.55408386,0.56404811,0.57077040,0.57937592,0.58422526,0.58708193,0.58845573,0.58915366,0.58851238,0.58506874,0.58145701,0.56960703,0.56568784,0.56362685,0.56306511,0.56280274,0.56254198,0.56241159,0.53076836
6.0,30.0,0.0,5.0,200.0,200.0,200.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.53101212,0.53102430,0.54142655,0.54872718,0.55434163,0.56436172,0.57111769,0.57976360,0.58465565,0.58752953,0.58891251,0.58959078,0.58891432,0.58536379,0.58168467,0.56978164,0.56584278,0.56368186,0.56307148,0.56280274,0.56254198,0.56241159,0.53101265
6.0,30.0,0.0,10.0,200.0,200.0,200.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52939398,0.52950978,0.53997623,0.54724417,0.55278500,0.56266786,0.56928193,0.57765443,0.58222296,0.58489627,0.58612572,0.58676608,0.58621057,0.58319462,0.57995196,0.56864511,0.56521589,0.56353722,0.56305602,0.56280274,0.56254198,0.56241159,0.52940576
6.0,30.0,0.0,10.0,200.0,200.0,200.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.53067488,0.53072287,0.54114162,0.54841644,0.55398615,0.56392512,0.57063460,0.57923062,0.58407075,0.58692750,0.58830347,0.58901667,0.58839393,0.58499423,0.58140652,0.56957577,0.56566252,0.56362056,0.56306482,0.56280274,0.56254198,0.56241159,0.53067776
6.0,30.0,0.0,10.0,200.0,200.0,200.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.53099050,0.53100611,0.54140964,0.54870716,0.55431604,0.56432497,0.57107616,0.57972101,0.58461271,0.58748886,0.58887432,0.58955899,0.58888838,0.58534946,0.58167554,0.56977514,0.56583388,0.56367838,0.56307131,0.56280274,0.56254198,0.56241159,0.53099118
6.0,30.0,0.0,15.0,200.0,200.0,200.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52939600,0.52951173,0.53997817,0.54724624,0.55278726,0.56267050,0.56928488,0.57765778,0.58222666,0.58483619,0.58599586,0.58650432,0.58584297,0.58284066,0.57963199,0.56847928,0.56514127,0.56352639,0.56305555,0.56280274,0.56254198,0.56241159,0.52940778
6.0,30.0,0.0,15.0,200.0,200.0,200.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.53067538,0.53072333,0.54114206,0.54841695,0.55398676,0.56392595,0.57063555,0.57923165,0.58407182,0.58691109,0.58826976,0.58895405,0.58831117,0.58492461,0.58134753,0.56954044,0.56563477,0.56361398,0.56306452,0.56280274,0.56254198,0.56241159,0.53067825
6.0,30.0,0.0,15.0,200.0,200.0,200.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.53099062,0.53100621,0.54140974,0.54870729,0.55431620,0.56432521,0.57107645,0.57972132,0.58461301,0.58748454,0.58886586,0.58954446,0.58887026,0.58533606,0.58166487,0.56976780,0.56582411,0.56367475,0.56307114,0.56280274,0.56254198,0.56241159,0.53099130
6.0,60.0,0.0,0.0,1.0,1.0,1.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.48265206,0.48388062,0.49190108,0.49333538,0.49114605,0.48213802,0.47754182,0.47923782,0.48714618,0.49580370,0.50383477,0.51706631,0.52749594,0.54426555,0.55250065,0.55257033,0.55576859,0.56080891,0.56274710,0.56280274,0.56254198,0.56241159,0.48272458
6.0,60.0,0.0,0.0,1.0,1.0,1.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.51887641,0.51980082,0.52978716,0.53466241,0.53653896,0.53733187,0.53927477,0.54685258,0.55458614,0.56097244,0.56565903,0.57152992,0.57465219,0.57715190,0.57626401,0.56612253,0.56213514,0.56196112,0.56286894,0.56280274,0.56254198,0.56241159,0.51889543
6.0,60.0,0.0,0.0,1.0,1.0,1.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52817432,0.52852771,0.53886869,0.54540113,0.54970087,0.55625910,0.56131766,0.57006073,0.57628335,0.58055565,0.58312228,0.58546165,0.58585619,0.58383441,0.58074323,0.56905574,0.56459074,0.56276149,0.56295880,0.56280274,0.56254198,0.56241159,0.52817889
6.0,60.0,0.0,5.0,1.0,1.0,1.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.48548514,0.48686368,0.49527819,0.49731616,0.49580129,0.48829569,0.48459866,0.48589753,0.49238765,0.49971246,0.50679627,0.51890318,0.52876556,0.54491912,0.55290694,0.55277288,0.55586136,0.56080510,0.56274595,0.56280274,0.56254198,0.56241159,0.48557007
6.0,60.0,0.0,5.0,1.0,1.0,1.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.51961748,0.52054008,0.53061414,0.53572021,0.53792048,0.53950694,0.54189430,0.54926050,0.55636572,0.56220920,0.56653617,0.57201829,0.57496323,0.57728712,0.57634143,0.56616642,0.56216992,0.56195880,0.56286821,0.56280274,0.56254198,0.56241159,0.51963963
6.0,60.0,0.0,5.0,1.0,1.0,1.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52835243,0.52869654,0.53905497,0.54565737,0.55006985,0.55692849,0.56214704,0.57079234,0.57679453,0.58089091,0.58334797,0.58557722,0.58592536,0.58386065,0.58075730,0.56906490,0.56460301,0.56276021,0.56295838,0.56280274,0.56254198,0.56241159,0.52835775
6.0,60.0,0.0,10.0,1.0,1.0,1.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.49017815,0.49178173,0.50083606,0.50387926,0.50351645,0.49860943,0.49639623,0.49694543,0.50103269,0.50618226,0.51175335,0.52209249,0.53104777,0.54614241,0.55367060,0.55314314,0.55602837,0.56080724,0.56274486,0.56280274,0.56254198,0.56241159,0.49027908
6.0,60.0,0.0,10.0,1.0,1.0,1.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52083636,0.52174984,0.53196379,0.53744664,0.54018185,0.54308060,0.54616697,0.55315541,0.55924467,0.56422851,0.56799014,0.57286162,0.57552044,0.57753985,0.57648684,0.56624663,0.56223251,0.56196011,0.56286752,0.56280274,0.56254198,0.56241159,0.52086246
6.0,60.0,0.0,10.0,1.0,1.0,1.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52864501,0.52897248,0.53935855,0.54607483,0.55067244,0.55802425,0.56349372,0.57197080,0.57761897,0.58143718,0.58372153,0.58577663,0.58604920,0.58390968,0.58078373,0.56908164,0.56462510,0.56276093,0.56295798,0.56280274,0.56254198,0.56241159,0.52865127
6.0,60.0,0.0,15.0,1.0,1.0,1.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.49943382,0.50122420,0.51121037,0.51586495,0.51743830,0.51701858,0.51734258,0.51739810,0.51811300,0.51925360,0.52180590,0.52826596,0.53495870,0.54788201,0.55449167,0.55353798,0.55620464,0.56080962,0.56274378,0.56280274,0.56254198,0.56241159,0.49954956
6.0,60.0,0.0,15.0,1.0,1.0,1.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52321084,0.52404344,0.53444838,0.54054853,0.54418361,0.54927804,0.55348666,0.56009938,0.56475842,0.56821473,0.57088867,0.57447830,0.57646975,0.57789842,0.57664301,0.56633213,0.56229857,0.56196156,0.56286684,0.56280274,0.56254198,0.56241159,0.52324031
6.0,60.0,0.0,15.0,1.0,1.0,1.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52921368,0.52949444,0.53991608,0.54682265,0.55173470,0.55991311,0.56578410,0.57405739,0.57918959,0.58251147,0.58446422,0.58615832,0.58626001,0.58397921,0.58081212,0.56909948,0.56464841,0.56276173,0.56295759,0.56280274,0.56254198,0.56241159,0.52922072
6.0,60.0,0.0,0.0,10.0,10.0,10.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.49548638,0.49662420,0.50540043,0.50837721,0.50808263,0.50377468,0.50263482,0.50702967,0.51482768,0.52241498,0.52916911,0.53970885,0.54742015,0.55808431,0.56233178,0.55832300,0.55915892,0.56175546,0.56285128,0.56280274,0.56254198,0.56241159,0.49559817
6.0,60.0,0.0,0.0,10.0,10.0,10.0,500.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52220272,0.52293066,0.53306224,0.53861804,0.54150493,0.54484115,0.54837941,0.55661773,0.56371385,0.56916206,0.57297366,0.57742495,0.57945142,0.57998269,0.57812568,0.56736525,0.56340419,0.56253710,0.56293500,0.56280274,0.56254198,0.56241159,0.52223136
6.0,60.0,0.0,0.0,10.0,10.0,10.0,700.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.52897245,0.52924139,0.53960525,0.54635758,0.55102422,0.55856227,0.56418816,0.57301343,0.57889286,0.58276601,0.58499684,0.58685212,0.58692057,0.58438283,0.58108134,0.56931492,0.56503840,0.56307983,0.56299675,0.56280274,0.56254198,0.56241159,0.52897931
6.0,60.0,0.0,5.0,10.0,10.0,10.0,300.0,0,100.0,INTRA_EVENT_STDDEV,5.0,0.49307147,0.49427602,0.50298190,0.50576226,0.50521944,0.50032109,0.49878756,0.50289956,0.51071217,0.51843350,0.52537032,0.53636582,0.54458548,0.55632136,0.56119864,0.55779483,0.55892261,0.56171640,0.56284924,0.56280274,0.56254198,0.56241159,0.49317908
