rup_mag,rup_rake,dist_rjb,site_vs30,result_type,damping,0.04,0.07,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.6,0.7,0.8,0.9,1,1.25,1.5,1.75,2,2.5,2.75,4,pga,pgv
6.0000000E+00,9.0000000E+01,1.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689609E-01,7.4603835E-01,7.5524758E-01,7.3221849E-01,7.3682865E-01,7.0919521E-01,6.6775031E-01,6.5163257E-01,6.4242274E-01,6.5393313E-01,6.5163337E-01,6.5163236E-01,6.5163108E-01,6.5393350E-01,6.5853999E-01,6.5162823E-01,6.6775130E-01,6.9768177E-01,7.0228827E-01,7.0919531E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775271E-01,6.2169939E-01
6.5000000E+00,9.0000000E+01,1.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689317E-01,7.4603659E-01,7.5525106E-01,7.3222451E-01,7.3682571E-01,7.0919348E-01,6.6774741E-01,6.5163364E-01,6.4242342E-01,6.5393637E-01,6.5163225E-01,6.5163144E-01,6.5163018E-01,6.5393594E-01,6.5853760E-01,6.5163332E-01,6.6774959E-01,6.9768530E-01,7.0229112E-01,7.0919889E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774992E-01,6.2169794E-01
6.9000000E+00,9.0000000E+01,1.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689514E-01,7.4604097E-01,7.5524595E-01,7.3222349E-01,7.3682806E-01,7.0919854E-01,6.6775159E-01,6.5163038E-01,6.4242046E-01,6.5393452E-01,6.5162912E-01,6.5162982E-01,6.5163444E-01,6.5393722E-01,6.5853944E-01,6.5163075E-01,6.6774847E-01,6.9768185E-01,7.0229081E-01,7.0919779E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775027E-01,6.2169832E-01
4.0000000E+00,9.0000000E+01,3.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689454E-01,7.4603372E-01,7.5524169E-01,7.3222047E-01,7.3683154E-01,7.0919837E-01,6.6775269E-01,6.5162968E-01,6.4241989E-01,6.5393422E-01,6.5163043E-01,6.5163387E-01,6.5162995E-01,6.5393429E-01,6.5854010E-01,6.5163309E-01,6.6774865E-01,6.9768102E-01,7.0228701E-01,7.0919328E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774804E-01,6.2169676E-01
4.5000000E+00,9.0000000E+01,3.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689130E-01,7.4603770E-01,7.5524936E-01,7.3222390E-01,7.3682693E-01,7.0919585E-01,6.6775249E-01,6.5163035E-01,6.4242470E-01,6.5393572E-01,6.5163212E-01,6.5162877E-01,6.5163140E-01,6.5393551E-01,6.5854061E-01,6.5163434E-01,6.6774820E-01,6.9768369E-01,7.0229212E-01,7.0919639E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774988E-01,6.2169627E-01
5.0000000E+00,9.0000000E+01,3.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689518E-01,7.4603635E-01,7.5524814E-01,7.3222517E-01,7.3682743E-01,7.0919697E-01,6.6775059E-01,6.5163216E-01,6.4241980E-01,6.5393654E-01,6.5163303E-01,6.5162784E-01,6.5163098E-01,6.5393402E-01,6.5853996E-01,6.5163400E-01,6.6774919E-01,6.9768192E-01,7.0229026E-01,7.0919507E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774911E-01,6.2170009E-01
5.5000000E+00,9.0000000E+01,3.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689466E-01,7.4603473E-01,7.5524660E-01,7.3222040E-01,7.3682919E-01,7.0919806E-01,6.6775011E-01,6.5163076E-01,6.4242281E-01,6.5393473E-01,6.5163124E-01,6.5163074E-01,6.5163077E-01,6.5393213E-01,6.5853893E-01,6.5163233E-01,6.6775268E-01,6.9768311E-01,7.0229141E-01,7.0919600E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775038E-01,6.2170063E-01
6.0000000E+00,9.0000000E+01,3.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689310E-01,7.4603890E-01,7.5524680E-01,7.3222096E-01,7.3682886E-01,7.0919565E-01,6.6774804E-01,6.5163363E-01,6.4241943E-01,6.5393651E-01,6.5163207E-01,6.5163326E-01,6.5163383E-01,6.5393701E-01,6.5854022E-01,6.5163209E-01,6.6774867E-01,6.9768085E-01,7.0229000E-01,7.0919326E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774932E-01,6.2169681E-01
6.5000000E+00,9.0000000E+01,3.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689137E-01,7.4604087E-01,7.5524887E-01,7.3222226E-01,7.3682755E-01,7.0919463E-01,6.6775066E-01,6.5163038E-01,6.4242248E-01,6.5393487E-01,6.5163216E-01,6.5162866E-01,6.5163052E-01,6.5393784E-01,6.5854260E-01,6.5163070E-01,6.6774824E-01,6.9768480E-01,7.0228991E-01,7.0919661E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774483E-01,6.2169647E-01
6.9000000E+00,9.0000000E+01,3.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689377E-01,7.4603911E-01,7.5524750E-01,7.3222129E-01,7.3682662E-01,7.0919627E-01,6.6775041E-01,6.5163221E-01,6.4242089E-01,6.5393363E-01,6.5163162E-01,6.5163058E-01,6.5163173E-01,6.5393277E-01,6.5854031E-01,6.5163310E-01,6.6774773E-01,6.9768406E-01,7.0228706E-01,7.0919902E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774837E-01,6.2169546E-01
4.0000000E+00,9.0000000E+01,6.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689417E-01,7.4603579E-01,7.5524475E-01,7.3222097E-01,7.3682757E-01,7.0919483E-01,6.6774822E-01,6.5163354E-01,6.4241728E-01,6.5393275E-01,6.5162970E-01,6.5163178E-01,6.5163378E-01,6.5393472E-01,6.5853981E-01,6.5163183E-01,6.6774754E-01,6.9768271E-01,7.0228573E-01,7.0919448E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775047E-01,6.2169862E-01
4.5000000E+00,9.0000000E+01,6.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689097E-01,7.4603880E-01,7.5524436E-01,7.3222094E-01,7.3682603E-01,7.0919180E-01,6.6774948E-01,6.5163307E-01,6.4242188E-01,6.5393612E-01,6.5163250E-01,6.5163248E-01,6.5162972E-01,6.5393704E-01,6.5853481E-01,6.5163369E-01,6.6774583E-01,6.9768391E-01,7.0228863E-01,7.0919535E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774858E-01,6.2169746E-01
5.0000000E+00,9.0000000E+01,6.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689687E-01,7.4603868E-01,7.5524433E-01,7.3222229E-01,7.3682726E-01,7.0919824E-01,6.6774795E-01,6.5163292E-01,6.4241897E-01,6.5393558E-01,6.5163090E-01,6.5163013E-01,6.5163287E-01,6.5393479E-01,6.5853856E-01,6.5163215E-01,6.6775174E-01,6.9768127E-01,7.0228583E-01,7.0919364E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775336E-01,6.2169679E-01
5.5000000E+00,9.0000000E+01,6.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689490E-01,7.4603761E-01,7.5524987E-01,7.3222383E-01,7.3682802E-01,7.0919517E-01,6.6774748E-01,6.5162966E-01,6.4242116E-01,6.5393348E-01,6.5162925E-01,6.5163564E-01,6.5163359E-01,6.5393908E-01,6.5853667E-01,6.5163127E-01,6.6775112E-01,6.9768364E-01,7.0228788E-01,7.0919700E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774729E-01,6.2169657E-01
6.0000000E+00,9.0000000E+01,6.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689513E-01,7.4603812E-01,7.5524828E-01,7.3221738E-01,7.3682529E-01,7.0919406E-01,6.6775367E-01,6.5163691E-01,6.4242216E-01,6.5393441E-01,6.5163130E-01,6.5163245E-01,6.5163138E-01,6.5393507E-01,6.5853799E-01,6.5163245E-01,6.6775246E-01,6.9768094E-01,7.0228972E-01,7.0919883E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775030E-01,6.2169740E-01
6.5000000E+00,9.0000000E+01,6.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689446E-01,7.4603968E-01,7.5525088E-01,7.3221926E-01,7.3683050E-01,7.0919837E-01,6.6775230E-01,6.5163053E-01,6.4241987E-01,6.5392721E-01,6.5162637E-01,6.5162998E-01,6.5162948E-01,6.5393182E-01,6.5853791E-01,6.5162931E-01,6.6774906E-01,6.9768158E-01,7.0228846E-01,7.0919472E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774969E-01,6.2169900E-01
6.9000000E+00,9.0000000E+01,6.0000000E+01,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689438E-01,7.4603716E-01,7.5525134E-01,7.3222357E-01,7.3682716E-01,7.0919714E-01,6.6775106E-01,6.5163239E-01,6.4241818E-01,6.5393164E-01,6.5163152E-01,6.5163490E-01,6.5163212E-01,6.5393720E-01,6.5853752E-01,6.5162689E-01,6.6775030E-01,6.9768442E-01,7.0228668E-01,7.0919585E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774828E-01,6.2169908E-01
4.0000000E+00,9.0000000E+01,1.0000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689584E-01,7.4603609E-01,7.5525058E-01,7.3221936E-01,7.3682662E-01,7.0919347E-01,6.6775220E-01,6.5162812E-01,6.4242550E-01,6.5393388E-01,6.5163224E-01,6.5163148E-01,6.5163163E-01,6.5393318E-01,6.5854329E-01,6.5162905E-01,6.6775080E-01,6.9768171E-01,7.0228726E-01,7.0919537E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775129E-01,6.2169918E-01
4.5000000E+00,9.0000000E+01,1.0000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689430E-01,7.4603764E-01,7.5524653E-01,7.3222249E-01,7.3682793E-01,7.0919416E-01,6.6775141E-01,6.5163269E-01,6.4242322E-01,6.5392972E-01,6.5163480E-01,6.5162815E-01,6.5163125E-01,6.5393191E-01,6.5854306E-01,6.5163293E-01,6.6774875E-01,6.9768353E-01,7.0228558E-01,7.0919961E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775248E-01,6.2169869E-01
5.0000000E+00,9.0000000E+01,1.0000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689594E-01,7.4603615E-01,7.5524959E-01,7.3222260E-01,7.3682653E-01,7.0919388E-01,6.6774926E-01,6.5163101E-01,6.4242199E-01,6.5393392E-01,6.5163107E-01,6.5162988E-01,6.5163050E-01,6.5393455E-01,6.5853551E-01,6.5163211E-01,6.6774379E-01,6.9768025E-01,7.0228891E-01,7.0919643E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775015E-01,6.2169745E-01
5.5000000E+00,9.0000000E+01,1.0000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689428E-01,7.4603440E-01,7.5524881E-01,7.3222182E-01,7.3682636E-01,7.0919611E-01,6.6775286E-01,6.5163368E-01,6.4242113E-01,6.5393575E-01,6.5163172E-01,6.5163186E-01,6.5162885E-01,6.5393878E-01,6.5853988E-01,6.5163040E-01,6.6774940E-01,6.9768348E-01,7.0228927E-01,7.0919433E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774915E-01,6.2169948E-01
6.0000000E+00,9.0000000E+01,1.0000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689135E-01,7.4603581E-01,7.5524690E-01,7.3222331E-01,7.3682631E-01,7.0919685E-01,6.6774901E-01,6.5163163E-01,6.4242063E-01,6.5393352E-01,6.5163179E-01,6.5163419E-01,6.5162904E-01,6.5393456E-01,6.5854083E-01,6.5162977E-01,6.6775204E-01,6.9768153E-01,7.0229205E-01,7.0919667E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775092E-01,6.2169580E-01
6.5000000E+00,9.0000000E+01,1.0000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689367E-01,7.4603893E-01,7.5524872E-01,7.3222085E-01,7.3682465E-01,7.0919258E-01,6.6774570E-01,6.5163568E-01,6.4242272E-01,6.5393340E-01,6.5163099E-01,6.5163193E-01,6.5163117E-01,6.5393407E-01,6.5854070E-01,6.5163287E-01,6.6774752E-01,6.9768086E-01,7.0229078E-01,7.0919451E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775028E-01,6.2169823E-01
6.9000000E+00,9.0000000E+01,1.0000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689291E-01,7.4604000E-01,7.5525147E-01,7.3222508E-01,7.3682697E-01,7.0919767E-01,6.6775147E-01,6.5163789E-01,6.4242504E-01,6.5393072E-01,6.5163382E-01,6.5163102E-01,6.5162892E-01,6.5393477E-01,6.5854025E-01,6.5163288E-01,6.6775293E-01,6.9768615E-01,7.0228807E-01,7.0919582E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774912E-01,6.2170050E-01
4.0000000E+00,9.0000000E+01,1.3000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689595E-01,7.4603654E-01,7.5524904E-01,7.3222220E-01,7.3682626E-01,7.0919449E-01,6.6774989E-01,6.5163163E-01,6.4241957E-01,6.5393538E-01,6.5162956E-01,6.5163126E-01,6.5163033E-01,6.5393176E-01,6.5854058E-01,6.5162795E-01,6.6774728E-01,6.9768255E-01,7.0228922E-01,7.0919718E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775128E-01,6.2169940E-01
4.5000000E+00,9.0000000E+01,1.3000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689402E-01,7.4604067E-01,7.5524418E-01,7.3222085E-01,7.3682755E-01,7.0919516E-01,6.6775101E-01,6.5163423E-01,6.4242194E-01,6.5393626E-01,6.5163421E-01,6.5162888E-01,6.5163455E-01,6.5393505E-01,6.5853945E-01,6.5163175E-01,6.6775069E-01,6.9768775E-01,7.0228601E-01,7.0919367E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774994E-01,6.2169883E-01
5.0000000E+00,9.0000000E+01,1.3000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689239E-01,7.4603442E-01,7.5524685E-01,7.3222210E-01,7.3682939E-01,7.0919675E-01,6.6775054E-01,6.5163080E-01,6.4242272E-01,6.5393680E-01,6.5163137E-01,6.5162940E-01,6.5163209E-01,6.5393496E-01,6.5853502E-01,6.5162993E-01,6.6774914E-01,6.9767925E-01,7.0228713E-01,7.0919758E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774896E-01,6.2170033E-01
5.5000000E+00,9.0000000E+01,1.3000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689446E-01,7.4603760E-01,7.5524809E-01,7.3222519E-01,7.3683032E-01,7.0919569E-01,6.6774994E-01,6.5163192E-01,6.4241963E-01,6.5393547E-01,6.5163428E-01,6.5163038E-01,6.5163272E-01,6.5393557E-01,6.5853941E-01,6.5163341E-01,6.6775103E-01,6.9768137E-01,7.0228731E-01,7.0919557E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775037E-01,6.2169752E-01
6.0000000E+00,9.0000000E+01,1.3000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689179E-01,7.4603993E-01,7.5524877E-01,7.3222142E-01,7.3682613E-01,7.0919711E-01,6.6774893E-01,6.5162944E-01,6.4242314E-01,6.5393393E-01,6.5163007E-01,6.5163261E-01,6.5163075E-01,6.5393511E-01,6.5853692E-01,6.5162865E-01,6.6774802E-01,6.9768368E-01,7.0228849E-01,7.0919540E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775221E-01,6.2169958E-01
6.5000000E+00,9.0000000E+01,1.3000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689357E-01,7.4604051E-01,7.5524755E-01,7.3222306E-01,7.3682591E-01,7.0919566E-01,6.6775066E-01,6.5163130E-01,6.4242033E-01,6.5393305E-01,6.5163090E-01,6.5163180E-01,6.5163188E-01,6.5393446E-01,6.5853916E-01,6.5163143E-01,6.6775045E-01,6.9768372E-01,7.0229010E-01,7.0919510E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775196E-01,6.2169991E-01
6.9000000E+00,9.0000000E+01,1.3000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689428E-01,7.4603878E-01,7.5524877E-01,7.3222382E-01,7.3682958E-01,7.0919997E-01,6.6775254E-01,6.5163024E-01,6.4242457E-01,6.5393544E-01,6.5163119E-01,6.5162893E-01,6.5163004E-01,6.5393289E-01,6.5854104E-01,6.5163194E-01,6.6775275E-01,6.9768326E-01,7.0228866E-01,7.0919680E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774890E-01,6.2169929E-01
4.0000000E+00,9.0000000E+01,1.6000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689064E-01,7.4603522E-01,7.5524760E-01,7.3222325E-01,7.3682483E-01,7.0919724E-01,6.6775158E-01,6.5162917E-01,6.4242422E-01,6.5393615E-01,6.5163140E-01,6.5163064E-01,6.5163234E-01,6.5393300E-01,6.5853900E-01,6.5163187E-01,6.6774979E-01,6.9768159E-01,7.0228469E-01,7.0920006E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774949E-01,6.2169805E-01
4.5000000E+00,9.0000000E+01,1.6000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689450E-01,7.4603740E-01,7.5524815E-01,7.3221804E-01,7.3682874E-01,7.0919958E-01,6.6774634E-01,6.5163043E-01,6.4242231E-01,6.5393220E-01,6.5163283E-01,6.5163223E-01,6.5163085E-01,6.5393334E-01,6.5854146E-01,6.5163334E-01,6.6775086E-01,6.9768610E-01,7.0228956E-01,7.0919798E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774931E-01,6.2169743E-01
5.0000000E+00,9.0000000E+01,1.6000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689576E-01,7.4603481E-01,7.5524926E-01,7.3222433E-01,7.3682793E-01,7.0919511E-01,6.6774757E-01,6.5163017E-01,6.4242352E-01,6.5393278E-01,6.5163580E-01,6.5163200E-01,6.5163537E-01,6.5393420E-01,6.5854056E-01,6.5163348E-01,6.6775401E-01,6.9768406E-01,7.0228791E-01,7.0919363E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774752E-01,6.2170214E-01
5.5000000E+00,9.0000000E+01,1.6000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689224E-01,7.4603633E-01,7.5524697E-01,7.3222166E-01,7.3682648E-01,7.0919654E-01,6.6775011E-01,6.5163015E-01,6.4242063E-01,6.5393448E-01,6.5163121E-01,6.5163015E-01,6.5162976E-01,6.5393327E-01,6.5853811E-01,6.5163026E-01,6.6774834E-01,6.9768111E-01,7.0228516E-01,7.0919648E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774991E-01,6.2169714E-01
6.0000000E+00,9.0000000E+01,1.6000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689684E-01,7.4603519E-01,7.5524851E-01,7.3222346E-01,7.3682735E-01,7.0919440E-01,6.6775352E-01,6.5162677E-01,6.4241751E-01,6.5393692E-01,6.5163069E-01,6.5163434E-01,6.5163145E-01,6.5393162E-01,6.5854076E-01,6.5163204E-01,6.6774719E-01,6.9767986E-01,7.0228886E-01,7.0919736E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774868E-01,6.2169752E-01
6.5000000E+00,9.0000000E+01,1.6000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689047E-01,7.4603543E-01,7.5524974E-01,7.3222206E-01,7.3682605E-01,7.0919798E-01,6.6774878E-01,6.5163315E-01,6.4242116E-01,6.5393261E-01,6.5163277E-01,6.5163136E-01,6.5163176E-01,6.5393511E-01,6.5854019E-01,6.5163232E-01,6.6775092E-01,6.9768329E-01,7.0229333E-01,7.0919651E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775048E-01,6.2169626E-01
6.9000000E+00,9.0000000E+01,1.6000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689105E-01,7.4603779E-01,7.5524814E-01,7.3222251E-01,7.3682658E-01,7.0919655E-01,6.6774913E-01,6.5163061E-01,6.4242152E-01,6.5393705E-01,6.5163201E-01,6.5163105E-01,6.5163166E-01,6.5393446E-01,6.5853976E-01,6.5163097E-01,6.6774966E-01,6.9768354E-01,7.0228770E-01,7.0919657E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6775120E-01,6.2169711E-01
4.0000000E+00,9.0000000E+01,2.0000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689407E-01,7.4603512E-01,7.5525131E-01,7.3222458E-01,7.3682598E-01,7.0919872E-01,6.6775388E-01,6.5163299E-01,6.4242424E-01,6.5393543E-01,6.5163095E-01,6.5163546E-01,6.5163335E-01,6.5393620E-01,6.5853485E-01,6.5163026E-01,6.6775024E-01,6.9768081E-01,7.0229051E-01,7.0919591E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774941E-01,6.2169744E-01
4.5000000E+00,9.0000000E+01,2.0000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689676E-01,7.4603974E-01,7.5524757E-01,7.3222174E-01,7.3682591E-01,7.0919674E-01,6.6774820E-01,6.5163093E-01,6.4242203E-01,6.5393482E-01,6.5163173E-01,6.5163262E-01,6.5163140E-01,6.5393243E-01,6.5853920E-01,6.5163229E-01,6.6775100E-01,6.9768539E-01,7.0229102E-01,7.0919944E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774672E-01,6.2169966E-01
5.0000000E+00,9.0000000E+01,2.0000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689064E-01,7.4604189E-01,7.5524398E-01,7.3222451E-01,7.3682732E-01,7.0919684E-01,6.6774779E-01,6.5163595E-01,6.4241799E-01,6.5393158E-01,6.5163262E-01,6.5163222E-01,6.5163030E-01,6.5393469E-01,6.5853791E-01,6.5163195E-01,6.6774946E-01,6.9768292E-01,7.0228900E-01,7.0919522E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774828E-01,6.2169733E-01
5.5000000E+00,9.0000000E+01,2.0000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689087E-01,7.4604058E-01,7.5524743E-01,7.3222581E-01,7.3682828E-01,7.0919687E-01,6.6774976E-01,6.5163106E-01,6.4242253E-01,6.5393529E-01,6.5162915E-01,6.5163246E-01,6.5163315E-01,6.5393505E-01,6.5853691E-01,6.5163042E-01,6.6775177E-01,6.9768525E-01,7.0228650E-01,7.0919717E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774698E-01,6.2169393E-01
6.0000000E+00,9.0000000E+01,2.0000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689238E-01,7.4603807E-01,7.5524819E-01,7.3222099E-01,7.3682301E-01,7.0919242E-01,6.6775056E-01,6.5163190E-01,6.4242001E-01,6.5393447E-01,6.5163521E-01,6.5163310E-01,6.5163487E-01,6.5393641E-01,6.5854166E-01,6.5163134E-01,6.6774759E-01,6.9768396E-01,7.0228905E-01,7.0919850E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774962E-01,6.2169649E-01
6.5000000E+00,9.0000000E+01,2.0000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689097E-01,7.4603878E-01,7.5524637E-01,7.3222364E-01,7.3682319E-01,7.0919590E-01,6.6774955E-01,6.5162894E-01,6.4241972E-01,6.5393771E-01,6.5163038E-01,6.5163057E-01,6.5162871E-01,6.5393360E-01,6.5853976E-01,6.5163095E-01,6.6775091E-01,6.9768590E-01,7.0228822E-01,7.0919502E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774802E-01,6.2169398E-01
6.9000000E+00,9.0000000E+01,2.0000000E+02,6.0000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689051E-01,7.4603532E-01,7.5524719E-01,7.3222237E-01,7.3682844E-01,7.0919596E-01,6.6775087E-01,6.5163261E-01,6.4242290E-01,6.5393464E-01,6.5163251E-01,6.5163145E-01,6.5163053E-01,6.5393414E-01,6.5853928E-01,6.5163211E-01,6.6774828E-01,6.9768245E-01,7.0229046E-01,7.0919864E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774694E-01,6.2169745E-01
4.0000000E+00,9.0000000E+01,0.0000000E+00,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689666E-01,7.4603956E-01,7.5525042E-01,7.3221912E-01,7.3682670E-01,7.0919768E-01,6.6774909E-01,6.5163050E-01,6.4242106E-01,6.5393403E-01,6.5163204E-01,6.5163330E-01,6.5163069E-01,6.5393128E-01,6.5854387E-01,6.5163196E-01,6.6775047E-01,6.9768492E-01,7.0228857E-01,7.0919596E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774966E-01,6.2169823E-01
4.5000000E+00,9.0000000E+01,0.0000000E+00,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689140E-01,7.4603851E-01,7.5524848E-01,7.3222304E-01,7.3682772E-01,7.0919609E-01,6.6775146E-01,6.5163235E-01,6.4241698E-01,6.5393302E-01,6.5163016E-01,6.5163136E-01,6.5163078E-01,6.5393244E-01,6.5853864E-01,6.5163331E-01,6.6774873E-01,6.9768501E-01,7.0229102E-01,7.0919684E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774668E-01,6.2169821E-01
5.0000000E+00,9.0000000E+01,0.0000000E+00,2.5000000E+02,INTRA_EVENT_STDDEV,5.0000000E+00,7.0689507E-01,7.4603846E-01,7.5524530E-01,7.3222063E-01,7.3682860E-01,7.0919630E-01,6.6774763E-01,6.5163231E-01,6.4242185E-01,6.5393326E-01,6.5162918E-01,6.5162905E-01,6.5163500E-01,6.5393615E-01,6.5853968E-01,6.5162800E-01,6.6775011E-01,6.9768162E-01,7.0228842E-01,7.0919571E-01,7.1149879E-01,7.1380138E-01,6.9077553E-01,6.6774908E-01,6.2170077E-01
