0.96976,0.97436,0.97609,0.97989,0.98586,0.98717,0.99031,0.99411,0.99522,0.99886,1,0.99895,0.99791,0.9967,0.99397,0.9913,0.98309,0.9735,0.96264,0.95852,0.9521,0.94143,0.93251,0.92622,0.91861,0.91196,0.90702,0.90082,0.89548,0.89282,0.89125,0.88865,0.88333,0.87586,0.8691,0.861,0.85339,0.84738,0.83499,0.81545,0.80255,0.79119,0.7726,0.76406,0.75686,0.74232,0.72759,0.71926,0.71033,0.69264,0.67957,0.66615,0.65214,0.64618,0.64124,0.62839,0.61602,0.58373,0.56089,0.53984,0.53603,0.52395,0.50602,0.48825,0.47554,0.4623,0.44592,0.4316,0.40743,0.39829,0.39086,0.38534,0.36785,0.36541,0.35216,0.33971,0.33653,0.32985,0.32895,0.32994,0.33881,0.3395,0.34145,0.33778,0.33406,0.33221,0.33121,0.3293,0.32389,0.33482,0.33665,0.33265,0.33157,0.32677,0.32187,0.3128,0.30586,0.29564,0.30016,0.29162,0.3018,0.30747,0.29583,0.28699,0.25204,-0.43481,-0.43684,0.9696,0.5902
0.96554,0.97031,0.97213,0.97599,0.98243,0.98386,0.98728,0.99146,0.99276,0.99685,0.99895,1,0.99967,0.99884,0.99643,0.9939,0.98661,0.97759,0.96722,0.96325,0.95686,0.94623,0.93744,0.93116,0.92362,0.91689,0.91174,0.90526,0.89934,0.89562,0.8937,0.89028,0.88452,0.87638,0.86879,0.86003,0.85157,0.84497,0.83131,0.81085,0.7974,0.78557,0.76591,0.75692,0.74956,0.73465,0.71925,0.71061,0.70146,0.68355,0.6702,0.65648,0.64224,0.63608,0.63094,0.6178,0.6053,0.57235,0.54932,0.52818,0.52445,0.51242,0.49432,0.47635,0.46367,0.45056,0.43419,0.41982,0.39583,0.38697,0.37973,0.37474,0.35735,0.35484,0.34183,0.3295,0.32663,0.31981,0.31925,0.32065,0.32959,0.33041,0.33279,0.32909,0.32548,0.32361,0.32263,0.32091,0.3159,0.3268,0.32876,0.32502,0.32369,0.31899,0.31433,0.30501,0.29807,0.28813,0.29217,0.28344,0.29326,0.29884,0.28715,0.27831,0.24274,-0.43077,-0.43339,0.96536,0.57873
0.96297,0.96787,0.96972,0.97363,0.98029,0.98182,0.9854,0.98985,0.99124,0.99556,0.99791,0.99967,1,0.99963,0.99753,0.9951,0.98826,0.97963,0.96956,0.96566,0.95929,0.94868,0.93988,0.93364,0.92619,0.91926,0.91409,0.90749,0.90129,0.89687,0.89477,0.89089,0.88482,0.87637,0.86834,0.85907,0.85015,0.84323,0.82902,0.8079,0.79418,0.78213,0.76188,0.75267,0.74517,0.72997,0.71422,0.70543,0.69615,0.67815,0.6647,0.65093,0.63658,0.63033,0.62503,0.61171,0.5991,0.56591,0.54267,0.52125,0.51753,0.50548,0.48711,0.46908,0.45648,0.4434,0.427,0.4126,0.38865,0.37993,0.37272,0.36797,0.35071,0.34818,0.33515,0.32298,0.32029,0.31341,0.31305,0.31468,0.32366,0.3246,0.32728,0.3236,0.32002,0.31823,0.31739,0.3158,0.31104,0.32186,0.32377,0.32022,0.31879,0.31409,0.30935,0.30005,0.29322,0.28364,0.28742,0.27864,0.28833,0.29374,0.28225,0.27365,0.23796,-0.42835,-0.43147,0.96277,0.57211
0.96008,0.96515,0.96702,0.97107,0.97796,0.97956,0.98338,0.98814,0.98961,0.99413,0.9967,0.99884,0.99963,1,0.99866,0.99641,0.98983,0.98156,0.9718,0.96793,0.96161,0.95105,0.94223,0.93597,0.92855,0.9214,0.9161,0.90929,0.90287,0.89773,0.89542,0.89105,0.88459,0.87578,0.86737,0.85764,0.84837,0.84118,0.82649,0.80465,0.79063,0.77831,0.75763,0.74828,0.7407,0.72524,0.70899,0.69997,0.69049,0.6722,0.65862,0.64473,0.63021,0.62384,0.61843,0.60503,0.59241,0.55912,0.53583,0.51429,0.51057,0.49842,0.47987,0.46184,0.44929,0.43617,0.41968,0.40524,0.38135,0.37288,0.36578,0.36129,0.34414,0.34158,0.32856,0.31655,0.31405,0.30704,0.30694,0.30892,0.318,0.31907,0.3218,0.31809,0.31465,0.31291,0.31217,0.31069,0.30603,0.31647,0.31831,0.31469,0.31316,0.30858,0.30403,0.29478,0.28807,0.27856,0.28212,0.27332,0.28338,0.28857,0.27709,0.26863,0.23298,-0.42647,-0.42999,0.95989,0.56553
0.95481,0.96022,0.96223,0.96649,0.97376,0.97545,0.97956,0.9845,0.98607,0.99105,0.99397,0.99643,0.99753,0.99866,1,0.99882,0.99252,0.98465,0.97527,0.97146,0.96525,0.95482,0.94593,0.93954,0.93226,0.92488,0.91925,0.91153,0.90482,0.899,0.89645,0.89138,0.88426,0.87462,0.86575,0.8555,0.84547,0.8372,0.82185,0.79911,0.78455,0.77183,0.75081,0.74138,0.73375,0.71785,0.70134,0.69208,0.68242,0.66387,0.6498,0.63545,0.62047,0.61384,0.6081,0.59436,0.58162,0.54797,0.5242,0.50276,0.49901,0.48674,0.46799,0.44994,0.43747,0.42443,0.40782,0.39322,0.36947,0.36129,0.35475,0.35064,0.33342,0.33063,0.3179,0.30584,0.30361,0.29639,0.29687,0.29899,0.30812,0.30941,0.31208,0.30839,0.3052,0.30348,0.30259,0.30124,0.29676,0.30726,0.30901,0.30543,0.30363,0.29917,0.29499,0.28597,0.27901,0.26958,0.27311,0.2642,0.27453,0.27909,0.26766,0.2598,0.22437,-0.4217,-0.42686,0.95465,0.55392
0.95059,0.95599,0.95809,0.9624,0.96986,0.97154,0.97592,0.98103,0.98262,0.98815,0.9913,0.9939,0.9951,0.99641,0.99882,1,0.99492,0.98729,0.97835,0.97467,0.96868,0.95856,0.94957,0.94307,0.93583,0.92841,0.92255,0.91407,0.90678,0.90043,0.8976,0.89218,0.88469,0.87461,0.86511,0.85454,0.84385,0.83453,0.81819,0.79468,0.77944,0.76625,0.74489,0.73541,0.72762,0.71141,0.69464,0.68525,0.67546,0.65657,0.64199,0.62717,0.61177,0.60494,0.59905,0.58522,0.57235,0.5381,0.51401,0.49267,0.48906,0.47681,0.45797,0.43982,0.42751,0.41461,0.39778,0.3832,0.35953,0.35093,0.34429,0.34015,0.32298,0.3201,0.30804,0.29587,0.29362,0.2859,0.28654,0.28867,0.29804,0.29955,0.30261,0.29888,0.29584,0.29439,0.29347,0.29217,0.28775,0.2981,0.29992,0.29636,0.2945,0.28987,0.28567,0.27681,0.26964,0.26043,0.26415,0.25537,0.26504,0.26971,0.25858,0.2507,0.21535,-0.4165,-0.42442,0.95041,0.54313
0.93949,0.94517,0.94738,0.95173,0.95912,0.96074,0.96535,0.97077,0.97254,0.97938,0.98309,0.98661,0.98826,0.98983,0.99252,0.99492,1,0.99461,0.98709,0.98393,0.97852,0.96925,0.96054,0.95393,0.94647,0.939,0.93315,0.92388,0.91457,0.90621,0.9028,0.89625,0.88648,0.87449,0.86249,0.85097,0.83885,0.82798,0.80958,0.78502,0.76866,0.75487,0.73301,0.72315,0.71461,0.69647,0.6789,0.66921,0.65886,0.63935,0.62412,0.60834,0.59176,0.58437,0.57798,0.56348,0.54997,0.51413,0.48773,0.46522,0.46152,0.44914,0.42974,0.41138,0.39887,0.38602,0.36892,0.35375,0.33,0.32061,0.31365,0.30962,0.29326,0.29057,0.27929,0.26715,0.26492,0.25676,0.25748,0.2606,0.27016,0.27185,0.27539,0.27183,0.26806,0.2669,0.26617,0.26545,0.26153,0.27111,0.27292,0.27003,0.26828,0.26389,0.25967,0.25234,0.24502,0.23585,0.23951,0.23107,0.23719,0.24199,0.23195,0.22488,0.18976,-0.4097,-0.41736,0.9392,0.51088
0.92698,0.93271,0.93509,0.93974,0.94741,0.94914,0.95394,0.95966,0.96166,0.96943,0.9735,0.97759,0.97963,0.98156,0.98465,0.98729,0.99461,1,0.99486,0.99215,0.98764,0.97963,0.97117,0.96464,0.95707,0.9495,0.94394,0.93349,0.92229,0.91134,0.90749,0.9,0.8881,0.87408,0.86035,0.8472,0.83299,0.82024,0.79977,0.77363,0.75631,0.74186,0.71769,0.70661,0.69727,0.67812,0.66039,0.65037,0.63911,0.61873,0.60247,0.58573,0.56881,0.56136,0.55503,0.54041,0.52664,0.48884,0.4612,0.4386,0.43452,0.42144,0.40106,0.38256,0.36978,0.35637,0.33912,0.32366,0.29921,0.2901,0.2828,0.27851,0.2623,0.26058,0.25,0.23829,0.23591,0.22727,0.22868,0.23266,0.2426,0.24456,0.24817,0.24491,0.24106,0.24034,0.23995,0.23972,0.23627,0.24501,0.24693,0.2448,0.24343,0.23942,0.23594,0.23036,0.22402,0.21603,0.22019,0.2124,0.21648,0.2211,0.20995,0.20335,0.16936,-0.39868,-0.40423,0.92655,0.47847
0.91392,0.91967,0.92225,0.92682,0.9348,0.93658,0.94164,0.94773,0.94989,0.95827,0.96264,0.96722,0.96956,0.9718,0.97527,0.97835,0.98709,0.99486,1,0.99882,0.99488,0.98703,0.97894,0.97178,0.96411,0.95662,0.95065,0.93903,0.92681,0.91441,0.91004,0.90121,0.88848,0.87272,0.85738,0.84295,0.82729,0.8128,0.79082,0.76234,0.74396,0.72881,0.70343,0.69158,0.68183,0.6617,0.64327,0.63313,0.6216,0.6001,0.58292,0.56548,0.54795,0.54024,0.53391,0.51933,0.50549,0.46627,0.43791,0.41455,0.41041,0.39724,0.37653,0.35788,0.34503,0.33177,0.31483,0.29945,0.27493,0.26562,0.25849,0.25424,0.2376,0.23564,0.2258,0.21452,0.21205,0.20426,0.20645,0.21066,0.22021,0.22205,0.22575,0.22294,0.21876,0.2184,0.21836,0.21836,0.21502,0.22268,0.22461,0.22246,0.22102,0.21758,0.2153,0.21118,0.20578,0.19744,0.20219,0.19518,0.19815,0.20258,0.19116,0.18424,0.15034,-0.3864,-0.39341,0.91339,0.4503
0.90888,0.91462,0.91716,0.92162,0.9297,0.93149,0.93664,0.94302,0.94528,0.95406,0.95852,0.96325,0.96566,0.96793,0.97146,0.97467,0.98393,0.99215,0.99882,1,0.99759,0.99025,0.98239,0.9752,0.96748,0.95971,0.95331,0.94111,0.92864,0.91545,0.91084,0.90181,0.88866,0.87229,0.85628,0.84135,0.82522,0.8104,0.78796,0.75854,0.74,0.72449,0.69866,0.68652,0.67651,0.65624,0.63778,0.62757,0.61584,0.59401,0.57647,0.55863,0.54074,0.53288,0.52646,0.51169,0.49766,0.45825,0.42966,0.40636,0.40211,0.38898,0.36796,0.34915,0.33644,0.32311,0.30634,0.29102,0.2662,0.25708,0.24985,0.24584,0.22895,0.22703,0.21742,0.20632,0.20396,0.19623,0.1989,0.20336,0.21338,0.21528,0.21863,0.21579,0.21139,0.21107,0.21092,0.21093,0.2078,0.21529,0.21721,0.21554,0.21398,0.21038,0.20813,0.20413,0.19907,0.19013,0.19506,0.18825,0.19067,0.19481,0.18326,0.17623,0.14252,-0.38148,-0.38917,0.90833,0.44007
0.90152,0.90719,0.90963,0.91402,0.92206,0.92383,0.92913,0.936,0.93838,0.94767,0.9521,0.95686,0.95929,0.96161,0.96525,0.96868,0.97852,0.98764,0.99488,0.99759,1,0.99486,0.98719,0.98013,0.97201,0.96372,0.95662,0.94368,0.93049,0.91634,0.91141,0.90205,0.88817,0.87094,0.85429,0.83852,0.82197,0.80672,0.78329,0.75267,0.73386,0.71812,0.6922,0.67986,0.66938,0.6489,0.63044,0.62013,0.60804,0.58553,0.5674,0.54893,0.53092,0.52302,0.51648,0.50141,0.48708,0.4472,0.41821,0.39486,0.39045,0.377,0.3552,0.33657,0.324,0.31098,0.29406,0.2784,0.25326,0.24331,0.23553,0.23188,0.21482,0.21326,0.20358,0.19265,0.1904,0.18292,0.1862,0.19076,0.20118,0.2034,0.20669,0.20407,0.1996,0.19945,0.19906,0.19916,0.1961,0.20403,0.20603,0.2047,0.20292,0.19917,0.19716,0.19304,0.18866,0.17887,0.18378,0.1774,0.17962,0.18314,0.17184,0.16484,0.13203,-0.37526,-0.38175,0.90093,0.42485
0.89058,0.89615,0.89876,0.90313,0.91074,0.91248,0.91792,0.92493,0.92728,0.93677,0.94143,0.94623,0.94868,0.95105,0.95482,0.95856,0.96925,0.97963,0.98703,0.99025,0.99486,1,0.99485,0.98794,0.97979,0.97133,0.96373,0.9502,0.9355,0.91975,0.91449,0.90462,0.88953,0.8711,0.85335,0.83657,0.81938,0.80321,0.77857,0.74686,0.72753,0.71151,0.68493,0.6721,0.66098,0.63927,0.62006,0.60926,0.59652,0.5731,0.55392,0.53498,0.5167,0.5088,0.50221,0.48702,0.47201,0.43028,0.40035,0.3769,0.37233,0.35888,0.33656,0.3178,0.30514,0.29201,0.2748,0.25879,0.23426,0.22346,0.21502,0.21158,0.1949,0.1937,0.18455,0.17389,0.17174,0.16416,0.16691,0.17119,0.18139,0.18341,0.18724,0.18503,0.18091,0.18123,0.18052,0.18076,0.17745,0.18539,0.1878,0.18679,0.18538,0.18218,0.18063,0.17695,0.17242,0.16119,0.16616,0.16053,0.16379,0.16706,0.15656,0.15035,0.11938,-0.36355,-0.36908,0.88988,0.40062
0.88435,0.88931,0.89193,0.89612,0.90318,0.90477,0.90984,0.91646,0.91866,0.92793,0.93251,0.93744,0.93988,0.94223,0.94593,0.94957,0.96054,0.97117,0.97894,0.98239,0.98719,0.99485,1,0.99475,0.98662,0.97804,0.97026,0.95526,0.93972,0.9234,0.91793,0.90746,0.89202,0.87301,0.85447,0.83761,0.82015,0.80431,0.77867,0.74616,0.72622,0.70966,0.68171,0.66806,0.65643,0.63438,0.6145,0.60333,0.59045,0.56656,0.54696,0.52739,0.50899,0.50112,0.49458,0.47926,0.46426,0.42187,0.39154,0.36697,0.36226,0.34928,0.32773,0.30895,0.29666,0.2836,0.26602,0.24983,0.22582,0.21522,0.20653,0.20379,0.18746,0.18658,0.1773,0.16656,0.16466,0.15715,0.15936,0.16397,0.17519,0.17668,0.18003,0.17732,0.1726,0.17306,0.17264,0.173,0.16974,0.17833,0.18145,0.18015,0.17861,0.17567,0.17475,0.17199,0.16772,0.15484,0.16033,0.15521,0.15744,0.16085,0.1512,0.14464,0.11352,-0.35438,-0.3563,0.88358,0.38627
0.87916,0.88361,0.88604,0.89037,0.89716,0.89869,0.90368,0.91015,0.91237,0.92153,0.92622,0.93116,0.93364,0.93597,0.93954,0.94307,0.95393,0.96464,0.97178,0.9752,0.98013,0.98794,0.99475,1,0.9946,0.98592,0.97792,0.96163,0.9452,0.92843,0.9228,0.91248,0.89742,0.87836,0.8596,0.84256,0.82473,0.80861,0.78169,0.74796,0.72747,0.71017,0.68115,0.66656,0.65407,0.63094,0.61031,0.59904,0.5863,0.56225,0.54259,0.52312,0.50461,0.49657,0.48987,0.47394,0.45865,0.41587,0.385,0.36041,0.35577,0.34243,0.32218,0.30374,0.2915,0.27805,0.2598,0.24373,0.22037,0.21018,0.20162,0.19939,0.18336,0.18176,0.17199,0.16069,0.15843,0.15057,0.15243,0.15735,0.16875,0.17026,0.17328,0.17005,0.16525,0.16591,0.16554,0.16593,0.16243,0.17007,0.17312,0.17162,0.17029,0.16794,0.16689,0.1642,0.15969,0.14593,0.15129,0.14641,0.1499,0.15263,0.14324,0.13682,0.1059,-0.35157,-0.35071,0.87833,0.37695
0.874,0.87819,0.88052,0.88478,0.89106,0.89246,0.89715,0.90311,0.90522,0.91367,0.91861,0.92362,0.92619,0.92855,0.93226,0.93583,0.94647,0.95707,0.96411,0.96748,0.97201,0.97979,0.98662,0.9946,1,0.99483,0.98703,0.96975,0.9524,0.93575,0.9301,0.91913,0.90351,0.8843,0.86534,0.84787,0.82971,0.81277,0.78544,0.75062,0.72953,0.71144,0.68154,0.66687,0.65386,0.62917,0.60801,0.59649,0.58321,0.55832,0.53815,0.51861,0.49984,0.49166,0.48487,0.46907,0.45414,0.41148,0.38021,0.3552,0.35021,0.33622,0.3159,0.29726,0.28525,0.27182,0.2538,0.23811,0.21471,0.20454,0.19584,0.19365,0.17723,0.1753,0.16518,0.1528,0.15027,0.1416,0.14256,0.1475,0.15935,0.16094,0.16333,0.15924,0.15418,0.15481,0.15431,0.15466,0.1509,0.15808,0.16112,0.15957,0.15867,0.15687,0.15715,0.15479,0.15064,0.13588,0.1417,0.13697,0.14266,0.14613,0.13772,0.13171,0.10094,-0.34873,-0.34571,0.87331,0.36557
